guard_ordinal	primary_governor_key	source_event_or_card_id	statement_or_record_id	physical_page	gdt584_rule_id	written_root_sequence	complete_host_values_written	body_blockers_present	historical_y_lemma_sequence	portable_y_lemma_sequence	historical_route	portable_exact	clean_bath_body_fork	exploratory_bath_default_de	retained_bath_alternative_de	guard
172	ACTION:G407-E2588@1:CHD	G407-E2588	G407-S370	f77r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
173	ACTION:G407-E2594@3:T	G407-E2594	G407-S372	f77r	T_BIO_STATION_REGULATE	Y+Y	T|Y|Y	NONE	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
174	ACTION:G407-E2598@1:CHD	G407-E2598	G407-S373	f77r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
175	ACTION:G407-E2606@1:CHD	G407-E2606	G407-S374	f77r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
176	ACTION:G407-E2610@1:CHD	G407-E2610	G407-S375	f77r	CHD_BIO_TREAT	AIIN+Y	CHD|AIIN|AL|Y	AL	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
177	ACTION:G407-E2615@1:CHD	G407-E2615	G407-S377	f77r	CHD_BIO_TREAT	AIN+Y	AIN|CHD|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
178	ACTION:G407-E2620@1:T	G407-E2620	G407-S378	f77r	T_PHYSICAL_GRADE_TEMPER	AIN+Y	T|AIN|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
179	ACTION:G407-E2625@1:SH	G407-E2625	G407-S379	f77r	SH_BIO_BATHE	Y	SH|EE|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
180	ACTION:G407-E2637@1:SH	G407-E2637	G407-S382	f77r	SH_BIO_BATHE	AIIN+Y	AIIN|SH|EE|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	YES	Körper	Stationsansatz	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
181	ACTION:G407-E2639@2:SH	G407-E2639	G407-S382	f77r	SH_BIO_BATHE	Y	L|SH|EE|Y	L	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
182	ACTION:G407-E2652@1:SH	G407-E2652	G407-S385	f77r	SH_BIO_BATHE	AIIN+Y	AIIN|SH|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	YES	Körper	Stationsansatz	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
183	ACTION:G407-E2677@1:SH	G407-E2677	G407-S392	f77r	SH_BIO_BATHE	Y	SH|EE|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
184	ACTION:G407-E2678@4:CHD	G407-E2678	G407-S392	f77r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
185	ACTION:G407-E2682@1:SH	G407-E2682	G407-S392	f77r	SH_BIO_BATHE	Y+Y+Y	SH|EE|Y|L|Y|Y	L	Stationsansatz|Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
186	ACTION:G407-E2697@5:SH	G407-E2697	G407-S392	f77r	SH_BIO_BATHE	Y	SH|EE|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
187	ACTION:G407-E2701@2:S	G407-E2701	G407-S392	f77r	S_REST_SELECT	Y+AIIN	A_ADDR|S|Y|AIIN	A_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
188	ACTION:G407-E2704@2:SH	G407-E2704	G407-S392	f77r	SH_BIO_BATHE	Y+Y	Y|SH|EE|Y|AL	AL	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
189	ACTION:G407-E2719@3:SH	G407-E2719	G407-S396	f81r	SH_BIO_BATHE	Y+Y	O|LOCAL_CHAR_F|SH|D_ADDR|Y|Y	D_ADDR|LOCAL_CHAR_F|O	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
190	ACTION:G407-E2727@1:CHD	G407-E2727	G407-S396	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
191	ACTION:G407-E2734@1:CHD	G407-E2734	G407-S396	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
192	ACTION:G407-E2737@2:CHD	G407-E2737	G407-S397	f81r	CHD_BIO_TREAT	Y	D_ADDR|CHD|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
193	ACTION:G407-E2741@3:T	G407-E2741	G407-S397	f81r	T_BIO_STATION_REGULATE	Y	T|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
194	ACTION:G407-E2755@4:S	G407-E2755	G407-S397	f81r	S_REST_SELECT	Y	S|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
195	ACTION:G407-E2762@3:T	G407-E2762	G407-S397	f81r	T_BIO_STATION_REGULATE	Y+Y	T|Y|Y	NONE	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
196	ACTION:G407-E2771@3:S	G407-E2771	G407-S398	f81r	S_REST_SELECT	Y	S|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
197	ACTION:G407-E2778@1:SH	G407-E2778	G407-S401	f81r	SH_BIO_BATHE	Y+AIN+Y	SH|EE|Y|AIN|L|Y	L	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
198	ACTION:G407-E2785@2:CHD	G407-E2785	G407-S404	f81r	CHD_BIO_TREAT	Y+Y	Y|CHD|Y	NONE	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
199	ACTION:G407-E2795@1:CHD	G407-E2795	G407-S408	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
200	ACTION:G407-E2796@3:T	G407-E2796	G407-S408	f81r	T_BIO_STATION_REGULATE	Y	T|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
201	ACTION:G407-E2813@3:S	G407-E2813	G407-S415	f81r	S_REST_SELECT	OR+AIN+Y+Y	OR|AIN|S|Y|Y	NONE	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
202	ACTION:G407-E2815@2:T	G407-E2815	G407-S415	f81r	T_BIO_STATION_REGULATE	Y	T|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
203	ACTION:G407-E2817@1:SH	G407-E2817	G407-S416	f81r	SH_BIO_BATHE	Y	SH|E|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
204	ACTION:G407-E2829@1:CHD	G407-E2829	G407-S423	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
205	ACTION:G407-E2832@4:CHD	G407-E2832	G407-S424	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
206	ACTION:G407-E2834@1:CHD	G407-E2834	G407-S424	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
207	ACTION:G407-E2843@2:SH	G407-E2843	G407-S425	f81r	SH_BIO_BATHE	Y+Y	SH|Y|Y|L|AL	AL|L	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
208	ACTION:G407-E2847@1:CHD	G407-E2847	G407-S425	f81r	CHD_BIO_TREAT	Y+AIIN	CHD|Y|AIIN	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
209	ACTION:G407-E2852@1:CHD	G407-E2852	G407-S425	f81r	CHD_BIO_TREAT	Y+Y	CHD|AR|Y|Y	AR	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
210	ACTION:G407-E2858@1:S	G407-E2858	G407-S425	f81r	S_BIO_DIVERT	Y+Y	S|O|IIN|Y|L|Y	IIN|L|O	Strom|Strom	Strom|Strom	FLOW	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
211	ACTION:G407-E2868@1:S	G407-E2868	G407-S427	f81r	S_BIO_DIVERT	Y	Y|S|AR	AR	Strom	Strom	FLOW	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
212	ACTION:G407-E2874@1:CHD	G407-E2874	G407-S428	f81r	CHD_BIO_TREAT	Y+Y	CHD|Y|Y	NONE	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
213	ACTION:G407-E2882@5:S	G407-E2882	G407-S430	f81r	S_REST_SELECT	Y	Y|S	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
214	ACTION:G407-E2884@1:CHD	G407-E2884	G407-S430	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
215	ACTION:G407-E2888@2:CHD	G407-E2888	G407-S432	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
216	ACTION:G407-E2890@1:CHD	G407-E2890	G407-S433	f81r	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
217	ACTION:G407-E2893@1:T	G407-E2893	G407-S433	f81r	T_BIO_STATION_REGULATE	AIIN+Y	T|AIIN|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
218	ACTION:G407-E2901@3:T	G407-E2901	G407-S434	f81r	T_BIO_STATION_REGULATE	Y	T|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
219	ACTION:G407-E2902@2:T	G407-E2902	G407-S434	f81r	T_BIO_STATION_REGULATE	Y	Y|T|AR	AR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
220	ACTION:G407-E2912@3:SH	G407-E2912	G407-S436	f81r	SH_BIO_BATHE	Y	SH|D_ADDR|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
221	ACTION:G407-E2925@1:SH	G407-E2925	G407-S441	f81v	SH_BIO_BATHE	Y	SH|E|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
222	ACTION:G407-E2953@1:CHD	G407-E2953	G407-S446	f81v	CHD_BIO_TREAT	Y	CHD|Y|AL|AL	AL	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
223	ACTION:G407-E2965@3:T	G407-E2965	G407-S447	f81v	T_BIO_STATION_REGULATE	Y	T|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
224	ACTION:G407-E2978@1:CHD	G407-E2978	G407-S448	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
225	ACTION:G407-E3012@3:SH	G407-E3012	G407-S455	f81v	SH_BIO_BATHE	Y	SH|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
226	ACTION:G407-E3013@2:SH	G407-E3013	G407-S455	f81v	SH_BIO_BATHE	Y	A_ADDR|SH|Y	A_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
227	ACTION:G407-E3020@2:SH	G407-E3020	G407-S458	f81v	SH_BIO_BATHE	Y+Y	D_ADDR|AIR|A_ADDR|AM_ADDR|Y|SH|E|Y	AIR|A_ADDR|D_ADDR	Stationsansatz|Stationsansatz	Stationsansatz|Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
228	ACTION:G407-E3030@2:SH	G407-E3030	G407-S458	f81v	SH_BIO_BATHE	Y	D_ADDR|SH|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
229	ACTION:G407-E3033@1:CHD	G407-E3033	G407-S458	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
230	ACTION:G407-E3036@2:T	G407-E3036	G407-S460	f81v	T_PHYSICAL_GRADE_TEMPER	Y	Y|T|E	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
231	ACTION:G407-E3037@3:T	G407-E3037	G407-S461	f81v	T_PHYSICAL_GRADE_TEMPER	Y	T|E|D_ADDR|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
232	ACTION:G407-E3039@2:T	G407-E3039	G407-S461	f81v	T_PHYSICAL_GRADE_TEMPER	Y	Y|T|E	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
233	ACTION:G407-E3040@4:SH	G407-E3040	G407-S462	f81v	SH_BIO_BATHE	Y	SH|E|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
234	ACTION:G407-E3042@2:T	G407-E3042	G407-S462	f81v	T_PHYSICAL_GRADE_TEMPER	Y	Y|T|E	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
235	ACTION:G407-E3043@2:T	G407-E3043	G407-S463	f81v	T_PHYSICAL_GRADE_TEMPER	Y	Y|T|E	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
236	ACTION:G407-E3056@4:CHD	G407-E3056	G407-S468	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
237	ACTION:G407-E3058@1:CHD	G407-E3058	G407-S468	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
238	ACTION:G407-E3060@1:SH	G407-E3060	G407-S468	f81v	SH_BIO_BATHE	Y	SH|EE|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
239	ACTION:G407-E3061@6:T	G407-E3061	G407-S468	f81v	T_BIO_STATION_REGULATE	Y	T|D_ADDR|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
240	ACTION:G407-E3062@4:CHD	G407-E3062	G407-S468	f81v	CHD_BIO_TREAT	Y	CARRIER_Q|O|LOCAL_CHAR_F|CHD|Y	CARRIER_Q|LOCAL_CHAR_F|O	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
241	ACTION:G407-E3064@1:CHD	G407-E3064	G407-S468	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
242	ACTION:G407-E3065@2:T	G407-E3065	G407-S468	f81v	T_BIO_STATION_REGULATE	Y+OR	L|T|AR|Y|L|OR	AR|L	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
243	ACTION:G407-E3071@2:SH	G407-E3071	G407-S469	f81v	SH_BIO_BATHE	Y	SH|D_ADDR|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
244	ACTION:G407-E3074@1:CHD	G407-E3074	G407-S470	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
245	ACTION:G407-E3075@2:CHD	G407-E3075	G407-S470	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
246	ACTION:G407-E3077@1:CHD	G407-E3077	G407-S471	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
247	ACTION:G407-E3105@4:T	G407-E3105	G407-S479	f81v	T_PHYSICAL_GRADE_TEMPER	Y	T|E|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
248	ACTION:G407-E3107@1:CHD	G407-E3107	G407-S479	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
249	ACTION:G407-E3109@4:T	G407-E3109	G407-S480	f81v	T_AFTER_SH_COOL	Y	T|Y	NONE	Körper	Körper	BODY	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
250	ACTION:G407-E3117@1:CHD	G407-E3117	G407-S484	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
251	ACTION:G407-E3125@1:SH	G407-E3125	G407-S484	f81v	SH_BIO_BATHE	Y	SH|EE|Y|AL	AL	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
252	ACTION:G407-E3128@1:CHD	G407-E3128	G407-S485	f81v	CHD_BIO_TREAT	Y	CHD|Y	NONE	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
253	ACTION:G407-E3129@8:T	G407-E3129	G407-S485	f81v	T_BIO_STATION_REGULATE	Y	Y|T|AR	AR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
254	ACTION:G407-E3136@2:CHD	G407-E3136	G407-S486	f81v	CHD_BIO_TREAT	Y	D_ADDR|CHD|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
255	ACTION:G407-E3138@3:T	G407-E3138	G407-S486	f81v	T_BIO_STATION_REGULATE	Y	T|D_ADDR|Y	D_ADDR	Stationsansatz	Stationsansatz	STATION	YES	NO	NOT_APPLICABLE	NOT_APPLICABLE	FULL_HOST_BLOCKERS_RETAINED__CLEAN_BATH_FORK_VISIBLE
