surface	family_class	left_whole	page	physical_folio	locus	token_ordinal	token_index	surface_rank_in_current_line	line_token_count	line_position	norm_position	section	language	hand	paragraph_start_line	paragraph_end_line	true_paragraph_start	true_paragraph_end	left_surface	right_surface	left_reader_exact	right_reader_exact	reader_exact	zl3b_surface_count	it2a_surface_count	rf1b_surface_count	reader_exact_method	current_line	component_export_credit	occurrence_id
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f82v	f82	f82v.35	8	8	1	10	MIDDLE	0.777777777778	B	B	2	0	0	0	0	otal	qokal	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	0	G787-O155
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f82v	f82	f82v.36	3	3	1	8	MIDDLE	0.285714285714	B	B	2	0	0	0	0	shey	qokar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	saiin shey qokeedy qokar sheecthey qokaiin daltedy rcheald	0	G787-O156
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f83r	f83	f83r.3	1	1	1	10	FIRST	0.000000000000	B	B	2	0	0	0	0	EDGE	qotal	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	0	G787-O157
chkeedy	LEFT_WHOLE_PLUS_KEEDY	ch	f83r	f83	f83r.3	3	3	1	10	MIDDLE	0.222222222222	B	B	2	0	0	0	0	qotal	chey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeedy qotal chkeedy chey daiin chey lchedy qokaiin qotal dar	0	G787-O158
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.6	7	7	1	9	MIDDLE	0.750000000000	B	B	2	0	0	0	0	chedy	lchedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	schedy chedchy qokal olchedy qokaiin chedy qokeedy lchedy qoky	0	G787-O159
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.14	2	2	1	10	MIDDLE	0.111111111111	B	B	2	0	0	0	0	qokchedy	shedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokchedy qokeedy shedy qokshedy dal lchedy qokaiin shcthy dal sy	0	G787-O160
solkeedy	LEFT_WHOLE_PLUS_KEEDY	sol	f83r	f83	f83r.20	1	1	1	9	FIRST	0.000000000000	B	B	2	0	0	0	0	EDGE	qoteedy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	solkeedy qoteedy qokeey qokedy sol cheeety qokedy qoky saiin	0	G787-O161
solkeedy	LEFT_WHOLE_PLUS_KEEDY	sol	f83r	f83	f83r.21	1	1	1	10	FIRST	0.000000000000	B	B	2	0	0	0	0	EDGE	qokedy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	solkeedy qokedy otedy sol chedy lkedy qokchedy qokedy chckhdy sar	0	G787-O162
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.22	3	3	1	9	MIDDLE	0.250000000000	B	B	2	0	0	0	0	otchedy	chedain	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	schedair otchedy qokeedy chedain chedy qotedaiin otaiin otedy ldy	0	G787-O163
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.25	1	1	1	6	FIRST	0.000000000000	B	B	2	1	0	1	0	EDGE	qolchey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy qolchey qokeey qokedy chedy otal	0	G787-O164
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.27	3	3	1	5	MIDDLE	0.500000000000	B	B	2	0	0	0	0	chedy	shckhedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain chedy qokeedy shckhedy shckhedy	0	G787-O165
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83r	f83	f83r.30	3	3	1	5	MIDDLE	0.500000000000	B	B	2	0	1	0	0	okeedy	qoky	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	s okeedy qokeedy qoky saii	0	G787-O166
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.4	6	6	1	10	MIDDLE	0.555555555556	B	B	2	0	0	0	0	qotedy	qokedar	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly	0	G787-O167
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.5	9	9	1	10	MIDDLE	0.888888888889	B	B	2	0	0	0	0	shedy	okaiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokal shedy qotain chedy chedol daiin otaiin shedy qokeedy okaiin	0	G787-O168
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.7	9	9	1	10	MIDDLE	0.888888888889	B	B	2	0	0	0	0	olkshedy	qokal	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	0	G787-O169
rolkeedy	LEFT_WHOLE_PLUS_KEEDY	rol	f83v	f83	f83v.8	1	1	1	5	FIRST	0.000000000000	B	B	2	0	1	0	0	EDGE	qokaiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	rolkeedy qokaiin okaiin ched okchey	0	G787-O170
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.12	7	7	1	11	MIDDLE	0.600000000000	B	B	2	0	0	0	0	qoal	olkar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shckhy qoeeo lldar cheey qoal qokeedy olkar sheedy qokain olal	0	G787-O171
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f83v	f83	f83v.15	8	8	1	10	MIDDLE	0.777777777778	B	B	2	0	0	0	0	cheeaiin	qokal	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	0	G787-O172
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.18	3	3	1	9	MIDDLE	0.250000000000	B	B	2	0	0	0	0	olkeedy	qokeedy	0	1	1	3	3	3	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	0	G787-O173
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.18	4	4	2	9	MIDDLE	0.375000000000	B	B	2	0	0	0	0	qokeedy	saiin	1	1	1	3	3	3	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	0	G787-O174
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.18	8	8	3	9	MIDDLE	0.875000000000	B	B	2	0	0	0	0	chedy	qolkeedy	1	1	1	3	3	3	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	0	G787-O175
qolkeedy	LEFT_WHOLE_PLUS_KEEDY	qol	f83v	f83	f83v.18	9	9	1	9	LAST	1.000000000000	B	B	2	0	0	0	0	qokeedy	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	s olkeedy qokeedy qokeedy saiin okaiin chedy qokeedy qolkeedy	0	G787-O176
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.19	3	3	1	9	MIDDLE	0.250000000000	B	B	2	0	0	0	0	qolteedy	qokal	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	0	G787-O177
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f83v	f83	f83v.24	3	3	1	7	MIDDLE	0.333333333333	B	B	2	0	0	0	0	cheedy	qokain	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol cheedy qokeedy qokain dalshal shldy lor	0	G787-O178
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f85r1	f85	f85r1.5	4	4	1	10	MIDDLE	0.333333333333	T	B	2	0	0	0	0	qodaiin	oraiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy kchedy qodaiin olkeedy oraiin olshedy okchy kedy tedy tdam	0	G787-O179
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f85r2	f85	f85r2.19	4	4	1	5	MIDDLE	0.750000000000	C	B	2	0	0	0	0	chckhy	chedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokshedy qodain chckhy ykeedy chedy	0	G787-O180
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f86v3	f86	f86v3.1	2	2	1	7	MIDDLE	0.166666666667	C	B	2	1	0	0	0	tchedy	qoedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchedy qokeedy qoedy qopchy raiin olpchey qokaiin	0	G787-O181
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f86v5	f86	f86v5.33	6	6	1	10	MIDDLE	0.555555555556	T	B	2	0	0	0	0	kain	qopcheey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeey ol kaiin ol kain olkeedy qopcheey oty daiin otam	0	G787-O182
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f86v6	f86	f86v6.3	2	2	1	12	MIDDLE	0.090909090909	T	B	2	0	0	0	0	qolchy	chdal	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qolchy olkeedy chdal chedy chor ar arody qokchdy chdal okar chdy otaiin	0	G787-O183
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f86v6	f86	f86v6.4	6	6	1	13	MIDDLE	0.416666666667	T	B	2	0	0	0	0	aiin	shdal	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dshor shdy shor ol aiin olkeedy shdal oteor chdar l karchees olkar dalam	0	G787-O184
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f86v6	f86	f86v6.22	3	3	1	11	MIDDLE	0.200000000000	T	B	2	0	0	0	0	tshy	kain	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lshechy tshy qokeedy kain ytaiin chees tairoar qotar tay d amom	0	G787-O185
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f86v6	f86	f86v6.24	6	6	1	13	MIDDLE	0.416666666667	T	B	2	0	0	0	0	ody	pchedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chey keody choty dal ody qokeedy pchedy ytshy tody dal tchedy qokar oly	0	G787-O186
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f94v	f94	f94v.2	7	7	1	8	MIDDLE	0.857142857143	H	B	3	0	0	0	0	teedal	qotarain	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol teedy oteey qekeey oteey teedal ykeedy qotarain	0	G787-O187
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f94v	f94	f94v.9	3	3	1	11	MIDDLE	0.200000000000	H	B	3	0	0	0	0	okedy	qokshey	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytar okedy okeedy qokshey otaiin y ypchdair ol s aiin oly	0	G787-O188
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f95r1	f95	f95r1.9	8	8	1	10	MIDDLE	0.777777777778	H	B	3	0	0	0	0	ykoldy	qotaiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tchdy tchor chol tar chdy okol ykoldy olkeedy qotaiin or	0	G787-O189
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f103r	f103	f103r.6	4	4	1	13	MIDDLE	0.250000000000	S	B	3	0	0	0	0	shek	okey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ocheey dain shek okeedy okey shedy qokealdy shcthy qotedy qoto ota san am	0	G787-O190
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103r	f103	f103r.22	5	5	1	12	MIDDLE	0.363636363636	S	B	3	0	0	0	0	shdal	shedy	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dalshy okain shckhody shdal qokeedy shedy qotar chcthy chep ar otar opchy	0	G787-O191
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f103r	f103	f103r.28	11	11	1	11	LAST	1.000000000000	S	B	3	0	0	0	0	cheey	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	deshedy qokeeey dalkain okaiin chedy qokeey otain ain ol cheey lkeedy	0	G787-O192
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103r	f103	f103r.35	8	8	1	10	MIDDLE	0.777777777778	S	B	3	1	0	0	0	shedain	ykeedy	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qoker chain olain chey kain sheol shedain qokeedy ykeedy lcheg	0	G787-O193
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f103r	f103	f103r.36	3	3	1	8	MIDDLE	0.285714285714	S	B	3	0	1	0	0	chedy	qokeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okool chedy okeedy qokeedy qokeey shdy otey qokeey	0	G787-O194
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103r	f103	f103r.36	4	4	1	8	MIDDLE	0.428571428571	S	B	3	0	1	0	0	okeedy	qokeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	okool chedy okeedy qokeedy qokeey shdy otey qokeey	0	G787-O195
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103r	f103	f103r.37	5	5	1	9	MIDDLE	0.500000000000	S	B	3	1	0	0	0	qokshy	qokchdy	1	0	1	1	2	2	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedy qokeey qokeodair qokshy qokeedy qokchdy chsky eeey shalky	0	G787-O196
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f103r	f103	f103r.39	1	1	1	6	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	qokeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykeedy qokeey lsheey qotal shedy oteey	0	G787-O197
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103r	f103	f103r.45	1	1	1	10	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	qokeedy	0	0	1	2	2	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy qokeedy shol shedar chedy qoteedy oteedy olkeol ltar y	0	G787-O198
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103v	f103	f103v.2	5	5	1	11	MIDDLE	0.400000000000	S	B	3	0	0	0	0	shedy	qoteor	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	daiin shey qokal shedy qokeedy qoteor shey qoty chckhy qotain chalr	0	G787-O199
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f103v	f103	f103v.3	10	10	1	12	MIDDLE	0.818181818182	S	B	3	0	0	0	0	shdy	qokeey	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qok or chedy qokey dar chcthy char qoty shdy okeedy qokeey qokain	0	G787-O200
ykeedy	LEFT_WHOLE_PLUS_KEEDY	y	f103v	f103	f103v.4	8	8	1	8	LAST	1.000000000000	S	B	3	0	1	0	1	qoteedy	EDGE	0	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y cheey qokeey okeey lkees ol qoteedy ykeedy	0	G787-O201
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103v	f103	f103v.6	3	3	1	11	MIDDLE	0.200000000000	S	B	3	0	0	0	0	shey	cheol	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	dain shey qokeedy cheol qoeeor lshor qoky shedy qokaiin chedy qokam	0	G787-O202
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103v	f103	f103v.11	1	1	1	5	FIRST	0.000000000000	S	B	3	0	1	0	0	EDGE	olkeeshy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy olkeeshy qoky qokal shed	0	G787-O203
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f103v	f103	f103v.12	4	4	1	13	MIDDLE	0.250000000000	S	B	3	1	0	0	0	shedy	qokeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam	0	G787-O204
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103v	f103	f103v.14	4	4	1	12	MIDDLE	0.272727272727	S	B	3	1	0	0	0	sho	shedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	teeol sheol sho qokeedy shedy qokey oshedy oteedy qokain otar aiin otam	0	G787-O205
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f103v	f103	f103v.17	1	1	1	11	FIRST	0.000000000000	S	B	3	1	0	1	0	EDGE	chedy	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	qokeedy chedy qoteey oteedy lkedy shedy qokal ol char otal opchedy	0	G787-O206
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f104r	f104	f104r.8	3	3	1	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	lsheedy	lkeody	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	o lsheedy lkeedy lkeody qokaiin chedal qokar odar qokal okar otar odr	0	G787-O207
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f104r	f104	f104r.11	8	8	1	8	LAST	1.000000000000	S	B	3	0	1	0	1	okar	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otodchy lkeody qokair otoly shodar cheey okar olkeedy	0	G787-O208
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f104r	f104	f104r.43	6	6	1	11	MIDDLE	0.500000000000	S	B	3	1	0	0	0	pchedy	oteey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	0	G787-O209
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f104v	f104	f104v.3	8	8	1	12	MIDDLE	0.636363636364	S	B	3	0	0	0	0	chol	qotair	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	0	G787-O210
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f104v	f104	f104v.9	4	4	1	12	MIDDLE	0.272727272727	S	B	3	0	0	0	0	otaiin	qokaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ycheo lcheod otaiin qokeedy qokaiin cheor ol chedaiin qotar chedy qoty dal	0	G787-O211
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f104v	f104	f104v.31	9	9	1	9	LAST	1.000000000000	S	B	3	0	1	0	1	cheey	EDGE	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	y cheoraiin cthey chol sheody qokair qoeey cheey lkeedy	0	G787-O212
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f104v	f104	f104v.36	5	5	1	6	MIDDLE	0.800000000000	S	B	3	0	1	0	0	qoiiin	qokcheodaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sar aiir sheos qoiiin okeedy qokcheodaiin	0	G787-O213
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f105r	f105	f105r.4	2	2	1	11	MIDDLE	0.100000000000	S	B	3	0	0	0	0	ykaiin	odaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	0	G787-O214
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f105r	f105	f105r.15	5	5	1	12	MIDDLE	0.363636363636	S	B	3	0	0	0	0	aiin	olkeeody	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	lksheey ol r aiin okeedy olkeeody lkaiin okeeol oteeol shod daiin aral	0	G787-O215
olkchokeedy	LEFT_WHOLE_PLUS_KEEDY	olkcho	f105r	f105	f105r.22	1	1	1	12	FIRST	0.000000000000	S	B	3	0	0	0	0	EDGE	ypair	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkchokeedy ypair opaiin opail oteodl eeol keey r aiin ylkaiin am ols	0	G787-O216
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f105r	f105	f105r.28	6	6	1	11	MIDDLE	0.500000000000	S	B	3	1	0	0	0	qoeey	laiiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	0	G787-O217
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f105v	f105	f105v.4	3	3	1	8	MIDDLE	0.285714285714	S	B	3	0	1	0	0	orchsey	chdor	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeeol orchsey qokeedy chdor olar ol keeol chedaiin	0	G787-O218
olkeedy	LEFT_WHOLE_PLUS_KEEDY	ol	f105v	f105	f105v.5	9	9	1	10	MIDDLE	0.888888888889	S	B	3	1	0	0	0	opcheo	sairom	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	pchedal qopchdy daiin chedy daiin okaildy opchedaiin opcheo olkeedy sairom	0	G787-O219
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106r	f106	f106r.18	3	3	1	11	MIDDLE	0.200000000000	S	B	3	1	0	0	0	dsheol	otol	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	0	G787-O220
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f106r	f106	f106r.18	5	5	1	11	MIDDLE	0.400000000000	S	B	3	1	0	0	0	otol	lkeedar	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	kshed dsheol qokeedy otol okeedy lkeedar sheopchy qopchy qotolchy qoty chdy	0	G787-O221
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106r	f106	f106r.20	5	5	1	10	MIDDLE	0.444444444444	S	B	3	0	0	0	0	shaiin	sail	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ytaiin cheey qokaiin shaiin qokeedy sail chedy cheodal qochedy qokaiin	0	G787-O222
lkeedy	LEFT_WHOLE_PLUS_KEEDY	l	f106r	f106	f106r.21	4	4	1	6	MIDDLE	0.600000000000	S	B	3	0	1	0	0	cheo	chearaiin	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	olkeedy qokchedy cheo lkeedy chearaiin okain	0	G787-O223
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106r	f106	f106r.22	4	4	1	10	MIDDLE	0.333333333333	S	B	3	1	0	0	0	odain	opchor	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	tshodair olkeees odain qokeedy opchor aror pcheeody daiir opchedy opchody	0	G787-O224
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106r	f106	f106r.46	4	4	1	9	MIDDLE	0.375000000000	S	B	3	0	0	0	0	otedy	qokaiin	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	sotchdaiin shodaiin otedy qokeedy qokaiin ykar qokain cheedy lol	0	G787-O225
okeedy	LEFT_WHOLE_PLUS_KEEDY	o	f106v	f106	f106v.23	12	12	1	13	MIDDLE	0.916666666667	S	B	3	0	0	0	0	aiin	qokain	0	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	ol kalol shar chor okal chdy chol chedy qotaiin or aiin okeedy qokain	0	G787-O226
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106v	f106	f106v.30	8	8	1	9	MIDDLE	0.875000000000	S	B	3	0	0	0	0	ksheody	qotokody	1	0	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	otaiin okochey qody oeesysarx okeey oteedy ksheody qokeedy qotokody	0	G787-O227
keedy	BARE_KEEDY	NONE	f106v	f106	f106v.32	4	4	1	11	MIDDLE	0.300000000000	S	B	3	1	0	0	0	sheky	qoeedy	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	polos shdair sheky keedy qoeedy qofchedy sair al pchedy ypodaiin saram	0	G787-O228
qokeedy	LEFT_WHOLE_PLUS_KEEDY	qo	f106v	f106	f106v.43	3	3	1	12	MIDDLE	0.181818181818	S	B	3	0	0	0	0	okeey	okeey	1	1	1	1	1	1	OCCURRENCE_RANK_LE_MIN_THREE_READER_SURFACE_COUNTS	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	0	G787-O229
