occurrence_id	head	page	physical_folio	locus	line_number	token_index	line_token_count	line_position	section	language	hand	rank_stable_all_three	strict_paragraph	paragraph_id	paragraph_line_index	paragraph_line_count	paragraph_line_position	targetfree_line_length_bin	source_discovery_coordinate	minimum_core_pivot_distance	strict_external_occurrence	landmark_tags	landmark_hits	visual_occurrence_kind	visual_topology_family	visual_context_scope	visual_owner_id	visual_evidence_channel	visual_source_provenance	occurrence_source_provenance	written_line_eva	literal_credit	component_export_credit
G809-HO0505	oteey	f79r	f79r	f79r.25	25	7	8	MIDDLE	B	B	2	1	1	G809-P0254	5	5	LAST	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	cholchey qotshy qol shey qokar shedy oteey chcthy	0	0
G809-HO0506	cheor	f79r	f79r	f79r.31	31	6	8	MIDDLE	B	B	2	1	1	G809-P0256	1	4	FIRST	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	polshey oltshedy sheol ykeey okeey cheor sheedy ol	0	0
G809-HO0507	olaiin	f79r	f79r	f79r.32	32	6	10	MIDDLE	B	B	2	1	1	G809-P0256	2	4	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol	0	0
G809-HO0508	ody	f79r	f79r	f79r.35	35	5	7	MIDDLE	B	B	2	1	1	G809-P0257	1	4	FIRST	2	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	polchedy shedy qoteedy qotain ody chckhes otal	0	0
G809-HO0509	ody	f79r	f79r	f79r.44	44	1	5	FIRST	B	B	2	1	1	G809-P0258	6	6	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ody aran okeey dar cheory	0	0
G809-HO0510	qoty	f79v	f79v	f79v.2	2	3	7	MIDDLE	B	B	2	1	1	G809-P0259	2	9	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoteedy qokchey qoty lshey qokain shey qorchedy	0	0
G809-HO0511	oteey	f79v	f79v	f79v.18	18	5	9	MIDDLE	B	B	2	1	1	G809-P0261	7	11	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	0	0
G809-HO0512	olkain	f79v	f79v	f79v.19	19	9	10	MIDDLE	B	B	2	1	1	G809-P0261	8	11	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykail shy qolar shey qokedy qokedy qokedy dar olkain cham	0	0
G809-HO0513	oteey	f79v	f79v	f79v.24	24	8	10	MIDDLE	B	B	2	1	1	G809-P0262	2	5	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheear o oiin oeedy qotain chedy qokeey oteey qokeey lol	0	0
G809-HO0514	olkain	f79v	f79v	f79v.25	25	6	9	MIDDLE	B	B	2	1	1	G809-P0262	3	5	MIDDLE	3	0	NONE	1	NEAR_AMOUNT_FORM	LM04:NEAR_AMOUNT_FORM:sain@+2	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey ol olshdy qotain oteedy olkain otshey sain ol	0	0
G809-HO0515	sheor	f79v	f79v	f79v.34	34	8	9	MIDDLE	B	B	2	1	1	G809-P0264	2	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykeeey qokeey lshey qoky tchedy orsheedy otain sheor oly	0	0
G809-HO0516	qoty	f80r	f80r	f80r.20	20	5	11	MIDDLE	B	B	2	1	1	G809-P0266	10	17	MIDDLE	3	0	3	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoteedy keey qokain chckhy qoty dalched otain shedy qokair shey dalom	0	0
G809-HO0517	olkain	f80r	f80r	f80r.22	22	9	11	MIDDLE	B	B	2	1	1	G809-P0266	12	17	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeedy qol shecthy qokalkeol qoky qokal shedy sal olkain shey qokl	0	0
G809-HO0518	qoty	f80r	f80r	f80r.24	24	8	13	MIDDLE	B	B	2	1	1	G809-P0266	14	17	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	0	0
G809-HO0519	olkain	f80r	f80r	f80r.27	27	6	10	MIDDLE	B	B	2	1	1	G809-P0266	17	17	LAST	3	1	NONE	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	0	0
G809-HO0520	dal	f80r	f80r	f80r.28	28	2	9	MIDDLE	B	B	2	1	1	G809-P0267	1	6	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	0	0
G809-HO0521	qoty	f80r	f80r	f80r.28	28	5	9	MIDDLE	B	B	2	1	1	G809-P0267	1	6	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pcheolkal dal korchy qotey qoty rchedy qokal olkolshedy chty	0	0
G809-HO0522	qoty	f80r	f80r	f80r.35	35	10	12	MIDDLE	B	B	2	1	1	G809-P0268	2	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	olkeey l sheol qokeey shedy qol shedy qokain shey qoty qokain qokady	0	0
G809-HO0523	oteey	f80r	f80r	f80r.36	36	4	11	MIDDLE	B	B	2	1	1	G809-P0268	3	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeey rchey tain oteey qokain shekaiin sheckhy qolshey qokain ol lom	0	0
G809-HO0524	qoty	f80r	f80r	f80r.38	38	3	13	MIDDLE	B	B	2	1	1	G809-P0268	5	6	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sor olky qoty ty tor sheyky t otol opchedy qokain sheky qokain ol	0	0
G809-HO0525	oteey	f80r	f80r	f80r.39	39	3	8	MIDDLE	B	B	2	1	1	G809-P0268	6	6	LAST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeedy qokail oteey otain shedy ykeey rar alshees	0	0
G809-HO0526	olkain	f80r	f80r	f80r.46	46	3	7	MIDDLE	B	B	2	1	1	G809-P0269	7	7	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokain cheey olkain shedy qokain orol s	0	0
G809-HO0527	sheor	f80r	f80r	f80r.50	50	6	9	MIDDLE	B	B	2	1	1	G809-P0270	4	7	MIDDLE	3	0	NONE	1	NEAR_AMOUNT_FORM	LM04:NEAR_AMOUNT_FORM:saiin@-3	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	0	0
G809-HO0528	olkain	f80v	f80v	f80v.2	2	3	8	MIDDLE	B	B	2	1	1	G809-P0271	2	6	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshedy qotedy olkain otal chckhy qoky daiin doly	0	0
G809-HO0529	olkain	f80v	f80v	f80v.12	12	7	9	MIDDLE	B	B	2	1	1	G809-P0272	6	7	MIDDLE	2	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ycheol kain shey qokain chedy qokol olkain shy l	0	0
G809-HO0530	qoty	f80v	f80v	f80v.14	14	7	9	MIDDLE	B	B	2	1	1	G809-P0273	1	5	FIRST	2	0	4	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshedy qokain shedy qokas otal qopshedy qoty lchedy qopalor	0	0
G809-HO0531	dal	f80v	f80v	f80v.22	22	5	8	MIDDLE	B	B	2	1	1	G809-P0274	4	4	LAST	2	0	2	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dchedy qokal ol chey dal or shedy lshedy	0	0
G809-HO0532	qoty	f80v	f80v	f80v.24	24	4	10	MIDDLE	B	B	2	1	1	G809-P0275	2	4	MIDDLE	3	0	1	0	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin	0	0
G809-HO0533	qoty	f80v	f80v	f80v.25	25	2	10	MIDDLE	B	B	2	1	1	G809-P0275	3	4	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	lshedy qoty olol cheey qokain okalchy tal or checthy sar	0	0
G809-HO0534	qoty	f80v	f80v	f80v.26	26	1	6	FIRST	B	B	2	1	1	G809-P0275	4	4	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qoty cheyqytaiin chey lchedy shedy olchey	0	0
G809-HO0535	qoty	f80v	f80v	f80v.27	27	10	10	LAST	B	B	2	1	1	G809-P0276	1	3	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pshol kain olkar shey qokain dal oltaiin okain shal qoty	0	0
G809-HO0536	olkain	f80v	f80v	f80v.29	29	2	5	MIDDLE	B	B	2	1	1	G809-P0276	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokain olkain olkain ol keeol	0	0
G809-HO0537	olkain	f80v	f80v	f80v.29	29	3	5	MIDDLE	B	B	2	1	1	G809-P0276	3	3	LAST	2	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokain olkain olkain ol keeol	0	0
G809-HO0538	olkain	f80v	f80v	f80v.30	30	3	9	MIDDLE	B	B	2	1	1	G809-P0277	1	8	FIRST	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pol or olkain oy qokaiin okain okar shey qolky	0	0
G809-HO0539	olkain	f80v	f80v	f80v.31	31	4	9	MIDDLE	B	B	2	1	1	G809-P0277	2	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qol ol oiin olkain ol chedy qokain olshey qokain	0	0
G809-HO0540	olkain	f80v	f80v	f80v.33	33	3	8	MIDDLE	B	B	2	1	1	G809-P0277	4	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokeedy qoker olkain olshedy qokey qokeey tchcthy lom	0	0
G809-HO0541	olkain	f80v	f80v	f80v.34	34	7	9	MIDDLE	B	B	2	1	1	G809-P0277	5	8	MIDDLE	3	0	NONE	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dol sheyr shey olshey cthor ylchdy olkain shcthy qoly	0	0
G809-HO0542	sheor	f80v	f80v	f80v.36	36	3	10	MIDDLE	B	B	2	1	1	G809-P0277	7	8	MIDDLE	3	0	6	1	NONE	NONE	NONE	NONE	NONE	NONE	UNOBSERVED	NONE	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	soin okain sheor ol shey daly olshedy olal shedy lchy	0	0
G809-HO0543	oteey	f81r	f81r	f81r.6	6	4	7	MIDDLE	B	B	2	1	1	G809-P0279	6	15	MIDDLE	3	0	NONE	1	NEAR_CHOR_SHOR	LM01:NEAR_CHOR_SHOR:shor@+1	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81R_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	sar ol eses oteey shor qokeey ol	0	0
G809-HO0544	oteey	f81r	f81r	f81r.8	8	5	6	MIDDLE	B	B	2	1	1	G809-P0279	8	15	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81R_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	pchedy qokeey oty qotey oteey oly	0	0
G809-HO0545	odaiin	f81r	f81r	f81r.20	20	5	7	MIDDLE	B	B	2	1	1	G809-P0280	5	16	MIDDLE	2	0	2	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81R_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qopchedy qol chedy qokeey odaiin rain daly	0	0
G809-HO0546	oteey	f81r	f81r	f81r.21	21	4	7	MIDDLE	B	B	2	1	1	G809-P0280	6	16	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81R_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	dshedy qokal olkeey oteey olshey otey lol	0	0
G809-HO0547	dal	f81v	f81v	f81v.1	1	5	11	MIDDLE	B	B	2	1	1	G809-P0281	1	9	FIRST	3	0	3	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky	0	0
G809-HO0548	olkain	f81v	f81v	f81v.2	2	8	12	MIDDLE	B	B	2	1	1	G809-P0281	2	9	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokedy okaiin kair okal sar ol kain olkain al ol rol dl	0	0
G809-HO0549	kar	f81v	f81v	f81v.5	5	7	9	MIDDLE	B	B	2	1	1	G809-P0281	5	9	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:daiin@+1	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	okaiin daiin otain chckhy okeedy qoky kar daiin okar	0	0
G809-HO0550	qoty	f81v	f81v	f81v.13	13	7	9	MIDDLE	B	B	2	1	1	G809-P0282	4	18	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ykeshey dchsed ytedy ytedy dar ykeday qoty ykedy okal	0	0
G809-HO0551	dal	f81v	f81v	f81v.22	22	5	8	MIDDLE	B	B	2	1	1	G809-P0282	13	18	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokal qol oiin cheey dal lchedy chedy salchtedytar	0	0
G809-HO0552	olkain	f81v	f81v	f81v.23	23	4	9	MIDDLE	B	B	2	1	1	G809-P0282	14	18	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	shol qetchy ykaiin olkain shedy qoky dchedy rol olcthdy	0	0
G809-HO0553	dal	f81v	f81v	f81v.26	26	5	9	MIDDLE	B	B	2	1	1	G809-P0282	17	18	MIDDLE	2	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DIRECT_PAGE_CONTEXT_ONLY	F81V_POOL_PAGE	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	ol checholtar oiin okedy dal shey olkeol olkeedy okeol	0	0
G809-HO0554	oteey	f82r	f82r	f82r.4	4	5	8	MIDDLE	B	B	2	1	1	G809-P0283	4	9	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P1	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin octheol chkeey ldy oteey qokal sheckhy qoky	0	0
G809-HO0555	dal	f82r	f82r	f82r.21	21	10	10	LAST	B	B	2	1	1	G809-P0285	2	14	MIDDLE	3	0	2	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal	0	0
G809-HO0556	cheor	f82r	f82r	f82r.22	22	2	9	MIDDLE	B	B	2	1	1	G809-P0285	3	14	MIDDLE	3	0	NONE	1	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy	0	0
G809-HO0557	cheal	f82r	f82r	f82r.26	26	3	9	MIDDLE	B	B	2	1	1	G809-P0285	7	14	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@+3	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	0	0
G809-HO0558	oteey	f82r	f82r	f82r.26	26	7	9	MIDDLE	B	B	2	1	1	G809-P0285	7	14	MIDDLE	3	0	NONE	1	NEAR_VALUE_FORM	LM03:NEAR_VALUE_FORM:aiin@-1	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	tshey qokeedy cheal lchedar ches aiin oteey qokaiin okey	0	0
G809-HO0559	qoty	f82r	f82r	f82r.29	29	9	10	MIDDLE	B	B	2	1	1	G809-P0285	10	14	MIDDLE	3	0	1	0	NONE	NONE	RUNNING_EVENT	POOL_APPARATUS_NETWORK	DEEP_PANEL_RECORD	F82_P3	CACHED_CONTEXT_NOT_TOKEN_PART_OWNER	experiments/yolo/gdt791_thirty_page_visual_owner_spine/artifacts/GDT791_5866_OCCURRENCE_SPINE.tsv	transcription/voynich_zl3b_lines.tsv|transcription/voynich_zl3b_tokens.tsv|transcription/voynich_cross_transcription_lines.tsv	d cheey lchedy qokeedy lchedy rchedy oky qotedy qoty qoty	0	0
