locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f37r.10	f37r	H	A	f37r.10|P01|f37r.10|P02|f37r.10|P03	qoto okchochor dchor chy daiin ychey kol daiir	<SOURCE:qoto> <SOURCE:okchochor> <SOURCE:dchor> <SOURCE:chy> <SOURCE:daiin> <SOURCE:ychey> <SOURCE:kol> <SOURCE:daiir>	<SOURCE:qoto> <SOURCE:okchochor> <SOURCE:dchor> <SOURCE:chy> <SOURCE:daiin> <SOURCE:ychey> <SOURCE:kol> <SOURCE:daiir>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.11	f37r	H	A	f37r.11|P01|f37r.11|P02|f37r.11|P03	okchor daiin ckhy dain daiin	<SOURCE:okchor> <SOURCE:daiin> <SOURCE:ckhy> <SOURCE:dain> <SOURCE:daiin>	<SOURCE:okchor> <SOURCE:daiin> <SOURCE:ckhy> <SOURCE:dain> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.2	f37r	H	A	f37r.2|P01|f37r.2|P02	ykoiin cthor okaiin qotchy ytody qokaiin sho ytaiin	<SOURCE:ykoiin> <SOURCE:cthor> <SOURCE:okaiin> <SOURCE:qotchy> <SOURCE:ytody> <SOURCE:qokaiin> <SOURCE:sho> <SOURCE:ytaiin>	<SOURCE:ykoiin> <SOURCE:cthor> <SOURCE:okaiin> <SOURCE:qotchy> <SOURCE:ytody> <SOURCE:qokaiin> <SOURCE:sho> <SOURCE:ytaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.3	f37r	H	A	f37r.3|P01|f37r.3|P02|f37r.3|P03	qo shy qokaiin ctholdy ckhor oky dy	<SOURCE:qo> <SOURCE:shy> <SOURCE:qokaiin> <SOURCE:ctholdy> <SOURCE:ckhor> <SOURCE:oky> <SOURCE:dy>	<SOURCE:qo> <SOURCE:shy> <SOURCE:qokaiin> <SOURCE:ctholdy> <SOURCE:ckhor> <SOURCE:oky> <SOURCE:dy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.4	f37r	H	A	f37r.4|P01|f37r.4|P02|f37r.4|P03	pchotchy daiin cfholdar chol daiin yd	<SOURCE:pchotchy> <SOURCE:daiin> <SOURCE:cfholdar> <SOURCE:chol> <SOURCE:daiin> <SOURCE:yd>	<SOURCE:pchotchy> <SOURCE:daiin> <SOURCE:cfholdar> <SOURCE:chol> <SOURCE:daiin> <SOURCE:yd>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.5	f37r	H	A	f37r.5|P01	yky qokchy qotchor chkol otoly	<SOURCE:yky> <SOURCE:qokchy> <SOURCE:qotchor> <SOURCE:chkol> <SOURCE:otoly>	<SOURCE:yky> <SOURCE:qokchy> <SOURCE:qotchor> <SOURCE:chkol> <SOURCE:otoly>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.6	f37r	H	A	f37r.6|P01	shor shol qokchy qotomody dchol daiin	<SOURCE:shor> <SOURCE:shol> <SOURCE:qokchy> <SOURCE:qotomody> <SOURCE:dchol> <SOURCE:daiin>	<SOURCE:shor> <SOURCE:shol> <SOURCE:qokchy> <SOURCE:qotomody> <SOURCE:dchol> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.7	f37r	H	A	f37r.7|P01|f37r.7|P02	sor chey kor qokor daiin	<SOURCE:sor> CHE_PAYLOAD:sin <SOURCE:kor> <SOURCE:qokor> <SOURCE:daiin>	<SOURCE:sor> CHE_PAYLOAD:sin <SOURCE:kor> <SOURCE:qokor> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.8	f37r	H	A	f37r.8|P01|f37r.8|P02|f37r.8|P03	koiin chorody qokaiin shory otal shor sheor dar	<SOURCE:koiin> <SOURCE:chorody> <SOURCE:qokaiin> <SOURCE:shory> <SOURCE:otal> <SOURCE:shor> <SOURCE:sheor> <SOURCE:dar>	<SOURCE:koiin> <SOURCE:chorody> <SOURCE:qokaiin> <SOURCE:shory> <SOURCE:otal> <SOURCE:shor> <SOURCE:sheor> <SOURCE:dar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37r.9	f37r	H	A	f37r.9|P01|f37r.9|P02	ykchody qotchy ykaiin chy qotordy otcho loldaiin	<SOURCE:ykchody> <SOURCE:qotchy> <SOURCE:ykaiin> <SOURCE:chy> <SOURCE:qotordy> <SOURCE:otcho> <SOURCE:loldaiin>	<SOURCE:ykchody> <SOURCE:qotchy> <SOURCE:ykaiin> <SOURCE:chy> <SOURCE:qotordy> <SOURCE:otcho> <SOURCE:loldaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.1	f37v	H	A	f37v.1|P01|f37v.1|P02|f37v.1|P03	kshody qocthy qotoldy chopdain sol	<SOURCE:kshody> <SOURCE:qocthy> <SOURCE:qotoldy> <SOURCE:chopdain> <SOURCE:sol>	<SOURCE:kshody> <SOURCE:qocthy> <SOURCE:qotoldy> <SOURCE:chopdain> <SOURCE:sol>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.10	f37v	H	A	f37v.10|P01|f37v.10|P02|f37v.10|P03	soiin shey otoiin chey tom	<SOURCE:soiin> <SOURCE:shey> <SOURCE:otoiin> CHE_PAYLOAD:sin <SOURCE:tom>	<SOURCE:soiin> <SOURCE:shey> <SOURCE:otoiin> CHE_PAYLOAD:sin <SOURCE:tom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.11	f37v	H	A	f37v.11|P01|f37v.11|P02	qotoiin choror cthol daiin	<SOURCE:qotoiin> <SOURCE:choror> <SOURCE:cthol> <SOURCE:daiin>	<SOURCE:qotoiin> <SOURCE:choror> <SOURCE:cthol> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.12	f37v	H	A	f37v.12|P01|f37v.12|P02|f37v.12|P03	chor sholy sheaiin dotody	<SOURCE:chor> <SOURCE:sholy> <SOURCE:sheaiin> <SOURCE:dotody>	<SOURCE:chor> <SOURCE:sholy> <SOURCE:sheaiin> <SOURCE:dotody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.13	f37v	H	A	f37v.13|P01|f37v.13|P02	sotoiiin	<SOURCE:sotoiiin>	<SOURCE:sotoiiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.14	f37v	H	A	f37v.14|P01|f37v.14|P02	todain cphaiin cphorods	<SOURCE:todain> <SOURCE:cphaiin> <SOURCE:cphorods>	<SOURCE:todain> <SOURCE:cphaiin> <SOURCE:cphorods>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.15	f37v	H	A	f37v.15|P01|f37v.15|P02	soiiin cheoky daiin dain	<SOURCE:soiiin> CHE_PAYLOAD:sinde <SOURCE:daiin> <SOURCE:dain>	<SOURCE:soiiin> CHE_PAYLOAD:sinde <SOURCE:daiin> <SOURCE:dain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.16	f37v	H	A	f37v.16|P01	qotor daiin chotaiin	<SOURCE:qotor> <SOURCE:daiin> <SOURCE:chotaiin>	<SOURCE:qotor> <SOURCE:daiin> <SOURCE:chotaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.17	f37v	H	A	f37v.17|P01	sokchor qokoiiin ykeeols	<SOURCE:sokchor> <SOURCE:qokoiiin> <SOURCE:ykeeols>	<SOURCE:sokchor> <SOURCE:qokoiiin> <SOURCE:ykeeols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.18	f37v	H	A	f37v.18|P01|f37v.18|P02|f37v.18|P03	oyteey daiin daiinody	<SOURCE:oyteey> <SOURCE:daiin> <SOURCE:daiinody>	<SOURCE:oyteey> <SOURCE:daiin> <SOURCE:daiinody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.19	f37v	H	A	f37v.19|P01|f37v.19|P02|f37v.19|P03	daiin ykoiin qotal daiin	<SOURCE:daiin> <SOURCE:ykoiin> <SOURCE:qotal> <SOURCE:daiin>	<SOURCE:daiin> <SOURCE:ykoiin> <SOURCE:qotal> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.2	f37v	H	A	f37v.2|P01|f37v.2|P02	dor chol cthor orchochor daiin	<SOURCE:dor> <SOURCE:chol> <SOURCE:cthor> <SOURCE:orchochor> <SOURCE:daiin>	<SOURCE:dor> <SOURCE:chol> <SOURCE:cthor> <SOURCE:orchochor> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.20	f37v	H	A	f37v.20|P01|f37v.20|P02|f37v.20|P03	ychockaey ykol daiin s	<SOURCE:ychockaey> <SOURCE:ykol> <SOURCE:daiin> <SOURCE:s>	<SOURCE:ychockaey> <SOURCE:ykol> <SOURCE:daiin> <SOURCE:s>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.21	f37v	H	A	f37v.21|P01|f37v.21|P02	oshctho do daiin cthols	<SOURCE:oshctho> <SOURCE:do> <SOURCE:daiin> <SOURCE:cthols>	<SOURCE:oshctho> <SOURCE:do> <SOURCE:daiin> <SOURCE:cthols>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.22	f37v	H	A	f37v.22|P01|f37v.22|P02	qotol ytoiin chocthey	<SOURCE:qotol> <SOURCE:ytoiin> <SOURCE:chocthey>	<SOURCE:qotol> <SOURCE:ytoiin> <SOURCE:chocthey>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.23	f37v	H	A	f37v.23|P01|f37v.23|P02	yto chol daiin	<SOURCE:yto> <SOURCE:chol> <SOURCE:daiin>	<SOURCE:yto> <SOURCE:chol> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.3	f37v	H	A	f37v.3|P01|f37v.3|P02	qokchon shy chon daiin dy	<SOURCE:qokchon> <SOURCE:shy> <SOURCE:chon> <SOURCE:daiin> <SOURCE:dy>	<SOURCE:qokchon> <SOURCE:shy> <SOURCE:chon> <SOURCE:daiin> <SOURCE:dy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.4	f37v	H	A	f37v.4|P01	dshor dytory dshor daiin	<SOURCE:dshor> <SOURCE:dytory> <SOURCE:dshor> <SOURCE:daiin>	<SOURCE:dshor> <SOURCE:dytory> <SOURCE:dshor> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.5	f37v	H	A	f37v.5|P01	dchor qotol ykchon dain	<SOURCE:dchor> <SOURCE:qotol> <SOURCE:ykchon> <SOURCE:dain>	<SOURCE:dchor> <SOURCE:qotol> <SOURCE:ykchon> <SOURCE:dain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.6	f37v	H	A	f37v.6|P01	yokor ytchor saiin oty	<SOURCE:yokor> <SOURCE:ytchor> <SOURCE:saiin> <SOURCE:oty>	<SOURCE:yokor> <SOURCE:ytchor> <SOURCE:saiin> <SOURCE:oty>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.7	f37v	H	A	f37v.7|P01|f37v.7|P02	qotchor daiin	<SOURCE:qotchor> <SOURCE:daiin>	<SOURCE:qotchor> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.8	f37v	H	A	f37v.8|P01|f37v.8|P02	qotor choiin chetchy daiin	<SOURCE:qotor> <SOURCE:choiin> CHE_PAYLOAD:sinesi <SOURCE:daiin>	<SOURCE:qotor> <SOURCE:choiin> CHE_PAYLOAD:sinesi <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f37v.9	f37v	H	A	f37v.9|P01|f37v.9|P02	dor chor sho daiiin daiin	<SOURCE:dor> <SOURCE:chor> <SOURCE:sho> <SOURCE:daiiin> <SOURCE:daiin>	<SOURCE:dor> <SOURCE:chor> <SOURCE:sho> <SOURCE:daiiin> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.1	f38r	H	A	f38r.1|P01|f38r.1|P02	tolor chockhy oky choiin okshol oly oky	<SOURCE:tolor> <SOURCE:chockhy> <SOURCE:oky> <SOURCE:choiin> <SOURCE:okshol> <SOURCE:oly> <SOURCE:oky>	<SOURCE:tolor> <SOURCE:chockhy> <SOURCE:oky> <SOURCE:choiin> <SOURCE:okshol> <SOURCE:oly> <SOURCE:oky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.2	f38r	H	A	f38r.2|P01|f38r.2|P02|f38r.2|P03	okshey chodys ytoiin otaiin otaiin cthar	<SOURCE:okshey> <SOURCE:chodys> <SOURCE:ytoiin> <SOURCE:otaiin> <SOURCE:otaiin> <SOURCE:cthar>	<SOURCE:okshey> <SOURCE:chodys> <SOURCE:ytoiin> <SOURCE:otaiin> <SOURCE:otaiin> <SOURCE:cthar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.3	f38r	H	A	f38r.3|P01|f38r.3|P02|f38r.3|P03	qokor okaiin otaiin qokchol chokokor	<SOURCE:qokor> <SOURCE:okaiin> <SOURCE:otaiin> <SOURCE:qokchol> <SOURCE:chokokor>	<SOURCE:qokor> <SOURCE:okaiin> <SOURCE:otaiin> <SOURCE:qokchol> <SOURCE:chokokor>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.4	f38r	H	A	f38r.4|P01|f38r.4|P02|f38r.4|P03	ychok chey chckh chy chka r odaiin daiin sy	<SOURCE:ychok> CHE_PAYLOAD:sin <SOURCE:chckh> <SOURCE:chy> <SOURCE:chka> <SOURCE:r> <SOURCE:odaiin> <SOURCE:daiin> <SOURCE:sy>	<SOURCE:ychok> CHE_PAYLOAD:sin <SOURCE:chckh> <SOURCE:chy> <SOURCE:chka> <SOURCE:r> <SOURCE:odaiin> <SOURCE:daiin> <SOURCE:sy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.5	f38r	H	A	f38r.5|P01|f38r.5|P02|f38r.5|P03	okor chey kain chor ctho dain ckholdy	<SOURCE:okor> CHE_PAYLOAD:sin <SOURCE:kain> <SOURCE:chor> <SOURCE:ctho> <SOURCE:dain> <SOURCE:ckholdy>	<SOURCE:okor> CHE_PAYLOAD:sin <SOURCE:kain> <SOURCE:chor> <SOURCE:ctho> <SOURCE:dain> <SOURCE:ckholdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38r.6	f38r	H	A	f38r.6|P01|f38r.6|P02	ysho sho kos daiin okoy chochor daiin	<SOURCE:ysho> <SOURCE:sho> <SOURCE:kos> <SOURCE:daiin> <SOURCE:okoy> <SOURCE:chochor> <SOURCE:daiin>	<SOURCE:ysho> <SOURCE:sho> <SOURCE:kos> <SOURCE:daiin> <SOURCE:okoy> <SOURCE:chochor> <SOURCE:daiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.1	f38v	H	A	f38v.1|P01|f38v.1|P02|f38v.1|P03	okchop chol shotol oteol okeey s chor d aiin d	<SOURCE:okchop> <SOURCE:chol> <SOURCE:shotol> <SOURCE:oteol> <SOURCE:okeey> <SOURCE:s> <SOURCE:chor> <SOURCE:d> <SOURCE:aiin> <SOURCE:d>	<SOURCE:okchop> <SOURCE:chol> <SOURCE:shotol> <SOURCE:oteol> <SOURCE:okeey> <SOURCE:s> <SOURCE:chor> <SOURCE:d> <SOURCE:aiin> <SOURCE:d>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.2	f38v	H	A	f38v.2|P01|f38v.2|P02|f38v.2|P03	choiin shey keo sho oiin s chol ldy okeaiin okom	<SOURCE:choiin> <SOURCE:shey> <SOURCE:keo> <SOURCE:sho> <SOURCE:oiin> <SOURCE:s> <SOURCE:chol> <SOURCE:ldy> <SOURCE:okeaiin> <SOURCE:okom>	<SOURCE:choiin> <SOURCE:shey> <SOURCE:keo> <SOURCE:sho> <SOURCE:oiin> <SOURCE:s> <SOURCE:chol> <SOURCE:ldy> <SOURCE:okeaiin> <SOURCE:okom>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.3	f38v	H	A	f38v.3|P01	qokeey keor daiin okey keey daiin dair daiin s	<SOURCE:qokeey> <SOURCE:keor> <SOURCE:daiin> <SOURCE:okey> <SOURCE:keey> <SOURCE:daiin> <SOURCE:dair> <SOURCE:daiin> <SOURCE:s>	<SOURCE:qokeey> <SOURCE:keor> <SOURCE:daiin> <SOURCE:okey> <SOURCE:keey> <SOURCE:daiin> <SOURCE:dair> <SOURCE:daiin> <SOURCE:s>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.4	f38v	H	A	f38v.4|P01|f38v.4|P02|f38v.4|P03	okeey daiin qokeey chotey tody oky aiiin d	<SOURCE:okeey> <SOURCE:daiin> <SOURCE:qokeey> <SOURCE:chotey> <SOURCE:tody> <SOURCE:oky> <SOURCE:aiiin> <SOURCE:d>	<SOURCE:okeey> <SOURCE:daiin> <SOURCE:qokeey> <SOURCE:chotey> <SOURCE:tody> <SOURCE:oky> <SOURCE:aiiin> <SOURCE:d>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.5	f38v	H	A	f38v.5|P01|f38v.5|P02	qoty daiin chol oteeol dody cheod chody	<SOURCE:qoty> <SOURCE:daiin> <SOURCE:chol> <SOURCE:oteeol> <SOURCE:dody> CHE_PAYLOAD:sind <SOURCE:chody>	<SOURCE:qoty> <SOURCE:daiin> <SOURCE:chol> <SOURCE:oteeol> <SOURCE:dody> CHE_PAYLOAD:sind <SOURCE:chody>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.6	f38v	H	A	f38v.6|P01	sho keeey key tey daiin daiiin dain dain	<SOURCE:sho> <SOURCE:keeey> <SOURCE:key> <SOURCE:tey> <SOURCE:daiin> <SOURCE:daiiin> <SOURCE:dain> <SOURCE:dain>	<SOURCE:sho> <SOURCE:keeey> <SOURCE:key> <SOURCE:tey> <SOURCE:daiin> <SOURCE:daiiin> <SOURCE:dain> <SOURCE:dain>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.7	f38v	H	A	f38v.7|P01|f38v.7|P02|f38v.7|P03	daiin qol chy dain or daiin dais daldy	<SOURCE:daiin> <SOURCE:qol> <SOURCE:chy> <SOURCE:dain> <SOURCE:or> <SOURCE:daiin> <SOURCE:dais> <SOURCE:daldy>	<SOURCE:daiin> <SOURCE:qol> <SOURCE:chy> <SOURCE:dain> <SOURCE:or> <SOURCE:daiin> <SOURCE:dais> <SOURCE:daldy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f38v.8	f38v	H	A	f38v.8|P01|f38v.8|P02|f38v.8|P03	o aiin char chshol chokaiin	<SOURCE:o> <SOURCE:aiin> <SOURCE:char> <SOURCE:chshol> <SOURCE:chokaiin>	<SOURCE:o> <SOURCE:aiin> <SOURCE:char> <SOURCE:chshol> <SOURCE:chokaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.1	f39r	H	B	f39r.1|P01|f39r.1|P02|f39r.1|P03	tedo chshd cphhofy chdain shey fsey dy orain cheepaiin ofy shey koly dy	<SOURCE:tedo> <SOURCE:chshd> <SOURCE:cphhofy> <SOURCE:chdain> <SOURCE:shey> <SOURCE:fsey> <SOURCE:dy> <SOURCE:orain> CHE_PAYLOAD:sinneruu <SOURCE:ofy> <SOURCE:shey> <SOURCE:koly> <SOURCE:dy>	<SOURCE:tedo> <SOURCE:chshd> <SOURCE:cphhofy> <SOURCE:chdain> <SOURCE:shey> <SOURCE:fsey> <SOURCE:dy> <SOURCE:orain> CHE_PAYLOAD:sinneruu <SOURCE:ofy> <SOURCE:shey> <SOURCE:koly> <SOURCE:dy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.10	f39r	H	B	f39r.10|P01|f39r.10|P02|f39r.10|P03	pchdar shedy ar aiir okair ykeols shedy qockhdy laiin syky	<SOURCE:pchdar> <SOURCE:shedy> <SOURCE:ar> <SOURCE:aiir> <SOURCE:okair> <SOURCE:ykeols> <SOURCE:shedy> <SOURCE:qockhdy> <SOURCE:laiin> <SOURCE:syky>	<SOURCE:pchdar> <SOURCE:shedy> <SOURCE:ar> <SOURCE:aiir> <SOURCE:okair> <SOURCE:ykeols> <SOURCE:shedy> <SOURCE:qockhdy> <SOURCE:laiin> <SOURCE:syky>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.11	f39r	H	B	f39r.11|P01|f39r.11|P02|f39r.11|P03	dshdy ar aiin y ykar chdy ykal olkaiin qokaldar cheol dar aiin	<SOURCE:dshdy> <SOURCE:ar> <SOURCE:aiin> <SOURCE:y> <SOURCE:ykar> <SOURCE:chdy> <SOURCE:ykal> <SOURCE:olkaiin> <SOURCE:qokaldar> CHE_PAYLOAD:sind <SOURCE:dar> <SOURCE:aiin>	<SOURCE:dshdy> <SOURCE:ar> <SOURCE:aiin> <SOURCE:y> <SOURCE:ykar> <SOURCE:chdy> <SOURCE:ykal> <SOURCE:olkaiin> <SOURCE:qokaldar> CHE_PAYLOAD:sind <SOURCE:dar> <SOURCE:aiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.12	f39r	H	B	f39r.12|P01|f39r.12|P02|f39r.12|P03	tolchdaiin chckhy saiin olor chls aiin oky ches aiin dal	<SOURCE:tolchdaiin> <SOURCE:chckhy> <SOURCE:saiin> <SOURCE:olor> <SOURCE:chls> <SOURCE:aiin> <SOURCE:oky> CHE_PAYLOAD:sin <SOURCE:aiin> <SOURCE:dal>	<SOURCE:tolchdaiin> <SOURCE:chckhy> <SOURCE:saiin> <SOURCE:olor> <SOURCE:chls> <SOURCE:aiin> <SOURCE:oky> CHE_PAYLOAD:sin <SOURCE:aiin> <SOURCE:dal>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.13	f39r	H	B	f39r.13|P01|f39r.13|P02|f39r.13|P03	ytor chdar shey qokaiin chor kar sheolkedy otedy tedy saiin	<SOURCE:ytor> <SOURCE:chdar> <SOURCE:shey> <SOURCE:qokaiin> <SOURCE:chor> <SOURCE:kar> <SOURCE:sheolkedy> <SOURCE:otedy> <SOURCE:tedy> <SOURCE:saiin>	<SOURCE:ytor> <SOURCE:chdar> <SOURCE:shey> <SOURCE:qokaiin> <SOURCE:chor> <SOURCE:kar> <SOURCE:sheolkedy> <SOURCE:otedy> <SOURCE:tedy> <SOURCE:saiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.14	f39r	H	B	f39r.14|P01|f39r.14|P02|f39r.14|P03	daiin shckhy chekl ol daiin chedy ykeey daiin otal chdam qokam	<SOURCE:daiin> <SOURCE:shckhy> CHE_PAYLOAD:sine <SOURCE:ol> <SOURCE:daiin> CHE_PAYLOAD:sine <SOURCE:ykeey> <SOURCE:daiin> <SOURCE:otal> <SOURCE:chdam> <SOURCE:qokam>	<SOURCE:daiin> <SOURCE:shckhy> CHE_PAYLOAD:sine <SOURCE:ol> <SOURCE:daiin> CHE_PAYLOAD:sine <SOURCE:ykeey> <SOURCE:daiin> <SOURCE:otal> <SOURCE:chdam> <SOURCE:qokam>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.15	f39r	H	B	f39r.15|P01|f39r.15|P02|f39r.15|P03	qolkain olcheol daiin dar ol dld iir ador aiin ofcheefar	<SOURCE:qolkain> <SOURCE:olcheol> <SOURCE:daiin> <SOURCE:dar> <SOURCE:ol> <SOURCE:dld> <SOURCE:iir> <SOURCE:ador> <SOURCE:aiin> <SOURCE:ofcheefar>	<SOURCE:qolkain> <SOURCE:olcheol> <SOURCE:daiin> <SOURCE:dar> <SOURCE:ol> <SOURCE:dld> <SOURCE:iir> <SOURCE:ador> <SOURCE:aiin> <SOURCE:ofcheefar>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.16	f39r	H	B	f39r.16|P01|f39r.16|P02|f39r.16|P03	oteol cholkal qokal dar ykdy	<SOURCE:oteol> <SOURCE:cholkal> <SOURCE:qokal> <SOURCE:dar> <SOURCE:ykdy>	<SOURCE:oteol> <SOURCE:cholkal> <SOURCE:qokal> <SOURCE:dar> <SOURCE:ykdy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.2	f39r	H	B	f39r.2|P01|f39r.2|P02|f39r.2|P03	olchey cheky qokedy shekshey qolain chckshy chdy dair shckhey dold	<SOURCE:olchey> CHE_PAYLOAD:sine <SOURCE:qokedy> <SOURCE:shekshey> <SOURCE:qolain> <SOURCE:chckshy> <SOURCE:chdy> <SOURCE:dair> <SOURCE:shckhey> <SOURCE:dold>	<SOURCE:olchey> CHE_PAYLOAD:sine <SOURCE:qokedy> <SOURCE:shekshey> <SOURCE:qolain> <SOURCE:chckshy> <SOURCE:chdy> <SOURCE:dair> <SOURCE:shckhey> <SOURCE:dold>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.3	f39r	H	B	f39r.3|P01|f39r.3|P02|f39r.3|P03	qokalchdy chekaiin checkhy dar shed qokeedar eeedy dar or cheey dy ckhy	<SOURCE:qokalchdy> CHE_PAYLOAD:sineruu CHE_PAYLOAD:sinsei <SOURCE:dar> <SOURCE:shed> <SOURCE:qokeedar> <SOURCE:eeedy> <SOURCE:dar> <SOURCE:or> CHE_PAYLOAD:sinn <SOURCE:dy> <SOURCE:ckhy>	<SOURCE:qokalchdy> CHE_PAYLOAD:sineruu CHE_PAYLOAD:sinsei <SOURCE:dar> <SOURCE:shed> <SOURCE:qokeedar> <SOURCE:eeedy> <SOURCE:dar> <SOURCE:or> CHE_PAYLOAD:sinn <SOURCE:dy> <SOURCE:ckhy>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.4	f39r	H	B	f39r.4|P01|f39r.4|P02|f39r.4|P03	tchedy chdy olaiin chedy shckhdchy chol or ordy chees aly okalcheg	<SOURCE:tchedy> <SOURCE:chdy> <SOURCE:olaiin> CHE_PAYLOAD:sine <SOURCE:shckhdchy> <SOURCE:chol> <SOURCE:or> <SOURCE:ordy> CHE_PAYLOAD:sinn <SOURCE:aly> <SOURCE:okalcheg>	<SOURCE:tchedy> <SOURCE:chdy> <SOURCE:olaiin> CHE_PAYLOAD:sine <SOURCE:shckhdchy> <SOURCE:chol> <SOURCE:or> <SOURCE:ordy> CHE_PAYLOAD:sinn <SOURCE:aly> <SOURCE:okalcheg>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f39r.5	f39r	H	B	f39r.5|P01|f39r.5|P02	dchdy chdy ykaiin	<SOURCE:dchdy> <SOURCE:chdy> <SOURCE:ykaiin>	<SOURCE:dchdy> <SOURCE:chdy> <SOURCE:ykaiin>	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
