source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v85_reading_id	v85_lexical_core_de	v85_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v85_audit_decision	v85_evidence_class	v85_open_semantic_slots
AR135	oar#1	oar	Anteil I des Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oar#1	Anteil I des Ansatzes	Anteil I des Ansatzes	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Drogenfraktion I im Ansatz; lebender Rivale: Drogenauszug I|erste Drogenfraktion des Ansatzes	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR136	ochdy#1	ochdy	fertige Trockenmasse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ochdy#1	fertige Trockenmasse	fertige Trockenmasse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Trockenzubereitung|Trockenextrakt	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR137	ockhdar#1	ockhdar	abgemessener Anteil I der Arzneizubereitung	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ockhdar#1	abgemessener Anteil I der Arzneizubereitung	abgemessener Anteil I der Arzneizubereitung	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Arzneiansatz|Arzneikompositum-Auszug|IT2a: abgemessene Portion der Arzneizubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR139	oechedy#1	oechedy	fertige, bis zur Mittelstufe getrocknete Masse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oechedy#1	fertige, bis zur Mittelstufe getrocknete Masse	fertige, bis zur Mittelstufe getrocknete Masse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: getrocknete Zubereitung|Trockenextrakt|Rückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR140	ofchedy#1	ofchedy	fertig getrocknete Blütenmasse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ofchedy#1	fertig getrocknete Blütenmasse	fertig getrocknete Blütenmasse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Blütentrockenextrakt|Blütenrückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR146	okchedy#1	okchedy	heiß-trockene Zubereitung, Mittelstufe erreicht	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okchedy#1	heiß-trockene Zubereitung, Mittelstufe erreicht	heiß-trockene Zubereitung, Mittelstufe erreicht	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen; lebender Rivale: Heißansatz|Trockenrückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR148	okeeeey#1	okeeeey	Zubereitung vollständig bis zur letzten Heizstufe geführt	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okeeeey#1	Zubereitung vollständig bis zur letzten Heizstufe geführt	Zubereitung vollständig bis zur letzten Heizstufe geführt	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Heißansatz|Absud	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR149	okeeodar#1	okeeodar	Anteil I des vollständig erhitzten Auszugs	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okeeodar#1	Anteil I des vollständig erhitzten Auszugs	Anteil I des vollständig erhitzten Auszugs	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Fraktion der Heißzubereitung|Absud|abgemessener Anteil I des vollständig erhitzten Ansatzes	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR150	okees#1	okees	Charge vollständig erhitzten Ansatzes	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okees#1	Charge vollständig erhitzten Ansatzes	Charge vollständig erhitzten Ansatzes	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR152	okiin#1	okiin	erhitzte Zubereitung, Form III	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okiin#1	erhitzte Zubereitung, Form III	erhitzte Zubereitung, Form III	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Heißansatz|Absud	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR153	okol#1	okol	heißer Ansatzstoff	2	2	CURRENT_DEBT_ONLY	2	STATE_AND_NEUTRAL_CARRIER	1	0	AUDITED_HOLD_IN_V85	AUDITED_HOLD_EXACT_NOMINAL_HEAD	NONE	okol#1	heißer Ansatzstoff	heißer Ansatzstoff	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	H0_NONE	Zwei aktive Stellen und die GDT665-Ganzwortkarte tragen einen heißen nominalen Ansatzkopf; O-Formen sind in GDT647 gerade die Ansatzschwestern.	Die konkrete Stoffart bleibt unbekannt und OL darf nicht als universelles Ansatzwort exportiert werden.	HOLD	AUDITED_EXACT_WHOLE_HOLD	MATERIAL_IDENTITY
AR162	oldal#1	oldal	abgemessener Drogenrohstoff I	1	1	CURRENT_DEBT_ONLY	1	AL_CLASS_RETREAT	1	0	REVISED_IN_V85	EXACT_WHOLE_IDENTITY_RETREAT	DROGENROHSTOFF	oldal#1	abgemessenes Material I	abgemessenes Material I	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	Die aktive Ganzform bewahrt den abgemessenen Materialkern, ohne eine Droge zu identifizieren.	Singleton; OL|DAL bleibt eine offene Segmentierungsmoeglichkeit und erhaelt keinen Familienbonus.	REVISE	EXACT_WHOLE_DEBT_RETREAT	MATERIAL_IDENTITY
AR163	olkaiin#1	olkaiin	heiße Drogenbasis, Stufe III	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	olkaiin#1	heiße Drogenbasis, Stufe III	heiße Drogenbasis, Stufe III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR164	olkaiir#1	olkaiir	Anteil III des heißen Holzansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	olkaiir#1	Anteil III des heißen Holzansatzes	Anteil III des heißen Holzansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: dritte erhitzte Fraktion des Holzansatzes|heißer Holzauszug III	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR172	olord#1	olord	abgezogene Portion Holzauszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	olord#1	abgezogene Portion Holzauszug	abgezogene Portion Holzauszug	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Holzzubereitung|Holzansatz	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR178	op#1	op	Pulverzubereitung	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	op#1	Pulverzubereitung	Pulverzubereitung	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulvermischung|Pulveransatz	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR179	opchedaiin#1	opchedaiin	drei Dosen bis zur Mittelstufe getrockneten Pulvers	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	opchedaiin#1	drei Dosen bis zur Mittelstufe getrockneten Pulvers	drei Dosen bis zur Mittelstufe getrockneten Pulvers	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Pulverzubereitung|Trockenpulver	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR180	opchey#1	opchey	Trockenpulver, Form I	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	opchey#1	Trockenpulver, Form I	Trockenpulver, Form I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Trockenpulver-Ansatz, Form I; lebender Rivale: Pulverzubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR182	oram#1	oram	eine Maßportion Ansatz	1	1	CURRENT_DEBT_ONLY	3	MEASURE_FAMILY	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oram#1	eine Maßportion Ansatz	eine Maßportion Ansatz	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR183	orchey#1	orchey	eine Portion bis zur Mittelstufe getrocknete Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	orchey#1	eine Portion bis zur Mittelstufe getrocknete Droge	eine Portion bis zur Mittelstufe getrocknete Droge	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR184	oroiir#1	oroiir	eine Portion des Ansatzanteils III	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oroiir#1	eine Portion des Ansatzanteils III	eine Portion des Ansatzanteils III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR186	oror#1	oror	zwei Portionen	3	3	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oror#1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	H0_NONE	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei Belege auf drei Seiten und ein Mengensignal tragen eine Zweierlesung.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar; Quelle LOW; Stoffkopf und historische Einheit fehlen.	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR187	orsheey#1	orsheey	eine Portion vollständig eingeweichte Droge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	orsheey#1	eine Portion vollständig eingeweichte Droge	eine Portion vollständig eingeweichte Droge	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	39	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR188	os#1	os	Ansatzcharge	1	1	CURRENT_DEBT_ONLY	6	BOUND_C1_COMPOUNDS	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	os#1	Ansatzcharge	Ansatzcharge	13	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	13	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	13	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR193	otal#1	otal	Rohstoffklasse I im kalten Ansatz, Gradanfang	1	1	LIVE_RIVAL	1	AL_CLASS_RETREAT	2	0	REVISED_IN_V85	ATLAS_FAMILY_CORE	ROHSTOFF+KLASSENHAUPT	otal#1	Material I im kalten Anfangsansatz	Material I im kalten Anfangsansatz	30	W1_WEAK_WORKING	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	H0_NONE	109 reader-exakte GDT656-Atlaspositionen tragen O-Rahmen, kalte T-Zelle und AL-I; GDT691 bestaetigt die lokale Zubereitungsrolle.	Die aktive Stelle hat den Rivalen Kaltzubereitung; Ansatz bleibt praktische Rahmensprache, keine Identitaet.	REVISE	ATLAS_FAMILY_INTERSECTION	MATERIAL_IDENTITY|PREPARATION_HEAD
AR194	otam#1	otam	ein Maß kalten Ansatzes	2	1	CURRENT_DEBT_ONLY	3	MEASURE_FAMILY	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otam#1	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	35	W1_WEAK_WORKING	H0_NONE	2 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR195	otar#1	otar	Anteil I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otar#1	Anteil I des kalten Ansatzes	Anteil I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalte Drogenfraktion I im Ansatz; lebender Rivale: erste Drogenfraktion des kalten Ansatzes|kalter Drogenauszug I	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR196	otarar#1	otarar	Unteranteil I des Anteils I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otarar#1	Unteranteil I des Anteils I des kalten Ansatzes	Unteranteil I des Anteils I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Unterfraktion I des kalten Drogenauszugs I	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR197	otardy#1	otardy	fertiger Anteil I des kalten Ansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otardy#1	fertiger Anteil I des kalten Ansatzes	fertiger Anteil I des kalten Ansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: fertiger kalter Drogenauszug I	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR198	otchdy#1	otchdy	kalt-trockene Zubereitung, Anfangsstufe erreicht	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchdy#1	kalt-trockene Zubereitung, Anfangsstufe erreicht	kalt-trockene Zubereitung, Anfangsstufe erreicht	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; lebender Rivale: Kaltansatz|Trockenrückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR199	otchey#1	otchey	kalt-trockene Zubereitung in der Mitte des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchey#1	kalt-trockene Zubereitung in der Mitte des Grades	kalt-trockene Zubereitung in der Mitte des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz in der Mitte des Grades; lebender Rivale: Kaltansatz|Trockenrückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR200	otchy#1	otchy	kalt-trockene Zubereitung am Anfang des Grades	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	otchy#1	kalt-trockene Zubereitung am Anfang des Grades	kalt-trockene Zubereitung am Anfang des Grades	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: kalt-trockener Ansatz am Anfang des Grades; lebender Rivale: Kaltansatz|Trockenrückstand	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
AR202	oteed#1	oteed	vollständig abgekühlter und abgezogener Auszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oteed#1	vollständig abgekühlter und abgezogener Auszug	vollständig abgekühlter und abgezogener Auszug	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Zubereitung|Absud	HELD_FOR_LATER_REPAIR	INHERITED_V84	NOT_EVALUATED
