page	locus	word_index	surface_word	paradigm_schema	word_class	construction_roles	begins_q	has_H	has_OK	has_AI_N	seen_as_label
f108v	f108v.43	5	cheolkeedy	che+ol+keedy	OTHER	NONE	0	1	0	0	0
f108v	f108v.43	6	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.43	7	chedytey	chedy+tey	OTHER	NONE	0	1	0	0	0
f108v	f108v.43	8	okeearam	okeearam	OTHER	NONE	0	0	0	0	0
f108v	f108v.44	0	y	y	OTHER	NONE	0	0	0	0	1
f108v	f108v.44	1	shey	chey	H_Y	NONE	0	1	0	0	1
f108v	f108v.44	2	qol	ol	OTHER	NONE	1	0	0	0	0
f108v	f108v.44	3	lchey	l+chey	OTHER	NONE	0	1	0	0	0
f108v	f108v.44	4	shey	chey	H_Y	H_FRAME_LEFT	0	1	0	0	1
f108v	f108v.44	5	qokear	qokear	OK	H_SLOT;OK_FRAME_LEFT	1	0	1	0	0
f108v	f108v.44	6	shey	chey	H_Y	H_FRAME_RIGHT;OK_SLOT	0	1	0	0	1
f108v	f108v.44	7	qokeey	qokeey	OK	OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.44	8	lsheey	l+cheey	OTHER	NONE	0	1	0	0	0
f108v	f108v.44	9	oteey	oteey	OTHER	NONE	0	0	0	0	1
f108v	f108v.44	10	sheey	cheey	H_Y	NONE	0	1	0	0	1
f108v	f108v.44	11	qol	ol	OTHER	NONE	1	0	0	0	0
f108v	f108v.44	12	cheekeey	chee+keey	OTHER	NONE	0	1	0	0	0
f108v	f108v.44	13	lchg	l+chg	OTHER	NONE	0	0	0	0	0
f108v	f108v.45	0	sheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.45	1	shedy	chedy	H_Y	NONE	0	1	0	0	1
f108v	f108v.45	2	qokeey	qokeey	OK	NONE	1	0	1	0	1
f108v	f108v.45	3	chedar	chedar	OTHER	NONE	0	1	0	0	0
f108v	f108v.45	4	sheal	chear	OTHER	NONE	0	1	0	0	0
f108v	f108v.45	5	qokeedy	qokeedy	OK	OK_FRAME_LEFT	1	0	1	0	1
f108v	f108v.45	6	qokeedy	qokeedy	OK	OK_SLOT	1	0	1	0	1
f108v	f108v.45	7	qokey	qokey	OK	OK_FRAME_LEFT;OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.45	8	sheey	cheey	H_Y	OK_SLOT	0	1	0	0	1
f108v	f108v.45	9	qokeal	qokeal	OK	OK_FRAME_RIGHT	1	0	1	0	0
f108v	f108v.45	10	aral	aral	OTHER	NONE	0	0	0	0	1
f108v	f108v.46	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f108v	f108v.46	1	sheeain	sheeain	OTHER	NONE	0	0	0	1	0
f108v	f108v.46	2	qkain	qkain	OTHER	NONE	1	0	0	1	0
f108v	f108v.46	3	okeey	qokeey	OK	NONE	0	0	1	0	1
f108v	f108v.46	4	qokalor	qokal+or	OTHER	NONE	1	0	1	0	0
f108v	f108v.46	5	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.46	6	keol	ke+ol	OTHER	NONE	0	0	0	0	0
f108v	f108v.46	7	chedy	chedy	H_Y	NONE	0	1	0	0	1
f108v	f108v.46	8	qokeey	qokeey	OK	NONE	1	0	1	0	1
f108v	f108v.46	9	qokeey	qokeey	OK	NONE	1	0	1	0	1
f108v	f108v.46	10	ral	ral	OTHER	NONE	0	0	0	0	0
f108v	f108v.47	0	ycheey	y+cheey	OTHER	NONE	0	1	0	0	0
f108v	f108v.47	1	qokeeey	qokeeey	OK	OK_FRAME_LEFT	1	0	1	0	0
f108v	f108v.47	2	shedain	chedain	OTHER	OK_SLOT	0	1	0	1	0
f108v	f108v.47	3	qokeedy	qokeedy	OK	OK_FRAME_LEFT;OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.47	4	qokeey	qokeey	OK	OK_SLOT	1	0	1	0	1
f108v	f108v.47	5	okeedal	okeedal	OK	OK_FRAME_RIGHT	0	0	1	0	0
f108v	f108v.47	6	okeol	oke+ol	OTHER	NONE	0	0	1	0	1
f108v	f108v.47	7	lkeey	l+keey	OTHER	NONE	0	0	0	0	0
f108v	f108v.47	8	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f108v	f108v.47	9	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f108v	f108v.48	0	dair	dair	OTHER	NONE	0	0	0	0	1
f108v	f108v.48	1	al	al	OTHER	NONE	0	0	0	0	1
f108v	f108v.48	2	checthy	che+cthy	OTHER	NONE	0	1	0	0	0
f108v	f108v.48	3	qol	ol	OTHER	NONE	1	0	0	0	0
f108v	f108v.48	4	eeedy	eeedy	OTHER	NONE	0	0	0	0	0
f108v	f108v.48	5	chckhey	chckhey	OTHER	NONE	0	0	0	0	0
f108v	f108v.48	6	olchey	ol+chey	OTHER	NONE	0	1	0	0	0
f108v	f108v.48	7	sheey	cheey	H_Y	NONE	0	1	0	0	1
f108v	f108v.48	8	qokeeey	qokeeey	OK	NONE	1	0	1	0	0
f108v	f108v.48	9	qokeedar	qokeedar	OK	NONE	1	0	1	0	0
f108v	f108v.48	10	al	al	OTHER	NONE	0	0	0	0	1
f108v	f108v.48	11	keedy	keedy	OTHER	NONE	0	0	0	0	0
f108v	f108v.49	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f108v	f108v.49	1	okain	qokain	OK	NONE	0	0	1	1	1
f108v	f108v.49	2	cheey	cheey	H_Y	NONE	0	1	0	0	1
f108v	f108v.49	3	lkaiin	l+kaiin	OTHER	NONE	0	0	0	1	0
f108v	f108v.49	4	cheal	chear	OTHER	NONE	0	1	0	0	0
f108v	f108v.49	5	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.49	6	keear	keear	OTHER	NONE	0	0	0	0	0
f108v	f108v.49	7	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f108v	f108v.49	8	qokeey	qokeey	OK	OK_FRAME_LEFT	1	0	1	0	1
f108v	f108v.49	9	checkhedy	che+ckhedy	OTHER	OK_SLOT	0	1	0	0	0
f108v	f108v.49	10	qokal	qokal	OK	OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.49	11	oam	oam	OTHER	NONE	0	0	0	0	0
f108v	f108v.50	0	dsheey	d+cheey	OTHER	NONE	0	1	0	0	0
f108v	f108v.50	1	oteey	oteey	OTHER	NONE	0	0	0	0	1
f108v	f108v.50	2	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.50	3	teedar	teedar	OTHER	NONE	0	0	0	0	0
f108v	f108v.50	4	okeedy	qokeedy	OK	NONE	0	0	1	0	1
f108v	f108v.50	5	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f108v	f108v.50	6	checkhy	che+ckhy	OTHER	NONE	0	1	0	0	0
f108v	f108v.50	7	oteey	oteey	OTHER	NONE	0	0	0	0	1
f108v	f108v.50	8	aiin	aiin	OTHER	NONE	0	0	0	1	1
f108v	f108v.50	9	okeey	qokeey	OK	OK_FRAME_LEFT	0	0	1	0	1
f108v	f108v.50	10	chey	chey	H_Y	OK_SLOT	0	1	0	0	1
f108v	f108v.50	11	qokey	qokey	OK	OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.51	0	ssheodain	s+che+odain	OTHER	NONE	0	1	0	1	0
f108v	f108v.51	1	qokeeo	qokee+o	OTHER	NONE	1	0	1	0	0
f108v	f108v.51	2	okeey	qokeey	OK	NONE	0	0	1	0	1
f108v	f108v.51	3	qoksheedy	qok+sheedy	OTHER	NONE	1	1	1	0	0
f108v	f108v.51	4	char	char	OTHER	NONE	0	1	0	0	1
f108v	f108v.51	5	air	air	OTHER	NONE	0	0	0	0	1
f108v	f108v.51	6	okeey	qokeey	OK	NONE	0	0	1	0	1
f108v	f108v.51	7	qokeeolchey	qokee+ol+chey	OTHER	NONE	1	1	1	0	0
f108v	f108v.51	8	olkeey	ol+keey	OTHER	NONE	0	0	0	0	0
f108v	f108v.51	9	okeey	qokeey	OK	NONE	0	0	1	0	1
f108v	f108v.51	10	lar	lar	OTHER	NONE	0	0	0	0	0
f108v	f108v.52	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f108v	f108v.52	1	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f108v	f108v.52	2	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f108v	f108v.52	3	qokeedy	qokeedy	OK	OK_FRAME_LEFT	1	0	1	0	1
f108v	f108v.52	4	chedy	chedy	H_Y	OK_SLOT	0	1	0	0	1
f108v	f108v.52	5	qokeey	qokeey	OK	OK_FRAME_RIGHT	1	0	1	0	1
f108v	f108v.52	6	cheal	chear	OTHER	NONE	0	1	0	0	0
f108v	f108v.52	7	llchey	ll+chey	OTHER	NONE	0	1	0	0	0
f108v	f108v.52	8	daiin	daiin	OTHER	NONE	0	0	0	1	1
f108v	f108v.52	9	okeey	qokeey	OK	NONE	0	0	1	0	1
f108v	f108v.52	10	qokeey	qokeey	OK	NONE	1	0	1	0	1
f108v	f108v.53	0	olchar	ol+char	OTHER	NONE	0	1	0	0	0
f108v	f108v.53	1	ol	ol	OTHER	NONE	0	0	0	0	0
f108v	f108v.53	2	chedy	chedy	H_Y	NONE	0	1	0	0	1
f108v	f108v.53	3	lshy	l+chy	OTHER	NONE	0	1	0	0	1
f108v	f108v.53	4	otedy	otedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.1	0	kcholchdar	k+chol+chdal	OTHER	NONE	0	1	0	0	0
f111r	f111r.1	1	shar	char	OTHER	NONE	0	1	0	0	1
f111r	f111r.1	2	aiip	aii+p	OTHER	NONE	0	0	0	0	0
f111r	f111r.1	3	chepchedy	che+pchedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.1	4	chetalshy	che+tar+chy	OTHER	NONE	0	1	0	0	0
f111r	f111r.1	5	sheek	chee+k	OTHER	NONE	0	1	0	0	0
f111r	f111r.1	6	shear	chear	OTHER	NONE	0	1	0	0	0
f111r	f111r.1	7	shey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.1	8	ror	r+or	OTHER	NONE	0	0	0	0	0
f111r	f111r.1	9	am	am	OTHER	NONE	0	0	0	0	1
f111r	f111r.1	10	shey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.2	0	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.2	1	sheeky	chee+ky	OTHER	NONE	0	1	0	0	0
f111r	f111r.2	2	okeey	qokeey	OK	NONE	0	0	1	0	1
f111r	f111r.2	3	okeey	qokeey	OK	NONE	0	0	1	0	1
f111r	f111r.2	4	qaal	qaal	OTHER	NONE	1	0	0	0	0
f111r	f111r.2	5	shedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.2	6	okeey	qokeey	OK	NONE	0	0	1	0	1
f111r	f111r.2	7	oteey	oteey	OTHER	NONE	0	0	0	0	1
f111r	f111r.2	8	shedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.2	9	chcthy	chcthy	OTHER	NONE	0	0	0	0	0
f111r	f111r.2	10	lcheol	l+che+ol	OTHER	NONE	0	1	0	0	0
f111r	f111r.2	11	oteeam	oteeam	OTHER	NONE	0	0	0	0	0
f111r	f111r.3	0	dsheedy	d+sheedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.3	1	lkeedy	l+keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.3	2	chckhy	chckhy	OTHER	NONE	0	0	0	0	0
f111r	f111r.3	3	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.3	4	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.3	5	qokear	qokear	OK	OK_FRAME_LEFT	1	0	1	0	0
f111r	f111r.3	6	chal	char	OTHER	OK_SLOT	0	1	0	0	1
f111r	f111r.3	7	qokeear	qokeear	OK	OK_FRAME_RIGHT	1	0	1	0	0
f111r	f111r.3	8	cheokedy	che+qokedy	OTHER	NONE	0	1	1	0	0
f111r	f111r.3	9	sal	sar	OTHER	NONE	0	0	0	0	1
f111r	f111r.3	10	lokam	l+okam	OTHER	NONE	0	0	1	0	0
f111r	f111r.4	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.4	1	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.4	2	qokeey	qokeey	OK	OK_FRAME_LEFT	1	0	1	0	1
f111r	f111r.4	3	daiin	daiin	OTHER	OK_SLOT	0	0	0	1	1
f111r	f111r.4	4	okedal	okedal	OK	OK_FRAME_LEFT;OK_FRAME_RIGHT	0	0	1	0	1
f111r	f111r.4	5	chedy	chedy	H_Y	OK_SLOT	0	1	0	0	1
f111r	f111r.4	6	qokedy	qokedy	OK	OK_FRAME_RIGHT	1	0	1	0	1
f111r	f111r.4	7	l	l	OTHER	NONE	0	0	0	0	1
f111r	f111r.4	8	shedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.4	9	chchy	chchy	OTHER	NONE	0	0	0	0	0
f111r	f111r.4	10	okeey	qokeey	OK	NONE	0	0	1	0	1
f111r	f111r.4	11	lor	l+or	OTHER	NONE	0	0	0	0	0
f111r	f111r.4	12	ar	ar	OTHER	NONE	0	0	0	0	1
f111r	f111r.4	13	am	am	OTHER	NONE	0	0	0	0	1
f111r	f111r.5	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.5	1	sheekshy	chee+k+chy	OTHER	NONE	0	1	0	0	0
f111r	f111r.5	2	ol	ol	OTHER	NONE	0	0	0	0	0
f111r	f111r.5	3	shedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.5	4	chokchey	chok+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.5	5	lkey	l+key	OTHER	NONE	0	0	0	0	0
f111r	f111r.5	6	otain	otain	OTHER	NONE	0	0	0	1	1
f111r	f111r.6	0	dain	dain	OTHER	NONE	0	0	0	1	0
f111r	f111r.6	1	shedy	chedy	H_Y	H_FRAME_LEFT	0	1	0	0	1
f111r	f111r.6	2	qoky	qoky	OK	H_SLOT;OK_FRAME_LEFT	1	0	1	0	1
f111r	f111r.6	3	chedy	chedy	H_Y	H_FRAME_RIGHT;OK_SLOT	0	1	0	0	1
f111r	f111r.6	4	qok	qok	OK	OK_FRAME_RIGHT	1	0	1	0	1
f111r	f111r.6	5	shed	ched	OTHER	NONE	0	1	0	0	1
f111r	f111r.6	6	olchedy	ol+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.6	7	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.6	8	teedy	teedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.6	9	chdy	chdy	OTHER	NONE	0	0	0	0	1
f111r	f111r.6	10	keedy	keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.6	11	qotchedy	ot+chedy	OTHER	NONE	1	1	0	0	0
f111r	f111r.6	12	dary	daly	OTHER	NONE	0	0	0	0	1
f111r	f111r.7	0	sshedy	s+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.7	1	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.7	2	checthey	che+cthey	OTHER	NONE	0	1	0	0	0
f111r	f111r.7	3	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.7	4	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.7	5	chol	chol	OTHER	NONE	0	1	0	0	1
f111r	f111r.7	6	sheeol	chee+ol	OTHER	NONE	0	1	0	0	0
f111r	f111r.7	7	qokeody	oke+ody	OTHER	NONE	1	0	1	0	1
f111r	f111r.7	8	raiin	raiin	OTHER	NONE	0	0	0	1	0
f111r	f111r.7	9	otedy	otedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.7	10	otar	otal	OTHER	NONE	0	0	0	0	1
f111r	f111r.7	11	aiin	aiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.7	12	om	om	OTHER	NONE	0	0	0	0	0
f111r	f111r.8	0	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.8	1	o	o	OTHER	NONE	0	0	0	0	1
f111r	f111r.8	2	chedain	chedain	OTHER	NONE	0	1	0	1	0
f111r	f111r.8	3	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.8	4	cheedy	sheedy	H_Y	NONE	0	1	0	0	0
f111r	f111r.8	5	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.8	6	qokedy	qokedy	OK	NONE	1	0	1	0	1
f111r	f111r.8	7	chy	chy	OTHER	NONE	0	1	0	0	1
f111r	f111r.8	8	otshedy	ot+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.8	9	lkeeol	l+kee+ol	OTHER	NONE	0	0	0	0	0
f111r	f111r.8	10	lkeey	l+keey	OTHER	NONE	0	0	0	0	0
f111r	f111r.8	11	qotchdy	ot+chdy	OTHER	NONE	1	0	0	0	1
f111r	f111r.9	0	ycheeodain	y+chee+odain	OTHER	NONE	0	1	0	1	0
f111r	f111r.9	1	okeeo	qokee+o	OTHER	NONE	0	0	1	0	0
f111r	f111r.9	2	olchedy	ol+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.9	3	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.9	4	qokeey	qokeey	OK	OK_FRAME_LEFT	1	0	1	0	1
f111r	f111r.9	5	okeeedy	okeeedy	OK	OK_SLOT	0	0	1	0	0
f111r	f111r.9	6	okain	qokain	OK	OK_FRAME_RIGHT	0	0	1	1	1
f111r	f111r.9	7	chedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.9	8	chedyteey	chedy+teey	OTHER	NONE	0	1	0	0	0
f111r	f111r.9	9	dal	dar	OTHER	NONE	0	0	0	0	1
f111r	f111r.9	10	lam	lam	OTHER	NONE	0	0	0	0	0
f111r	f111r.10	0	ykeedaiin	y+keedaiin	OTHER	NONE	0	0	0	1	0
f111r	f111r.10	1	shekain	che+kain	OTHER	NONE	0	1	0	1	0
f111r	f111r.10	2	shedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.10	3	qokear	qokear	OK	NONE	1	0	1	0	0
f111r	f111r.10	4	ochey	o+chey	OTHER	NONE	0	1	0	0	1
f111r	f111r.10	5	reeey	r+eeey	OTHER	NONE	0	0	0	0	0
f111r	f111r.10	6	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.10	7	olaiiin	olaiiin	OTHER	NONE	0	0	0	1	0
f111r	f111r.10	8	chedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.10	9	lkeeody	l+kee+ody	OTHER	NONE	0	0	0	0	0
f111r	f111r.10	10	oraiin	oraiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.10	11	oty	oty	OTHER	NONE	0	0	0	0	1
f111r	f111r.11	0	dshey	d+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.11	1	lkeedy	l+keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.11	2	lkeedy	l+keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.11	3	cheedy	sheedy	H_Y	H_FRAME_LEFT	0	1	0	0	0
f111r	f111r.11	4	oteedaiin	oteedaiin	OTHER	H_SLOT	0	0	0	1	0
f111r	f111r.11	5	sheedy	sheedy	H_Y	H_FRAME_RIGHT	0	1	0	0	0
f111r	f111r.11	6	ar	ar	OTHER	NONE	0	0	0	0	1
f111r	f111r.11	7	ay	ay	OTHER	NONE	0	0	0	0	1
f111r	f111r.11	8	shkaiin	shkaiin	OTHER	NONE	0	0	0	1	0
f111r	f111r.11	9	chey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.11	10	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.11	11	daram	daram	OTHER	NONE	0	0	0	0	0
f111r	f111r.12	0	dsheeo	d+chee+o	OTHER	NONE	0	1	0	0	0
f111r	f111r.12	1	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.12	2	otchedey	ot+ched+ey	OTHER	NONE	0	1	0	0	0
f111r	f111r.12	3	lshey	l+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.12	4	lkeedy	l+keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.12	5	oteey	oteey	OTHER	NONE	0	0	0	0	1
f111r	f111r.12	6	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.12	7	oteolair	ote+olair	OTHER	NONE	0	0	0	0	0
f111r	f111r.12	8	ar	ar	OTHER	NONE	0	0	0	0	1
f111r	f111r.12	9	shedam	shedam	OTHER	NONE	0	0	0	0	0
f111r	f111r.12	10	cheam	cheam	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	0	qosheo	o+che+o	OTHER	NONE	1	1	0	0	0
f111r	f111r.13	1	lchdy	l+chdy	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	2	lshedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.13	3	olkeeedy	ol+keeedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	4	lr	lr	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	5	al	al	OTHER	NONE	0	0	0	0	1
f111r	f111r.13	6	chr	chr	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	7	or	or	OTHER	NONE	0	0	0	0	1
f111r	f111r.13	8	dain	dain	OTHER	NONE	0	0	0	1	0
f111r	f111r.13	9	shey	chey	H_Y	H_FRAME_LEFT	0	1	0	0	1
f111r	f111r.13	10	arain	arain	OTHER	H_SLOT	0	0	0	1	0
f111r	f111r.13	11	chey	chey	H_Y	H_FRAME_RIGHT	0	1	0	0	1
f111r	f111r.13	12	teey	teey	OTHER	NONE	0	0	0	0	0
f111r	f111r.13	13	cheodaiin	che+odaiin	OTHER	NONE	0	1	0	1	0
f111r	f111r.14	0	dchedar	d+chedar	OTHER	NONE	0	1	0	0	0
f111r	f111r.14	1	oteey	oteey	OTHER	NONE	0	0	0	0	1
f111r	f111r.14	2	lchey	l+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.14	3	ykeeeos	y+keee+os	OTHER	NONE	0	0	0	0	0
f111r	f111r.14	4	aiin	aiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.14	5	shear	chear	OTHER	NONE	0	1	0	0	0
f111r	f111r.14	6	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.14	7	tedam	tedam	OTHER	NONE	0	0	0	0	0
f111r	f111r.14	8	oteey	oteey	OTHER	NONE	0	0	0	0	1
f111r	f111r.14	9	pchedey	pched+ey	OTHER	NONE	0	0	0	0	0
f111r	f111r.14	10	chedy	chedy	H_Y	NONE	0	1	0	0	1
f111r	f111r.14	11	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.15	0	sheeodar	chee+odar	OTHER	NONE	0	1	0	0	0
f111r	f111r.15	1	aiin	aiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.15	2	sheey	cheey	H_Y	NONE	0	1	0	0	1
f111r	f111r.15	3	shey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.15	4	oteody	ote+ody	OTHER	NONE	0	0	0	0	1
f111r	f111r.15	5	oteedy	oteedy	OTHER	NONE	0	0	0	0	1
f111r	f111r.15	6	chey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.15	7	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.15	8	oteol	ote+ol	OTHER	NONE	0	0	0	0	1
f111r	f111r.15	9	otedar	otedar	OTHER	NONE	0	0	0	0	0
f111r	f111r.15	10	tar	tar	OTHER	NONE	0	0	0	0	1
f111r	f111r.15	11	pchdam	pchdam	OTHER	NONE	0	0	0	0	0
f111r	f111r.16	0	dchedshey	d+ched+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.16	1	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.16	2	okeodain	oke+odain	OTHER	NONE	0	0	1	1	0
f111r	f111r.16	3	shet	che+t	OTHER	NONE	0	1	0	0	1
f111r	f111r.16	4	sheota	che+ota	OTHER	NONE	0	1	0	0	0
f111r	f111r.16	5	oteal	oteal	OTHER	NONE	0	0	0	0	0
f111r	f111r.16	6	tey	tey	OTHER	NONE	0	0	0	0	0
f111r	f111r.16	7	lkeey	l+keey	OTHER	NONE	0	0	0	0	0
f111r	f111r.16	8	sheedy	sheedy	H_Y	NONE	0	1	0	0	0
f111r	f111r.16	9	shtar	shtar	OTHER	NONE	0	0	0	0	0
f111r	f111r.16	10	keedy	keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.17	0	otes	otes	OTHER	NONE	0	0	0	0	0
f111r	f111r.17	1	lchey	l+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.17	2	lshedy	l+chedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.17	3	qoteedy	oteedy	OTHER	NONE	1	0	0	0	1
f111r	f111r.17	4	olcheody	ol+che+ody	OTHER	NONE	0	1	0	0	0
f111r	f111r.17	5	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.17	6	chey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.17	7	kal	kar	OTHER	NONE	0	0	0	0	1
f111r	f111r.17	8	chekeedy	che+keedy	OTHER	NONE	0	1	0	0	0
f111r	f111r.17	9	oteed	oteed	OTHER	NONE	0	0	0	0	0
f111r	f111r.17	10	keedy	keedy	OTHER	NONE	0	0	0	0	0
f111r	f111r.17	11	otam	otam	OTHER	NONE	0	0	0	0	1
f111r	f111r.18	0	daiin	daiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.18	1	shecthey	che+cthey	OTHER	NONE	0	1	0	0	0
f111r	f111r.18	2	oteody	ote+ody	OTHER	NONE	0	0	0	0	1
f111r	f111r.18	3	qochey	o+chey	OTHER	NONE	1	1	0	0	1
f111r	f111r.18	4	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.18	5	chey	chey	H_Y	NONE	0	1	0	0	1
f111r	f111r.18	6	teey	teey	OTHER	NONE	0	0	0	0	0
f111r	f111r.18	7	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.18	8	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.18	9	cheol	che+ol	OTHER	NONE	0	1	0	0	1
f111r	f111r.18	10	lokeedy	l+qokeedy	OTHER	NONE	0	0	1	0	0
f111r	f111r.18	11	lched	l+ched	OTHER	NONE	0	1	0	0	0
f111r	f111r.19	0	saiin	saiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.19	1	okeeol	qokee+ol	OTHER	NONE	0	0	1	0	1
f111r	f111r.19	2	qokeedy	qokeedy	OK	NONE	1	0	1	0	1
f111r	f111r.19	3	lchey	l+chey	OTHER	NONE	0	1	0	0	0
f111r	f111r.19	4	lcheoekam	l+che+oe+kam	OTHER	NONE	0	1	0	0	0
f111r	f111r.19	5	oaiin	oaiin	OTHER	NONE	0	0	0	1	1
f111r	f111r.19	6	cheky	che+ky	OTHER	NONE	0	1	0	0	1
f111r	f111r.19	7	qokeeodar	qokee+odar	OTHER	NONE	1	0	1	0	1
f111r	f111r.19	8	checthdy	che+cthdy	OTHER	NONE	0	1	0	0	0
f111r	f111r.19	9	qoted	qoted	OTHER	NONE	1	0	0	0	1
f111r	f111r.19	10	l	l	OTHER	NONE	0	0	0	0	1
f111r	f111r.19	11	loty	l+oty	OTHER	NONE	0	0	0	0	0
f111r	f111r.20	0	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.20	1	qokeey	qokeey	OK	NONE	1	0	1	0	1
f111r	f111r.20	2	lchedy	l+chedy	OTHER	NONE	0	1	0	0	0
