page	locus	word_index	surface	formal_translation	production_class	root_family	root_action	state_role	bound_q	position	production_mode	production_source	production_operation	semantic_gloss	signature_roundtrip	production_roundtrip
f86v6	f86v6.33	8	lo	MIDDLE · REPEAT1(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	REPEAT1	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.33	9	l	MIDDLE · ECHO2(l) · PLAIN_FORM · SPLIT_PREFIX<f86v6.33:8=lo;split_prefix>	DERIVED_SPLIT_PREFIX	l	ECHO2	PLAIN_FORM	0	MIDDLE	SPLIT_PREFIX	f86v6.33:8=lo	split_prefix	UNGROUNDED	True	True
f86v6	f86v6.33	10	sheey	MIDDLE · SELECT(H) · RELAY · COPY<f86v6.27:8=sheey;exact>	DERIVED_COPY	H	SELECT	RELAY	0	MIDDLE	COPY	f86v6.27:8=sheey	exact	UNGROUNDED	True	True
f86v6	f86v6.33	11	qokshey	MIDDLE · SELECT(ok) · OPEN_FORM+BOUND_Q · EDIT<f86v6.32:1=qokeey;sub@4:e>sh>	DERIVED_EDIT	ok	SELECT	OPEN_FORM	1	MIDDLE	EDIT	f86v6.32:1=qokeey	sub@4:e>sh	UNGROUNDED	True	True
f86v6	f86v6.33	12	taiin	MIDDLE · SELECT(t) · RESOLVE · COPY<f86v6.16:1=taiin;exact>	DERIVED_COPY	t	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.16:1=taiin	exact	UNGROUNDED	True	True
f86v6	f86v6.33	13	g	END · SELECT(EMPTY) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	EMPTY	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.34	1	soraiin	START · SELECT(s) · PLAIN_FORM · EDIT<f86v6.32:11=qokaiin;sub@1:q>s,sub@3:k>r>	DERIVED_EDIT	s	SELECT	PLAIN_FORM	0	START	EDIT	f86v6.32:11=qokaiin	sub@1:q>s,sub@3:k>r	UNGROUNDED	True	True
f86v6	f86v6.34	2	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.33:1=dar;split_suffix>	DERIVED_SPLIT_SUFFIX	ar	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.33:1=dar	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.34	3	shey	MIDDLE · SELECT(H) · RELAY · SPLIT_SUFFIX<f86v6.33:11=qokshey;split_suffix>	DERIVED_SPLIT_SUFFIX	H	SELECT	RELAY	0	MIDDLE	SPLIT_SUFFIX	f86v6.33:11=qokshey	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.34	4	qoteody	MIDDLE · SELECT(ot) · PLAIN_FORM+BOUND_Q · EDIT<f86v6.27:9=qotedy;ins@5:o>	DERIVED_EDIT	ot	SELECT	PLAIN_FORM	1	MIDDLE	EDIT	f86v6.27:9=qotedy	ins@5:o	UNGROUNDED	True	True
f86v6	f86v6.34	5	or	MIDDLE · SELECT(or) · PLAIN_FORM · COPY<f86v6.32:6=or;exact>	DERIVED_COPY	or	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.32:6=or	exact	UNGROUNDED	True	True
f86v6	f86v6.34	6	aiiin	MIDDLE · SELECT(aiii) · PLAIN_FORM · COPY<f86v6.19:5=aiiin;exact>	DERIVED_COPY	aiii	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.19:5=aiiin	exact	UNGROUNDED	True	True
f86v6	f86v6.34	7	oeey	MIDDLE · SELECT(o) · RELAY · EDIT<f86v6.33:10=sheey;sub@1:sh>o>	DERIVED_EDIT	o	SELECT	RELAY	0	MIDDLE	EDIT	f86v6.33:10=sheey	sub@1:sh>o	UNGROUNDED	True	True
f86v6	f86v6.34	8	ldaiiin	MIDDLE · SELECT(l) · PLAIN_FORM · EDIT<f86v6.15:7=odaiiin;sub@1:o>l>	DERIVED_EDIT	l	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.15:7=odaiiin	sub@1:o>l	UNGROUNDED	True	True
f86v6	f86v6.34	9	or	MIDDLE · SELECT(or) · PLAIN_FORM · COPY<f86v6.32:6=or;exact>	DERIVED_COPY	or	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.32:6=or	exact	UNGROUNDED	True	True
f86v6	f86v6.34	10	oro	MIDDLE · REPEAT1(or) · PLAIN_FORM · EDIT<f86v6.34:9=or;ins@3:o>	DERIVED_EDIT	or	REPEAT1	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.34:9=or	ins@3:o	UNGROUNDED	True	True
f86v6	f86v6.34	11	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · COPY<f86v6.32:9=ol;exact>	DERIVED_COPY	ol	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.32:9=ol	exact	UNGROUNDED	True	True
f86v6	f86v6.34	12	kaiiin	END · SELECT(k) · RESOLVE · EDIT<f86v6.19:5=aiiin;ins@1:k>	DERIVED_EDIT	k	SELECT	RESOLVE	0	END	EDIT	f86v6.19:5=aiiin	ins@1:k	UNGROUNDED	True	True
f86v6	f86v6.35	1	sar	START · SELECT(s) · RESOLVE · COMBINE<f86v6.7:12=s+ar;combine>	DERIVED_COMBINE	s	SELECT	RESOLVE	0	START	COMBINE	f86v6.7:12=s+ar	combine	UNGROUNDED	True	True
f86v6	f86v6.35	2	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.34:1=soraiin;split_suffix>	DERIVED_SPLIT_SUFFIX	aii	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.34:1=soraiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.35	3	otar	MIDDLE · SELECT(ot) · RESOLVE · COPY<f86v6.26:9=otar;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.26:9=otar	exact	UNGROUNDED	True	True
f86v6	f86v6.35	4	cheody	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f86v6.29:7=chedy;ins@3:o>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.29:7=chedy	ins@3:o	UNGROUNDED	True	True
f86v6	f86v6.35	5	qotaiin	MIDDLE · ECHO2(ot) · RESOLVE+BOUND_Q · EDIT<f86v6.32:11=qokaiin;sub@3:k>t>	DERIVED_EDIT	ot	ECHO2	RESOLVE	1	MIDDLE	EDIT	f86v6.32:11=qokaiin	sub@3:k>t	UNGROUNDED	True	True
f86v6	f86v6.35	6	qokaiin	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.32:11=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.32:11=qokaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.35	7	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · COPY<f86v6.34:11=ol;exact>	DERIVED_COPY	ol	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.34:11=ol	exact	UNGROUNDED	True	True
f86v6	f86v6.35	8	tey	MIDDLE · SELECT(t) · RELAY · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	RELAY	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.35	9	qokaiin	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.32:11=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.32:11=qokaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.35	10	okar	MIDDLE · REPEAT1(ok) · RESOLVE · COPY<f86v6.31:6=okar;exact>	DERIVED_COPY	ok	REPEAT1	RESOLVE	0	MIDDLE	COPY	f86v6.31:6=okar	exact	UNGROUNDED	True	True
f86v6	f86v6.35	11	ol	END · SELECT(ol) · PLAIN_FORM · COPY<f86v6.34:11=ol;exact>	DERIVED_COPY	ol	SELECT	PLAIN_FORM	0	END	COPY	f86v6.34:11=ol	exact	UNGROUNDED	True	True
f86v6	f86v6.36	1	dairal	START · SELECT(dair) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	dair	SELECT	RESOLVE	0	START	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.36	2	daiin	MIDDLE · SELECT(d) · RESOLVE · COPY<f86v6.21:3=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.21:3=daiin	exact	UNGROUNDED	True	True
f86v6	f86v6.36	3	qokar	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.32:5=qokar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.32:5=qokar	exact	UNGROUNDED	True	True
f86v6	f86v6.36	4	chol	MIDDLE · SELECT(H) · RESOLVE · COPY<f86v6.18:7=chol;exact>	DERIVED_COPY	H	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.18:7=chol	exact	UNGROUNDED	True	True
f86v6	f86v6.36	5	tal	MIDDLE · SELECT(t) · RESOLVE · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	RESOLVE	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.36	6	cthdy	MIDDLE · SELECT(cthd) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.29:2=chcthdy;split_suffix>	DERIVED_SPLIT_SUFFIX	cthd	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.29:2=chcthdy	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.36	7	qokeey	MIDDLE · SELECT(ok) · RELAY+BOUND_Q · COPY<f86v6.32:1=qokeey;exact>	DERIVED_COPY	ok	SELECT	RELAY	1	MIDDLE	COPY	f86v6.32:1=qokeey	exact	UNGROUNDED	True	True
f86v6	f86v6.36	8	lkaiin	MIDDLE · SELECT(l) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.33:2=olkaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	l	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.33:2=olkaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.36	9	olkaiin	MIDDLE · SELECT(ol) · PLAIN_FORM · COPY<f86v6.33:2=olkaiin;exact>	DERIVED_COPY	ol	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.33:2=olkaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.36	10	araiin	END · SELECT(ar) · RESOLVE · EDIT<f86v6.34:1=soraiin;del@1:s,sub@2:o>a>	DERIVED_EDIT	ar	SELECT	RESOLVE	0	END	EDIT	f86v6.34:1=soraiin	del@1:s,sub@2:o>a	UNGROUNDED	True	True
f86v6	f86v6.37	1	lshar	START · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	START	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.37	2	okar	MIDDLE · SELECT(ok) · RESOLVE · COPY<f86v6.35:10=okar;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.35:10=okar	exact	UNGROUNDED	True	True
f86v6	f86v6.37	3	qoeedy	MIDDLE · SELECT(o) · RELAY+BOUND_Q · EDIT<f86v6.24:6=qokeedy;del@3:k>	DERIVED_EDIT	o	SELECT	RELAY	1	MIDDLE	EDIT	f86v6.24:6=qokeedy	del@3:k	UNGROUNDED	True	True
f86v6	f86v6.37	4	qotar	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · COPY<f86v6.32:8=qotar;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.32:8=qotar	exact	UNGROUNDED	True	True
f86v6	f86v6.37	5	otal	MIDDLE · REPEAT1(ot) · RESOLVE · COPY<f86v6.18:10=otal;exact>	DERIVED_COPY	ot	REPEAT1	RESOLVE	0	MIDDLE	COPY	f86v6.18:10=otal	exact	UNGROUNDED	True	True
f86v6	f86v6.37	6	olky	MIDDLE · SELECT(ol) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.12:4=ykairolky;split_suffix>	DERIVED_SPLIT_SUFFIX	ol	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.12:4=ykairolky	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.37	7	qokal	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.12:2=qokal;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.12:2=qokal	exact	UNGROUNDED	True	True
f86v6	f86v6.37	8	ol	MIDDLE · ECHO2(ol) · PLAIN_FORM · COPY<f86v6.35:11=ol;exact>	DERIVED_COPY	ol	ECHO2	PLAIN_FORM	0	MIDDLE	COPY	f86v6.35:11=ol	exact	UNGROUNDED	True	True
f86v6	f86v6.37	9	kaiin	MIDDLE · SELECT(k) · RESOLVE · SPLIT_SUFFIX<f86v6.36:9=olkaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.36:9=olkaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.37	10	octhear	MIDDLE · SELECT(o) · OPEN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	SELECT	OPEN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.37	11	lo	END · SELECT(l) · PLAIN_FORM · COPY<f86v6.33:8=lo;exact>	DERIVED_COPY	l	SELECT	PLAIN_FORM	0	END	COPY	f86v6.33:8=lo	exact	UNGROUNDED	True	True
f86v6	f86v6.38	1	poiin	START · SELECT(oii) · PLAIN_FORM · EDIT<f86v6.37:9=kaiin;sub@1:k>p,sub@2:a>o>	DERIVED_EDIT	oii	SELECT	PLAIN_FORM	0	START	EDIT	f86v6.37:9=kaiin	sub@1:k>p,sub@2:a>o	UNGROUNDED	True	True
f86v6	f86v6.38	2	otal	MIDDLE · SELECT(ot) · RESOLVE · COPY<f86v6.37:5=otal;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.37:5=otal	exact	UNGROUNDED	True	True
f86v6	f86v6.38	3	kal	MIDDLE · SELECT(k) · RESOLVE · SPLIT_SUFFIX<f86v6.37:7=qokal;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.37:7=qokal	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.38	4	toror	MIDDLE · SELECT(t) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	t	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.38	5	olaiin	MIDDLE · SELECT(ol) · RESOLVE · COPY<f86v6.15:4=olaiin;exact>	DERIVED_COPY	ol	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.15:4=olaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.38	6	okeockhey	MIDDLE · SELECT(ok) · OPEN_FORM · EDIT<f86v6.25:7=okeeeey;sub@4:e>o,sub@5:e>ckh>	DERIVED_EDIT	ok	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f86v6.25:7=okeeeey	sub@4:e>o,sub@5:e>ckh	UNGROUNDED	True	True
f86v6	f86v6.38	7	olkeey	MIDDLE · ECHO2(ol) · OPEN_FORM · COPY<f86v6.27:10=olkeey;exact>	DERIVED_COPY	ol	ECHO2	OPEN_FORM	0	MIDDLE	COPY	f86v6.27:10=olkeey	exact	UNGROUNDED	True	True
f86v6	f86v6.38	8	qoedy	MIDDLE · SELECT(o) · RELAY+BOUND_Q · EDIT<f86v6.37:3=qoeedy;del@3:e>	DERIVED_EDIT	o	SELECT	RELAY	1	MIDDLE	EDIT	f86v6.37:3=qoeedy	del@3:e	UNGROUNDED	True	True
f86v6	f86v6.38	9	lkaiin	MIDDLE · SELECT(l) · PLAIN_FORM · COPY<f86v6.36:8=lkaiin;exact>	DERIVED_COPY	l	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.36:8=lkaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.38	10	oltam	END · SELECT(ol) · TERMINAL_MG · NEAR_FORM_EMIT	NEAR_FORM_EMIT	ol	SELECT	TERMINAL_MG	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.39	1	y	START · SELECT(EMPTY) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.38:8=qoedy;split_suffix>	DERIVED_SPLIT_SUFFIX	EMPTY	SELECT	PLAIN_FORM	0	START	SPLIT_SUFFIX	f86v6.38:8=qoedy	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.39	2	aiin	MIDDLE · SELECT(aii) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.38:9=lkaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	aii	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.38:9=lkaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.39	3	dar	MIDDLE · SELECT(d) · RESOLVE · COPY<f86v6.33:1=dar;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.33:1=dar	exact	UNGROUNDED	True	True
f86v6	f86v6.39	4	otol	MIDDLE · SELECT(ot) · PLAIN_FORM · COPY<f86v6.20:2=otol;exact>	DERIVED_COPY	ot	SELECT	PLAIN_FORM	0	MIDDLE	COPY	f86v6.20:2=otol	exact	UNGROUNDED	True	True
f86v6	f86v6.39	5	qokain	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.16:9=qokain;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.16:9=qokain	exact	UNGROUNDED	True	True
f86v6	f86v6.39	6	qoky	MIDDLE · REPEAT1(ok) · PLAIN_FORM+BOUND_Q · EDIT<f86v6.26:6=qokchy;del@4:ch>	DERIVED_EDIT	ok	REPEAT1	PLAIN_FORM	1	MIDDLE	EDIT	f86v6.26:6=qokchy	del@4:ch	UNGROUNDED	True	True
f86v6	f86v6.39	7	lkor	MIDDLE · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.39	8	dal	MIDDLE · SELECT(d) · RESOLVE · COPY<f86v6.29:9=dal;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	MIDDLE	COPY	f86v6.29:9=dal	exact	UNGROUNDED	True	True
f86v6	f86v6.39	9	oraiin	MIDDLE · SELECT(or) · RESOLVE · COMBINE<f86v6.17:2=or+aiin;combine>	DERIVED_COMBINE	or	SELECT	RESOLVE	0	MIDDLE	COMBINE	f86v6.17:2=or+aiin	combine	UNGROUNDED	True	True
f86v6	f86v6.39	10	cheoty	MIDDLE · SELECT(H) · PLAIN_FORM · EDIT<f86v6.35:4=cheody;sub@4:d>t>	DERIVED_EDIT	H	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.35:4=cheody	sub@4:d>t	UNGROUNDED	True	True
f86v6	f86v6.39	11	qotaiin	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · COPY<f86v6.35:5=qotaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.35:5=qotaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.39	12	olkam	END · SELECT(ol) · TERMINAL_MG · EDIT<f86v6.38:10=oltam;sub@3:t>k>	DERIVED_EDIT	ol	SELECT	TERMINAL_MG	0	END	EDIT	f86v6.38:10=oltam	sub@3:t>k	UNGROUNDED	True	True
f86v6	f86v6.40	1	daiin	START · SELECT(d) · RESOLVE · COPY<f86v6.36:2=daiin;exact>	DERIVED_COPY	d	SELECT	RESOLVE	0	START	COPY	f86v6.36:2=daiin	exact	UNGROUNDED	True	True
f86v6	f86v6.40	2	ar	MIDDLE · SELECT(ar) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.39:3=dar;split_suffix>	DERIVED_SPLIT_SUFFIX	ar	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.39:3=dar	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.40	3	qotal	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · EDIT<f86v6.38:2=otal;ins@1:q>	DERIVED_EDIT	ot	SELECT	RESOLVE	1	MIDDLE	EDIT	f86v6.38:2=otal	ins@1:q	UNGROUNDED	True	True
f86v6	f86v6.40	4	tshdy	MIDDLE · SELECT(t) · PLAIN_FORM · EDIT<f86v6.28:11=tshedy;del@3:e>	DERIVED_EDIT	t	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.28:11=tshedy	del@3:e	UNGROUNDED	True	True
f86v6	f86v6.40	5	otar	MIDDLE · ECHO2(ot) · RESOLVE · COPY<f86v6.35:3=otar;exact>	DERIVED_COPY	ot	ECHO2	RESOLVE	0	MIDDLE	COPY	f86v6.35:3=otar	exact	UNGROUNDED	True	True
f86v6	f86v6.40	6	shcthdy	MIDDLE · SELECT(shcthd) · PLAIN_FORM · EDIT<f86v6.36:6=cthdy;ins@1:sh>	DERIVED_EDIT	shcthd	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.36:6=cthdy	ins@1:sh	UNGROUNDED	True	True
f86v6	f86v6.40	7	qokol	MIDDLE · SELECT(ok) · PLAIN_FORM+BOUND_Q · EDIT<f86v6.37:7=qokal;sub@4:a>o>	DERIVED_EDIT	ok	SELECT	PLAIN_FORM	1	MIDDLE	EDIT	f86v6.37:7=qokal	sub@4:a>o	UNGROUNDED	True	True
f86v6	f86v6.40	8	chotal	MIDDLE · SELECT(chot) · RESOLVE · EDIT<f86v6.38:2=otal;ins@1:ch>	DERIVED_EDIT	chot	SELECT	RESOLVE	0	MIDDLE	EDIT	f86v6.38:2=otal	ins@1:ch	UNGROUNDED	True	True
f86v6	f86v6.40	9	kar	MIDDLE · SELECT(k) · RESOLVE · SPLIT_SUFFIX<f86v6.37:2=okar;split_suffix>	DERIVED_SPLIT_SUFFIX	k	SELECT	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.37:2=okar	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.40	10	ol	MIDDLE · SELECT(ol) · PLAIN_FORM · SPLIT_PREFIX<f86v6.39:12=olkam;split_prefix>	DERIVED_SPLIT_PREFIX	ol	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_PREFIX	f86v6.39:12=olkam	split_prefix	UNGROUNDED	True	True
f86v6	f86v6.40	11	kar	MIDDLE · ECHO2(k) · RESOLVE · SPLIT_SUFFIX<f86v6.37:2=okar;split_suffix>	DERIVED_SPLIT_SUFFIX	k	ECHO2	RESOLVE	0	MIDDLE	SPLIT_SUFFIX	f86v6.37:2=okar	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.40	12	alky	END · SELECT(al) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	al	SELECT	PLAIN_FORM	0	END	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.41	1	qokaiin	START · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.35:9=qokaiin;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	START	COPY	f86v6.35:9=qokaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.41	2	octhy	MIDDLE · SELECT(o) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	o	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.41	3	oltchey	MIDDLE · SELECT(ol) · OPEN_FORM · EDIT<f86v6.31:9=olkchey;sub@3:k>t>	DERIVED_EDIT	ol	SELECT	OPEN_FORM	0	MIDDLE	EDIT	f86v6.31:9=olkchey	sub@3:k>t	UNGROUNDED	True	True
f86v6	f86v6.41	4	qotal	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · COPY<f86v6.40:3=qotal;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.40:3=qotal	exact	UNGROUNDED	True	True
f86v6	f86v6.41	5	lkalol	MIDDLE · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.41	6	sheol	MIDDLE · SELECT(H) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	H	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.41	7	qotaiin	MIDDLE · SELECT(ot) · RESOLVE+BOUND_Q · COPY<f86v6.39:11=qotaiin;exact>	DERIVED_COPY	ot	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.39:11=qotaiin	exact	UNGROUNDED	True	True
f86v6	f86v6.41	8	ytain	MIDDLE · SELECT(EMPTY) · PLAIN_FORM · EDIT<f86v6.29:5=ytaiin;del@4:i>	DERIVED_EDIT	EMPTY	SELECT	PLAIN_FORM	0	MIDDLE	EDIT	f86v6.29:5=ytaiin	del@4:i	UNGROUNDED	True	True
f86v6	f86v6.41	9	ytody	END · REPEAT1(EMPTY) · PLAIN_FORM · EDIT<f86v6.24:9=tody;ins@1:y>	DERIVED_EDIT	EMPTY	REPEAT1	PLAIN_FORM	0	END	EDIT	f86v6.24:9=tody	ins@1:y	UNGROUNDED	True	True
f86v6	f86v6.42	1	otaiin	START · SELECT(ot) · RESOLVE · SPLIT_SUFFIX<f86v6.41:7=qotaiin;split_suffix>	DERIVED_SPLIT_SUFFIX	ot	SELECT	RESOLVE	0	START	SPLIT_SUFFIX	f86v6.41:7=qotaiin	split_suffix	UNGROUNDED	True	True
f86v6	f86v6.42	2	qokain	MIDDLE · SELECT(ok) · RESOLVE+BOUND_Q · COPY<f86v6.39:5=qokain;exact>	DERIVED_COPY	ok	SELECT	RESOLVE	1	MIDDLE	COPY	f86v6.39:5=qokain	exact	UNGROUNDED	True	True
f86v6	f86v6.42	3	otal	MIDDLE · ECHO2(ot) · RESOLVE · COPY<f86v6.38:2=otal;exact>	DERIVED_COPY	ot	ECHO2	RESOLVE	0	MIDDLE	COPY	f86v6.38:2=otal	exact	UNGROUNDED	True	True
f86v6	f86v6.42	4	otal	MIDDLE · REPEAT1(ot) · RESOLVE · COPY<f86v6.42:3=otal;exact>	DERIVED_COPY	ot	REPEAT1	RESOLVE	0	MIDDLE	COPY	f86v6.42:3=otal	exact	UNGROUNDED	True	True
f86v6	f86v6.42	5	lt	MIDDLE · SELECT(l) · PLAIN_FORM · NEAR_FORM_EMIT	NEAR_FORM_EMIT	l	SELECT	PLAIN_FORM	0	MIDDLE	LITERAL		literal	UNGROUNDED	True	True
f86v6	f86v6.42	6	al	MIDDLE · SELECT(al) · PLAIN_FORM · SPLIT_SUFFIX<f86v6.41:4=qotal;split_suffix>	DERIVED_SPLIT_SUFFIX	al	SELECT	PLAIN_FORM	0	MIDDLE	SPLIT_SUFFIX	f86v6.41:4=qotal	split_suffix	UNGROUNDED	True	True
