page	locus	word_index	surface	root_family	root_action	position	state_role	bound_q	unit_count	signature_code	signature_reconstruction	signature_roundtrip	structural_reading	production_mode	production_source	production_operation	production_roundtrip	chosen_bits	literal_bits	strict_first	strict_last
f84r	f84r.35	5	cheor	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	cheor	True	MIDDLE:SELECT:H:PLAIN_FORM	EDIT	f84r.33:6=cheol	sub@4:l>r	True	24.954196310386877	26.8167852415475	ch|q0|NONE|E|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84r	f84r.35	6	air	air	SELECT	MIDDLE	PLAIN_FORM	0	1	air|q0|NONE|NONE|NONE|NONE	air	True	MIDDLE:SELECT:air:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	air|q0|NONE|NONE|NONE|NONE	air|q0|NONE|NONE|NONE|NONE
f84r	f84r.35	7	shckhy	shckh	SELECT	MIDDLE	PLAIN_FORM	0	1	shckh|q0|NONE|NONE|NONE|Y	shckhy	True	MIDDLE:SELECT:shckh:PLAIN_FORM	COPY	f84r.32:7=shckhy	exact	True	14.0	21.862588931160623	shckh|q0|NONE|NONE|NONE|Y	shckh|q0|NONE|NONE|NONE|Y
f84r	f84r.35	8	or	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|NONE	or	True	MIDDLE:SELECT:or:PLAIN_FORM	COPY	f84r.32:11=or	exact	True	14.0	14.90839262077375	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84r	f84r.35	9	air	air	SELECT	MIDDLE	PLAIN_FORM	0	1	air|q0|NONE|NONE|NONE|NONE	air	True	MIDDLE:SELECT:air:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	air|q0|NONE|NONE|NONE|NONE	air|q0|NONE|NONE|NONE|NONE
f84r	f84r.35	10	oro	or	ECHO2	END	PLAIN_FORM	0	2	or|q0|NONE|NONE|NONE|NONE+o|q0|NONE|NONE|NONE|NONE	oro	True	END:ECHO2:or:PLAIN_FORM	SPLIT_PREFIX	f84r.27:12=oroly	split_prefix	True	21.0	21.862588931160623	or|q0|NONE|NONE|NONE|NONE	o|q0|NONE|NONE|NONE|NONE
f84r	f84r.36	1	shey	H	SELECT	START	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	START:SELECT:H:RELAY	COPY	f84r.33:5=shey	exact	True	12.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f84r	f84r.36	2	dar	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AR|NONE	dar	True	MIDDLE:SELECT:d:RESOLVE	COPY	f84r.32:10=dar	exact	True	14.0	21.862588931160623	d|q0|NONE|NONE|AR|NONE	d|q0|NONE|NONE|AR|NONE
f84r	f84r.36	3	shey	H	ECHO2	MIDDLE	RELAY	0	1	sh|q0|NONE|E|NONE|Y	shey	True	MIDDLE:ECHO2:H:RELAY	COPY	f84r.33:5=shey	exact	True	14.0	21.862588931160623	sh|q0|NONE|E|NONE|Y	sh|q0|NONE|E|NONE|Y
f84r	f84r.36	4	dain	d	ECHO2	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AI|N	dain	True	MIDDLE:ECHO2:d:RESOLVE	COPY	f84r.35:3=dain	exact	True	10.0	26.8167852415475	d|q0|NONE|NONE|AI|N	d|q0|NONE|NONE|AI|N
f84r	f84r.36	5	aiin	aii	SELECT	MIDDLE	PLAIN_FORM	0	1	aii|q0|NONE|NONE|NONE|N	aiin	True	MIDDLE:SELECT:aii:PLAIN_FORM	SPLIT_SUFFIX	f84r.35:2=daiin	split_suffix	True	15.0	26.8167852415475	aii|q0|NONE|NONE|NONE|N	aii|q0|NONE|NONE|NONE|N
f84r	f84r.36	6	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	COPY	f84r.34:4=shedy	exact	True	12.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84r	f84r.36	7	orol	or	SELECT	MIDDLE	PLAIN_FORM	0	2	or|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	orol	True	MIDDLE:SELECT:or:PLAIN_FORM	COMBINE	f84r.14:11=or+ol	combine	True	19.0	26.8167852415475	or|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.36	8	ykar	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|NONE|AR|NONE	ykar	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|NONE|AR|NONE
f84r	f84r.36	9	okedy	ok	SELECT	MIDDLE	RELAY	0	1	ok|q0|NONE|ED|NONE|Y	okedy	True	MIDDLE:SELECT:ok:RELAY	COPY	f84r.25:10=okedy	exact	True	16.0	31.770981551934376	ok|q0|NONE|ED|NONE|Y	ok|q0|NONE|ED|NONE|Y
f84r	f84r.36	10	qoky	ok	REPEAT1	MIDDLE	PLAIN_FORM	1	1	ok|q1|NONE|NONE|NONE|Y	qoky	True	MIDDLE:REPEAT1:ok:PLAIN_FORM+BOUND_Q	COPY	f84r.31:10=qoky	exact	True	14.0	26.8167852415475	ok|q1|NONE|NONE|NONE|Y	ok|q1|NONE|NONE|NONE|Y
f84r	f84r.36	11	chedy	H	SELECT	MIDDLE	RELAY	0	1	ch|q0|NONE|ED|NONE|Y	chedy	True	MIDDLE:SELECT:H:RELAY	COPY	f84r.31:11=chedy	exact	True	14.0	26.8167852415475	ch|q0|NONE|ED|NONE|Y	ch|q0|NONE|ED|NONE|Y
f84r	f84r.36	12	okedar	ok	ECHO2	MIDDLE	RESOLVE	0	1	ok|q0|NONE|ED|AR|NONE	okedar	True	MIDDLE:ECHO2:ok:RESOLVE	COPY	f84r.33:11=okedar	exact	True	14.0	36.725177862321246	ok|q0|NONE|ED|AR|NONE	ok|q0|NONE|ED|AR|NONE
f84r	f84r.36	13	chey	H	ECHO2	MIDDLE	RELAY	0	1	ch|q0|NONE|E|NONE|Y	chey	True	MIDDLE:ECHO2:H:RELAY	COPY	f84r.24:11=chey	exact	True	18.0	21.862588931160623	ch|q0|NONE|E|NONE|Y	ch|q0|NONE|E|NONE|Y
f84r	f84r.36	14	alol	al	SELECT	END	PLAIN_FORM	0	2	al|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	alol	True	END:SELECT:al:PLAIN_FORM	LITERAL		literal	True	26.8167852415475	26.8167852415475	al|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.37	1	qoteedy	ot	SELECT	START	RELAY	1	1	ot|q1|NONE|EED|NONE|Y	qoteedy	True	START:SELECT:ot:RELAY+BOUND_Q	EDIT	f84r.32:6=qotedy	ins@4:e	True	26.954196310386877	43.67937417270812	ot|q1|NONE|EED|NONE|Y	ot|q1|NONE|EED|NONE|Y
f84r	f84r.37	2	qokol	ok	SELECT	MIDDLE	PLAIN_FORM	1	2	ok|q1|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	qokol	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	SPLIT_PREFIX	f84r.28:13=qokolchedy	split_prefix	True	21.0	31.770981551934376	ok|q1|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.37	3	otedy	ot	ECHO2	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:ECHO2:ot:RELAY	COPY	f84r.25:11=otedy	exact	True	18.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f84r	f84r.37	4	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	COPY	f84r.36:6=shedy	exact	True	10.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84r	f84r.37	5	qokeedy	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|EED|NONE|Y	qokeedy	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f84r.29:1=qokeedy	exact	True	16.0	43.67937417270812	ok|q1|NONE|EED|NONE|Y	ok|q1|NONE|EED|NONE|Y
f84r	f84r.37	6	dal	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AL|NONE	dal	True	MIDDLE:SELECT:d:RESOLVE	COPY	f84r.18:10=dal	exact	True	18.0	21.862588931160623	d|q0|NONE|NONE|AL|NONE	d|q0|NONE|NONE|AL|NONE
f84r	f84r.37	7	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	SPLIT_SUFFIX	f84r.36:14=alol	split_suffix	True	11.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.37	8	dam	d	ECHO2	END	TERMINAL_MG	0	1	d|q0|NONE|NONE|A|M	dam	True	END:ECHO2:d:TERMINAL_MG	LITERAL		literal	True	21.862588931160623	21.862588931160623	d|q0|NONE|NONE|A|M	d|q0|NONE|NONE|A|M
f84r	f84r.38	1	s	s	SELECT	START	PLAIN_FORM	0	1	s|q0|NONE|NONE|NONE|NONE	s	True	START:SELECT:s:PLAIN_FORM	LITERAL		literal	True	9.954196310386875	9.954196310386875	s|q0|NONE|NONE|NONE|NONE	s|q0|NONE|NONE|NONE|NONE
f84r	f84r.38	2	or	or	SELECT	MIDDLE	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|NONE	or	True	MIDDLE:SELECT:or:PLAIN_FORM	COPY	f84r.35:8=or	exact	True	12.0	14.90839262077375	or|q0|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84r	f84r.38	3	olchdy	ol	SELECT	MIDDLE	PLAIN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	olchdy	True	MIDDLE:SELECT:ol:PLAIN_FORM	COPY	f84r.30:5=olchdy	exact	True	16.0	31.770981551934376	ol|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f84r	f84r.38	4	lshedy	l	SELECT	MIDDLE	OPEN_FORM	0	2	l|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	lshedy	True	MIDDLE:SELECT:l:OPEN_FORM	COMBINE	f84r.21:13=l+shedy	combine	True	17.0	31.770981551934376	l|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f84r	f84r.38	5	qokchy	ok	SELECT	MIDDLE	PLAIN_FORM	1	2	ok|q1|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|NONE|Y	qokchy	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	EDIT	f84r.36:10=qoky	ins@4:ch	True	24.954196310386877	31.770981551934376	ok|q1|NONE|NONE|NONE|NONE	ch|q0|NONE|NONE|NONE|Y
f84r	f84r.38	6	dol	d	SELECT	MIDDLE	PLAIN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE	dol	True	MIDDLE:SELECT:d:PLAIN_FORM	EDIT	f84r.37:7=ol	ins@1:d	True	19.954196310386877	21.862588931160623	d|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.38	7	otedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|ED|NONE|Y	otedy	True	MIDDLE:SELECT:ot:RELAY	COPY	f84r.37:3=otedy	exact	True	10.0	31.770981551934376	ot|q0|NONE|ED|NONE|Y	ot|q0|NONE|ED|NONE|Y
f84r	f84r.38	8	ytchor	EMPTY	SELECT	MIDDLE	PLAIN_FORM	0	3	EMPTY|q0|NONE|NONE|NONE|Y+t|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|NONE|OR|NONE	ytchor	True	MIDDLE:SELECT:EMPTY:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	ch|q0|NONE|NONE|OR|NONE
f84r	f84r.38	9	olky	ol	SELECT	END	PLAIN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+k|q0|NONE|NONE|NONE|Y	olky	True	END:SELECT:ol:PLAIN_FORM	COPY	f84r.27:4=olky	exact	True	18.0	26.8167852415475	ol|q0|NONE|NONE|NONE|NONE	k|q0|NONE|NONE|NONE|Y
f84r	f84r.39	1	dshedy	d	SELECT	START	OPEN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	dshedy	True	START:SELECT:d:OPEN_FORM	EDIT	f84r.38:4=lshedy	sub@1:l>d	True	20.954196310386877	31.770981551934376	d|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f84r	f84r.39	2	sheedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|EED|NONE|Y	sheedy	True	MIDDLE:SELECT:H:RELAY	EDIT	f84r.37:4=shedy	ins@2:e	True	22.954196310386877	31.770981551934376	sh|q0|NONE|EED|NONE|Y	sh|q0|NONE|EED|NONE|Y
f84r	f84r.39	3	qokedy	ok	SELECT	MIDDLE	RELAY	1	1	ok|q1|NONE|ED|NONE|Y	qokedy	True	MIDDLE:SELECT:ok:RELAY+BOUND_Q	COPY	f84r.31:9=qokedy	exact	True	16.0	36.725177862321246	ok|q1|NONE|ED|NONE|Y	ok|q1|NONE|ED|NONE|Y
f84r	f84r.39	4	chedy	H	ECHO2	MIDDLE	RELAY	0	1	ch|q0|NONE|ED|NONE|Y	chedy	True	MIDDLE:ECHO2:H:RELAY	COPY	f84r.36:11=chedy	exact	True	12.0	26.8167852415475	ch|q0|NONE|ED|NONE|Y	ch|q0|NONE|ED|NONE|Y
f84r	f84r.39	5	teedy	t	SELECT	MIDDLE	RELAY	0	1	t|q0|NONE|EED|NONE|Y	teedy	True	MIDDLE:SELECT:t:RELAY	SPLIT_SUFFIX	f84r.37:1=qoteedy	split_suffix	True	17.0	31.770981551934376	t|q0|NONE|EED|NONE|Y	t|q0|NONE|EED|NONE|Y
f84r	f84r.39	6	qokeedy	ok	SELECT	END	RELAY	1	1	ok|q1|NONE|EED|NONE|Y	qokeedy	True	END:SELECT:ok:RELAY+BOUND_Q	COPY	f84r.37:5=qokeedy	exact	True	12.0	43.67937417270812	ok|q1|NONE|EED|NONE|Y	ok|q1|NONE|EED|NONE|Y
f84r	f84r.40	1	qokeedy	ok	SELECT	START	RELAY	1	1	ok|q1|NONE|EED|NONE|Y	qokeedy	True	START:SELECT:ok:RELAY+BOUND_Q	COPY	f84r.39:6=qokeedy	exact	True	4.0	43.67937417270812	ok|q1|NONE|EED|NONE|Y	ok|q1|NONE|EED|NONE|Y
f84r	f84r.40	2	dkedy	d	SELECT	MIDDLE	OPEN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+k|q0|NONE|ED|NONE|Y	dkedy	True	MIDDLE:SELECT:d:OPEN_FORM	EDIT	f84r.39:1=dshedy	sub@2:sh>k	True	20.954196310386877	31.770981551934376	d|q0|NONE|NONE|NONE|NONE	k|q0|NONE|ED|NONE|Y
f84r	f84r.40	3	olshedy	ol	SELECT	MIDDLE	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	olshedy	True	MIDDLE:SELECT:ol:OPEN_FORM	COMBINE	f84r.34:3=ol+shedy	combine	True	13.0	36.725177862321246	ol|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f84r	f84r.40	4	qokal	ok	SELECT	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AL|NONE	qokal	True	MIDDLE:SELECT:ok:RESOLVE+BOUND_Q	COPY	f84r.35:1=qokal	exact	True	14.0	31.770981551934376	ok|q1|NONE|NONE|AL|NONE	ok|q1|NONE|NONE|AL|NONE
f84r	f84r.40	5	shckhy	shckh	SELECT	MIDDLE	PLAIN_FORM	0	1	shckh|q0|NONE|NONE|NONE|Y	shckhy	True	MIDDLE:SELECT:shckh:PLAIN_FORM	COPY	f84r.35:7=shckhy	exact	True	14.0	21.862588931160623	shckh|q0|NONE|NONE|NONE|Y	shckh|q0|NONE|NONE|NONE|Y
f84r	f84r.40	6	olkeedy	ol	SELECT	END	OPEN_FORM	0	2	ol|q0|NONE|NONE|NONE|NONE+k|q0|NONE|EED|NONE|Y	olkeedy	True	END:SELECT:ol:OPEN_FORM	COMBINE	f84r.17:9=ol+keedy	combine	True	19.0	43.67937417270812	ol|q0|NONE|NONE|NONE|NONE	k|q0|NONE|EED|NONE|Y
f84r	f84r.41	1	dsheedy	d	SELECT	START	OPEN_FORM	0	2	d|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|EED|NONE|Y	dsheedy	True	START:SELECT:d:OPEN_FORM	EDIT	f84r.39:2=sheedy	ins@1:d	True	22.954196310386877	36.725177862321246	d|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|EED|NONE|Y
f84r	f84r.41	2	oteedy	ot	SELECT	MIDDLE	RELAY	0	1	ot|q0|NONE|EED|NONE|Y	oteedy	True	MIDDLE:SELECT:ot:RELAY	SPLIT_SUFFIX	f84r.37:1=qoteedy	split_suffix	True	17.0	36.725177862321246	ot|q0|NONE|EED|NONE|Y	ot|q0|NONE|EED|NONE|Y
f84r	f84r.41	3	qotar	ot	REPEAT1	MIDDLE	RESOLVE	1	1	ot|q1|NONE|NONE|AR|NONE	qotar	True	MIDDLE:REPEAT1:ot:RESOLVE+BOUND_Q	COPY	f84r.32:1=qotar	exact	True	16.0	31.770981551934376	ot|q1|NONE|NONE|AR|NONE	ot|q1|NONE|NONE|AR|NONE
f84r	f84r.41	4	chekar	H	SELECT	MIDDLE	PLAIN_FORM	0	2	ch|q0|NONE|E|NONE|NONE+k|q0|NONE|NONE|AR|NONE	chekar	True	MIDDLE:SELECT:H:PLAIN_FORM	LITERAL		literal	True	31.770981551934376	31.770981551934376	ch|q0|NONE|E|NONE|NONE	k|q0|NONE|NONE|AR|NONE
f84r	f84r.41	5	orshedy	or	SELECT	MIDDLE	OPEN_FORM	0	2	or|q0|NONE|NONE|NONE|NONE+sh|q0|NONE|ED|NONE|Y	orshedy	True	MIDDLE:SELECT:or:OPEN_FORM	EDIT	f84r.40:3=olshedy	sub@2:l>r	True	22.954196310386877	36.725177862321246	or|q0|NONE|NONE|NONE|NONE	sh|q0|NONE|ED|NONE|Y
f84r	f84r.41	6	saiin	s	SELECT	END	RESOLVE	0	1	s|q0|NONE|NONE|AII|N	saiin	True	END:SELECT:s:RESOLVE	EDIT	f84r.36:5=aiin	ins@1:s	True	26.954196310386877	31.770981551934376	s|q0|NONE|NONE|AII|N	s|q0|NONE|NONE|AII|N
f84r	f84r.42	1	okaiin	ok	SELECT	START	RESOLVE	0	1	ok|q0|NONE|NONE|AII|N	okaiin	True	START:SELECT:ok:RESOLVE	SPLIT_SUFFIX	f84r.24:12=qokaiin	split_suffix	True	23.0	36.725177862321246	ok|q0|NONE|NONE|AII|N	ok|q0|NONE|NONE|AII|N
f84r	f84r.42	2	otchdy	ot	SELECT	MIDDLE	PLAIN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+chd|q0|NONE|NONE|NONE|Y	otchdy	True	MIDDLE:SELECT:ot:PLAIN_FORM	EDIT	f84r.38:7=otedy	sub@3:e>ch	True	24.954196310386877	31.770981551934376	ot|q0|NONE|NONE|NONE|NONE	chd|q0|NONE|NONE|NONE|Y
f84r	f84r.42	3	qokain	ok	ECHO2	MIDDLE	RESOLVE	1	1	ok|q1|NONE|NONE|AI|N	qokain	True	MIDDLE:ECHO2:ok:RESOLVE+BOUND_Q	COPY	f84r.19:6=qokain	exact	True	18.0	36.725177862321246	ok|q1|NONE|NONE|AI|N	ok|q1|NONE|NONE|AI|N
f84r	f84r.42	4	shedy	H	SELECT	MIDDLE	RELAY	0	1	sh|q0|NONE|ED|NONE|Y	shedy	True	MIDDLE:SELECT:H:RELAY	SPLIT_SUFFIX	f84r.41:5=orshedy	split_suffix	True	13.0	26.8167852415475	sh|q0|NONE|ED|NONE|Y	sh|q0|NONE|ED|NONE|Y
f84r	f84r.42	5	qokeey	ok	ECHO2	MIDDLE	RELAY	1	1	ok|q1|NONE|EE|NONE|Y	qokeey	True	MIDDLE:ECHO2:ok:RELAY+BOUND_Q	COPY	f84r.17:8=qokeey	exact	True	20.0	36.725177862321246	ok|q1|NONE|EE|NONE|Y	ok|q1|NONE|EE|NONE|Y
f84r	f84r.42	6	qotedy	ot	SELECT	END	RELAY	1	1	ot|q1|NONE|ED|NONE|Y	qotedy	True	END:SELECT:ot:RELAY+BOUND_Q	COPY	f84r.32:6=qotedy	exact	True	16.0	36.725177862321246	ot|q1|NONE|ED|NONE|Y	ot|q1|NONE|ED|NONE|Y
f84r	f84r.43	1	qokain	ok	SELECT	START	RESOLVE	1	1	ok|q1|NONE|NONE|AI|N	qokain	True	START:SELECT:ok:RESOLVE+BOUND_Q	COPY	f84r.42:3=qokain	exact	True	8.0	36.725177862321246	ok|q1|NONE|NONE|AI|N	ok|q1|NONE|NONE|AI|N
f84r	f84r.43	2	otchedy	ot	SELECT	MIDDLE	OPEN_FORM	0	2	ot|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	otchedy	True	MIDDLE:SELECT:ot:OPEN_FORM	EDIT	f84r.42:2=otchdy	ins@4:e	True	20.954196310386877	36.725177862321246	ot|q0|NONE|NONE|NONE|NONE	ch|q0|NONE|ED|NONE|Y
f84r	f84r.43	3	skeey	s	SELECT	MIDDLE	OPEN_FORM	0	2	s|q0|NONE|NONE|NONE|NONE+k|q0|NONE|EE|NONE|Y	skeey	True	MIDDLE:SELECT:s:OPEN_FORM	EDIT	f84r.42:5=qokeey	del@1:q,sub@2:o>s	True	26.954196310386877	31.770981551934376	s|q0|NONE|NONE|NONE|NONE	k|q0|NONE|EE|NONE|Y
f84r	f84r.43	4	rcheky	r	SELECT	MIDDLE	PLAIN_FORM	0	3	r|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|E|NONE|NONE+k|q0|NONE|NONE|NONE|Y	rcheky	True	MIDDLE:SELECT:r:PLAIN_FORM	EDIT	f84r.21:3=cheky	ins@1:r	True	30.954196310386877	31.770981551934376	r|q0|NONE|NONE|NONE|NONE	k|q0|NONE|NONE|NONE|Y
f84r	f84r.43	5	dal	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AL|NONE	dal	True	MIDDLE:SELECT:d:RESOLVE	COPY	f84r.37:6=dal	exact	True	14.0	21.862588931160623	d|q0|NONE|NONE|AL|NONE	d|q0|NONE|NONE|AL|NONE
f84r	f84r.43	6	okeedy	ok	SELECT	END	RELAY	0	1	ok|q0|NONE|EED|NONE|Y	okeedy	True	END:SELECT:ok:RELAY	SPLIT_SUFFIX	f84r.40:1=qokeedy	split_suffix	True	17.0	36.725177862321246	ok|q0|NONE|EED|NONE|Y	ok|q0|NONE|EED|NONE|Y
f84r	f84r.44	1	ykedy	EMPTY	SELECT	START	OPEN_FORM	0	2	EMPTY|q0|NONE|NONE|NONE|Y+k|q0|NONE|ED|NONE|Y	ykedy	True	START:SELECT:EMPTY:OPEN_FORM	EDIT	f84r.43:6=okeedy	sub@1:o>y,del@3:e	True	22.954196310386877	31.770981551934376	EMPTY|q0|NONE|NONE|NONE|Y	k|q0|NONE|ED|NONE|Y
f84r	f84r.44	2	qotedy	ot	SELECT	MIDDLE	RELAY	1	1	ot|q1|NONE|ED|NONE|Y	qotedy	True	MIDDLE:SELECT:ot:RELAY+BOUND_Q	COPY	f84r.42:6=qotedy	exact	True	10.0	36.725177862321246	ot|q1|NONE|ED|NONE|Y	ot|q1|NONE|ED|NONE|Y
f84r	f84r.44	3	chcthy	chcth	SELECT	MIDDLE	PLAIN_FORM	0	1	chcth|q0|NONE|NONE|NONE|Y	chcthy	True	MIDDLE:SELECT:chcth:PLAIN_FORM	COPY	f84r.25:4=chcthy	exact	True	18.0	21.862588931160623	chcth|q0|NONE|NONE|NONE|Y	chcth|q0|NONE|NONE|NONE|Y
f84r	f84r.44	4	ol	ol	SELECT	MIDDLE	PLAIN_FORM	0	1	ol|q0|NONE|NONE|NONE|NONE	ol	True	MIDDLE:SELECT:ol:PLAIN_FORM	COPY	f84r.37:7=ol	exact	True	14.0	14.90839262077375	ol|q0|NONE|NONE|NONE|NONE	ol|q0|NONE|NONE|NONE|NONE
f84r	f84r.44	5	chcthy	chcth	ECHO2	MIDDLE	PLAIN_FORM	0	1	chcth|q0|NONE|NONE|NONE|Y	chcthy	True	MIDDLE:ECHO2:chcth:PLAIN_FORM	COPY	f84r.25:4=chcthy	exact	True	18.0	21.862588931160623	chcth|q0|NONE|NONE|NONE|Y	chcth|q0|NONE|NONE|NONE|Y
f84r	f84r.44	6	dar	d	SELECT	MIDDLE	RESOLVE	0	1	d|q0|NONE|NONE|AR|NONE	dar	True	MIDDLE:SELECT:d:RESOLVE	COPY	f84r.36:2=dar	exact	True	16.0	21.862588931160623	d|q0|NONE|NONE|AR|NONE	d|q0|NONE|NONE|AR|NONE
f84r	f84r.44	7	ar	ar	SELECT	MIDDLE	PLAIN_FORM	0	1	ar|q0|NONE|NONE|NONE|NONE	ar	True	MIDDLE:SELECT:ar:PLAIN_FORM	SPLIT_SUFFIX	f84r.44:6=dar	split_suffix	True	7.0	14.90839262077375	ar|q0|NONE|NONE|NONE|NONE	ar|q0|NONE|NONE|NONE|NONE
f84r	f84r.44	8	ory	or	SELECT	END	PLAIN_FORM	0	1	or|q0|NONE|NONE|NONE|Y	ory	True	END:SELECT:or:PLAIN_FORM	LITERAL		literal	True	21.862588931160623	21.862588931160623	or|q0|NONE|NONE|NONE|Y	or|q0|NONE|NONE|NONE|Y
f84r	f84r.45	1	yteolchedy	EMPTY	SELECT	START	OPEN_FORM	0	4	EMPTY|q0|NONE|NONE|NONE|Y+t|q0|NONE|E|NONE|NONE+ol|q0|NONE|NONE|NONE|NONE+ch|q0|NONE|ED|NONE|Y	yteolchedy	True	START:SELECT:EMPTY:OPEN_FORM	LITERAL		literal	True	53.587766793481876	53.587766793481876	EMPTY|q0|NONE|NONE|NONE|Y	ch|q0|NONE|ED|NONE|Y
f84r	f84r.45	2	qokor	ok	SELECT	MIDDLE	PLAIN_FORM	1	2	ok|q1|NONE|NONE|NONE|NONE+or|q0|NONE|NONE|NONE|NONE	qokor	True	MIDDLE:SELECT:ok:PLAIN_FORM+BOUND_Q	EDIT	f84r.23:4=qokeor	del@4:e	True	26.0	31.770981551934376	ok|q1|NONE|NONE|NONE|NONE	or|q0|NONE|NONE|NONE|NONE
f84r	f84r.45	3	shekedy	H	SELECT	MIDDLE	OPEN_FORM	0	2	sh|q0|NONE|E|NONE|NONE+k|q0|NONE|ED|NONE|Y	shekedy	True	MIDDLE:SELECT:H:OPEN_FORM	EDIT	f84r.39:2=sheedy	ins@3:k	True	26.954196310386877	36.725177862321246	sh|q0|NONE|E|NONE|NONE	k|q0|NONE|ED|NONE|Y
