statement_id	record_unit_id	page	statement_ordinal	entry_boundary_class	selected_short_card_skeleton	pre_owner	pre_active_item	pre_target	pre_previous_item	register_operations	resolved_previous_for_voriges	post_owner	post_active_item	post_target	post_previous_item	required_silent_slots	evidence_channels	creative_source_clause	status
B3-S013	B3	f83r	13	WITHIN_LOCUS_FIELD_BOUNDARY	F083[SPÜLEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	beginne den nächsten abgemessenen Posten ; ein abgemessener Anteil ; unter derselben Einstellung ; spüle die bezeichnete Stelle einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S014	B3	f83r	14	WITHIN_LOCUS_FIELD_BOUNDARY	F084[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	öffne danach den oberen Lauf ; wasche einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S015	B3	f83r	15	WITHIN_LOCUS_FIELD_BOUNDARY	F085[ABLASSEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S016	B3	f83r	16	WITHIN_LOCUS_FIELD_BOUNDARY	F086[∅] > F087[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	schließe den unteren Ablauf || lasse es abkühlen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S017	B3	f83r	17	WITHIN_LOCUS_FIELD_BOUNDARY	F088[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S018	B3	f83r	18	WITHIN_LOCUS_FIELD_BOUNDARY	F089[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S019	B3	f83r	19	WITHIN_LOCUS_FIELD_BOUNDARY	F090[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	koche sanft und beende diesen Arbeitsschritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S020	B3	f83r	20	WITHIN_LOCUS_FIELD_BOUNDARY	F091[ZIEL? ABLASSEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET|INTRODUCE_TARGET_SLOT	NOT_SELECTED	OWNER_B3	ITEM_B3_01	TARGET_B3_01	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	An die bezeichnete Zielstelle führen ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S021	B3	f83r	21	WITHIN_LOCUS_FIELD_BOUNDARY	F092[BEREIT? ZIEL?] > F093[MASS? ZIEL? BEREIT?]	OWNER_B3	ITEM_B3_01	TARGET_B3_01	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET|INTRODUCE_TARGET_SLOT	NOT_SELECTED	OWNER_B3	ITEM_B3_01	TARGET_B3_02	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	beginne den nächsten abgemessenen Posten ; Sobald die Zubereitung gebrauchsfertig ist ; An die bezeichnete Zielstelle führen ; Diese aktive Portion || Ein vorgeschriebenes Maß ; für einen Zeitabschnitt ; warmes Wasser ; Diese aktive Portion ; An die bezeichnete Zielstelle führen ; Sobald die Zubereitung gebrauchsfertig ist ; behalte den Rückstand und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S022	B3	f83r	22	WITHIN_LOCUS_FIELD_BOUNDARY	F094[∅]	OWNER_B3	ITEM_B3_01	TARGET_B3_02	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	mische zu gleichen Teilen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S023	B3	f83r	23	WITHIN_LOCUS_FIELD_BOUNDARY	F095[ABLASSEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S024	B3	f83r	24	NEXT_PARALLEL_CELL	F096[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=NEXT_PARALLEL_CELL|EXACT_V60_SHORT_CARD	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S025	B3	f83r	25	WITHIN_LOCUS_FIELD_BOUNDARY	F097[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	erwärme es einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S026	B3	f83r	26	WITHIN_LOCUS_FIELD_BOUNDARY	F098[BEREIT?] > F099[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	setze die Person an das Becken ; nach dem Absetzen ; rühre, bis alles gleichmäßig vermischt ist ; gib einen abgemessenen Anteil in das Gefäß ; Sobald die Zubereitung gebrauchsfertig ist ; bis der Strom klar wird || lasse die Flüssigkeit sich setzen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S027	B3	f83r	27	WITHIN_LOCUS_FIELD_BOUNDARY	F100[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	binde es auf die Stelle und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S028	B3	f83r	28	WITHIN_LOCUS_FIELD_BOUNDARY	F101[TEMPERIEREN? SPÜLEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S029	B3	f83r	29	WITHIN_LOCUS_FIELD_BOUNDARY	F102[SPÜLEN?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	Mit der vorigen Zubereitung weiter ; nach der ersten Spülung ; spüle die bezeichnete Stelle einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S030	B3	f83r	30	WITHIN_LOCUS_FIELD_BOUNDARY	F103[ANWENDEN? MASS?] > F104[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	Die aktive Portion verwenden ; Ein vorgeschriebenes Maß || ziehe die klare Flüssigkeit ab ; mische zu gleichen Teilen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S031	B3	f83r	31	WITHIN_LOCUS_FIELD_BOUNDARY	F105[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S032	B3	f83r	32	WITHIN_LOCUS_FIELD_BOUNDARY	F106[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	beginne die Spülung ; rühre, bis alles gleichmäßig vermischt ist ; das breite Gefäß ; für dieselbe Dauer wie zuvor ; lasse es bis zur Klarheit ziehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S033	B3	f83r	33	WITHIN_LOCUS_FIELD_BOUNDARY	F107[∅]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	ziehe es ab und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B3-S034	B3	f83r	34	START_NEW_CLAUSE	F108[BEREIT?]	OWNER_B3	ITEM_B3_01	NONE	ITEM_B3_01	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B3	ITEM_B3_02	NONE	ITEM_B3_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	bis es klar ist ; Sobald die Zubereitung gebrauchsfertig ist ; Gleichmäßig bearbeiten ; für dieselbe Dauer wie zuvor ; das untere Becken ; lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S001	B4	f83r	1	RECORD_START	F109[∅]	OWNER_B4	NONE	NONE	NONE	CARRY_OWNER|INTRODUCE_ACTIVE_ITEM	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	NONE	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=RECORD_START|EXACT_V60_SHORT_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S002	B4	f83r	2	WITHIN_LOCUS_FIELD_BOUNDARY	F110[TEMPERIEREN? SPÜLEN?]	OWNER_B4	ITEM_B4_01	NONE	NONE	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	fülle danach das Gefäß ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; spüle die bezeichnete Stelle einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S003	B4	f83r	3	WITHIN_LOCUS_FIELD_BOUNDARY	F111[∅] > F112[ANTEIL? TEMPERIEREN? ANWENDEN?]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	rühre, bis alles gleichmäßig vermischt ist ; zum unteren Ablauf hin || Nimm den bezeichneten Anteil ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; Mit der vorigen Zubereitung weiter ; lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S004	B4	f83r	4	WITHIN_LOCUS_FIELD_BOUNDARY	F113[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	binde es auf die Stelle und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S005	B4	f83r	5	NEXT_PARALLEL_CELL	F114[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=NEXT_PARALLEL_CELL|EXACT_V60_SHORT_CARD	durch ein Tuch ; rühre, bis alles gleichmäßig vermischt ist ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S006	B4	f83r	6	WITHIN_LOCUS_FIELD_BOUNDARY	F115[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	seihe es einmal durch ein Tuch und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S007	B4	f83r	7	WITHIN_LOCUS_FIELD_BOUNDARY	F116[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	seihe es einmal durch ein Tuch und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S008	B4	f83r	8	NEXT_PARALLEL_CELL	F117[MASS? SPÜLEN?]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=NEXT_PARALLEL_CELL|EXACT_V60_SHORT_CARD	Ein vorgeschriebenes Maß ; solange es noch warm ist ; die erste Öffnung ; spüle die bezeichnete Stelle einmal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S009	B4	f83r	9	WITHIN_LOCUS_FIELD_BOUNDARY	F118[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S010	B4	f83r	10	WITHIN_LOCUS_FIELD_BOUNDARY	F119[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	koche sanft und beende diesen Arbeitsschritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S011	B4	f83r	11	START_NEW_CLAUSE	F120[MASS?] > F121[∅]	OWNER_B4	ITEM_B4_01	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_01	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	Ein vorgeschriebenes Maß ; bei sanfter Wärme ; das breite Gefäß ; gib einen abgemessenen Anteil in das Gefäß ; rühre, bis alles gleichmäßig vermischt ist || Mit der vorigen Zubereitung weiter ; wasche zweimal und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S012	B4	f83r	12	WITHIN_LOCUS_FIELD_BOUNDARY	F122[ABLASSEN?]	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_01	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S013	B4	f83r	13	WITHIN_LOCUS_FIELD_BOUNDARY	F123[∅]	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_02	CARRY_OWNER|STORE_PREVIOUS_STATE|CARRY_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=WITHIN_LOCUS_FIELD_BOUNDARY|EXACT_V60_SHORT_CARD	lasse die Mischung einlaufen ; lasse es bis zur Bereitschaft stehen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S014	B4	f83r	14	START_NEW_CLAUSE	F124[ANSATZ?]	OWNER_B4	ITEM_B4_02	NONE	ITEM_B4_02	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_03	NONE	ITEM_B4_02	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	Die bereitete Arbeitsflüssigkeit ; Diese aktive Portion ; über der örtlich bezeichneten Stelle ; gebrauche sie sofort und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
B4-S015	B4	f83r	15	START_NEW_CLAUSE	F125[KLAR?] > F126[ABLASSEN?]	OWNER_B4	ITEM_B4_03	NONE	ITEM_B4_02	CARRY_OWNER|STORE_PREVIOUS_ITEM|INTRODUCE_ACTIVE_ITEM|RESET_TARGET	NOT_SELECTED	OWNER_B4	ITEM_B4_04	NONE	ITEM_B4_03	PICTURE_OWNER_REFERENT|ACTIVE_ITEM_REFERENT|TARGET_REFERENT	RECORD_MEMBERSHIP_OWNER|ENTRY=START_NEW_CLAUSE|EXACT_V60_SHORT_CARD	gib einen abgemessenen Anteil in das Gefäß ; Bis die Flüssigkeit klar abläuft ; ein abgemessener Anteil ; für die angegebene Dauer || öffne danach den oberen Lauf ; lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	ANONYMOUS_REGISTER_TRACE_NOT_CARD_MEANING
