statement_id	record_unit_id	page	statement_ordinal_in_record	constituent_loci	constituent_fields	physical_line_count	event_count	entry_boundary_class	exit_boundary_class	internal_cross_line_boundaries	selected_short_card_skeleton_unchanged	record_reset	owner_id_before	owner_action	owner_id_after	active_item_id_before	active_item_kind_before	active_item_action	active_item_reset_reason	active_item_id_after	active_item_kind_after	target_id_before	target_required	target_action	target_id_after	previous_register_before	previous_required	previous_action	previous_binding	previous_register_after	exact_voriges_occurrences	exact_voriges_binding	required_silent_argument_count	required_silent_argument_slots	marked_german_source_clause	concrete_workshop_reading_unchanged	historical_ellipsis_mechanism	strongest_list_or_form_rival	confidence	status	source_lineage
B2-S004	B2	f82r	4	f82r.2|f82r.3	F048|F049	2	5	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B2-LB01	F048[∅] > F049[TEMPERIEREN?]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I02	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B2:I02	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T02	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T03	B2:I01	NO	NONE	NONE	B2:I01	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I02;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T03;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	mische beide Anteile zusammen ; die zweite Öffnung ; und gehe zum nächsten Becken weiter || temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; seihe es klar und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: F049 kann eine neue Klausel am zweiten Becken sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 4/26] || Einzelbecken füllen [Ganzfeldexemplar B2, Feld 5/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S005	B2	f82r	5	f82r.3|f82r.4	F050|F051	2	8	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B2-LB02	F050[∅] > F051[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I02	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEXT_BATCH_WITH_F82_EDGE_COPY	NEXT_BATCH_WITH_F82_EDGE_COPY	B2:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T03	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T04	B2:I01	NO	NONE	NONE	B2:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	fahre am zweiten Lauf fort ; durch ein Tuch ; durch die verbundenen Läufe ; beginne den nächsten abgemessenen Posten || beginne den nächsten abgemessenen Posten ; unter derselben Einstellung ; das breite Gefäß ; ziehe es ab und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: der doppelte Postenbeginn kann absichtliche Wiederaufnahme statt echter Satzfortsetzung sein.; NONMEDICAL=Einzelbecken füllen [Ganzfeldexemplar B2, Feld 6/26] || Einzelbecken füllen [Ganzfeldexemplar B2, Feld 7/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S006	B2	f82r	6	f82r.4	F052	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F052[ANWENDEN?]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I03	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I03	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T04	YES	RESUME_OR_CARRY_TARGET	B2:T04	B2:I02	NO	NONE	NONE	B2:I02	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I03;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] das bereitete Öl ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden	das bereitete Öl ; mische beide Anteile zusammen ; über der örtlich bezeichneten Stelle ; Die aktive Portion verwenden	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 8/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S007	B2	f82r	7	f82r.7	F053	1	1	START_NEW_CLAUSE	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F053[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I03	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:CLEAN_WATER_PHASE	CLEAN_WATER_PHASE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T04	YES	RESUME_OR_CARRY_TARGET	B2:T04	B2:I02	NO	NONE	NONE	B2:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] gib sauberes Wasser hinzu und beende den Schritt	gib sauberes Wasser hinzu und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: Anwendung und Nachfüllen können benachbarte eigenständige Workcells sein.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 9/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S008	B2	f82r	8	f82r.7	F054	1	3	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F054[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T04	YES	RESUME_OR_CARRY_TARGET	B2:T04	B2:I03	NO	NONE	NONE	B2:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt	für dieselbe Dauer wie zuvor ; über der örtlich bezeichneten Stelle ; lasse es bis zur Bereitschaft stehen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 10/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S009	B2	f82r	9	f82r.7	F055	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F055[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T04	YES	RESUME_OR_CARRY_TARGET	B2:T04	B2:I03	NO	NONE	NONE	B2:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T04;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] halte es warm und beende den Schritt	halte es warm und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 11/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S010	B2	f82r	10	f82r.7	F056	1	4	WITHIN_LOCUS_FIELD_BOUNDARY	UNRESOLVED	NONE	F056[TEMPERIEREN? ANWENDEN? KLAR?]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T04	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T05	B2:I03	NO	NONE	NONE	B2:I03	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft	temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; Die aktive Portion verwenden ; die erste Öffnung ; Bis die Flüssigkeit klar abläuft	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 12/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S011	B2	f82r	11	f82r.19	F057	1	4	UNRESOLVED	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F057[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	AMBIGUOUS_CARRY_OR_RESET;DEFAULT_CARRY	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T05	YES	RESUME_OR_CARRY_TARGET	B2:T05	B2:I03	YES	BIND_CURRENT_ITEM_PART_OR_DERIVATIVE	B2:I04	B2:I04	0	NONE	4	OWNER|ACTIVE_ITEM|TARGET_OR_STATION|PREVIOUS_ITEM	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] [STILL:PREVIOUS=B2:I04;ANTECEDENT_ID_ONLY] gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	gib einen abgemessenen Anteil in das Gefäß ; Daraus, aus demselben Ansatz ; gib einen abgemessenen Anteil in das Gefäß ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=CONTINUE_SAME_CLAUSE: die klare Flüssigkeit aus F056 kann unmittelbar in F057 dosiert werden.; NONMEDICAL=Fluss bewegen [Ganzfeldexemplar B2, Feld 13/26]	.44	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S012	B2	f82r	12	f82r.19|f82r.23	F058|F059	2	8	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B2-LB05	F058[∅] > F059[KLAR? TEMPERIEREN? MASS?]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_THROUGH_REFLOWED_STATEMENT	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T05	YES	RESUME_OR_CARRY_TARGET	B2:T05	B2:I04	NO	NONE	NONE	B2:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T05;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; tauche vollständig ein und beende den Schritt	ziehe die klare Flüssigkeit ab || Bis die Flüssigkeit klar abläuft ; unter derselben Einstellung ; temperiere die Arbeitsflüssigkeit und halte sie lauwarm ; der eingetauchte Teil ; Ein vorgeschriebenes Maß ; Diese aktive Portion ; tauche vollständig ein und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=RESUME_ACTIVE_ITEM: F059 kann eine neue Verwendung der zuvor abgezogenen Flüssigkeit sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 14/26] || filtern und ablassen [Ganzfeldexemplar B2, Feld 15/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S013	B2	f82r	13	f82r.23	F060	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F060[ABLASSEN?]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T05	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T06	B2:I04	NO	NONE	NONE	B2:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T06;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 16/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S014	B2	f82r	14	f82r.23	F061	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	START_NEW_CLAUSE	NONE	F061[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T06	YES	RESET_TO_NEW_TARGET_OR_STATION	B2:T07	B2:I04	NO	NONE	NONE	B2:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I04;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] schließe den unteren Ablauf	schließe den unteren Ablauf	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 17/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S015	B2	f82r	15	f82r.26	F062	1	2	START_NEW_CLAUSE	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F062[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I04	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_RINSE_PHASE	NEW_RINSE_PHASE	B2:I05	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I04	NO	NONE	NONE	B2:I04	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I05;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] beginne die Spülung ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	beginne die Spülung ; bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=CONTINUE_SAME_CLAUSE: die Apparaturhandlung kann trotz lokalem Phasenende ein durchgehender Zyklus sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 18/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S016	B2	f82r	16	f82r.26|f82r.27	F063|F064	2	8	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	B2-LB07	F063[ZIEL? MASS?] > F064[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I05	WORKING_FLUID_BATCH_OR_CONTENTS	RESET_TO_NEW_ITEM:NEW_MEASURED_OIL_WATER_BATCH	NEW_MEASURED_OIL_WATER_BATCH	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I04	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Öl ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	An die bezeichnete Zielstelle führen ; kühles Wasser ; zu gleichen Anteilen ; Ein vorgeschriebenes Maß ; das bereitete Öl ; beginne den nächsten abgemessenen Posten ; warmes Wasser || ziehe es ab und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=NEXT_PARALLEL_CELL: F064 kann die erste von sieben unabhängigen Schlussvarianten sein.; NONMEDICAL=filtern und ablassen [Ganzfeldexemplar B2, Feld 19/26] || filtern und ablassen [Ganzfeldexemplar B2, Feld 20/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S017	B2	f82r	17	f82r.27	F065	1	2	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F065[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	gieße das erwärmte Wasser ein ; wiederhole es an der zweiten Öffnung und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 21/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S018	B2	f82r	18	f82r.27	F066	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F066[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 22/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
B2-S019	B2	f82r	19	f82r.27	F067	1	1	WITHIN_LOCUS_FIELD_BOUNDARY	WITHIN_LOCUS_FIELD_BOUNDARY	NONE	F067[∅]	NO	B2:O01	CARRY_RECORD_OWNER	B2:O01	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	CARRY_ACTIVE_ITEM	NONE	B2:I06	WORKING_FLUID_BATCH_OR_CONTENTS	B2:T07	YES	RESUME_OR_CARRY_TARGET	B2:T07	B2:I05	NO	NONE	NONE	B2:I05	0	NONE	3	OWNER|ACTIVE_ITEM|TARGET_OR_STATION	[STILL:OWNER=B2:O01;PICTURED_APPARATUS_OR_PATIENT_UNRESOLVED] [STILL:ACTIVE=B2:I06;WORKING_FLUID_BATCH_OR_CONTENTS] [STILL:TARGET=B2:T07;DESTINATION_BODY_SITE_OR_STATION_UNRESOLVED] trinke den angegebenen Anteil und beende den Schritt	trinke den angegebenen Anteil und beende den Schritt	Bildzelle hält Apparat/Patient, Arbeitsflüssigkeit und Station; kurze Bade- oder Gefäßanweisung lässt wiederholte Argumente aus.	SEGMENTATION=Benachbarte Felder könnten eine größere Exemplarklausel bilden.; NONMEDICAL=nachfüllen und übergeben [Ganzfeldexemplar B2, Feld 23/26]	.36	ANONYMOUS_REFERENT_EDITORIAL_LAYER;NO_NEW_CARD_MEANING	V60_SELECTED_DECK+V61_SELECTED_116_STATEMENTS>V62_R2
