edge_id	record_unit_id	from_statement_id	to_statement_id	from_register	to_register	anonymous_value	edge_type	entry_boundary_class	evidence	role_resolution_at_target	semantic_guard
EDGE_0181	B2	B2-S010	B2-S011	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_004	INPUT_CARRY_THEN_RESET	UNRESOLVED	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0182	B2	B2-S010	B2-S011	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_007	INPUT_CARRY_THEN_RESET	UNRESOLVED	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0183	B2	B2-S010	B2-S011	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	EXPLICIT_REASSERTION	UNRESOLVED	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0184	B2	B2-S011	B2-S012	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0185	B2	B2-S011	B2-S012	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	UNRESOLVED_ITEM_B2_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0186	B2	B2-S011	B2-S012	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B2_001	UNRESOLVED_CARRY	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0187	B2	B2-S011	B2-S012	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_003	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0188	B2	B2-S011	B2-S012	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_002	ARCHIVE_ACTIVE_AS_PREVIOUS	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0189	B2	B2-S012	B2-S013	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0190	B2	B2-S012	B2-S013	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0191	B2	B2-S012	B2-S013	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B2_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0192	B2	B2-S012	B2-S013	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0193	B2	B2-S013	B2-S014	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0194	B2	B2-S013	B2-S014	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0195	B2	B2-S013	B2-S014	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_008	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0196	B2	B2-S013	B2-S014	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0197	B2	B2-S014	B2-S015	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	START_NEW_CLAUSE	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0198	B2	B2-S014	B2-S015	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_005	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0199	B2	B2-S014	B2-S015	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_009	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY+EXEMPLAR_ONLY	UNRESOLVED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0200	B2	B2-S014	B2-S015	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	UNRESOLVED_ITEM_B2_002	INPUT_CARRY_THEN_RESET	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0201	B2	B2-S014	B2-S015	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	ARCHIVE_ACTIVE_AS_PREVIOUS	START_NEW_CLAUSE	BOUNDARY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0202	B2	B2-S015	B2-S016	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0203	B2	B2-S015	B2-S016	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_006	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0204	B2	B2-S015	B2-S016	TARGET_OR_STATION	TARGET_OR_STATION	UNRESOLVED_TARGET_B2_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0205	B2	B2-S015	B2-S016	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0206	B2	B2-S016	B2-S017	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0207	B2	B2-S016	B2-S017	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0208	B2	B2-S016	B2-S017	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_010	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0209	B2	B2-S016	B2-S017	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0210	B2	B2-S017	B2-S018	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0211	B2	B2-S017	B2-S018	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0212	B2	B2-S017	B2-S018	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_011	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0213	B2	B2-S017	B2-S018	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0214	B2	B2-S018	B2-S019	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0215	B2	B2-S018	B2-S019	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0216	B2	B2-S018	B2-S019	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_011	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0217	B2	B2-S018	B2-S019	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0218	B2	B2-S019	B2-S020	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0219	B2	B2-S019	B2-S020	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0220	B2	B2-S019	B2-S020	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_011	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0221	B2	B2-S019	B2-S020	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0222	B2	B2-S020	B2-S021	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0223	B2	B2-S020	B2-S021	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0224	B2	B2-S020	B2-S021	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_012	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0225	B2	B2-S020	B2-S021	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0226	B2	B2-S021	B2-S022	PICTURE_OWNER	PICTURE_OWNER	OWNER_B2	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0227	B2	B2-S021	B2-S022	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B2_007	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0228	B2	B2-S021	B2-S022	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B2_012	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0229	B2	B2-S021	B2-S022	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B2_005	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0230	B3	RECORD_INIT_B3	B3-S001	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	RECORD_INITIALIZATION	RECORD_START	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0231	B3	B3-S001	B3-S002	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0232	B3	B3-S001	B3-S002	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_001	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0233	B3	B3-S002	B3-S003	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0234	B3	B3-S002	B3-S003	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_001	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0235	B3	B3-S002	B3-S003	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0236	B3	B3-S003	B3-S004	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0237	B3	B3-S003	B3-S004	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_001	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0238	B3	B3-S003	B3-S004	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0239	B3	B3-S003	B3-S004	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B3_001	ACTIVE_USED_AS_PREVIOUS_REFERENCE	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0240	B3	B3-S004	B3-S005	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0241	B3	B3-S004	B3-S005	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_002	RESUME_USED	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0242	B3	B3-S004	B3-S005	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_003	INPUT_CARRY_THEN_RESET	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0243	B3	B3-S004	B3-S005	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_001	INPUT_CARRY_THEN_RESET	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0244	B3	B3-S004	B3-S005	ACTIVE_PREPARATION_OR_ITEM	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	ACTIVE_USED_AS_PREVIOUS_REFERENCE	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0245	B3	B3-S005	B3-S006	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0246	B3	B3-S005	B3-S006	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_002	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0247	B3	B3-S005	B3-S006	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_004	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0248	B3	B3-S005	B3-S006	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0249	B3	B3-S006	B3-S007	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0250	B3	B3-S006	B3-S007	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_002	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0251	B3	B3-S006	B3-S007	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_005	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0252	B3	B3-S006	B3-S007	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0253	B3	B3-S007	B3-S008	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0254	B3	B3-S007	B3-S008	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0255	B3	B3-S007	B3-S008	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_005	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0256	B3	B3-S007	B3-S008	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0257	B3	B3-S008	B3-S009	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0258	B3	B3-S008	B3-S009	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0259	B3	B3-S008	B3-S009	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_006	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0260	B3	B3-S008	B3-S009	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0261	B3	B3-S009	B3-S010	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0262	B3	B3-S009	B3-S010	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	RESUME_USED	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0263	B3	B3-S009	B3-S010	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_006	RESUME_USED	RESUME_ACTIVE_ITEM	BOUNDARY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0264	B3	B3-S009	B3-S010	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	EXPLICIT_REASSERTION	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0265	B3	B3-S010	B3-S011	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0266	B3	B3-S010	B3-S011	ACTIVE_PREPARATION_OR_ITEM	ACTIVE_PREPARATION_OR_ITEM	ITEM_B3_003	EXPLICIT_REASSERTION	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0267	B3	B3-S010	B3-S011	TARGET_OR_STATION	TARGET_OR_STATION	TARGET_B3_006	INPUT_CARRY_THEN_RESET	WITHIN_LOCUS_FIELD_BOUNDARY	SELECTED_MNEMONIC+EXEMPLAR_ONLY	EXPLICIT	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0268	B3	B3-S010	B3-S011	PREVIOUS_ITEM_REFERENCE	PREVIOUS_ITEM_REFERENCE	ITEM_B3_002	AVAILABLE_UNUSED	WITHIN_LOCUS_FIELD_BOUNDARY	EXEMPLAR_ONLY	NOT_REQUIRED	STATE_EDGE_ONLY;NO_CARD_REFERENT
EDGE_0269	B3	B3-S011	B3-S012	PICTURE_OWNER	PICTURE_OWNER	OWNER_B3	INHERITED_CARRY_USED	RESUME_ACTIVE_ITEM	EXEMPLAR_ONLY	INHERITED	STATE_EDGE_ONLY;NO_CARD_REFERENT
