held_form_id	form	opaque_head_id	body	head_occupancy	occurrences	reader_exact_occurrences	formal705_slots	sem570_slots	w23_axis195_slots	line_first	line_middle	line_last	exact_line_first	exact_line_middle	exact_line_last	position_exceptions	position_exception_rate	discovery_body_decision	discovery_body_score_not_probability	discovery_form_gate	discovery_form_decision	w23_body_decision	w23_body_score_not_probability	w23_form_gate	w23_form_decision	discovery_working_whole_de	licensed_working_whole_de	renderer_license	renderer_scope	unconditional_global_export	literal_head_lexeme_credit	literal_body_lexeme_credit	component_export_credit
G737-F217	sorain	H2	orain	3	2	2	1	1	0	1	0	1	1	0	1	1	0.500000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F218	lorain	H4	orain	3	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F219	poror	H1	oror	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F220	loror	H4	oror	2	1	1	1	1	0	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F221	sory	H2	ory	3	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F222	rory	H3	ory	3	1	1	1	1	0	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F223	lory	H4	ory	3	1	1	1	1	1	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F224	sos	H2	os	2	3	3	2	1	1	1	0	2	1	0	2	2	0.666667	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F225	los	H4	os	2	5	5	9	8	3	1	4	0	1	4	0	1	0.200000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F226	posaiin	H1	osaiin	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F227	losaiin	H4	osaiin	2	1	1	2	2	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F228	sotaiin	H2	otaiin	2	1	1	2	2	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F229	rotaiin	H3	otaiin	2	1	1	1	0	0	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F230	soty	H2	oty	2	1	1	1	1	0	0	0	1	0	0	1	1	1.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F231	loty	H4	oty	2	4	4	1	0	0	0	1	3	0	1	3	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F232	spaiin	H2	paiin	2	1	1	0	0	0	0	0	1	0	0	1	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F233	lpaiin	H4	paiin	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F234	rpchey	H3	pchey	2	1	1	2	0	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F235	lpchey	H4	pchey	2	1	1	0	0	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F236	rr	H3	r	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F237	lr	H4	r	2	10	9	13	13	2	0	7	3	0	7	2	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F238	pshar	H1	shar	2	1	1	2	2	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F239	lshar	H4	shar	2	1	1	0	0	0	1	0	0	1	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F240	pshdaiin	H1	shdaiin	2	1	1	1	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F241	lshdaiin	H4	shdaiin	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F242	pshdy	H1	shdy	3	1	1	0	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F243	rshdy	H3	shdy	3	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F244	lshdy	H4	shdy	3	3	2	3	3	2	0	3	0	0	2	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F245	ssheckhy	H2	sheckhy	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F246	lsheckhy	H4	sheckhy	2	2	1	1	0	0	0	2	0	0	1	0	0	0.000000	UNDECIDABLE	1	0	UNDECIDABLE	UNDECIDABLE	1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F247	rshed	H3	shed	2	1	1	1	1	1	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F248	lshed	H4	shed	2	3	2	3	2	0	0	3	0	0	2	0	0	0.000000	UNDECIDABLE	2	0	UNDECIDABLE	UNDECIDABLE	2	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F249	psheedy	H1	sheedy	3	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	SUPPORTED_CROSS_HEAD	12	0	UNDECIDABLE	SUPPORTED_CROSS_HEAD	9	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F250	rsheedy	H3	sheedy	3	3	2	3	3	0	0	3	0	0	2	0	0	0.000000	SUPPORTED_CROSS_HEAD	12	1	SUPPORTED_SCOPED_WHOLE	SUPPORTED_CROSS_HEAD	9	1	SUPPORTED_SCOPED_WHOLE	Feucht-/Einweichresultat II, Rückbezug	Feucht-/Einweichresultat II, Rückbezug	1	EXACT_COMPLETE_SURFACE_AT_ENUMERATED_OCCURRENCES	0	0	0	0
G737-F251	lsheedy	H4	sheedy	3	7	4	5	4	0	0	7	0	0	4	0	0	0.000000	SUPPORTED_CROSS_HEAD	12	1	SUPPORTED_SCOPED_WHOLE	SUPPORTED_CROSS_HEAD	9	1	SUPPORTED_SCOPED_WHOLE	Feucht-/Einweichresultat II; Träger offen	Feucht-/Einweichresultat II; Träger offen	1	EXACT_COMPLETE_SURFACE_AT_ENUMERATED_OCCURRENCES	0	0	0	0
G737-F252	psheey	H1	sheey	3	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F253	ssheey	H2	sheey	3	2	1	0	0	0	2	0	0	1	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F254	lsheey	H4	sheey	3	6	6	10	10	6	0	6	0	0	6	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F255	rsheg	H3	sheg	2	1	0	0	0	0	0	0	1	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F256	lsheg	H4	sheg	2	1	1	1	1	1	0	0	1	0	0	1	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F257	ssheo	H2	sheo	2	1	0	0	0	0	1	0	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F258	lsheo	H4	sheo	2	1	1	2	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F259	psheodar	H1	sheodar	2	1	1	1	1	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F260	rsheodar	H3	sheodar	2	1	0	0	0	0	1	0	0	0	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F261	psheody	H1	sheody	2	4	3	2	1	0	4	0	0	3	0	0	0	0.000000	UNDECIDABLE	4	0	UNDECIDABLE	UNDECIDABLE	4	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F262	lsheody	H4	sheody	2	3	3	3	1	0	2	1	0	2	1	0	2	0.666667	UNDECIDABLE	4	0	UNDECIDABLE	UNDECIDABLE	4	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F263	ssheol	H2	sheol	3	1	0	0	0	0	0	1	0	0	0	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F264	rsheol	H3	sheol	3	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F265	lsheol	H4	sheol	3	1	1	1	1	0	0	1	0	0	1	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F266	pshod	H1	shod	2	1	1	1	0	0	0	1	0	0	1	0	1	1.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F267	lshod	H4	shod	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	-1	0	UNDECIDABLE	UNDECIDABLE	-1	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F268	pshol	H1	shol	2	3	2	2	2	1	3	0	0	2	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F269	lshol	H4	shol	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F270	pshy	H1	shy	2	1	1	1	0	0	1	0	0	1	0	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F271	lshy	H4	shy	2	3	3	4	4	1	0	3	0	0	3	0	0	0.000000	UNDECIDABLE	3	0	UNDECIDABLE	UNDECIDABLE	3	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F272	rtain	H3	tain	2	1	0	0	0	0	0	1	0	0	0	0	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
G737-F273	ltain	H4	tain	2	2	2	3	2	1	0	1	1	0	1	1	0	0.000000	UNDECIDABLE	0	0	UNDECIDABLE	UNDECIDABLE	0	0	UNDECIDABLE	NONE	NONE	0	NONE	0	0	0	0
