event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	reading_de	operation_roots	form_owner_boundary_status
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	WEITERLEITEN · ZUGEBEN · KURZ · SCHLUSS	K	UNCHANGED
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CHD	UNCHANGED
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	OK	UNCHANGED
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	NONE	UNCHANGED
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	NONE	UNCHANGED
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	NONE	UNCHANGED
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	NONE	UNCHANGED
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	OK	UNCHANGED
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	NONE	UNCHANGED
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	K	UNCHANGED
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	CH	UNCHANGED
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	AUFFANGEN · KURZ · DIES	NONE	UNCHANGED
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	WEITERLEITEN · UMSETZEN · SCHLUSS	CHD	UNCHANGED
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	K	UNCHANGED
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	NONE	UNCHANGED
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	K	UNCHANGED
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	CHD	UNCHANGED
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	OK+CHD	UNCHANGED
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	NONE	UNCHANGED
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIELSTELLE	NONE	UNCHANGED
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	WEITER	NONE	UNCHANGED
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	WEITERLEITEN · WEITER	NONE	UNCHANGED
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	CHD	UNCHANGED
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	SOLLMASS	NONE	UNCHANGED
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	WEITER	NONE	UNCHANGED
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEIT · ARBEITSSTUFE	NONE	UNCHANGED
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · DIES	CHD	UNCHANGED
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	AUFFANGEN · LANG · DIES	NONE	UNCHANGED
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	K	UNCHANGED
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	NONE	UNCHANGED
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	SOLLMASS	NONE	UNCHANGED
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	NONE	UNCHANGED
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	NONE	UNCHANGED
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	DIES	NONE	UNCHANGED
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	WEITERLEITEN · ZIELSTELLE · ANSATZ	NONE	UNCHANGED
