model	source_group_id	edition	locus	page	kind	source_group_index	source_group_count	paragraph_start	paragraph_end	left_separator	right_separator	ivtff_group_raw	gloss	role
T	ZL3b|f77r.20|G001	ZL3b	f77r.20	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qotain	⟦qotain⟧	UNREAD
T	ZL3b|f77r.20|G002	ZL3b	f77r.20	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheal	⟦sheal⟧	UNREAD
T	ZL3b|f77r.20|G003	ZL3b	f77r.20	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.20|G004	ZL3b	f77r.20	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteey	⟦qoteey⟧	UNREAD
T	ZL3b|f77r.20|G005	ZL3b	f77r.20	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.20|G006	ZL3b	f77r.20	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheey	⟦sheey⟧	UNREAD
T	ZL3b|f77r.20|G007	ZL3b	f77r.20	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.20|G008	ZL3b	f77r.20	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	dalchedy	⟦dalchedy⟧	UNREAD
T	ZL3b|f77r.21|G001	ZL3b	f77r.21	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	chedaiin	⟦chedaiin⟧	UNREAD
T	ZL3b|f77r.21|G002	ZL3b	f77r.21	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.21|G003	ZL3b	f77r.21	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.21|G004	ZL3b	f77r.21	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokedy	⟦qokedy⟧	UNREAD
T	ZL3b|f77r.21|G005	ZL3b	f77r.21	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	⟦qokeey⟧	UNREAD
T	ZL3b|f77r.21|G006	ZL3b	f77r.21	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.21|G007	ZL3b	f77r.21	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shear	⟦shear⟧	UNREAD
T	ZL3b|f77r.21|G008	ZL3b	f77r.21	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	olaiiny	⟦olaiiny⟧	UNREAD
T	ZL3b|f77r.22|G001	ZL3b	f77r.22	f77r	P	1	10	0	0	LINE_START	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	ZL3b|f77r.22|G002	ZL3b	f77r.22	f77r	P	2	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	al	⟦al⟧	UNREAD
T	ZL3b|f77r.22|G003	ZL3b	f77r.22	f77r	P	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	später	RELATIVE_LATER
T	ZL3b|f77r.22|G004	ZL3b	f77r.22	f77r	P	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	r	⟦r⟧	UNREAD
T	ZL3b|f77r.22|G005	ZL3b	f77r.22	f77r	P	5	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oin	⟦oin⟧	UNREAD
T	ZL3b|f77r.22|G006	ZL3b	f77r.22	f77r	P	6	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chy	⟦chy⟧	UNREAD
T	ZL3b|f77r.22|G007	ZL3b	f77r.22	f77r	P	7	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	⟦chedaiin⟧	UNREAD
T	ZL3b|f77r.22|G008	ZL3b	f77r.22	f77r	P	8	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
T	ZL3b|f77r.22|G009	ZL3b	f77r.22	f77r	P	9	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okedy	⟦okedy⟧	UNREAD
T	ZL3b|f77r.22|G010	ZL3b	f77r.22	f77r	P	10	10	0	0	DEFINITE_SPACE	LINE_END	qoky	⟦qoky⟧	UNREAD
T	ZL3b|f77r.23|G001	ZL3b	f77r.23	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	sheoky	⟦sheoky⟧	UNREAD
T	ZL3b|f77r.23|G002	ZL3b	f77r.23	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.23|G003	ZL3b	f77r.23	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.23|G004	ZL3b	f77r.23	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	später	RELATIVE_LATER
T	ZL3b|f77r.23|G005	ZL3b	f77r.23	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olshedy	⟦olshedy⟧	UNREAD
T	ZL3b|f77r.23|G006	ZL3b	f77r.23	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.23|G007	ZL3b	f77r.23	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.23|G008	ZL3b	f77r.23	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	qok[a:o]l	⟦qok[a:o]l⟧	UNREAD
T	ZL3b|f77r.24|G001	ZL3b	f77r.24	f77r	P	1	7	0	1	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f77r.24|G002	ZL3b	f77r.24	f77r	P	2	7	0	1	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dol	⟦dol⟧	UNREAD
T	ZL3b|f77r.24|G003	ZL3b	f77r.24	f77r	P	3	7	0	1	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	shor	⟦shor⟧	UNREAD
T	ZL3b|f77r.24|G004	ZL3b	f77r.24	f77r	P	4	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cphey	⟦cphey⟧	UNREAD
T	ZL3b|f77r.24|G005	ZL3b	f77r.24	f77r	P	5	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	lfcheal	⟦lfcheal⟧	UNREAD
T	ZL3b|f77r.24|G006	ZL3b	f77r.24	f77r	P	6	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	shear	⟦shear⟧	UNREAD
T	ZL3b|f77r.24|G007	ZL3b	f77r.24	f77r	P	7	7	0	1	DEFINITE_SPACE	LINE_END	qolchy	⟦qolchy⟧	UNREAD
T	ZL3b|f77r.25|G001	ZL3b	f77r.25	f77r	P	1	8	1	0	LINE_START	DEFINITE_SPACE	otedy	Mündung	PLACE
T	ZL3b|f77r.25|G002	ZL3b	f77r.25	f77r	P	2	8	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qokar	⟦qokar⟧	UNREAD
T	ZL3b|f77r.25|G003	ZL3b	f77r.25	f77r	P	3	8	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.25|G004	ZL3b	f77r.25	f77r	P	4	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokal	im Becken	LOCATION
T	ZL3b|f77r.25|G005	ZL3b	f77r.25	f77r	P	5	8	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedar	sammelt sich	ACCUMULATION
T	ZL3b|f77r.25|G006	ZL3b	f77r.25	f77r	P	6	8	1	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	dal	und	COORDINATION
T	ZL3b|f77r.25|G007	ZL3b	f77r.25	f77r	P	7	8	1	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.25|G008	ZL3b	f77r.25	f77r	P	8	8	1	0	DEFINITE_SPACE	LINE_END	daror	fließt ab	DRAIN
T	ZL3b|f77r.26|G001	ZL3b	f77r.26	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	ZL3b|f77r.26|G002	ZL3b	f77r.26	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.26|G003	ZL3b	f77r.26	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.26|G004	ZL3b	f77r.26	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chcthy	langsam	RATE
T	ZL3b|f77r.26|G005	ZL3b	f77r.26	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lchedy	später	RELATIVE_LATER
T	ZL3b|f77r.26|G006	ZL3b	f77r.26	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qokaly	ins Becken	GOAL
T	ZL3b|f77r.27|G001	ZL3b	f77r.27	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	solchedy	hier	LOCATION
T	ZL3b|f77r.27|G002	ZL3b	f77r.27	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.27|G003	ZL3b	f77r.27	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
T	ZL3b|f77r.27|G004	ZL3b	f77r.27	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.27|G005	ZL3b	f77r.27	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.27|G006	ZL3b	f77r.27	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.28|G001	ZL3b	f77r.28	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	olchey	⟦olchey⟧	UNREAD
T	ZL3b|f77r.28|G002	ZL3b	f77r.28	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotey	⟦qotey⟧	UNREAD
T	ZL3b|f77r.28|G003	ZL3b	f77r.28	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.28|G004	ZL3b	f77r.28	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	olcheedy	⟦olcheedy⟧	UNREAD
T	ZL3b|f77r.28|G005	ZL3b	f77r.28	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sar	⟦sar⟧	UNREAD
T	ZL3b|f77r.28|G006	ZL3b	f77r.28	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	lom	⟦lom⟧	UNREAD
T	ZL3b|f77r.29|G001	ZL3b	f77r.29	f77r	P	1	5	0	0	LINE_START	DEFINITE_SPACE	saiin	⟦saiin⟧	UNREAD
T	ZL3b|f77r.29|G002	ZL3b	f77r.29	f77r	P	2	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeol	⟦cheeol⟧	UNREAD
T	ZL3b|f77r.29|G003	ZL3b	f77r.29	f77r	P	3	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.29|G004	ZL3b	f77r.29	f77r	P	4	5	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.29|G005	ZL3b	f77r.29	f77r	P	5	5	0	0	DEFINITE_SPACE	LINE_END	qotal	⟦qotal⟧	UNREAD
T	ZL3b|f77r.30|G001	ZL3b	f77r.30	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.30|G002	ZL3b	f77r.30	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhey	⟦chckhey⟧	UNREAD
T	ZL3b|f77r.30|G003	ZL3b	f77r.30	f77r	P	3	7	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	sa	⟦sa⟧	UNREAD
T	ZL3b|f77r.30|G004	ZL3b	f77r.30	f77r	P	4	7	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	iin	⟦iin⟧	UNREAD
T	ZL3b|f77r.30|G005	ZL3b	f77r.30	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolkain	⟦qolkain⟧	UNREAD
T	ZL3b|f77r.30|G006	ZL3b	f77r.30	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheeky	⟦cheeky⟧	UNREAD
T	ZL3b|f77r.30|G007	ZL3b	f77r.30	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	lol	⟦lol⟧	UNREAD
T	ZL3b|f77r.31|G001	ZL3b	f77r.31	f77r	P	1	6	0	0	LINE_START	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.31|G002	ZL3b	f77r.31	f77r	P	2	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chckhy	⟦chckhy⟧	UNREAD
T	ZL3b|f77r.31|G003	ZL3b	f77r.31	f77r	P	3	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeey	⟦qokeey⟧	UNREAD
T	ZL3b|f77r.31|G004	ZL3b	f77r.31	f77r	P	4	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.31|G005	ZL3b	f77r.31	f77r	P	5	6	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
T	ZL3b|f77r.31|G006	ZL3b	f77r.31	f77r	P	6	6	0	0	DEFINITE_SPACE	LINE_END	qotary	⟦qotary⟧	UNREAD
T	ZL3b|f77r.32|G001	ZL3b	f77r.32	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qor	⟦qor⟧	UNREAD
T	ZL3b|f77r.32|G002	ZL3b	f77r.32	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ain	⟦ain⟧	UNREAD
T	ZL3b|f77r.32|G003	ZL3b	f77r.32	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheol	⟦cheol⟧	UNREAD
T	ZL3b|f77r.32|G004	ZL3b	f77r.32	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	ol	⟦ol⟧	UNREAD
T	ZL3b|f77r.32|G005	ZL3b	f77r.32	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chealor	⟦chealor⟧	UNREAD
T	ZL3b|f77r.32|G006	ZL3b	f77r.32	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
T	ZL3b|f77r.32|G007	ZL3b	f77r.32	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qet[eiiin:aiin]	⟦qet[eiiin:aiin]⟧	UNREAD
T	ZL3b|f77r.32|G008	ZL3b	f77r.32	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	d[a:y]ry	⟦d[a:y]ry⟧	UNREAD
T	ZL3b|f77r.33|G001	ZL3b	f77r.33	f77r	P	1	9	0	0	LINE_START	DEFINITE_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f77r.33|G002	ZL3b	f77r.33	f77r	P	2	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.33|G003	ZL3b	f77r.33	f77r	P	3	9	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qol	⟦qol⟧	UNREAD
T	ZL3b|f77r.33|G004	ZL3b	f77r.33	f77r	P	4	9	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	keedy	⟦keedy⟧	UNREAD
T	ZL3b|f77r.33|G005	ZL3b	f77r.33	f77r	P	5	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qoteeedy	⟦qoteeedy⟧	UNREAD
T	ZL3b|f77r.33|G006	ZL3b	f77r.33	f77r	P	6	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sar	⟦sar⟧	UNREAD
T	ZL3b|f77r.33|G007	ZL3b	f77r.33	f77r	P	7	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	oiiiin	⟦oiiiin⟧	UNREAD
T	ZL3b|f77r.33|G008	ZL3b	f77r.33	f77r	P	8	9	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheety	⟦cheety⟧	UNREAD
T	ZL3b|f77r.33|G009	ZL3b	f77r.33	f77r	P	9	9	0	0	DEFINITE_SPACE	LINE_END	dy	⟦dy⟧	UNREAD
T	ZL3b|f77r.34|G001	ZL3b	f77r.34	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.34|G002	ZL3b	f77r.34	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.34|G003	ZL3b	f77r.34	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.34|G004	ZL3b	f77r.34	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolchedy	⟦qolchedy⟧	UNREAD
T	ZL3b|f77r.34|G005	ZL3b	f77r.34	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.34|G006	ZL3b	f77r.34	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.34|G007	ZL3b	f77r.34	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	checkhy	⟦checkhy⟧	UNREAD
T	ZL3b|f77r.34|G008	ZL3b	f77r.34	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	raiin	⟦raiin⟧	UNREAD
T	ZL3b|f77r.35|G001	ZL3b	f77r.35	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	solkeey	⟦solkeey⟧	UNREAD
T	ZL3b|f77r.35|G002	ZL3b	f77r.35	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
T	ZL3b|f77r.35|G003	ZL3b	f77r.35	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.35|G004	ZL3b	f77r.35	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.35|G005	ZL3b	f77r.35	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	⟦sheedy⟧	UNREAD
T	ZL3b|f77r.35|G006	ZL3b	f77r.35	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.35|G007	ZL3b	f77r.35	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedaiin	⟦chedaiin⟧	UNREAD
T	ZL3b|f77r.35|G008	ZL3b	f77r.35	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	chealy	⟦chealy⟧	UNREAD
T	ZL3b|f77r.36|G001	ZL3b	f77r.36	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	dshedy	⟦dshedy⟧	UNREAD
T	ZL3b|f77r.36|G002	ZL3b	f77r.36	f77r	P	2	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	pchedy	⟦pchedy⟧	UNREAD
T	ZL3b|f77r.36|G003	ZL3b	f77r.36	f77r	P	3	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotain	⟦qotain⟧	UNREAD
T	ZL3b|f77r.36|G004	ZL3b	f77r.36	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	chedy	danach	TEMPORAL_ANAPHOR
T	ZL3b|f77r.36|G005	ZL3b	f77r.36	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	d[o:a]lchl	⟦d[o:a]lchl⟧	UNREAD
T	ZL3b|f77r.36|G006	ZL3b	f77r.36	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qokeedy	fließt	FLOW
T	ZL3b|f77r.36|G007	ZL3b	f77r.36	f77r	P	7	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	qokol	⟦qokol⟧	UNREAD
T	ZL3b|f77r.36|G008	ZL3b	f77r.36	f77r	P	8	8	0	0	UNCERTAIN_SMALL_SPACE	LINE_END	olchey	⟦olchey⟧	UNREAD
T	ZL3b|f77r.37|G001	ZL3b	f77r.37	f77r	P	1	7	0	1	LINE_START	DEFINITE_SPACE	teeolain	Gemisch	MATERIAL
T	ZL3b|f77r.37|G002	ZL3b	f77r.37	f77r	P	2	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	chey	wenn	CONDITION
T	ZL3b|f77r.37|G003	ZL3b	f77r.37	f77r	P	3	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qoteedy	warm	QUALITY
T	ZL3b|f77r.37|G004	ZL3b	f77r.37	f77r	P	4	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	qokain	ist	COPULA
T	ZL3b|f77r.37|G005	ZL3b	f77r.37	f77r	P	5	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cheedy	ruht	REST_STATE
T	ZL3b|f77r.37|G006	ZL3b	f77r.37	f77r	P	6	7	0	1	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
T	ZL3b|f77r.37|G007	ZL3b	f77r.37	f77r	P	7	7	0	1	DEFINITE_SPACE	LINE_END	lchedy	später	RELATIVE_LATER
T	ZL3b|f77r.38|G001	ZL3b	f77r.38	f77r	P	1	9	1	0	LINE_START	DEFINITE_SPACE	pol	⟦pol⟧	UNREAD
T	ZL3b|f77r.38|G002	ZL3b	f77r.38	f77r	P	2	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.38|G003	ZL3b	f77r.38	f77r	P	3	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qoeedy	⟦qoeedy⟧	UNREAD
T	ZL3b|f77r.38|G004	ZL3b	f77r.38	f77r	P	4	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qokaiin	aus dem Rohr	SOURCE
T	ZL3b|f77r.38|G005	ZL3b	f77r.38	f77r	P	5	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	chcphey	⟦chcphey⟧	UNREAD
T	ZL3b|f77r.38|G006	ZL3b	f77r.38	f77r	P	6	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	qol	⟦qol⟧	UNREAD
T	ZL3b|f77r.38|G007	ZL3b	f77r.38	f77r	P	7	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	ltaiin	⟦ltaiin⟧	UNREAD
T	ZL3b|f77r.38|G008	ZL3b	f77r.38	f77r	P	8	9	1	0	DEFINITE_SPACE	DEFINITE_SPACE	shedy	Flüssigkeit	MATERIAL
T	ZL3b|f77r.38|G009	ZL3b	f77r.38	f77r	P	9	9	1	0	DEFINITE_SPACE	LINE_END	qol	⟦qol⟧	UNREAD
T	ZL3b|f77r.39|G001	ZL3b	f77r.39	f77r	P	1	7	0	0	LINE_START	DEFINITE_SPACE	olaiin	⟦olaiin⟧	UNREAD
T	ZL3b|f77r.39|G002	ZL3b	f77r.39	f77r	P	2	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	cheey	dieser Stoff	MATERIAL_ANAPHOR
T	ZL3b|f77r.39|G003	ZL3b	f77r.39	f77r	P	3	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheckhey	⟦sheckhey⟧	UNREAD
T	ZL3b|f77r.39|G004	ZL3b	f77r.39	f77r	P	4	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	lsheey	⟦lsheey⟧	UNREAD
T	ZL3b|f77r.39|G005	ZL3b	f77r.39	f77r	P	5	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qykaiin	⟦qykaiin⟧	UNREAD
T	ZL3b|f77r.39|G006	ZL3b	f77r.39	f77r	P	6	7	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheedy	⟦sheedy⟧	UNREAD
T	ZL3b|f77r.39|G007	ZL3b	f77r.39	f77r	P	7	7	0	0	DEFINITE_SPACE	LINE_END	laiin	⟦laiin⟧	UNREAD
T	ZL3b|f77r.40|G001	ZL3b	f77r.40	f77r	P	1	8	0	0	LINE_START	DEFINITE_SPACE	daiiin	⟦daiiin⟧	UNREAD
T	ZL3b|f77r.40|G002	ZL3b	f77r.40	f77r	P	2	8	0	0	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	ol	⟦ol⟧	UNREAD
T	ZL3b|f77r.40|G003	ZL3b	f77r.40	f77r	P	3	8	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	eeedy	⟦eeedy⟧	UNREAD
T	ZL3b|f77r.40|G004	ZL3b	f77r.40	f77r	P	4	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	okaiin	Rohr	VESSEL
T	ZL3b|f77r.40|G005	ZL3b	f77r.40	f77r	P	5	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	sheeol	⟦sheeol⟧	UNREAD
T	ZL3b|f77r.40|G006	ZL3b	f77r.40	f77r	P	6	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotaiin	⟦qotaiin⟧	UNREAD
T	ZL3b|f77r.40|G007	ZL3b	f77r.40	f77r	P	7	8	0	0	DEFINITE_SPACE	DEFINITE_SPACE	shody	⟦shody⟧	UNREAD
T	ZL3b|f77r.40|G008	ZL3b	f77r.40	f77r	P	8	8	0	0	DEFINITE_SPACE	LINE_END	qoty	⟦qoty⟧	UNREAD
T	ZL3b|f77r.41|G001	ZL3b	f77r.41	f77r	P	1	10	0	0	LINE_START	UNCERTAIN_SMALL_SPACE	daiin	⟦daiin⟧	UNREAD
T	ZL3b|f77r.41|G002	ZL3b	f77r.41	f77r	P	2	10	0	0	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	sh	⟦sh⟧	UNREAD
T	ZL3b|f77r.41|G003	ZL3b	f77r.41	f77r	P	3	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qolchey	⟦qolchey⟧	UNREAD
T	ZL3b|f77r.41|G004	ZL3b	f77r.41	f77r	P	4	10	0	0	DEFINITE_SPACE	DEFINITE_SPACE	qotedy	aus der Mündung	SOURCE
