null_family	null_id	model_id	target_axis	carrier	section	language	hand	targetfree_line_length_bin	stratum_events	offset_mod_n	moved_labels	identity_labels	flipped_source_carriers
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	H	B	3	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	H	B	5	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	H	B	5	3	6	2	2	4	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	P	A	1	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	S	A	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	S	B	3	2	12	2	6	6	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	S	B	3	3	53	2	12	41	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	S	B	@	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	T	B	2	2	3	2	0	3	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	T	B	2	3	15	2	4	11	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	sh	T	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	B	B	2	2	4	2	0	4	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	B	B	2	3	4	2	0	4	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	C	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	H	B	2	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	S	B	3	3	6	2	4	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	t	T	B	2	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	B	B	2	2	5	2	0	5	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	B	B	2	3	3	2	0	3	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	C	B	2	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	C	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	H	B	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	S	A	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	S	B	3	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	S	B	3	3	7	2	2	5	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	S	B	@	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	tch	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	B	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	H	B	2	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	H	B	5	3	3	2	0	3	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	S	B	3	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K02	M02_DY_TO_DY	DY	yt	T	B	2	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	B	B	2	1	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	B	B	2	2	30	3	0	30	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	B	B	2	3	47	3	0	47	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	C	B	2	2	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	A	1	2	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	A	1	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	B	2	2	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	B	2	3	12	3	2	10	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	B	3	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	B	5	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	H	B	5	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	P	A	1	2	6	3	0	6	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	P	A	1	3	5	3	2	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	A	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	3	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	3	2	16	3	4	12	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	3	3	84	3	32	52	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	3	4	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	@	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	S	B	@	3	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	T	B	2	3	19	3	2	17	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ch	T	B	5	3	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	cth	B	B	2	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	cth	H	A	1	2	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	cth	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	cth	P	A	1	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	cth	S	B	3	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	B	B	2	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	B	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	H	B	2	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	H	B	2	3	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	H	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	H	B	5	3	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	S	B	3	3	6	3	2	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	k	T	B	2	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	B	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	H	B	2	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	S	B	3	3	6	3	4	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	S	B	@	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	kch	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	B	B	2	2	6	3	0	6	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	B	B	2	3	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	H	B	2	3	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	H	B	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	H	B	5	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	P	A	1	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	S	A	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	S	B	3	2	4	3	2	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	S	B	3	3	13	3	2	11	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	T	B	2	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ok	T	B	5	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	B	B	2	2	8	3	0	8	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	B	B	2	3	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	H	B	2	3	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	H	B	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	P	A	1	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	P	A	1	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	S	B	3	2	8	3	2	6	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	S	B	3	3	31	3	8	23	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	T	B	2	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	T	B	2	3	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	ot	T	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	B	B	2	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	B	B	2	2	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	B	B	2	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	H	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	S	B	3	3	10	3	2	8	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	S	B	@	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	pch	T	B	2	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	B	B	2	2	38	3	0	38	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	B	B	2	3	24	3	0	24	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	C	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	H	B	2	2	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	H	B	2	3	8	3	0	8	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	H	B	5	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	H	B	5	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	P	A	1	3	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	S	B	3	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	S	B	3	2	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	S	B	3	3	21	3	6	15	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	S	B	@	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	T	B	2	3	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qok	T	B	5	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	B	B	2	2	9	3	0	9	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	B	B	2	3	11	3	0	11	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	H	B	2	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	P	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	S	B	3	2	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	S	B	3	3	17	3	6	11	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	qot	T	B	2	3	4	3	4	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	B	B	2	1	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	B	B	2	2	38	3	0	38	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	B	B	2	3	36	3	0	36	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	C	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	A	1	2	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	2	3	7	3	0	7	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	3	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	3	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	5	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	H	B	5	3	6	3	4	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	P	A	1	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	S	A	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	S	B	3	2	12	3	4	8	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	S	B	3	3	53	3	10	43	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	S	B	@	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	T	B	2	2	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	T	B	2	3	15	3	2	13	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	sh	T	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	B	B	2	2	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	B	B	2	3	4	3	0	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	C	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	H	B	2	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	S	B	3	3	6	3	2	4	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	t	T	B	2	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	B	B	2	2	5	3	0	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	B	B	2	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	C	B	2	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	C	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	H	B	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	H	B	5	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	S	A	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	S	B	3	2	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	S	B	3	3	7	3	2	5	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	S	B	@	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	tch	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	B	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	H	B	2	3	2	1	0	2	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	H	B	5	3	3	0	0	3	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	S	B	3	3	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K03	M02_DY_TO_DY	DY	yt	T	B	2	3	2	1	2	0	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	B	B	2	1	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	B	B	2	2	30	4	0	30	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	B	B	2	3	47	4	0	47	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	C	B	2	2	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	A	1	2	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	A	1	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	B	2	2	4	0	0	4	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	B	2	3	12	4	2	10	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	B	3	3	3	1	2	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	B	5	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	H	B	5	3	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	P	A	1	2	6	4	0	6	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	P	A	1	3	5	4	2	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	A	3	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	3	1	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	3	2	16	4	4	12	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	3	3	84	4	28	56	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	3	4	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	@	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	S	B	@	3	4	0	0	4	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	T	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	T	B	2	3	19	4	2	17	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	ch	T	B	5	3	4	0	0	4	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	cth	B	B	2	3	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	cth	H	A	1	2	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	cth	H	B	2	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	cth	P	A	1	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	cth	S	B	3	3	3	1	0	3	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	B	B	2	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	B	B	2	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	H	A	1	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	H	B	2	2	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	H	B	2	3	4	0	0	4	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	H	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	H	B	5	3	2	0	0	2	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	P	A	1	3	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	S	B	3	2	1	0	0	1	NA
C01_TARGET_LABEL_ROTATION	K04	M02_DY_TO_DY	DY	k	S	B	3	3	6	4	2	4	NA
