row_type	model_id	score_channel	carrier	section	language	hand	targetfree_line_length_bin	events	positive_events	negative_events	comparable_pairs	concordance	pooled_pair_concordance_audit
STRATUM	M03_L_TO_DY	SLOT_HOLE	yt	S	B	3	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	SLOT_HOLE	yt	T	B	2	3	2	1	1	1	1	NA
SUMMARY	M03_L_TO_DY	AUGMENTED	ALL	ALL	ALL	ALL	ALL	863	148	715	2017	0.523197149198	0.505701536936
CARRIER	M03_L_TO_DY	AUGMENTED	ch	ALL	ALL	ALL	ALL	254	47	207	1320	0.511363636364	0.511363636364
CARRIER	M03_L_TO_DY	AUGMENTED	cth	ALL	ALL	ALL	ALL	12	4	8	1	1	1
CARRIER	M03_L_TO_DY	AUGMENTED	k	ALL	ALL	ALL	ALL	24	10	14	10	0.4	0.4
CARRIER	M03_L_TO_DY	AUGMENTED	kch	ALL	ALL	ALL	ALL	11	3	8	8	0.875	0.875
CARRIER	M03_L_TO_DY	AUGMENTED	ok	ALL	ALL	ALL	ALL	46	10	36	23	0.434782608696	0.434782608696
CARRIER	M03_L_TO_DY	AUGMENTED	ot	ALL	ALL	ALL	ALL	71	13	58	138	0.507246376812	0.507246376812
CARRIER	M03_L_TO_DY	AUGMENTED	pch	ALL	ALL	ALL	ALL	27	4	23	16	0.25	0.25
CARRIER	M03_L_TO_DY	AUGMENTED	qok	ALL	ALL	ALL	ALL	119	11	108	54	0.333333333333	0.333333333333
CARRIER	M03_L_TO_DY	AUGMENTED	qot	ALL	ALL	ALL	ALL	48	8	40	47	0.404255319149	0.404255319149
CARRIER	M03_L_TO_DY	AUGMENTED	sh	ALL	ALL	ALL	ALL	188	23	165	383	0.530026109661	0.530026109661
CARRIER	M03_L_TO_DY	AUGMENTED	t	ALL	ALL	ALL	ALL	22	6	16	9	0.555555555556	0.555555555556
CARRIER	M03_L_TO_DY	AUGMENTED	tch	ALL	ALL	ALL	ALL	28	4	24	6	0.5	0.5
CARRIER	M03_L_TO_DY	AUGMENTED	yt	ALL	ALL	ALL	ALL	13	5	8	2	0.5	0.5
STRATUM	M03_L_TO_DY	AUGMENTED	ch	H	B	2	2	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	H	B	2	3	12	1	11	11	0.272727272727	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	H	B	3	3	3	1	2	2	0.5	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	H	B	5	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	P	A	1	3	5	4	1	4	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	S	B	3	2	16	3	13	39	0.564102564103	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	S	B	3	3	84	19	65	1235	0.502834008097	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	S	B	@	3	4	2	2	4	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	T	B	2	3	19	1	18	18	0.888888888889	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ch	T	B	5	3	4	1	3	3	0.333333333333	NA
STRATUM	M03_L_TO_DY	AUGMENTED	cth	P	A	1	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	k	H	B	2	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	k	H	B	2	3	4	3	1	3	0.666666666667	NA
STRATUM	M03_L_TO_DY	AUGMENTED	k	H	B	5	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	k	S	B	3	3	6	1	5	5	0	NA
STRATUM	M03_L_TO_DY	AUGMENTED	kch	S	B	3	3	6	2	4	8	0.875	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	H	B	2	3	4	1	3	3	0.666666666667	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	H	B	5	3	3	2	1	2	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	S	B	3	2	4	1	3	3	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	S	B	3	3	13	1	12	12	0.25	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	T	B	2	3	3	1	2	2	0	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ok	T	B	5	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ot	S	B	3	2	8	1	7	7	0.142857142857	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ot	S	B	3	3	31	5	26	130	0.523076923077	NA
STRATUM	M03_L_TO_DY	AUGMENTED	ot	T	B	2	2	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	pch	S	B	3	3	10	2	8	16	0.25	NA
STRATUM	M03_L_TO_DY	AUGMENTED	qok	S	B	3	3	21	3	18	54	0.333333333333	NA
STRATUM	M03_L_TO_DY	AUGMENTED	qot	S	B	3	2	2	1	1	1	0	NA
STRATUM	M03_L_TO_DY	AUGMENTED	qot	S	B	3	3	17	3	14	42	0.404761904762	NA
STRATUM	M03_L_TO_DY	AUGMENTED	qot	T	B	2	3	4	2	2	4	0.5	NA
STRATUM	M03_L_TO_DY	AUGMENTED	sh	H	B	5	3	6	4	2	8	0.75	NA
STRATUM	M03_L_TO_DY	AUGMENTED	sh	S	B	3	2	12	3	9	27	0.148148148148	NA
STRATUM	M03_L_TO_DY	AUGMENTED	sh	S	B	3	3	53	7	46	322	0.549689440994	NA
STRATUM	M03_L_TO_DY	AUGMENTED	sh	T	B	2	3	15	2	13	26	0.615384615385	NA
STRATUM	M03_L_TO_DY	AUGMENTED	t	S	B	3	3	6	3	3	9	0.555555555556	NA
STRATUM	M03_L_TO_DY	AUGMENTED	tch	S	B	3	3	7	1	6	6	0.5	NA
STRATUM	M03_L_TO_DY	AUGMENTED	yt	S	B	3	3	2	1	1	1	1	NA
STRATUM	M03_L_TO_DY	AUGMENTED	yt	T	B	2	3	2	1	1	1	0	NA
SUMMARY	M04_DY_TO_L	NUISANCE	ALL	ALL	ALL	ALL	ALL	914	273	641	2607	0.467976503367	0.528193325662
CARRIER	M04_DY_TO_L	NUISANCE	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.508541392904	0.508541392904
CARRIER	M04_DY_TO_L	NUISANCE	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.634146341463	0.634146341463
CARRIER	M04_DY_TO_L	NUISANCE	k	ALL	ALL	ALL	ALL	34	15	19	59	0.338983050847	0.338983050847
CARRIER	M04_DY_TO_L	NUISANCE	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.5625	0.5625
CARRIER	M04_DY_TO_L	NUISANCE	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.511494252874	0.511494252874
CARRIER	M04_DY_TO_L	NUISANCE	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.688405797101	0.688405797101
CARRIER	M04_DY_TO_L	NUISANCE	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.25	0.25
CARRIER	M04_DY_TO_L	NUISANCE	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.522012578616	0.522012578616
CARRIER	M04_DY_TO_L	NUISANCE	qot	ALL	ALL	ALL	ALL	40	8	32	21	0.047619047619	0.047619047619
CARRIER	M04_DY_TO_L	NUISANCE	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.603325415677	0.603325415677
CARRIER	M04_DY_TO_L	NUISANCE	t	ALL	ALL	ALL	ALL	37	11	26	36	0.416666666667	0.416666666667
CARRIER	M04_DY_TO_L	NUISANCE	tch	ALL	ALL	ALL	ALL	16	6	10	4	0.25	0.25
CARRIER	M04_DY_TO_L	NUISANCE	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.75	0.75
STRATUM	M04_DY_TO_L	NUISANCE	ch	B	B	2	2	11	8	3	24	0.833333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	B	B	2	3	10	7	3	21	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	H	A	1	1	15	3	12	36	0.777777777778	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	H	A	1	2	82	7	75	525	0.607619047619	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	H	A	1	3	39	3	36	108	0.694444444444	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	H	B	2	3	8	3	5	15	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	P	A	1	2	13	5	8	40	0.6	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	P	A	1	3	9	4	5	20	0.3	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	S	A	3	3	5	3	2	6	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	S	B	3	2	12	6	6	36	0.444444444444	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	S	B	3	3	52	25	27	675	0.38962962963	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	S	B	@	3	4	2	2	4	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	ch	T	B	2	3	8	2	6	12	0.416666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	cth	H	A	1	1	11	1	10	10	0.7	NA
STRATUM	M04_DY_TO_L	NUISANCE	cth	H	A	1	2	26	1	25	25	0.64	NA
STRATUM	M04_DY_TO_L	NUISANCE	cth	P	A	1	2	3	2	1	2	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	cth	P	A	1	3	4	2	2	4	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	k	H	A	1	2	13	5	8	40	0.3	NA
STRATUM	M04_DY_TO_L	NUISANCE	k	H	A	1	3	8	3	5	15	0.466666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	k	S	B	3	3	5	4	1	4	0.25	NA
STRATUM	M04_DY_TO_L	NUISANCE	kch	H	A	1	3	8	4	4	16	0.5625	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	B	B	2	3	3	1	2	2	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	H	A	1	2	17	4	13	52	0.903846153846	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	H	A	1	3	8	2	6	12	0.666666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	H	B	2	2	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	P	A	1	2	12	6	6	36	0.194444444444	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	P	A	1	3	8	5	3	15	0.6	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	S	B	3	2	3	1	2	2	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	ok	S	B	3	3	15	9	6	54	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	B	B	2	2	3	1	2	2	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	B	B	2	3	4	1	3	3	0.666666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	H	A	1	2	19	4	15	60	0.783333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	H	A	1	3	10	1	9	9	0.777777777778	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	P	A	1	2	4	3	1	3	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	ot	S	B	3	3	16	6	10	60	0.6	NA
STRATUM	M04_DY_TO_L	NUISANCE	pch	P	A	1	3	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	pch	S	B	3	3	4	3	1	3	0.333333333333	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	B	B	2	3	7	1	6	6	0.666666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	H	A	1	2	14	5	9	45	0.644444444444	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	H	A	1	3	11	1	10	10	0.8	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	P	A	1	2	11	6	5	30	0.7	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	P	A	1	3	9	6	3	18	0.222222222222	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	S	B	3	3	14	7	7	49	0.326530612245	NA
STRATUM	M04_DY_TO_L	NUISANCE	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	qot	P	A	1	3	2	1	1	1	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	qot	S	B	3	3	9	2	7	14	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	B	B	2	2	8	5	3	15	0.666666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	B	B	2	3	12	7	5	35	0.828571428571	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	H	A	1	1	7	1	6	6	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	H	A	1	2	44	4	40	160	0.68125	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	H	A	1	3	28	3	25	75	0.586666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	H	B	2	2	3	2	1	2	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	H	B	2	3	8	1	7	7	0.428571428571	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	P	A	1	2	7	4	3	12	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	S	A	3	3	3	1	2	2	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	S	B	3	2	4	2	2	4	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	S	B	3	3	20	7	13	91	0.406593406593	NA
STRATUM	M04_DY_TO_L	NUISANCE	sh	T	B	2	3	7	3	4	12	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	B	B	2	2	4	2	2	4	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	B	B	2	3	6	2	4	8	0.25	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	H	A	1	2	9	2	7	14	0.571428571429	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	H	A	1	3	3	1	2	2	0.5	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	H	B	5	3	2	1	1	1	1	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	P	A	1	2	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	NUISANCE	t	S	B	3	3	5	2	3	6	0.166666666667	NA
STRATUM	M04_DY_TO_L	NUISANCE	tch	H	A	1	2	5	1	4	4	0.25	NA
STRATUM	M04_DY_TO_L	NUISANCE	yt	H	A	1	2	8	2	6	12	0.75	NA
SUMMARY	M04_DY_TO_L	SLOT_HOLE	ALL	ALL	ALL	ALL	ALL	914	273	641	2607	0.454578326709	0.542577675489
CARRIER	M04_DY_TO_L	SLOT_HOLE	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.543035479632	0.543035479632
CARRIER	M04_DY_TO_L	SLOT_HOLE	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.548780487805	0.548780487805
CARRIER	M04_DY_TO_L	SLOT_HOLE	k	ALL	ALL	ALL	ALL	34	15	19	59	0.550847457627	0.550847457627
CARRIER	M04_DY_TO_L	SLOT_HOLE	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.625	0.625
CARRIER	M04_DY_TO_L	SLOT_HOLE	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.58908045977	0.58908045977
CARRIER	M04_DY_TO_L	SLOT_HOLE	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.684782608696	0.684782608696
CARRIER	M04_DY_TO_L	SLOT_HOLE	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.25	0.25
CARRIER	M04_DY_TO_L	SLOT_HOLE	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.525157232704	0.525157232704
CARRIER	M04_DY_TO_L	SLOT_HOLE	qot	ALL	ALL	ALL	ALL	40	8	32	21	0	0
CARRIER	M04_DY_TO_L	SLOT_HOLE	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.509501187648	0.509501187648
CARRIER	M04_DY_TO_L	SLOT_HOLE	t	ALL	ALL	ALL	ALL	37	11	26	36	0.583333333333	0.583333333333
CARRIER	M04_DY_TO_L	SLOT_HOLE	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M04_DY_TO_L	SLOT_HOLE	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.5	0.5
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	B	B	2	2	11	8	3	24	0.541666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	B	B	2	3	10	7	3	21	0.190476190476	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	H	A	1	1	15	3	12	36	0.791666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	H	A	1	2	82	7	75	525	0.670476190476	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	H	A	1	3	39	3	36	108	0.402777777778	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	H	B	2	3	8	3	5	15	0.133333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	P	A	1	2	13	5	8	40	0.55	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	P	A	1	3	9	4	5	20	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	S	A	3	3	5	3	2	6	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	S	B	3	2	12	6	6	36	0.458333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	S	B	3	3	52	25	27	675	0.481481481481	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	S	B	@	3	4	2	2	4	0.25	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ch	T	B	2	3	8	2	6	12	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	cth	H	A	1	1	11	1	10	10	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	cth	H	A	1	2	26	1	25	25	0.58	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	cth	P	A	1	2	3	2	1	2	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	cth	P	A	1	3	4	2	2	4	0.75	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	k	H	A	1	2	13	5	8	40	0.5625	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	k	H	A	1	3	8	3	5	15	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	k	S	B	3	3	5	4	1	4	0.625	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	kch	H	A	1	3	8	4	4	16	0.625	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	B	B	2	3	3	1	2	2	1	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	H	A	1	2	17	4	13	52	0.509615384615	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	H	A	1	3	8	2	6	12	0.333333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	H	B	2	2	2	1	1	1	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	P	A	1	2	12	6	6	36	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	P	A	1	3	8	5	3	15	0.666666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	S	B	3	2	3	1	2	2	1	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ok	S	B	3	3	15	9	6	54	0.731481481481	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	B	B	2	2	3	1	2	2	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	B	B	2	3	4	1	3	3	0.333333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	H	A	1	2	19	4	15	60	0.716666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	H	A	1	3	10	1	9	9	1	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	H	B	2	2	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	P	A	1	2	4	3	1	3	0.666666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	ot	S	B	3	3	16	6	10	60	0.658333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	pch	P	A	1	3	2	1	1	1	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	pch	S	B	3	3	4	3	1	3	0.166666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	B	B	2	3	7	1	6	6	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	H	A	1	2	14	5	9	45	0.577777777778	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	H	A	1	3	11	1	10	10	0.75	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	P	A	1	2	11	6	5	30	0.533333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	P	A	1	3	9	6	3	18	0.333333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	S	B	3	3	14	7	7	49	0.551020408163	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qok	S	B	@	3	2	1	1	1	1	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qot	H	A	1	3	6	1	5	5	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qot	H	B	5	3	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qot	P	A	1	3	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	qot	S	B	3	3	9	2	7	14	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	B	B	2	2	8	5	3	15	0.333333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	B	B	2	3	12	7	5	35	0.371428571429	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	H	A	1	1	7	1	6	6	0.583333333333	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	H	A	1	2	44	4	40	160	0.475	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	H	A	1	3	28	3	25	75	0.626666666667	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	H	B	2	2	3	2	1	2	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	H	B	2	3	8	1	7	7	0.571428571429	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	P	A	1	2	7	4	3	12	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	S	A	3	3	3	1	2	2	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	S	B	3	2	4	2	2	4	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	S	B	3	3	20	7	13	91	0.593406593407	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	sh	T	B	2	3	7	3	4	12	0.25	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	B	B	2	2	4	2	2	4	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	B	B	2	3	6	2	4	8	0.875	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	H	A	1	2	9	2	7	14	0.571428571429	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	H	A	1	3	3	1	2	2	1	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	H	B	5	3	2	1	1	1	0.5	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	P	A	1	2	2	1	1	1	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	t	S	B	3	3	5	2	3	6	0.25	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	tch	H	A	1	2	5	1	4	4	0	NA
STRATUM	M04_DY_TO_L	SLOT_HOLE	yt	H	A	1	2	8	2	6	12	0.5	NA
SUMMARY	M04_DY_TO_L	AUGMENTED	ALL	ALL	ALL	ALL	ALL	914	273	641	2607	0.461104132453	0.550441120061
CARRIER	M04_DY_TO_L	AUGMENTED	ch	ALL	ALL	ALL	ALL	274	79	195	1522	0.544678055191	0.544678055191
CARRIER	M04_DY_TO_L	AUGMENTED	cth	ALL	ALL	ALL	ALL	53	6	47	41	0.658536585366	0.658536585366
CARRIER	M04_DY_TO_L	AUGMENTED	k	ALL	ALL	ALL	ALL	34	15	19	59	0.322033898305	0.322033898305
CARRIER	M04_DY_TO_L	AUGMENTED	kch	ALL	ALL	ALL	ALL	23	4	19	16	0.625	0.625
CARRIER	M04_DY_TO_L	AUGMENTED	ok	ALL	ALL	ALL	ALL	75	30	45	174	0.48275862069	0.48275862069
CARRIER	M04_DY_TO_L	AUGMENTED	ot	ALL	ALL	ALL	ALL	72	21	51	138	0.695652173913	0.695652173913
CARRIER	M04_DY_TO_L	AUGMENTED	pch	ALL	ALL	ALL	ALL	15	10	5	4	0.25	0.25
CARRIER	M04_DY_TO_L	AUGMENTED	qok	ALL	ALL	ALL	ALL	97	30	67	159	0.534591194969	0.534591194969
CARRIER	M04_DY_TO_L	AUGMENTED	qot	ALL	ALL	ALL	ALL	40	8	32	21	0	0
CARRIER	M04_DY_TO_L	AUGMENTED	sh	ALL	ALL	ALL	ALL	164	50	114	421	0.603325415677	0.603325415677
CARRIER	M04_DY_TO_L	AUGMENTED	t	ALL	ALL	ALL	ALL	37	11	26	36	0.611111111111	0.611111111111
CARRIER	M04_DY_TO_L	AUGMENTED	tch	ALL	ALL	ALL	ALL	16	6	10	4	0	0
CARRIER	M04_DY_TO_L	AUGMENTED	yt	ALL	ALL	ALL	ALL	14	3	11	12	0.666666666667	0.666666666667
STRATUM	M04_DY_TO_L	AUGMENTED	ch	B	B	2	2	11	8	3	24	0.666666666667	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	B	B	2	3	10	7	3	21	0.285714285714	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	H	A	1	1	15	3	12	36	0.916666666667	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	H	A	1	2	82	7	75	525	0.695238095238	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	H	A	1	3	39	3	36	108	0.601851851852	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	H	B	2	3	8	3	5	15	0.133333333333	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	P	A	1	2	13	5	8	40	0.65	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	P	A	1	3	9	4	5	20	0.3	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	S	A	3	3	5	3	2	6	0.333333333333	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	S	B	3	2	12	6	6	36	0.444444444444	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	S	B	3	3	52	25	27	675	0.416296296296	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	S	B	@	3	4	2	2	4	1	NA
STRATUM	M04_DY_TO_L	AUGMENTED	ch	T	B	2	3	8	2	6	12	0.583333333333	NA
STRATUM	M04_DY_TO_L	AUGMENTED	cth	H	A	1	1	11	1	10	10	0.7	NA
STRATUM	M04_DY_TO_L	AUGMENTED	cth	H	A	1	2	26	1	25	25	0.72	NA
STRATUM	M04_DY_TO_L	AUGMENTED	cth	P	A	1	2	3	2	1	2	0	NA
STRATUM	M04_DY_TO_L	AUGMENTED	cth	P	A	1	3	4	2	2	4	0.5	NA
STRATUM	M04_DY_TO_L	AUGMENTED	k	H	A	1	2	13	5	8	40	0.325	NA
