order_id	stage	unit	page	fifth_hand_surface_sequence	literal_sequence_de	fluent_workshop_reading_de	marks	dictionary_changed	master_unit_id	section	owner_trace_de	visible_owner_switches	master_reading_de	core_marks	model_marks	execution_status	recurrent_phrase_ids	recurrent_phrase_readings_de	front_instruction_de	back_copy_sequence	taught_whole_words_de	newly_freed_from_local_leaf	second_lesson_words_de	local_only_unit_closed	third_lesson_word_de	single_gap_unit_closed	fourth_lesson_words_de	two_gap_unit_closed	three_gap_phrase_id	three_gap_phrase_de	three_gap_unit_closed	four_step_recipe_id	four_step_recipe_de	four_gap_unit_closed	final_prose_gap_words_de	final_prose_gap_closed	speakable_condition_sequence_de	condition_lexicon_closed	cross_register_stems_applied
WH03	MAKE_A.G2	H1-S002	f10r	qokchy qotchol ol checthy	ANSETZEN · POSTEN; DANACH · ENTNEHMEN · WEITER; FORTSETZEN; BEREITEN · POSTEN	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	4	NO	MU053	WHAT	Bildprodukt A.G2	0	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Bei der breiten gezahnten Bluetenpflanze: Den laufenden Posten ansetzen, danach entnehmen und weiterfuehren, weiterarbeiten und ihn bereitet halten.	qokchy qotchol ol checthy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH03	APPLY_B3	B3-S001	f83r	olkeedy	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	An der oberen offenen Faecherstation: Laenger sammeln und den Schritt schliessen.	1	NO	MU054	HOW	obere offene Fächerstation am Rand	0	An der oberen offenen Faecherstation: Laenger sammeln und den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der oberen offenen Faecherstation: Laenger sammeln und den Schritt schliessen.	olkeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S002	f83r	qotal chkeedy	DANACH · ZIELSTELLE; LANG ERWAERMEN UND SCHLIESSEN	An der oberen offenen Faecherstation: Danach zur Zielstelle; dann laenger erwaermen; den Schritt schliessen.	2	NO	MU055	HOW	obere offene Fächerstation am Rand	0	An der oberen offenen Faecherstation: Danach zur Zielstelle; dann laenger erwaermen; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der oberen offenen Faecherstation: Danach zur Zielstelle; dann laenger erwaermen; den Schritt schliessen.	qotal chkeedy	NONE	NO	NONE	NO	LANG ERWAERMEN UND SCHLIESSEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S003	f83r	chey daiin chey lchedy	POSTEN; EIN KLEINER SCHOEPFBECHER; POSTEN; LEITEN · UMSETZEN · SCHLUSS	An der oberen offenen Faecherstation: Den laufenden Posten nach Sollmass beibehalten, anschliessend leiten und umsetzen, dann schliessen.	4	NO	MU056	HOW	obere offene Fächerstation am Rand	0	An der oberen offenen Faecherstation: Den laufenden Posten nach Sollmass beibehalten, anschliessend leiten und umsetzen, dann schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH01,CPH12,CPH14	DEN POSTEN NACH SOLLMASS FUEHREN | DEN POSTEN AUF SOLLMASS BRINGEN | DEN AKTUELLEN POSTEN NACH SOLLMASS WEITERFUEHREN	An der oberen offenen Faecherstation: Den laufenden Posten nach Sollmass beibehalten, anschliessend leiten und umsetzen, dann schliessen.	chey daiin chey lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	2
WH03	APPLY_B3	B3-S004	f83r	qokaiin qotal char	ANSETZEN · EIN KLEINER SCHOEPFBECHER; DANACH · ZIELSTELLE; QUELLE	An der oberen offenen Faecherstation: Nach Sollmass ansetzen; danach zur Zielstelle wechseln und aus der Quelle weiterarbeiten.	3	NO	MU057	HOW	obere offene Fächerstation am Rand	0	An der oberen offenen Faecherstation: Nach Sollmass ansetzen; danach zur Zielstelle wechseln und aus der Quelle weiterarbeiten.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	An der oberen offenen Faecherstation: Nach Sollmass ansetzen; danach zur Zielstelle wechseln und aus der Quelle weiterarbeiten.	qokaiin qotal char	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S005	f83r	schedy	UMSETZEN · SCHLUSS	Am runden Mittelgefaess: Umsetzen; den Schritt schliessen.	1	NO	MU058	HOW	mittlere Randfigur im runden Gefäß	0	Am runden Mittelgefaess: Umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am runden Mittelgefaess: Umsetzen; den Schritt schliessen.	schedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S006	f83r	chedchy qokal qolchedy	POSTEN UMSETZEN; ANSETZEN · ZIELSTELLE; WEITER · UMSETZEN · SCHLUSS	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zur Zielstelle ansetzen; dann weiter umsetzen; den Schritt schliessen.	3	NO	MU059	HOW	mittlere Randfigur im runden Gefäß	0	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zur Zielstelle ansetzen; dann weiter umsetzen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am runden Mittelgefaess: Den laufenden Posten umsetzen; dann zur Zielstelle ansetzen; dann weiter umsetzen; den Schritt schliessen.	chedchy qokal qolchedy	NONE	NO	NONE	NO	POSTEN UMSETZEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S007	f83r	qokaiin chedy qokeedy	ANSETZEN · EIN KLEINER SCHOEPFBECHER; UMSETZEN · POSTEN; ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Am runden Mittelgefaess: Nach Sollmass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	3	NO	MU060	HOW	mittlere Randfigur im runden Gefäß	0	Am runden Mittelgefaess: Nach Sollmass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am runden Mittelgefaess: Nach Sollmass ansetzen; dann den laufenden Posten umsetzen; dann laenger ansetzen; den Schritt schliessen.	qokaiin chedy qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S008	f83r	lchedy	LEITEN · UMSETZEN · SCHLUSS	Am runden Mittelgefaess: Leiten und umsetzen; den Schritt schliessen.	1	NO	MU061	HOW	mittlere Randfigur im runden Gefäß	0	Am runden Mittelgefaess: Leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am runden Mittelgefaess: Leiten und umsetzen; den Schritt schliessen.	lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S009	f83r	qoky	ANSETZEN · POSTEN	Am runden Mittelgefaess: Den laufenden Posten ansetzen.	1	NO	MU062	HOW	mittlere Randfigur im runden Gefäß	0	Am runden Mittelgefaess: Den laufenden Posten ansetzen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am runden Mittelgefaess: Den laufenden Posten ansetzen.	qoky	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S010	f83r	pchedal otedy	AN DER ZIELSTELLE EINBRINGEN; KURZEN FOLGESCHRITT SCHLIESSEN	Am unteren Korbgefaess: An der Zielstelle einbringen und umsetzen; danach den kurzen Folgeschritt schliessen.	2	NO	MU063	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: An der Zielstelle einbringen und umsetzen; danach den kurzen Folgeschritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: An der Zielstelle einbringen und umsetzen; danach den kurzen Folgeschritt schliessen.	pchedal otedy	KURZEN FOLGESCHRITT SCHLIESSEN	NO	NONE	NO	AN DER ZIELSTELLE EINBRINGEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S011	f83r	shecthedchy qoky chedy chary	KURZ BEREITHALTEN UND UMSETZEN; ANSETZEN · POSTEN; UMSETZEN · POSTEN; AUS DER QUELLE NEHMEN	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	4	NO	MU064	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: Kurz bis bereit den laufenden Posten halten und umsetzen; dann ihn ansetzen; dann ihn umsetzen; dann ihn aus der Quelle.	shecthedchy qoky chedy chary	NONE	NO	NONE	NO	NONE	NO	KURZ BEREITHALTEN UND UMSETZEN | AUS DER QUELLE NEHMEN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S012	f83r	or shedy	ANSATZ; STEHENLASSEN · SCHLUSS	Am unteren Korbgefaess: Den Ansatz stehen lassen und den Schritt schliessen.	2	NO	MU065	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: Den Ansatz stehen lassen und den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: Den Ansatz stehen lassen und den Schritt schliessen.	or shedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S013	f83r	qokaiin kain qcthey qokedy	ANSETZEN · EIN KLEINER SCHOEPFBECHER; ZUGEBEN · EIN ABGEGRENZTER TEIL; BEREITEN · EIN KURZER ARBEITSGANG · POSTEN; ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am unteren Korbgefaess: Nach Sollmass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	4	NO	MU066	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: Nach Sollmass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: Nach Sollmass ansetzen; dann als Portion zugeben; dann kurz den laufenden Posten bereitet halten; dann kurz ansetzen; den Schritt schliessen.	qokaiin kain qcthey qokedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S014	f83r	okair sheedy	WASSER ANSETZEN; LAENGER HALTEN UND SCHLIESSEN	Am unteren Korbgefaess: Das laufende Wasser ansetzen; dann laenger halten; den Schritt schliessen.	2	NO	MU067	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: Das laufende Wasser ansetzen; dann laenger halten; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: Das laufende Wasser ansetzen; dann laenger halten; den Schritt schliessen.	okair sheedy	NONE	NO	WASSER ANSETZEN | LAENGER HALTEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S015	f83r	lchedy	LEITEN · UMSETZEN · SCHLUSS	Am unteren Korbgefaess: Leiten und umsetzen; den Schritt schliessen.	1	NO	MU068	HOW	untere Randfigur im korbartigen Gefäß	0	Am unteren Korbgefaess: Leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess: Leiten und umsetzen; den Schritt schliessen.	lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S016	f83r	lo okchedy	IM ARBEITSGANG LEITEN; ANSETZEN · UMSETZEN · SCHLUSS	Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang leiten; dann ansetzen und umsetzen; den Schritt schliessen.	2	NO	MU069	HOW	untere Randfigur im korbartigen Gefäß -> unverbundener Zwischenbereich	1	Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang leiten; dann ansetzen und umsetzen; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am unteren Korbgefaess und im bildlich unverbundenen Zwischenabschnitt: Im Arbeitsgang leiten; dann ansetzen und umsetzen; den Schritt schliessen.	lo okchedy	NONE	NO	NONE	NO	IM ARBEITSGANG LEITEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S017	f83r	qokeedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Laenger ansetzen; den Schritt schliessen.	1	NO	MU070	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Laenger ansetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Laenger ansetzen; den Schritt schliessen.	qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S018	f83r	shedy	STEHENLASSEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Stehen lassen; den Schritt schliessen.	1	NO	MU071	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Stehen lassen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Stehen lassen; den Schritt schliessen.	shedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S019	f83r	qokshedy	KURZ ANSETZEN UND HALTEN	Im bildlich unverbundenen Zwischenabschnitt: Kurz ansetzen und halten; den Schritt schliessen.	1	NO	MU072	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Kurz ansetzen und halten; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Kurz ansetzen und halten; den Schritt schliessen.	qokshedy	NONE	NO	KURZ ANSETZEN UND HALTEN	YES	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S020	f83r	dal lchedy	ZIELSTELLE; LEITEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: An der Zielstelle leiten, umsetzen und den Schritt schliessen.	2	NO	MU073	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: An der Zielstelle leiten, umsetzen und den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: An der Zielstelle leiten, umsetzen und den Schritt schliessen.	dal lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH03	APPLY_B3	B3-S021	f83r	qokaiin checthy dal chey daiin shedal shecthy chey dal checthy dalchdy	ANSETZEN · EIN KLEINER SCHOEPFBECHER; BEREITEN · POSTEN; ZIELSTELLE; POSTEN; EIN KLEINER SCHOEPFBECHER; STEHENLASSEN · ZIELSTELLE; KURZ BEREITHALTEN; POSTEN; ZIELSTELLE; BEREITEN · POSTEN; AN DER ZIELSTELLE UMSETZEN UND SCHLIESSEN	Im bildlich unverbundenen Zwischenabschnitt: Nach Sollmass ansetzen und den Posten bereitet halten. An der Zielstelle nach Sollmass stehen lassen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, an der Zielstelle erneut bereitet halten, umsetzen und schliessen.	11	NO	MU074	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Nach Sollmass ansetzen und den Posten bereitet halten. An der Zielstelle nach Sollmass stehen lassen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, an der Zielstelle erneut bereitet halten, umsetzen und schliessen.	11	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH12	DEN POSTEN AUF SOLLMASS BRINGEN	Im bildlich unverbundenen Zwischenabschnitt: Nach Sollmass ansetzen und den Posten bereitet halten. An der Zielstelle nach Sollmass stehen lassen und kurz bis zur Bereitschaft halten. Den Posten beibehalten, an der Zielstelle erneut bereitet halten, umsetzen und schliessen.	qokaiin checthy dal chey daiin shedal shecthy chey dal checthy dalchdy	NONE	NO	NONE	NO	NONE	NO	KURZ BEREITHALTEN | AN DER ZIELSTELLE UMSETZEN UND SCHLIESSEN	YES	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	4
WH03	APPLY_B3	B3-S022	f83r	qotchedy	DANACH UMSETZEN UND SCHLIESSEN	Im bildlich unverbundenen Zwischenabschnitt: Danach umsetzen; den Schritt schliessen.	1	NO	MU075	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Danach umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Danach umsetzen; den Schritt schliessen.	qotchedy	DANACH UMSETZEN UND SCHLIESSEN	YES	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S023	f83r	lchedy	LEITEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Leiten und umsetzen; den Schritt schliessen.	1	NO	MU076	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Leiten und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Leiten und umsetzen; den Schritt schliessen.	lchedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S024	f83r	schedy	UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Umsetzen; den Schritt schliessen.	1	NO	MU077	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Umsetzen; den Schritt schliessen.	schedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S025	f83r	qokchdy	ANSETZEN · UMSETZEN · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt: Ansetzen und umsetzen; den Schritt schliessen.	1	NO	MU078	HOW	unverbundener Zwischenbereich	0	Im bildlich unverbundenen Zwischenabschnitt: Ansetzen und umsetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt: Ansetzen und umsetzen; den Schritt schliessen.	qokchdy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S026	f83r	cheedar chldaiin chedy qokain checthy chealror olkeedy	LAENGER AUS DER QUELLE ARBEITEN; NACH SOLLMASS LEITEN; UMSETZEN · POSTEN; ANSETZEN · EIN ABGEGRENZTER TEIL; BEREITEN · POSTEN; ZIELANSATZ KUEHLEN; SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Sollmass leiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz an der Zielstelle kuehlen, laenger sammeln und schliessen.	7	NO	MU079	HOW	unverbundener Zwischenbereich -> sichtbares Figurenpaar mit gemeinsamem Bogen in B3	1	Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Sollmass leiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz an der Zielstelle kuehlen, laenger sammeln und schliessen.	7	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Im bildlich unverbundenen Zwischenabschnitt und am durch den Bogen verbundenen Hauptpaar: Laenger aus der Quelle arbeiten; nach Sollmass leiten, den Posten umsetzen, eine Portion ansetzen und bereitet halten; den Ansatz an der Zielstelle kuehlen, laenger sammeln und schliessen.	cheedar chldaiin chedy qokain checthy chealror olkeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	TGP05	LAENGER AUS DER QUELLE ARBEITEN -> NACH SOLLMASS LEITEN -> ZIELANSATZ KUEHLEN	YES	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S027	f83r	qoteedy	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Danach laenger; den Schritt schliessen.	1	NO	MU080	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Danach laenger; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Danach laenger; den Schritt schliessen.	qoteedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S028	f83r	qokeey qokedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN; ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.	2	NO	MU081	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.	2	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Laenger den laufenden Posten ansetzen; dann kurz ansetzen; den Schritt schliessen.	qokeey qokedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S029	f83r	ol cheeety qokedy	FORTSETZEN; VOLLSTAENDIG DURCHARBEITEN; ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; dann den laufenden Posten vollstaendig bearbeiten; dann kurz ansetzen; den Schritt schliessen.	3	NO	MU082	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; dann den laufenden Posten vollstaendig bearbeiten; dann kurz ansetzen; den Schritt schliessen.	3	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Weiterarbeiten; dann den laufenden Posten vollstaendig bearbeiten; dann kurz ansetzen; den Schritt schliessen.	ol cheeety qokedy	NONE	NO	NONE	NO	VOLLSTAENDIG DURCHARBEITEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	1
WH03	APPLY_B3	B3-S030	f83r	qoky daiin schedair otchedy	ANSETZEN · POSTEN; EIN KLEINER SCHOEPFBECHER; WASSER UMSETZEN; DANACH UMSETZEN UND SCHLIESSEN	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Sollmass ansetzen, das laufende Wasser umsetzen; danach nochmals umsetzen und schliessen.	4	NO	MU083	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Sollmass ansetzen, das laufende Wasser umsetzen; danach nochmals umsetzen und schliessen.	4	0	SHARED_OR_TAUGHT_EXECUTABLE	CPH05	DEN POSTEN NACH SOLLMASS ANSETZEN	Am durch den Bogen verbundenen Hauptpaar: Den Posten nach Sollmass ansetzen, das laufende Wasser umsetzen; danach nochmals umsetzen und schliessen.	qoky daiin schedair otchedy	DANACH UMSETZEN UND SCHLIESSEN	NO	NONE	NO	WASSER UMSETZEN	YES	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
WH03	APPLY_B3	B3-S031	f83r	qokeedy	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	Am durch den Bogen verbundenen Hauptpaar: Laenger ansetzen; den Schritt schliessen.	1	NO	MU084	HOW	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	0	Am durch den Bogen verbundenen Hauptpaar: Laenger ansetzen; den Schritt schliessen.	1	0	SHARED_OR_TAUGHT_EXECUTABLE	NONE	NONE	Am durch den Bogen verbundenen Hauptpaar: Laenger ansetzen; den Schritt schliessen.	qokeedy	NONE	NO	NONE	NO	NONE	NO	NONE	NO	NONE	NONE	NO	NONE	NONE	NO	NONE	NO	NONE	NOT_APPLICABLE	0
