identity	house_surface	component_recipe	short_value_de	marks	orders	order_count	sections	apprentice_action	semantic_revision	old_short_value_de	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de
PROC090	ytey	T+E+Y	KURZ BEARBEITEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	BEARBEITEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC091	okchedy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	2	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	ANSETZEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC092	qokeey	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	7	WH01,WH02,WH03,WH04	4	HOW	READ_SHARED_CORE	NO	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC093	teol	E+OL	KURZ WEITERARBEITEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC094	dchdy	CHD+DY	UMSETZEN UND SCHLIESSEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC095	ly	L+Y	POSTEN LEITEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC096	dsheol	SH+E+OL	KURZ WEITERHALTEN	1	WH01	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC097	oiiin	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	2	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC098	olkeedy	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	3	WH01,WH03	2	HOW	READ_SHARED_CORE	NO	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC099	shckhedy	SH+CKH+E+DY	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	3	WH01,WH04	2	HOW	READ_SHARED_CORE	NO	HALTEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC100	qokeedy	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	10	WH02,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC101	lcheckhy	L+CKH+Y	DURCH DEN DURCHLASS LEITEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · DURCHLASS · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC102	lched	L+CHD	LEITEN UND UMSETZEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · UMSETZEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC103	lcheckhedy	L+CKH+E+DY	KURZ DURCHLEITEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · DURCHLASS · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC104	qokaly	OK+AL+Y	POSTEN AN DER ZIELSTELLE ANSETZEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · ZIELSTELLE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC105	solkaiin	SOLK+AIIN	NACH SOLLMASS SAMMELN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	SAMMELN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC106	octheol	O+CTH+E+OL	KURZ BIS BEREIT WEITERARBEITEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ARBEITSGANG · BEREITEN · EIN KURZER ARBEITSGANG · WEITER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC107	chkeey	CHK+EE+Y	LANG ERWAERMEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FOUR_GAP_RECIPE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC108	ldy	L+DY	LEITEN · SCHLUSS	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	LEITEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC109	oteey	OT+EE+Y	DANACH LANG HALTEN	2	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	DANACH LANG HALTEN
PROC110	sheckhy	SH+E+CKH+Y	KURZ IM DURCHLASS HALTEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · DURCHLASS · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC111	dshedy	SH+E+DY	KURZ HALTEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC112	otaiin	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	3	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	DANACH · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC113	qokar	OK+AR	AUS DER QUELLE ANSETZEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · QUELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC114	solshedy	OL+SH+E+DY	KURZ WEITERHALTEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WEITER · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC115	ls	OL	WEITERARBEITEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WEITERARBEITEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC116	lchy	L+CH+Y	POSTEN LEITEN UND ENTNEHMEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · ENTNEHMEN · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC117	qcthey	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC118	lcheey	L+EE+Y	LAENGER LEITEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DEN POSTEN LAENGER LEITEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC119	qokeeedy	OK+EEE+DY	VOLLSTAENDIG ANSETZEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DEN GANZEN POSTEN ANSETZEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	8	WH02,WH03,WH04	3	HOW	READ_SHARED_CORE	NO	LEITEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC121	lar	L+AR	AUS DER QUELLE LEITEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · QUELLE	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC122	tshey	SH+E+Y	KURZ HALTEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC123	lchedar	L+CHD+AR	AUS DER QUELLE LEITEN UND UMSETZEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · UMSETZEN · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC124	ches	CH+E+S	KURZE PROBE ENTNEHMEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ENTNEHMEN · EIN KURZER ARBEITSGANG · PROBE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC125	pchedy	P+CHD+DY	EINBRINGEN UMSETZEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	EINBRINGEN · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC126	rsheal	R+SH+E+AL	AN DER ZIELSTELLE KURZ KUEHL HALTEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	KUEHLEN · HALTEN · EIN KURZER ARBEITSGANG · ZIELSTELLE	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC127	daldy	AL+DY	AN DER ZIELSTELLE SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ZIELSTELLE · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC128	rshedy	R+SHED+DY	KUEHL RUHEN LASSEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	KUEHLEN · STEHENLASSEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC129	qoteedy	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	2	WH02,WH03	2	HOW	READ_SHARED_CORE	NO	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC130	lochedy	L+O+CHD+DY	DURCHLEITEN UND SCHLIESSEN	1	WH02	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC131	qotal	OT+AL	DANACH · ZIELSTELLE	3	WH03,WH04	2	HOW	READ_SHARED_CORE	NO	DANACH · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC132	chkeedy	CHK+EE+DY	LANG ERWAERMEN UND SCHLIESSEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WAERMEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC133	chedchy	CHD+Y	POSTEN UMSETZEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	UMSETZEN · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC134	pchedal	P+CHD+AL	AN DER ZIELSTELLE EINBRINGEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	EINBRINGEN · UMSETZEN · ZIELSTELLE	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC135	otedy	OT+E+DY	KURZEN FOLGESCHRITT SCHLIESSEN	2	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC136	shecthedchy	SH+E+CTH+CHD+Y	KURZ BEREITHALTEN UND UMSETZEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · UMSETZEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC137	chary	AR+Y	AUS DER QUELLE NEHMEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	QUELLE · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC138	okair	OK+AIR	WASSER ANSETZEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · WASSER	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC139	sheedy	SH+EE+DY	LAENGER HALTEN UND SCHLIESSEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC140	lo	L+O	IM ARBEITSGANG LEITEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · ARBEITSGANG	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC141	qokshedy	OK+SH+E+DY	KURZ ANSETZEN UND HALTEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC142	shedal	SHED+AL	STEHENLASSEN · ZIELSTELLE	2	WH03,WH05	2	HOW	READ_SHARED_CORE	NO	STEHENLASSEN · ZIELSTELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC143	shecthy	SH+E+CTH+Y	KURZ BEREITHALTEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · POSTEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC144	dalchdy	AL+CHD+DY	AN DER ZIELSTELLE UMSETZEN UND SCHLIESSEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ZIELSTELLE · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC145	qotchedy	OT+CHD+DY	DANACH UMSETZEN UND SCHLIESSEN	2	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH · UMSETZEN · SCHLUSS	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC146	cheedar	EE+AR	LAENGER AUS DER QUELLE ARBEITEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DREI KURZE ARBEITSGAENGE · QUELLE	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC147	chldaiin	L+AIIN	NACH SOLLMASS LEITEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	LEITEN · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC148	chealror	AL+R+OR	ZIELANSATZ KUEHLEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ZIELSTELLE · KUEHLEN · ANSATZ	NO_CHANGE	NO_CHANGE	NO_CHANGE	THREE_GAP_PHRASE_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC149	cheeety	EEE+T+Y	VOLLSTAENDIG DURCHARBEITEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	BIS DER GANZE POSTEN ERFASST IST · BEARBEITEN · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC150	schedair	CHD+AIR	WASSER UMSETZEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DAS WASSER UMSETZEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC151	chedain	CHD+AIN	EINE PORTION UMSETZEN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	UMSETZEN · EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC152	qotedaiin	OT+E+AIIN	DANACH KURZ NACH SOLLMASS	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DANACH · EIN KURZER ARBEITSGANG · EIN KLEINER SCHOEPFBECHER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC153	olsaly	OL+AL+Y	AN DER ZIELSTELLE WEITERFUEHREN	1	WH03	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WEITER · ZIELSTELLE · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC154	qolchey	OL+Y	POSTEN WEITERFUEHREN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WEITER · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC155	qokylddy	OK+Y+LD+DY	ANSETZEN UND FESTBINDEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · POSTEN · BEFESTIGEN · SCHLUSS	LOCAL_ONLY_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC156	dain	AIN	EIN ABGEGRENZTER TEIL	2	WH04,WH06	2	HOW	READ_SHARED_CORE	NO	EIN ABGEGRENZTER TEIL	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC157	sheey	SH+EE+Y	LANG HALTEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	HALTEN · DREI KURZE ARBEITSGAENGE · POSTEN	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	LANG HALTEN
PROC158	okeeol	OK+EE+OL	LAENGER WEITERANSETZEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · DREI KURZE ARBEITSGAENGE · WEITER	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC159	lkedy	L+K+E+DY	KURZ WEITERLEITEN UND SCHLIESSEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	KURZ WEITERLEITEN UND SCHLIESSEN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC160	qokol	OK+OL	WEITERANSETZEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ANSETZEN · WEITER	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC161	qockhey	O+CKH+E+Y	KURZ DURCH DEN DURCHLASS FUEHREN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	DEN POSTEN KURZ DURCH DEN DURCHLASS FUEHREN	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC162	dairydy	AIR+Y+DY	WASSERPOSTEN SCHLIESSEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	WASSER · POSTEN · SCHLUSS	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
PROC163	chckhal	CH+CKH+AL	AM ZIELDURCHLASS ENTNEHMEN	1	WH04	1	HOW	READ_TAUGHT_WHOLE_WORD	YES	ENTNEHMEN · DURCHLASS · ZIELSTELLE	NO_CHANGE	NO_CHANGE	TWO_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE
