unified_index	register	page	unit_or_locus	visible_owner	visible_surface	source_id	semantic_class	portable_reading_de	local_default_de	learning_mode
270	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokaiin	E270	PORTABLE_COMPOSITION	EINSETZEN + SOLLWERT	bemessen	COMPOSE
271	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	E271	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + BEREIT	bereit	COMPOSE
272	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dal	E272	PORTABLE_COMPOSITION	ZU_ZIEL	dorthin	COMPOSE
273	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	sy	E273	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN	dies	COMPOSE
274	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	saiin	E274	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
275	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shedal	E275	PORTABLE_COMPOSITION	ZU_ZIEL + ABSETZEN	am Ziel absetzen	COMPOSE
276	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shecthy	E276	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN + BEREIT	Kurzvorbereitung	COMPOSE
277	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chey	E277	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN	dies	COMPOSE
278	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tal	E278	PORTABLE_COMPOSITION	ZU_ZIEL	dorthin	COMPOSE
279	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	shcthy	E279	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + BEREIT	bereit	COMPOSE
280	PROSE	f83r	B3-S021	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	dalchdy	E280	PORTABLE_COMPOSITION	ZU_ZIEL + FESTSETZEN + UEBERFUEHREN	Zieltransfer; Schluss; Arbeitsschritt festsetzen	COMPOSE
281	PROSE	f83r	B3-S022	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qotchedy	E281	PORTABLE_COMPOSITION	FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN	Folgetransfer; Schluss; Arbeitsschritt festsetzen	COMPOSE
282	PROSE	f83r	B3-S023	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	lchedy	E282	PORTABLE_COMPOSITION	AB + UEBERFUEHREN	abführen; Schluss	COMPOSE
283	PROSE	f83r	B3-S024	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	tchedy	E283	PORTABLE_COMPOSITION	UEBERFUEHREN	überführen; Schluss	COMPOSE
284	PROSE	f83r	B3-S025	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokchdy	E284	PORTABLE_COMPOSITION	EINSETZEN + FESTSETZEN + UEBERFUEHREN	neuen Posten einsetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
285	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	cheedar	E285	PORTABLE_COMPOSITION	VON_QUELLE + UEBERFUEHREN	Quelltransfer	COMPOSE
286	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chldaiin	E286	PORTABLE_COMPOSITION	SOLLWERT	Sollabsetzung	COMPOSE
287	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chedy	E287	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
288	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	qokain	E288	PORTABLE_COMPOSITION	EINSETZEN + PORTION	Anteil zugeben	COMPOSE
289	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	checthy	E289	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + BEREIT	bereit	COMPOSE
290	PROSE	f83r	B3-S026	ungelöster Zwischenposten zwischen Randstapel und Hauptpaar	chealror	E290	PORTABLE_COMPOSITION	ZU_ZIEL + BEDINGUNGSANSATZ	Zielbereitung	COMPOSE
291	PROSE	f83r	B3-S026	Hauptpaar am sichtbaren ungerichteten Bogen	solkeedy	E291	PORTABLE_COMPOSITION	GRAD + SAMMELN	lange sammeln; Schluss	COMPOSE
292	PROSE	f83r	B3-S027	Hauptpaar am sichtbaren ungerichteten Bogen	qoteedy	E292	PORTABLE_COMPOSITION	FOLGEPOSTEN + GRAD + FESTSETZEN	lange Folgestufe; Schluss; Arbeitsschritt festsetzen	COMPOSE
293	PROSE	f83r	B3-S028	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	E293	PORTABLE_COMPOSITION	EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN	länger einwirken lassen	COMPOSE
294	PROSE	f83r	B3-S028	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	E294	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	kurz einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
295	PROSE	f83r	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	sol	E295	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
296	PROSE	f83r	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	cheeety	E296	PORTABLE_COMPOSITION	GRAD + TEIL	Vollteil	COMPOSE
297	PROSE	f83r	B3-S029	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	E297	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	kurz einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
298	PROSE	f83r	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	E298	PORTABLE_COMPOSITION	EINSETZEN + DIES_AKTUELLER_POSTEN	einsetzen	COMPOSE
299	PROSE	f83r	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	E299	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
300	PROSE	f83r	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	schedair	E300	PORTABLE_COMPOSITION	LAUF_BAHN	Weiterlauf	COMPOSE
301	PROSE	f83r	B3-S030	Hauptpaar am sichtbaren ungerichteten Bogen	otchedy	E301	PORTABLE_COMPOSITION	FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN	Folgetransfer; Schluss; Arbeitsschritt festsetzen	COMPOSE
302	PROSE	f83r	B3-S031	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	E302	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	lange einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
303	PROSE	f83r	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	chedain	E303	PORTABLE_COMPOSITION	PORTION + UEBERFUEHREN	Anteilstransfer	COMPOSE
304	PROSE	f83r	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	E304	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
305	PROSE	f83r	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	qotedaiin	E305	PORTABLE_COMPOSITION	FOLGEPOSTEN + SOLLWERT + GRAD	Kurzsoll	COMPOSE
306	PROSE	f83r	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	E306	PORTABLE_COMPOSITION	FOLGEPOSTEN + SOLLWERT	Folgemaß	COMPOSE
307	PROSE	f83r	B3-S032	Hauptpaar am sichtbaren ungerichteten Bogen	otedy	E307	PORTABLE_COMPOSITION	FOLGEPOSTEN + GRAD + FESTSETZEN	Kurzfolge; Schluss; Arbeitsschritt festsetzen	COMPOSE
308	PROSE	f83r	B3-S033	Hauptpaar am sichtbaren ungerichteten Bogen	ldy	E308	PORTABLE_COMPOSITION	AB + FESTSETZEN	abziehen; Schluss; Arbeitsschritt festsetzen	COMPOSE
309	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	soiiin	E309	PORTABLE_COMPOSITION	STUFE	Arbeitsstufe	COMPOSE
310	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	checthy	E310	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + BEREIT	bereit	COMPOSE
311	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	chety	E311	PORTABLE_COMPOSITION	TEIL	Teil	COMPOSE
312	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	otaiin	E312	PORTABLE_COMPOSITION	FOLGEPOSTEN + SOLLWERT	Folgemaß	COMPOSE
313	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	olsaly	E313	PORTABLE_COMPOSITION	ZU_ZIEL + DIES_AKTUELLER_POSTEN	Zwischenziel	COMPOSE
314	PROSE	f83r	B3-S034	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	E314	PORTABLE_COMPOSITION	GRAD + FESTSETZEN + ABSETZEN	kurz absetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
315	PROSE	f83r	B4-S001	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	E315	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	lange einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
316	PROSE	f83r	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qolchey	E316	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF + DIES_AKTUELLER_POSTEN	Weiterposten	COMPOSE
317	PROSE	f83r	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	E317	PORTABLE_COMPOSITION	EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN	länger einwirken lassen	COMPOSE
318	PROSE	f83r	B4-S002	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	E318	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	kurz einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
319	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	E319	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
320	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	otal	E320	PORTABLE_COMPOSITION	FOLGEPOSTEN + ZU_ZIEL	danach dorthin	COMPOSE
321	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	otchey	E321	PORTABLE_COMPOSITION	FOLGEPOSTEN + DIES_AKTUELLER_POSTEN	das nächste	COMPOSE
322	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	qokeey	E322	PORTABLE_COMPOSITION	EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN	länger einwirken lassen	COMPOSE
323	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	qoky	E323	PORTABLE_COMPOSITION	EINSETZEN + DIES_AKTUELLER_POSTEN	einsetzen	COMPOSE
324	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	tol	E324	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
325	PROSE	f83r	B4-S003	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	E325	PORTABLE_COMPOSITION	GRAD + FESTSETZEN + ABSETZEN	kurz absetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
326	PROSE	f83r	B4-S004	Hauptpaar am sichtbaren ungerichteten Bogen	qokylddy	E326	LEARNED_WHOLE_SIGN	befestigen; Schluss	befestigen; Schluss	MEMORIZE
327	PROSE	f83r	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	dain	E327	LEARNED_WHOLE_SIGN	Einlage	Einlage	MEMORIZE
328	PROSE	f83r	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	chedy	E328	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
329	PROSE	f83r	B4-S005	Hauptpaar am sichtbaren ungerichteten Bogen	qokeedy	E329	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	lange einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
330	PROSE	f83r	B4-S006	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	E330	PORTABLE_COMPOSITION	SEIHEN	durchlassen; Schluss	COMPOSE
331	PROSE	f83r	B4-S007	Hauptpaar am sichtbaren ungerichteten Bogen	shckhedy	E331	PORTABLE_COMPOSITION	SEIHEN	durchlassen; Schluss	COMPOSE
332	PROSE	f83r	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	saiin	E332	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
333	PROSE	f83r	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	cheeky	E333	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN	länger bearbeiten	COMPOSE
334	PROSE	f83r	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	sheey	E334	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN	Langhalt	COMPOSE
335	PROSE	f83r	B4-S008	Hauptpaar am sichtbaren ungerichteten Bogen	qokedy	E335	PORTABLE_COMPOSITION	EINSETZEN + GRAD + FESTSETZEN	kurz einwirken; Schluss; Arbeitsschritt festsetzen	COMPOSE
336	PROSE	f83r	B4-S009	Hauptpaar am sichtbaren ungerichteten Bogen	shedy	E336	PORTABLE_COMPOSITION	GRAD + FESTSETZEN + ABSETZEN	kurz absetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
337	PROSE	f83r	B4-S010	Hauptpaar am sichtbaren ungerichteten Bogen	oldy	E337	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF + FESTSETZEN	fertig; Arbeitsschritt festsetzen	COMPOSE
338	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	saiin	E338	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
339	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	cheky	E339	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN + ZUSTAND_JUSTIEREN	kurz wärmen	COMPOSE
340	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	okeeol	E340	PORTABLE_COMPOSITION	EINSETZEN + WEITER_GLEICHER_LAUF + GRAD	Langfortsetzung	COMPOSE
341	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	okain	E341	PORTABLE_COMPOSITION	EINSETZEN + PORTION	Anteil zugeben	COMPOSE
342	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	chdy	E342	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
343	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	sol	E343	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
344	PROSE	f83r	B4-S011	linke offene Fransen-/Unterlaufstation	lkedy	E344	LEARNED_WHOLE_SIGN	weiter abziehen; Schluss	weiter abziehen; Schluss	MEMORIZE
345	PROSE	f83r	B4-S012	linke offene Fransen-/Unterlaufstation	lchedy	E345	PORTABLE_COMPOSITION	AB + UEBERFUEHREN	abführen; Schluss	COMPOSE
346	PROSE	f83r	B4-S013	linke offene Fransen-/Unterlaufstation	qokol	E346	PORTABLE_COMPOSITION	EINSETZEN + WEITER_GLEICHER_LAUF	Weiter einsetzen	COMPOSE
347	PROSE	f83r	B4-S013	linke offene Fransen-/Unterlaufstation	shedy	E347	PORTABLE_COMPOSITION	GRAD + FESTSETZEN + ABSETZEN	kurz absetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
348	PROSE	f83r	B4-S014	linke offene Fransen-/Unterlaufstation	or	E348	PORTABLE_COMPOSITION	BEDINGUNGSANSATZ	Ansatz	COMPOSE
349	PROSE	f83r	B4-S014	linke offene Fransen-/Unterlaufstation	chey	E349	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN	dies	COMPOSE
350	PROSE	f83r	B4-S014	linke offene Fransen-/Unterlaufstation	qockhey	E350	PORTABLE_COMPOSITION	EINSETZEN + GRAD + DIES_AKTUELLER_POSTEN + DURCHLASS	Kurzdurchgang	COMPOSE
351	PROSE	f83r	B4-S014	linke offene Fransen-/Unterlaufstation	dairydy	E351	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + FESTSETZEN + LAUF_BAHN	Laufschluss; Arbeitsschritt festsetzen	COMPOSE
352	PROSE	f83r	B4-S015	linke offene Fransen-/Unterlaufstation	qokain	E352	PORTABLE_COMPOSITION	EINSETZEN + PORTION	Anteil zugeben	COMPOSE
353	PROSE	f83r	B4-S015	linke offene Fransen-/Unterlaufstation	shey	E353	LEARNED_WHOLE_SIGN	Klarlauf	Klarlauf	MEMORIZE
354	PROSE	f83r	B4-S015	linke offene Fransen-/Unterlaufstation	kain	E354	PORTABLE_COMPOSITION	PORTION	Portion	COMPOSE
355	PROSE	f83r	B4-S015	linke offene Fransen-/Unterlaufstation	chckhal	E355	PORTABLE_COMPOSITION	ZU_ZIEL + DURCHLASS	Zielpassage	COMPOSE
356	PROSE	f83r	B4-S015	rechte S-Lauf-/Mehrarmknotenstation	solkey	E356	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN + SAMMELN	Kurzsammlung	COMPOSE
357	PROSE	f83r	B4-S015	rechte S-Lauf-/Mehrarmknotenstation	lchedy	E357	PORTABLE_COMPOSITION	AB + UEBERFUEHREN	abführen; Schluss	COMPOSE
358	PROSE	f83r	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	qolkain	E358	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF + PORTION	weiterer Anteil	COMPOSE
359	PROSE	f83r	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	dal	E359	PORTABLE_COMPOSITION	ZU_ZIEL	dorthin	COMPOSE
360	PROSE	f83r	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	skar	E360	PORTABLE_COMPOSITION	VON_QUELLE	Quellausguss	COMPOSE
361	PROSE	f83r	B4-S016	rechte S-Lauf-/Mehrarmknotenstation	shedy	E361	PORTABLE_COMPOSITION	GRAD + FESTSETZEN + ABSETZEN	kurz absetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
362	PROSE	f83r	B5-S001	linker offener Fransen-Endposten	otchdy	E362	PORTABLE_COMPOSITION	FOLGEPOSTEN + FESTSETZEN + UEBERFUEHREN	Nachtransfer; Schluss; Arbeitsschritt festsetzen	COMPOSE
363	PROSE	f83r	B5-S002	linker offener Fransen-Endposten	qokchdy	E363	PORTABLE_COMPOSITION	EINSETZEN + FESTSETZEN + UEBERFUEHREN	neuen Posten einsetzen; Schluss; Arbeitsschritt festsetzen	COMPOSE
364	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	shedal	E364	PORTABLE_COMPOSITION	ZU_ZIEL + ABSETZEN	am Ziel absetzen	COMPOSE
365	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	dal	E365	PORTABLE_COMPOSITION	ZU_ZIEL	dorthin	COMPOSE
366	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	cheol	E366	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
367	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	lol	E367	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF + AB	Weiterabzug	COMPOSE
368	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	chdal	E368	PORTABLE_COMPOSITION	ZU_ZIEL + UEBERFUEHREN	Zieltransfer	COMPOSE
369	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	aiin	E369	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
370	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	sol	E370	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
371	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	daiiin	E371	PORTABLE_COMPOSITION	STUFE	Endstufe	COMPOSE
372	PROSE	f83r	B5-S003	linker offener Fransen-Endposten	chedy	E372	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN + UEBERFUEHREN	überführen	COMPOSE
373	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	solkeey	E373	PORTABLE_COMPOSITION	GRAD + DIES_AKTUELLER_POSTEN + SAMMELN	Langsammlung	COMPOSE
374	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	qekey	E374	LEARNED_WHOLE_SIGN	kurz bearbeiten	kurz bearbeiten	MEMORIZE
375	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	raly	E375	PORTABLE_COMPOSITION	ZU_ZIEL + DIES_AKTUELLER_POSTEN	Endposten	COMPOSE
376	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ol	E376	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
377	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	daiin	E377	PORTABLE_COMPOSITION	SOLLWERT	Sollmaß	COMPOSE
378	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ol	E378	PORTABLE_COMPOSITION	WEITER_GLEICHER_LAUF	weiter	COMPOSE
379	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	dain	E379	LEARNED_WHOLE_SIGN	Einlage	Einlage	MEMORIZE
380	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	chey	E380	PORTABLE_COMPOSITION	DIES_AKTUELLER_POSTEN	dies	COMPOSE
381	PROSE	f83r	B6-S001	rechter S-Lauf-/Mehrarm-Endposten	ldalor	E381	PORTABLE_COMPOSITION	ZU_ZIEL + AB	Endziel	COMPOSE
382	ASTRO	f67r2	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	ykshy	A001	PORTABLE_COMPOSITION	Position oder Bedingung halten; lokaler Namensrest yk/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	COMPOSE
383	ASTRO	f67r2	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	s	A002	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel s fuer A1_RIGHT_SECTOR_SLOT_01	COPY
384	ASTRO	f67r2	f67r2.1	A1_RIGHT_SECTOR_SLOT_01	aram	A003	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel aram fuer A1_RIGHT_SECTOR_SLOT_01	COPY
385	ASTRO	f67r2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ykecho	A004	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ykecho fuer A1_RIGHT_SECTOR_SLOT_02	COPY
386	ASTRO	f67r2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	ols	A005	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ols fuer A1_RIGHT_SECTOR_SLOT_02	COPY
387	ASTRO	f67r2	f67r2.2	A1_RIGHT_SECTOR_SLOT_02	eesydy	A006	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen eesydy: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	MEMORIZE
388	ASTRO	f67r2	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	ey	A007	PORTABLE_COMPOSITION	aktueller Auswahlwert.	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	COMPOSE
389	ASTRO	f67r2	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	shs	A008	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel shs fuer A1_RIGHT_SECTOR_SLOT_03	COPY
390	ASTRO	f67r2	f67r2.3	A1_RIGHT_SECTOR_SLOT_03	okar	A009	PORTABLE_COMPOSITION	Quelladresse des OK-Postens	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
391	ASTRO	f67r2	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	shekchy	A010	PORTABLE_COMPOSITION	Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	COMPOSE
392	ASTRO	f67r2	f67r2.4	A1_RIGHT_SECTOR_SLOT_04	sykos	A011	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel sykos fuer A1_RIGHT_SECTOR_SLOT_04	COPY
393	ASTRO	f67r2	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	ykeody	A012	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen ykeody: Klassenplatz fest eingetragen.	MEMORIZE
394	ASTRO	f67r2	f67r2.5	A1_RIGHT_SECTOR_SLOT_05	okchy	A013	PORTABLE_COMPOSITION	POSTEN_SETZEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	COMPOSE
395	ASTRO	f67r2	f67r2.6	A1_RIGHT_SECTOR_SLOT_06	dchetay	A014	LEARNED_WHOLE_SIGN	LOCAL_LABEL	Ganzzeichen dchetay: fester Hauptphasenwert.	MEMORIZE
396	ASTRO	f67r2	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ykchy	A015	PORTABLE_COMPOSITION	Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	COMPOSE
397	ASTRO	f67r2	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	kchey	A016	PORTABLE_COMPOSITION	PLATZ_KURZ_BEARBEITEN	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	COMPOSE
398	ASTRO	f67r2	f67r2.7	A1_RIGHT_SECTOR_SLOT_07	ykchys	A017	LOCAL_COPY_LABEL	LOKALER_BESITZERSCHLUESSEL	Lokalschluessel ykchys fuer A1_RIGHT_SECTOR_SLOT_07	COPY
399	ASTRO	f67r2	f67r2.8	A1_RIGHT_SECTOR_SLOT_08	chkchdar	A018	PORTABLE_COMPOSITION	Quelladresse des CHKCHD-Postens	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	COMPOSE
400	ASTRO	f67r2	f67r2.9	A1_RIGHT_SECTOR_SLOT_09	ykar	A019	PORTABLE_COMPOSITION	Quelladresse des YK-Postens	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	COMPOSE
