card_id	page	source_loci	kind	reader	source_lines_json	model	literal_hypotheses_json	confidence
ASTRAL_LABEL	f72r3	f72r3.12	L	zl3b_clean	"[""opoeey okaiin""]"	B	"[""[opoeey]"", ""bitter?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	N	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	G	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	Q	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	R	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	K	"[""[opoeey]"", ""kalt?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	it2a_clean	"[""opoeey okaiin""]"	B	"[""[opoeey]"", ""bitter?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	N	"[""[opoeey]"", ""Pulver?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	G	"[""[opoeey]"", ""ist?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	Q	"[""[opoeey]"", ""warm?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	R	"[""[opoeey]"", ""dessen?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	K	"[""[opoeey]"", ""kalt?""]"	C0_UNCONFIRMED
ASTRAL_LABEL	f72r3	f72r3.12	L	rf1b_clean	"[""opoeey okaiin""]"	B	"[""[opoeey]"", ""bitter?""]"	C0_UNCONFIRMED
