page	locus	record	event_index	surface	joint_tuple_id	page_host	STEM_CONTRIBUTION	FORMAL_AXIS	LOCAL_EXPANSION_GERMAN	translation_status
f82r	f82r.4	1	5	oteey	5d5e0b288cf36864ed9d	eey	MARKIERTER ERSTER ODER BEREITETER POSTEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	der markierte bereitete Posten, hier Öl	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	6	qokal	308e8ea2d5d190c498e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	7	sheckhy	c1913ec4ff84148da6d3	eckhy	GANZKARTENWERT: ÜBER DER ÖRTLICH BEZEICHNETEN STELLE	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	über der örtlich bezeichneten Stelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.4	1	8	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	1	dshedy	cbb42a4fe68068325d6b	she	GANZKARTENWERT: GIB SAUBERES WASSER HINZU UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	gib sauberes Wasser hinzu und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	2	sotaiin	54d0e228ca346110af05	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=STANDARD-/EINTRAGSPLATZ	wähle den entsprechenden Folgebezug: dieselbe Dauer wie zuvor	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	3	qokar	3ae9a121ba0045b913e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=LOKALE BEZIEHUNG/QUELLE	aktiviere den Arbeitsposten an der örtlich bezeichneten Stelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	4	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	5	solshedy	daa1347f456415fe8737	olshe	GANZKARTENWERT: HALTE ES WARM UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	halte es warm und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	6	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	7	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	8	ls	5eff216ba51fbfb21f22	ls	GANZKARTENWERT: DIE ERSTE ÖFFNUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die erste Öffnung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.7	1	9	cheey	b5df9126607030b95175	ey	GEFORDERTEN BEOBACHTBAREN ENDZUSTAND ERREICHEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warte, bis der geforderte beobachtbare Endzustand erreicht ist; hier bis die Flüssigkeit klar abläuft	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.19	1	1	okain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.19	1	2	char	4d4559019a961b834aa1	ar	QUELLE DARAUS ODER AUS DEMSELBEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	daraus, aus demselben Ansatz	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=BEMESSENER ANTEIL/DURCHGANG	aktiviere einen bemessenen Anteil und gib ihn in das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	GANZKARTENWERT: ZIEHE DIE KLARE FLÜSSIGKEIT AB	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ziehe die klare Flüssigkeit ab	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	GEFORDERTEN BEOBACHTBAREN ENDZUSTAND ERREICHEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warte, bis der geforderte beobachtbare Endzustand erreicht ist; hier bis die Flüssigkeit klar abläuft	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	GANZKARTENWERT: UNTER DERSELBEN EINSTELLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	unter derselben Einstellung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTENWERT: TEMPERIERE DIE ARBEITSFLÜSSIGKEIT UND HALTE SIE LAUWARM	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	GANZKARTENWERT: DER EINGETAUCHTE TEIL	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der eingetauchte Teil	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	GANZKARTENWERT: TAUCHE VOLLSTÄNDIG EIN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	tauche vollständig ein und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	FORTLAUFENDER ANSATZ ODER ARBEITSWEG	RIGHT=LOKALE BEZIEHUNG/QUELLE	schließe den fortlaufenden Weg am unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	GANZKARTENWERT: BEGINNE DIE SPÜLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	beginne die Spülung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	NACHGEORDNETER EMPFAENGER ODER NAECHSTE STATION	RIGHT=LOKALE BEZIEHUNG/QUELLE	führe kühles Wasser zum nachgeordneten Empfänger	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	GANZKARTENWERT: ZU GLEICHEN ANTEILEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	zu gleichen Anteilen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	MARKIERTER ERSTER ODER BEREITETER POSTEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG	der markierte bereitete Posten, hier Öl	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	GANZKARTENWERT: WARMES WASSER	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	warmes Wasser	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	GANZKARTENWERT: ZIEHE ES AB UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	ziehe es ab und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	BEREITETES MEDIUM VERABREICHEN	RIGHT=ZIEL/PARALLELSTELLE	verabreiche das bereitete warme Medium durch Eingießen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	ZIEL ODER WEITERLEITUNG DORTHIN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe es erneut zum zweiten Ziel und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	BEREITETES MEDIUM VERABREICHEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	verabreiche den bereiteten Anteil durch Trinken und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	EINMALIGE BEGRENZTE ANWENDUNG	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine einmalige begrenzte Auflage aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	GANZKARTENWERT: MISCHE ZU GLEICHEN TEILEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	mische zu gleichen Teilen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	GANZKARTENWERT: LASSE DIE FLÜSSIGKEIT SICH SETZEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=ZIEL/PARALLELSTELLE	wähle den entsprechenden Folgeweg zum unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	GANZKARTENWERT: TAUCHE VOLLSTÄNDIG EIN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	tauche vollständig ein und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	VORGESCHRIEBENER STANDARDWERT	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	ein vorgeschriebenes Maß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der aktuelle gezeigte oder zuvor eingeführte Posten	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	ENTSPRECHENDEN SEKUNDAEREN BEZUG WAEHLEN	RIGHT=ZIEL/PARALLELSTELLE	wähle den entsprechenden Folgeweg zum unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	QUELLE DARAUS ODER AUS DEMSELBEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	daraus, aus demselben Ansatz	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine begrenzte Spülung des Gefäßes oder Laufs aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	WARMES MEDIUM ZUFUEHREN ODER ANWENDEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	führe warmes Wasser zu	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=ZIEL/PARALLELSTELLE	aktiviere beide Anteile und führe sie am gemeinsamen Ziel zusammen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	GANZKARTENWERT: STELLE DIE MISCHUNG IM BEDECKTEN AUFFANGGEFÄSS BEISEITE UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	GANZKARTENWERT: FÜLLE DANACH DAS GEFÄSS	RIGHT=ZIEL/PARALLELSTELLE	fülle danach das Gefäß	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	OT-FRAME=MARKIERTER SEKUNDAERBEZUG + DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte beim markierten Folgebezug bis zum Klarzustand und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	GANZKARTENWERT: WENDE ES AN DER MARKIERTEN STELLE AN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	wende es an der markierten Stelle an	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	GANZKARTENWERT: DIE AKTIVE PORTION VERWENDEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	die aktive Portion verwenden	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	AKTUELLER GEZEIGTER ODER VORHER EINGEFUEHRTER POSTEN	INNER-D=VERMITTELTE/INTENSIVIERTE AUSFUEHRUNG	bearbeite den aktuellen Posten, bis er gleichmäßig vermischt ist	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	GANZKARTENWERT: UND LASSE ES ABKÜHLEN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	und lasse es abkühlen	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	BEREITETER VERFUEGBARER ARBEITSSTOFF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	der bereitete verfügbare Arbeitsstoff, hier Arbeitsflüssigkeit	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	BEMESSENE ODER FLIESSENDE ARBEITSEINHEIT	RIGHT=BEMESSENER ANTEIL/DURCHGANG	verwende eine abgemessene Arbeitseinheit	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	GANZKARTENWERT: UNTER DERSELBEN EINSTELLUNG	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	unter derselben Einstellung	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTENWERT: SPÜLE DIE BEZEICHNETE STELLE EINMAL UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=FLUSSWEG/LAUF	aktiviere den folgenden Arbeitsposten am oberen Lauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	EINMALIGE BEGRENZTE ANWENDUNG	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	führe eine einmalige begrenzte Wäsche aus und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	GANZKARTENWERT: SCHLIESSE DEN UNTEREN ABLAUF	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	schließe den unteren Ablauf	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	GANZKARTENWERT: LASSE ES ABKÜHLEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse es abkühlen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	GANZKARTENWERT: BADE ODER TAUCHE IN DER TEMPERIERTEN WARMEN FLÜSSIGKEIT UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	BIS ZU EINEM ARBEITSZUSTAND WARTEN	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	warte bis zum Arbeitszustand der Bereitschaft und schließe den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	GANZKARTENWERT: KOCHE SANFT UND BEENDE DIESEN ARBEITSSCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	koche sanft und beende diesen Arbeitsschritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	ZIEL ODER WEITERLEITUNG DORTHIN	SCHLICHTE KERNKARTE/OHNE ZUSATZACHSE	führe es zur bezeichneten Zielstelle	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	GANZKARTENWERT: LASSE DIE VERBRAUCHTE FLÜSSIGKEIT IN DAS UNTERE AUFFANGGEFÄSS ABLAUFEN UND BEENDE DEN SCHRITT	DY=VOLLZUG+ARBEITSZELLE SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	BEGRENZTEN ARBEITSPOSTEN AKTIVIEREN	RIGHT=STANDARD-/EINTRAGSPLATZ	aktiviere den nächsten Posten nach dem vorgeschriebenen Standard	COMPLETE_CREATIVE_STEM_CONSISTENT_EVENT
