joint_tuple_id	page_host	surface_examples	stem_class	stable_minimal_stem_value_German	formal_additions	local_medical_expansion_German	v43_previous_default_German	revision	stem_tier	status	events	pages
daf32e6db9e04413ce7f	okeeol	okeeol	WHOLE_CARD_OKEEOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okeeol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das breite Gefäß	das breite Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
08bd5ca0c2ad137a056d	okey	okey|qokey	WHOLE_CARD_OKEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	warmes Wasser	warmes Wasser	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f81v|f82r
1322bc176443fc2a8a86	okokchy	qokokchy	WHOLE_CARD_OKOKCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okokchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trockne es im Schatten	trockne es im Schatten	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
232195d6ff2f326322f7	okol	qokol	WHOLE_CARD_OKOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	lasse die Mischung einlaufen	lasse die Mischung einlaufen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
db167f8e9b53eefb58f8	okshe	qokshedy	WHOLE_CARD_OKSHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	koche sanft und beende diesen Arbeitsschritt	koche sanft und beende diesen Arbeitsschritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
eb2e4bc143f623ee03ac	okyld	qokylddy	WHOLE_CARD_OKYLD	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern okyld + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	binde es auf die Stelle und beende den Schritt	binde es auf die Stelle und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
497cbd9c7401810ff56b	ol	otol	WHOLE_CARD_OL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ol + exakte Koordinate f217eb91add9e43ad300 + lizenzierte Eintrittsform	eine Handvoll	eine Handvoll	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
28ffbc88b97772a75f1e	olche	olchedy|qolchedy	WHOLE_CARD_OLCHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f81v|f82r|f83r
e2eb77ca9d9e1a8ba29a	olchey	qolchey	WHOLE_CARD_OLCHEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olchey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	fülle danach das Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
3b70942557b3a40e8030	olkee	olkeedy|solkeedy	WHOLE_CARD_OLKEE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olkee + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	lasse die Flüssigkeit sich setzen und beende den Schritt	lasse die Flüssigkeit sich setzen und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	3	f81v|f83r
1bfd786e6b8b63734a59	olkeey	solkeey	WHOLE_CARD_OLKEEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olkeey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	setze die Person an das Becken	setze die Person an das Becken	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
42cdc187d5b9ffc60063	olkey	solkey	WHOLE_CARD_OLKEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olkey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	öffne danach den oberen Lauf	öffne danach den oberen Lauf	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
c205570c49d4d93c23d3	olky	qolky	WHOLE_CARD_OLKY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olky + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die betroffene Stelle	die betroffene Stelle	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
7811a7daff25d476e28d	olsaly	olsaly	WHOLE_CARD_OLSALY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olsaly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	das untere Becken	das untere Becken	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
daa1347f456415fe8737	olshe	solshedy	WHOLE_CARD_OLSHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern olshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	halte es warm und beende den Schritt	halte es warm und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
204b04837409088c48f9	oltchy	oltchy	WHOLE_CARD_OLTCHY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oltchy + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bewahre es in einem bedeckten Gefäß	bewahre es in einem bedeckten Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
df1098831679a8ad1b39	os	os	WHOLE_CARD_OS	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern os + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	zerstoße sie zu grobem Pulver	zerstoße sie zu grobem Pulver	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
61a075bc54793c1c781f	otodan	sotodan	WHOLE_CARD_OTODAN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern otodan + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	gebrauche es frisch vermischt	gebrauche es frisch vermischt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f56r
62ff059766b21c7de083	otytchol	otytchol	WHOLE_CARD_OTYTCHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern otytchol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	trinke es bei Magenschmerz	trinke es bei Magenschmerz	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
27d97af8c96eb056c2e6	oykchor	oykchor	WHOLE_CARD_OYKCHOR	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oykchor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wenn sich die Blüte geöffnet hat	wenn sich die Blüte geöffnet hat	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
577c03a928d674d420d7	oyty	shoyty	WHOLE_CARD_OYTY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern oyty + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	behalte die Blütenkrone zurück	behalte die Blütenkrone zurück	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f11r
65df3cd9e59060042d47	pche	pchedy	WHOLE_CARD_PCHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern pche + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	ziehe es ab und beende den Schritt	ziehe es ab und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
ba540da978ea132f6da5	pched	pchedal	WHOLE_CARD_PCHED	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern pched + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	fülle danach das Gefäß	fülle danach das Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
4da0f0f7b5fc7ac20067	r	ral	WHOLE_CARD_R	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern r + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	und lasse es abkühlen	und lasse es abkühlen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
3e9c7f217843b588489d	raly	raly	WHOLE_CARD_RALY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern raly + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	die erste Öffnung	die erste Öffnung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f83r
1496a731803a9f48d2e1	rol	rol	WHOLE_CARD_ROL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern rol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	bevor es abkühlt	bevor es abkühlt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
7f68f60279efe6b28cd7	rshe	rshedy	WHOLE_CARD_RSHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern rshe + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	trinke den angegebenen Anteil und beende den Schritt	trinke den angegebenen Anteil und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
98bdc4244c84cbef3321	rshe	rsheal	WHOLE_CARD_RSHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern rshe + exakte Koordinate 9a86ad2c9bcdc4433a17 + lizenzierte Eintrittsform	gieße das erwärmte Wasser ein	gieße das erwärmte Wasser ein	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
db729b598e89e11452e0	s	ches	WHOLE_CARD_S	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern s + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	zu gleichen Anteilen	zu gleichen Anteilen	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
cbb42a4fe68068325d6b	she	dshedy	WHOLE_CARD_SHE	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern she + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	gib sauberes Wasser hinzu und beende den Schritt	gib sauberes Wasser hinzu und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
74c76d589d44120f647b	sheol	dsheol	WHOLE_CARD_SHEOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern sheol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	wende es an der markierten Stelle an	wende es an der markierten Stelle an	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
d4a31dbcf1ed6d9e5aa9	shey	tshey	WHOLE_CARD_SHEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern shey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	beginne die Spülung	beginne die Spülung	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f82r
54e32e9c1414b20640e9	shkch	sshkchdy	WHOLE_CARD_SHKCH	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern shkch + exakte Koordinate b13789bf2874739e46f6 + lizenzierte Eintrittsform	halte es warm und beende den Schritt	halte es warm und beende den Schritt	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
953ad19b79517fc8a211	shol	tshol	WHOLE_CARD_SHOL	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern shol + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	sammle die Wurzel im Frühjahr	sammle die Wurzel im Frühjahr	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f11r
80ebbbbf238eee9f0aef	ty	chety|chty	WHOLE_CARD_TY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ty + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	Gleichmäßig bearbeiten	Gleichmäßig bearbeiten	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	2	f10r|f83r
7249edc4df3419c26999	ycheor	ycheor	WHOLE_CARD_YCHEOR	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ycheor + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	sie wächst auf feuchtem Wiesengrund	sie wächst auf feuchtem Wiesengrund	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f10r
403c1592f918c8f23b88	yk	ykain	WHOLE_CARD_YK	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern yk + exakte Koordinate fa436db0093634469c20 + lizenzierte Eintrittsform	koche das breite Blatt sanft	koche das breite Blatt sanft	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
f7dc90b2c31fd341f0a4	yk	ykaiin	WHOLE_CARD_YK	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern yk + exakte Koordinate 62c544e4108c60c3227b + lizenzierte Eintrittsform	für den zweiten Arzneigebrauch	für den zweiten Arzneigebrauch	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
d929a14ec45749b2e805	ykan	ykan	WHOLE_CARD_YKAN	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ykan + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	in Weißwein	in Weißwein	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f55v
a7af89ab31ce5e247395	ytey	ytey	WHOLE_CARD_YTEY	unaufgelöster fester Ganzkartenkern; konkrete Funktion nur in dieser exakten Karte	Ganzkartenkern ytey + exakte Koordinate fb61c4e2699f5c505886 + lizenzierte Eintrittsform	fülle danach das Gefäß	fülle danach das Gefäß	LOCAL_EXPANSION_RETAINED	D	WHOLE_CARD_NO_SHARED_STEM_YET	1	f81v
