page	locus	record	event_index	surface	joint_tuple_id	page_host	stable_core_or_axis_German	formal_coordinate_contribution_German	revised_complete_German	meaning_status
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-ar spezifiziert Argument oder Relation	kühles Wasser	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	zu gleichen Anteilen	unmarkierte Grundkarte	zu gleichen Anteilen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	Rahmen OT spezialisiert den Bezug	das bereitete Öl	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-aiin spezifiziert Argument oder Relation	beginne den nächsten abgemessenen Posten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	warmes Wasser	unmarkierte Grundkarte	warmes Wasser	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	ziehe es ab und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	ziehe es ab und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-al spezifiziert Argument oder Relation	gieße das erwärmte Wasser ein	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	zum bezeichneten Ziel oder nächsten Weg führen	DY vollzieht und schließt die lokale Arbeitszelle	wiederhole es an der zweiten Öffnung und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	DY vollzieht und schließt die lokale Arbeitszelle	trinke den angegebenen Anteil und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	binde es auf die Stelle und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	mische zu gleichen Teilen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	mische zu gleichen Teilen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	lasse die Flüssigkeit sich setzen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die Flüssigkeit sich setzen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	einen markierten Bezug, Parameter oder Weg wählen	RIGHT-al spezifiziert Argument oder Relation	zum unteren Ablauf hin	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	tauche vollständig ein und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	tauche vollständig ein und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-aiin spezifiziert Argument oder Relation	beginne den nächsten abgemessenen Posten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	einen markierten Bezug, Parameter oder Weg wählen	RIGHT-al spezifiziert Argument oder Relation	zum unteren Ablauf hin	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	aus derselben oder bezeichneten Quelle	unmarkierte Grundkarte	Daraus, aus demselben Ansatz	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION MIT SCHRITTSCHLUSS	DY vollzieht und schließt die lokale Arbeitszelle	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	warmes Medium zur Zubereitung oder Anwendung bereitstellen	inner-D wählt die gelernte Zustands-/Operationsvariante	gieße das erwärmte Wasser ein	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-al spezifiziert Argument oder Relation	mische beide Anteile zusammen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-aiin spezifiziert Argument oder Relation	beginne den nächsten abgemessenen Posten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	Die aktive Portion verwenden	unmarkierte Grundkarte	Die aktive Portion verwenden	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	fülle danach das Gefäß	RIGHT-al spezifiziert Argument oder Relation	fülle danach das Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	bis zu einem Reife- oder Bereitschaftszustand warten	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Klarheit ziehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	wende es an der markierten Stelle an	unmarkierte Grundkarte	wende es an der markierten Stelle an	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	Die aktive Portion verwenden	unmarkierte Grundkarte	Die aktive Portion verwenden	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	und lasse es abkühlen	unmarkierte Grundkarte	und lasse es abkühlen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	bereitetes verwendbares Medium oder Produkt	unmarkierte Grundkarte	Die bereitete Arbeitsflüssigkeit	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-aiin spezifiziert Argument oder Relation	beginne den nächsten abgemessenen Posten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	BEMESSENE ODER FLIESSENDE EINHEIT	RIGHT-ain spezifiziert Argument oder Relation	ein abgemessener Anteil	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	unter derselben Einstellung	unmarkierte Grundkarte	unter derselben Einstellung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	spüle die bezeichnete Stelle einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	spüle die bezeichnete Stelle einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-air spezifiziert Argument oder Relation	öffne danach den oberen Lauf	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	DY vollzieht und schließt die lokale Arbeitszelle	wasche einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	schließe den unteren Ablauf	unmarkierte Grundkarte	schließe den unteren Ablauf	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	lasse es abkühlen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse es abkühlen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	bis zu einem Reife- oder Bereitschaftszustand warten	DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Bereitschaft stehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	koche sanft und beende diesen Arbeitsschritt	DY vollzieht und schließt die lokale Arbeitszelle	koche sanft und beende diesen Arbeitsschritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	zum bezeichneten Ziel oder nächsten Weg führen	unmarkierte Grundkarte	An die bezeichnete Zielstelle führen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-aiin spezifiziert Argument oder Relation	beginne den nächsten abgemessenen Posten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	Sobald die Zubereitung gebrauchsfertig ist	unmarkierte Grundkarte	Sobald die Zubereitung gebrauchsfertig ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	zum bezeichneten Ziel oder nächsten Weg führen	unmarkierte Grundkarte	An die bezeichnete Zielstelle führen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-al spezifiziert Argument oder Relation	für einen Zeitabschnitt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	warmes Wasser	unmarkierte Grundkarte	warmes Wasser	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	aktuellen Konstruktionszustand tragen	unmarkierte Grundkarte	Diese aktive Portion	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	zum bezeichneten Ziel oder nächsten Weg führen	unmarkierte Grundkarte	An die bezeichnete Zielstelle führen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	Sobald die Zubereitung gebrauchsfertig ist	unmarkierte Grundkarte	Sobald die Zubereitung gebrauchsfertig ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	behalte den Rückstand und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	behalte den Rückstand und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	BEGRENZTE MANIPULATION MIT SCHRITTSCHLUSS	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	mische zu gleichen Teilen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	BEGRENZTE MANIPULATION MIT SCHRITTSCHLUSS	DY vollzieht und schließt die lokale Arbeitszelle	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	erwärme es einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	erwärme es einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-ar spezifiziert Argument oder Relation	setze die Person an das Becken	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	nach dem Absetzen	RIGHT-aiin spezifiziert Argument oder Relation	nach dem Absetzen	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	einen spezifizierten Arbeitsposten aktivieren oder zuweisen	RIGHT-ain spezifiziert Argument oder Relation	gib einen abgemessenen Anteil in das Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	Sobald die Zubereitung gebrauchsfertig ist	unmarkierte Grundkarte	Sobald die Zubereitung gebrauchsfertig ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	bis der Strom klar wird	unmarkierte Grundkarte	bis der Strom klar wird	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	lasse die Flüssigkeit sich setzen und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	lasse die Flüssigkeit sich setzen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	binde es auf die Stelle und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	unmarkierte Grundkarte	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	spüle die bezeichnete Stelle einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	spüle die bezeichnete Stelle einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	Rahmen O spezialisiert den Bezug	Mit der vorigen Zubereitung weiter	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	nach der ersten Spülung	unmarkierte Grundkarte	nach der ersten Spülung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	spüle die bezeichnete Stelle einmal und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	spüle die bezeichnete Stelle einmal und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	Die aktive Portion verwenden	unmarkierte Grundkarte	Die aktive Portion verwenden	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	vorgeschriebenes oder standardisiertes Maß	unmarkierte Grundkarte	Ein vorgeschriebenes Maß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	ziehe die klare Flüssigkeit ab	RIGHT-air spezifiziert Argument oder Relation	ziehe die klare Flüssigkeit ab	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	BEGRENZTE MANIPULATION MIT SCHRITTSCHLUSS	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	mische zu gleichen Teilen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	DY vollzieht und schließt die lokale Arbeitszelle	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	RIGHT-ain spezifiziert Argument oder Relation	beginne die Spülung	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	aktuellen Konstruktionszustand tragen	inner-D wählt die gelernte Zustands-/Operationsvariante	rühre, bis alles gleichmäßig vermischt ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	NUR LOKALER V43-DEFAULT; KEINE FAMILIEN-SCHNITTMENGE PRUEFBAR	Rahmen OT spezialisiert den Bezug; RIGHT-aiin spezifiziert Argument oder Relation	das breite Gefäß	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	einen markierten Bezug, Parameter oder Weg wählen	RIGHT-aiin spezifiziert Argument oder Relation	für dieselbe Dauer wie zuvor	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	bis zu einem Reife- oder Bereitschaftszustand warten	Rahmen OT spezialisiert den Bezug; DY vollzieht und schließt die lokale Arbeitszelle	lasse es bis zur Klarheit ziehen und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	aus dem vorigen Schritt fortsetzen oder zum Empfänger führen	DY vollzieht und schließt die lokale Arbeitszelle	ziehe es ab und beende den Schritt	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	bis es klar ist	unmarkierte Grundkarte	bis es klar ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	Sobald die Zubereitung gebrauchsfertig ist	unmarkierte Grundkarte	Sobald die Zubereitung gebrauchsfertig ist	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	Gleichmäßig bearbeiten	unmarkierte Grundkarte	Gleichmäßig bearbeiten	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	einen markierten Bezug, Parameter oder Weg wählen	RIGHT-aiin spezifiziert Argument oder Relation	für dieselbe Dauer wie zuvor	CREATIVE_STEM_FIRST_INTERLINEAR_NOT_PLAINTEXT
