page	locus	visible_owner	visible_owner_de	namespace_id	group_count	visible_sequence	astro_template	manual_locus_translation_de	concrete_default_role	orientation	cross_page_key
f68r1	f68r1.28	A2_STAR_STATION_20	Sternstation 20 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	okoldy	ROW_CONTINUATION	An der Sternstation 20 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen okoldy: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen; Namensendung dy.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.29	A2_STAR_STATION_21	Sternstation 21 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	ykchdy	ACTION_OR_PATH	An der Sternstation 21 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen ykchdy: Wert oder Platzbezug uebertragen; Namensendung yk/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.30	A2_STAR_STATION_22	Sternstation 22 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	oeeody	GRADED_OR_QUANTIFIED_VALUE	An der Sternstation 22 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen oeeody: lange oder volle Diagrammstufe; Namensendung o/ody.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.31	A2_STAR_STATION_23	Sternstation 23 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	ocphy	LOCAL_NAMED_ENTRY	An der Sternstation 23 des Mehrpaneelregisters: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ocphy: Grundauswahl.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.32	A2_STAR_STATION_24	Sternstation 24 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	okeeodal	ADDRESSED_ENTRY	An der Sternstation 24 des Mehrpaneelregisters: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des OKEEOD-Postens.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.33	A2_STAR_STATION_25	Sternstation 25 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	okshor	CONDITION_ENTRY	An der Sternstation 25 des Mehrpaneelregisters: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: ruhenden Bedingungsansatz einsetzen.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.34	A2_STAR_STATION_26	Sternstation 26 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	osdaiin	GRADED_OR_QUANTIFIED_VALUE	An der Sternstation 26 des Mehrpaneelregisters: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: voriger Aufnahmewert.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.35	A2_STAR_STATION_27	Sternstation 27 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	otochedy	ACTION_OR_PATH	An der Sternstation 27 des Mehrpaneelregisters: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen otochedy: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; Namensendung o/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.36	A2_STAR_STATION_28	Sternstation 28 des Mehrpaneelregisters	F68_LOCAL_STAR_SLOT_NS	1	dolchedy	ROW_CONTINUATION	An der Sternstation 28 des Mehrpaneelregisters: Führe den aktuellen Ring, das Band oder den Eintrag an diesem Platz weiter. Kartenlesung: gelerntes Zeichen dolchedy: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; Namensendung d/y.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f68r1	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	Legende des Mittelbereichs	F68_CENTRAL_LEGEND_QUARANTINE_NS	5	oky | okchdy | okardy | qear | oygy	ADDRESSED_ENTRY	In der Legende des Mittelbereichs: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: einsetzen; gelerntes Zeichen okchdy: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; Namensendung y.; gelerntes Zeichen okardy: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; Namensendung dy.; Quelladresse des QE-Postens; aktueller Grundgrad.	STAR_STATION_NAME_OR_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.1	A3_LEFT_WHEEL_RING_TEXT	Ringtext des linken Wahlrades	F69_LEFT_WHEEL_NS	40	dair | cheyky | otaza | sar | ar | chykar | okoirsh | ar | chetody | okeeos | o | tey | otokeeey | okeeody | okeey | doiir | teeo | y | chey | ot | y | okedy | chsdy | okeod | y | dy | choaiin | okar | okar | chol | chees | yto | odair | oty | oteeo | dar | o | eykeody | dchor | char	ADDRESSED_ENTRY	Im Ringtext des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: voriger Lauf; Ablesung dieses Hauses.; lokaler AZA-Folgeposten; davon; Quelladresse des ROOT-Postens; Quelladresse des CHYK-Postens; örtlicher Name okoirsh fuer A3_LEFT_WHEEL_RING_TEXT; Quelladresse des ROOT-Postens; gelerntes Zeichen chetody: abgeleiteter Platzwert.; örtlicher Name okeeos fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name o fuer A3_LEFT_WHEEL_RING_TEXT; aktueller Phasenwert.; Folgeposten laenger einsetzen; gelerntes Zeichen okeeody: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; Namensendung ody.; LANGSTUFE_SETZEN; örtlicher Name doiir fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name teeo fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Folgeposten; dies; gelerntes Zeichen okedy: Diagrammposten setzen oder aktivieren; Namensendung edy.; gelerntes Zeichen chsdy: sekundärer Zustand fest.; örtlicher Name okeod fuer A3_LEFT_WHEEL_RING_TEXT; dies; dies; Eingabe-Sollwert; Quelladresse des OK-Postens; Quelladresse des OK-Postens; weiter; örtlicher Name chees fuer A3_LEFT_WHEEL_RING_TEXT; örtlicher Name yto fuer A3_LEFT_WHEEL_RING_TEXT; vom vorigen Lauf zurücknehmen; gelerntes Zeichen oty: Teilsektor oder Untereintrag; Namensendung o.; lokalen Folgeposten laenger halten; davon; örtlicher Name o fuer A3_LEFT_WHEEL_RING_TEXT; gelerntes Zeichen eykeody: ausgewählter Klassenplatz.; Bedingungsansatz des lokalen DCH-Postens; davon.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.2	A3_MIDDLE_WHEEL_RING_TEXT	Ringtext des mittleren Wahlrades	F69_MIDDLE_WHEEL_NS	38	yka | chol | ykar | dal | ykady | iokeeor | cheey | choly | ykeeal | cheo | oaram | ockhy | sheey | aiin | y | daiial | cheody | cheal | yetey | chear | y | dy | ykey | ch | y | dy | chol | ykar | ol | y | ykeeody | chey | dal | ody | airchy | choky | ychey | chey	SOURCE_TO_TARGET	Im Ringtext des mittleren Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: örtlicher Name yka fuer A3_MIDDLE_WHEEL_RING_TEXT; weiter; Quelladresse des YK-Postens; dorthin; gelerntes Zeichen ykady: aktuelle Qualität fest.; lokalen Bedingungsansatz laenger aktiv halten; Freigabewert; im selben Ring, Band oder Satz fortsetzen; Namensendung ch/y.; Zieladresse des YKEE-Postens; örtlicher Name cheo fuer A3_MIDDLE_WHEEL_RING_TEXT; örtlicher Name oaram fuer A3_MIDDLE_WHEEL_RING_TEXT; durch Sektor, Ring oder Pruefweg fuehren; Namensendung o/y.; POSITION_LAENGER_HALTEN; Sollwert; dies; Zieladresse des DAII-Postens; gelerntes Zeichen cheody: Ablesewert fest.; dorthin; ausgewählter Phasenwert.; Quelladresse des CHE-Postens; dies; dies; aktuelle Klasse.; örtlicher Name ch fuer A3_MIDDLE_WHEEL_RING_TEXT; dies; dies; weiter; Quelladresse des YK-Postens; weiter; dies; gelerntes Zeichen ykeeody: lange oder volle Diagrammstufe; Namensendung yk/ody.; dies; dorthin; POSTEN_ZURUECKNEHMEN__SCHLUSS; Himmels-, Ring- oder Zeigerlauf; Namensendung chy.; einsetzen; aktueller Ablesewert.; dies.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.3	A3_RIGHT_WHEEL_RING_TEXT	Ringtext des rechten Wahlrades	F69_RIGHT_WHEEL_NS	29	doair | otaldal | dair | chdy | otoar | ar | chy | qoteor | cho | qotair | chda | oteeal | cheor | ar | air | oteody | ytyd | a | dchy | otoly | okeodal | oteoarar | cheteeser | dair | chey | okody | dal | oteey | oteey	SOURCE_TO_TARGET	Im Ringtext des rechten Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: vorigen Rücklauf wählen; Folgeposten an die bezeichnete Ziel-Unteradresse; voriger Lauf; überführen; Quelladresse des Folgepostens; Quelladresse des ROOT-Postens; dies; kurzer Bedingungsansatz des Folgepostens; EINGANGSBEDINGUNG; Laufbahn des Folgepostens; örtlicher Name chda fuer A3_RIGHT_WHEEL_RING_TEXT; Folgeposten laenger an der Zieladresse halten; Bedingungsansatz des lokalen CHE-Postens; Quelladresse des ROOT-Postens; Lauf oder Bahn; gelerntes Zeichen oteody: naechster Platz oder folgende Bedingung; Namensendung eody.; örtlicher Name ytyd fuer A3_RIGHT_WHEEL_RING_TEXT; örtlicher Name a fuer A3_RIGHT_WHEEL_RING_TEXT; fester Zustand.; diesen Folgeposten im selben Lauf weiterfuehren; Zieladresse des OKEOD-Postens; Folgeposten mit doppelter Quelladresse; örtlicher Name cheteeser fuer A3_RIGHT_WHEEL_RING_TEXT; voriger Lauf; dies; gelerntes Zeichen okody: Diagrammposten setzen oder aktivieren; Namensendung ody.; dorthin; NAECHSTER_LANGSTUFENPOSTEN; NAECHSTER_LANGSTUFENPOSTEN.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.4	A3_LEFT_RADIAL_SLOT_01	örtlicher Platz 1 des linken Wahlrades	F69_LEFT_WHEEL_NS	2	okeey | sar	LOCAL_NAMED_ENTRY	Am örtlichen Platz 1 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: LANGSTUFE_SETZEN; davon.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.5	A3_LEFT_RADIAL_SLOT_02	örtlicher Platz 2 des linken Wahlrades	F69_LEFT_WHEEL_NS	2	okeo | dy	ACTION_OR_PATH	Am örtlichen Platz 2 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeo fuer A3_LEFT_RADIAL_SLOT_02; dies.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.6	A3_LEFT_RADIAL_SLOT_03	örtlicher Platz 3 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ochoyk	LOCAL_NAMED_ENTRY	Am örtlichen Platz 3 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name ochoyk fuer A3_LEFT_RADIAL_SLOT_03.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.7	A3_LEFT_RADIAL_SLOT_04	örtlicher Platz 4 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ykeey	GRADED_OR_QUANTIFIED_VALUE	Am örtlichen Platz 4 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lange oder volle Diagrammstufe; Namensendung yk/y.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.8	A3_LEFT_RADIAL_SLOT_05	örtlicher Platz 5 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ytory	CONDITION_ENTRY	Am örtlichen Platz 5 des linken Wahlrades: Setze oder lies die besondere Bedingung dieses Platzes. Kartenlesung: Bedingungs-, Tabellen- oder Wahlansatz; Namensendung yt/y.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.9	A3_LEFT_RADIAL_SLOT_06	örtlicher Platz 6 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	oeesy	GRADED_OR_QUANTIFIED_VALUE	Am örtlichen Platz 6 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: gelerntes Zeichen oeesy: lange oder volle Diagrammstufe; Namensendung o/sy.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.10	A3_LEFT_RADIAL_SLOT_07	örtlicher Platz 7 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ytody	LOCAL_NAMED_ENTRY	Am örtlichen Platz 7 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ytody: Platz fest eingetragen.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.11	A3_LEFT_RADIAL_SLOT_08	örtlicher Platz 8 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okody	ACTION_OR_PATH	Am örtlichen Platz 8 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen okody: Diagrammposten setzen oder aktivieren; Namensendung ody.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.12	A3_LEFT_RADIAL_SLOT_09	örtlicher Platz 9 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	otody	LOCAL_NAMED_ENTRY	Am örtlichen Platz 9 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen otody: naechster Platz oder folgende Bedingung; Namensendung ody.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.13	A3_LEFT_RADIAL_SLOT_10	örtlicher Platz 10 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okeal	ADDRESSED_ENTRY	Am örtlichen Platz 10 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: Zieladresse des OKE-Postens.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.14	A3_LEFT_RADIAL_SLOT_11	örtlicher Platz 11 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okeod	ACTION_OR_PATH	Am örtlichen Platz 11 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_11.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.15	A3_LEFT_RADIAL_SLOT_12	örtlicher Platz 12 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	oteeys	GRADED_OR_QUANTIFIED_VALUE	Am örtlichen Platz 12 des linken Wahlrades: Lies den Teilwert, Sollwert oder Grad dieses Platzes und stelle ihn ein. Kartenlesung: lokalen Folgeposten laenger halten.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.16	A3_LEFT_RADIAL_SLOT_13	örtlicher Platz 13 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	oteol	FOLLOWING_RELATION	Am örtlichen Platz 13 des linken Wahlrades: Gehe zum Folgeposten und setze dort dieselbe Reihe oder die nächste Bedingung fort. Kartenlesung: Folgeposten kurz im selben Lauf weiterfuehren.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.17	A3_LEFT_RADIAL_SLOT_14	örtlicher Platz 14 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ykeydy	LOCAL_NAMED_ENTRY	Am örtlichen Platz 14 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ykeydy: aktuelle Klasse fest.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.18	A3_LEFT_RADIAL_SLOT_15	örtlicher Platz 15 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okeod	ACTION_OR_PATH	Am örtlichen Platz 15 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_15.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.19	A3_LEFT_RADIAL_SLOT_16	örtlicher Platz 16 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	saral	SOURCE_TO_TARGET	Am örtlichen Platz 16 des linken Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: von der Quelladresse zur Zieladresse.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.20	A3_LEFT_RADIAL_SLOT_17	örtlicher Platz 17 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	saiir	LOCAL_NAMED_ENTRY	Am örtlichen Platz 17 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name saiir fuer A3_LEFT_RADIAL_SLOT_17.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.21	A3_LEFT_RADIAL_SLOT_18	örtlicher Platz 18 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okolar	ADDRESSED_ENTRY	Am örtlichen Platz 18 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: den Lauf von der Quelladresse aktivieren.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.22	A3_LEFT_RADIAL_SLOT_19	örtlicher Platz 19 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	ykeody	LOCAL_NAMED_ENTRY	Am örtlichen Platz 19 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: gelerntes Zeichen ykeody: Klassenplatz fest eingetragen.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.23	A3_LEFT_RADIAL_SLOT_20	örtlicher Platz 20 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	sarydy	ADDRESSED_ENTRY	Am örtlichen Platz 20 des linken Wahlrades: Lies die Quell- oder Zieladresse dieses sichtbaren Platzes. Kartenlesung: gelerntes Zeichen sarydy: Ausgangssektor, Ursprung oder Bezugswert; Namensendung s/ydy.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.24	A3_LEFT_RADIAL_SLOT_21	örtlicher Platz 21 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	otchy	LOCAL_NAMED_ENTRY	Am örtlichen Platz 21 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: diesen Folgeposten bearbeiten.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.25	A3_LEFT_RADIAL_SLOT_22	örtlicher Platz 22 des linken Wahlrades	F69_LEFT_WHEEL_NS	2	okeey | dy	LOCAL_NAMED_ENTRY	Am örtlichen Platz 22 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: LANGSTUFE_SETZEN; dies.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.26	A3_LEFT_RADIAL_SLOT_23	örtlicher Platz 23 des linken Wahlrades	F69_LEFT_WHEEL_NS	2	okey | d	LOCAL_NAMED_ENTRY	Am örtlichen Platz 23 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: KURZSTUFE_SETZEN; örtlicher Name d fuer A3_LEFT_RADIAL_SLOT_23.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.27	A3_LEFT_RADIAL_SLOT_24	örtlicher Platz 24 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okeod	ACTION_OR_PATH	Am örtlichen Platz 24 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: örtlicher Name okeod fuer A3_LEFT_RADIAL_SLOT_24.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.28	A3_LEFT_RADIAL_SLOT_25	örtlicher Platz 25 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okodchy	ACTION_OR_PATH	Am örtlichen Platz 25 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: Diagrammposten setzen oder aktivieren; Namensendung odchy.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.29	A3_LEFT_RADIAL_SLOT_26	örtlicher Platz 26 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okeody	ACTION_OR_PATH	Am örtlichen Platz 26 des linken Wahlrades: Setze, halte oder übertrage den Posten entlang der hier bezeichneten Bahn. Kartenlesung: gelerntes Zeichen okeody: Diagrammposten setzen oder aktivieren; Namensendung eody.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.30	A3_LEFT_RADIAL_SLOT_27	örtlicher Platz 27 des linken Wahlrades	F69_LEFT_WHEEL_NS	1	okcheys	LOCAL_NAMED_ENTRY	Am örtlichen Platz 27 des linken Wahlrades: Lies oder kopiere den gelernten örtlichen Namen dieses Platzes. Kartenlesung: örtlicher Name okcheys fuer A3_LEFT_RADIAL_SLOT_27.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
f69v	f69v.31	A3_LEFT_RADIAL_SLOT_28	örtlicher Platz 28 des linken Wahlrades	F69_LEFT_WHEEL_NS	2	oar | alys	SOURCE_TO_TARGET	Am örtlichen Platz 28 des linken Wahlrades: Lies den bezeichneten Ausgangswert und übertrage ihn auf die angegebene Zielstelle. Kartenlesung: Quelladresse des O-Postens; örtlicher Name alys fuer A3_LEFT_RADIAL_SLOT_28.	CELESTIAL_CHOICE_OR_WORK_CONDITION	NOT_REQUIRED__SELECT_BY_VISIBLE_OWNER	NONE
