joint_tuple_id	page_host	surface_examples	formal_formula	atomic_working_value_German	atomic_unit_type	atomic_status	complete_default_German	interpretation_basis	rule
d784b2abcaf1a3703de2	d	chedain	UNKNOWN_HOST[D] + <ARG_AIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	beginne die Spülung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d788d8d72d41b25a3c71	alror	chealror	UNKNOWN_HOST[ALROR]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bis der Strom klar wird	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d904bf7b044dd3922781	ky	cheky	UNKNOWN_HOST[KY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	bei sanfter Wärme	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
d929a14ec45749b2e805	ykan	ykan	UNKNOWN_HOST[YKAN]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	in Weißwein	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
daa1347f456415fe8737	olshe	solshedy	CLOSE(UNKNOWN_HOST[OLSHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	halte es warm und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
daf32e6db9e04413ce7f	okeeol	okeeol	UNKNOWN_HOST[OKEEOL]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das breite Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
db167f8e9b53eefb58f8	okshe	qokshedy	CLOSE(UNKNOWN_HOST[OKSHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	koche sanft und beende diesen Arbeitsschritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
db729b598e89e11452e0	s	ches	UNKNOWN_HOST[S]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	zu gleichen Anteilen	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
dcda95c81a5460feb191	l	cheol|chol|ol|qol|sol|tol	FRAME_O(LINK)	VERKNÜPFEN	PAGE_HOST	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter	R3 formal LINK; R1/R4 agree on connection/attachment.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
dd0ecaf5e27d81befffc	al	al|chal|cheal|dal|sal|tal	UNKNOWN_HOST[AL]	ZU	PAGE_HOST	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen	R1/R4 TARGET and R2 ZU agree on direction; R3 finds no semantic value.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
de7321bface5628e35d6	lche	lchedy	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
deb377381ceaf55ea310	cphy	cphy	UNKNOWN_HOST[CPHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	seihe die Flüssigkeit ein zweites Mal	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
dec401773c1f0347793d	olor	cholor|olor	UNKNOWN_HOST[OLOR]	VORIGES	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	Aus dem vorigen Ansatz entnehmen	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
dedc383b600397a301ee	cthoor	cthoor	UNKNOWN_HOST[CTHOOR]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wasche sie in fließendem Wasser	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
df1098831679a8ad1b39	os	os	UNKNOWN_HOST[OS]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	zerstoße sie zu grobem Pulver	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
e026af581c99322fbd46	ala	talam	CLOSE_B3(UNKNOWN_HOST[ALA])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wasche die wunde Stelle einmal	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
e0b630cb1b5df5e7105b	cthy	checthy|cthy|shcthy	UNKNOWN_HOST[CTHY]	BEREIT	EXACT_WHOLE_CARD	WEAK_WHOLE_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist	One recurrent exact-card mnemonic only; no productive segmentation.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
e2eb77ca9d9e1a8ba29a	olchey	qolchey	UNKNOWN_HOST[OLCHEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	fülle danach das Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
e8a6105b5c3a6220b440	chol	qotchol	FRAME_OT(UNKNOWN_HOST[CHOL])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	wende sie warm an	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
eb2e4bc143f623ee03ac	okyld	qokylddy	CLOSE(UNKNOWN_HOST[OKYLD])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	binde es auf die Stelle und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
ecce30bc8dcc400bf2c8	ockhey	qockhey	UNKNOWN_HOST[OCKHEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	über der örtlich bezeichneten Stelle	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
f0db6d30cd34f4cb2a4d	keey	chkeey	UNKNOWN_HOST[KEEY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	das breite Gefäß	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
f2af6326898fb5b490a4	loche	lochedy	CLOSE(UNKNOWN_HOST[LOCHE])	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	mische zu gleichen Teilen und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
f329f2051370174e9a38	lcheckhy	lcheckhy	UNKNOWN_HOST[LCHECKHY]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die zweite Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
f3c23f42baf625639e1e	cth	cthaiin	UNKNOWN_HOST[CTH] + <ARG_AIIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	gib den ausgepressten Saft hinzu	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
f7dc90b2c31fd341f0a4	yk	ykaiin	UNKNOWN_HOST[YK] + <ARG_AIIN>	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	für den zweiten Arzneigebrauch	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
faf321940aed922846a9	chey	otchey	FRAME_OT(UNKNOWN_HOST[CHEY])	ANTEIL	PAGE_HOST	WEAK_CONTENT_LEAD	Nimm den bezeichneten Anteil	R1 AUSWAHL, R2 ANTEIL and R4 NEHMEN overlap only in a selected share.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
fcc1deda9e24ec268eb0	aiiin	daiiin	UNKNOWN_HOST[AIIIN]	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	die zweite Öffnung	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
ff178343c18e287ce3b7	ee	qoteedy	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	UNBEKANNT	EXACT_WHOLE_CARD	OPAQUE_WHOLE_CARD	binde es auf die Stelle und beende den Schritt	No selected reusable atomic meaning.	FORMAL_FORMULA_AND_ATOMIC_GLOSS_ARE_SEPARATE; COMPLETE_DEFAULT_IS_CREATIVE_NOT_WORD_MEANING
