page	locus	record	event_index	surface	joint_tuple_id	page_host	atomic_literal_composition_German	separate_local_creative_expansion_German
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	HOST-OLKEY=UNBEKANNT	öffne danach den oberen Lauf
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	GANZKARTE-LCHE=ABLAUF + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	HOST-OLK=UNBEKANNT + RIGHT-AIN=EINHEIT	das untere Becken
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	HOST-K=UNBEKANNT + RIGHT-AR=QUELLE	gieße das erwärmte Wasser ein
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	HOST-E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	HOST-CH=UNBEKANNT + FRAME-OT=GEGENBEZUG + DY=SCHLUSS	ziehe es ab und beende den Schritt
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	HOST-OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	HOST-ED=UNBEKANNT + RIGHT-AL=ZIEL	für einen Zeitabschnitt
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	HOST-AL=ZIEL	An die bezeichnete Zielstelle führen
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	HOST-LOL=UNBEKANNT	bis es warm ist
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	HOST-D=UNBEKANNT + RIGHT-AL=ZIEL	mit der vorigen Mischung
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	HOST-AIIIN=UNBEKANNT	die zweite Öffnung
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	HOST-Y=UNBEKANNT + INNER-D=VARIANTE	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	HOST-OLKEEY=UNBEKANNT	setze die Person an das Becken
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	HOST-EKEY=UNBEKANNT	ohne Kochen
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	HOST-RALY=UNBEKANNT	die erste Öffnung
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE-AIIN=MASS	Ein vorgeschriebenes Maß
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	HOST-L=ANSCHLUSS + FRAME-O=FORTSETZUNG	Mit der vorigen Zubereitung weiter
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	HOST-AIN=UNBEKANNT	durch ein Tuch
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	HOST-Y=UNBEKANNT	Diese aktive Portion
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	HOST-LDALOR=UNBEKANNT	an der bezeichneten Stelle
