page	locus	record	event_index	surface	joint_tuple_id	page_host	formal_formula	atomic_working_value_German	atomic_status	complete_default_German
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	CLOSE(UNKNOWN_HOST[OKCH])	UNBEKANNT	OPAQUE_WHOLE_CARD	erwärme es einmal und beende den Schritt
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	UNKNOWN_HOST[ED] + <ARG_AR>	UNBEKANNT	OPAQUE_WHOLE_CARD	setze die Person an das Becken
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	UNKNOWN_HOST[LD] + <ARG_AIIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	nach dem Absetzen
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	BEREIT	WEAK_WHOLE_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	UNKNOWN_HOST[ALROR]	UNBEKANNT	OPAQUE_WHOLE_CARD	bis der Strom klar wird
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	CLOSE(UNKNOWN_HOST[OLKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse die Flüssigkeit sich setzen und beende den Schritt
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	CLOSE(FRAME_OT(UNKNOWN_HOST[EE]))	UNBEKANNT	OPAQUE_WHOLE_CARD	binde es auf die Stelle und beende den Schritt
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	UNKNOWN_HOST[EETY]	UNBEKANNT	OPAQUE_WHOLE_CARD	nach der ersten Spülung
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	UNKNOWN_HOST[CHED] + <ARG_AIR>	UNBEKANNT	OPAQUE_WHOLE_CARD	ziehe die klare Flüssigkeit ab
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	CLOSE(FRAME_OT(UNKNOWN_HOST[CHE]))	UNBEKANNT	OPAQUE_WHOLE_CARD	mische zu gleichen Teilen und beende den Schritt
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	UNKNOWN_HOST[D] + <ARG_AIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	beginne die Spülung
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	FRAME_OT(UNKNOWN_HOST[ED] + <ARG_AIIN>)	UNBEKANNT	OPAQUE_WHOLE_CARD	das breite Gefäß
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIEREN	FORMAL_OPERATOR	für dieselbe Dauer wie zuvor
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	CLOSE(FRAME_OT(UNKNOWN_HOST[E]))	BIS	WEAK_GATE_LEAD	lasse es bis zur Klarheit ziehen und beende den Schritt
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	CLOSE(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	ziehe es ab und beende den Schritt
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	UNKNOWN_HOST[OIIIN]	UNBEKANNT	OPAQUE_WHOLE_CARD	bis es klar ist
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	UNKNOWN_HOST[CTHY]	BEREIT	WEAK_WHOLE_CARD_MNEMONIC	Sobald die Zubereitung gebrauchsfertig ist
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	UNKNOWN_HOST[TY]	UNBEKANNT	OPAQUE_WHOLE_CARD	Gleichmäßig bearbeiten
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIEREN	FORMAL_OPERATOR	für dieselbe Dauer wie zuvor
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	UNKNOWN_HOST[OLSALY]	UNBEKANNT	OPAQUE_WHOLE_CARD	das untere Becken
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	UNKNOWN_HOST[OLCHEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	fülle danach das Gefäß
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIEREN	FORMAL_OPERATOR	zum unteren Ablauf hin
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	FRAME_OT(UNKNOWN_HOST[CHEY])	ANTEIL	WEAK_CONTENT_LEAD	Nimm den bezeichneten Anteil
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	LAUWARM	WEAK_WHOLE_CARD_MNEMONIC	temperiere die Arbeitsflüssigkeit und halte sie lauwarm
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	NUTZEN	WEAK_WHOLE_CARD_MNEMONIC	Die aktive Portion verwenden
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	CLOSE(UNKNOWN_HOST[OKYLD])	UNBEKANNT	OPAQUE_WHOLE_CARD	binde es auf die Stelle und beende den Schritt
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	UNKNOWN_HOST[AIN]	UNBEKANNT	OPAQUE_WHOLE_CARD	durch ein Tuch
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	UNBEKANNT	OPAQUE_WHOLE_CARD	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	seihe es einmal durch ein Tuch und beende den Schritt
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	UNBEKANNT	OPAQUE_WHOLE_CARD	seihe es einmal durch ein Tuch und beende den Schritt
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	UNKNOWN_HOST[EKY]	UNBEKANNT	OPAQUE_WHOLE_CARD	solange es noch warm ist
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	UNKNOWN_HOST[EEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	die erste Öffnung
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	SPÜLEN	WEAK_WHOLE_CARD_MNEMONIC	spüle die bezeichnete Stelle einmal und beende den Schritt
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	CLOSE(FRAME_O(LINK))	VERKNÜPFEN	FORMAL_OPERATOR	koche sanft und beende diesen Arbeitsschritt
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	UNBEKANNT	OPAQUE_WHOLE_CARD	bei sanfter Wärme
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	UNKNOWN_HOST[OKEEOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	das breite Gefäß
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	CLOSE(UNKNOWN_HOST[LKE])	UNBEKANNT	OPAQUE_WHOLE_CARD	wasche zweimal und beende den Schritt
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	UNKNOWN_HOST[OKOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	lasse die Mischung einlaufen
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	ANSATZ	WEAK_CONTENT_LEAD	Die bereitete Arbeitsflüssigkeit
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	UNKNOWN_HOST[OCKHEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	über der örtlich bezeichneten Stelle
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	CLOSE(UNKNOWN_HOST[AIRY])	UNBEKANNT	OPAQUE_WHOLE_CARD	gebrauche sie sofort und beende den Schritt
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZEN	FORMAL_OPERATOR	gib einen abgemessenen Anteil in das Gefäß
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	FERTIG	WEAK_WHOLE_CARD_MNEMONIC	Bis die Flüssigkeit klar abläuft
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	UNKNOWN_HOST[K] + <ARG_AIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	ein abgemessener Anteil
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	UNKNOWN_HOST[CKH] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	für die angegebene Dauer
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	UNKNOWN_HOST[OLKEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	öffne danach den oberen Lauf
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	ABLASS	WEAK_WHOLE_CARD_MNEMONIC	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	UNKNOWN_HOST[OLK] + <ARG_AIN>	UNBEKANNT	OPAQUE_WHOLE_CARD	das untere Becken
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	UNKNOWN_HOST[K] + <ARG_AR>	UNBEKANNT	OPAQUE_WHOLE_CARD	gieße das erwärmte Wasser ein
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	BIS	WEAK_GATE_LEAD	lasse es bis zur Bereitschaft stehen und beende den Schritt
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	CLOSE(FRAME_OT(UNKNOWN_HOST[CH]))	UNBEKANNT	OPAQUE_WHOLE_CARD	ziehe es ab und beende den Schritt
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	CLOSE(UNKNOWN_HOST[OKCH])	UNBEKANNT	OPAQUE_WHOLE_CARD	erwärme es einmal und beende den Schritt
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	UNKNOWN_HOST[ED] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	für einen Zeitabschnitt
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	ZU	WEAK_RELATION_LEAD	An die bezeichnete Zielstelle führen
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	UNKNOWN_HOST[LOL]	UNBEKANNT	OPAQUE_WHOLE_CARD	bis es warm ist
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	UNKNOWN_HOST[D] + <ARG_AL>	UNBEKANNT	OPAQUE_WHOLE_CARD	mit der vorigen Mischung
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	UNKNOWN_HOST[AIIIN]	UNBEKANNT	OPAQUE_WHOLE_CARD	die zweite Öffnung
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	UNBEKANNT	OPAQUE_WHOLE_CARD	rühre, bis alles gleichmäßig vermischt ist
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	UNKNOWN_HOST[OLKEEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	setze die Person an das Becken
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	UNKNOWN_HOST[EKEY]	UNBEKANNT	OPAQUE_WHOLE_CARD	ohne Kochen
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	UNKNOWN_HOST[RALY]	UNBEKANNT	OPAQUE_WHOLE_CARD	die erste Öffnung
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	MASS	WEAK_WHOLE_CARD_MNEMONIC	Ein vorgeschriebenes Maß
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNÜPFEN	FORMAL_OPERATOR	Mit der vorigen Zubereitung weiter
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	UNKNOWN_HOST[AIN]	UNBEKANNT	OPAQUE_WHOLE_CARD	durch ein Tuch
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	UNBEKANNT	OPAQUE_WHOLE_CARD	Diese aktive Portion
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	UNKNOWN_HOST[LDALOR]	UNBEKANNT	OPAQUE_WHOLE_CARD	an der bezeichneten Stelle
