page	locus	record	event_index	surface	joint_tuple_id	page_host	r2_atomic_literal_German	local_creative_expansion_German	meaning_status
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	KANDIDAT HOST AL=ZU + DY=SCHLUSS	wiederhole es an der zweiten Öffnung und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	OPAQUE HOST RSHE=UNBEKANNT + DY=SCHLUSS	trinke den angegebenen Anteil und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	OPAQUE HOST EE=UNBEKANNT + FRAME OT=FORMAL-OT + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	OPAQUE HOST LOCHE=UNBEKANNT + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	OPAQUE HOST OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AL=R-AL	zum unteren Ablauf hin	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	OPAQUE HOST KEE=UNBEKANNT + DY=SCHLUSS	tauche vollständig ein und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AL=R-AL	zum unteren Ablauf hin	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	OPAQUE HOST AR=UNBEKANNT	Daraus, aus demselben Ansatz	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	OPAQUE HOST CHY=UNBEKANNT + INNER-D=FORMAL-D	gieße das erwärmte Wasser ein	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	KANDIDAT HOST OK=ITEM + RIGHT AL=R-AL	mische beide Anteile zusammen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	OPAQUE HOST OLCHE=UNBEKANNT + DY=SCHLUSS	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	OPAQUE HOST PCHED=UNBEKANNT + RIGHT AL=R-AL	fülle danach das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	KANDIDAT HOST E=BIS + FRAME OT=FORMAL-OT + DY=SCHLUSS	lasse es bis zur Klarheit ziehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	OPAQUE HOST ECTHEDCHY=UNBEKANNT	wende es an der markierten Stelle an	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	OPAQUE HOST ARY=UNBEKANNT	und lasse es abkühlen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	KANDIDAT HOST OR=ANSATZ	Die bereitete Arbeitsflüssigkeit	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	OPAQUE HOST K=UNBEKANNT + RIGHT AIN=R-AIN	ein abgemessener Anteil	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	OPAQUE HOST CTHEY=UNBEKANNT	unter derselben Einstellung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	KANDIDAT HOST OK=ITEM + RIGHT AIR=R-AIR	öffne danach den oberen Lauf	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	OPAQUE HOST EE=UNBEKANNT + DY=SCHLUSS	wasche einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	OPAQUE HOST LO=UNBEKANNT	schließe den unteren Ablauf	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	OPAQUE HOST OKCHE=UNBEKANNT + DY=SCHLUSS	lasse es abkühlen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	OPAQUE HOST OKSHE=UNBEKANNT + DY=SCHLUSS	koche sanft und beende diesen Arbeitsschritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	KANDIDAT HOST OK=ITEM + RIGHT AIIN=R-AIIN	beginne den nächsten abgemessenen Posten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	KANDIDAT GANZKARTE CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	OPAQUE HOST ED=UNBEKANNT + RIGHT AL=R-AL	für einen Zeitabschnitt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	OPAQUE HOST ECTHY=UNBEKANNT	warmes Wasser	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	KANDIDAT HOST AL=ZU	An die bezeichnete Zielstelle führen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	KANDIDAT GANZKARTE CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	OPAQUE HOST ALCH=UNBEKANNT + DY=SCHLUSS	behalte den Rückstand und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	OPAQUE HOST CHE=UNBEKANNT + FRAME OT=FORMAL-OT + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	KANDIDAT GANZKARTE LCHE=ABLASS + DY=SCHLUSS	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=SCHLUSS	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	OPAQUE HOST OKCH=UNBEKANNT + DY=SCHLUSS	erwärme es einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	OPAQUE HOST ED=UNBEKANNT + RIGHT AR=R-AR	setze die Person an das Becken	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	OPAQUE HOST LD=UNBEKANNT + RIGHT AIIN=R-AIIN	nach dem Absetzen	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	KANDIDAT HOST OK=ITEM + RIGHT AIN=R-AIN	gib einen abgemessenen Anteil in das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	KANDIDAT GANZKARTE CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	OPAQUE HOST ALROR=UNBEKANNT	bis der Strom klar wird	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	OPAQUE HOST OLKEE=UNBEKANNT + DY=SCHLUSS	lasse die Flüssigkeit sich setzen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	2	qoteedy	ff178343c18e287ce3b7	ee	OPAQUE HOST EE=UNBEKANNT + FRAME OT=FORMAL-OT + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	3	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	5	sol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	6	cheeety	9247e38d29c79a0d2fa5	eety	OPAQUE HOST EETY=UNBEKANNT	nach der ersten Spülung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	7	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	8	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.20	1	9	saiin	2f1c5e56e8f0ff459065	aiin	KANDIDAT GANZKARTE AIIN=MASS	Ein vorgeschriebenes Maß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	1	schedair	b154ff779abe5f196c80	ched	OPAQUE HOST CHED=UNBEKANNT + RIGHT AIR=R-AIR	ziehe die klare Flüssigkeit ab	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	2	otchedy	4de12cf322dfb76ded1e	che	OPAQUE HOST CHE=UNBEKANNT + FRAME OT=FORMAL-OT + DY=SCHLUSS	mische zu gleichen Teilen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	3	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	4	chedain	d784b2abcaf1a3703de2	d	OPAQUE HOST D=UNBEKANNT + RIGHT AIN=R-AIN	beginne die Spülung	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	6	qotedaiin	1779decef17481ec2853	ed	OPAQUE HOST ED=UNBEKANNT + FRAME OT=FORMAL-OT + RIGHT AIIN=R-AIIN	das breite Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	7	otaiin	54d0e228ca346110af05	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AIIN=R-AIIN	für dieselbe Dauer wie zuvor	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	8	otedy	c45ebac60774620561e2	e	KANDIDAT HOST E=BIS + FRAME OT=FORMAL-OT + DY=SCHLUSS	lasse es bis zur Klarheit ziehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.22	1	9	ldy	04a3877f0fc81b7597c9	l	OPAQUE HOST L=UNBEKANNT + DY=SCHLUSS	ziehe es ab und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	1	soiiin	2c82523794dcb7d2b343	oiiin	OPAQUE HOST OIIIN=UNBEKANNT	bis es klar ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	2	checthy	e0b630cb1b5df5e7105b	cthy	KANDIDAT GANZKARTE CTHY=BEREIT	Sobald die Zubereitung gebrauchsfertig ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	3	chety	80ebbbbf238eee9f0aef	ty	OPAQUE HOST TY=UNBEKANNT	Gleichmäßig bearbeiten	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AIIN=R-AIIN	für dieselbe Dauer wie zuvor	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	OPAQUE HOST OLSALY=UNBEKANNT	das untere Becken	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=SCHLUSS	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	OPAQUE HOST OLCHEY=UNBEKANNT	fülle danach das Gefäß	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	KANDIDAT GANZKARTE OKE=SPÜLE + DY=SCHLUSS	spüle die bezeichnete Stelle einmal und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=FORMAL-D	rühre, bis alles gleichmäßig vermischt ist	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	OPAQUE HOST OT=UNBEKANNT + RIGHT AL=R-AL	zum unteren Ablauf hin	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	KANDIDAT HOST CHEY=ANTEIL + FRAME OT=FORMAL-OT	Nimm den bezeichneten Anteil	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	KANDIDAT GANZKARTE OKEEY=LAUWARM	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	KANDIDAT GANZKARTE OKY=NUTZE	Die aktive Portion verwenden	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	OPAQUE HOST L=UNBEKANNT + FRAME O=FORMAL-O	Mit der vorigen Zubereitung weiter	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	KANDIDAT HOST E=BIS + DY=SCHLUSS	lasse es bis zur Bereitschaft stehen und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	OPAQUE HOST OKYLD=UNBEKANNT + DY=SCHLUSS	binde es auf die Stelle und beende den Schritt	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	OPAQUE HOST AIN=UNBEKANNT	durch ein Tuch	HISTORICALLY_BOUNDED_CREATIVE_CANDIDATE_NOT_DECIPHERMENT
