page	locus	record	event_index	surface	joint_tuple_id	page_host	executable_atomic_formula	generic_argument_completion_German	source_semantic_gloss
f83r	f83r.24	1	4	otaiin	54d0e228ca346110af05	ot	MARK(<ARG_AIIN>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f83r	f83r.24	1	5	olsaly	7811a7daff25d476e28d	olsaly	UNKNOWN_HOST[OLSALY]	<unbekannter Kartenwert OLSALY>	UNASSIGNED
f83r	f83r.24	1	6	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.25	2	1	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.25	2	2	qolchey	e2eb77ca9d9e1a8ba29a	olchey	UNKNOWN_HOST[OLCHEY]	<unbekannter Kartenwert OLCHEY>	UNASSIGNED
f83r	f83r.25	2	3	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f83r	f83r.25	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	<unbekannter Kartenwert OKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.25	2	5	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.25	2	6	otal	90bcf0a9ec0ef56399e6	ot	MARK(<ARG_AL>)	MARKIERE <formal ausgewiesenen, inhaltlich unbekannten Bezug>	UNASSIGNED
f83r	f83r.26	2	1	otchey	faf321940aed922846a9	chey	FRAME_OT(UNKNOWN_HOST[CHEY])	<unbekannter Kartenwert CHEY>	UNASSIGNED
f83r	f83r.26	2	2	qokeey	0275fbf14e07935b0a45	okeey	UNKNOWN_HOST[OKEEY]	<unbekannter Kartenwert OKEEY>	UNASSIGNED
f83r	f83r.26	2	3	qoky	276a7c2d74d1143446f4	oky	UNKNOWN_HOST[OKY]	<unbekannter Kartenwert OKY>	UNASSIGNED
f83r	f83r.26	2	4	tol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.26	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.26	2	6	qokylddy	eb2e4bc143f623ee03ac	okyld	CLOSE(UNKNOWN_HOST[OKYLD])	<unbekannter Kartenwert OKYLD>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.27	2	1	dain	53cd0637c6820ba5e91f	ain	UNKNOWN_HOST[AIN]	<unbekannter Kartenwert AIN>	UNASSIGNED
f83r	f83r.27	2	2	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.27	2	3	qokeedy	7d25241b0e56c836372a	okee	CLOSE(UNKNOWN_HOST[OKEE])	<unbekannter Kartenwert OKEE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.27	2	4	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	<unbekannter Kartenwert CKHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.27	2	5	shckhedy	d68bc8de3bcee09db23c	ckhe	CLOSE(UNKNOWN_HOST[CKHE])	<unbekannter Kartenwert CKHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.28	2	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.28	2	2	cheeky	2c1a5fd92b9e3c762242	eky	UNKNOWN_HOST[EKY]	<unbekannter Kartenwert EKY>	UNASSIGNED
f83r	f83r.28	2	3	sheey	92e43836d82f98bf02d3	eey	UNKNOWN_HOST[EEY]	<unbekannter Kartenwert EEY>	UNASSIGNED
f83r	f83r.28	2	4	qokedy	7db18b2f0fb7ed0fcfd3	oke	CLOSE(UNKNOWN_HOST[OKE])	<unbekannter Kartenwert OKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.28	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.28	2	6	oldy	1b1ffdd869fb1429ad03	l	CLOSE(FRAME_O(LINK))	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.35	2	1	saiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.35	2	2	cheky	d904bf7b044dd3922781	ky	UNKNOWN_HOST[KY]	<unbekannter Kartenwert KY>	UNASSIGNED
f83r	f83r.35	2	3	okeeol	daf32e6db9e04413ce7f	okeeol	UNKNOWN_HOST[OKEEOL]	<unbekannter Kartenwert OKEEOL>	UNASSIGNED
f83r	f83r.35	2	4	okain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.35	2	5	chdy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.37	2	1	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.37	2	2	lkedy	b958a512ca6a3559e86e	lke	CLOSE(UNKNOWN_HOST[LKE])	<unbekannter Kartenwert LKE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.37	2	3	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.37	2	4	qokol	232195d6ff2f326322f7	okol	UNKNOWN_HOST[OKOL]	<unbekannter Kartenwert OKOL>	UNASSIGNED
f83r	f83r.37	2	5	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.38	2	1	or	7a4bb8136330ee4e6e56	or	UNKNOWN_HOST[OR]	<unbekannter Kartenwert OR>	UNASSIGNED
f83r	f83r.38	2	2	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.38	2	3	qockhey	ecce30bc8dcc400bf2c8	ockhey	UNKNOWN_HOST[OCKHEY]	<unbekannter Kartenwert OCKHEY>	UNASSIGNED
f83r	f83r.38	2	4	dairydy	8aedd154964a78e555d6	airy	CLOSE(UNKNOWN_HOST[AIRY])	<unbekannter Kartenwert AIRY>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.39	2	1	qokain	1645e612504fcef59ced	ok	SET(<ARG_AIN>)	SETZE <formal ausgewiesenes, inhaltlich unbekanntes Argument>	UNASSIGNED
f83r	f83r.39	2	2	shey	b5df9126607030b95175	ey	UNKNOWN_HOST[EY]	<unbekannter Kartenwert EY>	UNASSIGNED
f83r	f83r.39	2	3	kain	9da1b6ac2c929daea697	k	UNKNOWN_HOST[K] + <ARG_AIN>	<unbekannter Kartenwert K>	UNASSIGNED
f83r	f83r.39	2	4	chckhal	21ed2873b71e57269c08	ckh	UNKNOWN_HOST[CKH] + <ARG_AL>	<unbekannter Kartenwert CKH>	UNASSIGNED
f83r	f83r.41	2	1	solkey	42cdc187d5b9ffc60063	olkey	UNKNOWN_HOST[OLKEY]	<unbekannter Kartenwert OLKEY>	UNASSIGNED
f83r	f83r.41	2	2	lchedy	de7321bface5628e35d6	lche	CLOSE(UNKNOWN_HOST[LCHE])	<unbekannter Kartenwert LCHE>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.41	2	3	qolkain	94df4847b7b16c98394a	olk	UNKNOWN_HOST[OLK] + <ARG_AIN>	<unbekannter Kartenwert OLK>	UNASSIGNED
f83r	f83r.41	2	4	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f83r	f83r.44	2	1	skar	883a6708116c342cb10b	k	UNKNOWN_HOST[K] + <ARG_AR>	<unbekannter Kartenwert K>	UNASSIGNED
f83r	f83r.44	2	2	shedy	bc4f1f5c006c74a4d26d	e	CLOSE(UNKNOWN_HOST[E])	<unbekannter Kartenwert E>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.47	3	1	otchdy	601b77449028deed39de	ch	CLOSE(FRAME_OT(UNKNOWN_HOST[CH]))	<unbekannter Kartenwert CH>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.47	3	2	qokchdy	87411f84689b4f93a303	okch	CLOSE(UNKNOWN_HOST[OKCH])	<unbekannter Kartenwert OKCH>; SCHLIESSE DIE FORMALE EINHEIT	UNASSIGNED
f83r	f83r.47	3	3	shedal	abb23e5e6936b4147f76	ed	UNKNOWN_HOST[ED] + <ARG_AL>	<unbekannter Kartenwert ED>	UNASSIGNED
f83r	f83r.48	3	1	dal	dd0ecaf5e27d81befffc	al	UNKNOWN_HOST[AL]	<unbekannter Kartenwert AL>	UNASSIGNED
f83r	f83r.48	3	2	cheol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.48	3	3	lol	8c97dfde96fbc78e3355	lol	UNKNOWN_HOST[LOL]	<unbekannter Kartenwert LOL>	UNASSIGNED
f83r	f83r.48	3	4	chdal	00d8ebe3c68294eeac39	d	UNKNOWN_HOST[D] + <ARG_AL>	<unbekannter Kartenwert D>	UNASSIGNED
f83r	f83r.48	3	5	aiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.49	3	1	sol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.49	3	2	daiiin	fcc1deda9e24ec268eb0	aiiin	UNKNOWN_HOST[AIIIN]	<unbekannter Kartenwert AIIIN>	UNASSIGNED
f83r	f83r.49	3	3	chedy	6f7ff8287eddf4da9fdb	y	VARIANT_D(UNKNOWN_HOST[Y])	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.52	4	1	solkeey	1bfd786e6b8b63734a59	olkeey	UNKNOWN_HOST[OLKEEY]	<unbekannter Kartenwert OLKEEY>	UNASSIGNED
f83r	f83r.52	4	2	qekey	43eb9aa12959b4d5cdc9	ekey	UNKNOWN_HOST[EKEY]	<unbekannter Kartenwert EKEY>	UNASSIGNED
f83r	f83r.52	4	3	raly	3e9c7f217843b588489d	raly	UNKNOWN_HOST[RALY]	<unbekannter Kartenwert RALY>	UNASSIGNED
f83r	f83r.52	4	4	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.54	4	1	daiin	2f1c5e56e8f0ff459065	aiin	UNKNOWN_HOST[AIIN]	<unbekannter Kartenwert AIIN>	UNASSIGNED
f83r	f83r.54	4	2	ol	dcda95c81a5460feb191	l	FRAME_O(LINK)	VERKNUEPFE <lokal gegebenen, inhaltlich unbekannten Anschluss>	UNASSIGNED
f83r	f83r.54	4	3	dain	53cd0637c6820ba5e91f	ain	UNKNOWN_HOST[AIN]	<unbekannter Kartenwert AIN>	UNASSIGNED
f83r	f83r.54	4	4	chey	b921a237be883a820352	y	UNKNOWN_HOST[Y]	<unbekannter Kartenwert Y>	UNASSIGNED
f83r	f83r.54	4	5	ldalor	97ddca78c9ebcc956d04	ldalor	UNKNOWN_HOST[LDALOR]	<unbekannter Kartenwert LDALOR>	UNASSIGNED
