gdt743_patch_id	gdt742_patch_id	gdt741_patch_id	gdt739_dispatch_id	patch_id	occurrence_id	page	locus	token_index	token_ordinal	surface	body	opaque_head_id	line_position	family	level	gdt742_rule_trace	gdt741_dimension_dispatch	gdt742_dimension_dispatch	gdt741_carrier_dispatch	gdt742_carrier_dispatch	gdt741_state_mode	gdt742_state_mode	gdt741_working_render_de	gdt742_working_render_de	axis_specific_dispatch_retained	carrier_locally_bound_retained	specific_local_dispatch_retained	active_radius_two_carrier_contacts	changed_from_gdt741	dispatcher_uses_dispatch_id_or_locus	scope	literal_patient_or_species_claimed	literal_plaintext_claimed	unconditional_global_export	head_or_body_lexeme_credit	component_export_credit	unseen_form_export	gdt743_rule_trace	gdt743_dimension_dispatch	gdt743_carrier_dispatch	gdt743_state_mode	gdt743_working_render_de	carrier_locally_bound_gdt743	specific_local_dispatch_gdt743	changed_from_gdt742	active_run_override_contacts	dispatcher_uses_dispatch_id_or_locus_gdt743
G743-R0078	G742-R0078	G741-R0078	G739-D0078	G738-P0078	G737-O0396	f115v	f115v.39	8	8	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0079	G742-R0079	G741-R0079	G739-D0079	G738-P0079	G737-O0402	f116r	f116r.5	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0080	G742-R0080	G741-R0080	G739-D0080	G738-P0080	G737-O0412	f116r	f116r.27	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0081	G742-R0081	G741-R0081	G739-D0081	G738-P0081	G737-O0416	f116r	f116r.29	7	7	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0082	G742-R0082	G741-R0082	G739-D0082	G738-P0082	G737-O0424	f116r	f116r.36	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0083	G742-R0083	G741-R0083	G739-D0083	G738-P0083	G737-O0569	f76r	f76r.9	12	12	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0084	G742-R0084	G741-R0084	G739-D0084	G738-P0084	G737-O0572	f76r	f76r.17	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0085	G742-R0085	G741-R0085	G739-D0085	G738-P0085	G737-O0628	f78r	f78r.32	6	6	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR_CONFLICT	OPEN_SCALAR_CONFLICT	MATERIAL	MATERIAL	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II des Materials; Dimension offen	Skalarstufe II des Materials; Dimension offen	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR_CONFLICT	MATERIAL	NOT_APPLICABLE	Skalarstufe II des Materials; Dimension offen	1	1	0	0	0
G743-R0086	G742-R0086	G741-R0086	G739-D0086	G738-P0086	G737-O0646	f79r	f79r.23	5	5	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0087	G742-R0087	G741-R0087	G739-D0087	G738-P0087	G737-O0673	f80r	f80r.51	10	10	lkain	kain	H4	MIDDLE	SCALAR	II	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe II; Dimension offen	Skalarstufe II; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe II; Dimension offen	0	0	0	0	0
G743-R0088	G742-R0088	G741-R0088	G739-D0088	G738-P0088	G737-O0010	f103r	f103r.5	6	6	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Heißgrad I	Heißgrad I	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Heißgrad I	0	1	0	0	0
G743-R0089	G742-R0089	G741-R0089	G739-D0089	G738-P0089	G737-O0017	f103r	f103r.19	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0090	G742-R0090	G741-R0090	G739-D0090	G738-P0090	G737-O0035	f103v	f103v.9	11	11	lkar	kar	H4	LAST	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0091	G742-R0091	G741-R0091	G739-D0091	G738-P0091	G737-O0053	f104r	f104r.6	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0092	G742-R0092	G741-R0092	G739-D0092	G738-P0092	G737-O0070	f104v	f104v.18	4	4	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Kältegrad I	Kältegrad I	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Kältegrad I	0	1	0	0	0
G743-R0093	G742-R0093	G741-R0093	G739-D0093	G738-P0093	G737-O0111	f106r	f106r.35	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	PREPARATION	PREPARATION	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I der Zubereitung; Dimension offen	Skalarstufe I der Zubereitung; Dimension offen	0	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	PREPARATION	NOT_APPLICABLE	Skalarstufe I der Zubereitung; Dimension offen	1	1	0	0	0
G743-R0094	G742-R0094	G741-R0094	G739-D0094	G738-P0094	G737-O0135	f107r	f107r.33	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0095	G742-R0095	G741-R0095	G739-D0095	G738-P0095	G737-O0140	f107r	f107r.36	12	12	lkar	kar	H4	LAST	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0096	G742-R0096	G741-R0096	G739-D0096	G738-P0096	G737-O0158	f107v	f107v.16	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0097	G742-R0097	G741-R0097	G739-D0097	G738-P0097	G737-O0168	f107v	f107v.35	5	5	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0098	G742-R0098	G741-R0098	G739-D0098	G738-P0098	G737-O0175	f107v	f107v.45	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0099	G742-R0099	G741-R0099	G739-D0099	G738-P0099	G737-O0201	f108v	f108v.26	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0100	G742-R0100	G741-R0100	G739-D0100	G738-P0100	G737-O0230	f111r	f111r.30	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0101	G742-R0101	G741-R0101	G739-D0101	G738-P0101	G737-O0237	f111r	f111r.46	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0102	G742-R0102	G741-R0102	G739-D0102	G738-P0102	G737-O0298	f113r	f113r.4	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0103	G742-R0103	G741-R0103	G739-D0103	G738-P0103	G737-O0312	f113r	f113r.43	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0104	G742-R0104	G741-R0104	G739-D0104	G738-P0104	G737-O0313	f113r	f113r.43	12	12	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0105	G742-R0105	G741-R0105	G739-D0105	G738-P0105	G737-O0319	f113v	f113v.1	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0106	G742-R0106	G741-R0106	G739-D0106	G738-P0106	G737-O0366	f115r	f115r.15	11	11	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	NOT_APPLICABLE	NOT_APPLICABLE	Mengen-/Portionsstufe I des Materialteils	Mengen-/Portionsstufe I des Materialteils	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	AMOUNT_DOSE	MATERIAL_PART	NOT_APPLICABLE	Mengen-/Portionsstufe I des Materialteils	1	1	0	0	0
G743-R0107	G742-R0107	G741-R0107	G739-D0107	G738-P0107	G737-O0398	f115v	f115v.42	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Qualitätsstufe I im heiß/trocken-Feld	Qualitätsstufe I im heiß/trocken-Feld	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Qualitätsstufe I im heiß/trocken-Feld	0	1	0	0	0
G743-R0108	G742-R0108	G741-R0108	G739-D0108	G738-P0108	G737-O0410	f116r	f116r.23	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0109	G742-R0109	G741-R0109	G739-D0109	G738-P0109	G737-O0557	f75v	f75v.3	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0110	G742-R0110	G741-R0110	G739-D0110	G738-P0110	G737-O0568	f76r	f76r.9	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0111	G742-R0111	G741-R0111	G739-D0111	G738-P0111	G737-O0584	f76r	f76r.49	10	10	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0112	G742-R0112	G741-R0112	G739-D0112	G738-P0112	G737-O0669	f80r	f80r.33	3	3	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	QUALITY_DEGREE	QUALITY_DEGREE	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Heißgrad I	Heißgrad I	1	0	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_DEGREE	OPEN	NOT_APPLICABLE	Heißgrad I	0	1	0	0	0
G743-R0113	G742-R0113	G741-R0113	G739-D0113	G738-P0113	G737-O0764	f86v3	f86v3.20	8	8	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	AMOUNT_DOSE	AMOUNT_DOSE	MATERIAL_PART	MATERIAL_PART	NOT_APPLICABLE	NOT_APPLICABLE	Mengen-/Portionsstufe I des Materialteils	Mengen-/Portionsstufe I des Materialteils	1	1	1	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	AMOUNT_DOSE	MATERIAL_PART	NOT_APPLICABLE	Mengen-/Portionsstufe I des Materialteils	1	1	0	0	0
G743-R0114	G742-R0114	G741-R0114	G739-D0114	G738-P0114	G737-O0773	f86v6	f86v6.18	9	9	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0115	G742-R0115	G741-R0115	G739-D0115	G738-P0115	G737-O0774	f86v6	f86v6.27	2	2	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0116	G742-R0116	G741-R0116	G739-D0116	G738-P0116	G737-O0781	f86v6	f86v6.42	7	7	lkar	kar	H4	MIDDLE	SCALAR	I	GDT741_RENDER_INHERITED	OPEN_SCALAR	OPEN_SCALAR	OPEN	OPEN	NOT_APPLICABLE	NOT_APPLICABLE	Skalarstufe I; Dimension offen	Skalarstufe I; Dimension offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	OPEN_SCALAR	OPEN	NOT_APPLICABLE	Skalarstufe I; Dimension offen	0	0	0	0	0
G743-R0117	G742-R0117	G741-R0117	G739-D0117	G738-P0117	G737-O0586	f76r	f76r.52	6	6	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0
G743-R0118	G742-R0118	G741-R0118	G739-D0118	G738-P0118	G737-O0591	f76v	f76v.15	2	2	lsheedy	sheedy	H4	MIDDLE	STATE_RESULT	II	GDT741_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	QUALITY_STATE_AXIS_OPEN	OPEN	OPEN	QUALITY_STATE	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0	0	EXACT_COMPLETE_SURFACE_AT_THIS_ENUMERATED_OCCURRENCE	0	0	0	0	0	0	GDT742_RENDER_INHERITED	QUALITY_STATE_AXIS_OPEN	OPEN	QUALITY_STATE	Zustandsstufe II; Zustandsachse offen; Träger offen	0	0	0	0	0
