world	source_state_hit_gain	factorial_hit_gain	max_two_hit_gain
3062	0	2	2
3063	-1	8	8
3064	0	2	2
3065	-1	4	4
3066	0	7	7
3067	0	5	5
3068	0	4	4
3069	0	9	9
3070	-1	8	8
3071	0	4	4
3072	-2	4	4
3073	0	7	7
3074	-1	4	4
3075	-1	5	5
3076	-2	8	8
3077	0	6	6
3078	0	4	4
3079	-2	2	2
3080	-1	5	5
3081	0	10	10
3082	0	9	9
3083	-1	5	5
3084	-1	2	2
3085	0	5	5
3086	-1	7	7
3087	-2	-1	-1
3088	-1	7	7
3089	-1	2	2
3090	0	4	4
3091	0	9	9
3092	-1	13	13
3093	-1	2	2
3094	0	8	8
3095	0	8	8
3096	-1	7	7
3097	-1	4	4
3098	-2	4	4
3099	0	7	7
3100	0	4	4
3101	-1	6	6
3102	0	6	6
3103	0	8	8
3104	-1	1	1
3105	-1	7	7
3106	0	3	3
3107	-1	2	2
3108	-1	8	8
3109	0	3	3
3110	0	4	4
3111	0	6	6
3112	0	3	3
3113	-2	5	5
3114	0	6	6
3115	0	2	2
3116	0	11	11
3117	0	5	5
3118	0	4	4
3119	-1	3	3
3120	0	5	5
3121	0	5	5
3122	-1	2	2
3123	-2	5	5
3124	0	7	7
3125	0	5	5
3126	-1	6	6
3127	-1	5	5
3128	0	1	1
3129	0	1	1
3130	-1	7	7
3131	0	5	5
3132	-1	5	5
3133	0	6	6
3134	0	1	1
3135	0	4	4
3136	-2	6	6
3137	0	8	8
3138	-1	6	6
3139	-1	8	8
3140	0	8	8
3141	0	2	2
3142	-1	6	6
3143	0	4	4
3144	-2	6	6
3145	-2	3	3
3146	0	3	3
3147	0	3	3
3148	0	9	9
3149	1	8	8
3150	0	0	0
3151	0	7	7
3152	-1	2	2
3153	0	6	6
3154	0	8	8
3155	0	8	8
3156	-2	4	4
3157	0	7	7
3158	0	10	10
3159	-1	0	0
3160	0	4	4
3161	-1	7	7
3162	0	9	9
3163	-1	5	5
3164	0	4	4
3165	-1	7	7
3166	0	10	10
3167	-1	10	10
3168	-1	10	10
3169	1	8	8
3170	-1	8	8
3171	-1	9	9
3172	0	5	5
3173	-1	4	4
3174	0	8	8
3175	-2	9	9
3176	0	7	7
3177	-1	4	4
3178	0	8	8
3179	0	4	4
3180	-2	5	5
3181	0	6	6
3182	-1	4	4
3183	0	6	6
3184	-1	4	4
3185	0	10	10
3186	0	8	8
3187	0	6	6
3188	0	2	2
3189	-1	8	8
3190	0	1	1
3191	-1	1	1
3192	-1	3	3
3193	0	8	8
3194	-1	3	3
3195	0	3	3
3196	0	7	7
3197	0	4	4
3198	0	4	4
3199	0	11	11
3200	0	5	5
3201	0	4	4
3202	-1	4	4
3203	-1	4	4
3204	0	4	4
3205	1	7	7
3206	0	4	4
3207	-1	7	7
3208	0	5	5
3209	0	5	5
3210	-1	4	4
3211	0	8	8
3212	0	6	6
3213	0	6	6
3214	-1	4	4
3215	0	1	1
3216	0	11	11
3217	0	10	10
3218	0	5	5
3219	-1	4	4
3220	0	6	6
3221	-1	-2	-1
3222	0	3	3
3223	0	4	4
3224	-1	11	11
3225	-1	2	2
3226	0	8	8
3227	-3	7	7
3228	-1	8	8
3229	0	4	4
3230	-2	0	0
3231	0	0	0
3232	-1	4	4
3233	0	3	3
3234	0	5	5
3235	0	6	6
3236	0	6	6
3237	0	5	5
3238	-1	3	3
3239	0	5	5
3240	0	8	8
3241	0	6	6
3242	-1	4	4
3243	0	5	5
3244	0	6	6
3245	0	3	3
3246	-1	6	6
3247	-1	4	4
3248	0	5	5
3249	0	5	5
3250	0	2	2
3251	0	6	6
3252	0	4	4
3253	0	6	6
3254	-1	5	5
3255	0	4	4
3256	-1	8	8
3257	-1	4	4
3258	-1	7	7
3259	0	2	2
3260	1	9	9
3261	0	7	7
3262	0	9	9
3263	0	6	6
3264	0	8	8
3265	0	4	4
3266	0	7	7
3267	-1	4	4
3268	0	8	8
3269	0	3	3
3270	0	5	5
3271	-1	9	9
3272	-3	0	0
3273	0	8	8
3274	0	5	5
3275	0	5	5
3276	-1	9	9
3277	0	3	3
3278	0	3	3
3279	-2	12	12
3280	-1	5	5
3281	0	5	5
3282	-2	1	1
3283	-1	-1	-1
3284	0	7	7
3285	-2	11	11
3286	0	6	6
3287	-1	4	4
3288	0	7	7
3289	0	9	9
3290	0	1	1
3291	-1	5	5
3292	0	4	4
3293	-1	7	7
3294	0	8	8
3295	0	7	7
3296	-1	1	1
3297	0	5	5
3298	-1	3	3
3299	0	6	6
3300	0	1	1
3301	-1	2	2
3302	-2	4	4
3303	0	3	3
3304	0	7	7
3305	0	9	9
3306	-1	10	10
3307	-1	6	6
3308	-1	2	2
3309	1	6	6
3310	0	6	6
3311	0	6	6
3312	-1	4	4
3313	-2	8	8
3314	-1	0	0
3315	-1	6	6
3316	-1	5	5
3317	-1	5	5
3318	-3	4	4
3319	-1	10	10
3320	-1	6	6
3321	0	6	6
3322	0	2	2
3323	-2	10	10
3324	0	4	4
3325	-2	8	8
3326	0	5	5
3327	0	8	8
3328	-1	5	5
3329	0	5	5
3330	-1	2	2
3331	0	0	0
3332	0	4	4
3333	-1	3	3
3334	-1	8	8
3335	0	5	5
3336	0	7	7
3337	-1	8	8
3338	-2	5	5
3339	0	4	4
3340	-1	2	2
3341	0	9	9
3342	-1	1	1
3343	0	8	8
3344	-1	4	4
3345	0	4	4
3346	-1	9	9
3347	-1	2	2
3348	0	7	7
3349	-1	3	3
3350	-1	9	9
3351	0	3	3
3352	-1	3	3
3353	0	7	7
3354	0	4	4
3355	-1	4	4
3356	0	2	2
3357	0	2	2
3358	0	6	6
3359	-1	2	2
3360	-1	5	5
3361	-1	5	5
3362	-1	6	6
3363	-1	3	3
3364	-1	3	3
3365	0	3	3
3366	-2	2	2
3367	-1	9	9
3368	-1	7	7
3369	0	1	1
3370	0	3	3
3371	-2	7	7
3372	0	4	4
3373	-2	5	5
3374	0	6	6
3375	-1	5	5
3376	0	6	6
3377	-1	5	5
3378	0	0	0
3379	0	7	7
3380	0	1	1
3381	-1	5	5
3382	-1	6	6
3383	0	3	3
3384	-1	8	8
3385	0	2	2
3386	-1	6	6
3387	-1	8	8
3388	0	10	10
3389	-1	5	5
3390	0	4	4
3391	-1	5	5
3392	-2	7	7
3393	-1	7	7
3394	-1	7	7
3395	-3	2	2
3396	0	4	4
3397	0	8	8
3398	0	2	2
3399	-1	9	9
3400	0	3	3
3401	0	5	5
3402	0	3	3
3403	-1	5	5
3404	-1	2	2
3405	0	7	7
3406	0	6	6
3407	0	6	6
3408	0	8	8
3409	1	5	5
3410	0	6	6
3411	0	9	9
3412	-1	5	5
3413	0	6	6
3414	0	9	9
3415	0	6	6
3416	0	7	7
3417	-1	9	9
3418	0	8	8
3419	0	3	3
3420	0	7	7
3421	0	6	6
3422	0	6	6
3423	0	2	2
3424	0	6	6
3425	-1	6	6
3426	-2	3	3
3427	-1	6	6
3428	0	7	7
3429	-2	3	3
3430	-1	6	6
3431	-2	10	10
3432	0	8	8
3433	0	5	5
3434	-1	4	4
3435	-1	3	3
3436	0	6	6
3437	-1	6	6
3438	1	5	5
3439	-1	5	5
3440	0	5	5
3441	0	2	2
3442	-1	7	7
3443	-1	4	4
3444	0	9	9
3445	0	7	7
3446	-1	10	10
3447	0	7	7
3448	0	8	8
3449	0	5	5
3450	-1	6	6
3451	-2	2	2
3452	0	4	4
3453	0	6	6
3454	-1	13	13
3455	-1	6	6
3456	0	5	5
3457	-1	6	6
3458	-1	2	2
3459	0	2	2
3460	0	4	4
3461	-1	9	9
3462	0	5	5
3463	0	8	8
3464	-1	12	12
3465	0	0	0
3466	0	4	4
3467	0	2	2
3468	0	4	4
3469	0	5	5
3470	0	4	4
3471	-1	3	3
3472	0	3	3
3473	0	4	4
3474	0	12	12
3475	-1	9	9
3476	0	7	7
3477	-1	5	5
3478	0	3	3
3479	-1	6	6
3480	0	8	8
3481	-1	6	6
3482	-1	6	6
3483	0	2	2
3484	-1	5	5
3485	-1	3	3
3486	0	9	9
3487	0	2	2
3488	0	6	6
3489	-1	3	3
3490	-1	10	10
3491	0	4	4
3492	0	1	1
3493	-1	5	5
3494	0	7	7
3495	0	4	4
3496	0	4	4
3497	0	3	3
3498	0	8	8
3499	-1	4	4
3500	0	10	10
3501	0	6	6
3502	0	8	8
3503	-2	1	1
3504	0	6	6
3505	-1	8	8
3506	0	3	3
3507	-1	3	3
3508	0	9	9
3509	0	12	12
3510	0	8	8
3511	-1	3	3
3512	-1	10	10
3513	0	8	8
3514	0	3	3
3515	-1	8	8
3516	1	8	8
3517	0	7	7
3518	-2	6	6
3519	0	3	3
3520	-1	10	10
3521	-1	5	5
3522	0	8	8
3523	0	8	8
3524	-2	8	8
3525	-1	8	8
3526	0	2	2
3527	1	5	5
3528	0	3	3
3529	-1	8	8
3530	0	3	3
3531	0	7	7
3532	-1	1	1
3533	0	10	10
3534	-1	6	6
3535	-1	5	5
3536	-1	3	3
3537	0	7	7
3538	-1	5	5
3539	0	7	7
3540	0	6	6
3541	0	5	5
3542	-1	9	9
3543	-1	2	2
3544	0	6	6
3545	0	6	6
3546	-2	10	10
3547	0	12	12
3548	0	8	8
3549	0	2	2
3550	-1	-1	-1
3551	-1	3	3
3552	-1	5	5
3553	0	9	9
3554	-2	5	5
3555	0	5	5
3556	-1	3	3
3557	-1	4	4
3558	0	8	8
3559	0	10	10
3560	0	9	9
3561	0	6	6
3562	0	7	7
3563	0	5	5
3564	0	6	6
3565	0	8	8
3566	-1	7	7
3567	-1	5	5
3568	0	2	2
3569	0	7	7
3570	0	9	9
3571	0	11	11
3572	0	7	7
3573	-1	4	4
3574	-1	3	3
3575	0	4	4
3576	0	4	4
3577	-1	1	1
3578	-2	4	4
3579	0	1	1
3580	-1	7	7
3581	-2	2	2
3582	1	6	6
3583	-1	5	5
3584	0	4	4
3585	-1	10	10
3586	-1	9	9
3587	-1	9	9
3588	0	9	9
3589	0	7	7
3590	-1	5	5
3591	-1	7	7
3592	0	4	4
3593	-1	4	4
3594	-2	9	9
3595	-2	7	7
3596	0	2	2
3597	0	4	4
3598	0	1	1
3599	0	4	4
3600	0	7	7
3601	-1	6	6
3602	0	5	5
3603	-1	2	2
3604	0	6	6
3605	0	7	7
3606	-1	3	3
3607	0	11	11
3608	0	2	2
3609	0	5	5
3610	-1	7	7
3611	0	5	5
3612	-1	4	4
3613	-2	4	4
3614	0	5	5
3615	0	3	3
3616	0	6	6
3617	0	5	5
3618	-2	2	2
3619	-1	9	9
3620	-1	9	9
3621	0	4	4
3622	-1	3	3
3623	-1	8	8
3624	0	11	11
3625	0	8	8
3626	-1	3	3
3627	0	11	11
3628	0	7	7
3629	0	6	6
3630	0	8	8
3631	0	5	5
3632	0	9	9
3633	0	2	2
3634	0	7	7
3635	0	6	6
3636	0	1	1
3637	-1	8	8
3638	0	6	6
3639	-2	6	6
3640	0	6	6
3641	-1	1	1
3642	-1	5	5
3643	-1	-1	-1
3644	0	7	7
3645	-1	5	5
3646	0	4	4
3647	0	7	7
3648	-1	4	4
3649	0	6	6
3650	-1	5	5
3651	-1	2	2
3652	0	4	4
3653	-1	1	1
3654	-2	4	4
3655	0	2	2
3656	0	7	7
3657	1	5	5
3658	0	6	6
3659	0	5	5
3660	-1	-1	-1
3661	-1	5	5
3662	0	3	3
3663	0	7	7
3664	-1	3	3
3665	-1	3	3
3666	0	6	6
3667	-2	7	7
3668	0	7	7
3669	-1	5	5
3670	0	7	7
3671	0	0	0
3672	-1	2	2
3673	-2	8	8
3674	-1	8	8
3675	0	8	8
3676	0	4	4
3677	-1	8	8
3678	-1	7	7
3679	0	3	3
3680	-1	7	7
3681	0	5	5
3682	0	5	5
3683	0	5	5
3684	0	2	2
3685	0	4	4
3686	0	5	5
3687	-1	5	5
3688	-2	5	5
3689	-1	2	2
3690	-1	4	4
3691	0	4	4
3692	0	8	8
3693	0	7	7
3694	-1	2	2
3695	-1	5	5
3696	-1	5	5
3697	-1	4	4
3698	0	7	7
3699	0	3	3
3700	0	4	4
3701	-2	7	7
3702	-1	1	1
3703	-1	7	7
3704	0	8	8
3705	1	4	4
3706	0	5	5
3707	0	2	2
3708	0	7	7
3709	0	12	12
3710	0	4	4
3711	0	7	7
3712	0	5	5
3713	0	4	4
3714	-1	3	3
3715	-1	4	4
3716	-1	6	6
3717	0	8	8
3718	-3	3	3
3719	0	3	3
3720	-1	9	9
3721	-1	4	4
3722	-1	8	8
3723	-1	5	5
3724	0	6	6
3725	0	4	4
3726	-1	7	7
3727	0	6	6
3728	-1	2	2
3729	-1	8	8
3730	0	5	5
3731	0	5	5
3732	-1	5	5
3733	-2	3	3
3734	-1	7	7
3735	-1	3	3
3736	0	3	3
3737	0	2	2
3738	-1	6	6
3739	0	5	5
3740	-2	4	4
3741	-1	5	5
3742	0	10	10
3743	-1	8	8
3744	-1	2	2
3745	0	9	9
3746	0	7	7
3747	-1	4	4
3748	-1	10	10
3749	-1	9	9
3750	-1	5	5
3751	-2	3	3
3752	0	6	6
3753	-1	7	7
3754	0	6	6
3755	0	7	7
3756	0	5	5
3757	0	6	6
3758	0	5	5
3759	-1	10	10
3760	0	6	6
3761	-1	3	3
3762	-1	5	5
3763	-1	2	2
3764	-1	2	2
3765	0	9	9
3766	-1	1	1
3767	0	2	2
3768	0	5	5
3769	0	6	6
3770	-1	8	8
3771	0	3	3
3772	-1	8	8
3773	0	6	6
3774	0	5	5
3775	0	7	7
3776	0	7	7
3777	0	5	5
3778	-1	8	8
3779	0	4	4
3780	0	4	4
3781	0	6	6
3782	0	0	0
3783	0	8	8
3784	-1	9	9
3785	0	7	7
3786	-1	1	1
3787	-2	2	2
3788	0	8	8
3789	0	3	3
3790	0	2	2
3791	0	5	5
3792	0	4	4
3793	0	4	4
3794	-1	3	3
3795	-2	7	7
3796	-1	0	0
3797	-1	5	5
3798	0	3	3
3799	0	10	10
3800	0	4	4
3801	-1	0	0
3802	-1	10	10
3803	0	8	8
3804	-1	5	5
3805	0	7	7
3806	0	6	6
3807	-1	2	2
3808	-1	6	6
3809	-1	6	6
3810	0	3	3
3811	-1	3	3
3812	0	8	8
3813	0	5	5
3814	0	8	8
3815	-1	7	7
3816	0	9	9
3817	0	5	5
3818	-1	8	8
3819	-2	6	6
3820	0	2	2
3821	-1	3	3
3822	-1	9	9
3823	-2	4	4
3824	0	5	5
3825	0	2	2
3826	-2	5	5
3827	-1	2	2
3828	0	5	5
3829	-1	5	5
3830	-1	5	5
3831	-1	4	4
3832	-1	7	7
3833	0	6	6
3834	-1	5	5
3835	-1	3	3
3836	0	6	6
3837	-1	7	7
3838	-1	10	10
3839	-1	4	4
3840	0	10	10
3841	-1	5	5
3842	1	6	6
3843	0	8	8
3844	0	3	3
3845	-1	8	8
3846	0	11	11
3847	0	6	6
3848	-1	8	8
3849	-1	3	3
3850	0	1	1
3851	0	5	5
3852	0	6	6
3853	0	3	3
3854	-1	2	2
3855	0	6	6
3856	-1	2	2
3857	0	2	2
3858	0	6	6
3859	0	5	5
3860	0	2	2
3861	-1	8	8
3862	-1	6	6
3863	-1	3	3
3864	-1	-1	-1
3865	0	6	6
3866	-2	10	10
3867	1	9	9
3868	0	8	8
3869	-1	6	6
3870	0	13	13
3871	0	3	3
3872	0	8	8
3873	0	7	7
3874	0	6	6
3875	0	4	4
3876	-1	5	5
3877	-1	8	8
3878	0	8	8
3879	-3	1	1
3880	0	7	7
3881	0	8	8
3882	-1	3	3
3883	0	4	4
3884	0	1	1
3885	0	2	2
3886	0	5	5
3887	-1	9	9
3888	0	3	3
3889	-2	1	1
3890	-1	5	5
3891	0	6	6
3892	0	9	9
3893	0	8	8
3894	0	4	4
3895	0	7	7
3896	0	4	4
3897	0	6	6
3898	-1	5	5
3899	-1	5	5
3900	-2	12	12
3901	-1	4	4
3902	-2	10	10
3903	-1	2	2
3904	-1	9	9
3905	0	2	2
3906	0	6	6
3907	-1	0	0
3908	0	6	6
3909	-1	8	8
3910	0	8	8
3911	-1	6	6
3912	1	3	3
3913	0	6	6
3914	0	4	4
3915	0	9	9
3916	-2	6	6
3917	-1	6	6
3918	0	2	2
3919	0	1	1
3920	-1	1	1
3921	0	4	4
3922	0	8	8
3923	0	5	5
3924	-2	4	4
3925	0	6	6
3926	0	7	7
3927	0	7	7
3928	0	3	3
3929	-1	6	6
3930	0	8	8
3931	-1	9	9
3932	0	3	3
3933	0	2	2
3934	-1	9	9
3935	-1	5	5
3936	0	6	6
3937	-1	3	3
3938	0	1	1
3939	-1	3	3
3940	0	8	8
3941	0	6	6
3942	-1	7	7
3943	0	4	4
3944	0	8	8
3945	-2	5	5
3946	1	3	3
3947	-1	4	4
3948	-1	7	7
3949	1	9	9
3950	-2	9	9
3951	1	10	10
3952	-1	4	4
3953	0	7	7
3954	0	4	4
3955	0	5	5
3956	0	4	4
3957	0	3	3
3958	0	2	2
3959	-1	5	5
3960	-1	2	2
3961	-1	6	6
3962	0	9	9
3963	0	10	10
3964	0	8	8
3965	0	8	8
3966	0	5	5
3967	-1	6	6
3968	-1	4	4
3969	-1	7	7
3970	0	6	6
3971	0	3	3
3972	-2	4	4
3973	-2	6	6
3974	0	4	4
3975	0	9	9
3976	-1	8	8
3977	-1	1	1
3978	0	4	4
3979	0	6	6
3980	-1	11	11
3981	0	5	5
3982	-2	5	5
3983	-1	4	4
3984	-1	7	7
3985	-1	8	8
3986	-1	4	4
3987	0	11	11
3988	-3	5	5
3989	0	2	2
3990	-2	-2	-2
3991	0	3	3
3992	0	10	10
3993	-2	2	2
3994	0	9	9
3995	0	3	3
3996	0	5	5
3997	0	0	0
3998	0	8	8
3999	-2	0	0
4000	-1	4	4
4001	0	8	8
4002	-2	7	7
4003	0	8	8
4004	-1	1	1
4005	1	9	9
4006	-1	9	9
4007	-3	1	1
4008	-1	10	10
4009	0	8	8
4010	-1	3	3
4011	-1	10	10
4012	-1	10	10
4013	0	4	4
4014	0	2	2
4015	-1	0	0
4016	0	6	6
4017	0	2	2
4018	1	9	9
4019	0	5	5
4020	-1	10	10
4021	-2	3	3
4022	-1	7	7
4023	-1	4	4
4024	-1	7	7
4025	0	3	3
4026	0	5	5
4027	0	12	12
4028	-1	6	6
4029	0	7	7
4030	0	7	7
4031	0	9	9
4032	0	9	9
4033	0	3	3
4034	-2	6	6
4035	0	1	1
4036	-1	3	3
4037	0	4	4
4038	-2	4	4
4039	0	2	2
4040	0	12	12
4041	0	6	6
4042	-2	5	5
4043	0	4	4
4044	0	6	6
4045	-1	10	10
4046	1	4	4
4047	0	6	6
4048	0	6	6
4049	-1	7	7
4050	-1	6	6
4051	0	2	2
4052	0	3	3
4053	0	5	5
4054	0	8	8
4055	-1	3	3
4056	0	4	4
4057	0	6	6
4058	0	3	3
4059	0	5	5
4060	-1	5	5
4061	0	8	8
4062	-2	6	6
4063	-1	6	6
4064	0	12	12
4065	-1	6	6
4066	-1	7	7
4067	0	6	6
4068	0	10	10
4069	-2	8	8
4070	-1	8	8
4071	0	6	6
4072	0	8	8
4073	0	6	6
4074	0	8	8
4075	0	5	5
4076	0	6	6
4077	-2	7	7
4078	0	7	7
4079	-1	5	5
4080	0	6	6
4081	0	5	5
4082	-1	4	4
4083	-1	4	4
4084	0	6	6
4085	0	4	4
4086	-1	4	4
4087	0	2	2
4088	0	6	6
4089	0	6	6
4090	-1	2	2
4091	0	5	5
4092	0	7	7
4093	0	1	1
4094	0	5	5
4095	-1	8	8
