edition	position_id	page	locus	token_ordinal	surface	source_reading_id	v98_dictionary_core_de	v98_context_realization_de	v98_lexical_score	v98_lexical_level	consumption_disposition	rule_id	output_unit_id	emitted_here	emitted_text_de	position_consumed_once	group_position_count	dictionary_core_changed	context_table_changed	score_changed	component_global_export_allowed	historical_confirmation
V98R1_PRACTICAL	P189	f116r	f116r.12	3	cholches	cholches#1	nachgetrocknet, Mittelstufe	nachgetrocknetes Material, Mittelstufe	39	W1_WEAK_WORKING	CONTEXT_POSITION	P189	PU188	1	nachgetrocknetes Material, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P190	f116r	f116r.12	4	okain	okain#1	heißer Ansatz, Grad II	heißer Ansatz, Grad II	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P190	PU189	1	heißer Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P191	f116r	f116r.12	5	dain	dain#3	Wert II	zwei	42	W2_PROVISIONAL_WORKING	LOCAL_POSITION_OVERRIDE	R003_CHOLCHES_OKAIN_DAIN_F116R12	PU190	1	davon zwei Portionen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P192	f116r	f116r.12	6	cheey	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P192	PU191	1	trocken am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P193	f116r	f116r.12	7	okeey	okeey#1	heißer Ansatz am Ende des Grades	heißer Ansatz am Ende des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P193	PU192	1	heißer Ansatz am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P194	f116r	f116r.12	8	otain	otain#1	kalter Ansatz, Grad II	kalter Ansatz, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P194	PU193	1	kalter Ansatz, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P195	f116r	f116r.12	9	olchdy	olchdy#1	Holz im Ansatz fertig getrocknet	Holz im Ansatz fertig getrocknet	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P195	PU194	1	Holz im Ansatz fertig getrocknet	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P196	f116r	f116r.12	10	otal	otal#1	Material I im kalten Anfangsansatz	Material I im kalten Anfangsansatz	38	W1_WEAK_WORKING	BOUND_SPAN_ANCHOR_OUTPUT	R004_OTAL_DAIN_F116R12	PU195	1	zwei Portionen des Materials I im kalten Anfangsansatz	1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P197	f116r	f116r.12	11	dain	dain#2	Wert II	zwei	42	W2_PROVISIONAL_WORKING	BOUND_SPAN_MEMBER_SUPPRESSED	R004_OTAL_DAIN_F116R12	PU195	0		1	2	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P198	f116r	f116r.12	12	olam	olam#1	ein Maß Holz	ein Maß Holz	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P198	PU196	1	ein Maß Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P199	f23r	f23r.6	1	tshol	tshol#1	kalt-feucht	kalt-feuchtes Material	39	W1_WEAK_WORKING	CONTEXT_POSITION	P199	PU197	1	kalt-feuchtes Material	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P200	f23r	f23r.6	2	y	y#2	[STRUKTUR: ANSCHLUSS AN FOLGENDEN POSTEN]	Hierzu:	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P200	PU198	1	Hierzu:	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P201	f23r	f23r.6	3	kor	kor#1	heiße Portion	eine heiße Portion	36	W1_WEAK_WORKING	CONTEXT_POSITION	P201	PU199	1	eine heiße Portion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P202	f23r	f23r.6	4	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P202	PU200	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P203	f23r	f23r.6	5	yky	yky#1	leicht erhitzen	die heiße Portion auf Stufe III leicht nachwärmen	35	W1_WEAK_WORKING	CONTEXT_POSITION	P203	PU201	1	die heiße Portion auf Stufe III leicht nachwärmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P204	f23r	f23r.6	6	dar	dar#1	abgemessener Anteil I	abgemessener Anteil I	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P204	PU202	1	abgemessener Anteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P205	f23r	f23r.6	7	okol	okol#1	heißer Ansatzstoff	heißer Ansatzstoff	38	W1_WEAK_WORKING	CONTEXT_POSITION	P205	PU203	1	heißer Ansatzstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P206	f23r	f23r.6	8	dchey	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	74	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P206	PU204	1	fertige abgemessene Mittelstufen-Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P207	f23r	f23r.6	9	daiidal	daiidal#1	abgemessenes Material I; Wert III	Material I, dreimal abgemessen	39	W1_WEAK_WORKING	CONTEXT_POSITION	P207	PU205	1	Material I, dreimal abgemessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P208	f23r	f23r.6	10	dam	dam#1	abgemessenes Maß I	abgemessenes Maß	25	W1_WEAK_WORKING	CONTEXT_POSITION	P208	PU206	1	abgemessenes Maß	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P209	f23r	f23r.6	11	ytcho	ytcho#1	kalte Trockenmischung	hieraus eine kalte Trockenmischung herstellen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P209	PU207	1	hieraus eine kalte Trockenmischung herstellen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P210	f23r	f23r.6	12	ldals	ldals#1	eine Charge Holzrohstoff I abmessen	eine Charge Holzrohstoff I abmessen	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P210	PU208	1	eine Charge Holzrohstoff I abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P211	f24v	f24v.15	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P211	PU209	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P212	f24v	f24v.15	2	kchod	kchod#1	heiß-trocken; abgeschlossen	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P212	PU210	1	heißer Auszug aus Trockengut, abgezogen und abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P213	f24v	f24v.15	3	dchal	dchal#1	angetrocknetes, abgemessenes Material I	angetrocknetes, abgemessenes Material I	39	W1_WEAK_WORKING	CONTEXT_POSITION	P213	PU211	1	angetrocknetes, abgemessenes Material I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P214	f24v	f24v.15	4	ochdy	ochdy#1	trocken; abgeschlossen	fertige Trockenmasse	30	W1_WEAK_WORKING	CONTEXT_POSITION	P214	PU212	1	fertige Trockenmasse	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P215	f26r	f26r.2	1	dchey	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	74	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P215	PU213	1	fertige abgemessene Mittelstufen-Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P216	f26r	f26r.2	2	aiin	aiin#1	Menge III	Menge III	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P216	PU214	1	Menge III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P217	f26r	f26r.2	3	adeeody	adeeody#1	gleich großer, abgemessener Fertiganteil	gleich großer abgemessener Teil der fertigen Zubereitung	30	W1_WEAK_WORKING	CONTEXT_POSITION	P217	PU215	1	gleich großer abgemessener Teil der fertigen Zubereitung	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P218	f26r	f26r.2	4	ykecthey	ykecthey#1	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P218	PU216	1	hiervon Krautdroge bis zur Mittelstufe erhitzen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P219	f26r	f26r.2	5	chedy	chedy#1	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P219	PU217	1	mittlere Trockenstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P220	f26r	f26r.2	6	ytedy	ytedy#1	hiervon bis zur Mittelstufe abkühlen und abschließen	hiervon bis zur Mittelstufe abkühlen und abschließen	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P220	PU218	1	hiervon bis zur Mittelstufe abkühlen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P221	f26r	f26r.2	7	dy	dy#2	[STRUKTUR: ARBEITSSCHRITT-TRENNER]	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P221	PU219	1	;	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P222	f26r	f26r.2	8	checthedy	checthedy#1	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P222	PU220	1	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P223	f26r	f26r.2	9	ls	ls#1	eine Charge Holz	eine Charge Holz	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P223	PU221	1	eine Charge Holz	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P224	f27r	f27r.9	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P224	PU222	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P225	f27r	f27r.9	2	keeod	keeod#1	vollständig erhitzt; abgezogen	vollständig erhitzter und abgezogener Auszug	30	W1_WEAK_WORKING	CONTEXT_POSITION	P225	PU223	1	vollständig erhitzter und abgezogener Auszug	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P226	f27r	f27r.9	3	shotchey	shotchey#1	kalt angefeuchtet; Trockenstufe II	kalt angefeuchtetes Mazerat, Trockenstufe II	30	W1_WEAK_WORKING	CONTEXT_POSITION	P226	PU224	1	kalt angefeuchtetes Mazerat, Trockenstufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P227	f27r	f27r.9	4	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P227	PU225	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P228	f27r	f27r.9	5	oty	oty#1	kalte Zubereitung, Anfangsstufe	eine kalte Zubereitung auf Anfangsstufe	31	W1_WEAK_WORKING	CONTEXT_POSITION	P228	PU226	1	eine kalte Zubereitung auf Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P229	f27r	f27r.9	6	chy	chy#1	trocken am Anfang des Grades	trocken am Anfang des Grades	51	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P229	PU227	1	trocken am Anfang des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P230	f27r	f27r.9	7	tolg	tolg#1	kaltes Material	kaltes Material	29	W1_WEAK_WORKING	CONTEXT_POSITION	P230	PU228	1	kaltes Material	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P231	f30r	f30r.9	1	dchey	dchey#1	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	79	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P231	PU229	1	Eine abgemessene Portion bis zur Mittelstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P232	f30r	f30r.9	2	qochar	qochar#1	trockenen Anteil I nehmen	den trockenen Anteil I dieser Portion nehmen	38	W1_WEAK_WORKING	CONTEXT_POSITION	P232	PU230	1	den trockenen Anteil I dieser Portion nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P233	f30r	f30r.9	3	chol	chol#1	trocken	trocken	69	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P233	PU231	1	trocken	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P234	f30r	f30r.9	4	keeaiin	keeaiin#1	heiß, Endstufe; Wert III	heiß, Endstufe III	39	W1_WEAK_WORKING	CONTEXT_POSITION	P234	PU232	1	heiß, Endstufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P235	f30r	f30r.9	5	chcthey	chcthey#1	Krautdroge bis zur mittleren Stufe trocknen	Krautdroge bis zur mittleren Stufe trocknen	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P235	PU233	1	Krautdroge bis zur mittleren Stufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P236	f30r	f30r.9	6	chor	chor#1	Pflanzenteil	Pflanzenteil	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P236	PU234	1	Pflanzenteil	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P237	f30r	f30r.9	7	cheky	cheky#1	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P237	PU235	1	bis zur mittleren Trockenstufe, dann leicht erhitzen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P238	f49r	f49r.16	1	qocho	qocho#1	Trockengut	getrocknete Droge nehmen	30	W1_WEAK_WORKING	CONTEXT_POSITION	P238	PU236	1	getrocknete Droge nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P239	f49r	f49r.16	2	cheey	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P239	PU237	1	trocken am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P240	f49r	f49r.16	3	dchey	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	74	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P240	PU238	1	fertige abgemessene Mittelstufen-Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P241	f49r	f49r.16	4	qotchody	qotchody#1	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P241	PU239	1	abkühlen, bis zur Mittelstufe trocknen und neu ansetzen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P242	f56r	f56r.6	1	ykcho	ykcho#1	warme Trockenmischung	hieraus eine warme Trockenmischung bereiten	30	W1_WEAK_WORKING	CONTEXT_POSITION	P242	PU240	1	hieraus eine warme Trockenmischung bereiten	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P243	f56r	f56r.6	2	dy	dy#2	[STRUKTUR: ARBEITSSCHRITT-TRENNER]	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P243	PU241	1	;	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P244	f56r	f56r.6	3	dchey	dchey#2	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	74	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P244	PU242	1	fertige abgemessene Mittelstufen-Trockenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P245	f56r	f56r.6	4	keey	keey#1	heiß am Ende des Grades	heiß am Ende des Grades	43	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P245	PU243	1	heiß am Ende des Grades	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P246	f56r	f56r.6	5	daiin	daiin#2	Wert III	Grad III	42	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P246	PU244	1	Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P247	f56r	f56r.6	6	y	y#1	[STRUKTUR: SATZSCHLUSS]	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P247	PU245	1	.	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P248	f75r	f75r.3	1	qokain	qokain#1	heiß, Grad II	heiß, Grad II	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P248	PU246	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P249	f75r	f75r.3	2	chal	chal#1	trockenes Material I, Anfangsstufe	trockenes Material I, Anfangsstufe	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P249	PU247	1	trockenes Material I, Anfangsstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P250	f75r	f75r.3	3	orchey	orchey#1	trockene Portion, Mittelstufe	eine trockene Portion auf Mittelstufe	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P250	PU248	1	eine trockene Portion auf Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P251	f75r	f75r.3	4	qey	qey#1	anschließend nehmen	die vorstehende trockene Mittelstufenportion anschließend nehmen	39	W1_WEAK_WORKING	CONTEXT_POSITION	P251	PU249	1	die vorstehende trockene Mittelstufenportion anschließend nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P252	f75r	f75r.3	5	kain	kain#1	heiß, Grad II	heiß, Grad II	58	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P252	PU250	1	heiß, Grad II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P253	f75r	f75r.3	6	sheeky	sheeky#1	vollständig einweichen, erhitzen und abschließen	vollständig einweichen, erhitzen und abschließen	50	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P253	PU251	1	vollständig einweichen, erhitzen und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P254	f75r	f75r.3	7	ltain	ltain#1	Holz, kalt auf Stufe II	Holz, kalt auf Stufe II	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P254	PU252	1	Holz, kalt auf Stufe II	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P255	f75r	f75r.3	8	olkar	olkar#1	heißer Holzanteil I	heißer Holzanteil I	53	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P255	PU253	1	heißer Holzanteil I	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P256	f75r	f75r.3	9	or	or#1	Drogenportion	Drogenportion	48	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P256	PU254	1	Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P257	f76v	f76v.10	1	cphdor	cphdor#1	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	49	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P257	PU255	1	eine Portion Arzneikompositum abmessen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P258	f76v	f76v.10	2	shedal	shedal#1	feuchtes, abgemessenes Material I, Mittelstufe	feuchtes, abgemessenes Material I, Mittelstufe	34	W1_WEAK_WORKING	CONTEXT_POSITION	P258	PU256	1	feuchtes, abgemessenes Material I, Mittelstufe	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P259	f76v	f76v.10	3	qopchdy	qopchdy#1	fertig getrocknetes Pulver nehmen	fertig getrocknetes Pulver nehmen	40	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P259	PU257	1	fertig getrocknetes Pulver nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P260	f76v	f76v.10	4	dshedy	dshedy#1	bis zur Mittelstufe angefeuchtete Drogenportion	bis zur Mittelstufe angefeuchtete Drogenportion	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P260	PU258	1	bis zur Mittelstufe angefeuchtete Drogenportion	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P261	f76v	f76v.10	5	shedy	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	76	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P261	PU259	1	mittlere Feuchtstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P262	f76v	f76v.10	6	tchedy	tchedy#1	kalt-trockene Mittelstufe erreicht	kalt-trockene Mittelstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P262	PU260	1	kalt-trockene Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P263	f76v	f76v.10	7	lsheetal	lsheetal#1	Rohholz I, vollständig eingeweicht und kaltgestellt	Rohholz I, vollständig eingeweicht und kaltgestellt	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P263	PU261	1	Rohholz I, vollständig eingeweicht und kaltgestellt	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P264	f76v	f76v.10	8	shecphy	shecphy#1	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P264	PU262	1	bis zur Mittelstufe eingeweichtes und abgeschlossenes Arzneikompositum	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P265	f76v	f76v.10	9	daiin	daiin#6	Wert III	drei	42	W2_PROVISIONAL_WORKING	INHERITED_COMPANION_OVERRIDE	R010_G725_COMPANION_P265	PU263	1	drei Portionen des vorstehenden eingeweichten Arzneikompositums	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P266	f76v	f76v.10	10	dy	dy#1	[STRUKTUR: SATZSCHLUSS]	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	CONTEXT_POSITION	P266	PU264	1	.	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P267	f77r	f77r.38	1	pol	pol#1	Pulverstoff	Pulverstoff	31	W1_WEAK_WORKING	CONTEXT_POSITION	P267	PU265	1	Pulverstoff	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P268	f77r	f77r.38	2	shedy	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	76	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P268	PU266	1	mittlere Feuchtstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P269	f77r	f77r.38	3	qoeedy	qoeedy#1	nimm die Endportion hinzu	nimm die Endportion hinzu	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P269	PU267	1	nimm die Endportion hinzu	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P270	f77r	f77r.38	4	qokaiin	qokaiin#1	heiß, Grad III	heiß, Grad III	61	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P270	PU268	1	heiß, Grad III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P271	f77r	f77r.38	5	chcphey	chcphey#1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	46	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P271	PU269	1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P272	f77r	f77r.38	6	qol	qol#1	Drogenstoff zugeben	Drogenstoff zugeben	57	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P272	PU270	1	Drogenstoff zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P273	f77r	f77r.38	7	ltaiin	ltaiin#1	Holz, kalt auf Stufe III	Holz, kalt auf Stufe III	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P273	PU271	1	Holz, kalt auf Stufe III	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P274	f77r	f77r.38	8	shedy	shedy#1	mittlere Feuchtstufe erreicht	mittlere Feuchtstufe erreicht	76	W3_SOLID_WORKING_THEORY	CONTEXT_POSITION	P274	PU272	1	mittlere Feuchtstufe erreicht	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P275	f77r	f77r.38	9	qol	qol#1	Drogenstoff zugeben	Drogenstoff zugeben	57	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P275	PU273	1	Drogenstoff zugeben	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P276	f77v	f77v.7	1	olshedy	olshedy#1	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P276	PU274	1	bis zur Mittelstufe eingeweichte Drogenbasis, abgeschlossen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P277	f77v	f77v.7	2	qolsheedy	qolsheedy#1	vollständig eingeweichten Drogenstoff zugeben und abschließen	vollständig eingeweichten Drogenstoff zugeben und abschließen	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P277	PU275	1	vollständig eingeweichten Drogenstoff zugeben und abschließen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P278	f77v	f77v.7	3	qy	qy#1	hiervon nehmen	hiervon nehmen	31	W1_WEAK_WORKING	CONTEXT_POSITION	P278	PU276	1	hiervon nehmen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P279	f77v	f77v.7	4	rr	rr#1	getrocknete Wurzel	getrocknete Wurzel	44	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P279	PU277	1	getrocknete Wurzel	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P280	f77v	f77v.7	5	ycheedy	ycheedy#1	hiervon bis zur Endstufe trocknen	hiervon bis zur Endstufe trocknen	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P280	PU278	1	hiervon bis zur Endstufe trocknen	1	1	0	0	0	0	H0_NONE
V98R1_PRACTICAL	P281	f77v	f77v.7	6	okedy	okedy#1	heißer Ansatz, Mittelstufe erreicht	heißer Ansatz, Mittelstufe erreicht	54	W2_PROVISIONAL_WORKING	CONTEXT_POSITION	P281	PU279	1	heißer Ansatz, Mittelstufe erreicht	1	1	0	0	0	0	H0_NONE
