edition	output_unit_id	global_output_ordinal	page	locus	line_output_ordinal	source_kind	source_ref	anchor_position_id	consumed_position_ids	consumed_position_count	source_surfaces	v98_context_inputs_de	rendered_text_de	component_global_export_allowed	score_delta	historical_confirmation
V98_EXACT	XU283	283	f77v	f77v.7	9	CONTEXT_POSITION	P284	P284	P284	1	shdal	feuchtes, abgemessenes Material I, Anfangsstufe	feuchtes, abgemessenes Material I, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU284	284	f77v	f77v.7	10	CONTEXT_POSITION	P285	P285	P285	1	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	0	H0_NONE
V98_EXACT	XU285	285	f77v	f77v.7	11	CONTEXT_POSITION	P286	P286	P286	1	qolky	leicht erhitzten Drogenstoff hinzugeben	leicht erhitzten Drogenstoff hinzugeben	0	0	H0_NONE
V98_EXACT	XU286	286	f7r	f7r.2	1	CONTEXT_POSITION	P287	P287	P287	1	dcheey	eine Dosis vollständig trocknen und abschließen	eine Dosis vollständig trocknen und abschließen	0	0	H0_NONE
V98_EXACT	XU287	287	f7r	f7r.2	2	BOUND_SPAN	G678_KEO_R_F7R2	P288	P288|P289	2	keo|r	heiße Zubereitung auf Mittelstufe || keine Einzelausgabe; Gesamtspan keo|r: heiße Portion	heiße Portion	0	0	H0_NONE
V98_EXACT	XU288	288	f7r	f7r.2	3	CONTEXT_POSITION	P290	P290	P290	1	shor	Blüte	Blüte	0	0	H0_NONE
V98_EXACT	XU289	289	f7r	f7r.2	4	CONTEXT_POSITION	P291	P291	P291	1	dold	diese Blüte abmessen und abschließen	diese Blüte abmessen und abschließen	0	0	H0_NONE
V98_EXACT	XU290	290	f7r	f7r.2	5	CONTEXT_POSITION	P292	P292	P292	1	dchey	fertige abgemessene Mittelstufen-Trockenportion	fertige abgemessene Mittelstufen-Trockenportion	0	0	H0_NONE
V98_EXACT	XU291	291	f7r	f7r.2	6	CONTEXT_POSITION	P293	P293	P293	1	kchey	heiß-trocken, Mittelstufe	heiß-trocken, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU292	292	f7r	f7r.2	7	CONTEXT_POSITION	P294	P294	P294	1	otchy	kalt-trockene Zubereitung, Anfangsstufe	kalt-trockene Zubereitung, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU293	293	f7r	f7r.2	8	CONTEXT_POSITION	P295	P295	P295	1	cheody	getrocknete Masse	getrocknete Masse	0	0	H0_NONE
V98_EXACT	XU294	294	f80r	f80r.17	1	CONTEXT_POSITION	P296	P296	P296	1	solky	Samenansatz, leicht erhitzt	Samenansatz, leicht erhitzt	0	0	H0_NONE
V98_EXACT	XU295	295	f80r	f80r.17	2	CONTEXT_POSITION	P297	P297	P297	1	sheckhy	feuchte Mischung, Anfangsstufe	feuchte Mischung, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU296	296	f80r	f80r.17	3	CONTEXT_POSITION	P298	P298	P298	1	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	0	H0_NONE
V98_EXACT	XU297	297	f80r	f80r.17	4	CONTEXT_POSITION	P299	P299	P299	1	shkeol	feucht-heißes Material, Mittelstufe	feucht-heißes Material, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU298	298	f80r	f80r.17	5	CONTEXT_POSITION	P300	P300	P300	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU299	299	f80r	f80r.17	6	CONTEXT_POSITION	P301	P301	P301	1	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	0	H0_NONE
V98_EXACT	XU300	300	f80r	f80r.17	7	CONTEXT_POSITION	P302	P302	P302	1	chetain	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	0	0	H0_NONE
V98_EXACT	XU301	301	f80r	f80r.17	8	CONTEXT_POSITION	P303	P303	P303	1	ol	Ansatz	Ansatz	0	0	H0_NONE
V98_EXACT	XU302	302	f80r	f80r.17	9	CONTEXT_POSITION	P304	P304	P304	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU303	303	f80r	f80r.17	10	CONTEXT_POSITION	P305	P305	P305	1	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	0	H0_NONE
V98_EXACT	XU304	304	f80r	f80r.17	11	CONTEXT_POSITION	P306	P306	P306	1	sheky	bis zur Mittelstufe einweichen, erhitzen und abschließen	bis zur Mittelstufe einweichen, erhitzen und abschließen	0	0	H0_NONE
V98_EXACT	XU305	305	f80r	f80r.17	12	CONTEXT_POSITION	P307	P307	P307	1	qokal	Material I im heißen Anfangsansatz	Material I im heißen Anfangsansatz	0	0	H0_NONE
V98_EXACT	XU306	306	f80r	f80r.17	13	CONTEXT_POSITION	P308	P308	P308	1	da	vom vorstehenden heißen Material eine Teilmenge abmessen	vom vorstehenden heißen Material eine Teilmenge abmessen	0	0	H0_NONE
V98_EXACT	XU307	307	f80v	f80v.27	1	CONTEXT_POSITION	P309	P309	P309	1	pshol	eingeweichtes Pulver	eingeweichtes Pulver	0	0	H0_NONE
V98_EXACT	XU308	308	f80v	f80v.27	2	CONTEXT_POSITION	P310	P310	P310	1	kain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU309	309	f80v	f80v.27	3	CONTEXT_POSITION	P311	P311	P311	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU310	310	f80v	f80v.27	4	CONTEXT_POSITION	P312	P312	P312	1	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	0	0	H0_NONE
V98_EXACT	XU311	311	f80v	f80v.27	5	CONTEXT_POSITION	P313	P313	P313	1	qokain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU312	312	f80v	f80v.27	6	CONTEXT_POSITION	P314	P314	P314	1	dal	Rohstoff I, abgemessen	Rohstoff I, abgemessen	0	0	H0_NONE
V98_EXACT	XU313	313	f80v	f80v.27	7	CONTEXT_POSITION	P315	P315	P315	1	oltaiin	Holzansatz, kalt auf Stufe III	Holzansatz, kalt auf Stufe III	0	0	H0_NONE
V98_EXACT	XU314	314	f80v	f80v.27	8	CONTEXT_POSITION	P316	P316	P316	1	okain	heißer Ansatz, Grad II	heißer Ansatz, Grad II	0	0	H0_NONE
V98_EXACT	XU315	315	f80v	f80v.27	9	CONTEXT_POSITION	P317	P317	P317	1	shal	feuchtes Material I, Anfangsstufe	feuchtes Material I, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU316	316	f80v	f80v.27	10	CONTEXT_POSITION	P318	P318	P318	1	qoty	kalt am Anfang des Grades	kalt am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU317	317	f80v	f80v.35	1	CONTEXT_POSITION	P319	P319	P319	1	tol	kalt	kalt	0	0	H0_NONE
V98_EXACT	XU318	318	f80v	f80v.35	2	CONTEXT_POSITION	P320	P320	P320	1	oltain	Holzansatz, kalt auf Stufe II	Holzansatz, kalt auf Stufe II	0	0	H0_NONE
V98_EXACT	XU319	319	f80v	f80v.35	3	CONTEXT_POSITION	P321	P321	P321	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU320	320	f80v	f80v.35	4	CONTEXT_POSITION	P322	P322	P322	1	y	Hierzu:	Hierzu:	0	0	H0_NONE
V98_EXACT	XU321	321	f80v	f80v.35	5	CONTEXT_POSITION	P323	P323	P323	1	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	0	H0_NONE
V98_EXACT	XU322	322	f80v	f80v.35	6	CONTEXT_POSITION	P324	P324	P324	1	qol	Drogenstoff zugeben	Drogenstoff zugeben	0	0	H0_NONE
V98_EXACT	XU323	323	f80v	f80v.35	7	CONTEXT_POSITION	P325	P325	P325	1	kain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU324	324	f80v	f80v.35	8	CONTEXT_POSITION	P326	P326	P326	1	okiin	erhitzte Zubereitung, Form III	erhitzte Zubereitung, Form III	0	0	H0_NONE
V98_EXACT	XU325	325	f80v	f80v.35	9	CONTEXT_POSITION	P327	P327	P327	1	ol	Ansatz	Ansatz	0	0	H0_NONE
V98_EXACT	XU326	326	f80v	f80v.35	10	CONTEXT_POSITION	P328	P328	P328	1	kain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU327	327	f80v	f80v.35	11	CONTEXT_POSITION	P329	P329	P329	1	shey	feucht in der Mitte des Grades	feucht in der Mitte des Grades	0	0	H0_NONE
V98_EXACT	XU328	328	f80v	f80v.35	12	CONTEXT_POSITION	P330	P330	P330	1	ldy	fertig aufbereitetes Holz	fertig aufbereitetes Holz	0	0	H0_NONE
V98_EXACT	XU329	329	f83v	f83v.12	1	CONTEXT_POSITION	P331	P331	P331	1	daiin	drei	drei	0	0	H0_NONE
V98_EXACT	XU330	330	f83v	f83v.12	2	CONTEXT_POSITION	P332	P332	P332	1	shckhy	feuchte Mischung, Anfangsstufe	feuchte Mischung, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU331	331	f83v	f83v.12	3	CONTEXT_POSITION	P333	P333	P333	1	qoeeo	zweite Feuchtzubereitung	zweite Feuchtzubereitung	0	0	H0_NONE
V98_EXACT	XU332	332	f83v	f83v.12	4	CONTEXT_POSITION	P334	P334	P334	1	lldar	Holzanteil I abmessen	Holzanteil I abmessen	0	0	H0_NONE
V98_EXACT	XU333	333	f83v	f83v.12	5	CONTEXT_POSITION	P335	P335	P335	1	cheey	trocken am Ende des Grades	trocken am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU334	334	f83v	f83v.12	6	CONTEXT_POSITION	P336	P336	P336	1	qoal	Material I	Material I	0	0	H0_NONE
V98_EXACT	XU335	335	f83v	f83v.12	7	CONTEXT_POSITION	P337	P337	P337	1	qokeedy	heiß am Ende des Grades	heiß am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU336	336	f83v	f83v.12	8	CONTEXT_POSITION	P338	P338	P338	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU337	337	f83v	f83v.12	9	CONTEXT_POSITION	P339	P339	P339	1	sheedy	feucht am Ende des Grades	feucht am Ende des Grades	0	0	H0_NONE
V98_EXACT	XU338	338	f83v	f83v.12	10	CONTEXT_POSITION	P340	P340	P340	1	qokain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU339	339	f83v	f83v.12	11	CONTEXT_POSITION	P341	P341	P341	1	olal	Ansatz aus Holzrohstoff, Form I	Ansatz aus Holzrohstoff, Form I	0	0	H0_NONE
V98_EXACT	XU340	340	f85r2	f85r2.5	1	CONTEXT_POSITION	P342	P342	P342	1	ockhdar	abgemessener Anteil I der Arzneizubereitung	abgemessener Anteil I der Arzneizubereitung	0	0	H0_NONE
V98_EXACT	XU341	341	f85r2	f85r2.5	2	CONTEXT_POSITION	P343	P343	P343	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU342	342	f85r2	f85r2.5	3	CONTEXT_POSITION	P344	P344	P344	1	shoral	Blütenrohdroge I	Blütenrohdroge I	0	0	H0_NONE
V98_EXACT	XU343	343	f86v3	f86v3.13	1	CONTEXT_POSITION	P345	P345	P345	1	osheey	vollständig eingeweichte Zubereitung	vollständig eingeweichte Zubereitung	0	0	H0_NONE
V98_EXACT	XU344	344	f86v3	f86v3.13	2	CONTEXT_POSITION	P346	P346	P346	1	orsheey	eine feuchte Portion auf Endstufe	eine feuchte Portion auf Endstufe	0	0	H0_NONE
V98_EXACT	XU345	345	f86v3	f86v3.13	3	CONTEXT_POSITION	P347	P347	P347	1	tcheody	abkühlen, bis zur Mittelstufe trocknen und ansetzen	abkühlen, bis zur Mittelstufe trocknen und ansetzen	0	0	H0_NONE
V98_EXACT	XU346	346	f86v3	f86v3.13	4	CONTEXT_POSITION	P348	P348	P348	1	qokain	heiß, Grad II	heiß, Grad II	0	0	H0_NONE
V98_EXACT	XU347	347	f86v3	f86v3.13	5	BOUND_SPAN	B001	P349	P349|P350	2	qodaiin|olkar	drei || heißer Holzanteil I	drei Portionen des Anteils I des heißen Holzansatzes	0	0	H0_NONE
V98_EXACT	XU348	348	f86v3	f86v3.13	6	CONTEXT_POSITION	P351	P351	P351	1	chedaiin	eine abgemessene Trockenmenge III auf Mittelstufe	eine abgemessene Trockenmenge III auf Mittelstufe	0	0	H0_NONE
V98_EXACT	XU349	349	f86v3	f86v3.13	7	CONTEXT_POSITION	P352	P352	P352	1	y	Anschließend:	Anschließend:	0	0	H0_NONE
V98_EXACT	XU350	350	f86v3	f86v3.13	8	CONTEXT_POSITION	P353	P353	P353	1	chedy	mittlere Trockenstufe erreicht	mittlere Trockenstufe erreicht	0	0	H0_NONE
V98_EXACT	XU351	351	f86v3	f86v3.13	9	CONTEXT_POSITION	P354	P354	P354	1	qokady	einen gleichen Teil erhitzen	einen gleichen Teil erhitzen	0	0	H0_NONE
V98_EXACT	XU352	352	f86v3	f86v3.13	10	CONTEXT_POSITION	P355	P355	P355	1	cholkain	trocken-heiß, Stufe II	trocken-heiß, Stufe II	0	0	H0_NONE
V98_EXACT	XU353	353	f86v3	f86v3.18	1	CONTEXT_POSITION	P356	P356	P356	1	pchedaiin	drei Dosen bis Mittelstufe getrocknetes Pulver	drei Dosen bis Mittelstufe getrocknetes Pulver	0	0	H0_NONE
V98_EXACT	XU354	354	f86v3	f86v3.18	2	CONTEXT_POSITION	P357	P357	P357	1	dchedy	fertige abgemessene Trockenportion	fertige abgemessene Trockenportion	0	0	H0_NONE
V98_EXACT	XU355	355	f86v3	f86v3.18	3	CONTEXT_POSITION	P358	P358	P358	1	qokchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU356	356	f86v3	f86v3.18	4	CONTEXT_POSITION	P359	P359	P359	1	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	0	H0_NONE
V98_EXACT	XU357	357	f86v3	f86v3.18	5	CONTEXT_POSITION	P360	P360	P360	1	shol	feucht	feucht	0	0	H0_NONE
V98_EXACT	XU358	358	f86v3	f86v3.18	6	CONTEXT_POSITION	P361	P361	P361	1	sheody	feucht angesetzte Zubereitung; Anfangsstufe abgeschlossen	feucht angesetzte Zubereitung; Anfangsstufe abgeschlossen	0	0	H0_NONE
V98_EXACT	XU359	359	f86v3	f86v3.18	7	CONTEXT_POSITION	P362	P362	P362	1	solkam	ein Maß erhitzter Samenzubereitung	ein Maß erhitzter Samenzubereitung	0	0	H0_NONE
V98_EXACT	XU360	360	f86v3	f86v3.19	1	CONTEXT_POSITION	P363	P363	P363	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	Eine abgemessene Portion bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU361	361	f86v3	f86v3.19	2	CONTEXT_POSITION	P364	P364	P364	1	otain	kalter Ansatz, Grad II	kalter Ansatz, Grad II	0	0	H0_NONE
V98_EXACT	XU362	362	f86v3	f86v3.19	3	CONTEXT_POSITION	P365	P365	P365	1	olkechy	Holzansatz mäßig erhitzen, trocknen und abschließen	Holzansatz mäßig erhitzen, trocknen und abschließen	0	0	H0_NONE
V98_EXACT	XU363	363	f86v3	f86v3.19	4	CONTEXT_POSITION	P366	P366	P366	1	qokam	nimm ein Maß und erhitze es	nimm ein Maß und erhitze es	0	0	H0_NONE
V98_EXACT	XU364	364	f86v3	f86v3.19	5	CONTEXT_POSITION	P367	P367	P367	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU365	365	f86v3	f86v3.19	6	CONTEXT_POSITION	P368	P368	P368	1	kchdy	heiß-trockene Anfangsstufe erreicht	heiß-trockene Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU366	366	f86v3	f86v3.19	7	CONTEXT_POSITION	P369	P369	P369	1	chol	trocken	trocken	0	0	H0_NONE
V98_EXACT	XU367	367	f86v3	f86v3.19	8	CONTEXT_POSITION	P370	P370	P370	1	tchdy	kalt-trockene Anfangsstufe erreicht	kalt-trockene Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU368	368	f86v3	f86v3.19	9	CONTEXT_POSITION	P371	P371	P371	1	dar	abgemessener Anteil I	abgemessener Anteil I	0	0	H0_NONE
V98_EXACT	XU369	369	f86v3	f86v3.19	10	CONTEXT_POSITION	P372	P372	P372	1	aiindy	drei fertig abgeteilte Teile	drei fertig abgeteilte Teile	0	0	H0_NONE
V98_EXACT	XU370	370	f86v5	f86v5.2	1	CONTEXT_POSITION	P373	P373	P373	1	losair	Anteil II des Holzpostens	Anteil II des Holzpostens	0	0	H0_NONE
V98_EXACT	XU371	371	f86v5	f86v5.2	2	CONTEXT_POSITION	P374	P374	P374	1	yteody	fertige kalte Zubereitung	fertige kalte Zubereitung	0	0	H0_NONE
V98_EXACT	XU372	372	f86v5	f86v5.2	3	CONTEXT_POSITION	P375	P375	P375	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU373	373	f86v5	f86v5.2	4	CONTEXT_POSITION	P376	P376	P376	1	shy	feucht, Anfangsstufe	feucht, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU374	374	f86v5	f86v5.2	5	CONTEXT_POSITION	P377	P377	P377	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU375	375	f86v5	f86v5.2	6	CONTEXT_POSITION	P378	P378	P378	1	shor	Blüte	Blüte	0	0	H0_NONE
V98_EXACT	XU376	376	f86v5	f86v5.2	7	CONTEXT_POSITION	P379	P379	P379	1	qopchol	nimm getrockneten Pulverstoff	nimm getrockneten Pulverstoff	0	0	H0_NONE
V98_EXACT	XU377	377	f86v5	f86v5.2	8	CONTEXT_POSITION	P380	P380	P380	1	tal	kaltes Material I, Anfangsstufe	kaltes Material I, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU378	378	f86v5	f86v5.2	9	CONTEXT_POSITION	P381	P381	P381	1	ol	Ansatz	Ansatz	0	0	H0_NONE
V98_EXACT	XU379	379	f86v5	f86v5.2	10	CONTEXT_POSITION	P382	P382	P382	1	ytol	kühle hiervon den Drogenstoff ab	kühle hiervon den Drogenstoff ab	0	0	H0_NONE
V98_EXACT	XU380	380	f86v5	f86v5.2	11	CONTEXT_POSITION	P383	P383	P383	1	otam	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	0	0	H0_NONE
V98_EXACT	XU381	381	f86v5	f86v5.2	12	CONTEXT_POSITION	P384	P384	P384	1	otam	ein Maß kalten Ansatzes	ein Maß kalten Ansatzes	0	0	H0_NONE
V98_EXACT	XU382	382	f86v5	f86v5.24	1	CONTEXT_POSITION	P385	P385	P385	1	oar	Anteil I der Zubereitung	Anteil I der Zubereitung	0	0	H0_NONE
V98_EXACT	XU383	383	f86v5	f86v5.24	2	CONTEXT_POSITION	P386	P386	P386	1	aiin	Menge III	Menge III	0	0	H0_NONE
V98_EXACT	XU384	384	f86v5	f86v5.24	3	CONTEXT_POSITION	P387	P387	P387	1	ykain	erhitze hiervon auf Stufe II	erhitze hiervon auf Stufe II	0	0	H0_NONE
V98_EXACT	XU385	385	f86v5	f86v5.24	4	CONTEXT_POSITION	P388	P388	P388	1	okal	Rohstoffklasse I im heißen Ansatz, Gradanfang	Rohstoffklasse I im heißen Ansatz, Gradanfang	0	0	H0_NONE
V98_EXACT	XU386	386	f86v5	f86v5.24	5	CONTEXT_POSITION	P389	P389	P389	1	kchody	fertige heiß-trockene Zubereitung	fertige heiß-trockene Zubereitung	0	0	H0_NONE
V98_EXACT	XU387	387	f86v5	f86v5.24	6	CONTEXT_POSITION	P390	P390	P390	1	chckhy	trockene Mischung, Anfangsstufe	trockene Mischung, Anfangsstufe	0	0	H0_NONE
V98_EXACT	XU388	388	f86v5	f86v5.24	7	CONTEXT_POSITION	P391	P391	P391	1	otaiin	kalter Ansatz, Grad III	kalter Ansatz, Grad III	0	0	H0_NONE
V98_EXACT	XU389	389	f86v5	f86v5.24	8	CONTEXT_POSITION	P392	P392	P392	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU390	390	f86v5	f86v5.24	9	CONTEXT_POSITION	P393	P393	P393	1	otaiin	kalter Ansatz, Grad III	kalter Ansatz, Grad III	0	0	H0_NONE
V98_EXACT	XU391	391	f86v5	f86v5.4	1	CONTEXT_POSITION	P394	P394	P394	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	hiervon Samenpulver bis zur Mittelstufe trocknen	0	0	H0_NONE
V98_EXACT	XU392	392	f86v5	f86v5.4	2	CONTEXT_POSITION	P395	P395	P395	1	oky	heißer Ansatz am Anfang des Grades	heißer Ansatz am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU393	393	f86v5	f86v5.4	3	CONTEXT_POSITION	P396	P396	P396	1	sheeey	feuchtes Material, Endstufe	feuchtes Material, Endstufe	0	0	H0_NONE
V98_EXACT	XU394	394	f86v5	f86v5.4	4	CONTEXT_POSITION	P397	P397	P397	1	qoty	kalt am Anfang des Grades	kalt am Anfang des Grades	0	0	H0_NONE
V98_EXACT	XU395	395	f86v5	f86v5.4	5	CONTEXT_POSITION	P398	P398	P398	1	qotaiin	kalt, Grad III	kalt, Grad III	0	0	H0_NONE
V98_EXACT	XU396	396	f86v5	f86v5.4	6	CONTEXT_POSITION	P399	P399	P399	1	sail	Samen, Charge II	Samen, Charge II	0	0	H0_NONE
V98_EXACT	XU397	397	f86v5	f86v5.4	7	CONTEXT_POSITION	P400	P400	P400	1	chepy	Trockenpulver in Grundform	Trockenpulver in Grundform	0	0	H0_NONE
V98_EXACT	XU398	398	f86v5	f86v5.4	8	CONTEXT_POSITION	P401	P401	P401	1	ltedy	fertig abgekühltes Holz, Mittelstufe	fertig abgekühltes Holz, Mittelstufe	0	0	H0_NONE
V98_EXACT	XU399	399	f86v5	f86v5.4	9	CONTEXT_POSITION	P402	P402	P402	1	dar	abgemessener Anteil I	abgemessener Anteil I	0	0	H0_NONE
V98_EXACT	XU400	400	f86v5	f86v5.4	10	CONTEXT_POSITION	P403	P403	P403	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU401	401	f86v5	f86v5.4	11	CONTEXT_POSITION	P404	P404	P404	1	am	ein Maß	ein Maß	0	0	H0_NONE
V98_EXACT	XU402	402	f86v6	f86v6.25	1	CONTEXT_POSITION	P405	P405	P405	1	yteedy	hiervon bis zur Endstufe abkühlen	hiervon bis zur Endstufe abkühlen	0	0	H0_NONE
V98_EXACT	XU403	403	f86v6	f86v6.25	2	CONTEXT_POSITION	P406	P406	P406	1	qokar	heißer Drogenanteil I	heißer Drogenanteil I	0	0	H0_NONE
V98_EXACT	XU404	404	f86v6	f86v6.25	3	CONTEXT_POSITION	P407	P407	P407	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU405	405	f86v6	f86v6.25	4	CONTEXT_POSITION	P408	P408	P408	1	qodar	den vorstehenden heißen Holzanteil I abmessen	den vorstehenden heißen Holzanteil I abmessen	0	0	H0_NONE
V98_EXACT	XU406	406	f86v6	f86v6.25	5	CONTEXT_POSITION	P409	P409	P409	1	ykaiin	erhitze hiervon auf Stufe III	erhitze hiervon auf Stufe III	0	0	H0_NONE
V98_EXACT	XU407	407	f86v6	f86v6.25	6	CONTEXT_POSITION	P410	P410	P410	1	or	Drogenportion	Drogenportion	0	0	H0_NONE
V98_EXACT	XU408	408	f86v6	f86v6.25	7	CONTEXT_POSITION	P411	P411	P411	1	okeeeey	vollständig erhitzte Zubereitung auf der letzten Heizstufe	vollständig erhitzte Zubereitung auf der letzten Heizstufe	0	0	H0_NONE
V98_EXACT	XU409	409	f86v6	f86v6.25	8	CONTEXT_POSITION	P412	P412	P412	1	ofchedy	fertig getrocknete Blütenmasse	fertig getrocknete Blütenmasse	0	0	H0_NONE
V98_EXACT	XU410	410	f86v6	f86v6.25	9	CONTEXT_POSITION	P413	P413	P413	1	qokaiin	heiß, Grad III	heiß, Grad III	0	0	H0_NONE
V98_EXACT	XU411	411	f86v6	f86v6.25	10	CONTEXT_POSITION	P414	P414	P414	1	araram	Anteil I der vorstehenden heißen, fertig getrockneten Blütenmasse; davon ein Maß	Anteil I der vorstehenden heißen, fertig getrockneten Blütenmasse; davon ein Maß	0	0	H0_NONE
V98_EXACT	XU412	412	f86v6	f86v6.31	1	CONTEXT_POSITION	P415	P415	P415	1	dair	abgemessener Anteil II	abgemessener Anteil II	0	0	H0_NONE
V98_EXACT	XU413	413	f86v6	f86v6.31	2	CONTEXT_POSITION	P416	P416	P416	1	chepy	Trockenpulver in Grundform	Trockenpulver in Grundform	0	0	H0_NONE
V98_EXACT	XU414	414	f86v6	f86v6.31	3	CONTEXT_POSITION	P417	P417	P417	1	qokaiin	heiß, Grad III	heiß, Grad III	0	0	H0_NONE
V98_EXACT	XU415	415	f86v6	f86v6.31	4	CONTEXT_POSITION	P418	P418	P418	1	olkar	heißer Holzanteil I	heißer Holzanteil I	0	0	H0_NONE
V98_EXACT	XU416	416	f86v6	f86v6.31	5	CONTEXT_POSITION	P419	P419	P419	1	olkchdy	fertige heiß-trockene Drogenportion	fertige heiß-trockene Drogenportion	0	0	H0_NONE
V98_EXACT	XU417	417	f86v6	f86v6.31	6	CONTEXT_POSITION	P420	P420	P420	1	okar	Anteil I des heißen Ansatzes	Anteil I des heißen Ansatzes	0	0	H0_NONE
V98_EXACT	XU418	418	f86v6	f86v6.31	7	CONTEXT_POSITION	P421	P421	P421	1	al	Material I	Material I	0	0	H0_NONE
V98_EXACT	XU419	419	f86v6	f86v6.31	8	CONTEXT_POSITION	P422	P422	P422	1	dar	abgemessener Anteil I	abgemessener Anteil I	0	0	H0_NONE
V98_EXACT	XU420	420	f86v6	f86v6.31	9	CONTEXT_POSITION	P423	P423	P423	1	olkchey	erhitzter Holzansatz, bis Mittelstufe getrocknet	erhitzter Holzansatz, bis Mittelstufe getrocknet	0	0	H0_NONE
V98_EXACT	XU421	421	f86v6	f86v6.31	10	CONTEXT_POSITION	P424	P424	P424	1	otytam	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	aus dem Kaltansatz ein Maß nehmen und erneut kühlen	0	0	H0_NONE
V98_EXACT	XU422	422	f86v6	f86v6.31	11	CONTEXT_POSITION	P425	P425	P425	1	orom	eine Portion Material	eine Portion Material	0	0	H0_NONE
V98_EXACT	XU423	423	f86v6	f86v6.4	1	CONTEXT_POSITION	P426	P426	P426	1	dshor	abgemessene Blütendroge	abgemessene Blütendroge	0	0	H0_NONE
V98_EXACT	XU424	424	f86v6	f86v6.4	2	CONTEXT_POSITION	P427	P427	P427	1	shdy	feuchte Anfangsstufe erreicht	feuchte Anfangsstufe erreicht	0	0	H0_NONE
V98_EXACT	XU425	425	f86v6	f86v6.4	3	CONTEXT_POSITION	P428	P428	P428	1	shor	Blüte	Blüte	0	0	H0_NONE
V98_EXACT	XU426	426	f86v6	f86v6.4	4	CONTEXT_POSITION	P429	P429	P429	1	ol	Ansatz	Ansatz	0	0	H0_NONE
V98_EXACT	XU427	427	f86v6	f86v6.4	5	CONTEXT_POSITION	P430	P430	P430	1	aiin	Menge III	Menge III	0	0	H0_NONE
