physical_page	source_panel	locus	kind	paragraph_start	paragraph_end	owner_id	visible_owner_or_namespace_de	owner_rule_de	group_count	surface_sequence	component_sequence	statement_ids	portable_literal_de
f76r	f76r	f76r.15	P	0	0	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy	CH+OR+SHED+DY | OK+E+D_ADDR | OK+EE+Y | AL | AR | AIIN | AR | AIN | CH+CKH+E+Y | L+CHD+DY | SHED+DY | OL+D_ADDR+AIR | CHD+Y	P1008-S055|P1008-S056|P1008-S057|P1008-S058	NEHMEN · ANSATZ · ABSETZEN · SCHLUSS | SETZEN · KURZ · TEIL | SETZEN · LÄNGER · POSTEN | ZIEL | QUELLE | MASS | QUELLE | PORTION | NEHMEN · DURCHLASS · KURZ · POSTEN | LEITEN · UMSETZEN · SCHLUSS | ABSETZEN · SCHLUSS | FORTSETZEN · TEIL · LAUF | UMSETZEN · POSTEN
f76r	f76r	f76r.16	P	0	0	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair	OT+E+Y | CHD+Y | SH+CKH+Y | OK+EE+Y | OK+EE+Y | K+AIN | CH+E+CKH+Y | OK+EE+DY | OT+E+Y | OT+AIN | CHK+AR	P1008-S058|P1008-S059	DANACH · KURZ · POSTEN | UMSETZEN · POSTEN | HALTEN · DURCHLASS · POSTEN | SETZEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | GEBEN · PORTION | NEHMEN · KURZ · DURCHLASS · POSTEN | SETZEN · LÄNGER · SCHLUSS | DANACH · KURZ · POSTEN | DANACH · PORTION | BEHANDELN · QUELLE
f76r	f76r	f76r.17	P	0	0	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro	Y | CKH+Y | SH+E+Y | CARRIER_Q+EE+Y | OL | K+AIN | SHED+DY | OK+EE+DY | OK+AIN | CHD+Y | OK+EE+DY | OK+AL+OR+O	P1008-S059|P1008-S060|P1008-S061|P1008-S062	POSTEN | DURCHLASS · POSTEN | HALTEN · KURZ · POSTEN | BEGINN · LÄNGER · POSTEN | FORTSETZEN | GEBEN · PORTION | ABSETZEN · SCHLUSS | SETZEN · LÄNGER · SCHLUSS | SETZEN · PORTION | UMSETZEN · POSTEN | SETZEN · LÄNGER · SCHLUSS | SETZEN · ZIEL · ANSATZ · AUSFÜHREN
f76r	f76r	f76r.18	L	0	0	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	1	o	SECTION_MARKER		ABSCHNITT
f76r	f76r	f76r.19	P	0	0	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	dcheedy qolchey qokeey qokeey chedy qokar shedy shedy lshedy qolchedy otedyl	CH+EE+D_ADDR+Y | OL+Y | OK+EE+Y | OK+EE+Y | CHD+Y | OK+AR | SHED+DY | SHED+DY | LSH+E+DY | OL+CHD+DY | OT+E+DY	P1008-S063|P1008-S064|P1008-S065|P1008-S066|P1008-S067	NEHMEN · LÄNGER · TEIL · POSTEN | FORTSETZEN · POSTEN | SETZEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | UMSETZEN · POSTEN | SETZEN · QUELLE | ABSETZEN · SCHLUSS | ABSETZEN · SCHLUSS | SPÜLEN · KURZ · SCHLUSS | FORTSETZEN · UMSETZEN · SCHLUSS | DANACH · KURZ · SCHLUSS
f76r	f76r	f76r.20	P	0	0	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy	SH+E+DY | O | CHD+Y | L+CHD+DY | OK+E+Y | OL+Y | OT+AIN | CKH+Y | SH+CKH+Y | AR | OK+AR | AL+CHD+DY	P1008-S068|P1008-S069|P1008-S070	HALTEN · KURZ · SCHLUSS | AUSFÜHREN | UMSETZEN · POSTEN | LEITEN · UMSETZEN · SCHLUSS | SETZEN · KURZ · POSTEN | FORTSETZEN · POSTEN | DANACH · PORTION | DURCHLASS · POSTEN | HALTEN · DURCHLASS · POSTEN | QUELLE | SETZEN · QUELLE | ZIEL · UMSETZEN · SCHLUSS
f76r	f76r	f76r.21	P	0	0	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed	OK+CHD+DY | OK+EE+Y | L+CHD+DY | O | OL+AIIN | OT+Y | SHED+DY | OT+AL | D_ADDR+AR | S+AIN | SHED+DY | O+EEE+D_ADDR	P1008-S071|P1008-S072|P1008-S073|P1008-S074|P1008-S075	SETZEN · UMSETZEN · SCHLUSS | SETZEN · LÄNGER · POSTEN | LEITEN · UMSETZEN · SCHLUSS | AUSFÜHREN | FORTSETZEN · MASS | DANACH · POSTEN | ABSETZEN · SCHLUSS | DANACH · ZIEL | TEIL · QUELLE | AUSWÄHLEN · PORTION | ABSETZEN · SCHLUSS | AUSFÜHREN · VOLL · TEIL
f76r	f76r	f76r.22	L	0	0	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	1	l	SECTION_MARKER		ABSCHNITT
f76r	f76r	f76r.23	P	0	0	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey	SH+EE+DY | OK+E+DY | CHD+Y | CHD+Y | OK+AIN | CKH+Y | OL+CH+Y | L | AIN | SHED+DY | OL+AIIN | CHD+Y | OK+E+Y	P1008-S076|P1008-S077|P1008-S078|P1008-S079	HALTEN · LÄNGER · SCHLUSS | SETZEN · KURZ · SCHLUSS | UMSETZEN · POSTEN | UMSETZEN · POSTEN | SETZEN · PORTION | DURCHLASS · POSTEN | FORTSETZEN · NEHMEN · POSTEN | LEITEN | PORTION | ABSETZEN · SCHLUSS | FORTSETZEN · MASS | UMSETZEN · POSTEN | SETZEN · KURZ · POSTEN
f76r	f76r	f76r.24	P	0	0	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor	AL+CHD+DY | OL | SH+EE+DY | OK+AL+Y | Y | AIN | OL+OR | OL+AIIN | CHD+Y | SH+E+CTH+Y | OK+E+Y | L+OR	P1008-S079|P1008-S080|P1008-S081	ZIEL · UMSETZEN · SCHLUSS | FORTSETZEN | HALTEN · LÄNGER · SCHLUSS | SETZEN · ZIEL · POSTEN | POSTEN | PORTION | FORTSETZEN · ANSATZ | FORTSETZEN · MASS | UMSETZEN · POSTEN | HALTEN · KURZ · BEREIT · POSTEN | SETZEN · KURZ · POSTEN | LEITEN · ANSATZ
f76r	f76r	f76r.25	P	0	0	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	14	qoloin chey qokeey lchedy chckhy chey ky chey qolal lklchey lchedy chey llaiir y	OL+O+IIN | Y | OK+EE+Y | L+CHD+DY | CKH+Y | Y | K+Y | Y | OL+AL | L+Y | L+CHD+DY | Y | L+AIIN | Y	P1008-S081|P1008-S082|P1008-S083	FORTSETZEN · AUSFÜHREN · STUFE | POSTEN | SETZEN · LÄNGER · POSTEN | LEITEN · UMSETZEN · SCHLUSS | DURCHLASS · POSTEN | POSTEN | GEBEN · POSTEN | POSTEN | FORTSETZEN · ZIEL | LEITEN · POSTEN | LEITEN · UMSETZEN · SCHLUSS | POSTEN | LEITEN · MASS | POSTEN
f76r	f76r	f76r.26	P	0	0	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	14	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy	SHED+AL | SH+E+Y | OK+E+Y | OL+CHD+DY | OK+AIN | AIN | Y | OK+AIIN | OK+AIN | CH+EE+D_ADDR+Y | L+Y | L | OL+Y | Y	P1008-S083|P1008-S084	ABSETZEN · ZIEL | HALTEN · KURZ · POSTEN | SETZEN · KURZ · POSTEN | FORTSETZEN · UMSETZEN · SCHLUSS | SETZEN · PORTION | PORTION | POSTEN | SETZEN · MASS | SETZEN · PORTION | NEHMEN · LÄNGER · TEIL · POSTEN | LEITEN · POSTEN | LEITEN | FORTSETZEN · POSTEN | POSTEN
f76r	f76r	f76r.27	L	0	0	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	1	k	SECTION_MARKER		ABSCHNITT
f76r	f76r	f76r.28	P	0	0	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	S+AIN | SH+EE+Y | CH+E+AR | OL | AIIN | CH+O+D_ADDR+AIIN | OK+AIIN | Y | OK+AL+CH+E+Y | AL | CHD+Y | AL | T+AL	P1008-S085	AUSWÄHLEN · PORTION | HALTEN · LÄNGER · POSTEN | NEHMEN · KURZ · QUELLE | FORTSETZEN | MASS | NEHMEN · AUSFÜHREN · TEIL · MASS | SETZEN · MASS | POSTEN | SETZEN · ZIEL · NEHMEN · KURZ · POSTEN | ZIEL | UMSETZEN · POSTEN | ZIEL | STELLEN · ZIEL
f76r	f76r	f76r.29	P	0	0	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	14	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y	OK+AR | SHED+DY | SHED+DY | OK+AR | SHED+DY | OK+AIN | D_ADDR+AR | SH+E+Y | SH+CTH+Y | OK+AR | OK+AIN | Y | L+AIIN | Y	P1008-S085|P1008-S086|P1008-S087|P1008-S088	SETZEN · QUELLE | ABSETZEN · SCHLUSS | ABSETZEN · SCHLUSS | SETZEN · QUELLE | ABSETZEN · SCHLUSS | SETZEN · PORTION | TEIL · QUELLE | HALTEN · KURZ · POSTEN | HALTEN · BEREIT · POSTEN | SETZEN · QUELLE | SETZEN · PORTION | POSTEN | LEITEN · MASS | POSTEN
f76r	f76r	f76r.30	P	0	0	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	AR+CH+EE+Y | CH+E+OL+CH+E+Y | SH+CTH+Y | CHD+Y | O | OK+E+Y | AL+AIIN | SH+EE+K+Y | OK+AIN | SOLK+Y | S+AIN | Y	P1008-S088	QUELLE · NEHMEN · LÄNGER · POSTEN | NEHMEN · KURZ · FORTSETZEN · NEHMEN · KURZ · POSTEN | HALTEN · BEREIT · POSTEN | UMSETZEN · POSTEN | AUSFÜHREN | SETZEN · KURZ · POSTEN | ZIEL · MASS | HALTEN · LÄNGER · GEBEN · POSTEN | SETZEN · PORTION | AUFFANGEN · POSTEN | AUSWÄHLEN · PORTION | POSTEN
f76r	f76r	f76r.31	L	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	1	r	SECTION_MARKER		ABSCHNITT
f76r	f76r	f76r.32	P	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	14	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy	CHEO+L | R | AIN | OK+AIIN | AIN | Y | AL+CHD+DY | OK+AIIN | CHEO+L | Y | CHD+Y | R+AIN | CHD+Y | Y	P1008-S089|P1008-S090	AUSZUG · LEITEN | MERKEN | PORTION | SETZEN · MASS | PORTION | POSTEN | ZIEL · UMSETZEN · SCHLUSS | SETZEN · MASS | AUSZUG · LEITEN | POSTEN | UMSETZEN · POSTEN | MERKEN · PORTION | UMSETZEN · POSTEN | POSTEN
f76r	f76r	f76r.33	P	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	16	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	OK+E+DY | L+K+E+DY | K+AL | SHED+DY | O+P+Y | O | L | P+CHD+DY | OK+Y | CKH+Y | SH+E+Y | L+OL | R | OL | SH+EE+Y | D_ADDR+AR	P1008-S090|P1008-S091|P1008-S092|P1008-S093|P1008-S094	SETZEN · KURZ · SCHLUSS | LEITEN · GEBEN · KURZ · SCHLUSS | GEBEN · ZIEL | ABSETZEN · SCHLUSS | AUSFÜHREN · EINSETZEN · POSTEN | AUSFÜHREN | LEITEN | EINSETZEN · UMSETZEN · SCHLUSS | SETZEN · POSTEN | DURCHLASS · POSTEN | HALTEN · KURZ · POSTEN | LEITEN · FORTSETZEN | MERKEN | FORTSETZEN | HALTEN · LÄNGER · POSTEN | TEIL · QUELLE
f76r	f76r	f76r.34	P	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly	CHEO+R | SH+E+Y | OL+AL | SHED+DY | SHED+DY | SH+E+Y | SHED+DY | OL+CH+Y | D_ADDR+Y+L+CH+E+S | SH+CTH+Y | S+AIN | OL+Y	P1008-S094|P1008-S095|P1008-S096|P1008-S097	AUSZUG · MERKEN | HALTEN · KURZ · POSTEN | FORTSETZEN · ZIEL | ABSETZEN · SCHLUSS | ABSETZEN · SCHLUSS | HALTEN · KURZ · POSTEN | ABSETZEN · SCHLUSS | FORTSETZEN · NEHMEN · POSTEN | TEIL · POSTEN · LEITEN · NEHMEN · KURZ · AUSWÄHLEN | HALTEN · BEREIT · POSTEN | AUSWÄHLEN · PORTION | FORTSETZEN · POSTEN
f76r	f76r	f76r.35	P	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy	S+AIN | SHED+DY | L+SH+E+Y | OK+AL | CH+CTH+Y | OK+E+OL | CHEO+L | OT+AR | CHD+Y | OL | CH+CTH+Y | CKH+Y	P1008-S097|P1008-S098	AUSWÄHLEN · PORTION | ABSETZEN · SCHLUSS | LEITEN · HALTEN · KURZ · POSTEN | SETZEN · ZIEL | NEHMEN · BEREIT · POSTEN | SETZEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | DANACH · QUELLE | UMSETZEN · POSTEN | FORTSETZEN | NEHMEN · BEREIT · POSTEN | DURCHLASS · POSTEN
f76r	f76r	f76r.36	P	0	0	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	15	qokal shedy sheol cheol alshy chol chdy talor ol alor chol okeor ar o oly	OK+AL | SHED+DY | SH+E+OL | CHEO+L | AL+S+Y | OL | CHD+Y | L+AL+OR | OL | L+OR | OL | OK+EE+OR | AR | O | OL+Y	P1008-S098|P1008-S099	SETZEN · ZIEL | ABSETZEN · SCHLUSS | HALTEN · KURZ · FORTSETZEN | AUSZUG · LEITEN | ZIEL · AUSWÄHLEN · POSTEN | FORTSETZEN | UMSETZEN · POSTEN | LEITEN · ZIEL · ANSATZ | FORTSETZEN | LEITEN · ANSATZ | FORTSETZEN | SETZEN · LÄNGER · ANSATZ | QUELLE | AUSFÜHREN | FORTSETZEN · POSTEN
f76r	f76r	f76r.37	L	0	0	F76R_TEXT_SECTION_A9	unbebilderter Textabschnitt A9	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	1	s	SECTION_MARKER		ABSCHNITT
f76r	f76r	f76r.38	P	0	1	F76R_TEXT_SECTION_A9	unbebilderter Textabschnitt A9	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	6	oteey lchey chey olsheol qokal chal	OT+EE+Y | L+Y | Y | OL+K+E+OL | OK+AL | CH+AL	P1008-S100	DANACH · LÄNGER · POSTEN | LEITEN · POSTEN | POSTEN | FORTSETZEN · GEBEN · KURZ · FORTSETZEN | SETZEN · ZIEL | NEHMEN · ZIEL
f76r	f76r	f76r.39	P	1	0	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	10	polalchdy pshedy opchedy qokas yksheol qokeedy oty lshed chpsheedy ytal	P+OL+AL+CHD+DY | SHED+DY | P+CHD+DY | OK+AL | SH+E+OL | OK+EE+DY | OT+Y | L+SHED | CH+P+SH+EE+DY | T+AL	P1008-S101|P1008-S102|P1008-S103|P1008-S104|P1008-S105|P1008-S106	EINSETZEN · FORTSETZEN · ZIEL · UMSETZEN · SCHLUSS | ABSETZEN · SCHLUSS | EINSETZEN · UMSETZEN · SCHLUSS | SETZEN · ZIEL | HALTEN · KURZ · FORTSETZEN | SETZEN · LÄNGER · SCHLUSS | DANACH · POSTEN | LEITEN · ABSETZEN | NEHMEN · EINSETZEN · HALTEN · LÄNGER · SCHLUSS | STELLEN · ZIEL
f76r	f76r	f76r.40	P	0	0	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy	OL+Y | SH+CKH+Y | OK+E+Y | L+CH+Y | P+Y | AIN | SH+D_ADDR+Y | OK+E+AR | OL+CHD+DY | S+OR | OT+Y | Y | L+CHD+DY	P1008-S106|P1008-S107	FORTSETZEN · POSTEN | HALTEN · DURCHLASS · POSTEN | SETZEN · KURZ · POSTEN | LEITEN · NEHMEN · POSTEN | EINSETZEN · POSTEN | PORTION | HALTEN · TEIL · POSTEN | SETZEN · KURZ · QUELLE | FORTSETZEN · UMSETZEN · SCHLUSS | AUSWÄHLEN · ANSATZ | DANACH · POSTEN | POSTEN | LEITEN · UMSETZEN · SCHLUSS
f76r	f76r	f76r.41	P	0	0	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl	S+AIN | AR | OK+E+DY | L+EE+Y | OK+E+Y | SH+CKH+Y | OT+E+DY | OK+AL | SH+E+Y | OK+Y | AIN | CHD+Y | OK+CHD+DY	P1008-S108|P1008-S109|P1008-S110	AUSWÄHLEN · PORTION | QUELLE | SETZEN · KURZ · SCHLUSS | LEITEN · LÄNGER · POSTEN | SETZEN · KURZ · POSTEN | HALTEN · DURCHLASS · POSTEN | DANACH · KURZ · SCHLUSS | SETZEN · ZIEL | HALTEN · KURZ · POSTEN | SETZEN · POSTEN | PORTION | UMSETZEN · POSTEN | SETZEN · UMSETZEN · SCHLUSS
f76r	f76r	f76r.42	P	0	0	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam	AIN | Y | LSH+O | AIIN | Y | L+CHD+DY | OK+AIN | OT+AL | SHED+DY | Y | SH+E+CTH+Y | T+AL+AM_ADDR	P1008-S111|P1008-S112|P1008-S113	PORTION | POSTEN | SPÜLEN · AUSFÜHREN | MASS | POSTEN | LEITEN · UMSETZEN · SCHLUSS | SETZEN · PORTION | DANACH · ZIEL | ABSETZEN · SCHLUSS | POSTEN | HALTEN · KURZ · BEREIT · POSTEN | STELLEN · ZIEL · INNEN
f76r	f76r	f76r.43	P	0	1	F76R_TEXT_SECTION_B	unbebilderter Textabschnitt B	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	10	sor shey qokey qokar sheeoldy chol oly chaly lol chdy	S+OR | SH+E+Y | OK+E+Y | OK+AR | SH+EE+OL | OL | OL+Y | CH+AL+Y | L+OL | CHD+Y	P1008-S113	AUSWÄHLEN · ANSATZ | HALTEN · KURZ · POSTEN | SETZEN · KURZ · POSTEN | SETZEN · QUELLE | HALTEN · LÄNGER · FORTSETZEN | FORTSETZEN | FORTSETZEN · POSTEN | NEHMEN · ZIEL · POSTEN | LEITEN · FORTSETZEN | UMSETZEN · POSTEN
f76r	f76r	f76r.44	P	1	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	P+OL+EE+D_ADDR+AR+AN | SH+CKH+Y | OT+Y | Y+K+AR | K+AL+OL | L+K+AIIN | OL | SHED+DY | OT+AIN | OK+AR | P+AR | K+OL+DY	P1008-S114|P1008-S115	EINSETZEN · FORTSETZEN · LÄNGER · TEIL · QUELLE · ZUSATZ | HALTEN · DURCHLASS · POSTEN | DANACH · POSTEN | POSTEN · GEBEN · QUELLE | GEBEN · ZIEL · FORTSETZEN | LEITEN · GEBEN · MASS | FORTSETZEN | ABSETZEN · SCHLUSS | DANACH · PORTION | SETZEN · QUELLE | EINSETZEN · QUELLE | GEBEN · FORTSETZEN · SCHLUSS
f76r	f76r	f76r.45	P	0	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	13	y shedy qo or okain shey qokaiin okeedy qochy as oin sheey chckhy	Y | SHED+DY | O | OR | OK+AIN | SH+E+Y | OK+AIIN | OK+EE+DY | O+P+Y | A_ADDR+S | O+IIN | SH+EE+Y | CKH+Y	P1008-S116|P1008-S117|P1008-S118	POSTEN | ABSETZEN · SCHLUSS | AUSFÜHREN | ANSATZ | SETZEN · PORTION | HALTEN · KURZ · POSTEN | SETZEN · MASS | SETZEN · LÄNGER · SCHLUSS | AUSFÜHREN · EINSETZEN · POSTEN | ORT · AUSWÄHLEN | AUSFÜHREN · STUFE | HALTEN · LÄNGER · POSTEN | DURCHLASS · POSTEN
f76r	f76r	f76r.46	P	0	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	10	dain shear okedy otedy okedy lchedy chedy okar chedy otarain	AIN | SH+E+AR | OK+E+DY | OT+E+DY | OK+E+DY | L+CHD+DY | CHD+Y | OK+AR | CHD+Y | OT+AIN	P1008-S118|P1008-S119|P1008-S120|P1008-S121|P1008-S122	PORTION | HALTEN · KURZ · QUELLE | SETZEN · KURZ · SCHLUSS | DANACH · KURZ · SCHLUSS | SETZEN · KURZ · SCHLUSS | LEITEN · UMSETZEN · SCHLUSS | UMSETZEN · POSTEN | SETZEN · QUELLE | UMSETZEN · POSTEN | DANACH · PORTION
f76r	f76r	f76r.47	P	0	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	11	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	AIN | CKH+Y | OR | AIIN | SH+EE+Y | O+CKH+E+Y | L+CHD+AR | SH+EE+Y | OT+E+DY | OL+AIIN | OK+Y	P1008-S122|P1008-S123	PORTION | DURCHLASS · POSTEN | ANSATZ | MASS | HALTEN · LÄNGER · POSTEN | AUSFÜHREN · DURCHLASS · KURZ · POSTEN | LEITEN · UMSETZEN · QUELLE | HALTEN · LÄNGER · POSTEN | DANACH · KURZ · SCHLUSS | FORTSETZEN · MASS | SETZEN · POSTEN
f76r	f76r	f76r.48	P	0	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	10	saiin shckhy lkeedy qoky okain ytain oteedy okedor shedy qokal	S+AIIN | SH+CKH+Y | L+K+EE+D_ADDR+Y | OK+Y | OK+AIN | Y+T+AIN | OT+EE+DY | OK+EE+OR | SHED+DY | OK+AL	P1008-S123|P1008-S124|P1008-S125	AUSWÄHLEN · MASS | HALTEN · DURCHLASS · POSTEN | LEITEN · GEBEN · LÄNGER · TEIL · POSTEN | SETZEN · POSTEN | SETZEN · PORTION | POSTEN · STELLEN · PORTION | DANACH · LÄNGER · SCHLUSS | SETZEN · LÄNGER · ANSATZ | ABSETZEN · SCHLUSS | SETZEN · ZIEL
f76r	f76r	f76r.49	P	0	0	F76R_TEXT_SECTION_C	unbebilderter Textabschnitt C	Kein sichtbares Objekt ergänzt den Inhalt; der Abschnitt erbt nur den Seiten-/Rubrikkontext.	12	saiin olaiin oky shol sain oky l kar chedy lkar al loral	S+AIIN | OL+AIIN | OK+Y | SH+OL | S+AIN | OK+Y | L | K+AR | CHD+Y | K+AR | AL | OR+AL+Y	P1008-S125	AUSWÄHLEN · MASS | FORTSETZEN · MASS | SETZEN · POSTEN | HALTEN · FORTSETZEN | AUSWÄHLEN · PORTION | SETZEN · POSTEN | LEITEN | GEBEN · QUELLE | UMSETZEN · POSTEN | GEBEN · QUELLE | ZIEL | ANSATZ · ZIEL · POSTEN
