statement_id	physical_page	source_panels	register	owner_id	visible_owner_or_namespace_de	locus_span	locus_count	crosses_physical_line	event_count	template_id	template_name_de	observed_slot_signature	template_slot_signature	action_realization	end_mode	surface_sequence	component_sequence	portable_literal_de	fluent_workshop_de	event_ids
P1008-S059	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.16|f76r.17	2	YES	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qotey qotain chekair chey chckh shey qeeey chol lkain shedy	OT+E+Y | OT+AIN | CHK+AR | Y | CKH+Y | SH+E+Y | CARRIER_Q+EE+Y | OL | K+AIN | SHED+DY	DANACH · KURZ · POSTEN | DANACH · PORTION | BEHANDELN · QUELLE | POSTEN | DURCHLASS · POSTEN | HALTEN · KURZ · POSTEN | BEGINN · LÄNGER · POSTEN | FORTSETZEN | GEBEN · PORTION | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A4: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0624|P1008-E0625|P1008-E0626|P1008-E0627|P1008-E0628|P1008-E0629|P1008-E0630|P1008-E0631|P1008-E0632|P1008-E0633
P1008-S060	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.17	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokeedy	OK+EE+DY	SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A4: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0634
P1008-S061	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.17	1	NO	3	T04	ABGEMESSENER ARBEITSGANG	OWNER>ITEM>QUANTITY>ACTION>STATE>CLOSE	OWNER>ITEM>QUANTITY>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okain chedy okeed	OK+AIN | CHD+Y | OK+EE+DY	SETZEN · PORTION | UMSETZEN · POSTEN | SETZEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A4: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Den Teilgang schließen.	P1008-E0635|P1008-E0636|P1008-E0637
P1008-S062	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A4	unbebilderter Textabschnitt A4	f76r.17	1	NO	1	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>PREPARATION>ACTION>TARGET	OWNER>PREPARATION>ACTION>TARGET	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qokaloro	OK+AL+OR+O	SETZEN · ZIEL · ANSATZ · AUSFÜHREN	unbebilderter Textabschnitt A4: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E0638
P1008-S063	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.19	1	NO	7	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	dcheedy qolchey qokeey qokeey chedy qokar shedy	CH+EE+D_ADDR+Y | OL+Y | OK+EE+Y | OK+EE+Y | CHD+Y | OK+AR | SHED+DY	NEHMEN · LÄNGER · TEIL · POSTEN | FORTSETZEN · POSTEN | SETZEN · LÄNGER · POSTEN | SETZEN · LÄNGER · POSTEN | UMSETZEN · POSTEN | SETZEN · QUELLE | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0640|P1008-E0641|P1008-E0642|P1008-E0643|P1008-E0644|P1008-E0645|P1008-E0646
P1008-S064	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.19	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shedy	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0647
P1008-S065	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.19	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lshedy	LSH+E+DY	SPÜLEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A5: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0648
P1008-S066	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.19	1	NO	1	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>ACTION>CLOSE	OWNER>SEQUENCE>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qolchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0649
P1008-S067	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.19	1	NO	1	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>STATE>CLOSE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	INHERITED_FROM_ACTIVE_SECTION	LICENSED_DY_CLOSE	otedyl	OT+E+DY	DANACH · KURZ · SCHLUSS	unbebilderter Textabschnitt A5: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0650
P1008-S068	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.20	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	dshedy	SH+E+DY	HALTEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A5: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0651
P1008-S069	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.20	1	NO	3	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>ACTION>PATH>CLOSE	OWNER>ITEM>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qo chedy lchedy	O | CHD+Y | L+CHD+DY	AUSFÜHREN | UMSETZEN · POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0652|P1008-E0653|P1008-E0654
P1008-S070	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.20	1	NO	8	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokey qolchey qotain chckhy shckhy lchar okar alchdy	OK+E+Y | OL+Y | OT+AIN | CKH+Y | SH+CKH+Y | AR | OK+AR | AL+CHD+DY	SETZEN · KURZ · POSTEN | FORTSETZEN · POSTEN | DANACH · PORTION | DURCHLASS · POSTEN | HALTEN · DURCHLASS · POSTEN | QUELLE | SETZEN · QUELLE | ZIEL · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0655|P1008-E0656|P1008-E0657|P1008-E0658|P1008-E0659|P1008-E0660|P1008-E0661|P1008-E0662
P1008-S071	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.21	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokchsdy	OK+CHD+DY	SETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0663
P1008-S072	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.21	1	NO	2	T07	ÜBER EINEN WEG FÜHREN	OWNER>ITEM>ACTION>PATH>STATE>CLOSE	OWNER>ITEM>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	okeey lchedy	OK+EE+Y | L+CHD+DY	SETZEN · LÄNGER · POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0664|P1008-E0665
P1008-S073	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.21	1	NO	4	T04	ABGEMESSENER ARBEITSGANG	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qo olain ot shedy	O | OL+AIIN | OT+Y | SHED+DY	AUSFÜHREN | FORTSETZEN · MASS | DANACH · POSTEN | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den Posten nach Maß oder auf der angegebenen Stufe bearbeiten. Den Teilgang schließen.	P1008-E0666|P1008-E0667|P1008-E0668|P1008-E0669
P1008-S074	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.21	1	NO	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>SOURCE>QUANTITY>ACTION>TARGET>CLOSE	OWNER>SEQUENCE>SOURCE>QUANTITY>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qotaly dar sain shedy	OT+AL | D_ADDR+AR | S+AIN | SHED+DY	DANACH · ZIEL | TEIL · QUELLE | AUSWÄHLEN · PORTION | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A5: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0670|P1008-E0671|P1008-E0672|P1008-E0673
P1008-S075	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A5	unbebilderter Textabschnitt A5	f76r.21	1	NO	1	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ACTION>TARGET>STATE	OWNER>ACTION>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	oleeed	O+EEE+D_ADDR	AUSFÜHREN · VOLL · TEIL	unbebilderter Textabschnitt A5: den Posten an die bezeichnete Stelle setzen und dort ausführen. Hier endet der sichtbare Absatzgang.	P1008-E0674
P1008-S076	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.23	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	sheedy	SH+EE+DY	HALTEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A6: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0676
P1008-S077	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.23	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>STATE>CLOSE	OWNER>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokedy	OK+E+DY	SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A6: den bezeichneten Arbeitsgang ausführen und den erreichten Zustand prüfen. Den Teilgang schließen.	P1008-E0677
P1008-S078	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.23	1	NO	8	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chedy chedy qokain chckhy olchy l ain shedy	CHD+Y | CHD+Y | OK+AIN | CKH+Y | OL+CH+Y | L | AIN | SHED+DY	UMSETZEN · POSTEN | UMSETZEN · POSTEN | SETZEN · PORTION | DURCHLASS · POSTEN | FORTSETZEN · NEHMEN · POSTEN | LEITEN | PORTION | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A6: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0678|P1008-E0679|P1008-E0680|P1008-E0681|P1008-E0682|P1008-E0683|P1008-E0684|P1008-E0685
P1008-S079	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.23|f76r.24	2	YES	4	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	olaiin chedy qokey dalshedy	OL+AIIN | CHD+Y | OK+E+Y | AL+CHD+DY	FORTSETZEN · MASS | UMSETZEN · POSTEN | SETZEN · KURZ · POSTEN | ZIEL · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A6: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0686|P1008-E0687|P1008-E0688|P1008-E0689
P1008-S080	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.24	1	NO	2	T03	FORTSETZUNG ODER FOLGESCHRITT	OWNER>SEQUENCE>ACTION>STATE>CLOSE	OWNER>SEQUENCE>ACTION>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qol sheedy	OL | SH+EE+DY	FORTSETZEN | HALTEN · LÄNGER · SCHLUSS	unbebilderter Textabschnitt A6: danach oder im selben Gang mit dem aktuellen Posten fortfahren. Den Teilgang schließen.	P1008-E0690|P1008-E0691
P1008-S081	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.24|f76r.25	2	YES	13	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokaldy chepy dain alolor olain chedy shecthy qokey lor qoloin chey qokeey lchedy	OK+AL+Y | Y | AIN | OL+OR | OL+AIIN | CHD+Y | SH+E+CTH+Y | OK+E+Y | L+OR | OL+O+IIN | Y | OK+EE+Y | L+CHD+DY	SETZEN · ZIEL · POSTEN | POSTEN | PORTION | FORTSETZEN · ANSATZ | FORTSETZEN · MASS | UMSETZEN · POSTEN | HALTEN · KURZ · BEREIT · POSTEN | SETZEN · KURZ · POSTEN | LEITEN · ANSATZ | FORTSETZEN · AUSFÜHREN · STUFE | POSTEN | SETZEN · LÄNGER · POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A6: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0692|P1008-E0693|P1008-E0694|P1008-E0695|P1008-E0696|P1008-E0697|P1008-E0698|P1008-E0699|P1008-E0700|P1008-E0701|P1008-E0702|P1008-E0703|P1008-E0704
P1008-S082	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.25	1	NO	7	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>ACTION>PATH>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chckhy chey ky chey qolal lklchey lchedy	CKH+Y | Y | K+Y | Y | OL+AL | L+Y | L+CHD+DY	DURCHLASS · POSTEN | POSTEN | GEBEN · POSTEN | POSTEN | FORTSETZEN · ZIEL | LEITEN · POSTEN | LEITEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A6: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0705|P1008-E0706|P1008-E0707|P1008-E0708|P1008-E0709|P1008-E0710|P1008-E0711
P1008-S083	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.25|f76r.26	2	YES	7	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	chey llaiir y shedal shey qokey qolchedy	Y | L+AIIN | Y | SHED+AL | SH+E+Y | OK+E+Y | OL+CHD+DY	POSTEN | LEITEN · MASS | POSTEN | ABSETZEN · ZIEL | HALTEN · KURZ · POSTEN | SETZEN · KURZ · POSTEN | FORTSETZEN · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A6: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0712|P1008-E0713|P1008-E0714|P1008-E0715|P1008-E0716|P1008-E0717|P1008-E0718
P1008-S084	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A6	unbebilderter Textabschnitt A6	f76r.26	1	NO	10	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>QUANTITY>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qolain ain chey qokaiin okain cheedy lchey l oly dy	OK+AIN | AIN | Y | OK+AIIN | OK+AIN | CH+EE+D_ADDR+Y | L+Y | L | OL+Y | Y	SETZEN · PORTION | PORTION | POSTEN | SETZEN · MASS | SETZEN · PORTION | NEHMEN · LÄNGER · TEIL · POSTEN | LEITEN · POSTEN | LEITEN | FORTSETZEN · POSTEN | POSTEN	unbebilderter Textabschnitt A6: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0719|P1008-E0720|P1008-E0721|P1008-E0722|P1008-E0723|P1008-E0724|P1008-E0725|P1008-E0726|P1008-E0727|P1008-E0728
P1008-S085	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	f76r.28|f76r.29	2	YES	15	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>TARGET>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal qokar shedy	S+AIN | SH+EE+Y | CH+E+AR | OL | AIIN | CH+O+D_ADDR+AIIN | OK+AIIN | Y | OK+AL+CH+E+Y | AL | CHD+Y | AL | T+AL | OK+AR | SHED+DY	AUSWÄHLEN · PORTION | HALTEN · LÄNGER · POSTEN | NEHMEN · KURZ · QUELLE | FORTSETZEN | MASS | NEHMEN · AUSFÜHREN · TEIL · MASS | SETZEN · MASS | POSTEN | SETZEN · ZIEL · NEHMEN · KURZ · POSTEN | ZIEL | UMSETZEN · POSTEN | ZIEL | STELLEN · ZIEL | SETZEN · QUELLE | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A7: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Den Teilgang schließen.	P1008-E0730|P1008-E0731|P1008-E0732|P1008-E0733|P1008-E0734|P1008-E0735|P1008-E0736|P1008-E0737|P1008-E0738|P1008-E0739|P1008-E0740|P1008-E0741|P1008-E0742|P1008-E0743|P1008-E0744
P1008-S086	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	f76r.29	1	NO	1	T01	EINFACHER ARBEITSGANG	OWNER>ACTION>CLOSE	OWNER>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	shedy	SHED+DY	ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A7: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0745
P1008-S087	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	f76r.29	1	NO	2	T01	EINFACHER ARBEITSGANG	OWNER>SOURCE>ACTION>CLOSE	OWNER>SOURCE>ACTION>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokar shedy	OK+AR | SHED+DY	SETZEN · QUELLE | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A7: den bezeichneten Arbeitsgang ausführen. Den Teilgang schließen.	P1008-E0746|P1008-E0747
P1008-S088	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	f76r.29|f76r.30	2	YES	21	T08	VOLLSTÄNDIGE MEHRSCHRITTKETTE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	OWNER>SEQUENCE>ITEM>SOURCE>QUANTITY>ACTION>PATH>TARGET>STATE	EXPLICIT_CARD	VISIBLE_PARAGRAPH_BOUNDARY	qokain dar shey lshcthy okar okain y laiin y darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy	OK+AIN | D_ADDR+AR | SH+E+Y | SH+CTH+Y | OK+AR | OK+AIN | Y | L+AIIN | Y | AR+CH+EE+Y | CH+E+OL+CH+E+Y | SH+CTH+Y | CHD+Y | O | OK+E+Y | AL+AIIN | SH+EE+K+Y | OK+AIN | SOLK+Y | S+AIN | Y	SETZEN · PORTION | TEIL · QUELLE | HALTEN · KURZ · POSTEN | HALTEN · BEREIT · POSTEN | SETZEN · QUELLE | SETZEN · PORTION | POSTEN | LEITEN · MASS | POSTEN | QUELLE · NEHMEN · LÄNGER · POSTEN | NEHMEN · KURZ · FORTSETZEN · NEHMEN · KURZ · POSTEN | HALTEN · BEREIT · POSTEN | UMSETZEN · POSTEN | AUSFÜHREN | SETZEN · KURZ · POSTEN | ZIEL · MASS | HALTEN · LÄNGER · GEBEN · POSTEN | SETZEN · PORTION | AUFFANGEN · POSTEN | AUSWÄHLEN · PORTION | POSTEN	unbebilderter Textabschnitt A7: die eingetragene Folge aus Posten, Maß oder Ansatz, Handlung, Weg und Ziel vollständig abarbeiten. Hier endet der sichtbare Absatzgang.	P1008-E0748|P1008-E0749|P1008-E0750|P1008-E0751|P1008-E0752|P1008-E0753|P1008-E0754|P1008-E0755|P1008-E0756|P1008-E0757|P1008-E0758|P1008-E0759|P1008-E0760|P1008-E0761|P1008-E0762|P1008-E0763|P1008-E0764|P1008-E0765|P1008-E0766|P1008-E0767|P1008-E0768
P1008-S089	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.32	1	NO	7	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	cheo r ain okaiin dain chey dalshedy	CHEO+L | R | AIN | OK+AIIN | AIN | Y | AL+CHD+DY	AUSZUG · LEITEN | MERKEN | PORTION | SETZEN · MASS | PORTION | POSTEN | ZIEL · UMSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0770|P1008-E0771|P1008-E0772|P1008-E0773|P1008-E0774|P1008-E0775|P1008-E0776
P1008-S090	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.32|f76r.33	2	YES	8	T07	ÜBER EINEN WEG FÜHREN	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>STATE>CLOSE	OWNER>SEQUENCE>ITEM>QUANTITY>PREPARATION>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	qokaiin cheol shy chedy rain chedy shy qokedy	OK+AIIN | CHEO+L | Y | CHD+Y | R+AIN | CHD+Y | Y | OK+E+DY	SETZEN · MASS | AUSZUG · LEITEN | POSTEN | UMSETZEN · POSTEN | MERKEN · PORTION | UMSETZEN · POSTEN | POSTEN | SETZEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A8: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0777|P1008-E0778|P1008-E0779|P1008-E0780|P1008-E0781|P1008-E0782|P1008-E0783|P1008-E0784
P1008-S091	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.33	1	NO	1	T07	ÜBER EINEN WEG FÜHREN	OWNER>ACTION>PATH>STATE>CLOSE	OWNER>ACTION>PATH>STATE>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	lkey	L+K+E+DY	LEITEN · GEBEN · KURZ · SCHLUSS	unbebilderter Textabschnitt A8: den Posten aus der Quelle über den Lauf oder Durchlass zur Zielstelle führen. Den Teilgang schließen.	P1008-E0785
P1008-S092	f76r	f76r	BIOLOGICAL	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	f76r.33	1	NO	2	T06	AN ZIELSTELLE AUSFÜHREN	OWNER>ACTION>TARGET>CLOSE	OWNER>ACTION>TARGET>CLOSE	EXPLICIT_CARD	LICENSED_DY_CLOSE	kal shedy	K+AL | SHED+DY	GEBEN · ZIEL | ABSETZEN · SCHLUSS	unbebilderter Textabschnitt A8: den Posten an die bezeichnete Stelle setzen und dort ausführen. Den Teilgang schließen.	P1008-E0786|P1008-E0787
