event_id	physical_page	source_panel	register	locus	line_number	kind	group_index	surface	owner_id	visible_owner_or_namespace_de	transfer_class	source_surface	edit_distance	selection_score	component_recipe	portable_default_de	local_contextual_expansion_de	confidence	statement_id	licensed_close
P1008-E0745	f76r	f76r	BIOLOGICAL	f76r.29	29	P	3	shedy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A7: absetzen · schluss	HIGH	P1008-S086	YES
P1008-E0746	f76r	f76r	BIOLOGICAL	f76r.29	29	P	4	qokar	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	qokar	0	100.000	OK+AR	SETZEN · QUELLE	im unbebilderter Textabschnitt A7: setzen · quelle	HIGH	P1008-S087	NO
P1008-E0747	f76r	f76r	BIOLOGICAL	f76r.29	29	P	5	shedy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A7: absetzen · schluss	HIGH	P1008-S087	YES
P1008-E0748	f76r	f76r	BIOLOGICAL	f76r.29	29	P	6	qokain	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	qokain	0	100.000	OK+AIN	SETZEN · PORTION	im unbebilderter Textabschnitt A7: setzen · portion	HIGH	P1008-S088	NO
P1008-E0749	f76r	f76r	BIOLOGICAL	f76r.29	29	P	7	dar	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	dar	0	100.000	D_ADDR+AR	TEIL · QUELLE	im unbebilderter Textabschnitt A7: teil · quelle	HIGH	P1008-S088	NO
P1008-E0750	f76r	f76r	BIOLOGICAL	f76r.29	29	P	8	shey	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	shey	0	100.000	SH+E+Y	HALTEN · KURZ · POSTEN	im unbebilderter Textabschnitt A7: halten · kurz · posten	HIGH	P1008-S088	NO
P1008-E0751	f76r	f76r	BIOLOGICAL	f76r.29	29	P	9	lshcthy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	ONE_EDIT_REGISTERED_ALLOGRAPH	shcthy	1	-3.532	SH+CTH+Y	HALTEN · BEREIT · POSTEN	im unbebilderter Textabschnitt A7: halten · bereit · posten	MEDIUM_HIGH	P1008-S088	NO
P1008-E0752	f76r	f76r	BIOLOGICAL	f76r.29	29	P	10	okar	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	okar	0	100.000	OK+AR	SETZEN · QUELLE	im unbebilderter Textabschnitt A7: setzen · quelle	HIGH	P1008-S088	NO
P1008-E0753	f76r	f76r	BIOLOGICAL	f76r.29	29	P	11	okain	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	okain	0	100.000	OK+AIN	SETZEN · PORTION	im unbebilderter Textabschnitt A7: setzen · portion	HIGH	P1008-S088	NO
P1008-E0754	f76r	f76r	BIOLOGICAL	f76r.29	29	P	12	y	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	y	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A7: posten	HIGH	P1008-S088	NO
P1008-E0755	f76r	f76r	BIOLOGICAL	f76r.29	29	P	13	laiin	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	laiin	0	100.000	L+AIIN	LEITEN · MASS	im unbebilderter Textabschnitt A7: leiten · mass	HIGH	P1008-S088	NO
P1008-E0756	f76r	f76r	BIOLOGICAL	f76r.29	29	P	14	y	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	y	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A7: posten	HIGH	P1008-S088	NO
P1008-E0757	f76r	f76r	BIOLOGICAL	f76r.30	30	P	1	darchey	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	TWO_EDIT_ROOTED_VARIANT	archeey	2	-8.751	AR+CH+EE+Y	QUELLE · NEHMEN · LÄNGER · POSTEN	im unbebilderter Textabschnitt A7: quelle · nehmen · länger · posten	WORKING	P1008-S088	NO
P1008-E0758	f76r	f76r	BIOLOGICAL	f76r.30	30	P	2	cheolchey	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	VISIBLE_NEW_COMPOSITION	chokchey	2		CH+E+OL+CH+E+Y	NEHMEN · KURZ · FORTSETZEN · NEHMEN · KURZ · POSTEN	im unbebilderter Textabschnitt A7: nehmen · kurz · fortsetzen · nehmen · kurz · posten	WORKING_COMPOSITION	P1008-S088	NO
P1008-E0759	f76r	f76r	BIOLOGICAL	f76r.30	30	P	3	shcthy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	shcthy	0	100.000	SH+CTH+Y	HALTEN · BEREIT · POSTEN	im unbebilderter Textabschnitt A7: halten · bereit · posten	HIGH	P1008-S088	NO
P1008-E0760	f76r	f76r	BIOLOGICAL	f76r.30	30	P	4	chedy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	chedy	0	100.000	CHD+Y	UMSETZEN · POSTEN	im unbebilderter Textabschnitt A7: umsetzen · posten	HIGH	P1008-S088	NO
P1008-E0761	f76r	f76r	BIOLOGICAL	f76r.30	30	P	5	qo	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	qo	0	100.000	O	AUSFÜHREN	im unbebilderter Textabschnitt A7: ausführen	HIGH	P1008-S088	NO
P1008-E0762	f76r	f76r	BIOLOGICAL	f76r.30	30	P	6	qokey	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	qokey	0	100.000	OK+E+Y	SETZEN · KURZ · POSTEN	im unbebilderter Textabschnitt A7: setzen · kurz · posten	HIGH	P1008-S088	NO
P1008-E0763	f76r	f76r	BIOLOGICAL	f76r.30	30	P	7	dalaiin	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	ONE_EDIT_REGISTERED_ALLOGRAPH	alaiin	1	1.409	AL+AIIN	ZIEL · MASS	im unbebilderter Textabschnitt A7: ziel · mass	MEDIUM_HIGH	P1008-S088	NO
P1008-E0764	f76r	f76r	BIOLOGICAL	f76r.30	30	P	8	sheeky	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	sheeky	0	100.000	SH+EE+K+Y	HALTEN · LÄNGER · GEBEN · POSTEN	im unbebilderter Textabschnitt A7: halten · länger · geben · posten	HIGH	P1008-S088	NO
P1008-E0765	f76r	f76r	BIOLOGICAL	f76r.30	30	P	9	qokain	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	qokain	0	100.000	OK+AIN	SETZEN · PORTION	im unbebilderter Textabschnitt A7: setzen · portion	HIGH	P1008-S088	NO
P1008-E0766	f76r	f76r	BIOLOGICAL	f76r.30	30	P	10	olky	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	olky	0	100.000	SOLK+Y	AUFFANGEN · POSTEN	im unbebilderter Textabschnitt A7: auffangen · posten	HIGH	P1008-S088	NO
P1008-E0767	f76r	f76r	BIOLOGICAL	f76r.30	30	P	11	sain	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	sain	0	100.000	S+AIN	AUSWÄHLEN · PORTION	im unbebilderter Textabschnitt A7: auswählen · portion	HIGH	P1008-S088	NO
P1008-E0768	f76r	f76r	BIOLOGICAL	f76r.30	30	P	12	chy	F76R_TEXT_SECTION_A7	unbebilderter Textabschnitt A7	EXACT_REGISTERED_SURFACE	chy	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A7: posten	HIGH	P1008-S088	NO
P1008-E0769	f76r	f76r	BIOLOGICAL	f76r.31	31	L	1	r	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	LOCAL_SECTION_MARKER	r	0		SECTION_MARKER	ABSCHNITT	Merkzeichen für unbebilderter Textabschnitt A8	OWNER_BOUND		NO
P1008-E0770	f76r	f76r	BIOLOGICAL	f76r.32	32	P	1	cheo	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	ONE_EDIT_REGISTERED_ALLOGRAPH	cheol	1	0.426	CHEO+L	AUSZUG · LEITEN	im unbebilderter Textabschnitt A8: auszug · leiten	MEDIUM_HIGH	P1008-S089	NO
P1008-E0771	f76r	f76r	BIOLOGICAL	f76r.32	32	P	2	r	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	r	0	100.000	R	MERKEN	im unbebilderter Textabschnitt A8: merken	HIGH	P1008-S089	NO
P1008-E0772	f76r	f76r	BIOLOGICAL	f76r.32	32	P	3	ain	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	ain	0	100.000	AIN	PORTION	im unbebilderter Textabschnitt A8: portion	HIGH	P1008-S089	NO
P1008-E0773	f76r	f76r	BIOLOGICAL	f76r.32	32	P	4	okaiin	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	okaiin	0	100.000	OK+AIIN	SETZEN · MASS	im unbebilderter Textabschnitt A8: setzen · mass	HIGH	P1008-S089	NO
P1008-E0774	f76r	f76r	BIOLOGICAL	f76r.32	32	P	5	dain	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	dain	0	100.000	AIN	PORTION	im unbebilderter Textabschnitt A8: portion	HIGH	P1008-S089	NO
P1008-E0775	f76r	f76r	BIOLOGICAL	f76r.32	32	P	6	chey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chey	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A8: posten	HIGH	P1008-S089	NO
P1008-E0776	f76r	f76r	BIOLOGICAL	f76r.32	32	P	7	dalshedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	ONE_EDIT_REGISTERED_ALLOGRAPH	dalchedy	1	-8.728	AL+CHD+DY	ZIEL · UMSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: ziel · umsetzen · schluss	MEDIUM_HIGH	P1008-S089	YES
P1008-E0777	f76r	f76r	BIOLOGICAL	f76r.32	32	P	8	qokaiin	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qokaiin	0	100.000	OK+AIIN	SETZEN · MASS	im unbebilderter Textabschnitt A8: setzen · mass	HIGH	P1008-S090	NO
P1008-E0778	f76r	f76r	BIOLOGICAL	f76r.32	32	P	9	cheol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	cheol	0	100.000	CHEO+L	AUSZUG · LEITEN	im unbebilderter Textabschnitt A8: auszug · leiten	HIGH	P1008-S090	NO
P1008-E0779	f76r	f76r	BIOLOGICAL	f76r.32	32	P	10	shy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shy	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A8: posten	HIGH	P1008-S090	NO
P1008-E0780	f76r	f76r	BIOLOGICAL	f76r.32	32	P	11	chedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chedy	0	100.000	CHD+Y	UMSETZEN · POSTEN	im unbebilderter Textabschnitt A8: umsetzen · posten	HIGH	P1008-S090	NO
P1008-E0781	f76r	f76r	BIOLOGICAL	f76r.32	32	P	12	rain	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	rain	0	100.000	R+AIN	MERKEN · PORTION	im unbebilderter Textabschnitt A8: merken · portion	HIGH	P1008-S090	NO
P1008-E0782	f76r	f76r	BIOLOGICAL	f76r.32	32	P	13	chedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chedy	0	100.000	CHD+Y	UMSETZEN · POSTEN	im unbebilderter Textabschnitt A8: umsetzen · posten	HIGH	P1008-S090	NO
P1008-E0783	f76r	f76r	BIOLOGICAL	f76r.32	32	P	14	shy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shy	0	100.000	Y	POSTEN	im unbebilderter Textabschnitt A8: posten	HIGH	P1008-S090	NO
P1008-E0784	f76r	f76r	BIOLOGICAL	f76r.33	33	P	1	qokedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qokedy	0	100.000	OK+E+DY	SETZEN · KURZ · SCHLUSS	im unbebilderter Textabschnitt A8: setzen · kurz · schluss	HIGH	P1008-S090	YES
P1008-E0785	f76r	f76r	BIOLOGICAL	f76r.33	33	P	2	lkey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	ONE_EDIT_REGISTERED_ALLOGRAPH	lkedy	1	-3.795	L+K+E+DY	LEITEN · GEBEN · KURZ · SCHLUSS	im unbebilderter Textabschnitt A8: leiten · geben · kurz · schluss	MEDIUM_HIGH	P1008-S091	YES
P1008-E0786	f76r	f76r	BIOLOGICAL	f76r.33	33	P	3	kal	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	kal	0	100.000	K+AL	GEBEN · ZIEL	im unbebilderter Textabschnitt A8: geben · ziel	HIGH	P1008-S092	NO
P1008-E0787	f76r	f76r	BIOLOGICAL	f76r.33	33	P	4	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S092	YES
P1008-E0788	f76r	f76r	BIOLOGICAL	f76r.33	33	P	5	qopchey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	ONE_EDIT_REGISTERED_ALLOGRAPH	qopchy	1	-4.601	O+P+Y	AUSFÜHREN · EINSETZEN · POSTEN	im unbebilderter Textabschnitt A8: ausführen · einsetzen · posten	MEDIUM_HIGH	P1008-S093	NO
P1008-E0789	f76r	f76r	BIOLOGICAL	f76r.33	33	P	6	qo	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qo	0	100.000	O	AUSFÜHREN	im unbebilderter Textabschnitt A8: ausführen	HIGH	P1008-S093	NO
P1008-E0790	f76r	f76r	BIOLOGICAL	f76r.33	33	P	7	l	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	l	0	100.000	L	LEITEN	im unbebilderter Textabschnitt A8: leiten	HIGH	P1008-S093	NO
P1008-E0791	f76r	f76r	BIOLOGICAL	f76r.33	33	P	8	pchedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	pchedy	0	100.000	P+CHD+DY	EINSETZEN · UMSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: einsetzen · umsetzen · schluss	HIGH	P1008-S093	YES
P1008-E0792	f76r	f76r	BIOLOGICAL	f76r.33	33	P	9	okchy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	okchy	0	100.000	OK+Y	SETZEN · POSTEN	im unbebilderter Textabschnitt A8: setzen · posten	HIGH	P1008-S094	NO
P1008-E0793	f76r	f76r	BIOLOGICAL	f76r.33	33	P	10	chckhy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chckhy	0	100.000	CKH+Y	DURCHLASS · POSTEN	im unbebilderter Textabschnitt A8: durchlass · posten	HIGH	P1008-S094	NO
P1008-E0794	f76r	f76r	BIOLOGICAL	f76r.33	33	P	11	shey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shey	0	100.000	SH+E+Y	HALTEN · KURZ · POSTEN	im unbebilderter Textabschnitt A8: halten · kurz · posten	HIGH	P1008-S094	NO
P1008-E0795	f76r	f76r	BIOLOGICAL	f76r.33	33	P	12	lol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	lol	0	100.000	L+OL	LEITEN · FORTSETZEN	im unbebilderter Textabschnitt A8: leiten · fortsetzen	HIGH	P1008-S094	NO
P1008-E0796	f76r	f76r	BIOLOGICAL	f76r.33	33	P	13	r	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	r	0	100.000	R	MERKEN	im unbebilderter Textabschnitt A8: merken	HIGH	P1008-S094	NO
P1008-E0797	f76r	f76r	BIOLOGICAL	f76r.33	33	P	14	ol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	ol	0	100.000	OL	FORTSETZEN	im unbebilderter Textabschnitt A8: fortsetzen	HIGH	P1008-S094	NO
P1008-E0798	f76r	f76r	BIOLOGICAL	f76r.33	33	P	15	sheey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	sheey	0	100.000	SH+EE+Y	HALTEN · LÄNGER · POSTEN	im unbebilderter Textabschnitt A8: halten · länger · posten	HIGH	P1008-S094	NO
P1008-E0799	f76r	f76r	BIOLOGICAL	f76r.33	33	P	16	dar	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	dar	0	100.000	D_ADDR+AR	TEIL · QUELLE	im unbebilderter Textabschnitt A8: teil · quelle	HIGH	P1008-S094	NO
P1008-E0800	f76r	f76r	BIOLOGICAL	f76r.34	34	P	1	cheor	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	cheor	0	100.000	CHEO+R	AUSZUG · MERKEN	im unbebilderter Textabschnitt A8: auszug · merken	HIGH	P1008-S094	NO
P1008-E0801	f76r	f76r	BIOLOGICAL	f76r.34	34	P	2	shey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shey	0	100.000	SH+E+Y	HALTEN · KURZ · POSTEN	im unbebilderter Textabschnitt A8: halten · kurz · posten	HIGH	P1008-S094	NO
P1008-E0802	f76r	f76r	BIOLOGICAL	f76r.34	34	P	3	qoolkal	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	TWO_EDIT_ROOTED_VARIANT	qolal	2	-7.398	OL+AL	FORTSETZEN · ZIEL	im unbebilderter Textabschnitt A8: fortsetzen · ziel	WORKING	P1008-S094	NO
P1008-E0803	f76r	f76r	BIOLOGICAL	f76r.34	34	P	4	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S094	YES
P1008-E0804	f76r	f76r	BIOLOGICAL	f76r.34	34	P	5	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S095	YES
P1008-E0805	f76r	f76r	BIOLOGICAL	f76r.34	34	P	6	shey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shey	0	100.000	SH+E+Y	HALTEN · KURZ · POSTEN	im unbebilderter Textabschnitt A8: halten · kurz · posten	HIGH	P1008-S096	NO
P1008-E0806	f76r	f76r	BIOLOGICAL	f76r.34	34	P	7	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S096	YES
P1008-E0807	f76r	f76r	BIOLOGICAL	f76r.34	34	P	8	ollchy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	ONE_EDIT_REGISTERED_ALLOGRAPH	olchy	1	-0.532	OL+CH+Y	FORTSETZEN · NEHMEN · POSTEN	im unbebilderter Textabschnitt A8: fortsetzen · nehmen · posten	MEDIUM_HIGH	P1008-S097	NO
P1008-E0808	f76r	f76r	BIOLOGICAL	f76r.34	34	P	9	shlches	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	TWO_EDIT_ROOTED_VARIANT	dylches	2	-10.468	D_ADDR+Y+L+CH+E+S	TEIL · POSTEN · LEITEN · NEHMEN · KURZ · AUSWÄHLEN	im unbebilderter Textabschnitt A8: teil · posten · leiten · nehmen · kurz · auswählen	WORKING	P1008-S097	NO
P1008-E0809	f76r	f76r	BIOLOGICAL	f76r.34	34	P	10	shcthy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shcthy	0	100.000	SH+CTH+Y	HALTEN · BEREIT · POSTEN	im unbebilderter Textabschnitt A8: halten · bereit · posten	HIGH	P1008-S097	NO
P1008-E0810	f76r	f76r	BIOLOGICAL	f76r.34	34	P	11	sain	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	sain	0	100.000	S+AIN	AUSWÄHLEN · PORTION	im unbebilderter Textabschnitt A8: auswählen · portion	HIGH	P1008-S097	NO
P1008-E0811	f76r	f76r	BIOLOGICAL	f76r.34	34	P	12	oly	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	oly	0	100.000	OL+Y	FORTSETZEN · POSTEN	im unbebilderter Textabschnitt A8: fortsetzen · posten	HIGH	P1008-S097	NO
P1008-E0812	f76r	f76r	BIOLOGICAL	f76r.35	35	P	1	sain	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	sain	0	100.000	S+AIN	AUSWÄHLEN · PORTION	im unbebilderter Textabschnitt A8: auswählen · portion	HIGH	P1008-S097	NO
P1008-E0813	f76r	f76r	BIOLOGICAL	f76r.35	35	P	2	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S097	YES
P1008-E0814	f76r	f76r	BIOLOGICAL	f76r.35	35	P	3	lshey	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	lshey	0	100.000	L+SH+E+Y	LEITEN · HALTEN · KURZ · POSTEN	im unbebilderter Textabschnitt A8: leiten · halten · kurz · posten	HIGH	P1008-S098	NO
P1008-E0815	f76r	f76r	BIOLOGICAL	f76r.35	35	P	4	qokal	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qokal	0	100.000	OK+AL	SETZEN · ZIEL	im unbebilderter Textabschnitt A8: setzen · ziel	HIGH	P1008-S098	NO
P1008-E0816	f76r	f76r	BIOLOGICAL	f76r.35	35	P	5	chcthy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chcthy	0	100.000	CH+CTH+Y	NEHMEN · BEREIT · POSTEN	im unbebilderter Textabschnitt A8: nehmen · bereit · posten	HIGH	P1008-S098	NO
P1008-E0817	f76r	f76r	BIOLOGICAL	f76r.35	35	P	6	okeolor	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	TWO_EDIT_ROOTED_VARIANT	okeol	2	-7.228	OK+E+OL	SETZEN · KURZ · FORTSETZEN	im unbebilderter Textabschnitt A8: setzen · kurz · fortsetzen	WORKING	P1008-S098	NO
P1008-E0818	f76r	f76r	BIOLOGICAL	f76r.35	35	P	7	cheol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	cheol	0	100.000	CHEO+L	AUSZUG · LEITEN	im unbebilderter Textabschnitt A8: auszug · leiten	HIGH	P1008-S098	NO
P1008-E0819	f76r	f76r	BIOLOGICAL	f76r.35	35	P	8	otar	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	otar	0	100.000	OT+AR	DANACH · QUELLE	im unbebilderter Textabschnitt A8: danach · quelle	HIGH	P1008-S098	NO
P1008-E0820	f76r	f76r	BIOLOGICAL	f76r.35	35	P	9	chedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chedy	0	100.000	CHD+Y	UMSETZEN · POSTEN	im unbebilderter Textabschnitt A8: umsetzen · posten	HIGH	P1008-S098	NO
P1008-E0821	f76r	f76r	BIOLOGICAL	f76r.35	35	P	10	qol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qol	0	100.000	OL	FORTSETZEN	im unbebilderter Textabschnitt A8: fortsetzen	HIGH	P1008-S098	NO
P1008-E0822	f76r	f76r	BIOLOGICAL	f76r.35	35	P	11	chcthy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chcthy	0	100.000	CH+CTH+Y	NEHMEN · BEREIT · POSTEN	im unbebilderter Textabschnitt A8: nehmen · bereit · posten	HIGH	P1008-S098	NO
P1008-E0823	f76r	f76r	BIOLOGICAL	f76r.35	35	P	12	chckhy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	chckhy	0	100.000	CKH+Y	DURCHLASS · POSTEN	im unbebilderter Textabschnitt A8: durchlass · posten	HIGH	P1008-S098	NO
P1008-E0824	f76r	f76r	BIOLOGICAL	f76r.36	36	P	1	qokal	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	qokal	0	100.000	OK+AL	SETZEN · ZIEL	im unbebilderter Textabschnitt A8: setzen · ziel	HIGH	P1008-S098	NO
P1008-E0825	f76r	f76r	BIOLOGICAL	f76r.36	36	P	2	shedy	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	shedy	0	100.000	SHED+DY	ABSETZEN · SCHLUSS	im unbebilderter Textabschnitt A8: absetzen · schluss	HIGH	P1008-S098	YES
P1008-E0826	f76r	f76r	BIOLOGICAL	f76r.36	36	P	3	sheol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	sheol	0	100.000	SH+E+OL	HALTEN · KURZ · FORTSETZEN	im unbebilderter Textabschnitt A8: halten · kurz · fortsetzen	HIGH	P1008-S099	NO
P1008-E0827	f76r	f76r	BIOLOGICAL	f76r.36	36	P	4	cheol	F76R_TEXT_SECTION_A8	unbebilderter Textabschnitt A8	EXACT_REGISTERED_SURFACE	cheol	0	100.000	CHEO+L	AUSZUG · LEITEN	im unbebilderter Textabschnitt A8: auszug · leiten	HIGH	P1008-S099	NO
