statement_id	record_unit_id	page	loci	event_count	template_id	template_name_de	coverage_class	open_event_count	core16_open_events	productive_open_events	local_word_events	headword_sequence_de	slot_tagged_sequence_de	context_expansions_de	fluent_workshop_sentence_de	physical_line_note	previous_headword_sequence_de	resolved_headword_sequence_de	resolved_slot_sequence_de	shared_headword_cards	shared_headword_card_count	previous_fluent_sentence_de	resolved_fluent_sentence_de	sentence_revised	pre_recomposition_headwords_de	recomposed_headword_sequence_de	recomposed_slot_sequence_de	recomposed_singleton_cards	recomposed_singleton_count	pre_recomposition_fluent_de	recomposed_fluent_sentence_de	recomposition_changed_statement
B2-S012	B2	f82r	f82r.19|f82r.23	8	P08_FULL_REGISTER	Vollständige Werkstattphrase	LOCAL_GLOSSARY_NEEDED	7	4	5	1	abziehen → Klarlauf → kurz bereithalten → länger ansetzen → Stelle → Sollmaß → dieser Posten → vollständig ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+FLOW_TRANSFER] abziehen | [PREPARATION+STATE_GRADE] Klarlauf | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [TARGET] Stelle | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] vollständig ansetzen [SCHLUSS]	Klarlauf→Klarflüssigkeit | Stelle→Nassstelle	Ziehe den Posten ab, nimm die Klarflüssigkeit, halte sie kurz bereit, setze sie länger an der Nassstelle nach Sollmaß an, führe sie vollständig aus und schließe	CONTINUES_ACROSS_LINE	abziehen → Klarlauf → kurz bereithalten → länger ansetzen → Stelle → Sollmaß → dieser Posten → vollständig ansetzen [SCHLUSS]	abziehen → Klarlauf → kurz bereithalten → länger ansetzen → Körperstelle → Sollmaß → dieser Posten → vollständig ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+FLOW_TRANSFER] abziehen | [PREPARATION+STATE_GRADE] Klarlauf | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [TARGET] Körperstelle | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] vollständig ansetzen [SCHLUSS]	5fca8fc3dee57e1d8c1f	1	Ziehe den Posten ab, nimm die Klarflüssigkeit, halte sie kurz bereit, setze sie länger an der Nassstelle nach Sollmaß an, führe sie vollständig aus und schließe	Ziehe den Posten ab, nimm den Klarlauf, halte ihn kurz bereit, setze ihn länger an der Körperstelle nach Sollmaß an, führe ihn vollständig aus und schließe.	YES	abziehen → Klarlauf → kurz bereithalten → länger ansetzen → Körperstelle → Sollmaß → dieser Posten → vollständig ansetzen [SCHLUSS]	abziehen → Klarlauf → kurz bereithalten → länger ansetzen → Klarlauf abfuehren → Sollmaß → dieser Posten → vollständig ansetzen [SCHLUSS]	[OWNER_ITEM+OPERATION+FLOW_TRANSFER] abziehen | [PREPARATION+STATE_GRADE] Klarlauf | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [OWNER_ITEM+OPERATION+STATE_GRADE] länger ansetzen | [TARGET] Klarlauf abfuehren | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] vollständig ansetzen [SCHLUSS]	5fca8fc3dee57e1d8c1f	1	Ziehe den Posten ab, nimm den Klarlauf, halte ihn kurz bereit, setze ihn länger an der Körperstelle nach Sollmaß an, führe ihn vollständig aus und schließe.	Ziehe den Posten ab, nimm den Klarlauf, halte ihn kurz bereit, setze ihn laenger an, fuehre den Klarlauf ab, stelle das Sollmass ein, fuehre den Posten vollstaendig aus und schliesse.	YES
B2-S013	B2	f82r	f82r.23	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	Führe ab und schließe	CONTINUES_ACROSS_LINE	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO
B2-S014	B2	f82r	f82r.23	1	P02_ACTION	Handlungskette	LOCAL_GLOSSARY_NEEDED	1	0	0	1	Ablauf	[OPERATION] Ablauf	Ablauf→Bodenablauf	Schließe den Bodenablauf	CONTINUES_ACROSS_LINE	Ablauf	Ablauf schließen	[OPERATION] Ablauf schließen	29e0eb222ef2fb99523a	1	Schließe den Bodenablauf	Schließe den Bodenablauf	NO	Ablauf schließen	von dort abfuehren	[OPERATION] von dort abfuehren	29e0eb222ef2fb99523a	1	Schließe den Bodenablauf	Fuehre von dort ab.	YES
B2-S015	B2	f82r	f82r.26	2	P01_ARGUMENT	Argument vor Programm	LOCAL_GLOSSARY_NEEDED	1	0	0	1	Spülung → länger ansetzen [SCHLUSS]	[MEDIUM] Spülung | [PROGRAM] länger ansetzen [SCHLUSS]	Spülung→Spülwasser	Halte den Bodenablauf geschlossen, gib Spülwasser zu, setze länger an und schließe	CONTINUES_ACROSS_LINE	Spülung → länger ansetzen [SCHLUSS]	Spülwasser → länger ansetzen [SCHLUSS]	[MEDIUM] Spülwasser | [PROGRAM] länger ansetzen [SCHLUSS]	d4a31dbcf1ed6d9e5aa9	1	Halte den Bodenablauf geschlossen, gib Spülwasser zu, setze länger an und schließe	Halte den Bodenablauf geschlossen, gib Spülwasser zu, setze länger an und schließe	NO	Spülwasser → länger ansetzen [SCHLUSS]	Spülwasser → länger ansetzen [SCHLUSS]	[MEDIUM] Spülwasser | [PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Halte den Bodenablauf geschlossen, gib Spülwasser zu, setze länger an und schließe	Halte den Bodenablauf geschlossen, gib Spülwasser zu, setze länger an und schließe	NO
B2-S016	B2	f82r	f82r.26|f82r.27	8	P08_FULL_REGISTER	Vollständige Werkstattphrase	LOCAL_GLOSSARY_NEEDED	7	3	6	1	dorthin → von dort abführen → teilen → Sollmaß → langer Folgeposten → auf Sollmaß einstellen → kurz ansetzen → einführen [SCHLUSS]	[TARGET] dorthin | [SOURCE+OPERATION+FLOW_TRANSFER] von dort abführen | [OWNER_ITEM] teilen | [QUANTITY] Sollmaß | [OWNER_ITEM+ORDER+STATE_GRADE] langer Folgeposten | [QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION+STATE_GRADE] kurz ansetzen | [PROGRAM] einführen [SCHLUSS]	teilen→gleichteilen	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	CONTINUES_ACROSS_LINE	dorthin → von dort abführen → teilen → Sollmaß → langer Folgeposten → auf Sollmaß einstellen → kurz ansetzen → einführen [SCHLUSS]	dorthin → von dort abführen → teilen → Sollmaß → langer Folgeposten → auf Sollmaß einstellen → kurz ansetzen → einführen [SCHLUSS]	[TARGET] dorthin | [SOURCE+OPERATION+FLOW_TRANSFER] von dort abführen | [OWNER_ITEM] teilen | [QUANTITY] Sollmaß | [OWNER_ITEM+ORDER+STATE_GRADE] langer Folgeposten | [QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION+STATE_GRADE] kurz ansetzen | [PROGRAM] einführen [SCHLUSS]	NONE	0	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	NO	dorthin → von dort abführen → teilen → Sollmaß → langer Folgeposten → auf Sollmaß einstellen → kurz ansetzen → einführen [SCHLUSS]	dorthin → von dort abführen → teilen → Sollmaß → langer Folgeposten → auf Sollmaß einstellen → kurz ansetzen → einführen [SCHLUSS]	[TARGET] dorthin | [SOURCE+OPERATION+FLOW_TRANSFER] von dort abführen | [OWNER_ITEM] teilen | [QUANTITY] Sollmaß | [OWNER_ITEM+ORDER+STATE_GRADE] langer Folgeposten | [QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION+STATE_GRADE] kurz ansetzen | [PROGRAM] einführen [SCHLUSS]	NONE	0	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	Führe ihn dorthin und von dort ab, teile gleich, stelle das Sollmaß ein, nimm den langen Folgeposten, setze kurz an, führe ein und schließe	NO
B2-S017	B2	f82r	f82r.27	2	P01_ARGUMENT	Argument vor Programm	LOCAL_GLOSSARY_NEEDED	1	0	0	1	Warmwasser → Nebenöffnung [SCHLUSS]	[MEDIUM] Warmwasser | [PROGRAM] Nebenöffnung [SCHLUSS]	NONE	Lass Warmwasser ein und schließe die Nebenöffnung	CONTINUES_ACROSS_LINE	Warmwasser → Nebenöffnung [SCHLUSS]	Warmwasser → Nebenöffnung [SCHLUSS]	[MEDIUM] Warmwasser | [PROGRAM] Nebenöffnung [SCHLUSS]	NONE	0	Lass Warmwasser ein und schließe die Nebenöffnung	Lass Warmwasser ein und schließe die Nebenöffnung	NO	Warmwasser → Nebenöffnung [SCHLUSS]	kurz am Ziel ruhen → Nebenöffnung [SCHLUSS]	[MEDIUM] kurz am Ziel ruhen | [PROGRAM] Nebenöffnung [SCHLUSS]	98bdc4244c84cbef3321	1	Lass Warmwasser ein und schließe die Nebenöffnung	Lass den Posten kurz am Ziel ruhen, schliesse die Nebenöffnung und beende den Schritt.	YES
B2-S018	B2	f82r	f82r.27	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	Setze länger an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO
B2-S019	B2	f82r	f82r.27	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	waschen [SCHLUSS]	[PROGRAM] waschen [SCHLUSS]	waschen→Waschung; Schluss	Führe die Waschung aus und schließe	CONTINUES_ACROSS_LINE	waschen [SCHLUSS]	Waschgang [SCHLUSS]	[PROGRAM] Waschgang [SCHLUSS]	7f68f60279efe6b28cd7	1	Führe die Waschung aus und schließe	Führe den Waschgang aus und schließe.	YES	Waschgang [SCHLUSS]	Waschgang [SCHLUSS]	[PROGRAM] Waschgang [SCHLUSS]	NONE	0	Führe den Waschgang aus und schließe.	Führe den Waschgang aus und schließe.	NO
B2-S020	B2	f82r	f82r.27	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	Nimm die lange Folge und schließe	CONTINUES_ACROSS_LINE	lange Folge [SCHLUSS]	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	0	Nimm die lange Folge und schließe	Nimm die lange Folge und schließe	NO	lange Folge [SCHLUSS]	lange Folge [SCHLUSS]	[PROGRAM] lange Folge [SCHLUSS]	NONE	0	Nimm die lange Folge und schließe	Nimm die lange Folge und schließe	NO
B2-S021	B2	f82r	f82r.27	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	Setze länger an und schließe	CONTINUES_ACROSS_LINE	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO	länger ansetzen [SCHLUSS]	länger ansetzen [SCHLUSS]	[PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Setze länger an und schließe	Setze länger an und schließe	NO
B2-S022	B2	f82r	f82r.27	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	Rest abführen [SCHLUSS]	[PROGRAM] Rest abführen [SCHLUSS]	NONE	Führe den Rest ab und schließe	CONTINUES_ACROSS_LINE	Rest abführen [SCHLUSS]	Rest abführen [SCHLUSS]	[PROGRAM] Rest abführen [SCHLUSS]	NONE	0	Führe den Rest ab und schließe	Führe den Rest ab und schließe	NO	Rest abführen [SCHLUSS]	Rest abführen [SCHLUSS]	[PROGRAM] Rest abführen [SCHLUSS]	NONE	0	Führe den Rest ab und schließe	Führe den Rest ab und schließe	NO
B3-S001	B3	f83r	f83r.3	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	länger sammeln [SCHLUSS]	[PROGRAM] länger sammeln [SCHLUSS]	NONE	Sammle länger und schließe	CONTINUES_ACROSS_LINE	länger sammeln [SCHLUSS]	länger sammeln [SCHLUSS]	[PROGRAM] länger sammeln [SCHLUSS]	NONE	0	Sammle länger und schließe	Sammle länger und schließe	NO	länger sammeln [SCHLUSS]	länger sammeln [SCHLUSS]	[PROGRAM] länger sammeln [SCHLUSS]	NONE	0	Sammle länger und schließe	Sammle länger und schließe	NO
B3-S002	B3	f83r	f83r.3	2	P01_ARGUMENT	Argument vor Programm	PRODUCTIVE_EXTENDED	1	0	1	0	danach dorthin → länger wärmen [SCHLUSS]	[TARGET] danach dorthin | [PROGRAM] länger wärmen [SCHLUSS]	NONE	Führe danach dorthin, wärme länger und schließe	CONTINUES_ACROSS_LINE	danach dorthin → länger wärmen [SCHLUSS]	danach dorthin → länger wärmen [SCHLUSS]	[TARGET] danach dorthin | [PROGRAM] länger wärmen [SCHLUSS]	NONE	0	Führe danach dorthin, wärme länger und schließe	Führe danach dorthin, wärme länger und schließe	NO	danach dorthin → länger wärmen [SCHLUSS]	danach dorthin → länger wärmen [SCHLUSS]	[TARGET] danach dorthin | [PROGRAM] länger wärmen [SCHLUSS]	NONE	0	Führe danach dorthin, wärme länger und schließe	Führe danach dorthin, wärme länger und schließe	NO
B3-S003	B3	f83r	f83r.3	4	P01_ARGUMENT	Argument vor Programm	CORE_16_ONLY	3	3	3	0	dieser Posten → Sollmaß → dieser Posten → abführen [SCHLUSS]	[OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] abführen [SCHLUSS]	NONE	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	CONTINUES_ACROSS_LINE	dieser Posten → Sollmaß → dieser Posten → abführen [SCHLUSS]	dieser Posten → Sollmaß → dieser Posten → abführen [SCHLUSS]	[OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] abführen [SCHLUSS]	NONE	0	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	NO	dieser Posten → Sollmaß → dieser Posten → abführen [SCHLUSS]	dieser Posten → Sollmaß → dieser Posten → abführen [SCHLUSS]	[OWNER_ITEM] dieser Posten | [QUANTITY] Sollmaß | [OWNER_ITEM] dieser Posten | [PROGRAM] abführen [SCHLUSS]	NONE	0	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	Nimm den aktuellen Posten nach Sollmaß, führe ihn ab und schließe	NO
B3-S004	B3	f83r	f83r.3	3	P07_MATERIAL_PROCESS	Materialvorgang	PRODUCTIVE_EXTENDED	3	2	3	0	auf Sollmaß einstellen → danach dorthin → daraus	[QUANTITY+OPERATION] auf Sollmaß einstellen | [TARGET] danach dorthin | [SOURCE] daraus	NONE	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	CONTINUES_ACROSS_LINE	auf Sollmaß einstellen → danach dorthin → daraus	auf Sollmaß einstellen → danach dorthin → daraus	[QUANTITY+OPERATION] auf Sollmaß einstellen | [TARGET] danach dorthin | [SOURCE] daraus	NONE	0	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	NO	auf Sollmaß einstellen → danach dorthin → daraus	auf Sollmaß einstellen → danach dorthin → daraus	[QUANTITY+OPERATION] auf Sollmaß einstellen | [TARGET] danach dorthin | [SOURCE] daraus	NONE	0	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	Stelle das Sollmaß ein, führe danach dorthin und nimm daraus	NO
B3-S005	B3	f83r	f83r.6	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	Setze die entnommene Sollmaßportion um und schließe	CONTINUES_ACROSS_LINE	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze die entnommene Sollmaßportion um und schließe	Setze die entnommene Sollmaßportion um und schließe	NO	umsetzen [SCHLUSS]	umsetzen [SCHLUSS]	[PROGRAM] umsetzen [SCHLUSS]	NONE	0	Setze die entnommene Sollmaßportion um und schließe	Setze die entnommene Sollmaßportion um und schließe	NO
B3-S006	B3	f83r	f83r.6	3	P07_MATERIAL_PROCESS	Materialvorgang	PRODUCTIVE_EXTENDED	2	1	2	0	umsetzen → dort ansetzen → fortsetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET+OPERATION] dort ansetzen | [PROGRAM] fortsetzen [SCHLUSS]	NONE	Setze dorthin um, führe weiter und schließe	CONTINUES_ACROSS_LINE	umsetzen → dort ansetzen → fortsetzen [SCHLUSS]	umsetzen → dort ansetzen → fortsetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET+OPERATION] dort ansetzen | [PROGRAM] fortsetzen [SCHLUSS]	NONE	0	Setze dorthin um, führe weiter und schließe	Setze dorthin um, führe weiter und schließe	NO	umsetzen → dort ansetzen → fortsetzen [SCHLUSS]	umsetzen → dort ansetzen → fortsetzen [SCHLUSS]	[OWNER_ITEM+OPERATION] umsetzen | [TARGET+OPERATION] dort ansetzen | [PROGRAM] fortsetzen [SCHLUSS]	NONE	0	Setze dorthin um, führe weiter und schließe	Setze dorthin um, führe weiter und schließe	NO
B3-S007	B3	f83r	f83r.6	3	P07_MATERIAL_PROCESS	Materialvorgang	CORE_16_ONLY	2	2	2	0	auf Sollmaß einstellen → umsetzen → länger ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION] umsetzen | [PROGRAM] länger ansetzen [SCHLUSS]	NONE	Stelle das Sollmaß ein, setze um, setze länger an und schließe	CONTINUES_ACROSS_LINE	auf Sollmaß einstellen → umsetzen → länger ansetzen [SCHLUSS]	auf Sollmaß einstellen → umsetzen → länger ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION] umsetzen | [PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Stelle das Sollmaß ein, setze um, setze länger an und schließe	Stelle das Sollmaß ein, setze um, setze länger an und schließe	NO	auf Sollmaß einstellen → umsetzen → länger ansetzen [SCHLUSS]	auf Sollmaß einstellen → umsetzen → länger ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [OWNER_ITEM+OPERATION] umsetzen | [PROGRAM] länger ansetzen [SCHLUSS]	NONE	0	Stelle das Sollmaß ein, setze um, setze länger an und schließe	Stelle das Sollmaß ein, setze um, setze länger an und schließe	NO
B3-S008	B3	f83r	f83r.6	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	Führe ab und schließe	CONTINUES_ACROSS_LINE	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO
B3-S009	B3	f83r	f83r.6	1	P02_ACTION	Handlungskette	CORE_16_ONLY	1	1	1	0	Posten ansetzen	[OWNER_ITEM+OPERATION] Posten ansetzen	NONE	Setze den Posten an	CONTINUES_ACROSS_LINE	Posten ansetzen	Posten ansetzen	[OWNER_ITEM+OPERATION] Posten ansetzen	NONE	0	Setze den Posten an	Setze den Posten an	NO	Posten ansetzen	Posten ansetzen	[OWNER_ITEM+OPERATION] Posten ansetzen	NONE	0	Setze den Posten an	Setze den Posten an	NO
B3-S010	B3	f83r	f83r.8	2	P01_ARGUMENT	Argument vor Programm	PRODUCTIVE_EXTENDED	1	0	1	0	Einlass → kurze Folge [SCHLUSS]	[TARGET] Einlass | [PROGRAM] kurze Folge [SCHLUSS]	NONE	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	CONTINUES_ACROSS_LINE	Einlass → kurze Folge [SCHLUSS]	Einlass → kurze Folge [SCHLUSS]	[TARGET] Einlass | [PROGRAM] kurze Folge [SCHLUSS]	NONE	0	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	NO	Einlass → kurze Folge [SCHLUSS]	Einlass → kurze Folge [SCHLUSS]	[TARGET] Einlass | [PROGRAM] kurze Folge [SCHLUSS]	NONE	0	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	Führe den angesetzten Posten am Einlass zu, nimm die kurze Folge und schließe	NO
B3-S011	B3	f83r	f83r.8	4	P02_ACTION	Handlungskette	LOCAL_GLOSSARY_NEEDED	4	2	2	2	aufstreichen → Posten ansetzen → umsetzen → abkühlen	[OPERATION] aufstreichen | [OWNER_ITEM+OPERATION] Posten ansetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] abkühlen	NONE	Streiche den Posten auf, setze ihn an, setze um und lass abkühlen	CONTINUES_ACROSS_LINE	aufstreichen → Posten ansetzen → umsetzen → abkühlen	aufstreichen → Posten ansetzen → umsetzen → antrocknen lassen	[OPERATION] aufstreichen | [OWNER_ITEM+OPERATION] Posten ansetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] antrocknen lassen	0bdc8b6db811b4e67a63	1	Streiche den Posten auf, setze ihn an, setze um und lass abkühlen	Streiche den Posten auf, setze ihn an, setze um und lass die Auflage antrocknen.	YES	aufstreichen → Posten ansetzen → umsetzen → antrocknen lassen	bereiten Posten umsetzen → Posten ansetzen → umsetzen → daraus	[OPERATION] bereiten Posten umsetzen | [OWNER_ITEM+OPERATION] Posten ansetzen | [OWNER_ITEM+OPERATION] umsetzen | [OPERATION] daraus	348e81ba084c5acdb32b|0bdc8b6db811b4e67a63	2	Streiche den Posten auf, setze ihn an, setze um und lass die Auflage antrocknen.	Setze den bereiten Posten um, setze ihn an, setze erneut um und nimm daraus den folgenden Posten.	YES
B3-S012	B3	f83r	f83r.11	2	P01_ARGUMENT	Argument vor Programm	CORE_16_ONLY	1	1	1	0	Ansatz → absetzen [SCHLUSS]	[PREPARATION] Ansatz | [PROGRAM] absetzen [SCHLUSS]	NONE	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	CONTINUES_ACROSS_LINE	Ansatz → absetzen [SCHLUSS]	Ansatz → absetzen [SCHLUSS]	[PREPARATION] Ansatz | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	NO	Ansatz → absetzen [SCHLUSS]	Ansatz → absetzen [SCHLUSS]	[PREPARATION] Ansatz | [PROGRAM] absetzen [SCHLUSS]	NONE	0	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	Lass den aufgestrichenen und abgekühlten Ansatz absetzen und schließe	NO
B3-S013	B3	f83r	f83r.11	4	P07_MATERIAL_PROCESS	Materialvorgang	PRODUCTIVE_EXTENDED	3	1	3	0	auf Sollmaß einstellen → eine Portion → kurz bereithalten → kurz ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [QUANTITY] eine Portion | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	CONTINUES_ACROSS_LINE	auf Sollmaß einstellen → eine Portion → kurz bereithalten → kurz ansetzen [SCHLUSS]	auf Sollmaß einstellen → eine Portion → kurz bereithalten → kurz ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [QUANTITY] eine Portion | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	0	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	NO	auf Sollmaß einstellen → eine Portion → kurz bereithalten → kurz ansetzen [SCHLUSS]	auf Sollmaß einstellen → eine Portion → kurz bereithalten → kurz ansetzen [SCHLUSS]	[QUANTITY+OPERATION] auf Sollmaß einstellen | [QUANTITY] eine Portion | [OWNER_ITEM+STATE_GRADE] kurz bereithalten | [PROGRAM] kurz ansetzen [SCHLUSS]	NONE	0	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	Stelle das Sollmaß ein, nimm eine Portion, halte kurz bereit, setze kurz an und schließe	NO
B3-S014	B3	f83r	f83r.11	2	P06_TRANSFER	Lokaler Übergang	PRODUCTIVE_EXTENDED	1	0	1	0	Wasser einlassen → länger absetzen [SCHLUSS]	[MEDIUM+OPERATION+FLOW_TRANSFER] Wasser einlassen | [PROGRAM] länger absetzen [SCHLUSS]	NONE	Lass Wasser ein, lass länger absetzen und schließe	CONTINUES_ACROSS_LINE	Wasser einlassen → länger absetzen [SCHLUSS]	Wasser einlassen → länger absetzen [SCHLUSS]	[MEDIUM+OPERATION+FLOW_TRANSFER] Wasser einlassen | [PROGRAM] länger absetzen [SCHLUSS]	NONE	0	Lass Wasser ein, lass länger absetzen und schließe	Lass Wasser ein, lass länger absetzen und schließe	NO	Wasser einlassen → länger absetzen [SCHLUSS]	Wasser einlassen → länger absetzen [SCHLUSS]	[MEDIUM+OPERATION+FLOW_TRANSFER] Wasser einlassen | [PROGRAM] länger absetzen [SCHLUSS]	NONE	0	Lass Wasser ein, lass länger absetzen und schließe	Lass Wasser ein, lass länger absetzen und schließe	NO
B3-S015	B3	f83r	f83r.11	1	P00_PROGRAM_ONLY	Direktprogramm	DIRECT_PROGRAM_ONLY	0	0	0	0	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	Führe ab und schließe	CONTINUES_ACROSS_LINE	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO	abführen [SCHLUSS]	abführen [SCHLUSS]	[PROGRAM] abführen [SCHLUSS]	NONE	0	Führe ab und schließe	Führe ab und schließe	NO
