event_id	physical_page	locus	channel	surface	component_recipe	codebook_layer	current_value_de
P912-E1505	f83r	f83r.11	WORKSHOP_PROSE	sheedy	SH+EE+DY	LEARNED_FORMULA_CARD	LAENGER HALTEN; ENDE
P912-E1506	f83r	f83r.11	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1507	f83r	f83r.11	WORKSHOP_PROSE	lo	L+O	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsgang ausführen
P912-E1508	f83r	f83r.12	WORKSHOP_PROSE	qockhol	CARRIER_Q+O+CKH+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; durch einen Durchlass führen; im selben Arbeitsgang fortfahren
P912-E1509	f83r	f83r.12	WORKSHOP_PROSE	sheckhy	SH+E+CKH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; dieser Arbeitsgegenstand
P912-E1510	f83r	f83r.12	WORKSHOP_PROSE	otal	OT+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Ziel- oder Anschlussstelle
P912-E1511	f83r	f83r.12	WORKSHOP_PROSE	qokeal	OK+E+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; Ziel- oder Anschlussstelle
P912-E1512	f83r	f83r.12	WORKSHOP_PROSE	sheckhdy	SH+E+CKH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; durch einen Durchlass führen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1513	f83r	f83r.12	WORKSHOP_PROSE	al	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1514	f83r	f83r.12	WORKSHOP_PROSE	okedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1515	f83r	f83r.12	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1516	f83r	f83r.12	WORKSHOP_PROSE	qokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E1517	f83r	f83r.13	WORKSHOP_PROSE	salcheol	S+AL+CHEO+L	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Ziel- oder Anschlussstelle; Auszug; entlang des Arbeitswegs führen
P912-E1518	f83r	f83r.13	WORKSHOP_PROSE	tar	T+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Entnahmestelle
P912-E1519	f83r	f83r.13	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1520	f83r	f83r.13	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E1521	f83r	f83r.13	WORKSHOP_PROSE	altedy	AL+T+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsgang einstellen; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1522	f83r	f83r.13	WORKSHOP_PROSE	sair	S+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Flüssigkeits- oder Stationslauf
P912-E1523	f83r	f83r.13	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1524	f83r	f83r.13	WORKSHOP_PROSE	qedy	CARRIER_Q+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; kurz oder direkt; Arbeitsschritt schließen
P912-E1525	f83r	f83r.13	WORKSHOP_PROSE	lchcphedy	L+CH+CPH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; umleiten; kurz oder direkt; Arbeitsschritt schließen
P912-E1526	f83r	f83r.13	WORKSHOP_PROSE	ldar	L+DA+R	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; zweite Arbeitsstufe; Zustand kennzeichnen
P912-E1527	f83r	f83r.14	WORKSHOP_PROSE	qokchedy	OK+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1528	f83r	f83r.14	WORKSHOP_PROSE	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1529	f83r	f83r.14	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1530	f83r	f83r.14	WORKSHOP_PROSE	qokshedy	OK+SH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen
P912-E1531	f83r	f83r.14	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1532	f83r	f83r.14	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1533	f83r	f83r.14	WORKSHOP_PROSE	qokaiin	OK+AIIN	LEARNED_FORMULA_CARD	NACH SOLLMASS ANSETZEN
P912-E1534	f83r	f83r.14	WORKSHOP_PROSE	shcthy	SH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; bis bereit führen; dieser Arbeitsgegenstand
P912-E1535	f83r	f83r.14	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1536	f83r	f83r.14	WORKSHOP_PROSE	sy	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1537	f83r	f83r.15	WORKSHOP_PROSE	saiin	S+AIIN	LEARNED_FORMULA_CARD	SOLLWERT WAEHLEN
P912-E1538	f83r	f83r.15	WORKSHOP_PROSE	shedal	SHED+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	absetzen lassen; Ziel- oder Anschlussstelle
P912-E1539	f83r	f83r.15	WORKSHOP_PROSE	shecthy	SH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; bis bereit führen; dieser Arbeitsgegenstand
P912-E1540	f83r	f83r.15	WORKSHOP_PROSE	chey	Y	LEARNED_FORMULA_CARD	DIESER POSTEN
P912-E1541	f83r	f83r.15	WORKSHOP_PROSE	tal	T+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Ziel- oder Anschlussstelle
P912-E1542	f83r	f83r.15	WORKSHOP_PROSE	shcthy	SH+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; bis bereit führen; dieser Arbeitsgegenstand
P912-E1543	f83r	f83r.15	WORKSHOP_PROSE	dalchdy	AL+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1544	f83r	f83r.15	WORKSHOP_PROSE	qotchedy	OT+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1545	f83r	f83r.15	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1546	f83r	f83r.16	WORKSHOP_PROSE	tchedy	T+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1547	f83r	f83r.16	WORKSHOP_PROSE	qokchdy	OK+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1548	f83r	f83r.16	WORKSHOP_PROSE	cheedar	EE+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	länger oder gehalten; Entnahmestelle
P912-E1549	f83r	f83r.16	WORKSHOP_PROSE	chldaiin	L+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Sollmaß
P912-E1550	f83r	f83r.16	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1551	f83r	f83r.16	WORKSHOP_PROSE	qokain	OK+AIN	LEARNED_FORMULA_CARD	EINE PORTION ANSETZEN
P912-E1552	f83r	f83r.16	WORKSHOP_PROSE	checthy	CTH+Y	LEARNED_FORMULA_CARD	BIS BEREIT FUEHREN
P912-E1553	f83r	f83r.16	WORKSHOP_PROSE	chealror	AL+R+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Ziel- oder Anschlussstelle; Zustand kennzeichnen; Ansatz oder Zubereitung
P912-E1554	f83r	f83r.17	WORKSHOP_PROSE	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneter Teil; Auszug; Material zugeben; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1555	f83r	f83r.17	WORKSHOP_PROSE	lkeed	L+K+EE+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; länger oder gehalten; bezeichneter Teil
P912-E1556	f83r	f83r.17	WORKSHOP_PROSE	shckhey	SH+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1557	f83r	f83r.17	WORKSHOP_PROSE	ytaiin	Y+T+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	dieser Arbeitsgegenstand; Arbeitsgang einstellen; Sollmaß
P912-E1558	f83r	f83r.17	WORKSHOP_PROSE	shechy	SH+E+CH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; bezeichneten Anteil entnehmen; dieser Arbeitsgegenstand
P912-E1559	f83r	f83r.17	WORKSHOP_PROSE	schety	S+CH+E+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; bezeichneten Anteil entnehmen; kurz oder direkt; Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E1560	f83r	f83r.18	WORKSHOP_PROSE	pdalshdy	P+DA+LSH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material einsetzen; zweite Arbeitsstufe; spülen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1561	f83r	f83r.18	WORKSHOP_PROSE	shocphedy	SH+O+CPH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; Arbeitsgang ausführen; umleiten; kurz oder direkt; Arbeitsschritt schließen
P912-E1562	f83r	f83r.18	WORKSHOP_PROSE	otor	OT+OR	LEARNED_FORMULA_CARD	DER NAECHSTE ANSATZ
P912-E1563	f83r	f83r.18	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1564	f83r	f83r.18	WORKSHOP_PROSE	opshedy	O+P+SHED+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; Material einsetzen; absetzen lassen; dieser Arbeitsgegenstand
P912-E1565	f83r	f83r.18	WORKSHOP_PROSE	otshdy	OT+SH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgegenstand halten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1566	f83r	f83r.18	WORKSHOP_PROSE	qokedol	OK+E+D_ADDR+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; kurz oder direkt; bezeichneter Teil; im selben Arbeitsgang fortfahren
P912-E1567	f83r	f83r.18	WORKSHOP_PROSE	shdy	SH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1568	f83r	f83r.18	WORKSHOP_PROSE	soldy	S+OL+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; im selben Arbeitsgang fortfahren; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1569	f83r	f83r.19	WORKSHOP_PROSE	sar	S+AR	LEARNED_FORMULA_CARD	QUELLE WAEHLEN
P912-E1570	f83r	f83r.19	WORKSHOP_PROSE	shedaiin	SHED+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	absetzen lassen; Sollmaß
P912-E1571	f83r	f83r.19	WORKSHOP_PROSE	ockhey	O+CKH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ausführen; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand
P912-E1572	f83r	f83r.19	WORKSHOP_PROSE	sain	S+AIN	LEARNED_FORMULA_CARD	EINHEIT WAEHLEN
P912-E1573	f83r	f83r.19	WORKSHOP_PROSE	ched	CHD	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen
P912-E1574	f83r	f83r.19	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1575	f83r	f83r.19	WORKSHOP_PROSE	qetal	CARRIER_Q+E+T+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; kurz oder direkt; Arbeitsgang einstellen; Ziel- oder Anschlussstelle
P912-E1576	f83r	f83r.19	WORKSHOP_PROSE	dal	AL	LEARNED_FORMULA_CARD	ZUR ZIELSTELLE
P912-E1577	f83r	f83r.19	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1578	f83r	f83r.19	WORKSHOP_PROSE	shey	SH+E+Y	LEARNED_FORMULA_CARD	KURZ HALTEN
P912-E1579	f83r	f83r.19	WORKSHOP_PROSE	lchedy	L+CHD+DY	LEARNED_FORMULA_CARD	WEITER UMSETZEN; ENDE
P912-E1580	f83r	f83r.20	WORKSHOP_PROSE	solkeedy	SOLK+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1581	f83r	f83r.20	WORKSHOP_PROSE	qoteedy	OT+EE+DY	LEARNED_FORMULA_CARD	NAECHSTEN SCHRITT LAENGER; ENDE
P912-E1582	f83r	f83r.20	WORKSHOP_PROSE	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E1583	f83r	f83r.20	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1584	f83r	f83r.20	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1585	f83r	f83r.20	WORKSHOP_PROSE	cheeety	EEE+T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	vollständig; Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E1586	f83r	f83r.20	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1587	f83r	f83r.20	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E1588	f83r	f83r.20	WORKSHOP_PROSE	saiin	S+AIIN	LEARNED_FORMULA_CARD	SOLLWERT WAEHLEN
P912-E1589	f83r	f83r.21	WORKSHOP_PROSE	solkeedy	SOLK+EE+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	auffangen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1590	f83r	f83r.21	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1591	f83r	f83r.21	WORKSHOP_PROSE	otedy	OT+E+DY	LEARNED_FORMULA_CARD	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1592	f83r	f83r.21	WORKSHOP_PROSE	sol	OL	LEARNED_FORMULA_CARD	DAMIT WEITER
P912-E1593	f83r	f83r.21	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1594	f83r	f83r.21	WORKSHOP_PROSE	lkedy	L+K+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Material zugeben; kurz oder direkt; Arbeitsschritt schließen
P912-E1595	f83r	f83r.21	WORKSHOP_PROSE	qokchedy	OK+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1596	f83r	f83r.21	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1597	f83r	f83r.21	WORKSHOP_PROSE	chckhdy	CH+CKH+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	bezeichneten Anteil entnehmen; durch einen Durchlass führen; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1598	f83r	f83r.21	WORKSHOP_PROSE	sar	S+AR	LEARNED_FORMULA_CARD	QUELLE WAEHLEN
P912-E1599	f83r	f83r.22	WORKSHOP_PROSE	schedair	CHD+AIR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Flüssigkeits- oder Stationslauf
P912-E1600	f83r	f83r.22	WORKSHOP_PROSE	otchedy	OT+CHD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Arbeitsgut umsetzen; Arbeitsschritt schließen
P912-E1601	f83r	f83r.22	WORKSHOP_PROSE	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1602	f83r	f83r.22	WORKSHOP_PROSE	chedain	CHD+AIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgut umsetzen; Portion
P912-E1603	f83r	f83r.22	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1604	f83r	f83r.22	WORKSHOP_PROSE	qotedaiin	OT+E+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; kurz oder direkt; Sollmaß
P912-E1605	f83r	f83r.22	WORKSHOP_PROSE	otaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Sollmaß
P912-E1606	f83r	f83r.22	WORKSHOP_PROSE	otedy	OT+E+DY	LEARNED_FORMULA_CARD	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1607	f83r	f83r.22	WORKSHOP_PROSE	ldy	L+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	entlang des Arbeitswegs führen; Arbeitsschritt schließen
P912-E1608	f83r	f83r.23	WORKSHOP_PROSE	tchedy	T+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1609	f83r	f83r.23	WORKSHOP_PROSE	qotedy	OT+E+DY	LEARNED_FORMULA_CARD	NAECHSTEN SCHRITT KURZ; ENDE
P912-E1610	f83r	f83r.23	WORKSHOP_PROSE	qokal	OK+AL	LEARNED_FORMULA_CARD	AN DER ZIELSTELLE ANSETZEN
P912-E1611	f83r	f83r.23	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1612	f83r	f83r.23	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1613	f83r	f83r.23	WORKSHOP_PROSE	shecthedy	SH+E+CTH+E+D_ADDR+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; bis bereit führen; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand
P912-E1614	f83r	f83r.23	WORKSHOP_PROSE	shecthy	SH+E+CTH+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; kurz oder direkt; bis bereit führen; dieser Arbeitsgegenstand
P912-E1615	f83r	f83r.23	WORKSHOP_PROSE	otor	OT+OR	LEARNED_FORMULA_CARD	DER NAECHSTE ANSATZ
P912-E1616	f83r	f83r.23	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1617	f83r	f83r.24	WORKSHOP_PROSE	soiiin	S+O+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Arbeitsgang ausführen; auf der Unterstufe; Arbeitsstufe
P912-E1618	f83r	f83r.24	WORKSHOP_PROSE	checthy	CTH+Y	LEARNED_FORMULA_CARD	BIS BEREIT FUEHREN
P912-E1619	f83r	f83r.24	WORKSHOP_PROSE	chety	T+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; dieser Arbeitsgegenstand
P912-E1620	f83r	f83r.24	WORKSHOP_PROSE	otaiin	OT+AIIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Sollmaß
P912-E1621	f83r	f83r.24	WORKSHOP_PROSE	olsaly	OL+AL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; Ziel- oder Anschlussstelle; dieser Arbeitsgegenstand
P912-E1622	f83r	f83r.24	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1623	f83r	f83r.25	WORKSHOP_PROSE	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1624	f83r	f83r.25	WORKSHOP_PROSE	qolchey	OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand
P912-E1625	f83r	f83r.25	WORKSHOP_PROSE	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E1626	f83r	f83r.25	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1627	f83r	f83r.25	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1628	f83r	f83r.25	WORKSHOP_PROSE	otal	OT+AL	PRODUCTIVE_ABBREVIATION_COMPOSITION	danach oder nächster Posten; Ziel- oder Anschlussstelle
P912-E1629	f83r	f83r.26	WORKSHOP_PROSE	otchey	OT+Y	LEARNED_FORMULA_CARD	DANACH DIESER POSTEN
P912-E1630	f83r	f83r.26	WORKSHOP_PROSE	qokeey	OK+EE+Y	LEARNED_FORMULA_CARD	LAENGER ANSETZEN
P912-E1631	f83r	f83r.26	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
P912-E1632	f83r	f83r.26	WORKSHOP_PROSE	tol	T+OL	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang einstellen; im selben Arbeitsgang fortfahren
P912-E1633	f83r	f83r.26	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1634	f83r	f83r.26	WORKSHOP_PROSE	qokylddy	OK+Y+LD+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgang ansetzen; dieser Arbeitsgegenstand; befestigen; Arbeitsschritt schließen
P912-E1635	f83r	f83r.27	WORKSHOP_PROSE	dain	AIN	LEARNED_FORMULA_CARD	EINE PORTION
P912-E1636	f83r	f83r.27	WORKSHOP_PROSE	chedy	CHD+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN UMSETZEN
P912-E1637	f83r	f83r.27	WORKSHOP_PROSE	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1638	f83r	f83r.27	WORKSHOP_PROSE	shckhedy	SH+CKH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; kurz oder direkt; Arbeitsschritt schließen
P912-E1639	f83r	f83r.27	WORKSHOP_PROSE	shckhedy	SH+CKH+E+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand halten; durch einen Durchlass führen; kurz oder direkt; Arbeitsschritt schließen
P912-E1640	f83r	f83r.28	WORKSHOP_PROSE	saiin	S+AIIN	LEARNED_FORMULA_CARD	SOLLWERT WAEHLEN
P912-E1641	f83r	f83r.28	WORKSHOP_PROSE	cheeky	CHK+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsgegenstand behandeln; länger oder gehalten; dieser Arbeitsgegenstand
P912-E1642	f83r	f83r.28	WORKSHOP_PROSE	sheey	SH+EE+Y	LEARNED_FORMULA_CARD	LAENGER HALTEN
P912-E1643	f83r	f83r.28	WORKSHOP_PROSE	qokedy	OK+E+DY	LEARNED_FORMULA_CARD	KURZ ANSETZEN; ENDE
P912-E1644	f83r	f83r.28	WORKSHOP_PROSE	shedy	SHED+DY	LEARNED_FORMULA_CARD	ABSETZEN; ENDE
P912-E1645	f83r	f83r.28	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E1646	f83r	f83r.29	WORKSHOP_PROSE	salchedy	S+AL+CHD+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	Arbeitsvariante auswählen; Ziel- oder Anschlussstelle; Arbeitsgut umsetzen; dieser Arbeitsgegenstand
P912-E1647	f83r	f83r.29	WORKSHOP_PROSE	cheey	SH+EE+Y	LEARNED_FORMULA_CARD	LAENGER HALTEN
P912-E1648	f83r	f83r.29	WORKSHOP_PROSE	qody	CARRIER_Q+O+DY	PRODUCTIVE_ABBREVIATION_COMPOSITION	neuen Kartenblock beginnen; Arbeitsgang ausführen; Arbeitsschritt schließen
P912-E1649	f83r	f83r.29	WORKSHOP_PROSE	kesd	K+E+S_ADDR+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	Material zugeben; kurz oder direkt; bezeichnete s-Stelle; bezeichneter Teil
P912-E1650	f83r	f83r.29	WORKSHOP_PROSE	oldy	OL+DY	LEARNED_FORMULA_CARD	DAMIT FORTFAHREN; ENDE
P912-E1651	f83r	f83r.30	WORKSHOP_PROSE	s	S	LEARNED_FORMULA_CARD	VARIANTE WAEHLEN
P912-E1652	f83r	f83r.30	WORKSHOP_PROSE	okeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1653	f83r	f83r.30	WORKSHOP_PROSE	qokeedy	OK+EE+DY	LEARNED_FORMULA_CARD	LAENGER ANSETZEN; ENDE
P912-E1654	f83r	f83r.30	WORKSHOP_PROSE	qoky	OK+Y	LEARNED_FORMULA_CARD	DIESEN POSTEN ANSETZEN
