locus	page	section	currier	source_lattice_paths	selected_source	literal_decoded	normalized_plaintext_or_record	confidence	alternative_analysis	uncertainty_reason
f43v.6	f43v	H	B	f43v.6|P01|f43v.6|P02|f43v.6|P03	tolkchdy okedy qokedol shedy okedal shedy pchdol otey dalorain	renudite euste geusten wiste eustan wiste vditen erse tanemach	renudite euste geusten wiste eustan wiste vditen erse tanemach	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.7	f43v	H	B	f43v.7|P01|f43v.7|P02	ytshedy ykeody oykeedy chedy tedy chcthy otam ot ytaiin otas	erwiste eusete eeusste diste rste didrie eral er eracch eraw	erwiste eusete eeusste diste rste didrie eral er eracch eraw	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.8	f43v	H	B	f43v.8|P01|f43v.8|P02	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	wisrdisetdiw ediste ersete diste diete tacch wisete euam disb	wisrdisetdiw ediste ersete diste diete tacch wisete euam disb	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f43v.9	f43v	H	B	f43v.9|P01|f43v.9|P02|f43v.9|P03	yteedy olos aiin ockhy	ersste enew acch eduie	ersste enew acch eduie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.1	f44r	H	A	f44r.1|P01|f44r.1|P02|f44r.1|P03	tshodpy oracphy koees ypsholy shy otoloaiin	rwietve emadvie uessw evwiene wie ereneacch	rwietve emadvie uessw evwiene wie ereneacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.10	f44r	H	A	f44r.10|P01|f44r.10|P02|f44r.10|P03	qokchor okchy qoto ykol choky choky choldam	geudiem eudie gere euen dieue dieue diental	geudiem eudie gere euen dieue dieue diental	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.11	f44r	H	A	f44r.11|P01|f44r.11|P02	ytsho qockhy okchody	erwie geduie eudiete	erwie geduie eudiete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.2	f44r	H	A	f44r.2|P01|f44r.2|P02|f44r.2|P03	ydsh dyeees yty oky okchey qykchey dchydy	etwi tesssw ere eue eudise geudise tdiete	etwi tesssw ere eue eudise geudise tdiete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.3	f44r	H	A	f44r.3|P01|f44r.3|P02|f44r.3|P03	oair ekokeey kshotol otal daiin ototaykal	eacm sueusse uwieren eran tacch ereraeuan	eacm sueusse uwieren eran tacch ereraeuan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.4	f44r	H	A	f44r.4|P01|f44r.4|P02	ychor ykchey ykchy chody dam	ediem eudise eudie diete tal	ediem eudise eudie diete tal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.5	f44r	H	A	f44r.5|P01|f44r.5|P02|f44r.5|P03	toy shysho qoteey chor cheeky sheey ytey daiin	ree wiewie gersse diem dissue wisse erse tacch	ree wiewie gersse diem dissue wisse erse tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.6	f44r	H	A	f44r.6|P01|f44r.6|P02|f44r.6|P03	dshor ytchol shy o ocheeky qotchy otchy dar	twiem erdien wie e edissue gerdie erdie tam	twiem erdien wie e edissue gerdie erdie tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.7	f44r	H	A	f44r.7|P01|f44r.7|P02|f44r.7|P03	qotsh oyd shol qotshy oyty chom	gerwi eet wien gerwie eere diel	gerwi eet wien gerwie eere diel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.8	f44r	H	A	f44r.8|P01|f44r.8|P02|f44r.8|P03	pshy opchey qopchy ofchey roiry shol os ykchy	vwie evdise gevdie ebdise mecme wien ew eudie	vwie evdise gevdie ebdise mecme wien ew eudie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44r.9	f44r	H	A	f44r.9|P01|f44r.9|P02|f44r.9|P03	otchol ol dchckhy qoky qotchy qokchy qokyd	erdien en tdiduie geue gerdie geudie geuet	erdien en tdiduie geue gerdie geudie geuet	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.1	f44v	H	A	f44v.1|P01|f44v.1|P02|f44v.1|P03	tsho qotshy cthol d chor otol shol tol qotshol otoldy	rwie gerwie drien t diem eren wien ren gerwien erente	rwie gerwie drien t diem eren wien ren gerwien erente	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.10	f44v	H	A	f44v.10|P01	lsho qokchy tshy cphaiin cthal kal	nwie geudie rwie dviacch drian uan	nwie geudie rwie dviacch drian uan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.11	f44v	H	A	f44v.11|P01|f44v.11|P02|f44v.11|P03	okol chol chol choky okaiin cthy otal	euen dien dien dieue euacch drie eran	euen dien dien dieue euacch drie eran	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.12	f44v	H	A	f44v.12|P01	ychey teol chaiin chcthy ctho cthol	edise rsen diacch didrie drie drien	edise rsen diacch didrie drie drien	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.13	f44v	H	A	f44v.13|P01|f44v.13|P02|f44v.13|P03	lchor shol dairl	ndiem wien tacmn	ndiem wien tacmn	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.2	f44v	H	A	f44v.2|P01	yolkol cheol qokchain daly otchol daiin shol qotor ar	eenuen disen geudiach tane erdien tacch wien gerem am	eenuen disen geudiach tane erdien tacch wien gerem am	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.3	f44v	H	A	f44v.3|P01|f44v.3|P02	tol okchor shcthy otol daiin cthy cthy	ren eudiem widrie eren tacch drie drie	ren eudiem widrie eren tacch drie drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.4	f44v	H	A	f44v.4|P01|f44v.4|P02|f44v.4|P03	yokalod shaiin shor shorody shky sho ytchy opchod opy	eeuanet wiacch wiem wiemete wiue wie erdie evdiet eve	eeuanet wiacch wiem wiemete wiue wie erdie evdiet eve	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.5	f44v	H	A	f44v.5|P01|f44v.5|P02|f44v.5|P03	oain shol cthy cphaiin ykchor otchy qoty otcheor cthain	each wien drie dviacch eudiem erdie gere erdisem driach	each wien drie dviacch eudiem erdie gere erdisem driach	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.6	f44v	H	A	f44v.6|P01|f44v.6|P02|f44v.6|P03	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	ren tacm eracch tene udiach ereusse erdien eracch te	ren tacm eracch tene udiach ereusse erdien eracch te	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.7	f44v	H	A	f44v.7|P01|f44v.7|P02|f44v.7|P03	oko tchaiin cthol dy cheol ololy	eue rdiacch drien te disen enene	eue rdiacch drien te disen enene	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.8	f44v	H	A	f44v.8|P01|f44v.8|P02|f44v.8|P03	tsheody cthaiin odaiin shol shey cty ytoda ol	rwisete driacch etacch wien wise dre ereta en	rwisete driacch etacch wien wise dre ereta en	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f44v.9	f44v	H	A	f44v.9|P01|f44v.9|P02|f44v.9|P03	dshor cthees lolkeees ckhy chcthy lo	twiem drissw nenusssw duie didrie ne	twiem drissw nenusssw duie didrie ne	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.1	f45r	H	A	f45r.1|P01|f45r.1|P02|f45r.1|P03	pykydal shaikhy oty shey qop char opchal ypchar ofchar	veuetan wiacuie ere wise gev diam evdian evdiam ebdiam	veuetan wiacuie ere wise gev diam evdian evdiam ebdiam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.10	f45r	H	A	f45r.10|P01	okaiin shar yky oky kair daldy dalor cheol dal	euacch wiam eue eue uacm tante tanem disen tan	euacch wiam eue eue uacm tante tanem disen tan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.11	f45r	H	A	f45r.11|P01|f45r.11|P02	l okaiin okcho laldan daldaiin	n euacch eudie nantah tantacch	n euacch eudie nantah tantacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.2	f45r	H	A	f45r.2|P01|f45r.2|P02	shor cthy qoky qokol qokaiin chol chol ykaiin dar om	wiem drie geue geuen geuacch dien dien euacch tam el	wiem drie geue geuen geuacch dien dien euacch tam el	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.3	f45r	H	A	f45r.3|P01	qo chcthy kchol daiin qoaiin cthy chaiin ykeey cthom	ge didrie udien tacch geacch drie diacch eusse driel	ge didrie udien tacch geacch drie diacch eusse driel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.4	f45r	H	A	f45r.4|P01|f45r.4|P02|f45r.4|P03	lory kaiin ykeol ykeol cham	neme uacch eusen eusen dial	neme uacch eusen eusen dial	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.5	f45r	H	A	f45r.5|P01|f45r.5|P02|f45r.5|P03	kol sho pchor kchey ty opchaldy otshy qokchy doldaiin	uen wie vdiem udise re evdiante erwie geudie tentacch	uen wie vdiem udise re evdiante erwie geudie tentacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.6	f45r	H	A	f45r.6|P01	otchar okchar daiin ytchody tcholol otar dal dary	erdiam eudiam tacch erdiete rdienen eram tan tame	erdiam eudiam tacch erdiete rdienen eram tan tame	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.7	f45r	H	A	f45r.7|P01|f45r.7|P02	lchar qor y kar dar	ndiam gem e uam tam	ndiam gem e uam tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.8	f45r	H	A	f45r.8|P01|f45r.8|P02|f45r.8|P03	tchol cthy qodaiin cthy dain cthey otydal daiin m	rdien drie getacch drie tach drise eretan tacch l	rdien drie getacch drie tach drise eretan tacch l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45r.9	f45r	H	A	f45r.9|P01|f45r.9|P02|f45r.9|P03	dor or chain dain ykolody ytaiin qotchol kol dy	tem em diach tach euenete eracch gerdien uen te	tem em diach tach euenete eracch gerdien uen te	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.1	f45v	H	A	f45v.1|P01|f45v.1|P02|f45v.1|P03	korary chko kol chey fsholom shor ykchy dod opchaiin olald	uemame diue uen dise bwienel wiem eudie tet evdiacch enant	uemame diue uen dise bwienel wiem eudie tet evdiacch enant	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.10	f45v	H	A	f45v.10|P01|f45v.10|P02	dshor otshy oky tsholol ytchord	twiem erwie eue rwienen erdiemt	twiem erwie eue rwienen erdiemt	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.11	f45v	H	A	f45v.11|P01|f45v.11|P02|f45v.11|P03	or chor ytchy doiin dcholdy	em diem erdie tecch tdiente	em diem erdie tecch tdiente	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.2	f45v	H	A	f45v.2|P01|f45v.2|P02	okol chor daiin cthy okchol chom okolor dy okchol s	euen diem tacch drie eudien diel euenem te eudien w	euen diem tacch drie eudien diel euenem te eudien w	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.3	f45v	H	A	f45v.3|P01|f45v.3|P02|f45v.3|P03	qokchy l or cheal qotol qotol chy ky cthod ykar yd	geudie n em disan geren geren die ue driet euam et	geudie n em disan geren geren die ue driet euam et	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.4	f45v	H	A	f45v.4|P01|f45v.4|P02	okchy qockhy dain dail dair shy	eudie geduie tach tacn tacm wie	eudie geduie tach tacn tacm wie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.5	f45v	H	A	f45v.5|P01|f45v.5|P02|f45v.5|P03	qotol choiin okchar dar oty shoto dol py otytam	geren diecch eudiam tam ere wiere ten ve ereral	geren diecch eudiam tam ere wiere ten ve ereral	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.6	f45v	H	A	f45v.6|P01|f45v.6|P02|f45v.6|P03	ss aiin cphor qokey tod ytchdy dy dy cheg	ww acch dviem geuse ret erdite te te diso	ww acch dviem geuse ret erdite te te diso	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.7	f45v	H	A	f45v.7|P01|f45v.7|P02|f45v.7|P03	tchtchokchol dshy otyol ytchom	rdirdieudien twie ereen erdiel	rdirdieudien twie ereen erdiel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.8	f45v	H	A	f45v.8|P01|f45v.8|P02|f45v.8|P03	ykcheor odal sho dy pchom otor oaiir	eudisem etan wie te vdiel erem eaccm	eudisem etan wie te vdiel erem eaccm	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f45v.9	f45v	H	A	f45v.9|P01|f45v.9|P02|f45v.9|P03	ychor cthy chol qokom sy sa okchom	ediem drie dien geuel we wa eudiel	ediem drie dien geuel we wa eudiel	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.1	f46r	H	B	f46r.1|P01|f46r.1|P02|f46r.1|P03	pcheocphy qotedy chety dy chepchx yfcheky osaiin shee qoteol daiin shee dy daly	vdisedvie gerste disre te disvdiz ebdisue ewacch wiss gersen tacch wiss te tane	vdisedvie gerste disre te disvdiz ebdisue ewacch wiss gersen tacch wiss te tane	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.10	f46r	H	B	f46r.10|P01|f46r.10|P02|f46r.10|P03	tchey shy chkal chd qokdy shdy aloldy olaiir sheol	rdise wie diuan dit geute wite anente enaccm wisen	rdise wie diuan dit geute wite anente enaccm wisen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.11	f46r	H	B	f46r.11|P01|f46r.11|P02|f46r.11|P03	pchdair shd shepdaiin shdy oifhedy qopchdy ldy shear opdarshdy sayfchedy	vditacm wit wisvtacch wite ecbiste gevdite nte wisam evtamwite waebdiste	vditacm wit wisvtacch wite ecbiste gevdite nte wisam evtamwite waebdiste	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.12	f46r	H	B	f46r.12|P01	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	rsdie tacch wiseduie dieue m acch disw wise uam wisduie dite diduial	rsdie tacch wiseduie dieue m acch disw wise uam wisduie dite diduial	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.13	f46r	H	B	f46r.13|P01|f46r.13|P02	ar akaiin shol okeey chol dar ols lain y	am auacch wien eusse dien tam enw nach e	am auacch wien eusse dien tam enw nach e	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.14	f46r	H	B	f46r.14|P01|f46r.14|P02|f46r.14|P03	otchealkar sholkshy qokar cheol okal dam chdam qokam	erdisanuam wienuwie geuam disen euan tal dital geual	erdisanuam wienuwie geuam disen euan tal dital geual	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.15	f46r	H	B	f46r.15|P01|f46r.15|P02|f46r.15|P03	qokar sholkal olkeody	geuam wienuan enusete	geuam wienuan enusete	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.2	f46r	H	B	f46r.2|P01|f46r.2|P02|f46r.2|P03	rodaiin sheeoly qoor sheoteoly chckhy daiin sheksheet shedy xor aiin sheckhy	metacch wissene geem wisersene diduie tacch wisuwissr wiste zem acch wisduie	metacch wissene geem wisersene diduie tacch wisuwissr wiste zem acch wisduie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.3	f46r	H	B	f46r.3|P01|f46r.3|P02|f46r.3|P03	daiin shor ykal chckhy daiin she dalshedo qokol s aiin shee ykar daiin	tacch wiem euan diduie tacch wis tanwiste geuen w acch wiss euam tacch	tacch wiem euan diduie tacch wis tanwiste geuen w acch wiss euam tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.4	f46r	H	B	f46r.4|P01|f46r.4|P02|f46r.4|P03	tshedar chol kaldy chckhy qokaldy chekal chckhy sheky sheky dalocthhy	rwistam dien uante diduie geuante disuan diduie wisue wisue tanedriie	rwistam dien uante diduie geuante disuan diduie wisue wisue tanedriie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.5	f46r	H	B	f46r.5|P01|f46r.5|P02|f46r.5|P03	okeedy shekeey ykey shedy chdy shky qotsheod ytedy ytey cheor	eusste wisusse euse wiste dite wiue gerwiset erste erse disem	eusste wisusse euse wiste dite wiue gerwiset erste erse disem	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.6	f46r	H	B	f46r.6|P01|f46r.6|P02|f46r.6|P03	tedy dytedy shee keedy ypchedy chdalor sheedo odor aiin opchedy dykedy chdam	rste terste wiss usste evdiste ditanem wisste etem acch evdiste teuste dital	rste terste wiss usste evdiste ditanem wisste etem acch evdiste teuste dital	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.7	f46r	H	B	f46r.7|P01|f46r.7|P02|f46r.7|P03	xol shol qokaiin ytchdy qokchdy s ar chdy cthy otedy chedy qokar chcthy m	zen wien geuacch erdite geudite w am dite drie erste diste geuam didrie l	zen wien geuacch erdite geudite w am dite drie erste diste geuam didrie l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.8	f46r	H	B	f46r.8|P01|f46r.8|P02	dsheol chy chckhy shy shdy chky chody cthdy s cheos chey	twisen die diduie wie wite diue diete drite w disew dise	twisen die diduie wie wite diue diete drite w disew dise	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46r.9	f46r	H	B	f46r.9|P01|f46r.9|P02|f46r.9|P03	tshdy shdy fchedy dyfchdy shol kees ytaly fchdy dy karal shky yty dardam	rwite wite bdiste tebdite wien ussw erane bdite te uaman wiue ere tamtal	rwite wite bdiste tebdite wien ussw erane bdite te uaman wiue ere tamtal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.1	f46v	H	B	f46v.1|P01|f46v.1|P02|f46v.1|P03	pody lshed ypdy shedy opchedy ytedy oepchol yfchey tochsy okas ykchdy daiin	vete nwist evte wiste evdiste erste esvdien ebdise rediwe euaw eudite tacch	vete nwist evte wiste evdiste erste esvdien ebdise rediwe euaw eudite tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.10	f46v	H	B	f46v.10|P01|f46v.10|P02|f46v.10|P03	sheol or chey okaiin daim oty om	wisen em dise euacch tacl ere el	wisen em dise euacch tacl ere el	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.11	f46v	H	B	f46v.11|P01|f46v.11|P02	tolshey otedy chocpheod oty dam	renwise erste diedviset ere tal	renwise erste diedviset ere tal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.12	f46v	H	B	f46v.12|P01|f46v.12|P02	dair aly chdam chcthy chdam	tacm ane dital didrie dital	tacm ane dital didrie dital	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.13	f46v	H	B	f46v.13|P01|f46v.13|P02	ykar chedy	euam diste	euam diste	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.2	f46v	H	B	f46v.2|P01|f46v.2|P02|f46v.2|P03	ytasr aiin otchdy okaly daiin qokedy otar ar oldy otedy saim okey tody daiin	erawm acch erdite euane tacch geuste eram am ente erste wacl euse rete tacch	erawm acch erdite euane tacch geuste eram am ente erste wacl euse rete tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.3	f46v	H	B	f46v.3|P01|f46v.3|P02|f46v.3|P03	ytchey keody chockhdy chotal okalshdy shdy qokar oty qoty shedy chedy dam	erdise usete dieduite dieran euanwite wite geuam ere gere wiste diste tal	erdise usete dieduite dieran euanwite wite geuam ere gere wiste diste tal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.4	f46v	H	B	f46v.4|P01|f46v.4|P02|f46v.4|P03	ydaiin chckhy chdal olar chckhdy chdody tar cham kedy daiin ykaiir shckhefy	etacch diduie ditan enam diduite ditete ram dial uste tacch euaccm widuisbe	etacch diduie ditan enam diduite ditete ram dial uste tacch euaccm widuisbe	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.5	f46v	H	B	f46v.5|P01|f46v.5|P02|f46v.5|P03	lodaiin shedy qokedy chdy okedy dykaly daiin chedy okeedy s ar air cthy	netacch wiste geuste dite euste teuane tacch diste eusste w am acm drie	netacch wiste geuste dite euste teuane tacch diste eusste w am acm drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.6	f46v	H	B	f46v.6|P01|f46v.6|P02|f46v.6|P03	tos aiirchar chedy olaiin qotedy sheedy qokaldy qokedy dair chody cthhy m	rew accmdiam diste enacch gerste wisste geuante geuste tacm diete driie l	rew accmdiam diste enacch gerste wisste geuante geuste tacm diete driie l	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.7	f46v	H	B	f46v.7|P01|f46v.7|P02|f46v.7|P03	dchedy cheeky dam ched l chedy chedy	tdiste dissue tal dist n diste diste	tdiste dissue tal dist n diste diste	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.8	f46v	H	B	f46v.8|P01|f46v.8|P02	okeedchsy qokeedy chetedar or aicky	eusstdiwe geusste disrstam em acdue	eusstdiwe geusste disrstam em acdue	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f46v.9	f46v	H	B	f46v.9|P01|f46v.9|P02|f46v.9|P03	yteedy shedy checkhdy chtedy daim	ersste wiste disduite dirste tacl	ersste wiste disduite dirste tacl	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.1	f47r	H	A	f47r.1|P01|f47r.1|P02|f47r.1|P03	pchair oly sheaiin shol daiin chdy	vdiacm ene wisacch wien tacch dite	vdiacm ene wisacch wien tacch dite	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.10	f47r	H	A	f47r.10|P01	shy otcho keey tor chey otchy tchol dain dam	wie erdie usse rem dise erdie rdien tach tal	wie erdie usse rem dise erdie rdien tach tal	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.11	f47r	H	A	f47r.11|P01|f47r.11|P02|f47r.11|P03	dsho cphy daiin daiiny	twie dvie tacch tacche	twie dvie tacch tacche	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.2	f47r	H	A	f47r.2|P01|f47r.2|P02	chokchol chol choldy dair chad aiin	dieudien dien diente tacm diat acch	dieudien dien diente tacm diat acch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.3	f47r	H	A	f47r.3|P01	dor chol chy chaiin ckhey chol dain okaiin	tem dien die diacch duise dien tach euacch	tem dien die diacch duise dien tach euacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.4	f47r	H	A	f47r.4|P01	qokcheo cthey chokain chol daiin kchdal	geudise drise dieuach dien tacch uditan	geudise drise dieuach dien tacch uditan	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.5	f47r	H	A	f47r.5|P01|f47r.5|P02|f47r.5|P03	dain ol shey chokolg	tach en wise dieueno	tach en wise dieueno	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.6	f47r	H	A	f47r.6|P01|f47r.6|P02|f47r.6|P03	folr chey so chol shol aiin shol shol chdy cholol	benm dise we dien wien acch wien wien dite dienen	benm dise we dien wien acch wien wien dite dienen	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.7	f47r	H	A	f47r.7|P01|f47r.7|P02|f47r.7|P03	schesy kchor cthaiin chol chol chol chor ckhhy	wdiswe udiem driacch dien dien dien diem duiie	wdiswe udiem driacch dien dien dien diem duiie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.8	f47r	H	A	f47r.8|P01|f47r.8|P02|f47r.8|P03	shokeey chy tchod choy sho chtchyf char ctham	wieusse die rdiet diee wie dirdieb diam drial	wieusse die rdiet diee wie dirdieb diam drial	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47r.9	f47r	H	A	f47r.9|P01|f47r.9|P02|f47r.9|P03	qokokor chaiin okal chol daiin okchokchor sy	geueuem diacch euan dien tacch eudieudiem we	geueuem diacch euan dien tacch eudieudiem we	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.1	f47v	H	A	f47v.1|P01|f47v.1|P02	psheot cheor cholsho chopchy sal sary	vwiser disem dienwie dievdie wan wame	vwiser disem dienwie dievdie wan wame	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.10	f47v	H	A	f47v.10|P01|f47v.10|P02|f47v.10|P03	chotcho ltchey o tchotchy dy chol chody dar	dierdie nrdise e rdierdie te dien diete tam	dierdie nrdise e rdierdie te dien diete tam	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.11	f47v	H	A	f47v.11|P01|f47v.11|P02	oteey cho chdy chy key chyky dchy daiin chy	ersse die dite die use dieue tdie tacch die	ersse die dite die use dieue tdie tacch die	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.12	f47v	H	A	f47v.12|P01|f47v.12|P02|f47v.12|P03	cho cho keesy chy chy cheky chochy daiin	die die usswe die die disue diedie tacch	die die usswe die die disue diedie tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.13	f47v	H	A	f47v.13|P01|f47v.13|P02	dshy daiin chdlcty chaiin dcheey otald	twie tacch ditndre diacch tdisse erant	twie tacch ditndre diacch tdisse erant	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.14	f47v	H	A	f47v.14|P01|f47v.14|P02|f47v.14|P03	chol ctchey	dien drdise	dien drdise	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.2	f47v	H	A	f47v.2|P01	dsheey shy cphy otchey daiidy chory daiiy	twisse wie dvie erdise taccte dieme tacce	twisse wie dvie erdise taccte dieme tacce	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.3	f47v	H	A	f47v.3|P01	shol char oteol dor otchol chkchy daiin	wien diam ersen tem erdien diudie tacch	wien diam ersen tem erdien diudie tacch	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.4	f47v	H	A	f47v.4|P01	qotol sheey kol sho keechy qoty cthy	geren wisse uen wie ussdie gere drie	geren wisse uen wie ussdie gere drie	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
f47v.5	f47v	H	A	f47v.5|P01	dsholy shees chor ody shy sy sary	twiene wissw diem ete wie we wame	twiene wissw diem ete wie we wame	EXPLORATORY	other lattice path or mapping restart	whole-manuscript postselected candidate
