1_INPUT	2_HIGH	3_ROOT	4_SQUARE	5_SUB	6_DOUBLE	7_APPEND	8_QUOTIENT	9_CHOOSE	10_MUL	11_SUB	12_APPEND	13_SQUARE	14_SUB	15_APPEND	16_MOD	17_SQUARE	18_MOD	19_MOD	20_ADD	21_MOD	22_MOD	23_CHECK
4797	47	6	36	11	12	119	9	9	108	11	117	81	36	69	6	36	1	1	2	2	2	CHECK
4798	47	6	36	11	12	119	9	9	108	11	118	81	37	69	6	36	1	2	3	3	3	CHECK
4799	47	6	36	11	12	119	9	9	108	11	119	81	38	69	6	36	1	3	4	4	4	CHECK
4800	48	6	36	12	12	120	10	9	108	12	120	81	39	69	6	36	1	4	5	5	5	CHECK
4801	48	6	36	12	12	120	10	9	108	12	121	81	40	69	6	36	1	5	6	6	6	CHECK
4802	48	6	36	12	12	120	10	9	108	12	122	81	41	69	6	36	1	6	7	0	0	CHECK
4803	48	6	36	12	12	120	10	9	108	12	123	81	42	69	6	36	1	0	1	1	1	CHECK
4804	48	6	36	12	12	120	10	9	108	12	124	81	43	69	6	36	1	1	2	2	2	CHECK
4805	48	6	36	12	12	120	10	9	108	12	125	81	44	69	6	36	1	2	3	3	3	CHECK
4806	48	6	36	12	12	120	10	9	108	12	126	81	45	69	6	36	1	3	4	4	4	CHECK
4807	48	6	36	12	12	120	10	9	108	12	127	81	46	69	6	36	1	4	5	5	5	CHECK
4808	48	6	36	12	12	120	10	9	108	12	128	81	47	69	6	36	1	5	6	6	6	CHECK
4809	48	6	36	12	12	120	10	9	108	12	129	81	48	69	6	36	1	6	7	0	0	CHECK
4810	48	6	36	12	12	121	10	9	108	13	130	81	49	69	6	36	1	0	1	1	1	CHECK
4811	48	6	36	12	12	121	10	9	108	13	131	81	50	69	6	36	1	1	2	2	2	CHECK
4812	48	6	36	12	12	121	10	9	108	13	132	81	51	69	6	36	1	2	3	3	3	CHECK
4813	48	6	36	12	12	121	10	9	108	13	133	81	52	69	6	36	1	3	4	4	4	CHECK
4814	48	6	36	12	12	121	10	9	108	13	134	81	53	69	6	36	1	4	5	5	5	CHECK
4815	48	6	36	12	12	121	10	9	108	13	135	81	54	69	6	36	1	5	6	6	6	CHECK
4816	48	6	36	12	12	121	10	9	108	13	136	81	55	69	6	36	1	6	7	0	0	CHECK
4817	48	6	36	12	12	121	10	9	108	13	137	81	56	69	6	36	1	0	1	1	1	CHECK
4818	48	6	36	12	12	121	10	9	108	13	138	81	57	69	6	36	1	1	2	2	2	CHECK
4819	48	6	36	12	12	121	10	9	108	13	139	81	58	69	6	36	1	2	3	3	3	CHECK
4820	48	6	36	12	12	122	10	9	108	14	140	81	59	69	6	36	1	3	4	4	4	CHECK
4821	48	6	36	12	12	122	10	9	108	14	141	81	60	69	6	36	1	4	5	5	5	CHECK
4822	48	6	36	12	12	122	10	9	108	14	142	81	61	69	6	36	1	5	6	6	6	CHECK
4823	48	6	36	12	12	122	10	9	108	14	143	81	62	69	6	36	1	6	7	0	0	CHECK
4824	48	6	36	12	12	122	10	9	108	14	144	81	63	69	6	36	1	0	1	1	1	CHECK
4825	48	6	36	12	12	122	10	9	108	14	145	81	64	69	6	36	1	1	2	2	2	CHECK
4826	48	6	36	12	12	122	10	9	108	14	146	81	65	69	6	36	1	2	3	3	3	CHECK
4827	48	6	36	12	12	122	10	9	108	14	147	81	66	69	6	36	1	3	4	4	4	CHECK
4828	48	6	36	12	12	122	10	9	108	14	148	81	67	69	6	36	1	4	5	5	5	CHECK
4829	48	6	36	12	12	122	10	9	108	14	149	81	68	69	6	36	1	5	6	6	6	CHECK
4830	48	6	36	12	12	123	10	9	108	15	150	81	69	69	6	36	1	6	7	0	0	CHECK
4831	48	6	36	12	12	123	10	9	108	15	151	81	70	69	6	36	1	0	1	1	1	CHECK
4832	48	6	36	12	12	123	10	9	108	15	152	81	71	69	6	36	1	1	2	2	2	CHECK
4833	48	6	36	12	12	123	10	9	108	15	153	81	72	69	6	36	1	2	3	3	3	CHECK
4834	48	6	36	12	12	123	10	9	108	15	154	81	73	69	6	36	1	3	4	4	4	CHECK
4835	48	6	36	12	12	123	10	9	108	15	155	81	74	69	6	36	1	4	5	5	5	CHECK
4836	48	6	36	12	12	123	10	9	108	15	156	81	75	69	6	36	1	5	6	6	6	CHECK
4837	48	6	36	12	12	123	10	9	108	15	157	81	76	69	6	36	1	6	7	0	0	CHECK
4838	48	6	36	12	12	123	10	9	108	15	158	81	77	69	6	36	1	0	1	1	1	CHECK
4839	48	6	36	12	12	123	10	9	108	15	159	81	78	69	6	36	1	1	2	2	2	CHECK
4840	48	6	36	12	12	124	10	9	108	16	160	81	79	69	6	36	1	2	3	3	3	CHECK
4841	48	6	36	12	12	124	10	9	108	16	161	81	80	69	6	36	1	3	4	4	4	CHECK
4842	48	6	36	12	12	124	10	9	108	16	162	81	81	69	6	36	1	4	5	5	5	CHECK
4843	48	6	36	12	12	124	10	9	108	16	163	81	82	69	6	36	1	5	6	6	6	CHECK
4844	48	6	36	12	12	124	10	9	108	16	164	81	83	69	6	36	1	6	7	0	0	CHECK
4845	48	6	36	12	12	124	10	9	108	16	165	81	84	69	6	36	1	0	1	1	1	CHECK
4846	48	6	36	12	12	124	10	9	108	16	166	81	85	69	6	36	1	1	2	2	2	CHECK
4847	48	6	36	12	12	124	10	9	108	16	167	81	86	69	6	36	1	2	3	3	3	CHECK
4848	48	6	36	12	12	124	10	9	108	16	168	81	87	69	6	36	1	3	4	4	4	CHECK
4849	48	6	36	12	12	124	10	9	108	16	169	81	88	69	6	36	1	4	5	5	5	CHECK
4850	48	6	36	12	12	125	10	9	108	17	170	81	89	69	6	36	1	5	6	6	6	CHECK
4851	48	6	36	12	12	125	10	9	108	17	171	81	90	69	6	36	1	6	7	0	0	CHECK
4852	48	6	36	12	12	125	10	9	108	17	172	81	91	69	6	36	1	0	1	1	1	CHECK
4853	48	6	36	12	12	125	10	9	108	17	173	81	92	69	6	36	1	1	2	2	2	CHECK
4854	48	6	36	12	12	125	10	9	108	17	174	81	93	69	6	36	1	2	3	3	3	CHECK
4855	48	6	36	12	12	125	10	9	108	17	175	81	94	69	6	36	1	3	4	4	4	CHECK
4856	48	6	36	12	12	125	10	9	108	17	176	81	95	69	6	36	1	4	5	5	5	CHECK
4857	48	6	36	12	12	125	10	9	108	17	177	81	96	69	6	36	1	5	6	6	6	CHECK
4858	48	6	36	12	12	125	10	9	108	17	178	81	97	69	6	36	1	6	7	0	0	CHECK
4859	48	6	36	12	12	125	10	9	108	17	179	81	98	69	6	36	1	0	1	1	1	CHECK
4860	48	6	36	12	12	126	10	9	108	18	180	81	99	69	6	36	1	1	2	2	2	CHECK
4861	48	6	36	12	12	126	10	9	108	18	181	81	100	69	6	36	1	2	3	3	3	CHECK
4862	48	6	36	12	12	126	10	9	108	18	182	81	101	69	6	36	1	3	4	4	4	CHECK
4863	48	6	36	12	12	126	10	9	108	18	183	81	102	69	6	36	1	4	5	5	5	CHECK
4864	48	6	36	12	12	126	10	9	108	18	184	81	103	69	6	36	1	5	6	6	6	CHECK
4865	48	6	36	12	12	126	10	9	108	18	185	81	104	69	6	36	1	6	7	0	0	CHECK
4866	48	6	36	12	12	126	10	9	108	18	186	81	105	69	6	36	1	0	1	1	1	CHECK
4867	48	6	36	12	12	126	10	9	108	18	187	81	106	69	6	36	1	1	2	2	2	CHECK
4868	48	6	36	12	12	126	10	9	108	18	188	81	107	69	6	36	1	2	3	3	3	CHECK
4869	48	6	36	12	12	126	10	9	108	18	189	81	108	69	6	36	1	3	4	4	4	CHECK
4870	48	6	36	12	12	127	10	9	108	19	190	81	109	69	6	36	1	4	5	5	5	CHECK
4871	48	6	36	12	12	127	10	9	108	19	191	81	110	69	6	36	1	5	6	6	6	CHECK
4872	48	6	36	12	12	127	10	9	108	19	192	81	111	69	6	36	1	6	7	0	0	CHECK
4873	48	6	36	12	12	127	10	9	108	19	193	81	112	69	6	36	1	0	1	1	1	CHECK
4874	48	6	36	12	12	127	10	9	108	19	194	81	113	69	6	36	1	1	2	2	2	CHECK
4875	48	6	36	12	12	127	10	9	108	19	195	81	114	69	6	36	1	2	3	3	3	CHECK
4876	48	6	36	12	12	127	10	9	108	19	196	81	115	69	6	36	1	3	4	4	4	CHECK
4877	48	6	36	12	12	127	10	9	108	19	197	81	116	69	6	36	1	4	5	5	5	CHECK
4878	48	6	36	12	12	127	10	9	108	19	198	81	117	69	6	36	1	5	6	6	6	CHECK
4879	48	6	36	12	12	127	10	9	108	19	199	81	118	69	6	36	1	6	7	0	0	CHECK
4880	48	6	36	12	12	128	10	9	108	20	200	81	119	69	6	36	1	0	1	1	1	CHECK
4881	48	6	36	12	12	128	10	9	108	20	201	81	120	69	6	36	1	1	2	2	2	CHECK
4882	48	6	36	12	12	128	10	9	108	20	202	81	121	69	6	36	1	2	3	3	3	CHECK
4883	48	6	36	12	12	128	10	9	108	20	203	81	122	69	6	36	1	3	4	4	4	CHECK
4884	48	6	36	12	12	128	10	9	108	20	204	81	123	69	6	36	1	4	5	5	5	CHECK
4885	48	6	36	12	12	128	10	9	108	20	205	81	124	69	6	36	1	5	6	6	6	CHECK
4886	48	6	36	12	12	128	10	9	108	20	206	81	125	69	6	36	1	6	7	0	0	CHECK
4887	48	6	36	12	12	128	10	9	108	20	207	81	126	69	6	36	1	0	1	1	1	CHECK
4888	48	6	36	12	12	128	10	9	108	20	208	81	127	69	6	36	1	1	2	2	2	CHECK
4889	48	6	36	12	12	128	10	9	108	20	209	81	128	69	6	36	1	2	3	3	3	CHECK
4890	48	6	36	12	12	129	10	9	108	21	210	81	129	69	6	36	1	3	4	4	4	CHECK
4891	48	6	36	12	12	129	10	9	108	21	211	81	130	69	6	36	1	4	5	5	5	CHECK
4892	48	6	36	12	12	129	10	9	108	21	212	81	131	69	6	36	1	5	6	6	6	CHECK
4893	48	6	36	12	12	129	10	9	108	21	213	81	132	69	6	36	1	6	7	0	0	CHECK
4894	48	6	36	12	12	129	10	9	108	21	214	81	133	69	6	36	1	0	1	1	1	CHECK
4895	48	6	36	12	12	129	10	9	108	21	215	81	134	69	6	36	1	1	2	2	2	CHECK
4896	48	6	36	12	12	129	10	9	108	21	216	81	135	69	6	36	1	2	3	3	3	CHECK
4897	48	6	36	12	12	129	10	9	108	21	217	81	136	69	6	36	1	3	4	4	4	CHECK
4898	48	6	36	12	12	129	10	9	108	21	218	81	137	69	6	36	1	4	5	5	5	CHECK
4899	48	6	36	12	12	129	10	9	108	21	219	81	138	69	6	36	1	5	6	6	6	CHECK
4900	49	7	49	0	14	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	CHECK
4901	49	7	49	0	14	0	0	0	0	0	1	0	1	70	0	0	0	1	1	1	1	CHECK
4902	49	7	49	0	14	0	0	0	0	0	2	0	2	70	0	0	0	2	2	2	2	CHECK
4903	49	7	49	0	14	0	0	0	0	0	3	0	3	70	0	0	0	3	3	3	3	CHECK
4904	49	7	49	0	14	0	0	0	0	0	4	0	4	70	0	0	0	4	4	4	4	CHECK
4905	49	7	49	0	14	0	0	0	0	0	5	0	5	70	0	0	0	5	5	5	5	CHECK
4906	49	7	49	0	14	0	0	0	0	0	6	0	6	70	0	0	0	6	6	6	6	CHECK
4907	49	7	49	0	14	0	0	0	0	0	7	0	7	70	0	0	0	0	0	0	0	CHECK
4908	49	7	49	0	14	0	0	0	0	0	8	0	8	70	0	0	0	1	1	1	1	CHECK
4909	49	7	49	0	14	0	0	0	0	0	9	0	9	70	0	0	0	2	2	2	2	CHECK
4910	49	7	49	0	14	1	0	0	0	1	10	0	10	70	0	0	0	3	3	3	3	CHECK
4911	49	7	49	0	14	1	0	0	0	1	11	0	11	70	0	0	0	4	4	4	4	CHECK
4912	49	7	49	0	14	1	0	0	0	1	12	0	12	70	0	0	0	5	5	5	5	CHECK
4913	49	7	49	0	14	1	0	0	0	1	13	0	13	70	0	0	0	6	6	6	6	CHECK
4914	49	7	49	0	14	1	0	0	0	1	14	0	14	70	0	0	0	0	0	0	0	CHECK
4915	49	7	49	0	14	1	0	0	0	1	15	0	15	70	0	0	0	1	1	1	1	CHECK
4916	49	7	49	0	14	1	0	0	0	1	16	0	16	70	0	0	0	2	2	2	2	CHECK
4917	49	7	49	0	14	1	0	0	0	1	17	0	17	70	0	0	0	3	3	3	3	CHECK
4918	49	7	49	0	14	1	0	0	0	1	18	0	18	70	0	0	0	4	4	4	4	CHECK
4919	49	7	49	0	14	1	0	0	0	1	19	0	19	70	0	0	0	5	5	5	5	CHECK
4920	49	7	49	0	14	2	0	0	0	2	20	0	20	70	0	0	0	6	6	6	6	CHECK
4921	49	7	49	0	14	2	0	0	0	2	21	0	21	70	0	0	0	0	0	0	0	CHECK
4922	49	7	49	0	14	2	0	0	0	2	22	0	22	70	0	0	0	1	1	1	1	CHECK
4923	49	7	49	0	14	2	0	0	0	2	23	0	23	70	0	0	0	2	2	2	2	CHECK
4924	49	7	49	0	14	2	0	0	0	2	24	0	24	70	0	0	0	3	3	3	3	CHECK
4925	49	7	49	0	14	2	0	0	0	2	25	0	25	70	0	0	0	4	4	4	4	CHECK
4926	49	7	49	0	14	2	0	0	0	2	26	0	26	70	0	0	0	5	5	5	5	CHECK
4927	49	7	49	0	14	2	0	0	0	2	27	0	27	70	0	0	0	6	6	6	6	CHECK
4928	49	7	49	0	14	2	0	0	0	2	28	0	28	70	0	0	0	0	0	0	0	CHECK
4929	49	7	49	0	14	2	0	0	0	2	29	0	29	70	0	0	0	1	1	1	1	CHECK
4930	49	7	49	0	14	3	0	0	0	3	30	0	30	70	0	0	0	2	2	2	2	CHECK
4931	49	7	49	0	14	3	0	0	0	3	31	0	31	70	0	0	0	3	3	3	3	CHECK
4932	49	7	49	0	14	3	0	0	0	3	32	0	32	70	0	0	0	4	4	4	4	CHECK
4933	49	7	49	0	14	3	0	0	0	3	33	0	33	70	0	0	0	5	5	5	5	CHECK
4934	49	7	49	0	14	3	0	0	0	3	34	0	34	70	0	0	0	6	6	6	6	CHECK
4935	49	7	49	0	14	3	0	0	0	3	35	0	35	70	0	0	0	0	0	0	0	CHECK
4936	49	7	49	0	14	3	0	0	0	3	36	0	36	70	0	0	0	1	1	1	1	CHECK
4937	49	7	49	0	14	3	0	0	0	3	37	0	37	70	0	0	0	2	2	2	2	CHECK
4938	49	7	49	0	14	3	0	0	0	3	38	0	38	70	0	0	0	3	3	3	3	CHECK
4939	49	7	49	0	14	3	0	0	0	3	39	0	39	70	0	0	0	4	4	4	4	CHECK
4940	49	7	49	0	14	4	0	0	0	4	40	0	40	70	0	0	0	5	5	5	5	CHECK
4941	49	7	49	0	14	4	0	0	0	4	41	0	41	70	0	0	0	6	6	6	6	CHECK
4942	49	7	49	0	14	4	0	0	0	4	42	0	42	70	0	0	0	0	0	0	0	CHECK
4943	49	7	49	0	14	4	0	0	0	4	43	0	43	70	0	0	0	1	1	1	1	CHECK
4944	49	7	49	0	14	4	0	0	0	4	44	0	44	70	0	0	0	2	2	2	2	CHECK
4945	49	7	49	0	14	4	0	0	0	4	45	0	45	70	0	0	0	3	3	3	3	CHECK
4946	49	7	49	0	14	4	0	0	0	4	46	0	46	70	0	0	0	4	4	4	4	CHECK
4947	49	7	49	0	14	4	0	0	0	4	47	0	47	70	0	0	0	5	5	5	5	CHECK
4948	49	7	49	0	14	4	0	0	0	4	48	0	48	70	0	0	0	6	6	6	6	CHECK
4949	49	7	49	0	14	4	0	0	0	4	49	0	49	70	0	0	0	0	0	0	0	CHECK
4950	49	7	49	0	14	5	0	0	0	5	50	0	50	70	0	0	0	1	1	1	1	CHECK
4951	49	7	49	0	14	5	0	0	0	5	51	0	51	70	0	0	0	2	2	2	2	CHECK
4952	49	7	49	0	14	5	0	0	0	5	52	0	52	70	0	0	0	3	3	3	3	CHECK
4953	49	7	49	0	14	5	0	0	0	5	53	0	53	70	0	0	0	4	4	4	4	CHECK
4954	49	7	49	0	14	5	0	0	0	5	54	0	54	70	0	0	0	5	5	5	5	CHECK
4955	49	7	49	0	14	5	0	0	0	5	55	0	55	70	0	0	0	6	6	6	6	CHECK
4956	49	7	49	0	14	5	0	0	0	5	56	0	56	70	0	0	0	0	0	0	0	CHECK
4957	49	7	49	0	14	5	0	0	0	5	57	0	57	70	0	0	0	1	1	1	1	CHECK
4958	49	7	49	0	14	5	0	0	0	5	58	0	58	70	0	0	0	2	2	2	2	CHECK
4959	49	7	49	0	14	5	0	0	0	5	59	0	59	70	0	0	0	3	3	3	3	CHECK
4960	49	7	49	0	14	6	0	0	0	6	60	0	60	70	0	0	0	4	4	4	4	CHECK
4961	49	7	49	0	14	6	0	0	0	6	61	0	61	70	0	0	0	5	5	5	5	CHECK
4962	49	7	49	0	14	6	0	0	0	6	62	0	62	70	0	0	0	6	6	6	6	CHECK
4963	49	7	49	0	14	6	0	0	0	6	63	0	63	70	0	0	0	0	0	0	0	CHECK
4964	49	7	49	0	14	6	0	0	0	6	64	0	64	70	0	0	0	1	1	1	1	CHECK
4965	49	7	49	0	14	6	0	0	0	6	65	0	65	70	0	0	0	2	2	2	2	CHECK
4966	49	7	49	0	14	6	0	0	0	6	66	0	66	70	0	0	0	3	3	3	3	CHECK
4967	49	7	49	0	14	6	0	0	0	6	67	0	67	70	0	0	0	4	4	4	4	CHECK
4968	49	7	49	0	14	6	0	0	0	6	68	0	68	70	0	0	0	5	5	5	5	CHECK
4969	49	7	49	0	14	6	0	0	0	6	69	0	69	70	0	0	0	6	6	6	6	CHECK
4970	49	7	49	0	14	7	0	0	0	7	70	0	70	70	0	0	0	0	0	0	0	CHECK
4971	49	7	49	0	14	7	0	0	0	7	71	0	71	70	0	0	0	1	1	1	1	CHECK
4972	49	7	49	0	14	7	0	0	0	7	72	0	72	70	0	0	0	2	2	2	2	CHECK
4973	49	7	49	0	14	7	0	0	0	7	73	0	73	70	0	0	0	3	3	3	3	CHECK
4974	49	7	49	0	14	7	0	0	0	7	74	0	74	70	0	0	0	4	4	4	4	CHECK
4975	49	7	49	0	14	7	0	0	0	7	75	0	75	70	0	0	0	5	5	5	5	CHECK
4976	49	7	49	0	14	7	0	0	0	7	76	0	76	70	0	0	0	6	6	6	6	CHECK
4977	49	7	49	0	14	7	0	0	0	7	77	0	77	70	0	0	0	0	0	0	0	CHECK
4978	49	7	49	0	14	7	0	0	0	7	78	0	78	70	0	0	0	1	1	1	1	CHECK
4979	49	7	49	0	14	7	0	0	0	7	79	0	79	70	0	0	0	2	2	2	2	CHECK
4980	49	7	49	0	14	8	0	0	0	8	80	0	80	70	0	0	0	3	3	3	3	CHECK
4981	49	7	49	0	14	8	0	0	0	8	81	0	81	70	0	0	0	4	4	4	4	CHECK
4982	49	7	49	0	14	8	0	0	0	8	82	0	82	70	0	0	0	5	5	5	5	CHECK
4983	49	7	49	0	14	8	0	0	0	8	83	0	83	70	0	0	0	6	6	6	6	CHECK
4984	49	7	49	0	14	8	0	0	0	8	84	0	84	70	0	0	0	0	0	0	0	CHECK
4985	49	7	49	0	14	8	0	0	0	8	85	0	85	70	0	0	0	1	1	1	1	CHECK
4986	49	7	49	0	14	8	0	0	0	8	86	0	86	70	0	0	0	2	2	2	2	CHECK
4987	49	7	49	0	14	8	0	0	0	8	87	0	87	70	0	0	0	3	3	3	3	CHECK
4988	49	7	49	0	14	8	0	0	0	8	88	0	88	70	0	0	0	4	4	4	4	CHECK
4989	49	7	49	0	14	8	0	0	0	8	89	0	89	70	0	0	0	5	5	5	5	CHECK
4990	49	7	49	0	14	9	0	0	0	9	90	0	90	70	0	0	0	6	6	6	6	CHECK
4991	49	7	49	0	14	9	0	0	0	9	91	0	91	70	0	0	0	0	0	0	0	CHECK
4992	49	7	49	0	14	9	0	0	0	9	92	0	92	70	0	0	0	1	1	1	1	CHECK
4993	49	7	49	0	14	9	0	0	0	9	93	0	93	70	0	0	0	2	2	2	2	CHECK
4994	49	7	49	0	14	9	0	0	0	9	94	0	94	70	0	0	0	3	3	3	3	CHECK
4995	49	7	49	0	14	9	0	0	0	9	95	0	95	70	0	0	0	4	4	4	4	CHECK
4996	49	7	49	0	14	9	0	0	0	9	96	0	96	70	0	0	0	5	5	5	5	CHECK
4997	49	7	49	0	14	9	0	0	0	9	97	0	97	70	0	0	0	6	6	6	6	CHECK
4998	49	7	49	0	14	9	0	0	0	9	98	0	98	70	0	0	0	0	0	0	0	CHECK
4999	49	7	49	0	14	9	0	0	0	9	99	0	99	70	0	0	0	1	1	1	1	CHECK
5000	50	7	49	1	14	10	0	0	0	10	100	0	100	70	0	0	0	2	2	2	2	CHECK
5001	50	7	49	1	14	10	0	0	0	10	101	0	101	70	0	0	0	3	3	3	3	CHECK
5002	50	7	49	1	14	10	0	0	0	10	102	0	102	70	0	0	0	4	4	4	4	CHECK
5003	50	7	49	1	14	10	0	0	0	10	103	0	103	70	0	0	0	5	5	5	5	CHECK
5004	50	7	49	1	14	10	0	0	0	10	104	0	104	70	0	0	0	6	6	6	6	CHECK
5005	50	7	49	1	14	10	0	0	0	10	105	0	105	70	0	0	0	0	0	0	0	CHECK
5006	50	7	49	1	14	10	0	0	0	10	106	0	106	70	0	0	0	1	1	1	1	CHECK
5007	50	7	49	1	14	10	0	0	0	10	107	0	107	70	0	0	0	2	2	2	2	CHECK
5008	50	7	49	1	14	10	0	0	0	10	108	0	108	70	0	0	0	3	3	3	3	CHECK
5009	50	7	49	1	14	10	0	0	0	10	109	0	109	70	0	0	0	4	4	4	4	CHECK
5010	50	7	49	1	14	11	0	0	0	11	110	0	110	70	0	0	0	5	5	5	5	CHECK
5011	50	7	49	1	14	11	0	0	0	11	111	0	111	70	0	0	0	6	6	6	6	CHECK
5012	50	7	49	1	14	11	0	0	0	11	112	0	112	70	0	0	0	0	0	0	0	CHECK
5013	50	7	49	1	14	11	0	0	0	11	113	0	113	70	0	0	0	1	1	1	1	CHECK
5014	50	7	49	1	14	11	0	0	0	11	114	0	114	70	0	0	0	2	2	2	2	CHECK
5015	50	7	49	1	14	11	0	0	0	11	115	0	115	70	0	0	0	3	3	3	3	CHECK
5016	50	7	49	1	14	11	0	0	0	11	116	0	116	70	0	0	0	4	4	4	4	CHECK
5017	50	7	49	1	14	11	0	0	0	11	117	0	117	70	0	0	0	5	5	5	5	CHECK
5018	50	7	49	1	14	11	0	0	0	11	118	0	118	70	0	0	0	6	6	6	6	CHECK
5019	50	7	49	1	14	11	0	0	0	11	119	0	119	70	0	0	0	0	0	0	0	CHECK
5020	50	7	49	1	14	12	0	0	0	12	120	0	120	70	0	0	0	1	1	1	1	CHECK
5021	50	7	49	1	14	12	0	0	0	12	121	0	121	70	0	0	0	2	2	2	2	CHECK
5022	50	7	49	1	14	12	0	0	0	12	122	0	122	70	0	0	0	3	3	3	3	CHECK
5023	50	7	49	1	14	12	0	0	0	12	123	0	123	70	0	0	0	4	4	4	4	CHECK
5024	50	7	49	1	14	12	0	0	0	12	124	0	124	70	0	0	0	5	5	5	5	CHECK
5025	50	7	49	1	14	12	0	0	0	12	125	0	125	70	0	0	0	6	6	6	6	CHECK
5026	50	7	49	1	14	12	0	0	0	12	126	0	126	70	0	0	0	0	0	0	0	CHECK
5027	50	7	49	1	14	12	0	0	0	12	127	0	127	70	0	0	0	1	1	1	1	CHECK
5028	50	7	49	1	14	12	0	0	0	12	128	0	128	70	0	0	0	2	2	2	2	CHECK
5029	50	7	49	1	14	12	0	0	0	12	129	0	129	70	0	0	0	3	3	3	3	CHECK
5030	50	7	49	1	14	13	0	0	0	13	130	0	130	70	0	0	0	4	4	4	4	CHECK
5031	50	7	49	1	14	13	0	0	0	13	131	0	131	70	0	0	0	5	5	5	5	CHECK
5032	50	7	49	1	14	13	0	0	0	13	132	0	132	70	0	0	0	6	6	6	6	CHECK
5033	50	7	49	1	14	13	0	0	0	13	133	0	133	70	0	0	0	0	0	0	0	CHECK
5034	50	7	49	1	14	13	0	0	0	13	134	0	134	70	0	0	0	1	1	1	1	CHECK
5035	50	7	49	1	14	13	0	0	0	13	135	0	135	70	0	0	0	2	2	2	2	CHECK
5036	50	7	49	1	14	13	0	0	0	13	136	0	136	70	0	0	0	3	3	3	3	CHECK
5037	50	7	49	1	14	13	0	0	0	13	137	0	137	70	0	0	0	4	4	4	4	CHECK
5038	50	7	49	1	14	13	0	0	0	13	138	0	138	70	0	0	0	5	5	5	5	CHECK
5039	50	7	49	1	14	13	0	0	0	13	139	0	139	70	0	0	0	6	6	6	6	CHECK
5040	50	7	49	1	14	14	1	0	0	14	140	0	140	70	0	0	0	0	0	0	0	CHECK
5041	50	7	49	1	14	14	1	1	14	0	1	1	0	71	1	1	1	0	1	1	1	CHECK
5042	50	7	49	1	14	14	1	1	14	0	2	1	1	71	1	1	1	1	2	2	2	CHECK
5043	50	7	49	1	14	14	1	1	14	0	3	1	2	71	1	1	1	2	3	3	3	CHECK
5044	50	7	49	1	14	14	1	1	14	0	4	1	3	71	1	1	1	3	4	4	4	CHECK
5045	50	7	49	1	14	14	1	1	14	0	5	1	4	71	1	1	1	4	5	5	5	CHECK
5046	50	7	49	1	14	14	1	1	14	0	6	1	5	71	1	1	1	5	6	6	6	CHECK
5047	50	7	49	1	14	14	1	1	14	0	7	1	6	71	1	1	1	6	7	0	0	CHECK
5048	50	7	49	1	14	14	1	1	14	0	8	1	7	71	1	1	1	0	1	1	1	CHECK
5049	50	7	49	1	14	14	1	1	14	0	9	1	8	71	1	1	1	1	2	2	2	CHECK
5050	50	7	49	1	14	15	1	1	14	1	10	1	9	71	1	1	1	2	3	3	3	CHECK
5051	50	7	49	1	14	15	1	1	14	1	11	1	10	71	1	1	1	3	4	4	4	CHECK
5052	50	7	49	1	14	15	1	1	14	1	12	1	11	71	1	1	1	4	5	5	5	CHECK
5053	50	7	49	1	14	15	1	1	14	1	13	1	12	71	1	1	1	5	6	6	6	CHECK
5054	50	7	49	1	14	15	1	1	14	1	14	1	13	71	1	1	1	6	7	0	0	CHECK
5055	50	7	49	1	14	15	1	1	14	1	15	1	14	71	1	1	1	0	1	1	1	CHECK
5056	50	7	49	1	14	15	1	1	14	1	16	1	15	71	1	1	1	1	2	2	2	CHECK
5057	50	7	49	1	14	15	1	1	14	1	17	1	16	71	1	1	1	2	3	3	3	CHECK
5058	50	7	49	1	14	15	1	1	14	1	18	1	17	71	1	1	1	3	4	4	4	CHECK
5059	50	7	49	1	14	15	1	1	14	1	19	1	18	71	1	1	1	4	5	5	5	CHECK
5060	50	7	49	1	14	16	1	1	14	2	20	1	19	71	1	1	1	5	6	6	6	CHECK
5061	50	7	49	1	14	16	1	1	14	2	21	1	20	71	1	1	1	6	7	0	0	CHECK
5062	50	7	49	1	14	16	1	1	14	2	22	1	21	71	1	1	1	0	1	1	1	CHECK
5063	50	7	49	1	14	16	1	1	14	2	23	1	22	71	1	1	1	1	2	2	2	CHECK
5064	50	7	49	1	14	16	1	1	14	2	24	1	23	71	1	1	1	2	3	3	3	CHECK
5065	50	7	49	1	14	16	1	1	14	2	25	1	24	71	1	1	1	3	4	4	4	CHECK
5066	50	7	49	1	14	16	1	1	14	2	26	1	25	71	1	1	1	4	5	5	5	CHECK
5067	50	7	49	1	14	16	1	1	14	2	27	1	26	71	1	1	1	5	6	6	6	CHECK
5068	50	7	49	1	14	16	1	1	14	2	28	1	27	71	1	1	1	6	7	0	0	CHECK
5069	50	7	49	1	14	16	1	1	14	2	29	1	28	71	1	1	1	0	1	1	1	CHECK
5070	50	7	49	1	14	17	1	1	14	3	30	1	29	71	1	1	1	1	2	2	2	CHECK
5071	50	7	49	1	14	17	1	1	14	3	31	1	30	71	1	1	1	2	3	3	3	CHECK
5072	50	7	49	1	14	17	1	1	14	3	32	1	31	71	1	1	1	3	4	4	4	CHECK
