collection	record	unit_count	field_count	source_forms_exported	unit_order_exported	material	operation	intermediate_state	application	result_condition	tool_mediation
w1	w1.13	36	18	NO	NO	1	1	0	0	0	0
w1	w1.14	82	37	NO	NO	1	1	0	0	0	1
w1	w1.15	22	10	NO	NO	1	1	0	0	1	0
w1	w1.15.sub.1	8	4	NO	NO	1	1	0	0	1	0
w1	w1.16	30	17	NO	NO	1	1	0	0	1	0
w1	w1.17	15	8	NO	NO	1	1	0	0	1	1
w1	w1.18	11	6	NO	NO	1	1	0	0	0	0
w1	w1.19	15	8	NO	NO	1	1	1	0	0	1
w1	w1.20	30	13	NO	NO	1	1	1	0	1	1
w1	w1.21	22	11	NO	NO	1	1	0	0	1	1
w1	w1.22	25	16	NO	NO	1	1	0	1	1	0
w1	w1.22.sub.1	16	10	NO	NO	1	1	0	1	0	0
w1	w1.23	29	13	NO	NO	1	1	1	0	1	1
w1	w1.24	7	4	NO	NO	1	1	0	1	0	0
w1	w1.25	22	11	NO	NO	1	1	0	0	0	1
w1	w1.26	19	9	NO	NO	1	1	0	0	1	0
w1	w1.27	32	16	NO	NO	1	1	1	0	1	1
w1	w1.28	17	9	NO	NO	1	1	0	0	0	1
w1	w1.29	14	9	NO	NO	1	1	0	1	0	1
w1	w1.30	15	8	NO	NO	1	1	0	0	1	1
w1	w1.31	20	11	NO	NO	1	1	0	0	1	0
w1	w1.32	15	9	NO	NO	1	1	0	0	1	1
w1	w1.33	35	19	NO	NO	1	1	0	0	1	1
w1	w1.34	22	12	NO	NO	1	1	0	0	1	1
w1	w1.35	10	7	NO	NO	1	1	0	0	1	0
w1	w1.36	14	10	NO	NO	1	1	0	0	1	0
w1	w1.37	18	12	NO	NO	1	1	0	0	1	0
w1	w1.38	13	10	NO	NO	1	1	0	0	1	0
w1	w1.39	20	12	NO	NO	1	1	1	0	1	1
w1	w1.40	18	11	NO	NO	1	1	0	0	0	0
w1	w1.41	17	11	NO	NO	1	1	0	0	0	1
w1	w1.42	23	16	NO	NO	1	1	0	1	0	1
w1	w1.43	13	8	NO	NO	1	1	0	0	1	0
w1	w1.44	11	9	NO	NO	1	1	0	1	1	1
w1	w1.45	23	13	NO	NO	1	1	0	0	0	1
w1	w1.46	18	10	NO	NO	1	1	0	0	0	1
w1	w1.47	11	6	NO	NO	1	1	0	0	0	1
w1	w1.48	21	13	NO	NO	1	1	0	1	0	1
w1	w1.49	39	22	NO	NO	1	1	0	0	1	1
w1	w1.50	21	10	NO	NO	1	1	0	0	0	1
w1	w1.51	10	5	NO	NO	1	1	0	0	0	1
w1	w1.52	14	9	NO	NO	1	1	0	0	0	0
w1	w1.53	20	12	NO	NO	1	1	0	0	0	1
w1	w1.54	26	15	NO	NO	1	1	0	0	0	1
w1	w1.55	8	5	NO	NO	1	1	0	0	1	1
w1	w1.56	12	6	NO	NO	1	1	0	0	0	1
w1	w1.57	26	14	NO	NO	1	1	1	1	0	1
w1	w1.58	50	26	NO	NO	1	1	0	0	0	1
w1	w1.59	19	10	NO	NO	1	1	0	0	0	1
w1	w1.60	24	11	NO	NO	1	1	1	0	0	1
w1	w1.61	19	9	NO	NO	1	1	0	0	1	0
w1	w1.62	16	9	NO	NO	1	1	0	0	1	1
w1	w1.63	16	10	NO	NO	1	1	0	0	1	0
w1	w1.64	29	17	NO	NO	1	1	0	0	1	1
w1	w1.65	30	17	NO	NO	1	1	1	0	1	1
w1	w1.66	13	8	NO	NO	1	1	0	0	1	0
w1	w1.67	20	13	NO	NO	1	1	0	0	1	1
w1	w1.68	10	6	NO	NO	1	1	0	0	0	0
w1	w1.69	12	8	NO	NO	1	1	0	1	1	1
w1	w1.70	11	7	NO	NO	1	1	0	1	1	0
w1	w1.71	10	8	NO	NO	1	1	1	0	0	1
w1	w1.72	11	8	NO	NO	1	1	0	0	1	0
w1	w1.73	35	23	NO	NO	1	1	0	1	1	1
w1	w1.74	12	8	NO	NO	1	1	0	0	1	1
w1	w1.75	12	8	NO	NO	1	1	0	0	0	0
w1	w1.76	12	7	NO	NO	1	1	0	0	1	1
w1	w1.77	46	24	NO	NO	1	1	1	1	0	1
w1	w1.78	36	22	NO	NO	1	1	1	1	0	1
w1	w1.79	23	14	NO	NO	1	1	1	1	0	0
w1	w1.80	16	11	NO	NO	1	1	0	1	0	0
w1	w1.82	16	12	NO	NO	1	1	0	1	0	0
w1	w1.83	23	14	NO	NO	1	1	0	0	1	1
w1	w1.84	7	4	NO	NO	1	1	0	0	1	0
w1	w1.85	8	6	NO	NO	1	1	0	1	1	0
w1	w1.86	17	9	NO	NO	1	1	0	0	1	1
w1	w1.87	16	11	NO	NO	1	1	0	1	1	0
w1	w1.88	16	11	NO	NO	1	1	0	0	1	1
w1	w1.89	19	11	NO	NO	1	1	0	0	1	1
w1	w1.90	20	11	NO	NO	1	1	0	0	1	0
w1	w1.91	18	12	NO	NO	1	1	1	0	0	1
w1	w1.92	36	20	NO	NO	1	1	1	0	1	1
w1	w1.93	8	4	NO	NO	1	1	0	1	0	1
w1	w1.94	16	10	NO	NO	1	1	0	0	0	1
w1	w1.95	13	5	NO	NO	1	1	0	0	0	1
w1	w1.96	26	10	NO	NO	1	1	1	0	1	1
w1	w1.97	23	10	NO	NO	1	1	1	0	1	1
w1	w1.98	18	10	NO	NO	1	1	0	1	0	1
w1	w1.99	11	5	NO	NO	1	1	0	1	0	1
w1	w1.100	19	11	NO	NO	1	1	0	0	1	0
w1	w1.101	15	8	NO	NO	1	1	0	0	1	1
w1	w1.102	16	8	NO	NO	1	1	0	0	0	1
w1	w1.103	15	9	NO	NO	1	1	0	0	1	1
w1	w1.104	7	2	NO	NO	1	1	0	0	0	0
w1	w1.105	21	13	NO	NO	1	1	0	1	1	1
w1	w1.106	15	6	NO	NO	1	1	0	0	1	0
w1	w1.108	18	11	NO	NO	1	1	1	0	1	1
w1	w1.109	14	6	NO	NO	1	1	0	0	1	0
w1	w1.110	12	7	NO	NO	1	1	0	0	1	1
w1	w1.111	28	12	NO	NO	1	1	1	1	1	1
w1	w1.111.sub.1	11	6	NO	NO	1	1	1	0	1	1
w1	w1.112	24	15	NO	NO	1	1	1	1	0	1
w1	w1.113	15	7	NO	NO	1	1	0	0	1	0
w1	w1.114	13	7	NO	NO	1	1	0	0	1	1
w1	w1.115	14	9	NO	NO	1	1	0	0	1	0
w1	w1.116	17	9	NO	NO	1	1	0	0	1	1
w1	w1.117	18	10	NO	NO	1	1	0	1	1	1
w1	w1.118	20	10	NO	NO	1	1	0	1	1	1
w1	w1.119	13	7	NO	NO	1	1	0	0	1	0
w1	w1.120	13	7	NO	NO	1	1	0	0	1	0
w1	w1.122	8	6	NO	NO	1	1	0	1	0	0
w1	w1.123	11	8	NO	NO	1	1	0	0	1	0
w1	w1.124	9	5	NO	NO	1	1	0	1	0	1
w1	w1.125	27	14	NO	NO	1	1	0	0	1	1
w1	w1.126	42	26	NO	NO	1	1	1	1	1	1
w1	w1.127	25	14	NO	NO	1	1	0	0	0	1
w1	w1.128	13	10	NO	NO	1	1	0	0	0	1
w1	w1.129	43	24	NO	NO	1	1	1	0	1	1
w1	w1.130	9	5	NO	NO	1	1	0	0	1	0
w1	w1.131	5	3	NO	NO	1	1	0	0	1	0
w1	w1.132	8	5	NO	NO	1	1	0	0	1	0
w1	w1.133	24	10	NO	NO	1	1	0	0	1	0
w1	w1.134	18	8	NO	NO	1	1	0	1	0	1
w1	w1.135	16	11	NO	NO	1	1	0	0	1	0
w1	w1.136	11	7	NO	NO	1	1	0	0	1	0
w1	w1.137	17	10	NO	NO	1	1	0	0	1	0
w1	w1.138	11	5	NO	NO	1	1	0	0	1	0
w1	w1.139	15	7	NO	NO	1	1	0	0	1	0
w1	w1.140	25	14	NO	NO	1	1	0	0	0	1
w1	w1.141	8	5	NO	NO	1	1	0	1	1	0
w1	w1.142	9	6	NO	NO	1	1	0	0	1	0
w1	w1.143	15	9	NO	NO	1	1	0	0	1	0
w1	w1.144	15	8	NO	NO	1	1	0	0	1	0
w1	w1.145	15	10	NO	NO	1	1	0	0	1	1
w1	w1.146	21	11	NO	NO	1	1	0	0	1	1
w1	w1.147	17	11	NO	NO	1	1	1	1	1	1
w1	w1.148	36	19	NO	NO	1	1	1	0	1	1
w1	w1.149	23	11	NO	NO	1	1	0	1	1	1
w1	w1.150	18	9	NO	NO	1	1	1	0	1	1
w1	w1.151	14	9	NO	NO	1	1	0	1	1	1
w1	w1.152	23	13	NO	NO	1	1	0	1	0	1
w1	w1.154	17	8	NO	NO	1	1	0	0	1	0
w1	w1.155	16	10	NO	NO	1	1	0	0	1	0
w1	w1.156	25	16	NO	NO	1	1	1	1	1	0
w1	w1.157	18	10	NO	NO	1	1	0	0	0	0
w1	w1.158	27	18	NO	NO	1	1	0	1	0	0
w1	w1.159	15	7	NO	NO	1	1	0	0	1	1
w1	w1.160	26	14	NO	NO	1	1	0	0	1	1
w1	w1.161	10	6	NO	NO	1	1	0	0	0	0
w1	w1.162	22	14	NO	NO	1	1	0	0	1	1
w1	w1.163	16	9	NO	NO	1	1	0	0	1	0
w1	w1.164	9	6	NO	NO	1	1	0	0	1	0
w1	w1.165	13	9	NO	NO	1	1	0	1	0	1
w1	w1.166	6	4	NO	NO	1	1	0	1	0	0
w1	w1.167	17	10	NO	NO	1	1	0	0	0	0
w1	w1.168	15	9	NO	NO	1	1	0	0	0	0
w1	w1.169	11	5	NO	NO	1	1	0	0	0	0
w1	w1.170	6	3	NO	NO	1	1	0	0	0	0
w1	w1.171	16	9	NO	NO	1	1	0	0	0	1
w1	w1.172	15	8	NO	NO	1	1	0	0	0	1
w1	w1.175	15	7	NO	NO	1	1	0	0	1	1
w1	w1.176	19	7	NO	NO	1	1	0	0	0	0
w1	w1.177	13	6	NO	NO	1	1	0	1	0	0
w1	w1.178	26	11	NO	NO	1	1	0	0	1	1
w1	w1.179	19	8	NO	NO	1	1	0	0	0	0
w1	w1.180	19	9	NO	NO	1	1	0	0	1	0
w1	w1.181	8	4	NO	NO	1	1	0	0	1	0
w1	w1.182	22	11	NO	NO	1	1	0	0	1	0
w1	w1.183	13	8	NO	NO	1	1	0	1	1	0
w1	w1.184	25	13	NO	NO	1	1	0	0	1	0
w1	w1.185	12	7	NO	NO	1	1	0	0	1	0
w1	w1.188	45	26	NO	NO	1	1	1	0	1	1
w1	w1.189	9	5	NO	NO	1	1	0	1	0	0
w1	w1.190	10	7	NO	NO	1	1	1	0	0	0
w1	w1.191	26	13	NO	NO	1	1	0	0	1	1
w1	w1.192	65	39	NO	NO	1	1	0	0	1	1
w1	w1.193	54	30	NO	NO	1	1	0	0	1	1
w1	w1.194	13	8	NO	NO	1	1	0	0	0	1
w1	w1.195	20	11	NO	NO	1	1	0	1	1	1
w1	w1.196	10	8	NO	NO	1	1	0	1	0	0
w1	w1.199	18	11	NO	NO	1	1	0	0	0	1
w1	w1.200	31	13	NO	NO	1	1	0	0	0	1
w1	w1.201	17	13	NO	NO	1	1	0	0	0	1
w1	w1.202	47	20	NO	NO	1	1	0	0	1	1
w1	w1.203	28	14	NO	NO	1	1	0	1	1	1
w1	w1.205	19	9	NO	NO	1	1	0	0	1	1
w1	w1.206	26	16	NO	NO	1	1	1	0	1	1
w1	w1.207	24	10	NO	NO	1	1	1	0	1	1
w1	w1.208	19	12	NO	NO	1	1	1	0	1	1
w1	w1.209	30	21	NO	NO	1	1	1	1	1	0
w1	w1.209.sub.1	2	2	NO	NO	1	1	0	0	0	0
w1	w1.209.sub.2	8	5	NO	NO	1	1	1	1	0	0
w1	w1.209.sub.3	5	3	NO	NO	1	1	0	0	0	0
w1	w1.209.sub.4	4	3	NO	NO	1	1	0	0	0	0
w1	w1.209.sub.5	2	2	NO	NO	0	1	0	0	0	0
w1	w1.209.sub.6	4	2	NO	NO	1	1	0	0	0	0
w1	w1.209.sub.7	4	3	NO	NO	1	1	0	0	0	0
w1	w1.210	52	30	NO	NO	1	1	1	1	1	1
w1	w1.211	19	12	NO	NO	1	1	0	0	0	0
w1	w1.212	63	30	NO	NO	1	1	1	1	1	1
w1	w1.213	14	6	NO	NO	1	1	0	0	0	1
w1	w1.214	14	7	NO	NO	1	1	0	0	0	1
w1	w1.215	16	8	NO	NO	1	1	0	1	1	0
w1	w1.216	16	9	NO	NO	1	1	0	0	0	1
w1	w1.217	16	8	NO	NO	1	1	0	0	1	0
w1	w1.218	17	9	NO	NO	1	1	0	0	1	1
w1	w1.219	14	8	NO	NO	1	1	0	0	0	1
w1	w1.220	13	7	NO	NO	1	1	0	0	0	1
w1	w1.221	13	5	NO	NO	1	1	0	0	0	0
w1	w1.222	27	13	NO	NO	1	1	0	0	0	1
w1	w1.223	15	9	NO	NO	1	1	0	0	0	1
w1	w1.224	14	8	NO	NO	1	1	0	0	1	0
w1	w1.225	43	22	NO	NO	1	1	1	1	1	1
w1	w1.226	11	5	NO	NO	1	1	0	0	1	1
w1	w1.227	29	14	NO	NO	1	1	0	0	1	0
w1	w1.228	18	9	NO	NO	1	1	1	0	1	1
w1	w1.229	29	15	NO	NO	1	1	1	0	1	1
w1	w1.230	14	9	NO	NO	1	1	0	0	1	0
w1	w1.231	17	9	NO	NO	1	1	0	0	1	0
w1	w1.232	14	9	NO	NO	1	1	0	0	1	0
w1	w1.233	11	7	NO	NO	1	1	0	0	1	1
w1	w1.234	9	6	NO	NO	1	1	0	0	1	0
w1	w1.235	12	7	NO	NO	1	1	0	0	1	0
w1	w1.236	45	23	NO	NO	1	1	0	0	1	1
w1	w1.237	26	16	NO	NO	1	1	0	1	1	0
w1	w1.239	30	18	NO	NO	1	1	0	0	0	0
w1	w1.240	7	6	NO	NO	1	1	0	1	1	0
w1	w1.241	23	11	NO	NO	1	1	0	1	0	1
w1	w1.242	7	5	NO	NO	1	1	0	0	0	0
w1	w1.243	26	12	NO	NO	1	1	0	0	1	1
w1	w1.244	14	9	NO	NO	1	1	0	1	1	0
w1	w1.245	30	12	NO	NO	1	1	0	0	1	1
w1	w1.246	10	8	NO	NO	1	1	1	0	1	0
w1	w1.248	45	20	NO	NO	1	1	1	0	1	1
w1	w1.249	65	30	NO	NO	1	1	0	1	1	1
w1	w1.251	10	6	NO	NO	1	1	0	0	0	1
w1	w1.252	7	4	NO	NO	1	1	0	0	1	0
w1	w1.253	7	3	NO	NO	1	1	0	0	1	0
w1	w1.254	14	8	NO	NO	1	1	0	0	0	1
w1	w1.255	10	5	NO	NO	1	1	0	1	0	1
w1	w1.256	7	3	NO	NO	1	1	0	0	1	0
w1	w1.257	6	3	NO	NO	1	1	0	1	0	0
w1	w1.258	5	3	NO	NO	1	1	0	0	1	0
w1	w1.259	10	7	NO	NO	1	1	0	1	1	0
w1	w1.260	28	8	NO	NO	1	1	0	1	1	0
w1	w1.261	10	7	NO	NO	1	1	1	1	1	0
w1	w1.262	11	8	NO	NO	1	1	0	1	1	0
w1	w1.263	10	6	NO	NO	1	1	0	1	0	0
w1	w1.264	9	5	NO	NO	1	1	0	0	1	0
w1	w1.265	13	8	NO	NO	1	1	0	0	1	1
w1	w1.266	4	3	NO	NO	1	1	0	0	0	0
w1	w1.267	42	25	NO	NO	1	1	1	0	1	1
w1	w1.268	19	12	NO	NO	1	1	0	0	0	1
