world	max_t_gain_bits
3218	82.031160141
3219	85.915413798
3220	77.947470882
3221	79.472977025
3222	65.791766623
3223	87.136949802
3224	87.428857967
3225	77.547295407
3226	84.476783385
3227	92.053237051
3228	82.829039931
3229	76.091334650
3230	78.987055317
3231	84.831442650
3232	82.005021883
3233	96.717530488
3234	70.659350132
3235	79.741708365
3236	83.430598648
3237	85.434250872
3238	75.135432995
3239	81.168246358
3240	77.803872647
3241	70.296240082
3242	81.548359489
3243	91.381425722
3244	80.371001398
3245	89.848009549
3246	89.399647990
3247	77.535744247
3248	77.956482306
3249	90.238707033
3250	85.105238476
3251	84.257817677
3252	71.068978159
3253	79.911929194
3254	104.741094300
3255	73.666707608
3256	96.684192817
3257	76.972544644
3258	83.746560608
3259	93.634551850
3260	64.923353776
3261	84.736980087
3262	86.974751865
3263	82.023026887
3264	80.607157404
3265	84.641835126
3266	77.463707076
3267	90.938588966
3268	91.763780154
3269	79.552404249
3270	100.536950362
3271	71.625033760
3272	76.523619715
3273	84.651956567
3274	86.347369731
3275	87.222424522
3276	84.401833143
3277	86.260907587
3278	97.185925934
3279	72.687197616
3280	80.516324278
3281	72.257971498
3282	85.430711820
3283	82.325908964
3284	84.126699610
3285	78.040922415
3286	89.399197478
3287	88.454315532
3288	80.238099217
3289	68.129496338
3290	74.455079036
3291	78.328908935
3292	89.936935755
3293	73.046529969
3294	82.921691777
3295	78.633114214
3296	81.759754426
3297	88.953366526
3298	84.276460063
3299	87.666559575
3300	78.533270940
3301	77.902492892
3302	84.974985316
3303	78.807742078
3304	87.714595431
3305	70.075249043
3306	76.391277467
3307	86.430641270
3308	76.725008997
3309	81.392698064
3310	73.816217942
3311	86.591607418
3312	80.219726252
3313	81.492159681
3314	85.489215260
3315	81.089934253
3316	78.054630706
3317	82.854260299
3318	67.004197557
3319	84.224278754
3320	91.344186140
3321	90.257742437
3322	78.302395217
3323	86.203154193
3324	83.650198772
3325	79.772179299
3326	73.078151905
3327	92.442892805
3328	82.771680452
3329	72.570843270
3330	81.977600482
3331	81.369922279
3332	78.088713868
3333	83.084400930
3334	92.762943456
3335	75.122245818
3336	71.742053590
3337	94.659772652
3338	68.999224046
3339	87.949255558
3340	78.285891678
3341	85.937595155
3342	72.708511525
3343	82.824490837
3344	80.545582269
3345	78.554657168
3346	69.376225787
3347	81.258412184
3348	81.814789283
3349	81.442276836
3350	73.253293007
3351	76.108562605
3352	75.882552419
3353	83.956552153
3354	86.684316607
3355	79.292157547
3356	83.085280136
3357	94.610958536
3358	82.367914557
3359	88.202717336
3360	78.197904813
3361	89.687425971
3362	91.583777830
3363	87.076651805
3364	68.765830945
3365	82.798113083
3366	75.812454689
3367	84.462071068
3368	89.456657192
3369	85.794410905
3370	72.261902059
3371	77.169574498
3372	85.498898791
3373	81.420170515
3374	89.373795753
3375	80.887313742
3376	89.127093423
3377	90.163241602
3378	90.742432187
3379	96.065310167
3380	90.465664476
3381	87.666610300
3382	85.944905530
3383	77.800508692
3384	74.694399377
3385	80.579977495
3386	74.049798781
3387	80.007788945
3388	82.264773286
3389	86.805952880
3390	78.182914396
3391	75.154150961
3392	80.082737869
3393	93.993211321
3394	89.763222019
3395	86.516362544
3396	83.164518209
3397	84.881868138
3398	88.708655221
3399	78.891530976
3400	76.754405957
3401	79.828105619
3402	95.764968429
3403	75.222448689
3404	87.258958570
3405	80.436803180
3406	80.340301687
3407	74.792423729
3408	89.764627436
3409	98.601908014
3410	85.542429137
3411	94.184405988
3412	82.336507866
3413	75.158489504
3414	78.460697934
3415	89.343923533
3416	86.245915397
3417	80.311359051
3418	75.232618567
3419	60.615798993
3420	87.438005540
3421	68.965756710
3422	73.561502543
3423	84.100566326
3424	68.860558980
3425	85.944334780
3426	82.727144119
3427	102.110054951
3428	78.005974769
3429	89.300744805
3430	89.352749077
3431	73.639478977
3432	73.617112809
3433	79.568771362
3434	92.279335357
3435	73.588068534
3436	88.735319401
3437	73.121447004
3438	87.859201277
3439	82.745390657
3440	69.739922510
3441	74.911616544
3442	77.361241382
3443	75.679581750
3444	74.063399783
3445	84.266032369
3446	76.058739657
3447	72.451623427
3448	86.159385017
3449	83.593296898
3450	89.032326019
3451	85.404840888
3452	80.058120584
3453	74.138869667
3454	71.653976215
3455	89.367034275
3456	72.797076390
3457	87.124960312
3458	88.327121738
3459	84.005263973
3460	70.385457725
3461	75.757016240
3462	92.942598013
3463	88.391278436
3464	87.767809490
3465	72.717432296
3466	88.326053128
3467	81.103093248
3468	84.811874461
3469	89.157866039
3470	84.716371444
3471	68.651097753
3472	88.979760445
3473	67.624124646
3474	70.790943622
3475	83.448676280
3476	89.594002945
3477	71.615721297
3478	74.246056235
3479	79.085520411
3480	79.697405556
3481	87.828447724
3482	91.855740667
3483	73.696439985
3484	88.937843942
3485	91.107405790
3486	89.626701480
3487	94.112605810
3488	92.605388751
3489	87.522442072
3490	80.253052831
3491	90.482022659
3492	94.189239390
3493	80.304609007
3494	86.457928676
3495	88.413644348
3496	83.196389204
3497	73.321221764
3498	79.780188283
3499	72.691790625
3500	84.685031999
3501	70.946163988
3502	79.805411200
3503	88.308771341
3504	80.013808903
3505	82.965093681
3506	82.251153669
3507	83.174098678
3508	77.047626546
3509	88.913762437
3510	84.128069252
3511	81.124551300
3512	71.545856992
3513	70.666638617
3514	85.821779078
3515	91.084103210
3516	86.700145663
3517	82.349936764
3518	84.498880358
3519	68.697565497
3520	79.416283273
3521	95.707859256
3522	74.555414752
3523	83.381737280
3524	88.456163048
3525	81.664059183
3526	79.267021506
3527	87.444752863
3528	79.800604726
3529	80.176836552
3530	76.604262447
3531	85.821436347
3532	78.153249189
3533	87.041165380
3534	92.078452485
3535	81.765356933
3536	82.422205671
3537	81.819289450
3538	83.444309713
3539	84.208747416
3540	69.549526053
3541	73.292041708
3542	64.666828152
3543	88.177950911
3544	76.452922832
3545	93.217224167
3546	81.498644252
3547	77.826119542
3548	80.812052539
3549	85.851193733
3550	78.923880312
3551	81.829828476
3552	87.360770283
3553	78.395370894
3554	87.392272136
3555	96.224037099
3556	66.868942589
3557	77.487427774
3558	90.333409406
3559	85.272943198
3560	75.248981448
3561	76.065784867
3562	81.096883715
3563	78.457968783
3564	70.802431812
3565	86.238975901
3566	84.218989687
3567	79.382602051
3568	74.415006038
3569	89.390888096
3570	82.854444759
3571	78.259989286
3572	76.520555191
3573	90.894461846
3574	83.086601399
3575	83.856309248
3576	84.873693081
3577	91.204212703
3578	88.374553196
3579	81.283280352
3580	78.816834256
3581	74.073021797
3582	78.425055002
3583	70.734408121
3584	84.394567310
3585	77.504936442
3586	70.321781321
3587	76.592083309
3588	78.599413728
3589	91.489935053
3590	89.885316645
3591	69.621066181
3592	77.083551762
3593	88.417645253
3594	81.727596970
3595	78.089156950
3596	75.874552232
3597	85.168091249
3598	82.082439011
3599	93.040934062
3600	83.759210783
3601	86.251649039
3602	84.093950928
3603	77.711880421
3604	88.060948113
3605	82.817859284
3606	68.815353743
3607	91.763537630
3608	95.754730053
3609	77.789404104
3610	88.195445937
3611	74.941488518
3612	82.338811635
3613	87.401479848
3614	79.600337700
3615	96.829979138
3616	69.328399193
3617	81.332703950
3618	83.174251099
3619	82.235424264
3620	93.405292172
3621	81.927029142
3622	77.182263888
3623	79.493111072
3624	86.754784263
3625	86.170440198
3626	73.765864175
3627	90.913013696
3628	81.976368480
3629	69.115140828
3630	79.713117102
3631	81.465343708
3632	80.253080200
3633	78.402264313
3634	86.620492375
3635	83.098350564
3636	81.455033873
3637	85.590740567
3638	83.624089611
3639	75.068470540
3640	80.759681260
3641	78.978200419
3642	80.033644442
3643	74.858081389
3644	87.207361589
3645	88.814157158
3646	86.516115973
3647	76.283826911
3648	76.722643012
3649	77.045279498
3650	85.349714350
3651	75.653462044
3652	80.393243303
3653	69.665720793
3654	85.803803556
3655	81.160778951
3656	87.206626328
3657	85.458565856
3658	73.598740335
3659	98.877918618
3660	94.790928331
3661	85.012156918
3662	80.236978115
3663	79.399294735
3664	85.026863227
3665	74.049226852
3666	79.319641768
3667	87.049385385
3668	94.520753160
3669	84.404793078
3670	91.995787639
3671	83.558558570
3672	82.904334361
3673	75.732736472
3674	74.464166454
3675	80.208286454
3676	78.498475573
3677	85.570188081
3678	94.088662343
3679	90.924391385
3680	89.603109054
3681	75.619796433
3682	82.948814141
3683	85.468137011
3684	88.338407410
3685	79.503866622
3686	91.722804461
3687	80.860087441
3688	76.964800518
3689	76.505991100
3690	83.141126609
3691	84.864289456
3692	76.298477135
3693	88.340270968
3694	75.878444860
3695	87.879725788
3696	77.858326786
3697	83.231959190
3698	96.793991252
3699	69.243084139
3700	80.210899280
3701	87.166519980
3702	81.187812530
3703	85.066157681
3704	76.153369928
3705	89.518102410
3706	65.106914881
3707	77.471850480
3708	75.441621826
3709	83.413749372
3710	85.204185228
3711	93.931803476
3712	85.053647974
3713	88.947652012
3714	71.730142189
3715	78.919203230
3716	84.008070554
3717	79.864481191
3718	80.754090644
3719	87.328615487
3720	79.697960794
3721	77.518528895
3722	82.574429141
3723	94.955827823
3724	96.324145402
3725	73.952745562
3726	89.749237927
3727	82.246510050
3728	75.532885842
3729	84.424951632
3730	90.546660535
3731	82.492119942
3732	82.233458149
3733	85.083914193
3734	82.325153666
3735	85.441911189
3736	80.963106645
3737	87.726929700
3738	79.398534723
3739	89.784698066
3740	92.588321226
3741	92.136899481
3742	92.378464615
3743	91.742440983
3744	82.326972679
3745	84.085537505
3746	93.123772927
3747	70.933326403
3748	74.086197140
3749	78.101135382
3750	79.599717661
3751	90.318598187
3752	84.269124909
3753	83.699105098
3754	94.973201195
3755	82.046532546
3756	73.395904282
3757	92.226910307
3758	73.624301546
3759	76.806044087
3760	94.564923081
3761	77.101402535
3762	78.578434493
3763	80.083276831
3764	81.532431048
3765	84.456583582
3766	89.383391368
3767	82.341228457
3768	86.608494187
3769	74.223488787
3770	87.646810723
3771	71.604858179
3772	74.356691689
3773	76.613235181
3774	75.966078474
3775	79.756313762
3776	68.233187821
3777	88.382174343
3778	73.350322172
3779	84.335946244
3780	74.622551059
3781	86.221400057
3782	80.015765232
3783	86.308213155
3784	84.610956060
3785	80.644425903
3786	85.925842560
3787	73.797572027
3788	85.358614272
3789	95.963168852
3790	76.000052499
3791	87.700604708
3792	84.801858293
3793	83.141206194
3794	80.410575676
3795	82.845957865
3796	81.637407763
3797	92.183361114
3798	71.034141850
3799	81.942617238
3800	76.952172774
3801	88.348589696
3802	73.800298184
3803	78.573876620
3804	79.842045344
3805	84.699760440
3806	89.587897185
3807	70.690505118
3808	79.430570947
3809	86.213609702
3810	83.696053840
3811	95.741029050
3812	84.925829134
3813	85.084175789
3814	80.768068640
3815	70.683359394
3816	83.577311691
3817	81.506770352
3818	79.629142885
3819	84.335509215
3820	74.607869783
3821	89.483166217
3822	88.837123274
3823	89.260403441
3824	92.442521385
3825	74.805710945
3826	68.990295673
3827	95.364812838
3828	70.047641772
3829	79.016962198
3830	78.127357510
3831	72.017480781
3832	90.135427317
3833	82.205667620
3834	77.588673276
3835	85.559400788
3836	78.864602308
3837	69.798318138
3838	75.165606760
3839	78.073843107
3840	80.618889905
3841	90.160771034
3842	77.596706159
3843	70.138564460
3844	82.874107462
3845	83.830167435
3846	76.997971326
3847	78.294979238
3848	84.560897895
3849	81.933467693
3850	87.520111979
3851	78.796001496
3852	86.208237630
3853	81.051429611
3854	74.837045001
3855	79.313563015
3856	84.977061258
3857	73.284767879
3858	78.849812455
3859	81.873295034
3860	86.203474783
3861	72.908822914
3862	74.705305383
3863	85.947901357
3864	83.103088166
3865	87.823682247
3866	79.635352075
3867	84.511641760
3868	88.749898999
3869	91.813291589
3870	74.978326746
3871	81.113405488
3872	95.494635609
3873	79.858130178
3874	93.085832387
3875	74.958700535
3876	82.686623837
3877	81.502337845
3878	77.150199853
3879	97.664921936
3880	84.460492981
3881	82.802867380
3882	90.921529387
3883	73.649535286
3884	70.357593229
3885	80.983161584
3886	65.814587972
3887	82.634005669
3888	70.408393252
3889	91.549602894
3890	83.160600148
3891	92.735409192
3892	80.708700912
3893	90.087128218
3894	76.732909051
3895	79.835942399
3896	71.871241077
3897	77.770621191
3898	83.671787732
3899	72.516435280
3900	82.010650032
3901	77.005070823
3902	79.500362735
3903	76.186561469
3904	87.015739800
3905	74.796340163
3906	77.014564488
3907	92.266164813
3908	84.246883088
3909	83.549819839
3910	80.975141172
3911	78.157039748
3912	88.682919987
3913	87.653503288
3914	76.430376625
3915	81.775284510
3916	78.258092228
3917	84.136456682
3918	94.732445796
3919	91.706602841
3920	85.934884205
3921	74.101923294
3922	85.945448095
3923	67.768753568
3924	83.299231895
3925	82.232405473
3926	71.031973040
3927	70.310530036
3928	83.365529602
3929	85.793904170
3930	77.698321002
3931	77.828881519
3932	83.732555192
3933	91.970985977
3934	86.908634770
3935	77.215966287
3936	81.055966681
3937	74.392627568
3938	75.748642131
3939	96.943066275
3940	92.661178226
3941	82.258087671
3942	82.117791747
3943	83.503001673
3944	97.828832597
3945	70.532637166
3946	91.848760438
3947	85.944028213
3948	81.957687664
3949	100.068841862
3950	75.125627842
3951	72.400733773
3952	81.249439990
3953	73.073824271
3954	86.964517085
3955	86.786981313
3956	74.799955797
3957	78.771772097
3958	82.767103515
3959	98.802786721
3960	90.021610478
3961	86.512274512
3962	86.870728293
3963	72.463473764
3964	80.246579450
3965	79.675663426
3966	94.611486907
3967	87.905749391
3968	66.873504728
3969	81.332174081
3970	69.976933248
3971	84.471663110
3972	88.329168911
3973	70.617642697
3974	76.400019053
3975	89.152465266
3976	85.268721466
3977	80.578426956
3978	72.501119441
3979	93.137191343
3980	80.497187074
3981	88.250340136
3982	76.600649574
3983	71.077331637
3984	87.237114639
3985	91.013900993
3986	89.572161984
3987	87.492241011
3988	75.553297522
3989	78.014791644
3990	91.442869023
3991	83.738970955
3992	86.533054542
3993	65.177527411
3994	92.113351111
3995	71.829455161
3996	84.706588396
3997	81.956729324
3998	76.531256228
3999	83.884502704
4000	74.710906759
4001	89.221507088
4002	89.745380638
4003	81.963534871
4004	66.552396683
4005	78.809750460
4006	69.189720017
4007	76.588081398
4008	80.608618950
4009	70.455319108
4010	72.306946487
4011	92.948847318
4012	78.755586795
4013	77.812290132
4014	91.806525069
4015	87.270973040
4016	85.333845855
4017	78.219401860
4018	92.552139446
4019	76.684356101
4020	88.030292337
4021	66.538117815
4022	84.931214382
4023	76.925653865
4024	91.615502473
4025	91.785187954
4026	83.384210190
4027	87.731659789
4028	82.666009178
4029	70.063585472
4030	80.716272486
4031	74.533950871
4032	86.293854000
4033	69.921349275
4034	78.127164656
4035	73.639832175
4036	84.435232964
4037	63.720268171
4038	77.298100518
4039	98.313631470
4040	70.987859083
4041	94.358710204
4042	75.497294648
4043	89.215704995
4044	83.922758142
4045	70.175058070
4046	75.796475909
4047	81.387860827
4048	87.538615669
4049	93.806702450
4050	83.367671880
4051	77.564049817
4052	85.350487943
4053	81.073360385
4054	77.076103599
4055	70.162304565
4056	82.066617325
4057	74.519146561
4058	74.731147002
4059	74.311350542
4060	76.919627056
4061	83.582306460
4062	75.124273392
4063	82.926719762
4064	72.268800072
4065	82.622524160
4066	82.362585600
4067	78.121853607
4068	98.263505901
4069	92.232536656
4070	82.991109916
4071	82.147019500
4072	81.037227250
4073	83.864234466
4074	79.269465255
4075	93.104743699
4076	57.724607055
4077	90.189206740
4078	89.902520266
4079	92.673641873
4080	80.984502986
4081	92.655904098
4082	68.208608283
4083	81.893306501
4084	89.189928538
4085	96.950888156
4086	75.248619195
4087	74.681145753
4088	90.549375703
4089	91.553727955
4090	79.743732736
4091	73.618692371
4092	76.237835523
4093	71.659899703
4094	83.307785857
4095	76.456968005
