mutation_id	primitive_id	primitive	role	old_output	new_output	fixed_output_length	affected_chunk_types	affected_event_count	affected_sqrt_weight
P10_que_TO_itu	10	b	suffix_operator	que	itu	3	239	586.000000000000	299.763422512882
P10_que_TO_ium	10	b	suffix_operator	que	ium	3	239	586.000000000000	299.763422512882
P10_que_TO_ius	10	b	suffix_operator	que	ius	3	239	586.000000000000	299.763422512882
P10_que_TO_lam	10	b	suffix_operator	que	lam	3	239	586.000000000000	299.763422512882
P10_que_TO_lia	10	b	suffix_operator	que	lia	3	239	586.000000000000	299.763422512882
P10_que_TO_lii	10	b	suffix_operator	que	lii	3	239	586.000000000000	299.763422512882
P10_que_TO_lio	10	b	suffix_operator	que	lio	3	239	586.000000000000	299.763422512882
P10_que_TO_lis	10	b	suffix_operator	que	lis	3	239	586.000000000000	299.763422512882
P10_que_TO_lli	10	b	suffix_operator	que	lli	3	239	586.000000000000	299.763422512882
P10_que_TO_llo	10	b	suffix_operator	que	llo	3	239	586.000000000000	299.763422512882
P10_que_TO_los	10	b	suffix_operator	que	los	3	239	586.000000000000	299.763422512882
P10_que_TO_lum	10	b	suffix_operator	que	lum	3	239	586.000000000000	299.763422512882
P10_que_TO_lus	10	b	suffix_operator	que	lus	3	239	586.000000000000	299.763422512882
P10_que_TO_mae	10	b	suffix_operator	que	mae	3	239	586.000000000000	299.763422512882
P10_que_TO_mam	10	b	suffix_operator	que	mam	3	239	586.000000000000	299.763422512882
P10_que_TO_mas	10	b	suffix_operator	que	mas	3	239	586.000000000000	299.763422512882
P10_que_TO_men	10	b	suffix_operator	que	men	3	239	586.000000000000	299.763422512882
P10_que_TO_mis	10	b	suffix_operator	que	mis	3	239	586.000000000000	299.763422512882
P10_que_TO_mni	10	b	suffix_operator	que	mni	3	239	586.000000000000	299.763422512882
P10_que_TO_mos	10	b	suffix_operator	que	mos	3	239	586.000000000000	299.763422512882
P10_que_TO_mum	10	b	suffix_operator	que	mum	3	239	586.000000000000	299.763422512882
P10_que_TO_mus	10	b	suffix_operator	que	mus	3	239	586.000000000000	299.763422512882
P10_que_TO_nae	10	b	suffix_operator	que	nae	3	239	586.000000000000	299.763422512882
P10_que_TO_nam	10	b	suffix_operator	que	nam	3	239	586.000000000000	299.763422512882
P10_que_TO_nda	10	b	suffix_operator	que	nda	3	239	586.000000000000	299.763422512882
P10_que_TO_nde	10	b	suffix_operator	que	nde	3	239	586.000000000000	299.763422512882
P10_que_TO_ndi	10	b	suffix_operator	que	ndi	3	239	586.000000000000	299.763422512882
P10_que_TO_nem	10	b	suffix_operator	que	nem	3	239	586.000000000000	299.763422512882
P10_que_TO_nes	10	b	suffix_operator	que	nes	3	239	586.000000000000	299.763422512882
P10_que_TO_nge	10	b	suffix_operator	que	nge	3	239	586.000000000000	299.763422512882
P10_que_TO_nia	10	b	suffix_operator	que	nia	3	239	586.000000000000	299.763422512882
P10_que_TO_nis	10	b	suffix_operator	que	nis	3	239	586.000000000000	299.763422512882
P10_que_TO_nit	10	b	suffix_operator	que	nit	3	239	586.000000000000	299.763422512882
P10_que_TO_non	10	b	suffix_operator	que	non	3	239	586.000000000000	299.763422512882
P10_que_TO_nos	10	b	suffix_operator	que	nos	3	239	586.000000000000	299.763422512882
P10_que_TO_nta	10	b	suffix_operator	que	nta	3	239	586.000000000000	299.763422512882
P10_que_TO_nte	10	b	suffix_operator	que	nte	3	239	586.000000000000	299.763422512882
P10_que_TO_nti	10	b	suffix_operator	que	nti	3	239	586.000000000000	299.763422512882
P10_que_TO_nto	10	b	suffix_operator	que	nto	3	239	586.000000000000	299.763422512882
P10_que_TO_ntu	10	b	suffix_operator	que	ntu	3	239	586.000000000000	299.763422512882
P10_que_TO_num	10	b	suffix_operator	que	num	3	239	586.000000000000	299.763422512882
P10_que_TO_nus	10	b	suffix_operator	que	nus	3	239	586.000000000000	299.763422512882
P10_que_TO_oci	10	b	suffix_operator	que	oci	3	239	586.000000000000	299.763422512882
P10_que_TO_oco	10	b	suffix_operator	que	oco	3	239	586.000000000000	299.763422512882
P10_que_TO_odo	10	b	suffix_operator	que	odo	3	239	586.000000000000	299.763422512882
P10_que_TO_one	10	b	suffix_operator	que	one	3	239	586.000000000000	299.763422512882
P10_que_TO_ora	10	b	suffix_operator	que	ora	3	239	586.000000000000	299.763422512882
P10_que_TO_ore	10	b	suffix_operator	que	ore	3	239	586.000000000000	299.763422512882
P10_que_TO_ost	10	b	suffix_operator	que	ost	3	239	586.000000000000	299.763422512882
P10_que_TO_per	10	b	suffix_operator	que	per	3	239	586.000000000000	299.763422512882
P10_que_TO_pes	10	b	suffix_operator	que	pes	3	239	586.000000000000	299.763422512882
P10_que_TO_pit	10	b	suffix_operator	que	pit	3	239	586.000000000000	299.763422512882
P10_que_TO_pro	10	b	suffix_operator	que	pro	3	239	586.000000000000	299.763422512882
P10_que_TO_pse	10	b	suffix_operator	que	pse	3	239	586.000000000000	299.763422512882
P10_que_TO_psi	10	b	suffix_operator	que	psi	3	239	586.000000000000	299.763422512882
P10_que_TO_pud	10	b	suffix_operator	que	pud	3	239	586.000000000000	299.763422512882
P10_que_TO_pus	10	b	suffix_operator	que	pus	3	239	586.000000000000	299.763422512882
P10_que_TO_qua	10	b	suffix_operator	que	qua	3	239	586.000000000000	299.763422512882
P10_que_TO_qui	10	b	suffix_operator	que	qui	3	239	586.000000000000	299.763422512882
P10_que_TO_quo	10	b	suffix_operator	que	quo	3	239	586.000000000000	299.763422512882
P10_que_TO_rae	10	b	suffix_operator	que	rae	3	239	586.000000000000	299.763422512882
P10_que_TO_ram	10	b	suffix_operator	que	ram	3	239	586.000000000000	299.763422512882
P10_que_TO_rat	10	b	suffix_operator	que	rat	3	239	586.000000000000	299.763422512882
P10_que_TO_rea	10	b	suffix_operator	que	rea	3	239	586.000000000000	299.763422512882
P10_que_TO_rei	10	b	suffix_operator	que	rei	3	239	586.000000000000	299.763422512882
P10_que_TO_rem	10	b	suffix_operator	que	rem	3	239	586.000000000000	299.763422512882
P10_que_TO_res	10	b	suffix_operator	que	res	3	239	586.000000000000	299.763422512882
P10_que_TO_ret	10	b	suffix_operator	que	ret	3	239	586.000000000000	299.763422512882
P10_que_TO_ria	10	b	suffix_operator	que	ria	3	239	586.000000000000	299.763422512882
P10_que_TO_rim	10	b	suffix_operator	que	rim	3	239	586.000000000000	299.763422512882
P10_que_TO_rio	10	b	suffix_operator	que	rio	3	239	586.000000000000	299.763422512882
P10_que_TO_ris	10	b	suffix_operator	que	ris	3	239	586.000000000000	299.763422512882
P10_que_TO_rit	10	b	suffix_operator	que	rit	3	239	586.000000000000	299.763422512882
P10_que_TO_rma	10	b	suffix_operator	que	rma	3	239	586.000000000000	299.763422512882
P10_que_TO_ros	10	b	suffix_operator	que	ros	3	239	586.000000000000	299.763422512882
P10_que_TO_rre	10	b	suffix_operator	que	rre	3	239	586.000000000000	299.763422512882
P10_que_TO_rte	10	b	suffix_operator	que	rte	3	239	586.000000000000	299.763422512882
P10_que_TO_rti	10	b	suffix_operator	que	rti	3	239	586.000000000000	299.763422512882
P10_que_TO_rum	10	b	suffix_operator	que	rum	3	239	586.000000000000	299.763422512882
P10_que_TO_sam	10	b	suffix_operator	que	sam	3	239	586.000000000000	299.763422512882
P10_que_TO_sar	10	b	suffix_operator	que	sar	3	239	586.000000000000	299.763422512882
P10_que_TO_sed	10	b	suffix_operator	que	sed	3	239	586.000000000000	299.763422512882
P10_que_TO_set	10	b	suffix_operator	que	set	3	239	586.000000000000	299.763422512882
P10_que_TO_sis	10	b	suffix_operator	que	sis	3	239	586.000000000000	299.763422512882
P10_que_TO_sit	10	b	suffix_operator	que	sit	3	239	586.000000000000	299.763422512882
P10_que_TO_sos	10	b	suffix_operator	que	sos	3	239	586.000000000000	299.763422512882
P10_que_TO_sse	10	b	suffix_operator	que	sse	3	239	586.000000000000	299.763422512882
P10_que_TO_ssi	10	b	suffix_operator	que	ssi	3	239	586.000000000000	299.763422512882
P10_que_TO_sso	10	b	suffix_operator	que	sso	3	239	586.000000000000	299.763422512882
P10_que_TO_sua	10	b	suffix_operator	que	sua	3	239	586.000000000000	299.763422512882
P10_que_TO_sui	10	b	suffix_operator	que	sui	3	239	586.000000000000	299.763422512882
P10_que_TO_sum	10	b	suffix_operator	que	sum	3	239	586.000000000000	299.763422512882
P10_que_TO_suo	10	b	suffix_operator	que	suo	3	239	586.000000000000	299.763422512882
P10_que_TO_sus	10	b	suffix_operator	que	sus	3	239	586.000000000000	299.763422512882
P10_que_TO_tae	10	b	suffix_operator	que	tae	3	239	586.000000000000	299.763422512882
P10_que_TO_tam	10	b	suffix_operator	que	tam	3	239	586.000000000000	299.763422512882
P10_que_TO_tas	10	b	suffix_operator	que	tas	3	239	586.000000000000	299.763422512882
P10_que_TO_tea	10	b	suffix_operator	que	tea	3	239	586.000000000000	299.763422512882
P10_que_TO_tem	10	b	suffix_operator	que	tem	3	239	586.000000000000	299.763422512882
P10_que_TO_ter	10	b	suffix_operator	que	ter	3	239	586.000000000000	299.763422512882
P10_que_TO_tes	10	b	suffix_operator	que	tes	3	239	586.000000000000	299.763422512882
P10_que_TO_tia	10	b	suffix_operator	que	tia	3	239	586.000000000000	299.763422512882
P10_que_TO_tii	10	b	suffix_operator	que	tii	3	239	586.000000000000	299.763422512882
P10_que_TO_tim	10	b	suffix_operator	que	tim	3	239	586.000000000000	299.763422512882
P10_que_TO_tio	10	b	suffix_operator	que	tio	3	239	586.000000000000	299.763422512882
P10_que_TO_tis	10	b	suffix_operator	que	tis	3	239	586.000000000000	299.763422512882
P10_que_TO_tit	10	b	suffix_operator	que	tit	3	239	586.000000000000	299.763422512882
P10_que_TO_tos	10	b	suffix_operator	que	tos	3	239	586.000000000000	299.763422512882
P10_que_TO_tra	10	b	suffix_operator	que	tra	3	239	586.000000000000	299.763422512882
P10_que_TO_tri	10	b	suffix_operator	que	tri	3	239	586.000000000000	299.763422512882
P10_que_TO_tro	10	b	suffix_operator	que	tro	3	239	586.000000000000	299.763422512882
P10_que_TO_tui	10	b	suffix_operator	que	tui	3	239	586.000000000000	299.763422512882
P10_que_TO_tum	10	b	suffix_operator	que	tum	3	239	586.000000000000	299.763422512882
P10_que_TO_tur	10	b	suffix_operator	que	tur	3	239	586.000000000000	299.763422512882
P10_que_TO_tus	10	b	suffix_operator	que	tus	3	239	586.000000000000	299.763422512882
P10_que_TO_uae	10	b	suffix_operator	que	uae	3	239	586.000000000000	299.763422512882
P10_que_TO_uam	10	b	suffix_operator	que	uam	3	239	586.000000000000	299.763422512882
P10_que_TO_uas	10	b	suffix_operator	que	uas	3	239	586.000000000000	299.763422512882
P10_que_TO_ubi	10	b	suffix_operator	que	ubi	3	239	586.000000000000	299.763422512882
P10_que_TO_uci	10	b	suffix_operator	que	uci	3	239	586.000000000000	299.763422512882
P10_que_TO_udo	10	b	suffix_operator	que	udo	3	239	586.000000000000	299.763422512882
P10_que_TO_uem	10	b	suffix_operator	que	uem	3	239	586.000000000000	299.763422512882
P10_que_TO_uga	10	b	suffix_operator	que	uga	3	239	586.000000000000	299.763422512882
P10_que_TO_uid	10	b	suffix_operator	que	uid	3	239	586.000000000000	299.763422512882
P10_que_TO_uin	10	b	suffix_operator	que	uin	3	239	586.000000000000	299.763422512882
P10_que_TO_uis	10	b	suffix_operator	que	uis	3	239	586.000000000000	299.763422512882
P10_que_TO_uit	10	b	suffix_operator	que	uit	3	239	586.000000000000	299.763422512882
P10_que_TO_uli	10	b	suffix_operator	que	uli	3	239	586.000000000000	299.763422512882
P10_que_TO_ulo	10	b	suffix_operator	que	ulo	3	239	586.000000000000	299.763422512882
P10_que_TO_una	10	b	suffix_operator	que	una	3	239	586.000000000000	299.763422512882
P10_que_TO_uno	10	b	suffix_operator	que	uno	3	239	586.000000000000	299.763422512882
P10_que_TO_unt	10	b	suffix_operator	que	unt	3	239	586.000000000000	299.763422512882
P10_que_TO_uod	10	b	suffix_operator	que	uod	3	239	586.000000000000	299.763422512882
P10_que_TO_uos	10	b	suffix_operator	que	uos	3	239	586.000000000000	299.763422512882
P10_que_TO_ura	10	b	suffix_operator	que	ura	3	239	586.000000000000	299.763422512882
P10_que_TO_usa	10	b	suffix_operator	que	usa	3	239	586.000000000000	299.763422512882
P10_que_TO_ute	10	b	suffix_operator	que	ute	3	239	586.000000000000	299.763422512882
P10_que_TO_uti	10	b	suffix_operator	que	uti	3	239	586.000000000000	299.763422512882
P10_que_TO_uum	10	b	suffix_operator	que	uum	3	239	586.000000000000	299.763422512882
P10_que_TO_ves	10	b	suffix_operator	que	ves	3	239	586.000000000000	299.763422512882
P10_que_TO_vis	10	b	suffix_operator	que	vis	3	239	586.000000000000	299.763422512882
P10_que_TO_vit	10	b	suffix_operator	que	vit	3	239	586.000000000000	299.763422512882
P10_que_TO_xit	10	b	suffix_operator	que	xit	3	239	586.000000000000	299.763422512882
P11_l_TO_f	11	c	literal_carrier	l	f	1	892	2124.000000000000	1220.062177864701
P11_l_TO_h	11	c	literal_carrier	l	h	1	892	2124.000000000000	1220.062177864701
P11_l_TO_x	11	c	literal_carrier	l	x	1	892	2124.000000000000	1220.062177864701
P11_l_TO_y	11	c	literal_carrier	l	y	1	892	2124.000000000000	1220.062177864701
P11_l_TO_z	11	c	literal_carrier	l	z	1	892	2124.000000000000	1220.062177864701
P12_b_TO_f	12	d	literal_carrier	b	f	1	535	1296.000000000000	703.874683045980
P12_b_TO_h	12	d	literal_carrier	b	h	1	535	1296.000000000000	703.874683045980
P12_b_TO_x	12	d	literal_carrier	b	x	1	535	1296.000000000000	703.874683045980
P12_b_TO_y	12	d	literal_carrier	b	y	1	535	1296.000000000000	703.874683045980
P12_b_TO_z	12	d	literal_carrier	b	z	1	535	1296.000000000000	703.874683045980
P13_c_TO_a	13	e	prefix_operator	c	a	1	377	1190.000000000000	530.449821194192
P13_c_TO_b	13	e	prefix_operator	c	b	1	377	1190.000000000000	530.449821194192
P13_c_TO_d	13	e	prefix_operator	c	d	1	377	1190.000000000000	530.449821194192
P13_c_TO_e	13	e	prefix_operator	c	e	1	377	1190.000000000000	530.449821194192
P13_c_TO_f	13	e	prefix_operator	c	f	1	377	1190.000000000000	530.449821194192
P13_c_TO_g	13	e	prefix_operator	c	g	1	377	1190.000000000000	530.449821194192
P13_c_TO_h	13	e	prefix_operator	c	h	1	377	1190.000000000000	530.449821194192
P13_c_TO_i	13	e	prefix_operator	c	i	1	377	1190.000000000000	530.449821194192
P13_c_TO_l	13	e	prefix_operator	c	l	1	377	1190.000000000000	530.449821194192
P13_c_TO_m	13	e	prefix_operator	c	m	1	377	1190.000000000000	530.449821194192
P13_c_TO_n	13	e	prefix_operator	c	n	1	377	1190.000000000000	530.449821194192
P13_c_TO_o	13	e	prefix_operator	c	o	1	377	1190.000000000000	530.449821194192
P13_c_TO_p	13	e	prefix_operator	c	p	1	377	1190.000000000000	530.449821194192
P13_c_TO_q	13	e	prefix_operator	c	q	1	377	1190.000000000000	530.449821194192
P13_c_TO_r	13	e	prefix_operator	c	r	1	377	1190.000000000000	530.449821194192
P13_c_TO_s	13	e	prefix_operator	c	s	1	377	1190.000000000000	530.449821194192
P13_c_TO_t	13	e	prefix_operator	c	t	1	377	1190.000000000000	530.449821194192
P13_c_TO_u	13	e	prefix_operator	c	u	1	377	1190.000000000000	530.449821194192
P13_c_TO_v	13	e	prefix_operator	c	v	1	377	1190.000000000000	530.449821194192
P13_c_TO_x	13	e	prefix_operator	c	x	1	377	1190.000000000000	530.449821194192
P14_in_TO_ab	14	f	connector	in	ab	2	0	0	0
P14_in_TO_ac	14	f	connector	in	ac	2	0	0	0
P14_in_TO_ad	14	f	connector	in	ad	2	0	0	0
P14_in_TO_an	14	f	connector	in	an	2	0	0	0
P14_in_TO_at	14	f	connector	in	at	2	0	0	0
P14_in_TO_cc	14	f	connector	in	cc	2	0	0	0
P14_in_TO_dc	14	f	connector	in	dc	2	0	0	0
P14_in_TO_de	14	f	connector	in	de	2	0	0	0
P14_in_TO_ea	14	f	connector	in	ea	2	0	0	0
P14_in_TO_ei	14	f	connector	in	ei	2	0	0	0
P14_in_TO_eo	14	f	connector	in	eo	2	0	0	0
P14_in_TO_ex	14	f	connector	in	ex	2	0	0	0
P14_in_TO_hi	14	f	connector	in	hi	2	0	0	0
P14_in_TO_id	14	f	connector	in	id	2	0	0	0
P14_in_TO_ii	14	f	connector	in	ii	2	0	0	0
P14_in_TO_is	14	f	connector	in	is	2	0	0	0
P14_in_TO_lx	14	f	connector	in	lx	2	0	0	0
P14_in_TO_ne	14	f	connector	in	ne	2	0	0	0
P14_in_TO_ob	14	f	connector	in	ob	2	0	0	0
P14_in_TO_re	14	f	connector	in	re	2	0	0	0
P14_in_TO_se	14	f	connector	in	se	2	0	0	0
P14_in_TO_si	14	f	connector	in	si	2	0	0	0
P14_in_TO_ut	14	f	connector	in	ut	2	0	0	0
P14_in_TO_vi	14	f	connector	in	vi	2	0	0	0
P14_in_TO_xv	14	f	connector	in	xv	2	0	0	0
P14_in_TO_xx	14	f	connector	in	xx	2	0	0	0
P15_s_TO_a	15	g	suffix_operator	s	a	1	994	2731.000000000000	1420.082271674002
P15_s_TO_b	15	g	suffix_operator	s	b	1	994	2731.000000000000	1420.082271674002
P15_s_TO_c	15	g	suffix_operator	s	c	1	994	2731.000000000000	1420.082271674002
P15_s_TO_d	15	g	suffix_operator	s	d	1	994	2731.000000000000	1420.082271674002
P15_s_TO_e	15	g	suffix_operator	s	e	1	994	2731.000000000000	1420.082271674002
P15_s_TO_f	15	g	suffix_operator	s	f	1	994	2731.000000000000	1420.082271674002
P15_s_TO_g	15	g	suffix_operator	s	g	1	994	2731.000000000000	1420.082271674002
P15_s_TO_i	15	g	suffix_operator	s	i	1	994	2731.000000000000	1420.082271674002
P15_s_TO_l	15	g	suffix_operator	s	l	1	994	2731.000000000000	1420.082271674002
P15_s_TO_m	15	g	suffix_operator	s	m	1	994	2731.000000000000	1420.082271674002
P15_s_TO_n	15	g	suffix_operator	s	n	1	994	2731.000000000000	1420.082271674002
P15_s_TO_o	15	g	suffix_operator	s	o	1	994	2731.000000000000	1420.082271674002
P15_s_TO_p	15	g	suffix_operator	s	p	1	994	2731.000000000000	1420.082271674002
P15_s_TO_q	15	g	suffix_operator	s	q	1	994	2731.000000000000	1420.082271674002
P15_s_TO_r	15	g	suffix_operator	s	r	1	994	2731.000000000000	1420.082271674002
P15_s_TO_t	15	g	suffix_operator	s	t	1	994	2731.000000000000	1420.082271674002
P15_s_TO_u	15	g	suffix_operator	s	u	1	994	2731.000000000000	1420.082271674002
P15_s_TO_v	15	g	suffix_operator	s	v	1	994	2731.000000000000	1420.082271674002
P15_s_TO_x	15	g	suffix_operator	s	x	1	994	2731.000000000000	1420.082271674002
P15_s_TO_y	15	g	suffix_operator	s	y	1	994	2731.000000000000	1420.082271674002
P16_um_TO_ab	16	h	syllabic_carrier	um	ab	2	87	369.000000000000	125.798514634800
P16_um_TO_ac	16	h	syllabic_carrier	um	ac	2	87	369.000000000000	125.798514634800
P16_um_TO_ad	16	h	syllabic_carrier	um	ad	2	87	369.000000000000	125.798514634800
P16_um_TO_ae	16	h	syllabic_carrier	um	ae	2	87	369.000000000000	125.798514634800
P16_um_TO_ag	16	h	syllabic_carrier	um	ag	2	87	369.000000000000	125.798514634800
P16_um_TO_al	16	h	syllabic_carrier	um	al	2	87	369.000000000000	125.798514634800
P16_um_TO_am	16	h	syllabic_carrier	um	am	2	87	369.000000000000	125.798514634800
P16_um_TO_an	16	h	syllabic_carrier	um	an	2	87	369.000000000000	125.798514634800
P16_um_TO_ap	16	h	syllabic_carrier	um	ap	2	87	369.000000000000	125.798514634800
P16_um_TO_aq	16	h	syllabic_carrier	um	aq	2	87	369.000000000000	125.798514634800
P16_um_TO_ar	16	h	syllabic_carrier	um	ar	2	87	369.000000000000	125.798514634800
P16_um_TO_as	16	h	syllabic_carrier	um	as	2	87	369.000000000000	125.798514634800
P16_um_TO_at	16	h	syllabic_carrier	um	at	2	87	369.000000000000	125.798514634800
P16_um_TO_au	16	h	syllabic_carrier	um	au	2	87	369.000000000000	125.798514634800
P16_um_TO_av	16	h	syllabic_carrier	um	av	2	87	369.000000000000	125.798514634800
P16_um_TO_ba	16	h	syllabic_carrier	um	ba	2	87	369.000000000000	125.798514634800
P16_um_TO_be	16	h	syllabic_carrier	um	be	2	87	369.000000000000	125.798514634800
P16_um_TO_bi	16	h	syllabic_carrier	um	bi	2	87	369.000000000000	125.798514634800
P16_um_TO_br	16	h	syllabic_carrier	um	br	2	87	369.000000000000	125.798514634800
P16_um_TO_bs	16	h	syllabic_carrier	um	bs	2	87	369.000000000000	125.798514634800
P16_um_TO_bu	16	h	syllabic_carrier	um	bu	2	87	369.000000000000	125.798514634800
P16_um_TO_ca	16	h	syllabic_carrier	um	ca	2	87	369.000000000000	125.798514634800
P16_um_TO_cc	16	h	syllabic_carrier	um	cc	2	87	369.000000000000	125.798514634800
P16_um_TO_ce	16	h	syllabic_carrier	um	ce	2	87	369.000000000000	125.798514634800
P16_um_TO_ci	16	h	syllabic_carrier	um	ci	2	87	369.000000000000	125.798514634800
P16_um_TO_co	16	h	syllabic_carrier	um	co	2	87	369.000000000000	125.798514634800
P16_um_TO_cr	16	h	syllabic_carrier	um	cr	2	87	369.000000000000	125.798514634800
P16_um_TO_ct	16	h	syllabic_carrier	um	ct	2	87	369.000000000000	125.798514634800
P16_um_TO_cu	16	h	syllabic_carrier	um	cu	2	87	369.000000000000	125.798514634800
P16_um_TO_da	16	h	syllabic_carrier	um	da	2	87	369.000000000000	125.798514634800
P16_um_TO_de	16	h	syllabic_carrier	um	de	2	87	369.000000000000	125.798514634800
P16_um_TO_di	16	h	syllabic_carrier	um	di	2	87	369.000000000000	125.798514634800
P16_um_TO_do	16	h	syllabic_carrier	um	do	2	87	369.000000000000	125.798514634800
P16_um_TO_du	16	h	syllabic_carrier	um	du	2	87	369.000000000000	125.798514634800
P16_um_TO_ea	16	h	syllabic_carrier	um	ea	2	87	369.000000000000	125.798514634800
P16_um_TO_eb	16	h	syllabic_carrier	um	eb	2	87	369.000000000000	125.798514634800
P16_um_TO_ec	16	h	syllabic_carrier	um	ec	2	87	369.000000000000	125.798514634800
P16_um_TO_ed	16	h	syllabic_carrier	um	ed	2	87	369.000000000000	125.798514634800
P16_um_TO_ef	16	h	syllabic_carrier	um	ef	2	87	369.000000000000	125.798514634800
P16_um_TO_eg	16	h	syllabic_carrier	um	eg	2	87	369.000000000000	125.798514634800
P16_um_TO_ei	16	h	syllabic_carrier	um	ei	2	87	369.000000000000	125.798514634800
P16_um_TO_el	16	h	syllabic_carrier	um	el	2	87	369.000000000000	125.798514634800
P16_um_TO_em	16	h	syllabic_carrier	um	em	2	87	369.000000000000	125.798514634800
P16_um_TO_en	16	h	syllabic_carrier	um	en	2	87	369.000000000000	125.798514634800
P16_um_TO_eo	16	h	syllabic_carrier	um	eo	2	87	369.000000000000	125.798514634800
P16_um_TO_ep	16	h	syllabic_carrier	um	ep	2	87	369.000000000000	125.798514634800
P16_um_TO_eq	16	h	syllabic_carrier	um	eq	2	87	369.000000000000	125.798514634800
P16_um_TO_es	16	h	syllabic_carrier	um	es	2	87	369.000000000000	125.798514634800
P16_um_TO_et	16	h	syllabic_carrier	um	et	2	87	369.000000000000	125.798514634800
P16_um_TO_eu	16	h	syllabic_carrier	um	eu	2	87	369.000000000000	125.798514634800
P16_um_TO_ev	16	h	syllabic_carrier	um	ev	2	87	369.000000000000	125.798514634800
P16_um_TO_ex	16	h	syllabic_carrier	um	ex	2	87	369.000000000000	125.798514634800
P16_um_TO_fa	16	h	syllabic_carrier	um	fa	2	87	369.000000000000	125.798514634800
P16_um_TO_fe	16	h	syllabic_carrier	um	fe	2	87	369.000000000000	125.798514634800
P16_um_TO_fi	16	h	syllabic_carrier	um	fi	2	87	369.000000000000	125.798514634800
P16_um_TO_fl	16	h	syllabic_carrier	um	fl	2	87	369.000000000000	125.798514634800
P16_um_TO_fr	16	h	syllabic_carrier	um	fr	2	87	369.000000000000	125.798514634800
P16_um_TO_fu	16	h	syllabic_carrier	um	fu	2	87	369.000000000000	125.798514634800
P16_um_TO_ga	16	h	syllabic_carrier	um	ga	2	87	369.000000000000	125.798514634800
P16_um_TO_ge	16	h	syllabic_carrier	um	ge	2	87	369.000000000000	125.798514634800
P16_um_TO_gi	16	h	syllabic_carrier	um	gi	2	87	369.000000000000	125.798514634800
P16_um_TO_gn	16	h	syllabic_carrier	um	gn	2	87	369.000000000000	125.798514634800
P16_um_TO_gr	16	h	syllabic_carrier	um	gr	2	87	369.000000000000	125.798514634800
P16_um_TO_gu	16	h	syllabic_carrier	um	gu	2	87	369.000000000000	125.798514634800
P16_um_TO_ha	16	h	syllabic_carrier	um	ha	2	87	369.000000000000	125.798514634800
P16_um_TO_he	16	h	syllabic_carrier	um	he	2	87	369.000000000000	125.798514634800
P16_um_TO_hi	16	h	syllabic_carrier	um	hi	2	87	369.000000000000	125.798514634800
P16_um_TO_ho	16	h	syllabic_carrier	um	ho	2	87	369.000000000000	125.798514634800
P16_um_TO_ia	16	h	syllabic_carrier	um	ia	2	87	369.000000000000	125.798514634800
P16_um_TO_ib	16	h	syllabic_carrier	um	ib	2	87	369.000000000000	125.798514634800
P16_um_TO_ic	16	h	syllabic_carrier	um	ic	2	87	369.000000000000	125.798514634800
P16_um_TO_id	16	h	syllabic_carrier	um	id	2	87	369.000000000000	125.798514634800
P16_um_TO_ie	16	h	syllabic_carrier	um	ie	2	87	369.000000000000	125.798514634800
P16_um_TO_ig	16	h	syllabic_carrier	um	ig	2	87	369.000000000000	125.798514634800
P16_um_TO_ii	16	h	syllabic_carrier	um	ii	2	87	369.000000000000	125.798514634800
P16_um_TO_il	16	h	syllabic_carrier	um	il	2	87	369.000000000000	125.798514634800
P16_um_TO_im	16	h	syllabic_carrier	um	im	2	87	369.000000000000	125.798514634800
P16_um_TO_in	16	h	syllabic_carrier	um	in	2	87	369.000000000000	125.798514634800
P16_um_TO_io	16	h	syllabic_carrier	um	io	2	87	369.000000000000	125.798514634800
P16_um_TO_ip	16	h	syllabic_carrier	um	ip	2	87	369.000000000000	125.798514634800
P16_um_TO_iq	16	h	syllabic_carrier	um	iq	2	87	369.000000000000	125.798514634800
P16_um_TO_ir	16	h	syllabic_carrier	um	ir	2	87	369.000000000000	125.798514634800
P16_um_TO_is	16	h	syllabic_carrier	um	is	2	87	369.000000000000	125.798514634800
P16_um_TO_it	16	h	syllabic_carrier	um	it	2	87	369.000000000000	125.798514634800
P16_um_TO_iu	16	h	syllabic_carrier	um	iu	2	87	369.000000000000	125.798514634800
P16_um_TO_iv	16	h	syllabic_carrier	um	iv	2	87	369.000000000000	125.798514634800
P16_um_TO_la	16	h	syllabic_carrier	um	la	2	87	369.000000000000	125.798514634800
P16_um_TO_le	16	h	syllabic_carrier	um	le	2	87	369.000000000000	125.798514634800
P16_um_TO_li	16	h	syllabic_carrier	um	li	2	87	369.000000000000	125.798514634800
P16_um_TO_ll	16	h	syllabic_carrier	um	ll	2	87	369.000000000000	125.798514634800
P16_um_TO_lo	16	h	syllabic_carrier	um	lo	2	87	369.000000000000	125.798514634800
P16_um_TO_lt	16	h	syllabic_carrier	um	lt	2	87	369.000000000000	125.798514634800
P16_um_TO_lu	16	h	syllabic_carrier	um	lu	2	87	369.000000000000	125.798514634800
P16_um_TO_lv	16	h	syllabic_carrier	um	lv	2	87	369.000000000000	125.798514634800
P16_um_TO_ma	16	h	syllabic_carrier	um	ma	2	87	369.000000000000	125.798514634800
P16_um_TO_me	16	h	syllabic_carrier	um	me	2	87	369.000000000000	125.798514634800
P16_um_TO_mi	16	h	syllabic_carrier	um	mi	2	87	369.000000000000	125.798514634800
