event_id	page	record	statement_id	owner_de	original_surface	fifth_hand_surface	identity	card_class	component_recipe	concrete_default_de	phrase_ready_card_de	source_section	surface_action
E217	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	aiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E218	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	oteey	oteey	PROC109	LOCAL_MODEL	OT+EE+Y	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	DANACH · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E219	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E220	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	okey	okey	PROC085	PORTABLE_CORE	OK+E+Y	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	ANSETZEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E221	f82r	B2	B2-S016	kleine Randstationen des unteren Beckens	pchedy	pchedy	PROC125	LOCAL_MODEL	P+CHD+DY	EINBRINGEN · UMSETZEN · SCHLUSS	EINBRINGEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E222	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	rsheal	rsheal	PROC126	LOCAL_MODEL	R+SH+E+AL	KUEHLEN · HALTEN · EIN KURZER ARBEITSGANG · ZIELSTELLE	KUEHLEN · HALTEN · EIN KURZER ARBEITSGANG · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E223	f82r	B2	B2-S017	kleine Randstationen des unteren Beckens	daldy	daldy	PROC127	LOCAL_MODEL	AL+DY	ZIELSTELLE · SCHLUSS	ZIELSTELLE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E224	f82r	B2	B2-S018	kleine Randstationen des unteren Beckens	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E225	f82r	B2	B2-S019	kleine Randstationen des unteren Beckens	rshedy	rshedy	PROC128	LOCAL_MODEL	R+SHED+DY	KUEHLEN · STEHENLASSEN · SCHLUSS	KUEHLEN · STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E226	f82r	B2	B2-S020	kleine Randstationen des unteren Beckens	qoteedy	qoteedy	PROC129	PORTABLE_CORE	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E227	f82r	B2	B2-S021	kleine Randstationen des unteren Beckens	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E228	f82r	B2	B2-S022	kleine Randstationen des unteren Beckens	lochedy	lochedy	PROC130	LOCAL_MODEL	L+O+CHD+DY	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	LEITEN · ARBEITSGANG · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E229	f83r	B3	B3-S001	obere offene Fächerstation am Rand	olkeedy	olkeedy	PROC098	PORTABLE_CORE	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E230	f83r	B3	B3-S002	obere offene Fächerstation am Rand	qotal	qotal	PROC131	PORTABLE_CORE	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E231	f83r	B3	B3-S002	obere offene Fächerstation am Rand	chkeedy	chkeedy	PROC132	LOCAL_MODEL	CHK+EE+DY	WAERMEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	WAERMEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E232	f83r	B3	B3-S003	obere offene Fächerstation am Rand	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E233	f83r	B3	B3-S003	obere offene Fächerstation am Rand	daiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E234	f83r	B3	B3-S003	obere offene Fächerstation am Rand	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E235	f83r	B3	B3-S003	obere offene Fächerstation am Rand	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E236	f83r	B3	B3-S004	obere offene Fächerstation am Rand	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E237	f83r	B3	B3-S004	obere offene Fächerstation am Rand	qotal	qotal	PROC131	PORTABLE_CORE	OT+AL	DANACH · ZIELSTELLE	DANACH · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E238	f83r	B3	B3-S004	obere offene Fächerstation am Rand	dar	char	PROC003	PORTABLE_CORE	AR	QUELLE	QUELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E239	f83r	B3	B3-S005	mittlere Randfigur im runden Gefäß	schedy	schedy	PROC076	PORTABLE_CORE	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E240	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	chedchy	chedchy	PROC133	LOCAL_MODEL	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E241	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	qokal	qokal	PROC048	PORTABLE_CORE	OK+AL	ANSETZEN · ZIELSTELLE	ANSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E242	f83r	B3	B3-S006	mittlere Randfigur im runden Gefäß	olchedy	qolchedy	PROC079	PORTABLE_CORE	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	WEITER · UMSETZEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E243	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E244	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E245	f83r	B3	B3-S007	mittlere Randfigur im runden Gefäß	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E246	f83r	B3	B3-S008	mittlere Randfigur im runden Gefäß	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E247	f83r	B3	B3-S009	mittlere Randfigur im runden Gefäß	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E248	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	pchedal	pchedal	PROC134	LOCAL_MODEL	P+CHD+AL	EINBRINGEN · UMSETZEN · ZIELSTELLE	EINBRINGEN · UMSETZEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E249	f83r	B3	B3-S010	untere Randfigur im korbartigen Gefäß	otedy	otedy	PROC135	LOCAL_MODEL	OT+E+DY	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E250	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	shecthedchy	shecthedchy	PROC136	LOCAL_MODEL	SH+E+CTH+CHD+Y	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · UMSETZEN · POSTEN	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E251	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E252	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E253	f83r	B3	B3-S011	untere Randfigur im korbartigen Gefäß	chary	chary	PROC137	LOCAL_MODEL	AR+Y	QUELLE · POSTEN	QUELLE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E254	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	sor	or	PROC016	PORTABLE_CORE	OR	ANSATZ	ANSATZ	BIOLOGICAL	NORMALIZE_TO_HOUSE
E255	f83r	B3	B3-S012	untere Randfigur im korbartigen Gefäß	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E256	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E257	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	chkain	kain	PROC069	PORTABLE_CORE	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	ZUGEBEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	NORMALIZE_TO_HOUSE
E258	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	shcthey	qcthey	PROC117	PORTABLE_CORE	CTH+E+Y	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	BEREITEN · EIN KURZER ARBEITSGANG · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E259	f83r	B3	B3-S013	untere Randfigur im korbartigen Gefäß	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E260	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	okair	okair	PROC138	LOCAL_MODEL	OK+AIR	ANSETZEN · WASSER	ANSETZEN · WASSER	BIOLOGICAL	COPY_UNCHANGED
E261	f83r	B3	B3-S014	untere Randfigur im korbartigen Gefäß	sheedy	sheedy	PROC139	LOCAL_MODEL	SH+EE+DY	HALTEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	HALTEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E262	f83r	B3	B3-S015	untere Randfigur im korbartigen Gefäß	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E263	f83r	B3	B3-S016	untere Randfigur im korbartigen Gefäß	lo	lo	PROC140	LOCAL_MODEL	L+O	LEITEN · ARBEITSGANG	LEITEN · ARBEITSGANG	BIOLOGICAL	COPY_UNCHANGED
E264	f83r	B3	B3-S016	unverbundener Zwischenbereich	qokchedy	okchedy	PROC091	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E265	f83r	B3	B3-S017	unverbundener Zwischenbereich	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E266	f83r	B3	B3-S018	unverbundener Zwischenbereich	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E267	f83r	B3	B3-S019	unverbundener Zwischenbereich	qokshedy	qokshedy	PROC141	LOCAL_MODEL	OK+SH+E+DY	ANSETZEN · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · HALTEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E268	f83r	B3	B3-S020	unverbundener Zwischenbereich	dal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E269	f83r	B3	B3-S020	unverbundener Zwischenbereich	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E270	f83r	B3	B3-S021	unverbundener Zwischenbereich	qokaiin	qokaiin	PROC038	PORTABLE_CORE	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	ANSETZEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E271	f83r	B3	B3-S021	unverbundener Zwischenbereich	shcthy	checthy	PROC014	PORTABLE_CORE	CTH+Y	BEREITEN · POSTEN	BEREITEN · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E272	f83r	B3	B3-S021	unverbundener Zwischenbereich	dal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E273	f83r	B3	B3-S021	unverbundener Zwischenbereich	sy	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E274	f83r	B3	B3-S021	unverbundener Zwischenbereich	saiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E275	f83r	B3	B3-S021	unverbundener Zwischenbereich	shedal	shedal	PROC142	PORTABLE_CORE	SHED+AL	STEHENLASSEN · ZIELSTELLE	STEHENLASSEN · ZIELSTELLE	BIOLOGICAL	COPY_UNCHANGED
E276	f83r	B3	B3-S021	unverbundener Zwischenbereich	shecthy	shecthy	PROC143	LOCAL_MODEL	SH+E+CTH+Y	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · POSTEN	HALTEN · EIN KURZER ARBEITSGANG · BEREITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E277	f83r	B3	B3-S021	unverbundener Zwischenbereich	chey	chey	PROC019	PORTABLE_CORE	Y	POSTEN	POSTEN	BIOLOGICAL	COPY_UNCHANGED
E278	f83r	B3	B3-S021	unverbundener Zwischenbereich	tal	dal	PROC055	PORTABLE_CORE	AL	ZIELSTELLE	ZIELSTELLE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E279	f83r	B3	B3-S021	unverbundener Zwischenbereich	shcthy	checthy	PROC014	PORTABLE_CORE	CTH+Y	BEREITEN · POSTEN	BEREITEN · POSTEN	BIOLOGICAL	NORMALIZE_TO_HOUSE
E280	f83r	B3	B3-S021	unverbundener Zwischenbereich	dalchdy	dalchdy	PROC144	LOCAL_MODEL	AL+CHD+DY	ZIELSTELLE · UMSETZEN · SCHLUSS	ZIELSTELLE · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E281	f83r	B3	B3-S022	unverbundener Zwischenbereich	qotchedy	qotchedy	PROC145	LOCAL_MODEL	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E282	f83r	B3	B3-S023	unverbundener Zwischenbereich	lchedy	lchedy	PROC120	PORTABLE_CORE	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	LEITEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E283	f83r	B3	B3-S024	unverbundener Zwischenbereich	tchedy	schedy	PROC076	PORTABLE_CORE	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E284	f83r	B3	B3-S025	unverbundener Zwischenbereich	qokchdy	qokchdy	PROC082	PORTABLE_CORE	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E285	f83r	B3	B3-S026	unverbundener Zwischenbereich	cheedar	cheedar	PROC146	LOCAL_MODEL	EE+AR	DREI KURZE ARBEITSGAENGE · QUELLE	DREI KURZE ARBEITSGAENGE · QUELLE	BIOLOGICAL	COPY_UNCHANGED
E286	f83r	B3	B3-S026	unverbundener Zwischenbereich	chldaiin	chldaiin	PROC147	LOCAL_MODEL	L+AIIN	LEITEN · EIN KLEINER SCHOEPFBECHER	LEITEN · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E287	f83r	B3	B3-S026	unverbundener Zwischenbereich	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E288	f83r	B3	B3-S026	unverbundener Zwischenbereich	qokain	qokain	PROC080	PORTABLE_CORE	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	ANSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E289	f83r	B3	B3-S026	unverbundener Zwischenbereich	checthy	checthy	PROC014	PORTABLE_CORE	CTH+Y	BEREITEN · POSTEN	BEREITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E290	f83r	B3	B3-S026	unverbundener Zwischenbereich	chealror	chealror	PROC148	LOCAL_MODEL	AL+R+OR	ZIELSTELLE · KUEHLEN · ANSATZ	ZIELSTELLE · KUEHLEN · ANSATZ	BIOLOGICAL	COPY_UNCHANGED
E291	f83r	B3	B3-S026	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	solkeedy	olkeedy	PROC098	PORTABLE_CORE	SOLK+EE+DY	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	SAMMELN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	NORMALIZE_TO_HOUSE
E292	f83r	B3	B3-S027	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qoteedy	qoteedy	PROC129	PORTABLE_CORE	OT+EE+DY	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	DANACH · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E293	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E294	f83r	B3	B3-S028	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E295	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	sol	ol	PROC013	PORTABLE_CORE	OL	WEITER	WEITER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E296	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	cheeety	cheeety	PROC149	LOCAL_MODEL	EEE+T+Y	BIS DER GANZE POSTEN ERFASST IST · BEARBEITEN · POSTEN	BIS DER GANZE POSTEN ERFASST IST · BEARBEITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E297	f83r	B3	B3-S029	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qokedy	qokedy	PROC067	PORTABLE_CORE	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E298	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qoky	qoky	PROC008	PORTABLE_CORE	OK+Y	ANSETZEN · POSTEN	ANSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E299	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	saiin	daiin	PROC009	PORTABLE_CORE	AIIN	EIN KLEINER SCHOEPFBECHER	EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	NORMALIZE_TO_HOUSE
E300	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	schedair	schedair	PROC150	LOCAL_MODEL	CHD+AIR	UMSETZEN · WASSER	DAS WASSER UMSETZEN	BIOLOGICAL	COPY_UNCHANGED
E301	f83r	B3	B3-S030	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	otchedy	otchedy	PROC145	LOCAL_MODEL	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	DANACH · UMSETZEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E302	f83r	B3	B3-S031	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E303	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	chedain	chedain	PROC151	LOCAL_MODEL	CHD+AIN	UMSETZEN · EIN ABGEGRENZTER TEIL	UMSETZEN · EIN ABGEGRENZTER TEIL	BIOLOGICAL	COPY_UNCHANGED
E304	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	chedy	chedy	PROC042	PORTABLE_CORE	CHD+Y	UMSETZEN · POSTEN	UMSETZEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E305	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	qotedaiin	qotedaiin	PROC152	LOCAL_MODEL	OT+E+AIIN	DANACH · EIN KURZER ARBEITSGANG · EIN KLEINER SCHOEPFBECHER	DANACH · EIN KURZER ARBEITSGANG · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E306	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	otaiin	otaiin	PROC112	PORTABLE_CORE	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	DANACH · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E307	f83r	B3	B3-S032	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	otedy	otedy	PROC135	LOCAL_MODEL	OT+E+DY	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	DANACH · EIN KURZER ARBEITSGANG · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E308	f83r	B3	B3-S033	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	ldy	ldy	PROC108	PORTABLE_CORE	L+DY	LEITEN · SCHLUSS	LEITEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E309	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	soiiin	oiiin	PROC097	PORTABLE_CORE	O+IIN	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	ARBEITSGANG · EINE EINGESTELLTE ARBEITSSTUFE	BIOLOGICAL	NORMALIZE_TO_HOUSE
E310	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	checthy	checthy	PROC014	PORTABLE_CORE	CTH+Y	BEREITEN · POSTEN	BEREITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E311	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	chety	chety	PROC004	PORTABLE_CORE	T+Y	BEARBEITEN · POSTEN	BEARBEITEN · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E312	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	otaiin	otaiin	PROC112	PORTABLE_CORE	OT+AIIN	DANACH · EIN KLEINER SCHOEPFBECHER	DANACH · EIN KLEINER SCHOEPFBECHER	BIOLOGICAL	COPY_UNCHANGED
E313	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	olsaly	olsaly	PROC153	LOCAL_MODEL	OL+AL+Y	WEITER · ZIELSTELLE · POSTEN	WEITER · ZIELSTELLE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E314	f83r	B3	B3-S034	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	shedy	shedy	PROC078	PORTABLE_CORE	SHED+DY	STEHENLASSEN · SCHLUSS	STEHENLASSEN · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E315	f83r	B4	B4-S001	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokeedy	qokeedy	PROC100	PORTABLE_CORE	OK+EE+DY	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	ANSETZEN · DREI KURZE ARBEITSGAENGE · SCHLUSS	BIOLOGICAL	COPY_UNCHANGED
E316	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qolchey	qolchey	PROC154	LOCAL_MODEL	OL+Y	WEITER · POSTEN	WEITER · POSTEN	BIOLOGICAL	COPY_UNCHANGED
E317	f83r	B4	B4-S002	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	qokeey	qokeey	PROC092	PORTABLE_CORE	OK+EE+Y	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	ANSETZEN · DREI KURZE ARBEITSGAENGE · POSTEN	BIOLOGICAL	COPY_UNCHANGED
