event_id	dictionary_entry_id	physical_page	locus	register	channel	surface	visible_owner_de	component_recipe	atomic_pocket_gloss_de	current_compositional_reading_de	spoken_clause_id
P912-E1335	P912-D0955	f82r	f82r.27	BIOLOGICAL	WORKSHOP_PROSE	qokeedy	mehrere lokale Bad- und Leitungsstationen	OK+EE+DY	START + LANG + ENDE	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen	P917-I0927
P912-E1336	P912-D1054	f82r	f82r.27	BIOLOGICAL	WORKSHOP_PROSE	rshedy	mehrere lokale Bad- und Leitungsstationen	R+SHED+DY	MARKE + ABSETZEN + ENDE	Zustand kennzeichnen; absetzen lassen; Arbeitsschritt schließen	P917-I0928
P912-E1337	P912-D1020	f82r	f82r.27	BIOLOGICAL	WORKSHOP_PROSE	qoteedy	mehrere lokale Bad- und Leitungsstationen	OT+EE+DY	NAECHST + LANG + ENDE	danach oder nächster Posten; länger oder gehalten; Arbeitsschritt schließen	P917-I0929
P912-E1338	P912-D0955	f82r	f82r.27	BIOLOGICAL	WORKSHOP_PROSE	qokeedy	mehrere lokale Bad- und Leitungsstationen	OK+EE+DY	START + LANG + ENDE	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen	P917-I0930
P912-E1339	P912-D0486	f82r	f82r.27	BIOLOGICAL	WORKSHOP_PROSE	lochedy	mehrere lokale Bad- und Leitungsstationen	L+O+CHD+DY	VERBINDUNG + GANG + WECHSEL + ENDE	entlang des Arbeitswegs führen; Arbeitsgang ausführen; Arbeitsgut umsetzen; Arbeitsschritt schließen	P917-I0931
P912-E1340	P912-D0973	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	qokoiin	mehrere lokale Bad- und Leitungsstationen	OK+O+IIN	START + GANG + STUFE	Arbeitsgang ansetzen; Arbeitsgang ausführen; Arbeitsstufe	P917-I0932
P912-E1341	P912-D1132	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	shedy	mehrere lokale Bad- und Leitungsstationen	SHED+DY	ABSETZEN + ENDE	absetzen lassen; Arbeitsschritt schließen	P917-I0933
P912-E1342	P912-D0955	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	qokeedy	mehrere lokale Bad- und Leitungsstationen	OK+EE+DY	START + LANG + ENDE	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen	P917-I0934
P912-E1343	P912-D1006	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	qotaiin	mehrere lokale Bad- und Leitungsstationen	OT+AIIN	NAECHST + SOLLWERT	danach oder nächster Posten; Sollmaß	P917-I0935
P912-E1344	P912-D0079	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	chcthey	mehrere lokale Bad- und Leitungsstationen	CH+CTH+E+Y	AUSWAHL + BEREIT + KURZ + DIES	bezeichneten Anteil entnehmen; bis bereit führen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0935
P912-E1345	P912-D1021	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	qoteeol	mehrere lokale Bad- und Leitungsstationen	OT+EE+OL	NAECHST + LANG + WEITER	danach oder nächster Posten; länger oder gehalten; im selben Arbeitsgang fortfahren	P917-I0936
P912-E1346	P912-D0166	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	chey	mehrere lokale Bad- und Leitungsstationen	Y	DIES	dieser Arbeitsgegenstand	P917-I0936
P912-E1347	P912-D0931	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	qokaiin	mehrere lokale Bad- und Leitungsstationen	OK+AIIN	START + SOLLWERT	Arbeitsgang ansetzen; Sollmaß	P917-I0936
P912-E1348	P912-D0719	f82r	f82r.28	BIOLOGICAL	WORKSHOP_PROSE	oly	mehrere lokale Bad- und Leitungsstationen	OL+Y	WEITER + DIES	im selben Arbeitsgang fortfahren; dieser Arbeitsgegenstand	P917-I0937
P912-E1349	P912-D0279	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	d	mehrere lokale Bad- und Leitungsstationen	D_ADDR	UNTER	bezeichneter Teil	P917-I0937
P912-E1350	P912-D0123	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	cheey	mehrere lokale Bad- und Leitungsstationen	SH+EE+Y	HALT + LANG + DIES	Arbeitsgegenstand halten; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0937
P912-E1351	P912-D0463	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	lchedy	mehrere lokale Bad- und Leitungsstationen	L+CHD+DY	VERBINDUNG + WECHSEL + ENDE	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Arbeitsschritt schließen	P917-I0938
P912-E1352	P912-D0955	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	qokeedy	mehrere lokale Bad- und Leitungsstationen	OK+EE+DY	START + LANG + ENDE	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen	P917-I0939
P912-E1353	P912-D0463	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	lchedy	mehrere lokale Bad- und Leitungsstationen	L+CHD+DY	VERBINDUNG + WECHSEL + ENDE	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Arbeitsschritt schließen	P917-I0940
P912-E1354	P912-D1045	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	rchedy	mehrere lokale Bad- und Leitungsstationen	R+CHD+Y	MARKE + WECHSEL + DIES	Zustand kennzeichnen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0941
P912-E1355	P912-D0667	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	oky	mehrere lokale Bad- und Leitungsstationen	OK+Y	START + DIES	Arbeitsgang ansetzen; dieser Arbeitsgegenstand	P917-I0942
P912-E1356	P912-D1018	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	qotedy	mehrere lokale Bad- und Leitungsstationen	OT+E+DY	NAECHST + KURZ + ENDE	danach oder nächster Posten; kurz oder direkt; Arbeitsschritt schließen	P917-I0943
P912-E1357	P912-D1027	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	qoty	mehrere lokale Bad- und Leitungsstationen	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0944
P912-E1358	P912-D1027	f82r	f82r.29	BIOLOGICAL	WORKSHOP_PROSE	qoty	mehrere lokale Bad- und Leitungsstationen	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0944
P912-E1359	P912-D1022	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	qoteey	mehrere lokale Bad- und Leitungsstationen	OT+EE+Y	NAECHST + LANG + DIES	danach oder nächster Posten; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0944
P912-E1360	P912-D1036	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	raiin	mehrere lokale Bad- und Leitungsstationen	R+AIIN	MARKE + SOLLWERT	Zustand kennzeichnen; Sollmaß	P917-I0944
P912-E1361	P912-D0147	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	cheol	mehrere lokale Bad- und Leitungsstationen	CHEO+L	AUSZUG + VERBINDUNG	Auszug; entlang des Arbeitswegs führen	P917-I0945
P912-E1362	P912-D1022	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	qoteey	mehrere lokale Bad- und Leitungsstationen	OT+EE+Y	NAECHST + LANG + DIES	danach oder nächster Posten; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0945
P912-E1363	P912-D1132	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	shedy	mehrere lokale Bad- und Leitungsstationen	SHED+DY	ABSETZEN + ENDE	absetzen lassen; Arbeitsschritt schließen	P917-I0945
P912-E1364	P912-D0962	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	qokeey	mehrere lokale Bad- und Leitungsstationen	OK+EE+Y	START + LANG + DIES	Arbeitsgang ansetzen; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0946
P912-E1365	P912-D0496	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	lshedy	mehrere lokale Bad- und Leitungsstationen	LSH+E+DY	SPUELEN + KURZ + ENDE	spülen; kurz oder direkt; Arbeitsschritt schließen	P917-I0947
P912-E1366	P912-D0955	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	qokeedy	mehrere lokale Bad- und Leitungsstationen	OK+EE+DY	START + LANG + ENDE	Arbeitsgang ansetzen; länger oder gehalten; Arbeitsschritt schließen	P917-I0948
P912-E1367	P912-D1035	f82r	f82r.30	BIOLOGICAL	WORKSHOP_PROSE	rag	mehrere lokale Bad- und Leitungsstationen	R+A_ADDR+G_LABEL	MARKE + ADRESSE + PRUEFMARKE	Zustand kennzeichnen; lokale Arbeitsstelle; Prüfmarke setzen	P917-I0949
P912-E1368	P912-D0147	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	cheol	mehrere lokale Bad- und Leitungsstationen	CHEO+L	AUSZUG + VERBINDUNG	Auszug; entlang des Arbeitswegs führen	P917-I0950
P912-E1369	P912-D0673	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	ol	mehrere lokale Bad- und Leitungsstationen	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0950
P912-E1370	P912-D1055	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	rsheedy	mehrere lokale Bad- und Leitungsstationen	R+SH+EE+D_ADDR+Y	MARKE + HALT + LANG + UNTER + DIES	Zustand kennzeichnen; Arbeitsgegenstand halten; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand	P917-I0950
P912-E1371	P912-D0463	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	lchedy	mehrere lokale Bad- und Leitungsstationen	L+CHD+DY	VERBINDUNG + WECHSEL + ENDE	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Arbeitsschritt schließen	P917-I0951
P912-E1372	P912-D1027	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	qoty	mehrere lokale Bad- und Leitungsstationen	OT+Y	NAECHST + DIES	danach oder nächster Posten; dieser Arbeitsgegenstand	P917-I0952
P912-E1373	P912-D0465	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	lcheeor	mehrere lokale Bad- und Leitungsstationen	L+CH+EE+OR	VERBINDUNG + AUSWAHL + LANG + EINTRAG	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; länger oder gehalten; Ansatz oder Zubereitung	P917-I0952
P912-E1374	P912-D0933	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	qokain	mehrere lokale Bad- und Leitungsstationen	OK+AIN	START + EINHEIT	Arbeitsgang ansetzen; Portion	P917-I0953
P912-E1375	P912-D0116	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	cheedy	mehrere lokale Bad- und Leitungsstationen	CH+EE+D_ADDR+Y	AUSWAHL + LANG + UNTER + DIES	bezeichneten Anteil entnehmen; länger oder gehalten; bezeichneter Teil; dieser Arbeitsgegenstand	P917-I0954
P912-E1376	P912-D0460	f82r	f82r.31	BIOLOGICAL	WORKSHOP_PROSE	lched	mehrere lokale Bad- und Leitungsstationen	L+CHD	VERBINDUNG + WECHSEL	entlang des Arbeitswegs führen; Arbeitsgut umsetzen	P917-I0955
P912-E1377	P912-D1234	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	taiin	mehrere lokale Bad- und Leitungsstationen	T+AIIN	EINSTELLUNG + SOLLWERT	Arbeitsgang einstellen; Sollmaß	P917-I0956
P912-E1378	P912-D1129	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	shedaiin	mehrere lokale Bad- und Leitungsstationen	SHED+AIIN	ABSETZEN + SOLLWERT	absetzen lassen; Sollmaß	P917-I0957
P912-E1379	P912-D0074	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	chckhey	mehrere lokale Bad- und Leitungsstationen	CH+CKH+E+Y	AUSWAHL + DURCHLASS + KURZ + DIES	bezeichneten Anteil entnehmen; durch einen Durchlass führen; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0958
P912-E1380	P912-D0467	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	lchey	mehrere lokale Bad- und Leitungsstationen	L+Y	VERBINDUNG + DIES	entlang des Arbeitswegs führen; dieser Arbeitsgegenstand	P917-I0959
P912-E1381	P912-D0459	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	lcheckhy	mehrere lokale Bad- und Leitungsstationen	L+CKH+Y	VERBINDUNG + DURCHLASS + DIES	entlang des Arbeitswegs führen; durch einen Durchlass führen; dieser Arbeitsgegenstand	P917-I0959
P912-E1382	P912-D1142	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	sheey	mehrere lokale Bad- und Leitungsstationen	SH+EE+Y	HALT + LANG + DIES	Arbeitsgegenstand halten; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0959
P912-E1383	P912-D0492	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	lr	mehrere lokale Bad- und Leitungsstationen	L+R	VERBINDUNG + MARKE	entlang des Arbeitswegs führen; Zustand kennzeichnen	P917-I0960
P912-E1384	P912-D0166	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	chey	mehrere lokale Bad- und Leitungsstationen	Y	DIES	dieser Arbeitsgegenstand	P917-I0961
P912-E1385	P912-D1038	f82r	f82r.32	BIOLOGICAL	WORKSHOP_PROSE	rain	mehrere lokale Bad- und Leitungsstationen	R+AIN	MARKE + EINHEIT	Zustand kennzeichnen; Portion	P917-I0961
P912-E1386	P912-D1070	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	sain	mehrere lokale Bad- und Leitungsstationen	S+AIN	WAHL + EINHEIT	Arbeitsvariante auswählen; Portion	P917-I0962
P912-E1387	P912-D0673	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	ol	mehrere lokale Bad- und Leitungsstationen	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0963
P912-E1388	P912-D0147	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	cheol	mehrere lokale Bad- und Leitungsstationen	CHEO+L	AUSZUG + VERBINDUNG	Auszug; entlang des Arbeitswegs führen	P917-I0963
P912-E1389	P912-D0402	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	ey	mehrere lokale Bad- und Leitungsstationen	E+Y	KURZ + DIES	kurz oder direkt; dieser Arbeitsgegenstand	P917-I0963
P912-E1390	P912-D0151	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	cheor	mehrere lokale Bad- und Leitungsstationen	CHEO+R	AUSZUG + MARKE	Auszug; Zustand kennzeichnen	P917-I0963
P912-E1391	P912-D0166	f82r	f82r.33	BIOLOGICAL	WORKSHOP_PROSE	chey	mehrere lokale Bad- und Leitungsstationen	Y	DIES	dieser Arbeitsgegenstand	P917-I0964
P912-E1392	P912-D0663	f82r	f82r.34	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	okor	mehrere lokale Bad- und Leitungsstationen	OK+OR	START + EINTRAG	Bildplatz aktivieren; Eintragsklasse	OWNER_ADDRESS
P912-E1393	P912-D0330	f82r	f82r.35	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	darol	mehrere lokale Bad- und Leitungsstationen	DA+R+OL	ZWEIT + MARKE + WEITER	zweite Bildstufe; Zustandsmarke; dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E1394	P912-D0576	f82r	f82r.36	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	okal	mehrere lokale Bad- und Leitungsstationen	OK+AL	START + ZIEL	Bildplatz aktivieren; Zielplatz	OWNER_ADDRESS
P912-E1395	P912-D0583	f82r	f82r.37	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	okaldy	mehrere lokale Bad- und Leitungsstationen	OK+AL+DY	START + ZIEL + ENDE	Bildplatz aktivieren; Zielplatz; Bildeintrag schließen	OWNER_ADDRESS
P912-E1396	P912-D0328	f82r	f82r.38	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	darary	mehrere lokale Bad- und Leitungsstationen	DA+R+AR+Y	ZWEIT + MARKE + QUELLE + DIES	zweite Bildstufe; Zustandsmarke; Quell- oder Bezugsstelle; dieser Bildplatz	OWNER_ADDRESS
P912-E1397	P912-D0575	f82r	f82r.39	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	okairady	mehrere lokale Bad- und Leitungsstationen	OK+AIR+A_ADDR+D_ADDR+Y	START + LAUFWEG + ADRESSE + UNTER + DIES	Bildplatz aktivieren; Ringlauf; lokale Bildadresse; Unterplatz; dieser Bildplatz	OWNER_ADDRESS
P912-E1398	P912-D1216	f82r	f82r.40	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	sororl	mehrere lokale Bad- und Leitungsstationen	S+OR+OR+L	WAHL + EINTRAG + EINTRAG + VERBINDUNG	Bildklasse auswählen; Eintragsklasse; Eintragsklasse; Bildverbindung	OWNER_ADDRESS
P912-E1399	P912-D0703	f82r	f82r.41	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	olkoky	mehrere lokale Bad- und Leitungsstationen	OL+K+OK+Y	WEITER + ZUORDNUNG + START + DIES	dieselbe Reihe fortführen; Wert zuordnen; Bildplatz aktivieren; dieser Bildplatz	OWNER_ADDRESS
P912-E1400	P912-D1199	f82r	f82r.42	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	sokoly	mehrere lokale Bad- und Leitungsstationen	S+OK+OL+Y	WAHL + START + WEITER + DIES	Bildklasse auswählen; Bildplatz aktivieren; dieselbe Reihe fortführen; dieser Bildplatz	OWNER_ADDRESS
P912-E1401	P912-D0375	f82r	f82r.43	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	dolol	mehrere lokale Bad- und Leitungsstationen	D_ADDR+OL+OL	UNTER + WEITER + WEITER	Unterplatz; dieselbe Reihe fortführen; dieselbe Reihe fortführen	OWNER_ADDRESS
P912-E1402	P912-D0677	f82r	f82r.44	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	olaiin	mehrere lokale Bad- und Leitungsstationen	OL+AIIN	WEITER + SOLLWERT	dieselbe Reihe fortführen; verzeichneter Sollwert	OWNER_ADDRESS
P912-E1403	P912-D0611	f82r	f82r.45	BIOLOGICAL	OWNER_ADDRESS_OR_DIAGRAM	okeear	mehrere lokale Bad- und Leitungsstationen	OK+EE+AR	START + LANG + QUELLE	Bildplatz aktivieren; zweiter Grad; Quell- oder Bezugsstelle	OWNER_ADDRESS
P912-E1404	P912-D1243	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	tchedy	lokale Becken-, Figuren- und Verbindungsstationen	T+CHD+Y	EINSTELLUNG + WECHSEL + DIES	Arbeitsgang einstellen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0965
P912-E1405	P912-D0491	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	lpchedy	lokale Becken-, Figuren- und Verbindungsstationen	L+P+CHD+Y	VERBINDUNG + EINSATZ + WECHSEL + DIES	entlang des Arbeitswegs führen; Material einsetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0966
P912-E1406	P912-D0730	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	opedy	lokale Becken-, Figuren- und Verbindungsstationen	O+P+E+DY	GANG + EINSATZ + KURZ + ENDE	Arbeitsgang ausführen; Material einsetzen; kurz oder direkt; Arbeitsschritt schließen	P917-I0967
P912-E1407	P912-D0158	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	chepol	lokale Becken-, Figuren- und Verbindungsstationen	CH+E+P+OL	AUSWAHL + KURZ + EINSATZ + WEITER	bezeichneten Anteil entnehmen; kurz oder direkt; Material einsetzen; im selben Arbeitsgang fortfahren	P917-I0968
P912-E1408	P912-D0882	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	pchedar	lokale Becken-, Figuren- und Verbindungsstationen	P+CHD+AR	EINSATZ + WECHSEL + QUELLE	Material einsetzen; Arbeitsgut umsetzen; Entnahmestelle	P917-I0969
P912-E1409	P912-D1132	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	shedy	lokale Becken-, Figuren- und Verbindungsstationen	SHED+DY	ABSETZEN + ENDE	absetzen lassen; Arbeitsschritt schließen	P917-I0970
P912-E1410	P912-D0997	f83r	f83r.1	BIOLOGICAL	WORKSHOP_PROSE	qopchedy	lokale Becken-, Figuren- und Verbindungsstationen	CARRIER_Q+O+P+CHD+Y	EINTRITT + GANG + EINSATZ + WECHSEL + DIES	neuen Kartenblock beginnen; Arbeitsgang ausführen; Material einsetzen; Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0971
P912-E1411	P912-D1200	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	sol	lokale Becken-, Figuren- und Verbindungsstationen	OL	WEITER	im selben Arbeitsgang fortfahren	P917-I0972
P912-E1412	P912-D0123	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	cheey	lokale Becken-, Figuren- und Verbindungsstationen	SH+EE+Y	HALT + LANG + DIES	Arbeitsgegenstand halten; länger oder gehalten; dieser Arbeitsgegenstand	P917-I0972
P912-E1413	P912-D0931	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	qokaiin	lokale Becken-, Figuren- und Verbindungsstationen	OK+AIIN	START + SOLLWERT	Arbeitsgang ansetzen; Sollmaß	P917-I0973
P912-E1414	P912-D1175	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	shol	lokale Becken-, Figuren- und Verbindungsstationen	SH+OL	HALT + WEITER	Arbeitsgegenstand halten; im selben Arbeitsgang fortfahren	P917-I0974
P912-E1415	P912-D0470	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	lchs	lokale Becken-, Figuren- und Verbindungsstationen	L+CH+S	VERBINDUNG + AUSWAHL + WAHL	entlang des Arbeitswegs führen; bezeichneten Anteil entnehmen; Arbeitsvariante auswählen	P917-I0975
P912-E1416	P912-D1161	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	shey	lokale Becken-, Figuren- und Verbindungsstationen	SH+E+Y	HALT + KURZ + DIES	Arbeitsgegenstand halten; kurz oder direkt; dieser Arbeitsgegenstand	P917-I0976
P912-E1417	P912-D1020	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	qoteedy	lokale Becken-, Figuren- und Verbindungsstationen	OT+EE+DY	NAECHST + LANG + ENDE	danach oder nächster Posten; länger oder gehalten; Arbeitsschritt schließen	P917-I0977
P912-E1418	P912-D1046	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	rches	lokale Becken-, Figuren- und Verbindungsstationen	R+CH+E+S	MARKE + AUSWAHL + KURZ + WAHL	Zustand kennzeichnen; bezeichneten Anteil entnehmen; kurz oder direkt; Arbeitsvariante auswählen	P917-I0978
P912-E1419	P912-D0040	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	ar	lokale Becken-, Figuren- und Verbindungsstationen	AR	QUELLE	Entnahmestelle	P917-I0979
P912-E1420	P912-D0107	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	chedy	lokale Becken-, Figuren- und Verbindungsstationen	CHD+Y	WECHSEL + DIES	Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0979
P912-E1421	P912-D0377	f83r	f83r.2	BIOLOGICAL	WORKSHOP_PROSE	dor	lokale Becken-, Figuren- und Verbindungsstationen	D_ADDR+OR	UNTER + EINTRAG	bezeichneter Teil; Ansatz oder Zubereitung	P917-I0980
P912-E1422	P912-D0699	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	olkeedy	lokale Becken-, Figuren- und Verbindungsstationen	SOLK+EE+DY	SAMMELN + LANG + ENDE	auffangen; länger oder gehalten; Arbeitsschritt schließen	P917-I0980
P912-E1423	P912-D1009	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	qotal	lokale Becken-, Figuren- und Verbindungsstationen	OT+AL	NAECHST + ZIEL	danach oder nächster Posten; Ziel- oder Anschlussstelle	P917-I0981
P912-E1424	P912-D0177	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	chkeedy	lokale Becken-, Figuren- und Verbindungsstationen	CHK+EE+DY	BEHANDLUNG + LANG + ENDE	Arbeitsgegenstand behandeln; länger oder gehalten; Arbeitsschritt schließen	P917-I0981
P912-E1425	P912-D0166	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	chey	lokale Becken-, Figuren- und Verbindungsstationen	Y	DIES	dieser Arbeitsgegenstand	P917-I0982
P912-E1426	P912-D0288	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	daiin	lokale Becken-, Figuren- und Verbindungsstationen	AIIN	SOLLWERT	Sollmaß	P917-I0982
P912-E1427	P912-D0166	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	chey	lokale Becken-, Figuren- und Verbindungsstationen	Y	DIES	dieser Arbeitsgegenstand	P917-I0982
P912-E1428	P912-D0463	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	lchedy	lokale Becken-, Figuren- und Verbindungsstationen	L+CHD+DY	VERBINDUNG + WECHSEL + ENDE	entlang des Arbeitswegs führen; Arbeitsgut umsetzen; Arbeitsschritt schließen	P917-I0982
P912-E1429	P912-D0931	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	qokaiin	lokale Becken-, Figuren- und Verbindungsstationen	OK+AIIN	START + SOLLWERT	Arbeitsgang ansetzen; Sollmaß	P917-I0983
P912-E1430	P912-D1009	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	qotal	lokale Becken-, Figuren- und Verbindungsstationen	OT+AL	NAECHST + ZIEL	danach oder nächster Posten; Ziel- oder Anschlussstelle	P917-I0984
P912-E1431	P912-D0321	f83r	f83r.3	BIOLOGICAL	WORKSHOP_PROSE	dar	lokale Becken-, Figuren- und Verbindungsstationen	D_ADDR+AR	UNTER + QUELLE	bezeichneter Teil; Entnahmestelle	P917-I0984
P912-E1432	P912-D0979	f83r	f83r.4	BIOLOGICAL	WORKSHOP_PROSE	qokshedy	lokale Becken-, Figuren- und Verbindungsstationen	OK+SH+E+DY	START + HALT + KURZ + ENDE	Arbeitsgang ansetzen; Arbeitsgegenstand halten; kurz oder direkt; Arbeitsschritt schließen	P917-I0984
P912-E1433	P912-D0107	f83r	f83r.4	BIOLOGICAL	WORKSHOP_PROSE	chedy	lokale Becken-, Figuren- und Verbindungsstationen	CHD+Y	WECHSEL + DIES	Arbeitsgut umsetzen; dieser Arbeitsgegenstand	P917-I0985
P912-E1434	P912-D0952	f83r	f83r.4	BIOLOGICAL	WORKSHOP_PROSE	qokedy	lokale Becken-, Figuren- und Verbindungsstationen	OK+E+DY	START + KURZ + ENDE	Arbeitsgang ansetzen; kurz oder direkt; Arbeitsschritt schließen	P917-I0986
P912-E1435	P912-D0176	f83r	f83r.4	BIOLOGICAL	WORKSHOP_PROSE	chkedy	lokale Becken-, Figuren- und Verbindungsstationen	CHK+E+D_ADDR+Y	BEHANDLUNG + KURZ + UNTER + DIES	Arbeitsgegenstand behandeln; kurz oder direkt; bezeichneter Teil; dieser Arbeitsgegenstand	P917-I0987
P912-E1436	P912-D0288	f83r	f83r.4	BIOLOGICAL	WORKSHOP_PROSE	daiin	lokale Becken-, Figuren- und Verbindungsstationen	AIIN	SOLLWERT	Sollmaß	P917-I0988
