source_group_id	edition	page	locus	kind	block	source_group_index	ivtff_group_raw	left_separator	right_separator	M	V	A
ZL3b|f77r.42|G007	ZL3b	f77r	f77r.42	P	f77r:P3	7	aiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦aiin⟧	⟦aiin⟧	⟦aiin⟧
ZL3b|f77r.42|G008	ZL3b	f77r	f77r.42	P	f77r:P3	8	al	DEFINITE_SPACE	LINE_END	⟦al⟧	⟦al⟧	⟦al⟧
ZL3b|f77r.43|G001	ZL3b	f77r	f77r.43	P	f77r:P3	1	d	LINE_START	UNCERTAIN_SMALL_SPACE	⟦d⟧	⟦d⟧	⟦d⟧
ZL3b|f77r.43|G002	ZL3b	f77r	f77r.43	P	f77r:P3	2	chee	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	⟦chee⟧	⟦chee⟧	⟦chee⟧
ZL3b|f77r.43|G003	ZL3b	f77r	f77r.43	P	f77r:P3	3	ol	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.43|G004	ZL3b	f77r	f77r.43	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.43|G005	ZL3b	f77r	f77r.43	P	f77r:P3	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
ZL3b|f77r.43|G006	ZL3b	f77r	f77r.43	P	f77r:P3	6	qoteedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qoteedy⟧	⟦qoteedy⟧	⟦qoteedy⟧
ZL3b|f77r.43|G007	ZL3b	f77r	f77r.43	P	f77r:P3	7	qotedy	DEFINITE_SPACE	DEFINITE_SPACE	A?	A?	A?
ZL3b|f77r.43|G008	ZL3b	f77r	f77r.43	P	f77r:P3	8	raiin	DEFINITE_SPACE	LINE_END	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
ZL3b|f77r.44|G001	ZL3b	f77r	f77r.44	P	f77r:P3	1	sheey	LINE_START	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
ZL3b|f77r.44|G002	ZL3b	f77r	f77r.44	P	f77r:P3	2	qepchedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦qepchedy⟧	⟦qepchedy⟧	⟦qepchedy⟧
ZL3b|f77r.44|G003	ZL3b	f77r	f77r.44	P	f77r:P3	3	qol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qol⟧	⟦qol⟧	⟦qol⟧
ZL3b|f77r.44|G004	ZL3b	f77r	f77r.44	P	f77r:P3	4	cheedy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheedy⟧	⟦cheedy⟧	⟦cheedy⟧
ZL3b|f77r.44|G005	ZL3b	f77r	f77r.44	P	f77r:P3	5	qokear	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokear⟧	⟦qokear⟧	⟦qokear⟧
ZL3b|f77r.44|G006	ZL3b	f77r	f77r.44	P	f77r:P3	6	cheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheey⟧	⟦cheey⟧	⟦cheey⟧
ZL3b|f77r.44|G007	ZL3b	f77r	f77r.44	P	f77r:P3	7	loly	DEFINITE_SPACE	DEFINITE_SPACE	⟦loly⟧	⟦loly⟧	⟦loly⟧
ZL3b|f77r.44|G008	ZL3b	f77r	f77r.44	P	f77r:P3	8	dy	DEFINITE_SPACE	LINE_END	⟦dy⟧	⟦dy⟧	⟦dy⟧
ZL3b|f77r.45|G001	ZL3b	f77r	f77r.45	P	f77r:P3	1	qokaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
ZL3b|f77r.45|G002	ZL3b	f77r	f77r.45	P	f77r:P3	2	ches	DEFINITE_SPACE	DEFINITE_SPACE	⟦ches⟧	⟦ches⟧	⟦ches⟧
ZL3b|f77r.45|G003	ZL3b	f77r	f77r.45	P	f77r:P3	3	lchear	DEFINITE_SPACE	DEFINITE_SPACE	⟦lchear⟧	⟦lchear⟧	⟦lchear⟧
ZL3b|f77r.45|G004	ZL3b	f77r	f77r.45	P	f77r:P3	4	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
ZL3b|f77r.45|G005	ZL3b	f77r	f77r.45	P	f77r:P3	5	chr	DEFINITE_SPACE	DEFINITE_SPACE	⟦chr⟧	⟦chr⟧	⟦chr⟧
ZL3b|f77r.45|G006	ZL3b	f77r	f77r.45	P	f77r:P3	6	sl	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦sl⟧	⟦sl⟧	⟦sl⟧
ZL3b|f77r.45|G007	ZL3b	f77r	f77r.45	P	f77r:P3	7	s	UNCERTAIN_SMALL_SPACE	UNCERTAIN_SMALL_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f77r.45|G008	ZL3b	f77r	f77r.45	P	f77r:P3	8	ain	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ain⟧	⟦ain⟧	⟦ain⟧
ZL3b|f77r.45|G009	ZL3b	f77r	f77r.45	P	f77r:P3	9	ol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ol⟧	⟦ol⟧	⟦ol⟧
ZL3b|f77r.45|G010	ZL3b	f77r	f77r.45	P	f77r:P3	10	raiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦raiin⟧	⟦raiin⟧	⟦raiin⟧
ZL3b|f77r.45|G011	ZL3b	f77r	f77r.45	P	f77r:P3	11	lod	DEFINITE_SPACE	LINE_END	⟦lod⟧	⟦lod⟧	⟦lod⟧
ZL3b|f77r.46|G001	ZL3b	f77r	f77r.46	P	f77r:P3	1	daiin	LINE_START	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.46|G002	ZL3b	f77r	f77r.46	P	f77r:P3	2	chlchpsheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦chlchpsheey⟧	⟦chlchpsheey⟧	⟦chlchpsheey⟧
ZL3b|f77r.46|G003	ZL3b	f77r	f77r.46	P	f77r:P3	3	tal	DEFINITE_SPACE	DEFINITE_SPACE	⟦tal⟧	⟦tal⟧	⟦tal⟧
ZL3b|f77r.46|G004	ZL3b	f77r	f77r.46	P	f77r:P3	4	cheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦cheol⟧	⟦cheol⟧	⟦cheol⟧
ZL3b|f77r.46|G005	ZL3b	f77r	f77r.46	P	f77r:P3	5	dag	DEFINITE_SPACE	DEFINITE_SPACE	⟦dag⟧	⟦dag⟧	⟦dag⟧
ZL3b|f77r.46|G006	ZL3b	f77r	f77r.46	P	f77r:P3	6	as	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦as⟧	⟦as⟧	⟦as⟧
ZL3b|f77r.46|G007	ZL3b	f77r	f77r.46	P	f77r:P3	7	otey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦otey⟧	⟦otey⟧	⟦otey⟧
ZL3b|f77r.46|G008	ZL3b	f77r	f77r.46	P	f77r:P3	8	daiin	DEFINITE_SPACE	LINE_END	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f77r.47|G001	ZL3b	f77r	f77r.47	P	f77r:P3	1	ysheey	LINE_START	DEFINITE_SPACE	⟦ysheey⟧	⟦ysheey⟧	⟦ysheey⟧
ZL3b|f77r.47|G002	ZL3b	f77r	f77r.47	P	f77r:P3	2	dal	DEFINITE_SPACE	DEFINITE_SPACE	⟦dal⟧	⟦dal⟧	⟦dal⟧
ZL3b|f77r.47|G003	ZL3b	f77r	f77r.47	P	f77r:P3	3	saiis[o:a]l	DEFINITE_SPACE	DEFINITE_SPACE	⟦saiis[o:a]l⟧	⟦saiis[o:a]l⟧	⟦saiis[o:a]l⟧
ZL3b|f77r.47|G004	ZL3b	f77r	f77r.47	P	f77r:P3	4	sal	DEFINITE_SPACE	DEFINITE_SPACE	⟦sal⟧	⟦sal⟧	⟦sal⟧
ZL3b|f77r.47|G005	ZL3b	f77r	f77r.47	P	f77r:P3	5	dalo	DEFINITE_SPACE	DEFINITE_SPACE	⟦dalo⟧	⟦dalo⟧	⟦dalo⟧
ZL3b|f77r.47|G006	ZL3b	f77r	f77r.47	P	f77r:P3	6	tain	DEFINITE_SPACE	DEFINITE_SPACE	⟦tain⟧	⟦tain⟧	⟦tain⟧
ZL3b|f77r.47|G007	ZL3b	f77r	f77r.47	P	f77r:P3	7	dary	DEFINITE_SPACE	DEFINITE_SPACE	⟦dary⟧	⟦dary⟧	⟦dary⟧
ZL3b|f77r.47|G008	ZL3b	f77r	f77r.47	P	f77r:P3	8	dalo	DEFINITE_SPACE	LINE_END	⟦dalo⟧	⟦dalo⟧	⟦dalo⟧
ZL3b|f77r.48|G001	ZL3b	f77r	f77r.48	P	f77r:P3	1	sodar	LINE_START	DEFINITE_SPACE	⟦sodar⟧	⟦sodar⟧	⟦sodar⟧
ZL3b|f77r.48|G002	ZL3b	f77r	f77r.48	P	f77r:P3	2	oloky	DEFINITE_SPACE	LINE_END	⟦oloky⟧	⟦oloky⟧	⟦oloky⟧
ZL3b|f77r.49|G001	ZL3b	f77r	f77r.49	L	f77r.49:LABEL	1	otchdy	LINE_START	LINE_END	⟦otchdy⟧	⟦otchdy⟧	⟦otchdy⟧
ZL3b|f77r.50|G001	ZL3b	f77r	f77r.50	L	f77r.50:LABEL	1	otolaiin	LINE_START	UNCERTAIN_SMALL_SPACE	⟦otolaiin⟧	⟦otolaiin⟧	⟦otolaiin⟧
ZL3b|f77r.50|G002	ZL3b	f77r	f77r.50	L	f77r.50:LABEL	2	o	UNCERTAIN_SMALL_SPACE	LINE_END	⟦o⟧	⟦o⟧	⟦o⟧
ZL3b|f17r.4|G001	ZL3b	f17r	f17r.4	P	f17r:P1	1	tcho@154;	LINE_START	DEFINITE_SPACE	⟦tcho@154;⟧	⟦tcho@154;⟧	⟦tcho@154;⟧
ZL3b|f17r.4|G002	ZL3b	f17r	f17r.4	P	f17r:P1	2	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
ZL3b|f17r.4|G003	ZL3b	f17r	f17r.4	P	f17r:P1	3	qokol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokol⟧	⟦qokol⟧	⟦qokol⟧
ZL3b|f17r.4|G004	ZL3b	f17r	f17r.4	P	f17r:P1	4	qor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qor⟧	⟦qor⟧	⟦qor⟧
ZL3b|f17r.4|G005	ZL3b	f17r	f17r.4	P	f17r:P1	5	olaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦olaiin⟧	⟦olaiin⟧	⟦olaiin⟧
ZL3b|f17r.4|G006	ZL3b	f17r	f17r.4	P	f17r:P1	6	opydg	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦opydg⟧	⟦opydg⟧	⟦opydg⟧
ZL3b|f17r.4|G007	ZL3b	f17r	f17r.4	P	f17r:P1	7	som	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦som⟧	⟦som⟧	⟦som⟧
ZL3b|f17r.4|G008	ZL3b	f17r	f17r.4	P	f17r:P1	8	ypchy	DEFINITE_SPACE	DEFINITE_SPACE	⟦ypchy⟧	⟦ypchy⟧	⟦ypchy⟧
ZL3b|f17r.4|G009	ZL3b	f17r	f17r.4	P	f17r:P1	9	ypaim	DEFINITE_SPACE	LINE_END	⟦ypaim⟧	⟦ypaim⟧	⟦ypaim⟧
ZL3b|f17r.5|G001	ZL3b	f17r	f17r.5	P	f17r:P1	1	ychekchy	LINE_START	DEFINITE_SPACE	⟦ychekchy⟧	⟦ychekchy⟧	⟦ychekchy⟧
ZL3b|f17r.5|G002	ZL3b	f17r	f17r.5	P	f17r:P1	2	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
ZL3b|f17r.5|G003	ZL3b	f17r	f17r.5	P	f17r:P1	3	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
ZL3b|f17r.5|G004	ZL3b	f17r	f17r.5	P	f17r:P1	4	shor	DEFINITE_SPACE	DEFINITE_SPACE	⟦shor⟧	⟦shor⟧	⟦shor⟧
ZL3b|f17r.5|G005	ZL3b	f17r	f17r.5	P	f17r:P1	5	cphor	DEFINITE_SPACE	DEFINITE_SPACE	⟦cphor⟧	⟦cphor⟧	⟦cphor⟧
ZL3b|f17r.5|G006	ZL3b	f17r	f17r.5	P	f17r:P1	6	cphaldy	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cphaldy⟧	⟦cphaldy⟧	⟦cphaldy⟧
ZL3b|f17r.5|G007	ZL3b	f17r	f17r.5	P	f17r:P1	7	dair	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦dair⟧	⟦dair⟧	⟦dair⟧
ZL3b|f17r.5|G008	ZL3b	f17r	f17r.5	P	f17r:P1	8	cthey	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthey⟧	⟦cthey⟧	⟦cthey⟧
ZL3b|f17r.5|G009	ZL3b	f17r	f17r.5	P	f17r:P1	9	qody	DEFINITE_SPACE	LINE_END	⟦qody⟧	⟦qody⟧	⟦qody⟧
ZL3b|f17r.6|G001	ZL3b	f17r	f17r.6	P	f17r:P1	1	tsho	LINE_START	DEFINITE_SPACE	⟦tsho⟧	⟦tsho⟧	⟦tsho⟧
ZL3b|f17r.6|G002	ZL3b	f17r	f17r.6	P	f17r:P1	2	qof	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦qof⟧	⟦qof⟧	⟦qof⟧
ZL3b|f17r.6|G003	ZL3b	f17r	f17r.6	P	f17r:P1	3	cho	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦cho⟧	⟦cho⟧	⟦cho⟧
ZL3b|f17r.6|G004	ZL3b	f17r	f17r.6	P	f17r:P1	4	qokcheor	DEFINITE_SPACE	DEFINITE_SPACE	⟦qokcheor⟧	⟦qokcheor⟧	⟦qokcheor⟧
ZL3b|f17r.6|G005	ZL3b	f17r	f17r.6	P	f17r:P1	5	cheteg	DEFINITE_SPACE	LINE_END	⟦cheteg⟧	⟦cheteg⟧	⟦cheteg⟧
ZL3b|f21r.8|G001	ZL3b	f21r	f21r.8	P	f21r:P1	1	fcho	LINE_START	UNCERTAIN_SMALL_SPACE	⟦fcho⟧	⟦fcho⟧	⟦fcho⟧
ZL3b|f21r.8|G002	ZL3b	f21r	f21r.8	P	f21r:P1	2	kshy	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦kshy⟧	⟦kshy⟧	⟦kshy⟧
ZL3b|f21r.8|G003	ZL3b	f21r	f21r.8	P	f21r:P1	3	otor	DEFINITE_SPACE	DEFINITE_SPACE	⟦otor⟧	⟦otor⟧	⟦otor⟧
ZL3b|f21r.8|G004	ZL3b	f21r	f21r.8	P	f21r:P1	4	sheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheol⟧	⟦sheol⟧	⟦sheol⟧
ZL3b|f21r.8|G005	ZL3b	f21r	f21r.8	P	f21r:P1	5	ocphal	DEFINITE_SPACE	DEFINITE_SPACE	⟦ocphal⟧	⟦ocphal⟧	⟦ocphal⟧
ZL3b|f21r.8|G006	ZL3b	f21r	f21r.8	P	f21r:P1	6	opsheas	DEFINITE_SPACE	DEFINITE_SPACE	⟦opsheas⟧	⟦opsheas⟧	⟦opsheas⟧
ZL3b|f21r.8|G007	ZL3b	f21r	f21r.8	P	f21r:P1	7	cthodaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthodaiin⟧	⟦cthodaiin⟧	⟦cthodaiin⟧
ZL3b|f21r.8|G008	ZL3b	f21r	f21r.8	P	f21r:P1	8	oty	DEFINITE_SPACE	LINE_END	⟦oty⟧	⟦oty⟧	⟦oty⟧
ZL3b|f21r.9|G001	ZL3b	f21r	f21r.9	P	f21r:P1	1	okaiin	LINE_START	DEFINITE_SPACE	D?	D?	D?
ZL3b|f21r.9|G002	ZL3b	f21r	f21r.9	P	f21r:P1	2	sho	DEFINITE_SPACE	DEFINITE_SPACE	⟦sho⟧	⟦sho⟧	⟦sho⟧
ZL3b|f21r.9|G003	ZL3b	f21r	f21r.9	P	f21r:P1	3	tshaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦tshaiin⟧	⟦tshaiin⟧	⟦tshaiin⟧
ZL3b|f21r.9|G004	ZL3b	f21r	f21r.9	P	f21r:P1	4	chkaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦chkaiin⟧	⟦chkaiin⟧	⟦chkaiin⟧
ZL3b|f21r.9|G005	ZL3b	f21r	f21r.9	P	f21r:P1	5	sh	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦sh⟧	⟦sh⟧	⟦sh⟧
ZL3b|f21r.9|G006	ZL3b	f21r	f21r.9	P	f21r:P1	6	cthey	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦cthey⟧	⟦cthey⟧	⟦cthey⟧
ZL3b|f21r.9|G007	ZL3b	f21r	f21r.9	P	f21r:P1	7	cthody	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthody⟧	⟦cthody⟧	⟦cthody⟧
ZL3b|f21r.9|G008	ZL3b	f21r	f21r.9	P	f21r:P1	8	cthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cthy⟧	⟦cthy⟧	⟦cthy⟧
ZL3b|f21r.9|G009	ZL3b	f21r	f21r.9	P	f21r:P1	9	s	DEFINITE_SPACE	LINE_END	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f21r.10|G001	ZL3b	f21r	f21r.10	P	f21r:P1	1	totchy	LINE_START	DEFINITE_SPACE	⟦totchy⟧	⟦totchy⟧	⟦totchy⟧
ZL3b|f21r.10|G002	ZL3b	f21r	f21r.10	P	f21r:P1	2	keor	DEFINITE_SPACE	DEFINITE_SPACE	⟦keor⟧	⟦keor⟧	⟦keor⟧
ZL3b|f21r.10|G003	ZL3b	f21r	f21r.10	P	f21r:P1	3	chy	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦chy⟧	⟦chy⟧	⟦chy⟧
ZL3b|f21r.10|G004	ZL3b	f21r	f21r.10	P	f21r:P1	4	ky	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦ky⟧	⟦ky⟧	⟦ky⟧
ZL3b|f21r.10|G005	ZL3b	f21r	f21r.10	P	f21r:P1	5	qotaiin	DEFINITE_SPACE	DEFINITE_SPACE	C?	C?	C?
ZL3b|f21r.10|G006	ZL3b	f21r	f21r.10	P	f21r:P1	6	qotchol	DEFINITE_SPACE	DEFINITE_SPACE	⟦qotchol⟧	⟦qotchol⟧	⟦qotchol⟧
ZL3b|f21r.10|G007	ZL3b	f21r	f21r.10	P	f21r:P1	7	ty	DEFINITE_SPACE	DEFINITE_SPACE	⟦ty⟧	⟦ty⟧	⟦ty⟧
ZL3b|f21r.10|G008	ZL3b	f21r	f21r.10	P	f21r:P1	8	ctheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦ctheey⟧	⟦ctheey⟧	⟦ctheey⟧
ZL3b|f21r.10|G009	ZL3b	f21r	f21r.10	P	f21r:P1	9	otaiin	DEFINITE_SPACE	LINE_END	C?	C?	C?
ZL3b|f21r.11|G001	ZL3b	f21r	f21r.11	P	f21r:P1	1	shol	LINE_START	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
ZL3b|f21r.11|G002	ZL3b	f21r	f21r.11	P	f21r:P1	2	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f21r.11|G003	ZL3b	f21r	f21r.11	P	f21r:P1	3	shol	DEFINITE_SPACE	DEFINITE_SPACE	⟦shol⟧	⟦shol⟧	⟦shol⟧
ZL3b|f21r.11|G004	ZL3b	f21r	f21r.11	P	f21r:P1	4	tchol	DEFINITE_SPACE	DEFINITE_SPACE	⟦tchol⟧	⟦tchol⟧	⟦tchol⟧
ZL3b|f21r.11|G005	ZL3b	f21r	f21r.11	P	f21r:P1	5	chcthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chcthy⟧	⟦chcthy⟧	⟦chcthy⟧
ZL3b|f21r.11|G006	ZL3b	f21r	f21r.11	P	f21r:P1	6	otyky	DEFINITE_SPACE	DEFINITE_SPACE	⟦otyky⟧	⟦otyky⟧	⟦otyky⟧
ZL3b|f21r.11|G007	ZL3b	f21r	f21r.11	P	f21r:P1	7	shey	DEFINITE_SPACE	DEFINITE_SPACE	⟦shey⟧	⟦shey⟧	⟦shey⟧
ZL3b|f21r.11|G008	ZL3b	f21r	f21r.11	P	f21r:P1	8	yteol	DEFINITE_SPACE	DEFINITE_SPACE	⟦yteol⟧	⟦yteol⟧	⟦yteol⟧
ZL3b|f21r.11|G009	ZL3b	f21r	f21r.11	P	f21r:P1	9	shody	DEFINITE_SPACE	LINE_END	⟦shody⟧	⟦shody⟧	⟦shody⟧
ZL3b|f21r.12|G001	ZL3b	f21r	f21r.12	P	f21r:P1	1	ykeey	LINE_START	DEFINITE_SPACE	⟦ykeey⟧	⟦ykeey⟧	⟦ykeey⟧
ZL3b|f21r.12|G002	ZL3b	f21r	f21r.12	P	f21r:P1	2	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
ZL3b|f21r.12|G003	ZL3b	f21r	f21r.12	P	f21r:P1	3	sheey	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheey⟧	⟦sheey⟧	⟦sheey⟧
ZL3b|f21r.12|G004	ZL3b	f21r	f21r.12	P	f21r:P1	4	ysheol	DEFINITE_SPACE	DEFINITE_SPACE	⟦ysheol⟧	⟦ysheol⟧	⟦ysheol⟧
ZL3b|f21r.12|G005	ZL3b	f21r	f21r.12	P	f21r:P1	5	chor	DEFINITE_SPACE	DEFINITE_SPACE	⟦chor⟧	⟦chor⟧	⟦chor⟧
ZL3b|f21r.12|G006	ZL3b	f21r	f21r.12	P	f21r:P1	6	chol	DEFINITE_SPACE	DEFINITE_SPACE	⟦chol⟧	⟦chol⟧	⟦chol⟧
ZL3b|f21r.12|G007	ZL3b	f21r	f21r.12	P	f21r:P1	7	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f21r.12|G008	ZL3b	f21r	f21r.12	P	f21r:P1	8	chkaiin	DEFINITE_SPACE	LINE_END	⟦chkaiin⟧	⟦chkaiin⟧	⟦chkaiin⟧
ZL3b|f32v.7|G001	ZL3b	f32v	f32v.7	P	f32v:P1	1	ksho	LINE_START	DEFINITE_SPACE	⟦ksho⟧	⟦ksho⟧	⟦ksho⟧
ZL3b|f32v.7|G002	ZL3b	f32v	f32v.7	P	f32v:P1	2	cpho[s:r]	DEFINITE_SPACE	DEFINITE_SPACE	⟦cpho[s:r]⟧	⟦cpho[s:r]⟧	⟦cpho[s:r]⟧
ZL3b|f32v.7|G003	ZL3b	f32v	f32v.7	P	f32v:P1	3	she	DEFINITE_SPACE	DEFINITE_SPACE	⟦she⟧	⟦she⟧	⟦she⟧
ZL3b|f32v.7|G004	ZL3b	f32v	f32v.7	P	f32v:P1	4	sheaiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦sheaiin⟧	⟦sheaiin⟧	⟦sheaiin⟧
ZL3b|f32v.7|G005	ZL3b	f32v	f32v.7	P	f32v:P1	5	otshcho	DEFINITE_SPACE	DEFINITE_SPACE	⟦otshcho⟧	⟦otshcho⟧	⟦otshcho⟧
ZL3b|f32v.7|G006	ZL3b	f32v	f32v.7	P	f32v:P1	6	r	DEFINITE_SPACE	DEFINITE_SPACE	⟦r⟧	⟦r⟧	⟦r⟧
ZL3b|f32v.7|G007	ZL3b	f32v	f32v.7	P	f32v:P1	7	dain	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦dain⟧	⟦dain⟧	⟦dain⟧
ZL3b|f32v.7|G008	ZL3b	f32v	f32v.7	P	f32v:P1	8	shckhy	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦shckhy⟧	⟦shckhy⟧	⟦shckhy⟧
ZL3b|f32v.7|G009	ZL3b	f32v	f32v.7	P	f32v:P1	9	s	DEFINITE_SPACE	DEFINITE_SPACE	⟦s⟧	⟦s⟧	⟦s⟧
ZL3b|f32v.7|G010	ZL3b	f32v	f32v.7	P	f32v:P1	10	odan	DEFINITE_SPACE	LINE_END	⟦odan⟧	⟦odan⟧	⟦odan⟧
ZL3b|f32v.8|G001	ZL3b	f32v	f32v.8	P	f32v:P1	1	otchol	LINE_START	DEFINITE_SPACE	⟦otchol⟧	⟦otchol⟧	⟦otchol⟧
ZL3b|f32v.8|G002	ZL3b	f32v	f32v.8	P	f32v:P1	2	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.8|G003	ZL3b	f32v	f32v.8	P	f32v:P1	3	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.8|G004	ZL3b	f32v	f32v.8	P	f32v:P1	4	ctho	DEFINITE_SPACE	UNCERTAIN_SMALL_SPACE	⟦ctho⟧	⟦ctho⟧	⟦ctho⟧
ZL3b|f32v.8|G005	ZL3b	f32v	f32v.8	P	f32v:P1	5	daiin	UNCERTAIN_SMALL_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.8|G006	ZL3b	f32v	f32v.8	P	f32v:P1	6	qotaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	C?	C?	C?
ZL3b|f32v.8|G007	ZL3b	f32v	f32v.8	P	f32v:P1	7	otchy	DRAWING_INTERRUPTION	DEFINITE_SPACE	⟦otchy⟧	⟦otchy⟧	⟦otchy⟧
ZL3b|f32v.8|G008	ZL3b	f32v	f32v.8	P	f32v:P1	8	d	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦d⟧	⟦d⟧	⟦d⟧
ZL3b|f32v.8|G009	ZL3b	f32v	f32v.8	P	f32v:P1	9	shan	DRAWING_INTERRUPTION	LINE_END	⟦shan⟧	⟦shan⟧	⟦shan⟧
ZL3b|f32v.9|G001	ZL3b	f32v	f32v.9	P	f32v:P1	1	qotchy	LINE_START	DEFINITE_SPACE	⟦qotchy⟧	⟦qotchy⟧	⟦qotchy⟧
ZL3b|f32v.9|G002	ZL3b	f32v	f32v.9	P	f32v:P1	2	cfhy	DEFINITE_SPACE	DEFINITE_SPACE	⟦cfhy⟧	⟦cfhy⟧	⟦cfhy⟧
ZL3b|f32v.9|G003	ZL3b	f32v	f32v.9	P	f32v:P1	3	skey	DEFINITE_SPACE	DEFINITE_SPACE	⟦skey⟧	⟦skey⟧	⟦skey⟧
ZL3b|f32v.9|G004	ZL3b	f32v	f32v.9	P	f32v:P1	4	chocthy	DEFINITE_SPACE	DEFINITE_SPACE	⟦chocthy⟧	⟦chocthy⟧	⟦chocthy⟧
ZL3b|f32v.9|G005	ZL3b	f32v	f32v.9	P	f32v:P1	5	daiin	DEFINITE_SPACE	DEFINITE_SPACE	⟦daiin⟧	⟦daiin⟧	⟦daiin⟧
ZL3b|f32v.9|G006	ZL3b	f32v	f32v.9	P	f32v:P1	6	cthaiin	DEFINITE_SPACE	DRAWING_INTERRUPTION	⟦cthaiin⟧	⟦cthaiin⟧	⟦cthaiin⟧
