length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L25	25	G458-L25-G458-A11	G458-A11	4	G407-E4149	4149	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	OK+AIR	AIR+OK	G447-N14867	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	5	G407-E4150	4150	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+DA+AM_ADDR	DA+Y+AM_ADDR	G447-N28547	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	6	G407-E4151	4151	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL+Y	AIR+Y	G447-N00681	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	7	G407-E4152	4152	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	8	G407-E4153	4153	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+E+O+AM_ADDR	CH+EE+O+AM_ADDR	G447-N02888	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	9	G407-E4154	4154	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CARRIER_Q+O+A_ADDR+Y	CARRIER_Q+O+A_ADDR+AIIN	G447-N01337	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	10	G407-E4155	4155	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AIR	AL	G447-N00084	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	11	G407-E4156	4156	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+E+O+Y	CH+E+Y+O	G447-N03429	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	12	G407-E4157	4157	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	L+AIN	AIR+AIN	G447-N11246	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	13	G407-E4158	4158	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	14	G407-E4159	4159	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	HO+M_LOCAL	HO	G447-N09572	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	15	G407-E4160	4160	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	CH+AIIN	AIIN+CH	G447-N01927	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	16	G407-E4161	4161	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	T+AIIN	AIIN+T	G447-N27077	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	17	G407-E4162	4162	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	DA+AM_ADDR	AM_ADDR	G447-N07774	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	18	G407-E4163	4163	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	SH+O+E+T+Y	O+SH+E+T+Y	G447-N26405	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	19	G407-E4164	4164	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	20	G407-E4165	4165	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	21	G407-E4166	4166	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y+K+CHD+Y	AIIN+K+CHD+Y	G447-N29100	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	22	G407-E4167	4167	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	OT+AM_ADDR	OL+AM_ADDR	G447-N18784	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	23	G407-E4168	4168	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	24	G407-E4169	4169	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A11	G458-A11	25	G407-E4170	4170	P1009-S614	f89r	Gefäß-/Pflanzenteilgruppe C	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	1	G407-E4192	4192	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	2	G407-E4193	4193	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O	CH+EE+O	G447-N02831	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	3	G407-E4194	4194	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AL	AIR	G447-N00244	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	4	G407-E4195	4195	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CARRIER_Q+O+IIN+S	CARRIER_Q+IIN+O+S	G447-N01613	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	5	G407-E4196	4196	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	SH+E+Y	E+SH+Y	G447-N25583	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	6	G407-E4197	4197	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+P+EEE+D_ADDR+OL	CH+EEE+D_ADDR+OL	G447-N06298	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	7	G407-E4198	4198	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+EE+Y	D_ADDR+E+Y	G447-N08433	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	8	G407-E4199	4199	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	O+CH+K+E+Y	O+CH+CHD+E+Y	G447-N13018	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	9	G407-E4200	4200	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+AL+Y	AL+CH+Y	G447-N02007	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	10	G407-E4201	4201	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	A_ADDR+LOCAL_CHAR_I+M_LOCAL	A_ADDR+LOCAL_CHAR_I	G447-N00948	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	11	G407-E4202	4202	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+O+S	CH+O+CH	G447-N05379	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	12	G407-E4203	4203	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	13	G407-E4204	4204	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+E+O+AL	CH+E+O+AIR	G447-N02868	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	14	G407-E4205	4205	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	15	G407-E4206	4206	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	16	G407-E4207	4207	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CHD+AIN	CH+AIN	G447-N07512	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	17	G407-E4208	4208	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+OL+CH+S+Y+CH+K+E+OL	D_ADDR+CH+S+Y+CH+K+E+OL	G447-N08737	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	18	G407-E4209	4209	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	19	G407-E4210	4210	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+O+D_ADDR+Y	CH+O+D_ADDR+AIIN	G447-N05228	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	20	G407-E4211	4211	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+EE+D_ADDR+Y	CH+E+D_ADDR+Y	G447-N03853	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	21	G407-E4212	4212	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	T+CH+O+D_ADDR+OL	CH+CH+O+D_ADDR+OL	G447-N27368	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	22	G407-E4213	4213	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+OR	CH	G447-N05679	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	23	G407-E4214	4214	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	OL+Y	OL	G447-N18495	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	24	G407-E4215	4215	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	CH+O+S	CH+O+CH	G447-N05379	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A12	G458-A12	25	G407-E4216	4216	P1009-S617	f89r	Gefäß-/Pflanzenteilgruppe D	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	1	G407-E4351	4351	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O	CH+EE+O	G447-N02831	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	2	G407-E4352	4352	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	L+O+IIN	AIR+O+IIN	G447-N12179	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	3	G407-E4353	4353	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	D_ADDR+O+LOCAL_CHAR_I+G_LABEL+O+M_LOCAL	D_ADDR+LOCAL_CHAR_I+O+G_LABEL+O+M_LOCAL	G447-N08632	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	4	G407-E4354	4354	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	S+CH+E+O+R	CHD+CH+E+O+R	G447-N22417	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	5	G407-E4355	4355	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	6	G407-E4356	4356	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OR+Y	AIIN+Y	G447-N18634	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	7	G407-E4357	4357	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	D_ADDR+OL	OL+D_ADDR	G447-N08706	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	8	G407-E4358	4358	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	9	G407-E4359	4359	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	10	G407-E4360	4360	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	K+EE+Y	CH+EE+Y	G447-N10496	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	11	G407-E4361	4361	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	12	G407-E4362	4362	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	13	G407-E4363	4363	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	14	G407-E4364	4364	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	15	G407-E4365	4365	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	K+EE+O+K+E+CH+Y	EE+O+K+E+CH+Y	G447-N10435	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	16	G407-E4366	4366	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+T+E+Y	CH+E+T+Y	G447-N06988	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	17	G407-E4367	4367	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	18	G407-E4368	4368	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	19	G407-E4369	4369	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+OL	OL+OK	G447-N17109	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	20	G407-E4370	4370	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	21	G407-E4371	4371	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+O+IIN	O+OK+IIN	G447-N17032	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	22	G407-E4372	4372	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	OK+E+O+Y	E+OK+O+Y	G447-N16344	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	23	G407-E4373	4373	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	O+EE+Y	EE+O+Y	G447-N13879	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	24	G407-E4374	4374	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L25	25	G458-L25-G458-A13	G458-A13	25	G407-E4375	4375	P1009-S627	f89r	Gefäß-/Pflanzenteilgruppe F	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	1	G407-E0007	7	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+R+E+S	CH+R+E+S	G447-N07314	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	2	G407-E0008	8	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	3	G407-E0009	9	G404-S001	f1r	F1R_TEXT_BLOCK_A	K+OR	CH+OR	G447-N10983	SAME_CLASS_SUBSTITUTION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	4	G407-E0010	10	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+OL+D_ADDR+Y	OL+D_ADDR+Y	G447-N26827	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	5	G407-E0011	11	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+OR+Y	OR+Y	G447-N23280	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
L26	26	G458-L26-G458-A01	G458-A01	6	G407-E0012	12	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+K+AR	CH+AR	G447-N04156	ATOM_DELETION	SAME_GDT457_SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_32_CARD_WINDOW
