length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L18	18	G458-L18-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0331	G407-E0332	READ	0	G407-E0332	G407-E0332	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0389	G407-E0390	READ_AMBER	0	G407-E0390	G407-E0390	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1010	G407-E1011	READ	0	G407-E1011	G407-E1011	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2698	G407-E2699	READ	0	G407-E2699	G407-E2699	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3826	G407-E3827	READ	0	G407-E3827	G407-E3827	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3867	G407-E3868	READ	0	G407-E3868	G407-E3869	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3907	G407-E3908	READ	0	G407-E3908	G407-E3908	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4090	G407-E4091	READ	0	G407-E4091	G407-E4093	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4163	G407-E4164	READ	0	G407-E4164	G407-E4164	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4209	G407-E4210	READ	0	G407-E4210	G407-E4210	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L18	18	G458-L18-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4368	G407-E4369	READ	0	G407-E4369	G407-E4372	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0025	G407-E0026	READ	0	G407-E0026	G407-E0026	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0143	G407-E0144	READ	0	G407-E0144	G407-E0144	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0332	G407-E0333	READ	0	G407-E0333	G407-E0335	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0390	G407-E0391	READ	0	G407-E0391	G407-E0391	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1011	G407-E1012	READ	0	G407-E1012	G407-E1012	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2699	G407-E2700	READ	0	G407-E2700	G407-E2700	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3827	G407-E3828	READ	0	G407-E3828	G407-E3828	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3868	G407-E3869	READ	0	G407-E3869	G407-E3869	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3908	G407-E3909	READ	0	G407-E3909	G407-E3910	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4091	G407-E4092	READ	0	G407-E4092	G407-E4093	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4164	G407-E4165	READ	0	G407-E4165	G407-E4165	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4210	G407-E4211	READ	0	G407-E4211	G407-E4211	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L19	19	G458-L19-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4369	G407-E4370	READ	0	G407-E4370	G407-E4372	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0026	G407-E0027	READ	0	G407-E0027	G407-E0027	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0144	G407-E0145	READ	0	G407-E0145	G407-E0145	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0333	G407-E0334	READ	0	G407-E0334	G407-E0335	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0391	G407-E0392	READ	0	G407-E0392	G407-E0392	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1012	G407-E1013	READ	0	G407-E1013	G407-E1013	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2700	G407-E2701	READ	0	G407-E2701	G407-E2701	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3828	G407-E3829	READ	0	G407-E3829	G407-E3829	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3869	G407-E3870	READ	0	G407-E3870	G407-E3870	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3909	G407-E3910	READ	0	G407-E3910	G407-E3912	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4092	G407-E4093	READ	0	G407-E4093	G407-E4093	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4165	G407-E4166	READ	0	G407-E4166	G407-E4166	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4211	G407-E4212	READ	0	G407-E4212	G407-E4212	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L20	20	G458-L20-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4370	G407-E4371	READ	0	G407-E4371	G407-E4372	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0027	G407-E0028	READ	0	G407-E0028	G407-E0028	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0145	G407-E0146	READ	0	G407-E0146	G407-E0146	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0334	G407-E0335	READ	0	G407-E0335	G407-E0335	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0392	G407-E0393	READ	0	G407-E0393	G407-E0393	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1013	G407-E1014	READ	0	G407-E1014	G407-E1014	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2701	G407-E2702	READ	0	G407-E2702	G407-E2702	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3829	G407-E3830	READ	0	G407-E3830	G407-E3830	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3870	G407-E3871	READ	0	G407-E3871	G407-E3871	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3910	G407-E3911	READ	0	G407-E3911	G407-E3912	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4093	G407-E4094	READ	0	G407-E4094	G407-E4095	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4166	G407-E4167	READ	0	G407-E4167	G407-E4167	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4212	G407-E4213	READ	0	G407-E4213	G407-E4213	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L21	21	G458-L21-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4371	G407-E4372	READ	0	G407-E4372	G407-E4372	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0028	G407-E0029	READ	0	G407-E0029	G407-E0031	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0146	G407-E0147	READ	0	G407-E0147	G407-E0147	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0335	G407-E0336	READ	0	G407-E0336	G407-E0336	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0393	G407-E0394	READ	0	G407-E0394	G407-E0394	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1014	G407-E1015	READ	0	G407-E1015	G407-E1015	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2702	G407-E2703	READ	0	G407-E2703	G407-E2703	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3830	G407-E3831	READ	0	G407-E3831	G407-E3831	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3871	G407-E3872	READ	0	G407-E3872	G407-E3872	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3911	G407-E3912	READ	0	G407-E3912	G407-E3912	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4094	G407-E4095	READ	0	G407-E4095	G407-E4096	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4167	G407-E4168	READ	0	G407-E4168	G407-E4168	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4213	G407-E4214	READ	0	G407-E4214	G407-E4214	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L22	22	G458-L22-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4372	G407-E4373	READ	0	G407-E4373	G407-E4373	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0029	G407-E0030	READ	0	G407-E0030	G407-E0031	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0147	G407-E0148	READ	0	G407-E0148	G407-E0150	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0336	G407-E0337	READ	0	G407-E0337	G407-E0339	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0394	G407-E0395	READ	0	G407-E0395	G407-E0395	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1015	G407-E1016	READ	0	G407-E1016	G407-E1016	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2703	G407-E2704	READ	0	G407-E2704	G407-E2704	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3831	G407-E3832	READ	0	G407-E3832	G407-E3832	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3872	G407-E3873	READ	0	G407-E3873	G407-E3873	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3912	G407-E3913	READ	0	G407-E3913	G407-E3914	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4095	G407-E4096	READ	0	G407-E4096	G407-E4096	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4168	G407-E4169	READ	0	G407-E4169	G407-E4169	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4214	G407-E4215	READ	0	G407-E4215	G407-E4215	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L23	23	G458-L23-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4373	G407-E4374	READ	0	G407-E4374	G407-E4374	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0030	G407-E0031	READ	0	G407-E0031	G407-E0032	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0148	G407-E0149	READ	0	G407-E0149	G407-E0150	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0337	G407-E0338	READ	0	G407-E0338	G407-E0339	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0395	G407-E0396	READ	0	G407-E0396	G407-E0398	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1016	G407-E1017	READ	0	G407-E1017	G407-E1017	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2704	G407-E2705	READ	0	G407-E2705	G407-E2705	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3832	G407-E3833	READ	0	G407-E3833	G407-E3833	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3873	G407-E3874	READ	0	G407-E3874	G407-E3874	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3913	G407-E3914	READ	0	G407-E3914	G407-E3914	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4096	G407-E4097	READ	0	G407-E4097	G407-E4097	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4169	G407-E4170	READ	0	G407-E4170	G407-E4170	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4215	G407-E4216	READ	0	G407-E4216	G407-E4217	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L24	24	G458-L24-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4374	G407-E4375	READ	0	G407-E4375	G407-E4375	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0031	G407-E0032	READ	0	G407-E0032	G407-E0032	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0149	G407-E0150	READ	0	G407-E0150	G407-E0154	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0338	G407-E0339	READ	0	G407-E0339	G407-E0340	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0396	G407-E0397	READ	0	G407-E0397	G407-E0398	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1017	G407-E1018	READ	0	G407-E1018	G407-E1018	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2705	G407-E2706	READ	0	G407-E2706	G407-E2706	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3833	G407-E3834	READ	0	G407-E3834	G407-E3836	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3874	G407-E3875	READ	0	G407-E3875	G407-E3875	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3914	G407-E3915	READ	0	G407-E3915	G407-E3915	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A10	G458-A10	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4073	G407-E4097	G407-E4098	READ	0	G407-E4098	G407-E4098	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A11	G458-A11	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4146	G407-E4170	G407-E4171	READ	0	G407-E4171	G407-E4171	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A12	G458-A12	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4192	G407-E4216	G407-E4217	READ	0	G407-E4217	G407-E4217	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L25	25	G458-L25-G458-A13	G458-A13	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4351	G407-E4375	G407-E4376	READ	0	G407-E4376	G407-E4376	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A01	G458-A01	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0007	G407-E0032	G407-E0033	READ	0	G407-E0033	G407-E0033	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A02	G458-A02	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0125	G407-E0150	G407-E0151	READ	0	G407-E0151	G407-E0154	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A03	G458-A03	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0314	G407-E0339	G407-E0340	READ	0	G407-E0340	G407-E0340	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A04	G458-A04	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0372	G407-E0397	G407-E0398	READ	0	G407-E0398	G407-E0398	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A05	G458-A05	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0993	G407-E1018	G407-E1019	READ	0	G407-E1019	G407-E1019	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A06	G458-A06	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2681	G407-E2706	G407-E2707	READ	0	G407-E2707	G407-E2707	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A07	G458-A07	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3809	G407-E3834	G407-E3835	READ	0	G407-E3835	G407-E3836	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A08	G458-A08	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3850	G407-E3875	G407-E3876	READ	0	G407-E3876	G407-E3877	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L26	26	G458-L26-G458-A09	G458-A09	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3890	G407-E3915	G407-E3916	READ	0	G407-E3916	G407-E3916	1	STATE_PARITY_BEFORE_NEXT_ISLAND
