unified_serial	register	page	locus	namespace_or_record	local_unit_id	surface_display	mechanism	operational_reading_de	local_owner	register_rule_de	nomenclator_layer
U458	ASTRO_DIAGRAM	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G077	dosar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_32: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dos.	A1_LEFT_LOCAL_FIELD_32	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U459	ASTRO_DIAGRAM	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G078	odas	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_32: fester Nebenwert.	A1_LEFT_LOCAL_FIELD_32	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U460	ASTRO_DIAGRAM	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G079	air	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_32: Himmels-, Ring- oder Zeigerlauf.	A1_LEFT_LOCAL_FIELD_32	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U461	ASTRO_DIAGRAM	f67r2	f67r2.32	F67_LEFT_WHEEL_NS	A1:G080	alaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_32: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes.	A1_LEFT_LOCAL_FIELD_32	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U462	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G081	dokan	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Diagrammposten setzen oder aktivieren; lokaler Namensrest d/an.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U463	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G082	oear	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest oe.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U464	ASTRO_DIAGRAM	f67r2	f67r2.33	F67_LEFT_WHEEL_NS	A1:G083	odal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_33: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	A1_LEFT_LOCAL_FIELD_33	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U465	ASTRO_DIAGRAM	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G084	ofar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_34: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest of.	A1_LEFT_LOCAL_FIELD_34	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U466	ASTRO_DIAGRAM	f67r2	f67r2.34	F67_LEFT_WHEEL_NS	A1:G085	oeoldan	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_34: im selben Ring, Band oder Satz fortsetzen + Bedingung oder Tabellenwert anwenden; lokaler Namensrest oe.	A1_LEFT_LOCAL_FIELD_34	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U467	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G086	chol	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: im selben Ring oder Band fortsetzen.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U468	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G087	giin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: Grad- oder Bedingungsstufe; lokaler Namensrest g.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U469	ASTRO_DIAGRAM	f67r2	f67r2.35	F67_LEFT_WHEEL_NS	A1:G088	okol	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_35: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	A1_LEFT_LOCAL_FIELD_35	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U470	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G089	ytor	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest yt.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U471	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G090	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U472	ASTRO_DIAGRAM	f67r2	f67r2.36	F67_LEFT_WHEEL_NS	A1:G091	or	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_36: Bedingungs- oder Tabellensatz.	A1_LEFT_LOCAL_FIELD_36	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U473	ASTRO_DIAGRAM	f67r2	f67r2.37	F67_LEFT_WHEEL_NS	A1:G092	ytoaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_37: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yto.	A1_LEFT_LOCAL_FIELD_37	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U474	ASTRO_DIAGRAM	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G093	otoldos	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_38: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest dos.	A1_LEFT_LOCAL_FIELD_38	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U475	ASTRO_DIAGRAM	f67r2	f67r2.38	F67_LEFT_WHEEL_NS	A1:G094	octhole	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_38: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest octh/e.	A1_LEFT_LOCAL_FIELD_38	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U476	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G095	sor	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: Bedingungs- oder Tabellensatz.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U477	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G096	chedaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: Wert oder Platzbezug uebertragen + Sollwert oder Grad eines Diagrammplatzes.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U478	ASTRO_DIAGRAM	f67r2	f67r2.39	F67_LEFT_WHEEL_NS	A1:G097	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_39: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_39	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U479	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G098	yteos	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_40: sekundärer Phasenplatz.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U480	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G099	oiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_40: Grad- oder Bedingungsstufe; lokaler Namensrest o.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U481	ASTRO_DIAGRAM	f67r2	f67r2.40	F67_LEFT_WHEEL_NS	A1:G100	og	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_40: Grundgrad.	A1_LEFT_LOCAL_FIELD_40	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U482	ASTRO_DIAGRAM	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G101	ytoeopchey	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_41: Vergleichswert dieses Platzes.	A1_LEFT_LOCAL_FIELD_41	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U483	ASTRO_DIAGRAM	f67r2	f67r2.41	F67_LEFT_WHEEL_NS	A1:G102	chekody	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_41: abgeleiteter Klassenwert.	A1_LEFT_LOCAL_FIELD_41	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U484	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G103	sosho	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest sos.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U485	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G104	chos	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/s.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U486	ASTRO_DIAGRAM	f67r2	f67r2.42	F67_LEFT_WHEEL_NS	A1:G105	ockhy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_42: durch Sektor, Ring oder Pruefweg fuehren; lokaler Namensrest o/y.	A1_LEFT_LOCAL_FIELD_42	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U487	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G106	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U488	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G107	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U489	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G108	os	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_43: umschliessendes Diagrammfeld.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U490	ASTRO_DIAGRAM	f67r2	f67r2.43	F67_LEFT_WHEEL_NS	A1:G109	qsg	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_43: neuer Nebengrad.	A1_LEFT_LOCAL_FIELD_43	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U491	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G110	ofydy	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_44: fester Grundlichtwert.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U492	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G111	sheody	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_44: Position oder Bedingung halten; lokaler Namensrest eody.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U493	ASTRO_DIAGRAM	f67r2	f67r2.44	F67_LEFT_WHEEL_NS	A1:G112	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_44: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_44	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U494	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G113	ycheody	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_45: aktueller Ablesewert fest.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U495	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G114	es	FAMILY_RESOLVED	A1_LEFT_LOCAL_FIELD_45: ausgewählter Nebenwert.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	LOCAL_ASTRO_FAMILY
U496	ASTRO_DIAGRAM	f67r2	f67r2.45	F67_LEFT_WHEEL_NS	A1:G115	odaiiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_45: Grad- oder Bedingungsstufe; lokaler Namensrest odai.	A1_LEFT_LOCAL_FIELD_45	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U497	ASTRO_DIAGRAM	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G116	yekees	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_46: lange oder volle Diagrammstufe; lokaler Namensrest yek/s.	A1_LEFT_LOCAL_FIELD_46	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U498	ASTRO_DIAGRAM	f67r2	f67r2.46	F67_LEFT_WHEEL_NS	A1:G117	oraly	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_46: Bedingungs-, Tabellen- oder Wahlansatz + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest y.	A1_LEFT_LOCAL_FIELD_46	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U499	ASTRO_DIAGRAM	f67r2	f67r2.47	F67_LEFT_WHEEL_NS	A1:G118	yfain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	A1_LEFT_LOCAL_FIELD_47	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U500	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G119	todaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U501	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G120	dain	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U502	ASTRO_DIAGRAM	f67r2	f67r2.48	F67_LEFT_WHEEL_NS	A1:G121	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	A1_LEFT_LOCAL_FIELD_48	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U503	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G122	os	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U504	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G123	choer	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U505	ASTRO_DIAGRAM	f67r2	f67r2.49	F67_LEFT_WHEEL_NS	A1:G124	aiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_LOCAL_FIELD_49	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U506	ASTRO_DIAGRAM	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G125	choeea	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	A1_LEFT_LOCAL_FIELD_50	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U507	ASTRO_DIAGRAM	f67r2	f67r2.50	F67_LEFT_WHEEL_NS	A1:G126	sal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	A1_LEFT_LOCAL_FIELD_50	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U508	ASTRO_DIAGRAM	f67r2	f67r2.51	F67_LEFT_WHEEL_NS	A1:G127	dadaiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	A1_LEFT_LOCAL_FIELD_51	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U509	ASTRO_DIAGRAM	f67r2	f67r2.52	F67_LEFT_WHEEL_NS	A1:G128	qotoear	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	A1_LEFT_OUTER_STAR_STATION_01	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U510	ASTRO_DIAGRAM	f67r2	f67r2.53	F67_LEFT_WHEEL_NS	A1:G129	dchdar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	A1_LEFT_OUTER_STAR_STATION_02	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U511	ASTRO_DIAGRAM	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G130	y	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	A1_LEFT_OUTER_STAR_STATION_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U512	ASTRO_DIAGRAM	f67r2	f67r2.54	F67_LEFT_WHEEL_NS	A1:G131	saldal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	A1_LEFT_OUTER_STAR_STATION_03	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U513	ASTRO_DIAGRAM	f67r2	f67r2.55	F67_LEFT_WHEEL_NS	A1:G132	ytodal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	A1_LEFT_OUTER_STAR_STATION_04	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U514	ASTRO_DIAGRAM	f67r2	f67r2.56	F67_LEFT_WHEEL_NS	A1:G133	tol	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	A1_LEFT_OUTER_STAR_STATION_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U515	ASTRO_DIAGRAM	f67r2	f67r2.56	F67_LEFT_WHEEL_NS	A1:G134	daiin	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	A1_LEFT_OUTER_STAR_STATION_05	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U516	ASTRO_DIAGRAM	f67r2	f67r2.57	F67_LEFT_WHEEL_NS	A1:G135	otar	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	A1_LEFT_OUTER_STAR_STATION_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U517	ASTRO_DIAGRAM	f67r2	f67r2.57	F67_LEFT_WHEEL_NS	A1:G136	dy	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	A1_LEFT_OUTER_STAR_STATION_06	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U518	ASTRO_DIAGRAM	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G137	cho	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	A1_LEFT_OUTER_STAR_STATION_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
U519	ASTRO_DIAGRAM	f67r2	f67r2.58	F67_LEFT_WHEEL_NS	A1:G138	dal	COMMON_BRIDGE_RETAINED	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	A1_LEFT_OUTER_STAR_STATION_07	Diagramm: gemeinsame Kürzel plus lokale Astro-Familie lesen; Besitzer liefert die konkrete Adresse.	COMMON_22_COMPONENT_BRIDGE
