event_id	register	record_unit_id	page	locus	field_id	statement_id	surface	joint_tuple_id	owner_zone	component_parse	small_value_de	lexicon_class
E266	BIOLOGICAL	B3	f83r	f83r.14	F089	B3-S018	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_B_MIDDLE_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E267	BIOLOGICAL	B3	f83r	f83r.14	F090	B3-S019	qokshedy	db167f8e9b53eefb58f8	B3_ZONE_B_MIDDLE_STATION	OK+SH+E+DY	kurz absetzen; Schluss	PRODUCTIVE_COMPOSITION
E268	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	dal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E269	BIOLOGICAL	B3	f83r	f83r.14	F091	B3-S020	lchedy	de7321bface5628e35d6	B3_ZONE_B_MIDDLE_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E270	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	qokaiin	b5fcea1eaed06b2f2291	B3_ZONE_B_MIDDLE_STATION	OK+AIIN	bemessen	PRODUCTIVE_COMPOSITION
E271	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	shcthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E272	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	dal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E273	BIOLOGICAL	B3	f83r	f83r.14	F092	B3-S021	sy	b921a237be883a820352	B3_ZONE_B_MIDDLE_STATION	Y	dies	PRODUCTIVE_COMPOSITION
E274	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	saiin	2f1c5e56e8f0ff459065	B3_ZONE_B_MIDDLE_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION
E275	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shedal	abb23e5e6936b4147f76	B3_ZONE_B_MIDDLE_STATION	SHED+AL	an der Stelle absetzen	PRODUCTIVE_COMPOSITION
E276	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shecthy	cb57b696b815fdef9cb7	B3_ZONE_B_MIDDLE_STATION	SH+E+CTH+Y	dies kurz bereit halten	PRODUCTIVE_COMPOSITION
E277	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	chey	b921a237be883a820352	B3_ZONE_B_MIDDLE_STATION	Y	dies	PRODUCTIVE_COMPOSITION
E278	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	tal	dd0ecaf5e27d81befffc	B3_ZONE_B_MIDDLE_STATION	AL	Stelle	PRODUCTIVE_COMPOSITION
E279	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	shcthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E280	BIOLOGICAL	B3	f83r	f83r.15	F093	B3-S021	dalchdy	2bc2ed2630dbdaaa6b59	B3_ZONE_B_MIDDLE_STATION	AL+CHD+DY	an der Stelle überführen; Schluss	PRODUCTIVE_COMPOSITION
E281	BIOLOGICAL	B3	f83r	f83r.15	F094	B3-S022	qotchedy	4de12cf322dfb76ded1e	B3_ZONE_B_MIDDLE_STATION	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E282	BIOLOGICAL	B3	f83r	f83r.15	F095	B3-S023	lchedy	de7321bface5628e35d6	B3_ZONE_B_MIDDLE_STATION	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E283	BIOLOGICAL	B3	f83r	f83r.16	F096	B3-S024	tchedy	259b2b3b0bf859882e2c	B3_ZONE_B_MIDDLE_STATION	CHD+DY	umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E284	BIOLOGICAL	B3	f83r	f83r.16	F097	B3-S025	qokchdy	87411f84689b4f93a303	B3_ZONE_B_MIDDLE_STATION	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E285	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	cheedar	342c3f0777337648f4b3	B3_ZONE_B_MIDDLE_STATION	EE+AR	laenger aus der Quelle fuehren	PRODUCTIVE_COMPOSITION
E286	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chldaiin	d72f71baff01cd0a0406	B3_ZONE_B_MIDDLE_STATION	L+AIIN	Abfuehrmass	PRODUCTIVE_COMPOSITION
E287	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_B_MIDDLE_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E288	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	qokain	1645e612504fcef59ced	B3_ZONE_B_MIDDLE_STATION	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E289	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	checthy	e0b630cb1b5df5e7105b	B3_ZONE_B_MIDDLE_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E290	BIOLOGICAL	B3	f83r	f83r.16	F098	B3-S026	chealror	d788d8d72d41b25a3c71	B3_ZONE_B_MIDDLE_STATION	AL+R+OR	Ansatz an der Stelle abkuehlen	PRODUCTIVE_COMPOSITION
E291	BIOLOGICAL	B3	f83r	f83r.20	F099	B3-S026	solkeedy	3b70942557b3a40e8030	B3_ZONE_C_LOWER_STATION	SOLK+EE+DY	länger auffangen; Schluss	PRODUCTIVE_COMPOSITION
E292	BIOLOGICAL	B3	f83r	f83r.20	F100	B3-S027	qoteedy	ff178343c18e287ce3b7	B3_ZONE_C_LOWER_STATION	OT+EE+DY	nächsten Schritt länger halten; Schluss	PRODUCTIVE_COMPOSITION
E293	BIOLOGICAL	B3	f83r	f83r.20	F101	B3-S028	qokeey	0275fbf14e07935b0a45	B3_ZONE_C_LOWER_STATION	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E294	BIOLOGICAL	B3	f83r	f83r.20	F101	B3-S028	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_C_LOWER_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E295	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	sol	dcda95c81a5460feb191	B3_ZONE_C_LOWER_STATION	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E296	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	cheeety	9247e38d29c79a0d2fa5	B3_ZONE_C_LOWER_STATION	EEE+T+Y	dies vollstaendig fuellen	PRODUCTIVE_COMPOSITION
E297	BIOLOGICAL	B3	f83r	f83r.20	F102	B3-S029	qokedy	7db18b2f0fb7ed0fcfd3	B3_ZONE_C_LOWER_STATION	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E298	BIOLOGICAL	B3	f83r	f83r.20	F103	B3-S030	qoky	276a7c2d74d1143446f4	B3_ZONE_C_LOWER_STATION	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E299	BIOLOGICAL	B3	f83r	f83r.20	F103	B3-S030	saiin	2f1c5e56e8f0ff459065	B3_ZONE_C_LOWER_STATION	AIIN	Mass	PRODUCTIVE_COMPOSITION
E300	BIOLOGICAL	B3	f83r	f83r.22	F104	B3-S030	schedair	b154ff779abe5f196c80	B3_ZONE_C_LOWER_STATION	CHD+AIR	Wasser weiterfuehren	PRODUCTIVE_COMPOSITION
E301	BIOLOGICAL	B3	f83r	f83r.22	F104	B3-S030	otchedy	4de12cf322dfb76ded1e	B3_ZONE_C_LOWER_STATION	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E302	BIOLOGICAL	B3	f83r	f83r.22	F105	B3-S031	qokeedy	7d25241b0e56c836372a	B3_ZONE_C_LOWER_STATION	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E303	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	chedain	d784b2abcaf1a3703de2	B3_ZONE_C_LOWER_STATION	CHD+AIN	eine Portion überführen	PRODUCTIVE_COMPOSITION
E304	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	chedy	6f7ff8287eddf4da9fdb	B3_ZONE_C_LOWER_STATION	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E305	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	qotedaiin	1779decef17481ec2853	B3_ZONE_C_LOWER_STATION	OT+E+AIIN	kurzes Folgemaß	PRODUCTIVE_COMPOSITION
E306	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	otaiin	54d0e228ca346110af05	B3_ZONE_C_LOWER_STATION	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION
E307	BIOLOGICAL	B3	f83r	f83r.22	F106	B3-S032	otedy	c45ebac60774620561e2	B3_ZONE_C_LOWER_STATION	OT+E+DY	kurzer Folgeschritt; Schluss	PRODUCTIVE_COMPOSITION
E308	BIOLOGICAL	B3	f83r	f83r.22	F107	B3-S033	ldy	04a3877f0fc81b7597c9	B3_ZONE_C_LOWER_STATION	L+DY	abführen; Schluss	PRODUCTIVE_COMPOSITION
E309	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	soiiin	2c82523794dcb7d2b343	B3_ZONE_C_LOWER_STATION	O+IIN	Sollstand	PRODUCTIVE_COMPOSITION
E310	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	checthy	e0b630cb1b5df5e7105b	B3_ZONE_C_LOWER_STATION	CTH+Y	bereit	PRODUCTIVE_COMPOSITION
E311	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	chety	80ebbbbf238eee9f0aef	B3_ZONE_C_LOWER_STATION	T+Y	dies fuellen	PRODUCTIVE_COMPOSITION
E312	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	otaiin	54d0e228ca346110af05	B3_ZONE_C_LOWER_STATION	OT+AIIN	nächstes Maß	PRODUCTIVE_COMPOSITION
E313	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	olsaly	7811a7daff25d476e28d	B3_ZONE_C_LOWER_STATION	OL+AL+Y	dies an der Stelle fortsetzen	PRODUCTIVE_COMPOSITION
E314	BIOLOGICAL	B3	f83r	f83r.24	F108	B3-S034	shedy	bc4f1f5c006c74a4d26d	B3_ZONE_C_LOWER_STATION	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E315	BIOLOGICAL	B4	f83r	f83r.25	F109	B4-S001	qokeedy	7d25241b0e56c836372a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E316	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qolchey	e2eb77ca9d9e1a8ba29a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL+Y	dies weiterführen	PRODUCTIVE_COMPOSITION
E317	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qokeey	0275fbf14e07935b0a45	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E318	BIOLOGICAL	B4	f83r	f83r.25	F110	B4-S002	qokedy	7db18b2f0fb7ed0fcfd3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E319	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	chedy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E320	BIOLOGICAL	B4	f83r	f83r.25	F111	B4-S003	otal	90bcf0a9ec0ef56399e6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OT+AL	Folgestelle	PRODUCTIVE_COMPOSITION
E321	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	otchey	faf321940aed922846a9	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OT+Y	nächster Posten	PRODUCTIVE_COMPOSITION
E322	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	qokeey	0275fbf14e07935b0a45	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+Y	länger ansetzen	PRODUCTIVE_COMPOSITION
E323	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	qoky	276a7c2d74d1143446f4	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+Y	verwende dies	PRODUCTIVE_COMPOSITION
E324	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	tol	dcda95c81a5460feb191	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E325	BIOLOGICAL	B4	f83r	f83r.26	F112	B4-S003	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E326	BIOLOGICAL	B4	f83r	f83r.26	F113	B4-S004	qokylddy	eb2e4bc143f623ee03ac	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+Y+LDDY	dies befestigen; Schluss	PRODUCTIVE_COMPOSITION
E327	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	dain	53cd0637c6820ba5e91f	B4_ZONE_A_LEFT_AND_UPPER_FLOW	WHOLE[dain]	Tuch	MEMORIZED_WHOLE_CARD
E328	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	chedy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E329	BIOLOGICAL	B4	f83r	f83r.27	F114	B4-S005	qokeedy	7d25241b0e56c836372a	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+DY	länger ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E330	BIOLOGICAL	B4	f83r	f83r.27	F115	B4-S006	shckhedy	d68bc8de3bcee09db23c	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION
E331	BIOLOGICAL	B4	f83r	f83r.27	F116	B4-S007	shckhedy	d68bc8de3bcee09db23c	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+CKHE+DY	seihen; Schluss	PRODUCTIVE_COMPOSITION
E332	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	saiin	2f1c5e56e8f0ff459065	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIIN	Mass	PRODUCTIVE_COMPOSITION
E333	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	cheeky	2c1a5fd92b9e3c762242	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHK+EE+Y	dies länger wärmen	PRODUCTIVE_COMPOSITION
E334	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	sheey	92e43836d82f98bf02d3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SH+EE+Y	dies länger halten	PRODUCTIVE_COMPOSITION
E335	BIOLOGICAL	B4	f83r	f83r.28	F117	B4-S008	qokedy	7db18b2f0fb7ed0fcfd3	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+E+DY	kurz ansetzen; Schluss	PRODUCTIVE_COMPOSITION
E336	BIOLOGICAL	B4	f83r	f83r.28	F118	B4-S009	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E337	BIOLOGICAL	B4	f83r	f83r.28	F119	B4-S010	oldy	1b1ffdd869fb1429ad03	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL+DY	fortsetzen; Schluss	PRODUCTIVE_COMPOSITION
E338	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	saiin	2f1c5e56e8f0ff459065	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIIN	Mass	PRODUCTIVE_COMPOSITION
E339	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	cheky	d904bf7b044dd3922781	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHK+E+Y	kurz wärmen	PRODUCTIVE_COMPOSITION
E340	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	okeeol	daf32e6db9e04413ce7f	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+EE+OL	länger fortsetzen	PRODUCTIVE_COMPOSITION
E341	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	okain	1645e612504fcef59ced	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E342	BIOLOGICAL	B4	f83r	f83r.35	F120	B4-S011	chdy	6f7ff8287eddf4da9fdb	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E343	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	sol	dcda95c81a5460feb191	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E344	BIOLOGICAL	B4	f83r	f83r.37	F121	B4-S011	lkedy	b958a512ca6a3559e86e	B4_ZONE_A_LEFT_AND_UPPER_FLOW	L+K+E+DY	kurz abführen; Schluss	PRODUCTIVE_COMPOSITION
E345	BIOLOGICAL	B4	f83r	f83r.37	F122	B4-S012	lchedy	de7321bface5628e35d6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E346	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	qokol	232195d6ff2f326322f7	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+OL	Fortsetzung einsetzen	PRODUCTIVE_COMPOSITION
E347	BIOLOGICAL	B4	f83r	f83r.37	F123	B4-S013	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_A_LEFT_AND_UPPER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E348	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	or	7a4bb8136330ee4e6e56	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OR	Ansatz	PRODUCTIVE_COMPOSITION
E349	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	chey	b921a237be883a820352	B4_ZONE_A_LEFT_AND_UPPER_FLOW	Y	dies	PRODUCTIVE_COMPOSITION
E350	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	qockhey	ecce30bc8dcc400bf2c8	B4_ZONE_A_LEFT_AND_UPPER_FLOW	O+CKH+E+Y	dies kurz durchführen	PRODUCTIVE_COMPOSITION
E351	BIOLOGICAL	B4	f83r	f83r.38	F124	B4-S014	dairydy	8aedd154964a78e555d6	B4_ZONE_A_LEFT_AND_UPPER_FLOW	AIR+Y+DY	Wasserlauf schliessen	PRODUCTIVE_COMPOSITION
E352	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	qokain	1645e612504fcef59ced	B4_ZONE_A_LEFT_AND_UPPER_FLOW	OK+AIN	eine Portion zugeben	PRODUCTIVE_COMPOSITION
E353	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	shey	b5df9126607030b95175	B4_ZONE_A_LEFT_AND_UPPER_FLOW	WHOLE[cheey|shey]	Klarauszug	MEMORIZED_WHOLE_CARD
E354	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	kain	9da1b6ac2c929daea697	B4_ZONE_A_LEFT_AND_UPPER_FLOW	K+AIN	eine Portion	PRODUCTIVE_COMPOSITION
E355	BIOLOGICAL	B4	f83r	f83r.39	F125	B4-S015	chckhal	21ed2873b71e57269c08	B4_ZONE_A_LEFT_AND_UPPER_FLOW	CH+CKH+AL	Durchlassstelle	PRODUCTIVE_COMPOSITION
E356	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	solkey	42cdc187d5b9ffc60063	B4_ZONE_B_RIGHT_LOWER_FLOW	SOLK+E+Y	kurz auffangen	PRODUCTIVE_COMPOSITION
E357	BIOLOGICAL	B4	f83r	f83r.41	F126	B4-S015	lchedy	de7321bface5628e35d6	B4_ZONE_B_RIGHT_LOWER_FLOW	L+CHD+DY	hinausführen; Schluss	PRODUCTIVE_COMPOSITION
E358	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	qolkain	94df4847b7b16c98394a	B4_ZONE_B_RIGHT_LOWER_FLOW	OL+K+AIN	weitere Portion	PRODUCTIVE_COMPOSITION
E359	BIOLOGICAL	B4	f83r	f83r.41	F127	B4-S016	dal	dd0ecaf5e27d81befffc	B4_ZONE_B_RIGHT_LOWER_FLOW	AL	Stelle	PRODUCTIVE_COMPOSITION
E360	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	skar	883a6708116c342cb10b	B4_ZONE_B_RIGHT_LOWER_FLOW	K+AR	aus dem Vorrat zufuehren	PRODUCTIVE_COMPOSITION
E361	BIOLOGICAL	B4	f83r	f83r.44	F128	B4-S016	shedy	bc4f1f5c006c74a4d26d	B4_ZONE_B_RIGHT_LOWER_FLOW	SHED+DY	absetzen; Schluss	PRODUCTIVE_COMPOSITION
E362	BIOLOGICAL	B5	f83r	f83r.47	F129	B5-S001	otchdy	601b77449028deed39de	B5_LOCAL_RECORD_OWNER	OT+CHD+DY	danach umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E363	BIOLOGICAL	B5	f83r	f83r.47	F130	B5-S002	qokchdy	87411f84689b4f93a303	B5_LOCAL_RECORD_OWNER	OK+CHD+DY	Ansatz umsetzen; Schluss	PRODUCTIVE_COMPOSITION
E364	BIOLOGICAL	B5	f83r	f83r.47	F131	B5-S003	shedal	abb23e5e6936b4147f76	B5_LOCAL_RECORD_OWNER	SHED+AL	an der Stelle absetzen	PRODUCTIVE_COMPOSITION
E365	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	dal	dd0ecaf5e27d81befffc	B5_LOCAL_RECORD_OWNER	AL	Stelle	PRODUCTIVE_COMPOSITION
E366	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	cheol	dcda95c81a5460feb191	B5_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E367	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	lol	8c97dfde96fbc78e3355	B5_LOCAL_RECORD_OWNER	WHOLE[lol]	warm	MEMORIZED_WHOLE_CARD
E368	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	chdal	00d8ebe3c68294eeac39	B5_LOCAL_RECORD_OWNER	CHD+AL	an der Stelle umsetzen	PRODUCTIVE_COMPOSITION
E369	BIOLOGICAL	B5	f83r	f83r.48	F132	B5-S003	aiin	2f1c5e56e8f0ff459065	B5_LOCAL_RECORD_OWNER	AIIN	Mass	PRODUCTIVE_COMPOSITION
E370	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	sol	dcda95c81a5460feb191	B5_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E371	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	daiiin	fcc1deda9e24ec268eb0	B5_LOCAL_RECORD_OWNER	WHOLE[daiiin]	zweite Stufe	MEMORIZED_WHOLE_CARD
E372	BIOLOGICAL	B5	f83r	f83r.49	F133	B5-S003	chedy	6f7ff8287eddf4da9fdb	B5_LOCAL_RECORD_OWNER	CHD+Y	dies umsetzen	PRODUCTIVE_COMPOSITION
E373	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	solkeey	1bfd786e6b8b63734a59	B6_LOCAL_RECORD_OWNER	SOLK+EE+Y	laenger auffangen	PRODUCTIVE_COMPOSITION
E374	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	qekey	43eb9aa12959b4d5cdc9	B6_LOCAL_RECORD_OWNER	WHOLE[qekey]	roh	MEMORIZED_WHOLE_CARD
E375	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	raly	3e9c7f217843b588489d	B6_LOCAL_RECORD_OWNER	R+AL+Y	dies abkuehlen	PRODUCTIVE_COMPOSITION
E376	BIOLOGICAL	B6	f83r	f83r.52	F134	B6-S001	ol	dcda95c81a5460feb191	B6_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E377	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	daiin	2f1c5e56e8f0ff459065	B6_LOCAL_RECORD_OWNER	AIIN	Mass	PRODUCTIVE_COMPOSITION
E378	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	ol	dcda95c81a5460feb191	B6_LOCAL_RECORD_OWNER	OL	fortsetzen	PRODUCTIVE_COMPOSITION
E379	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	dain	53cd0637c6820ba5e91f	B6_LOCAL_RECORD_OWNER	WHOLE[dain]	Tuch	MEMORIZED_WHOLE_CARD
E380	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	chey	b921a237be883a820352	B6_LOCAL_RECORD_OWNER	Y	dies	PRODUCTIVE_COMPOSITION
E381	BIOLOGICAL	B6	f83r	f83r.54	F135	B6-S001	ldalor	97ddca78c9ebcc956d04	B6_LOCAL_RECORD_OWNER	L+AL+OR	Ansatz zur Stelle fuehren	PRODUCTIVE_COMPOSITION
