surface	working_meaning_de	source	strength	scope_state	priority
oar	Drogenfraktion I im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
ochedar	trockener Ansatz in der Gradmitte, abgemessene Fraktion I	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
ochedy	Ansatz aus getrockneter Droge, abgeschlossen	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
ochockhy	Trockenansatz eines Arzneikompositums	GDT662:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	225
ockhedy	Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen	GDT652:PROVISIONAL_LOW_N_BOUNDARY_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
ockhey	Ansatz eines Arzneikompositums in der Gradmitte	GDT652:STRONG_BOUNDARY_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
ockhy	Ansatz eines Arzneikompositums am Gradanfang	GDT652:STRONG_BOUNDARY_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
octhdy	fertig aufbereitete Drogenzubereitung, Grundform	GDT653:STRONG_LOW_N_RESULT_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
octhey	CTH-Zubereitung/Ansatz, Form I	V13:CTH_PREPARATION_FORM_I	NEW_V10_CONCRETE_DEFAULT	KNOWN_CONTEXT_LICENSED	60
octhol	Krautdroge im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
octhy	CTH-Zubereitung/Ansatz, Grundform	V13:CTH_PREPARATION_BASE	NEW_V10_CONCRETE_DEFAULT	KNOWN_CONTEXT_LICENSED	60
od	miss vom Ansatz ab	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
odaiim	Ansatzmaß III	GDT639:ROUND_06	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	KNOWN_EXACT_WHOLE	120
odaiin	Zubereitungsdosis III	GDT648:STRICT_WHOLE_COMPLETION	EXACT_WHOLE_COMPOSITIONAL_COMPLETION	KNOWN_EXACT_WHOLE	140
odain	Zubereitungsdosis II	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
odal	abgemessene Rohstoffmenge I im Ansatz	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
odan	Zubereitungsdosis I	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
odchaiin	Ansatz aus abgemessener Trockendroge, Stufe III	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
odys	fertige Arzneimischung im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oeeal	Rohstoffklasse I im Ansatz, am Gradende	GDT656:NEW_EXACT_WHOLE_LOCAL_ANALOGY	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
oeeeody	lange geruhter, fertig abgezogener Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oeeesoy	lange geruhter Samenmazerat	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
oeeo	zweiter Mazerationsansatz	GDT661:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	220
oekor	erwärmte Ansatzportion	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
oiin	Zubereitungsform III	GDT643:ROUND_02	EXACT_ZL3B_WHOLE_EXPOSED_HOLE	KNOWN_EXACT_WHOLE	124
oin	bereite einen zweiten Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okaial	heißer Ansatz aus drei Teilen Rohdroge I	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
okaiiin	heiß im Zubereitungsrahmen, Grad IV	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
okaiin	heiß, Grad III, im Ansatzrahmen	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
okain	heiß im Zubereitungsrahmen, Grad II	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
okair	heiße Drogenfraktion II im Ansatz	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	GDT656:REVISE_AL_QUALITY_MODEL	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
okam	ein Maß heißen Ansatzes	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
okan	heiß im Zubereitungsrahmen, Grad I	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
okar	heiße Drogenfraktion I im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
okarol	Ansatzstoff aus heißer Drogenfraktion I	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okary	heiße Ansatzfraktion I, abgeschlossen	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
okchal	Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang	GDT657:EXACT_NESTED_WHOLE	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
okchan	heiß-trockener Ansatz, Grad I	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
okchdy	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okchedy	heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okcheey	heiß-trockener Ansatz am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okchey	heiß-trockener Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okchol	heißer Ansatz aus Trockengut	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
okchy	heiß-trockener Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okdy	heißer Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okeal	Rohstoffklasse I im Ansatz, heiß in der Gradmitte	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
okedy	heißer Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okeeaiin	drei Teile vollständig erhitzter Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeedy	heißer Ansatz am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okeeshy	heißer, vollständig angefeuchteter Ansatz	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeey	heißer Ansatz am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okeol	Grundansatz bis zur mittleren Heizstufe erwärmt	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeolor	erwärmte Drogenstoffportion	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeoteey	erhitzten Ansatz bis zur Kühlendstufe bringen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeshey	heiß angefeuchteter Ansatz, Mittelstufe	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okeshy	erhitzter, danach angefeuchteter Ansatz	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okey	heißer Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okor	heiße Drogenportion im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
okshal	Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang	GDT657:EXACT_NESTED_WHOLE	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
okshdy	heiß-feuchter Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okshedy	heiß-feuchter Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okshey	heiß-feuchter Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
okshor	heißer Blüten- oder Fruchtansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
okshy	heiß-feuchter Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
oky	heißer Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
ol	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	V13:QUALITY_STATE_MATERIAL_CARRIER	NEW_PRIMARY_DEFAULT	AMBIGUOUS_ACTIVE_RIVAL	60
olaiin	Drogenstoff, Menge III	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olain	Drogenstoff, Menge II	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olal	Ansatz aus Holzrohstoff, Form I	GDT652:EXPLORATORY_RIVAL_SEGMENTATION	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
olar	erste Holzrohstofffraktion im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olchedy	Holzdroge im Ansatz fertig getrocknet	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olcheeo	Holzdrogenauszug aus vollständig getrockneter Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olchy	Holzdroge im Ansatz leicht getrocknet	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
oldair	zweite abgemessene Holzrohstofffraktion im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oldal	abgemessener Drogenrohstoff I	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oldy	fertiger, abgeseihter Auszug	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
oleeeb	stark eingedickter Holzdrogenauszug	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
oleey	Holzdrogenansatz vollständig ausgezogen	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olkaiin	heiße Drogenbasis, Stufe III	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olkain	heißes Drogenmaterial, Grad II	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
olkam	heißes Material [terminal-M]	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
olkchdy	heiß-trocken aufbereitetes Drogenmaterial	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
olkedy	erhitzte Drogenbasis, fertig	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
olkeedy	Holzdrogenansatz vollständig erhitzt und abgeschlossen	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olkeeo	stark erhitzter Drogenauszug	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olkeeody	vollständig ausgekochter Holzdrogenauszug	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olkeey	Holzdrogenansatz vollständig erhitzt	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olkol	heißer Drogenauszug	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olor	Zutat	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
olpchdy	fertiges Trockenpulver aus Holzdroge im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
ols	Drogenstoffposten	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
olshdy	angefeuchtetes Drogenmaterial, fertig	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
olshedy	Holzdroge im Ansatz vollständig eingeweicht	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
olsheedy	vollständig eingeweichtes Drogenmaterial, fertig	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
olsheol	eingeweichte Holzdroge im Ansatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olshey	eingeweichte Drogenbasis, Mittelstufe	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
oltedy	kalte Drogenbasis, Mittelstufe erreicht	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
olteedy	kaltes Drogenmaterial am Gradende, fertig	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	220
oly	abseihen	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
olyly	seihe ein zweites Mal ab	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oo	setze ein zweites Mal an	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	230
oor	Drogenportion im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
opal	Ansatz aus Pulverrohstoff, Form I	GDT652:STRONG_MATERIA_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
opchar	trockene Pulverfraktion I im Ansatz	GDT660:EXACT_WHOLE	PROVISIONAL_CONCRETE_EXACT_WHOLE	KNOWN_EXACT_WHOLE	210
opchdy	fertiges Trockenpulverpräparat	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
opchedy	vollständig getrocknetes Pulverpräparat	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
opchey	Trockenpulver-Ansatz, Form I	GDT663:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
opol	Pulveransatz	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
or	Drogenportion	GDT654:REVISE_AMBIGUOUS_TO_EXACT	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
oraiiin	Drogenportion IV	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oraiin	Portion III	V13:TARGET_SURFACE_DEFAULT	NEW_V11_TARGET_DEFAULT	KNOWN_EXACT_WHOLE	80
orain	Drogenportion II	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	230
oral	Rohstoffportion, Klasse I	GDT655:REVISE_AL_OR_COMPOSITION	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	152
orchedy	Portion vollständig getrocknete Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
oro	Ansatzportion	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
orol	Drogenstoffportion	GDT653:STRONG_DIRECT_BOUNDARY_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
osal	Ansatz aus Saatrohstoff, Form I	GDT652:STRONG_MATERIA_COMPOUND	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	148
oshctho	im o-Rahmen feuchte cth-Pflanzenteilform; Endung o offen	V13:WRAPPED_MOIST_CTH_PART	NEW_LOW_SINGLETON_DEFAULT	KNOWN_CONTEXT_LICENSED	60
oshol	Mazerat aus eingeweichter Droge	GDT664:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
otaiiin	kalt im Zubereitungsrahmen, Grad IV	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
otaiin	kalt im Zubereitungsrahmen, Grad III	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
otain	kalt im Zubereitungsrahmen, Grad II	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
otal	Rohstoffklasse I im Ansatz, kalt am Gradanfang	GDT656:REVISE_AL_QUALITY_MODEL	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
otalor	kalte Ansatzportion aus Rohstoff I	GDT661:EXACT_WHOLE	STRONG_FAMILY_COMPOSITION	KNOWN_EXACT_WHOLE	220
otam	ein Maß kalten Ansatzes	GDT658:EXACT_CONTEXTUAL_WHOLE	EXACT_WHOLE_RESIDUAL_CONCRETE_COMPLETION	KNOWN_EXACT_WHOLE	156
otan	kalt im Zubereitungsrahmen, Grad I	V13:QUALITY_DEGREE_SERIES	PRODUCTIVE_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	70
otar	kalte Drogenfraktion I im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
otchal	Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang	GDT657:EXACT_NESTED_WHOLE	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
otchdy	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otchedy	kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otcheedy	kalt-trockener Ansatz am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION_READER_WARNING	ZL3B_QUALITY_SUBDEGREE_READER_WARNING	KNOWN_READER_VARIANT_WHOLE	130
otcheey	kalt-trockener Ansatz am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otchey	kalt-trockener Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otcho	kalt-trockene Zubereitung	GDT650:STRONG_ATTESTED_FAMILY	EXACT_WHOLE_FAMILY_EXTENSION	KNOWN_EXACT_WHOLE	145
otchol	kalt-trockener Zubereitungsstoff	GDT638:ROUND_06	EXACT_WHOLE_SURFACE_PROMOTION	KNOWN_EXACT_WHOLE	110
otchor	kalt-trockene Drogenportion im Ansatz	GDT645:ROUND_02	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	KNOWN_EXACT_WHOLE	125
otchy	kalt-trockener Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otdy	kalter Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
oteal	Rohstoffklasse I im Ansatz, kalt in der Gradmitte	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
otedy	kalter Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
oteeal	Rohstoffklasse I im Ansatz, kalt am Gradende	GDT656:NEW_EXACT_WHOLE	EXACT_WHOLE_AL_QUALITY_POSITION_SHELL	KNOWN_EXACT_WHOLE	154
oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
oteeo	zweiter Kaltansatz	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
oteey	kalter Ansatz am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otey	kalter Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otol	kaltes Zubereitungsgut	GDT648:STRICT_WHOLE_COMPLETION	EXACT_WHOLE_COMPOSITIONAL_COMPLETION	KNOWN_EXACT_WHOLE	140
otoldy	fertiger Kaltansatz	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	225
otor	kalte Drogenportion im Ansatz	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	150
otshal	Ansatz aus kalt-feuchtem Rohstoff Klasse I am Gradanfang	GDT657:EXACT_NESTED_WHOLE	EXACT_WHOLE_MULTI_QUALITY_AL_ORDER	KNOWN_EXACT_WHOLE	155
otshdy	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otshedy	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otshey	kalt-feuchter Ansatz in der Mitte des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otshy	kalt-feuchter Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
oty	kalter Ansatz am Anfang des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	130
otydy	kalter Ansatz in Grundform, fertig	GDT662:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	225
oychey	Ansatz aus dieser Trockenform I	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	230
paiin	Pulver, Typ/Charge III	V13:SCOPED_CONCRETE_HEAD_FORM	NEW_V12_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
paiir	Pulver: Teil-/Sortierklasse III	GDT637:ATTESTED_LADDER_CELL	SCOPED_LADDER_EXTENSION	KNOWN_EXACT_WHOLE	100
pair	Pulverfraktion II	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pal	Pulverrohstoff I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
pam	Pulver: Maß-/Einheitsform I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
par	Pulverfraktion I	V13:SCOPED_RESIDUAL_HEAD_FORM	NEW_V13_ATTESTED_CONCRETE_DEFAULT	KNOWN_EXACT_WHOLE	90
