occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	reader_merge_direction	reader_merge_surface	reader_merge_readers	reader_merge_known_surface	raw_line_set_candidates	reader_merge_decision	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v40_gloss_de	v41_gloss_de	v40_scope_state	v41_scope_state	v41_working_translation_de	exact_surface_dispatch	context_or_reader_dispatch	substring_dispatch
G664-T0640	f40v	f40v.4	3	3	3	ch	P	EOS	H	B	2	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	CH_DRY_ACTION	okaiin	<EOS>	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	trockne	trockne Folgendes:	LEARNED_CH_DRY_ACTION	abgetrennter Anfang einer längeren CH-Form	0	0	1	0	taraiin okaiin ch	taraiin okaiin chckhy	t raiin okaiin ch	[ch:?]	trockne	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[taraiin:?]; Ansatz auf Heizstufe III; trockne Folgendes:	0	1	0
G664-T0641	f40v	f40v.8	1	1	3	chodaiin	P	BOS	H	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	chkalykedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Trockenansatz, Dosis III	Trockenansatz, Dosis III	CHO_DRY_PREP+D_A+IIN_DOSE_III	trocken, Grad III ohne Dosis	1	1	1	0	chodaiin chkalykedy okal	chodaiin chkal ykedy okal	chodaiin chkalykedy okal	[chodaiin:?]	Trockenansatz, Dosis III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Trockenansatz, Dosis III; [chkalykedy:?]; Rohstoff I, leicht erhitzt im Ansatz	1	0	0
G664-T0642	f41r	f41r.2	9	9	12	qokeed	P	MEDIAL	H	B	5	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKEED_ACTION	ycheoky	chpy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	erhitze bis zur Endstufe und schließe ab	erhitze bis zur Endstufe und schließe ab	QOK_HEAT+EE_END+D_CLOSED	nominaler heißer Endzustand	1	1	1	0	ykeeo alshey ykedy kesh dy dy dor ycheoky qokeed chpy qokedy dy	ykeeo alshey ykedy keshdy dy dor ycheoky qokeed chpy qokedy dy	ykeeo alshey kedy keshdy dy dor echoky qokeed chpy qokedy y	[qokeed:?]	erhitze bis zur Endstufe und schließe ab	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ykeeo:?]; [alshey:?]; [ykedy:?]; [kesh:?]; [dor:?]; [ycheoky:?]; erhitze bis zur Endstufe und schließe ab; [chpy:?]; bis zur mittleren Heizstufe gebracht.	1	0	0
G664-T0643	f41r	f41r.3	1	1	9	qok	P	BOS	H	B	5	ACTION	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	QOK_HEAT_ACTION	<BOS>	say	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	erhitze Folgendes	erhitze Folgendes:	LEARNED_QOK_HEAT_ACTION	gebundener Heißrahmen ohne Verb	1	1	1	0	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	qok ra yekedy ychdy kchdy qokedy qokedy shekchy cheky daly	qok say qokedy chdykchdy qokedy qotedy she chy che y daly	[qok:?]	erhitze Folgendes	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	erhitze Folgendes: gib eine Gabe Saatgut zu; bis zur mittleren Heizstufe gebracht; [ychdykchdy:?]; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; [shekchy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform	0	1	0
G664-T0644	f41r	f41r.3	2	2	9	say	P	MEDIAL	H	B	5	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	SAY_ACTION	qok	qokedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	gib eine Gabe Saatgut zu	gib eine Gabe Saatgut zu	S_SEED+A_ADD+Y_ACTION	Saatgut in Grundform	0	0	1	0	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	qok ra yekedy ychdy kchdy qokedy qokedy shekchy cheky daly	qok say qokedy chdykchdy qokedy qotedy she chy che y daly	[say:?]	gib eine Gabe Saatgut zu	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	erhitze Folgendes: gib eine Gabe Saatgut zu; bis zur mittleren Heizstufe gebracht; [ychdykchdy:?]; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; [shekchy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform	1	0	0
G664-T0645	f41r	f41r.3	8	8	9	cheky	P	MEDIAL	H	B	5	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHEKY_ACTION	shekchy	daly	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHE_DRY_MIDDLE+KY_HOT_START	statischer trocken-heißer Zustand	0	0	1	0	qok say qokedy ychdykchdy qokedy qokedy shekchy cheky daly	qok ra yekedy ychdy kchdy qokedy qokedy shekchy cheky daly	qok say qokedy chdykchdy qokedy qotedy she chy che y daly	[cheky:?]	bis zur mittleren Trockenstufe, dann leicht erhitzen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	erhitze Folgendes: gib eine Gabe Saatgut zu; bis zur mittleren Heizstufe gebracht; [ychdykchdy:?]; bis zur mittleren Heizstufe gebracht; bis zur mittleren Heizstufe gebracht; [shekchy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; abgemessene Rohstoffmenge I, Grundform	1	0	0
G664-T0646	f41r	f41r.4	7	7	10	chees	P	MEDIAL	H	B	5	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	oteey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig getrocknete Kräutermischung	vollständig getrocknete Kräutermischung	CH_DRY+EE_END+S_DRUG_MIXTURE	vollständig getrocknetes Saatgut	1	1	1	0	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	chdchy ytcheeky ypchedy schdy ytedy cthey chees oteey otal dam	chdchy tcheeky ypchedy schdy ytedy y chees oteey otal dag	[chees:?]	vollständig getrocknete Kräutermischung	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[chdchy:?]; [ytcheeky:?]; [ypchedy:?]; Samen/Saatgut, getrocknete Kurz-/Kompaktform; [ytedy:?]; hierzu: vollständig getrocknete Kräutermischung; Ansatz auf Kühlendstufe; Rohstoff I, leicht gekühlt im Ansatz; Dosis I	1	0	0
G664-T0647	f41v	f41v.5	9	9	9	orain	P	EOS	H	B	5	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	oteodar	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Drogenportion II	Drogenportion II	OR_PORTION+A+IN_II	Qualitätsgrad II	1	1	1	0	ycheos olchey daiin or cholalaiin oteedy qoteol oteodar orain	ycheos olchey daiin or chol ol aiin oteedy qoteol oteodar orain	ychees olchey daiin r chol olaiin oteedy qoteol oteodar orain	[orain:?]	Drogenportion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ycheos:?]; [olchey:?]; drei Maße; Drogenportion; [cholalaiin:?]; Ansatz auf Kühlendstufe abgeschlossen; [qoteol:?]; [oteodar:?]; Drogenportion II	1	0	0
G664-T0648	f41v	f41v.8	3	3	5	lkol	P	MEDIAL	H	B	5	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	olkeeo	chedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	heißer Holzabsud	heißer Holzabsud	L_WOOD+KOL_HOT_MATERIAL	allgemeiner heißer Auszug	0	0	1	0	daiin olkeeo lkol chedy okeey	daiin olkeeo lkol chedy okeey	aiin olkeeo lkolchedy okeey	[lkol:?]	heißer Holzabsud	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	drei Maße; stark erhitzter Holzdrogenauszug; heißer Holzabsud; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe	1	0	0
G664-T0649	f42r	f42r.1	1	1	5	o	P	BOS	H	A	1	LIQUID	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	O_FREE_ANSATZWASSER	<BOS>	ofaiin	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	Ansatzwasser	Ansatzwasser	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	0	0	1	0	o ofaiin cthay otcheey pchear	sho ofaiin cthachcthy otcheey pchear	o ofaiin cthachy otcheey pchear	[o:?]	Ansatzwasser	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Ansatzwasser; [ofaiin:?]; [cthay:?]; kalt-trockener Ansatz am Ende des Grades; [pchear:?]	0	1	0
G664-T0650	f42r	f42r.11	9	9	9	daiidy	P	EOS	H	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chy	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	drei Maße, vollständig abgeteilt	drei Maße, vollständig abgeteilt	D_MEASURE+A+II_VALUE+DY_FINISHED	Rohstoffmenge III	1	1	1	0	qotor cho chody daiin shol ctheey dar chy daiidy	qotor cho chody daiin chol ctheey dar chy daiidy	qotor cho chody daiin shol ctheey dar chy daiidy	[daiidy:?]	drei Maße, vollständig abgeteilt	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion; Trockenansatz; Trockenansatz, abgeschlossen; drei Maße; Feuchtgut; Krautdroge, Form II; abgemessene Fraktion I; angetrocknet; drei Maße, vollständig abgeteilt	1	0	0
G664-T0651	f42r	f42r.14	5	5	7	chodaiin	P	MEDIAL	H	A	1	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	chdain	daiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Trockenansatz, Dosis III	Trockenansatz, Dosis III	CHO_DRY_PREP+D_A+IIN_DOSE_III	trocken, Grad III ohne Dosis	1	1	1	1	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	[chodaiin:?]	Trockenansatz, Dosis III	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; heiß und bis zur mittleren Einweichstufe; kalter Trockenansatz; [chdain:?]; Trockenansatz, Dosis III; drei Maße; Dosis I	1	0	0
G664-T0652	f42r	f42r.16	5	5	6	olchy	P	MEDIAL	H	A	1	WOOD	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	tsh	sholy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	Holzdroge im Ansatz leicht getrocknet	Holzdroge im Ansatz leicht getrocknet	O_PREP+L_WOOD+CHY_DRY_BASE	lexikalisierte trockene Drogenbasis	0	0	1	0	pydaiin sheor shaiin tsh olchy sholy	pydaiin sheor shaiin tsh olcha sholy	pydaiin sheor shaiin tsh olchy sholy	[olchy:?]	Holzdroge im Ansatz leicht getrocknet	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pydaiin:?]; feuchter Drogenteil; feucht, Grad III; [tsh:?]; Holzdroge im Ansatz leicht getrocknet; [sholy:?]	1	0	0
G664-T0653	f42r	f42r.2	3	3	5	cheky	P	MEDIAL	H	A	1	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHEKY_ACTION	char	otshaiin	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHE_DRY_MIDDLE+KY_HOT_START	statischer trocken-heißer Zustand	1	1	1	0	solkaiin char cheky otshaiin daiiry	sol kaiin char cheky otshaiin daiiry	solkaiin char cheky otaiin daiiry	[cheky:?]	bis zur mittleren Trockenstufe, dann leicht erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[solkaiin:?]; Trockenfraktion I; bis zur mittleren Trockenstufe, dann leicht erhitzen; [otshaiin:?]; [daiiry:?]	1	0	0
G664-T0654	f42r	f42r.8	2	2	8	chees	P	MEDIAL	H	A	1	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	yshol	cthol	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig getrocknete Kräutermischung	vollständig getrocknete Kräutermischung	CH_DRY+EE_END+S_DRUG_MIXTURE	vollständig getrocknetes Saatgut	1	1	1	0	yshol chees cthol shor shol ety char y	yshol chees cthol shor shol ety chary	yshol chees cthol shor shol ety chary	[chees:?]	vollständig getrocknete Kräutermischung	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[yshol:?]; vollständig getrocknete Kräutermischung; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Blüten-/Fruchtstand; Blüten- oder Fruchtdroge; Feuchtgut; gekühlt; Trockenfraktion I.	1	0	0
G664-T0655	f42v	f42v.11	6	6	11	o	P	MEDIAL	H	A	1	LIQUID	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	O_FREE_ANSATZWASSER	cheal	t	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	Ansatzwasser	Ansatzwasser	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	0	0	1	0	qo aiin qokeey kchol cheal o t eold shey teaiin d	qo aiin qokeey kchol cheal oteol d shey teaiin d	qo aiin qokeey kchol cheal oteold shey teaiin d	[o:?]	Ansatzwasser	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm Folgendes: drei Teile; bis zur Heizendstufe; [kchol:?]; Rohstoff I, trocken in der Gradmitte; Ansatzwasser; [t:?]; [eold:?]; bis zur mittleren Einweichstufe; [teaiin:?]; Dosis	0	1	0
G664-T0656	f42v	f42v.4	7	7	9	o	P	MEDIAL	H	A	1	LIQUID	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	O_READER_MERGE_RIGHT_NOVEL	ykchy	kol	RIGHT	okol	IT2a	0	RIGHT:okol	ACCEPT_LOCAL_MINIMUM_ALIGNMENT	Ansatz mit heiß; nominal heißes Gut/Material	Ansatz mit heiß; nominal heißes Gut/Material	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	0	0	1	0	qotchy chkchy sar dy odaiil ykchy o kol dg	qotchy chkchy sar dy odaiil ykchy okol dd	qotchy chkchy s ar dy odaiil ykchy okoldg	[o:?]	Ansatz mit heiß; nominal heißes Gut/Material	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt und angetrocknet; [chkchy:?]; Samenfraktion I; [odaiil:?]; Eintrag/Bezug: heiß-trocken am Gradanfang; Ansatz mit heiß; nominal heißes Gut/Material; [dg:?]	0	1	0
G664-T0657	f43r	f43r.11	13	13	14	cheky	P	MEDIAL	H	B	2	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHEKY_ACTION	otary	dy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHE_DRY_MIDDLE+KY_HOT_START	statischer trocken-heißer Zustand	1	1	1	0	ytchedy ty shol toldy shody oteedy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	ytchedy ty shol toldy shody otchdy shdy otolol shd olky ytol otary cheky dy	[cheky:?]	bis zur mittleren Trockenstufe, dann leicht erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ytchedy:?]; leicht gekühlt; Feuchtgut; [toldy:?]; vollständig eingeweichter Ansatz; Ansatz auf Kühlendstufe abgeschlossen; leicht angefeuchtet, abgeschlossen; [otolol:?]; [shd:?]; [olky:?]; [ytol:?]; [otary:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen.	1	0	0
G664-T0658	f43r	f43r.5	1	1	12	ykar	P	BOS	H	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	ENTRY_WHOLE	<BOS>	chedy	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm hiervon die erste erhitzte Drogenfraktion	nimm hiervon die erste erhitzte Drogenfraktion	Y_REFERENCE+KAR_HOT_FRACTION_I	hierzu eine Heißfraktion	0	0	1	0	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	ykar chedy sheko y qoto y qotar oke y ar choetchy am otain ytam	[ykar:?]	nimm hiervon die erste erhitzte Drogenfraktion	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	nimm hiervon die erste erhitzte Drogenfraktion; bis zur mittleren Trockenstufe gebracht; [shekody:?]; [qotody:?]; kalte Drogenfraktion I; Ansatz bis zur mittleren Heizstufe, abgeschlossen; abgemessene Fraktion I; [choetchy:?]; Dosis I; kalt im Zubereitungsrahmen, Grad II; hierzu: [tam:?]	1	0	0
G664-T0659	f43v	f43v.11	3	3	12	air	P	MEDIAL	H	B	2	FRACTION	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	or	yteey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	zweite Drogenfraktion	zweite Drogenfraktion	AIR_FRACTION_II	Menge oder Qualitätsgrad II	1	1	1	0	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	y sheey or air yteey cheody ar sheo qody chckhy chdy choty shecthy	ysheey or air yteey cheody ar sheo qody chckhy chdy choty she	[air:?]	zweite Drogenfraktion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: feucht am Gradende; Drogenportion; zweite Drogenfraktion; [yteey:?]; getrockneter Ansatz; Drogenfraktion I; Feuchtzubereitung; [qody:?]; Arzneikompositum: trocken, Gradanfang; angetrocknet; kalter Trockenansatz; feucht, attributiv gebunden	1	0	0
G664-T0660	f43v	f43v.14	6	6	9	cheky	P	MEDIAL	H	B	2	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHEKY_ACTION	olkey	choal	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	bis zur mittleren Trockenstufe, dann leicht erhitzen	bis zur mittleren Trockenstufe, dann leicht erhitzen	CHE_DRY_MIDDLE+KY_HOT_START	statischer trocken-heißer Zustand	1	1	1	0	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	dykeedain chedy okeedy chedal olkey cheky choal chedy oteorom	dykee ain che y okee y che al olkey cheky choalche y oteorom	[cheky:?]	bis zur mittleren Trockenstufe, dann leicht erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dykeedain:?]; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe abgeschlossen; trockene abgemessene Rohstoffmenge I in der Gradmitte; [olkey:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; Trockenansatz aus Rohstoff I; bis zur mittleren Trockenstufe gebracht; [oteorom:?]	1	0	0
G664-T0661	f43v	f43v.4	3	3	10	chees	P	MEDIAL	H	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ykeedy	ain	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	vollständig getrocknete Kräutermischung	vollständig getrocknete Kräutermischung	CH_DRY+EE_END+S_DRUG_MIXTURE	vollständig getrocknetes Saatgut	1	1	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	[chees:?]	vollständig getrocknete Kräutermischung	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dey:?]; Eintrag/Bezug: heiß am Gradende, abgeschlossen; vollständig getrocknete Kräutermischung; zwei Teile; leicht angefeuchtet; [qocthedy:?]; bis zur mittleren Trockenstufe; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; ein Maß heißen Ansatzes	1	0	0
G664-T0662	f43v	f43v.4	10	10	10	okam	P	EOS	H	B	2	HOT_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	checkhy	<EOS>	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	ein Maß heißen Ansatzes	ein Maß heißen Ansatzes	O_PREP+K_HOT+AM_UNIT_I	eingekochter Ansatz ohne Reduktionssignal	1	1	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	[okam:?]	ein Maß heißen Ansatzes	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dey:?]; Eintrag/Bezug: heiß am Gradende, abgeschlossen; vollständig getrocknete Kräutermischung; zwei Teile; leicht angefeuchtet; [qocthedy:?]; bis zur mittleren Trockenstufe; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; ein Maß heißen Ansatzes	1	0	0
G664-T0663	f43v	f43v.5	4	4	5	chcthdy	P	MEDIAL	H	B	2	ACTION	LEARNED_ACTION_WHOLE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	CHCTHDY_ACTION	otedol	chtey	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	trockne die Krautdroge vollständig	trockne die Krautdroge vollständig	CH_DRY+CTH_HERB+DY_FINISHED	getrocknetes Arzneikompositum	0	0	1	0	qokchedy oralody otedol chcthdy chtey	qokchedy or alody otedol chcthdy chtey	qokche y or alody otedol chcth y chtey	[chcthdy:?]	trockne die Krautdroge vollständig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	heiß und bis zur mittleren Trockenstufe gebracht; [oralody:?]; [otedol:?]; trockne die Krautdroge vollständig; [chtey:?]	1	0	0
G664-T0664	f43v	f43v.8	8	8	9	ykar	P	MEDIAL	H	B	2	ENTRY	ENTRY_COMPOSITE	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	REFERENCE_WHOLE	sheody	chef	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	nimm hiervon die erste erhitzte Drogenfraktion	nimm hiervon die erste erhitzte Drogenfraktion	Y_REFERENCE+KAR_HOT_FRACTION_I	hierzu eine Heißfraktion	1	1	1	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs oche y oteo y che y cho y aiin sheo y ykar chef	[ykar:?]	nimm hiervon die erste erhitzte Drogenfraktion	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[shetcheodchs:?]; Ansatz aus getrockneter Droge, abgeschlossen; [oteody:?]; bis zur mittleren Trockenstufe gebracht; Trockenansatz, abgeschlossen; drei Maße; angefeuchteter Ansatz, abgeschlossen; nimm hiervon die erste erhitzte Drogenfraktion; [chef:?]	1	0	0
G664-T0665	f44r	f44r.6	5	5	9	o	P	MEDIAL	H	A	1	LIQUID	CONTEXT_SCOPED_SHORT_FORM	OCCURRENCE_SCOPED_READER_MERGE_OR_FREE_DEFAULT	O_FREE_ANSATZWASSER	shy	cheekchy	NONE	NONE	NONE	0	NONE	NO_EXACT_LOCAL_READER_JOIN	Ansatzwasser	Ansatzwasser	LEARNED_FREE_WATER_SIGLUM	freies Ansatzzeichen oder Öl	1	1	1	0	dshor y tchol shy o cheekchy qotchy otchy dar	dshor ytchol shy o ocheeky qotchy otchy dar	dshor ytchol shy o cheekchy qotchy otchy dar	[o:?]	Ansatzwasser	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	abgemessene Blüten-/Fruchtdroge; hierzu: kalt-trockenes Drogenmaterial; leicht angefeuchtet; Ansatzwasser; [cheekchy:?]; kalt und angetrocknet; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	0	1	0
G664-T0666	f44v	f44v.6	6	6	11	kchain	P	MEDIAL	H	A	1	HOT_DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	y	oty	NONE	NONE	NONE	0	NONE	NOT_A_CONTEXT_SHORT_FORM	heiß getrocknete Droge, Stufe II	heiß getrocknete Droge, Stufe II	K_HOT+CHAIN_DRY_II	trocken-heißer Grad II ohne Stoff	1	1	1	0	tol dair ytaiin dol y kchain oty keey otchol ytaiin dy	tol dair ytaiin dol y kchain otykeey otchol ytaiin dy	tol dair ytaiin doly kchain otykeey otchol ytaiin dy	[kchain:?]	heiß getrocknete Droge, Stufe II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; abgemessene Fraktion II; hierzu: kalt, Stufe III; Materialmaß; heiß getrocknete Droge, Stufe II; kalter Ansatz am Anfang des Grades; bis zur Heizendstufe; kalt-trockener Zubereitungsstoff; hierzu: kalt, Stufe III.	1	0	0
