entry	kind	working_meaning_de	composition	context_rule	status
chekal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I: trocken in der Gradmitte; heiß am Gradanfang	CHE_DRY_MIDDLE+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 11 occurrences; 9 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_03
choal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_READER_UNSTABLE_PREDICTED_COMPOUND	Trockenansatz aus Rohstoffklasse I	CHO_DRY_PREPARATION_HEAD+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 0 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_04
chokal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	CHO_DRY_PREPARATION_HEAD+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 4 occurrences; 4 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_05
chotal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Trockenansatz aus kaltem Rohstoff Klasse I am Gradanfang	CHO_DRY_PREPARATION_HEAD+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 4 occurrences; 4 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_06
cheoal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	trocken angesetzte Zubereitung aus Rohstoffklasse I	CHEO_DRY_PREPARED_HEAD+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_07
cheokal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	trocken angesetzte Zubereitung aus heißem Rohstoff Klasse I am Gradanfang	CHEO_DRY_PREPARED_HEAD+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_08
shtal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, feucht-kalt am Gradanfang	SH_MOIST_START+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 2 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_09
shekal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I: feucht in der Gradmitte; heiß am Gradanfang	SHE_MOIST_MIDDLE+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 3 occurrences; 3 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_10
shokal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Feuchtansatz aus heißem Rohstoff Klasse I am Gradanfang	SHO_MOIST_PREPARATION_HEAD+KAL_HOT_RAW_I_START	exact complete ZL3b surface only; 3 occurrences; 3 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_11
sheoal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	feucht angesetzte Zubereitung aus Rohstoffklasse I	SHEO_MOIST_PREPARED_HEAD+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_12
sheotal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_PREPARATION_HEAD_WHOLE	feucht angesetzte Zubereitung aus kaltem Rohstoff Klasse I am Gradanfang	SHEO_MOIST_PREPARED_HEAD+TAL_COLD_RAW_I_START	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_13
kchal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, heiß-trocken am Gradanfang	K_HOT_START+CHAL_DRY_RAW_I_START	exact complete ZL3b surface only; 2 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_14
tchal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_ORDERED_WHOLE	Rohstoffklasse I, kalt-trocken am Gradanfang	T_COLD_START+CHAL_DRY_RAW_I_START	exact complete ZL3b surface only; 2 occurrences; 2 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_15
okchal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_NESTED_WHOLE	Ansatz aus heiß-trockenem Rohstoff Klasse I am Gradanfang	O_PREP+KCH_HOT_DRY_START+AL_CLASS_I	exact complete ZL3b surface only; 4 occurrences; 3 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_16
okshal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_NESTED_WHOLE	Ansatz aus heiß-feuchtem Rohstoff Klasse I am Gradanfang	O_PREP+KSH_HOT_MOIST_START+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_17
otchal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_NESTED_WHOLE	Ansatz aus kalt-trockenem Rohstoff Klasse I am Gradanfang	O_PREP+TCH_COLD_DRY_START+AL_CLASS_I	exact complete ZL3b surface only; 2 occurrences; 2 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_18
otshal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_NESTED_WHOLE	Ansatz aus kalt-feuchtem Rohstoff Klasse I am Gradanfang	O_PREP+TSH_COLD_MOIST_START+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_19
qokchal@GDT657_EXACT_WHOLE	EXACT_ZL3B_WHOLE_READER_UNSTABLE_LOCAL_ANALOGY	Rohstoffklasse I, heiß-trocken am Gradanfang	QO_SCOPE+KCH_HOT_DRY_START+AL_CLASS_I	exact complete ZL3b surface only; 1 occurrences; 0 reader-exact; no substring inheritance	NEW_V34_ACCEPTED_ROUND_20
otam@GDT658_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_CONTEXTUAL_WHOLE	ein Maß kalten Ansatzes	O_PREP+T_COLD+AM_MEASURE_I	exact complete ZL3b surface only; 44 occurrences; 39 reader-exact; no substring inheritance	NEW_V35_ACCEPTED_ROUND_01
shedefam@GDT658_EXACT_WHOLE	EXACT_ZL3B_WHOLE_READER_WARNING_BOUND_F_WHOLE	ein Maß eingeweichter Blütendroge	SHEDE_LOCAL_MOIST_SHELL+F_BOUND_FLOWER_DRUG_HEAD+AM_MEASURE_I	exact complete ZL3b surface only; 1 occurrences; 0 reader-exact; no substring inheritance	NEW_V35_ACCEPTED_ROUND_02
schos@GDT658_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_TWO_SLOTS_S_WHOLE	trockene Arzneimischung aus Samen	S_SEED_HEAD+CHO_DRY_PREPARATION+S_BOUND_SPECIES_DRUG_HEAD	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V35_ACCEPTED_ROUND_03
chokcheo@GDT658_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_NESTED_PREPARATION_WHOLE	Trockenansatz aus heißem Trockenpräparat	CHO_DRY_PREPARATION+K_HOT+CHEO_DRY_PREPARED	exact complete ZL3b surface only; 1 occurrences; 1 reader-exact; no substring inheritance	NEW_V35_ACCEPTED_ROUND_04
y@Y_LABEL_SIGLUM	CONTEXTUAL_NAKED_Y_CARD	[Beschriftungszeichen] / ; / .	NAKED_Y|TOKEN_KIND=L|ROLE=LABEL_SIGLUM	token kind L overrides positional P-text semantics; subrole is ONLY, INTERNAL or CLOSE	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_BOS_ENTRY	CONTEXTUAL_NAKED_Y_CARD	Eintrag:	NAKED_Y|TOKEN_KIND=P|POSITION=BOS|ROLE=ENTRY_HEAD	P token at physical-line beginning	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_EOS_CLOSE	CONTEXTUAL_NAKED_Y_CARD	.	NAKED_Y|TOKEN_KIND=P|POSITION=EOS|ROLE=ENTRY_CLOSE	P token at physical-line end	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_MEDIAL_RIGHT_REFERENCE	CONTEXTUAL_NAKED_Y_CARD	hierzu:	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=RIGHT	observed ZL sister y+RIGHT and no observed LEFT+y sister	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_MEDIAL_LEFT_CLOSE	CONTEXTUAL_NAKED_Y_CARD	;	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=LEFT	observed ZL sister LEFT+y and no observed y+RIGHT sister	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_MEDIAL_BIDIRECTIONAL_HINGE	CONTEXTUAL_NAKED_Y_CARD	hierzu:	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=BOTH	both observed ZL sisters LEFT+y and y+RIGHT	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_MEDIAL_UNRESOLVED_HINGE	CONTEXTUAL_NAKED_Y_CARD	hierzu:	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ATTACHMENT=UNRESOLVED	neither LEFT+y nor y+RIGHT is observed as a ZL whole	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
y@Y_MEDIAL_RIGHT_REFERENCE_MATERIA	CONTEXTUAL_NAKED_Y_CARD	hierzu: rechter Kopf	NAKED_Y|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=RIGHT_REFERENCE|RIGHT_CLASS=MATERIA_PREPARATION	known V35 right Materia/preparation head with mechanical RIGHT attachment; plus explicit f80v.21 IT2a y+rchey exception	NEW_V36_CONTEXT_CARD_NOT_GLOBAL_LEXEME
cholkar@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockengut: heiße Fraktion I	CHOL_DRY_MATERIAL+KAR_HOT_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
qodain@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Qualitätsgrad II	QODA_QUALITY+MINIM_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
lcho@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockenansatz aus Drogenholz	L_WOOD+CHO_DRY_PREPARATION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
kchor@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Drogenportion, heiß-trocken	K_HOT+CH_DRY+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
okchan@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiß-trockener Ansatz, Grad I	O_PREP+K_HOT+CH_DRY+A_MINIM_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
opchar@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trockene Pulverfraktion I im Ansatz	O_PREP+P_POWDER+CH_DRY+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
ydy@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Wertfeldwechsel/-schluss	Y_PLACEMENT+DY_VALUE_FIELD_BOUNDARY	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
schokey@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiß-trockener Samenansatz in der Gradmitte	S_SEED+CHOKEY_HOT_DRY_PREP_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
solkchy@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Saatgut, heiß-trocken am Gradanfang	SOL_SEED_MATERIAL+KCHY_HOT_DRY_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
yckhey@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrags-/Bezugsform: Arzneikompositum in der Gradmitte	Y_PLACEMENT+CKHEY_MEDIAL_COMPOSITE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
lshcthy@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	feuchtes CTH-Drogenholz	L_WOOD+SHCTHY_MOIST_CTH_FORM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
ysheey@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrags-/Bezugsform: feucht am Gradende	Y_PLACEMENT+SHEEY_MOIST_GRADE_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
cheeytal@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Rohstoffklasse I: trocken am Gradende, kalt am Gradanfang	CHEEY_DRY_END+TAL_COLD_RAW_I_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
ochedar@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trockener Ansatz in der Gradmitte, abgemessene Fraktion I	O_PREP+CHE_DRY_MIDDLE+DAR_MEASURED_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
cheoty@GDT660_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trocken angesetzte kalte Zubereitung am Gradanfang	CHEO_DRY_PREP+T_COLD+Y_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V37_PROVISIONAL_CONCRETE_EXACT_WHOLE
s@S_LABEL_SIGLUM	OCCURRENCE_SCOPED_CONTEXT_CARD	[Beschriftungszeichen]	NAKED_S|TOKEN_KIND=L|POSITION=ONLY|ROLE=LABEL_SIGLUM	token kind L; all observed cases are one-token labels	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
s@S_BOS	OCCURRENCE_SCOPED_CONTEXT_CARD	Samen-/Saatgutposten:	NAKED_S|TOKEN_KIND=P|POSITION=BOS|ROLE=SEED_HEAD	P token at physical-line beginning	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
s@S_MEDIAL	OCCURRENCE_SCOPED_CONTEXT_CARD	Samen-/Saatgutposten	NAKED_S|TOKEN_KIND=P|POSITION=MEDIAL|ROLE=SEED_POST	P token inside a physical line; attachment audited separately	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
s@S_EOS	OCCURRENCE_SCOPED_CONTEXT_CARD	Samen-/Saatgutposten.	NAKED_S|TOKEN_KIND=P|POSITION=EOS|ROLE=SEED_POST	P token at physical-line end	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
dy@DY_BOS_CLOSE	OCCURRENCE_SCOPED_CONTEXT_CARD	voriges Qualitäts-/Wertfeld geschlossen:	NAKED_DY|POSITION=BOS|ROLE=CLOSURE_NOTE	token at physical-line beginning	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
dy@DY_MEDIAL	OCCURRENCE_SCOPED_CONTEXT_CARD	;	NAKED_DY|POSITION=MEDIAL|ROLE=LEFT_VALUE_FIELD_CLOSE	token inside a physical line; left-bound status audited separately	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
dy@DY_EOS	OCCURRENCE_SCOPED_CONTEXT_CARD	.	NAKED_DY|POSITION=EOS|ROLE=VALUE_FIELD_CLOSE	token at physical-line end	NEW_V37_CONTEXT_CARD_NOT_GLOBAL_LEXEME
ydy@YDY_MEDIAL_NEXT_VALUE	EXACT_WHOLE_PLACEMENT_CARD	nächstes Wertfeld:	YDY_VALUE_FIELD_BOUNDARY	ydy at a medial physical-line position	NEW_V37_POSITIONAL_RENDER_OF_EXACT_WHOLE
ydy@YDY_EOS_CLOSE	EXACT_WHOLE_PLACEMENT_CARD	.	YDY_VALUE_FIELD_BOUNDARY	ydy at physical-line end	NEW_V37_POSITIONAL_RENDER_OF_EXACT_WHOLE
dam@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Dosis I	D_DOSE+A_VALUE+M_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ches@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trockenes Drogenmaterial, Mittelstufe	CH_DRY+E_MIDDLE+S_BOUND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
chs@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockengut, Grundform	CH_DRY+S_BOUND_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
lkeey@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Drogenholz, heiß am Gradende	L_WOOD+K_HOT+EEY_GRADE_END	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
okchol@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heißer Ansatz aus Trockengut	O_PREP+K_HOT+CHOL_DRY_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ctholy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Blatt-/Krautdroge, Grundform	CTHOL_HERBAL_MATERIAL+Y_BASE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ols@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Drogenstoffposten	OL_MATERIAL+S_BOUND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
dl@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ykchy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrag/Bezug: heiß-trocken am Gradanfang	Y_ENTRY_REF+KCH_HOT_DRY+Y_GRADE_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
kchar@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße Trockenfraktion I	K_HOT+CH_DRY+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
qokorar@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße Drogenportion, Fraktion I	QO_FRAME+K_HOT+OR_PORTION+AR_FRACTION_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ychoy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrag/Bezug: Trockenansatz am Gradanfang	Y_ENTRY_REF+CHO_DRY_PREP+Y_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
sheoy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	feucht angesetzte Zubereitung am Gradanfang	SHEO_MOIST_PREP+Y_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
ytal@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Eintrag/Bezug: kalter Rohstoff I am Gradanfang	Y_ENTRY_REF+T_COLD+AL_RAW_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
sokaiin@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heißer Samenansatz, Grad III	S_SEED+O_PREP+K_HOT+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
shes@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	feuchtes Drogenmaterial, Mittelstufe	SH_MOIST+E_MIDDLE+S_BOUND	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
qekeochor@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße trocken angesetzte Drogenportion	QE_BOUND+KEO_HEATED_PREP+CHOR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
okary@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße Ansatzfraktion I, abgeschlossen	OKAR_HOT_PREP_FRACTION_I+Y_CLOSE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
shkair@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße angefeuchtete Drogenfraktion II	SH_MOIST+K_HOT+AIR_FRACTION_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
keor@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heiße Drogenportion	K_HOT+E_BOUND+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
odan@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Zubereitungsdosis I	O_PREP+D_DOSE+AN_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
kodaiin@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	erhitzte Zubereitung, Dosis III	K_HOT+O_PREP+D_DOSE+AIIN_III	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
cho@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockenansatz	CH_DRY+O_PREP	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
chotol@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockenansatz aus kaltem Material	CHO_DRY_PREP+TOL_COLD_MATERIAL	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
qoteees@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	kalter Qualitätsendwert, abgeschlossen	QO_FRAME+T_COLD+EEE_END+S_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
alchey@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Rohstoff I, trocken in der Gradmitte	AL_RAW_I+CH_DRY+EY_GRADE_MIDDLE	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
sheody@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
oeeo@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	zweiter Mazerationsansatz	O_PREP+EE_STAGE_II+O_MEDIUM	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
dshor@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	abgemessene Blüten-/Fruchtdroge	D_MEASURED+SHOR_FLOWER_FRUIT_PART	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
sain@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Saatgut, Typ/Charge II	S_SEED+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
sokeedy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heißer Samenansatz am Gradende, fertig	S_SEED+O_PREP+K_HOT+EEDY_END_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
am@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Maßeinheit I	A_VALUE+M_UNIT_I	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
chckhd@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trockenes Arzneikompositum, abgeschlossen	CH_DRY+CKH_COMPOSITE+D_CLOSED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
otalor@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	kalte Ansatzportion aus Rohstoff I	O_PREP+T_COLD+AL_RAW_I+OR_PORTION	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
olkain@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	heißes Drogenmaterial, Grad II	OL_MATERIAL+K_HOT+AIN_II	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
chty@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trocken-kalt am Gradanfang	CH_DRY+T_COLD+Y_GRADE_START	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
loldy@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Drogenholzstoff, fertig aufbereitet	L_WOOD+OL_MATERIAL+DY_FINISHED	only the exact whitespace-delimited surface; no substring inheritance	NEW_V38_PROVISIONAL_CONCRETE_FAMILY_DEFAULT
