page	locus	record	event_index	surface	joint_tuple_id	page_host	strict_literal_composition_German	fluent_local_creative_expansion_German	meaning_status
f82r	f82r.19	1	3	okain	1645e612504fcef59ced	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIN=BEGRENZTE EINHEIT ODER PASSAGE	gib einen abgemessenen Anteil in das Gefäß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.19	1	4	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.19	1	5	lchy	0ab57b7166de99db3a55	lchy	OPAQUE HOST LCHY=UNBEKANNT	ziehe die klare Flüssigkeit ab	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	1	cheey	b5df9126607030b95175	ey	GANZKARTE EY=SOLLZUSTANDSKARTE	Bis die Flüssigkeit klar abläuft	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	2	qcthey	6b89d6dd70635bc60fe0	cthey	OPAQUE HOST CTHEY=UNBEKANNT	unter derselben Einstellung	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	3	qokeey	0275fbf14e07935b0a45	okeey	GANZKARTE OKEEY=TEMPERIERKARTE	temperiere die Arbeitsflüssigkeit und halte sie lauwarm	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	4	lcheey	5fca8fc3dee57e1d8c1f	lcheey	OPAQUE HOST LCHEEY=UNBEKANNT	der eingetauchte Teil	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	5	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE AIIN=MASS-/STANDARDKARTE	Ein vorgeschriebenes Maß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	6	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	7	qokeeedy	d25110e0d8488927278f	okeee	OPAQUE HOST OKEEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	tauche vollständig ein und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.23	1	9	lar	29e0eb222ef2fb99523a	l	HOST L=ANGESCHLOSSENE STATION/FORTSETZUNG + RIGHT AR=QUELLEN-/LOKALRELATION	schließe den unteren Ablauf	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	1	tshey	d4a31dbcf1ed6d9e5aa9	shey	OPAQUE HOST SHEY=UNBEKANNT	beginne die Spülung	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	2	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	3	cheal	dd0ecaf5e27d81befffc	al	HOST AL=ZIEL- ODER PARALLELSTATION	An die bezeichnete Zielstelle führen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	4	lchedar	0f15effeca7ab10bb026	lched	OPAQUE HOST LCHED=UNBEKANNT + RIGHT AR=QUELLEN-/LOKALRELATION	kühles Wasser	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	5	ches	db729b598e89e11452e0	s	OPAQUE HOST S=UNBEKANNT	zu gleichen Anteilen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	6	aiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE AIIN=MASS-/STANDARDKARTE	Ein vorgeschriebenes Maß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	7	oteey	5d5e0b288cf36864ed9d	eey	OPAQUE HOST EEY=UNBEKANNT + FRAME OT=MARKIERTEN SEKUNDÄRBEZUG SETZEN	das bereitete Öl	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	beginne den nächsten abgemessenen Posten	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.26	1	9	okey	08bd5ca0c2ad137a056d	okey	OPAQUE HOST OKEY=UNBEKANNT	warmes Wasser	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	1	pchedy	65df3cd9e59060042d47	pche	OPAQUE HOST PCHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	ziehe es ab und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	2	rsheal	98bdc4244c84cbef3321	rshe	OPAQUE HOST RSHE=UNBEKANNT + RIGHT AL=ZIEL-/PARALLELPLATZ	gieße das erwärmte Wasser ein	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	3	daldy	78b3b3140714da19090d	al	HOST AL=ZIEL- ODER PARALLELSTATION + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	wiederhole es an der zweiten Öffnung und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	4	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	5	rshedy	7f68f60279efe6b28cd7	rshe	OPAQUE HOST RSHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	trinke den angegebenen Anteil und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	6	qoteedy	ff178343c18e287ce3b7	ee	OPAQUE HOST EE=UNBEKANNT + FRAME OT=MARKIERTEN SEKUNDÄRBEZUG SETZEN + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	binde es auf die Stelle und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	7	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f82r	f82r.27	1	8	lochedy	f2af6326898fb5b490a4	loche	OPAQUE HOST LOCHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	mische zu gleichen Teilen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	1	olkeedy	3b70942557b3a40e8030	olkee	OPAQUE HOST OLKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	2	qotal	90bcf0a9ec0ef56399e6	ot	HOST OT=MARKIERTEN BEZUG ODER WEG WÄHLEN + RIGHT AL=ZIEL-/PARALLELPLATZ	zum unteren Ablauf hin	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	3	chkeedy	a84fbe3ad380df345b97	kee	OPAQUE HOST KEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	tauche vollständig ein und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	4	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	5	daiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE AIIN=MASS-/STANDARDKARTE	Ein vorgeschriebenes Maß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	6	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	7	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	8	qokaiin	b5fcea1eaed06b2f2291	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	beginne den nächsten abgemessenen Posten	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	9	qotal	90bcf0a9ec0ef56399e6	ot	HOST OT=MARKIERTEN BEZUG ODER WEG WÄHLEN + RIGHT AL=ZIEL-/PARALLELPLATZ	zum unteren Ablauf hin	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.3	1	10	dar	4d4559019a961b834aa1	ar	OPAQUE HOST AR=UNBEKANNT	Daraus, aus demselben Ansatz	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	1	schedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	2	chedchy	5e8441397e7c0faf042b	chy	OPAQUE HOST CHY=UNBEKANNT + INNER-D=GELERNTE OPERATIONS-/ZUSTANDSVARIANTE	gieße das erwärmte Wasser ein	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	3	qokal	308e8ea2d5d190c498e8	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AL=ZIEL-/PARALLELPLATZ	mische beide Anteile zusammen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	4	olchedy	28ffbc88b97772a75f1e	olche	OPAQUE HOST OLCHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	stelle die Mischung im bedeckten Auffanggefäß beiseite und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	5	qokaiin	b5fcea1eaed06b2f2291	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	beginne den nächsten abgemessenen Posten	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	6	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=GELERNTE OPERATIONS-/ZUSTANDSVARIANTE	rühre, bis alles gleichmäßig vermischt ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	7	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	8	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.6	1	9	qoky	276a7c2d74d1143446f4	oky	GANZKARTE OKY=VERWENDUNGSKARTE	Die aktive Portion verwenden	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	1	pchedal	ba540da978ea132f6da5	pched	OPAQUE HOST PCHED=UNBEKANNT + RIGHT AL=ZIEL-/PARALLELPLATZ	fülle danach das Gefäß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	2	otedy	c45ebac60774620561e2	e	HOST E=BIS ZUR ZUSTANDSGRENZE FÜHREN + FRAME OT=MARKIERTEN SEKUNDÄRBEZUG SETZEN + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse es bis zur Klarheit ziehen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	3	shecthedchy	348e81ba084c5acdb32b	ecthedchy	OPAQUE HOST ECTHEDCHY=UNBEKANNT	wende es an der markierten Stelle an	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	4	qoky	276a7c2d74d1143446f4	oky	GANZKARTE OKY=VERWENDUNGSKARTE	Die aktive Portion verwenden	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=GELERNTE OPERATIONS-/ZUSTANDSVARIANTE	rühre, bis alles gleichmäßig vermischt ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.8	1	6	chary	0bdc8b6db811b4e67a63	ary	OPAQUE HOST ARY=UNBEKANNT	und lasse es abkühlen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	1	sor	7a4bb8136330ee4e6e56	or	HOST OR=BEREITETES ERGEBNIS/ARBEITSMEDIUM	Die bereitete Arbeitsflüssigkeit	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	2	shedy	bc4f1f5c006c74a4d26d	e	HOST E=BIS ZUR ZUSTANDSGRENZE FÜHREN + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse es bis zur Bereitschaft stehen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	3	qokaiin	b5fcea1eaed06b2f2291	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	beginne den nächsten abgemessenen Posten	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	4	chkain	9da1b6ac2c929daea697	k	OPAQUE HOST K=UNBEKANNT + RIGHT AIN=BEGRENZTE EINHEIT ODER PASSAGE	ein abgemessener Anteil	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	5	shcthey	6b89d6dd70635bc60fe0	cthey	OPAQUE HOST CTHEY=UNBEKANNT	unter derselben Einstellung	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	6	qokedy	7db18b2f0fb7ed0fcfd3	oke	GANZKARTE OKE=SPÜLKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	spüle die bezeichnete Stelle einmal und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	7	okair	7d2404c835b10a2c06af	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIR=FLUSS-/LAUFWEG	öffne danach den oberen Lauf	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	8	sheedy	03626ca94cb17800d767	ee	OPAQUE HOST EE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	wasche einmal und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.11	1	10	lo	2b7fa918d1b2f5c656e3	lo	OPAQUE HOST LO=UNBEKANNT	schließe den unteren Ablauf	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	1	qokchedy	07913ef9b1fb773cd325	okche	OPAQUE HOST OKCHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse es abkühlen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	2	qokeedy	7d25241b0e56c836372a	okee	OPAQUE HOST OKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	bade oder tauche in der temperierten warmen Flüssigkeit und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	3	shedy	bc4f1f5c006c74a4d26d	e	HOST E=BIS ZUR ZUSTANDSGRENZE FÜHREN + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse es bis zur Bereitschaft stehen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	4	qokshedy	db167f8e9b53eefb58f8	okshe	OPAQUE HOST OKSHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	koche sanft und beende diesen Arbeitsschritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	5	dal	dd0ecaf5e27d81befffc	al	HOST AL=ZIEL- ODER PARALLELSTATION	An die bezeichnete Zielstelle führen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	6	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	7	qokaiin	b5fcea1eaed06b2f2291	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	beginne den nächsten abgemessenen Posten	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	8	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE CTHY=BEREITSCHAFTSKARTE	Sobald die Zubereitung gebrauchsfertig ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	9	dal	dd0ecaf5e27d81befffc	al	HOST AL=ZIEL- ODER PARALLELSTATION	An die bezeichnete Zielstelle führen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.14	1	10	sy	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	1	saiin	2f1c5e56e8f0ff459065	aiin	GANZKARTE AIIN=MASS-/STANDARDKARTE	Ein vorgeschriebenes Maß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	2	shedal	abb23e5e6936b4147f76	ed	OPAQUE HOST ED=UNBEKANNT + RIGHT AL=ZIEL-/PARALLELPLATZ	für einen Zeitabschnitt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	3	shecthy	cb57b696b815fdef9cb7	ecthy	OPAQUE HOST ECTHY=UNBEKANNT	warmes Wasser	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	4	chey	b921a237be883a820352	y	OPAQUE HOST Y=UNBEKANNT	Diese aktive Portion	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	5	tal	dd0ecaf5e27d81befffc	al	HOST AL=ZIEL- ODER PARALLELSTATION	An die bezeichnete Zielstelle führen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	6	shcthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE CTHY=BEREITSCHAFTSKARTE	Sobald die Zubereitung gebrauchsfertig ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	7	dalchdy	2bc2ed2630dbdaaa6b59	alch	OPAQUE HOST ALCH=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	behalte den Rückstand und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	8	qotchedy	4de12cf322dfb76ded1e	che	OPAQUE HOST CHE=UNBEKANNT + FRAME OT=MARKIERTEN SEKUNDÄRBEZUG SETZEN + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	mische zu gleichen Teilen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.15	1	9	lchedy	de7321bface5628e35d6	lche	GANZKARTE LCHE=ABLAUFKARTE + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die verbrauchte Flüssigkeit in das untere Auffanggefäß ablaufen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	1	tchedy	259b2b3b0bf859882e2c	che	OPAQUE HOST CHE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	spüle das benutzte Gefäß oder den Lauf einmal aus und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	2	qokchdy	87411f84689b4f93a303	okch	OPAQUE HOST OKCH=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	erwärme es einmal und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	3	cheedar	342c3f0777337648f4b3	ed	OPAQUE HOST ED=UNBEKANNT + RIGHT AR=QUELLEN-/LOKALRELATION	setze die Person an das Becken	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	4	chldaiin	d72f71baff01cd0a0406	ld	OPAQUE HOST LD=UNBEKANNT + RIGHT AIIN=STANDARD-/PARAMETERPLATZ	nach dem Absetzen	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	5	chedy	6f7ff8287eddf4da9fdb	y	OPAQUE HOST Y=UNBEKANNT + INNER-D=GELERNTE OPERATIONS-/ZUSTANDSVARIANTE	rühre, bis alles gleichmäßig vermischt ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	6	qokain	1645e612504fcef59ced	ok	HOST OK=ARBEITSPOSTEN AKTIVIEREN + RIGHT AIN=BEGRENZTE EINHEIT ODER PASSAGE	gib einen abgemessenen Anteil in das Gefäß	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	7	checthy	e0b630cb1b5df5e7105b	cthy	GANZKARTE CTHY=BEREITSCHAFTSKARTE	Sobald die Zubereitung gebrauchsfertig ist	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.16	1	8	chealror	d788d8d72d41b25a3c71	alror	OPAQUE HOST ALROR=UNBEKANNT	bis der Strom klar wird	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
f83r	f83r.20	1	1	solkeedy	3b70942557b3a40e8030	olkee	OPAQUE HOST OLKEE=UNBEKANNT + DY=LOKALEN ARBEITSSCHRITT SCHLIESSEN	lasse die Flüssigkeit sich setzen und beende den Schritt	STRICT_COMPONENT_AGREEMENT_CREATIVE_TRANSLATION_NOT_DECIPHERMENT
