replay_id	attachment_id	physical_page	register	statement_id	event_id	surface	focus_core	chosen_attachment_class	chosen_action	micro_signature	teaching_rule_families	exact_typed_head_signature	typed_micro_signature	outside_page_support_level	outside_register_support_level	outside_page_support	outside_register_support	future_page_result
G400-A02624	G399-A02624	f77r	BIOLOGICAL	P1009-S382	P1003-E0390	raiin	AIIN	SAME_CARD_LEFT_ACTION	R	ARG_GRADE__SAME_CARD_LEFT_ACTION__R_POSITIONAL_HEAD	NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	AIIN::SAME_CARD_LEFT_ACTION::R::R_POSITIONAL_HEAD::SINGLE::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION__R_POSITIONAL_HEAD::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	EXACT_TYPED_HEAD	UNTYPED_MICRO	f76r|f82r	CELESTIAL|HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02625	G399-A02625	f77r	BIOLOGICAL	P1009-S382	P1003-E0391	lod	L	PREVIOUS_CARD_ACTION	R	L_AIR__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD	L_AIR_RIGHT_FALLBACK|R_POSITIONAL_MARKING	L::PREVIOUS_CARD_ACTION::R::R_POSITIONAL_HEAD::SINGLE::L_AIR_RIGHT_FALLBACK|R_POSITIONAL_MARKING	L::L_AIR__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD::L_AIR_RIGHT_FALLBACK|R_POSITIONAL_MARKING	COARSE_RULE	COARSE_RULE	f18r|f82r|f83r	HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02626	G399-A02626	f77r	BIOLOGICAL	P1009-S382	P1003-E0392	daiin	AIIN	INHERITED_ACTION	R	ARG_GRADE__INHERITED_ACTION__R_POSITIONAL_HEAD	INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	AIIN::INHERITED_ACTION::R::R_POSITIONAL_HEAD::SINGLE::INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	AIIN::ARG_GRADE__INHERITED_ACTION__R_POSITIONAL_HEAD::INHERITED_ACTION_STACK|R_POSITIONAL_MARKING	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02627	G399-A02627	f77r	BIOLOGICAL	P1009-S382	P1003-E0393	chlchpsheey	L	SAME_CARD_RIGHT_ACTION	CH	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	TYPED_MICRO	f75r|f76r|f81v|f82r|f83r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02628	G399-A02628	f77r	BIOLOGICAL	P1009-S382	P1003-E0393	chlchpsheey	EE	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02629	G399-A02629	f77r	BIOLOGICAL	P1009-S382	P1003-E0393	chlchpsheey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02630	G399-A02630	f77r	BIOLOGICAL	P1009-S382	P1003-E0394	tal	AL	SAME_CARD_LEFT_ACTION	T	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f76r|f83r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02631	G399-A02631	f77r	BIOLOGICAL	P1009-S382	P1003-E0395	cheol	E	SAME_CARD_LEFT_ACTION	CH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f17r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02632	G399-A02632	f77r	BIOLOGICAL	P1009-S382	P1003-E0395	cheol	L	SAME_CARD_LEFT_ACTION	CH	L_AIR__SAME_CARD_LEFT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_LEFT_ACTION::CH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_LEFT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f68r1|f71v|f72r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02633	G399-A02633	f77r	BIOLOGICAL	P1009-S382	P1003-E0398	otey	E	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	E::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	E::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f81v|f88r|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02634	G399-A02634	f77r	BIOLOGICAL	P1009-S382	P1003-E0398	otey	Y	PREVIOUS_CARD_ACTION	S	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	Y::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::PREVIOUS_CARD_STACK	Y::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f56r|f67r2|f72r|f75r|f76r|f88r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02635	G399-A02635	f77r	BIOLOGICAL	P1009-S382	P1003-E0399	daiin	AIIN	INHERITED_ACTION	S	ARG_GRADE__INHERITED_ACTION	INHERITED_ACTION_STACK	AIIN::INHERITED_ACTION::S::NONE::SINGLE::INHERITED_ACTION_STACK	AIIN::ARG_GRADE__INHERITED_ACTION::INHERITED_ACTION_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2|f72r|f76r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02636	G399-A02636	f77r	BIOLOGICAL	P1009-S382	P1003-E0400	ysheey	Y	SAME_CARD_RIGHT_ACTION	SH	ARG_GRADE__SAME_CARD_RIGHT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_RIGHT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_RIGHT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f75r|f76r|f81v|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02637	G399-A02637	f77r	BIOLOGICAL	P1009-S382	P1003-E0400	ysheey	EE	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02638	G399-A02638	f77r	BIOLOGICAL	P1009-S382	P1003-E0400	ysheey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02639	G399-A02639	f77r	BIOLOGICAL	P1009-S382	P1003-E0401	dal	AL	PREVIOUS_CARD_ACTION	SH	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::SH::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f71v|f72r|f75r|f76r|f81v|f82r|f83r	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02640	G399-A02640	f77r	BIOLOGICAL	P1009-S382	P1003-E0403	sal	AL	SAME_CARD_LEFT_ACTION	S	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02641	G399-A02641	f77r	BIOLOGICAL	P1009-S382	P1003-E0404	dalo	AL	PREVIOUS_CARD_ACTION	S	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::S::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f72r|f75r|f76r|f83r|f89r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02642	G399-A02642	f77r	BIOLOGICAL	P1009-S382	P1003-E0405	tain	AIN	SAME_CARD_LEFT_ACTION	T	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::T::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f75r|f76r|f83r|f89r	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02643	G399-A02643	f77r	BIOLOGICAL	P1009-S382	P1003-E0406	dary	Y	SAME_CARD_LEFT_ACTION	R	ARG_GRADE__SAME_CARD_LEFT_ACTION__R_POSITIONAL_HEAD	NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	Y::SAME_CARD_LEFT_ACTION::R::R_POSITIONAL_HEAD::SINGLE::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION__R_POSITIONAL_HEAD::NEAREST_HEAD_LEFT_TIE|R_POSITIONAL_MARKING	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f68r1|f75r|f76r|f82r|f83r	CELESTIAL|HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02644	G399-A02644	f77r	BIOLOGICAL	P1009-S382	P1003-E0407	dalo	AL	PREVIOUS_CARD_ACTION	R	AL_AR__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD	AL_AR_ORDERED_FALLBACK|R_POSITIONAL_MARKING	AL::PREVIOUS_CARD_ACTION::R::R_POSITIONAL_HEAD::SINGLE::AL_AR_ORDERED_FALLBACK|R_POSITIONAL_MARKING	AL::AL_AR__PREVIOUS_CARD_ACTION__R_POSITIONAL_HEAD::AL_AR_ORDERED_FALLBACK|R_POSITIONAL_MARKING	UNTYPED_MICRO	UNTYPED_MICRO	f17r	HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02645	G399-A02645	f77r	BIOLOGICAL	P1009-S382	P1003-E0409	oloky	Y	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f81v|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02646	G399-A02646	f81v	BIOLOGICAL	P1009-S383	P912-E0858	par	AR	SAME_CARD_LEFT_ACTION	P	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::P::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f67r2|f76r|f77r|f88r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02647	G399-A02647	f81v	BIOLOGICAL	P1009-S383	P912-E0859	shey	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02648	G399-A02648	f81v	BIOLOGICAL	P1009-S383	P912-E0859	shey	Y	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f18r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02649	G399-A02649	f81v	BIOLOGICAL	P1009-S383	P912-E0860	keedy	EE	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	EE::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	EE::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02650	G399-A02650	f81v	BIOLOGICAL	P1009-S384	P912-E0861	shekal	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02651	G399-A02651	f81v	BIOLOGICAL	P1009-S384	P912-E0861	shekal	AL	SAME_CARD_LEFT_ACTION	K	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f71v|f72r|f75r|f76r|f83r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02652	G399-A02652	f81v	BIOLOGICAL	P1009-S384	P912-E0862	dal	AL	PREVIOUS_CARD_ACTION	K	AL_AR__PREVIOUS_CARD_ACTION	AL_AR_ORDERED_FALLBACK	AL::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__PREVIOUS_CARD_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f13r|f55v|f71v|f76r|f83r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02653	G399-A02653	f81v	BIOLOGICAL	P1009-S384	P912-E0863	dar	AR	INHERITED_ACTION	K	AL_AR__INHERITED_ACTION	AL_AR_ORDERED_FALLBACK	AR::INHERITED_ACTION::K::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__INHERITED_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f71v|f72r	CELESTIAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02654	G399-A02654	f81v	BIOLOGICAL	P1009-S385	P912-E0866	shek	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02655	G399-A02655	f81v	BIOLOGICAL	P1009-S385	P912-E0867	dain	AIN	PREVIOUS_CARD_ACTION	K	ARG_GRADE__PREVIOUS_CARD_ACTION	PREVIOUS_CARD_STACK	AIN::PREVIOUS_CARD_ACTION::K::NONE::SINGLE::PREVIOUS_CARD_STACK	AIN::ARG_GRADE__PREVIOUS_CARD_ACTION::PREVIOUS_CARD_STACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f76r|f83r|f88v	PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02656	G399-A02656	f81v	BIOLOGICAL	P1009-S385	P912-E0868	ofalsheky	L	SAME_CARD_RIGHT_ACTION	SH	L_AIR__SAME_CARD_RIGHT_ACTION	L_AIR_RIGHT_FALLBACK	L::SAME_CARD_RIGHT_ACTION::SH::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	L::L_AIR__SAME_CARD_RIGHT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f72r|f75r|f76r|f77r|f82r|f83r|f88r	CELESTIAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02657	G399-A02657	f81v	BIOLOGICAL	P1009-S385	P912-E0868	ofalsheky	E	SAME_CARD_LEFT_ACTION	SH	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::SH::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f11r|f13r|f17r|f55v|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02658	G399-A02658	f81v	BIOLOGICAL	P1009-S385	P912-E0868	ofalsheky	Y	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	Y::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	Y::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f10r|f11r|f13r|f17r|f18r|f55v|f56r|f67r2|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02659	G399-A02659	f81v	BIOLOGICAL	P1009-S385	P912-E0869	qokedy	E	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	E::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	E::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02660	G399-A02660	f81v	BIOLOGICAL	P1009-S386	P912-E0870	okaiin	AIIN	SAME_CARD_LEFT_ACTION	OK	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIIN::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f56r|f67r2|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f88r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02661	G399-A02661	f81v	BIOLOGICAL	P1009-S386	P912-E0871	kair	AIR	SAME_CARD_LEFT_ACTION	K	L_AIR__SAME_CARD_LEFT_ACTION	L_AIR_RIGHT_FALLBACK	AIR::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::L_AIR_RIGHT_FALLBACK	AIR::L_AIR__SAME_CARD_LEFT_ACTION::L_AIR_RIGHT_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f76r	HERBAL	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02662	G399-A02662	f81v	BIOLOGICAL	P1009-S386	P912-E0872	okal	AL	SAME_CARD_LEFT_ACTION	OK	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AL::SAME_CARD_LEFT_ACTION::OK::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AL::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f18r|f55v|f68r1|f71v|f72r|f75r|f76r|f77r|f82r|f83r|f89r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02663	G399-A02663	f81v	BIOLOGICAL	P1009-S386	P912-E0873	sar	AR	SAME_CARD_LEFT_ACTION	S	AL_AR__SAME_CARD_LEFT_ACTION	AL_AR_ORDERED_FALLBACK	AR::SAME_CARD_LEFT_ACTION::S::NONE::SINGLE::AL_AR_ORDERED_FALLBACK	AR::AL_AR__SAME_CARD_LEFT_ACTION::AL_AR_ORDERED_FALLBACK	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f17r|f55v|f67r2|f71v|f75r|f76r|f77r|f82r|f83r|f88r	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02664	G399-A02664	f81v	BIOLOGICAL	P1009-S386	P912-E0875	kain	AIN	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2|f75r|f76r|f77r|f83r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
G400-A02665	G399-A02665	f81v	BIOLOGICAL	P1009-S386	P912-E0876	olkain	AIN	SAME_CARD_LEFT_ACTION	K	ARG_GRADE__SAME_CARD_LEFT_ACTION	NEAREST_HEAD_LEFT_TIE	AIN::SAME_CARD_LEFT_ACTION::K::NONE::SINGLE::NEAREST_HEAD_LEFT_TIE	AIN::ARG_GRADE__SAME_CARD_LEFT_ACTION::NEAREST_HEAD_LEFT_TIE	EXACT_TYPED_HEAD	EXACT_TYPED_HEAD	f55v|f67r2|f75r|f76r|f77r|f83r|f88v	CELESTIAL|HERBAL|PHARMA	PORTABLE_BY_EXISTING_HIERARCHY
