component_recipe	intake_tier	ordered_literal_reading_de	fluent_transition_signature_sha256	dual_channel_signature_sha256	gdt439_collision_group_id	dual_collision_group_id	dual_channel_status
O+LOCAL_CHAR_F+Y+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · HIER · POSTEN · SCHLUSS	31c0691e76de9d608e9cfbfae66a545f042ec07cf1004b122912bcff70039ec6	11806c98e3c5b6533fc65daae012bbe21de5c3025462cd654c9716096a827980	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+OK+AIN	T0_EXACT_OBSERVED	AUSFÜHRUNG · SETZEN · ANTEIL	5ccf90e5e8929b4d269c72111eeff62e5c99207057aaa27c4946e9f820b6e786	95d331a1c5f2aaea885d2a7922f10606c300dcd556f43e4439f25f66a8eff558	COLLISION0082	NONE	DUAL_CHANNEL_UNIQUE
O+OK+Y	T4_NARROW_APPENDIX	AUSFÜHRUNG · SETZEN · POSTEN	c319ccba37fa0afecccbd94a688347314bd0b01d2ed9ff235d4ac07224a9432c	ff760cfb7391e568b02cec6e8a2dab927632b8ccaf5380496082fc52f7a0bf72	COLLISION0083	NONE	DUAL_CHANNEL_UNIQUE
O+OL	T0_EXACT_OBSERVED	AUSFÜHRUNG · FORTSETZEN	b7bf1409d0526cba5ee82aeb01223671ca6fb8b704ce565b6964e6633ce23785	e9e09d5b1baf2eac14d41a8d27d1a6a2a4a4c3d46c1ef9ed00eab16d29e6c7d7	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+OR	T2_FUTURE_STRONG	AUSFÜHRUNG · EINHEIT	29787d54ccc9e02b625269449bb586447ca5d4a40b138ed620432ed11dee41ba	742f8925be78f25a3c1abce78b5b5364caf5d6d146c4d687ce09de52e19283bf	COLLISION0084	NONE	DUAL_CHANNEL_UNIQUE
O+OT+OR	T0_EXACT_OBSERVED	AUSFÜHRUNG · DANACH · EINHEIT	3695b94698825c146101fbe84412531b38bed3ece7ea9f4947779d933d6f56e1	b11af2dc3bc0ec7df173afe7ddd54ed6dad5f6124b522e18b20f9108a3d1e862	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+AIN	T4_NARROW_APPENDIX	AUSFÜHRUNG · EINSETZEN · ANTEIL	8878da2ee008ef00e169cb1a5640474a5ec2a3195c4c469449f70f3152c9854b	e2c4ff8cdb96079417f5a42ae78b8d8d44254e8aafc92469730a35cd7aa9033d	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+AR	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · AUSGANG	47bed38ca370572efd3617f25e3b23adeb992829e740c1691befce4187bb06f2	a621a56bbb168902da3998314399331c2202999ebe3ac6aad374c7568712add9	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+AR+CH+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · AUSGANG · NEHMEN · POSTEN	5b69e9d746eeb7939822d2a4d39b12d2a650c794f3625a59622ee2e7dd5e2319	41965c2748dcfb4869b746e83f232cdd8fe018f67bfe1e7e1640a30206b4a50f	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+E+OL	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · GRAD I · FORTSETZEN	10105b6ad84f34c9fd4d9407f1a4466f6c8fe1b9482eb2c648cc2b1244114bf7	d85adb2ced5f88652c17f99e7d0f493dbf79f7d4b38809843ba382053291a476	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+E+OR	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · GRAD I · EINHEIT	8298d04ebdde3b9222c05e360584b378a97832ce97cbe74ed6cd7b0c17fd421b	c6d08c1e99909b03b2cb6870a6a435ef41935989e723f8f6b198c8730fcc1d6d	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+EE+OL	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · GRAD II · FORTSETZEN	3e34c0fd509f9a6d4b414889f9893c6c9d28d82f46c1184e6c7139f13ffa31c7	83be8b5fcd2a708f307df0c4062f19edff5cbed5ad5b76b3306e377b11270329	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+OL+AL+AIIN	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · FORTSETZEN · ZIELORT · WERT	e25fe1e594d91cd65ce9319f769d419337ec4fe11319366caaeb580d5c39b8de	10d1ba20ebd62e4e03b7bfe847ce8a74dbfef847e8e57b4dc84b4e3f7005a718	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+OR	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · EINHEIT	2cf35e1dead6f547b8fef7c518abbc5dd4ba0f55d588ff4c60c41f2c923753a2	48ecd527c83e44bc50389bf8bc38bd199612f354f0283b8d41ea3e83e9b7ce00	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CH+OR+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · NEHMEN · EINHEIT · SCHLUSS	b71c55a357c35a1c1ae6ebabd994036322b871523628b69959b210fe4d8293d0	10071afe948419946ea6112681a188b8213ad2d88819ef622e25e1f7a9afecec	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CHD+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · SCHLUSS	27521126219c3cbe97a436855707e560ea743927328bc74706734a022cd8ada9	dd88a04bb1bfc66abf7ba767e5ce600d93a4734de5df81bc65720ce94d54bf8a	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+CHD+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · BEARBEITEN · POSTEN	50b9b00140095212da3082fb10bd8b1cf969b89722c2f4e6cae91f8cba5698c8	0f425bdb645660ec8c075bb153b2ee172d35f50dfb13a4c97a1420725a35d95a	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+E+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · GRAD I · SCHLUSS	3a0586345607144926a2aea5c09b3f9aa4a370c16cf212c0ce2f2920ddc99c67	a98b92967c663df3104eefc939a1849ae73b28a44d808fcfd954d2984d85b1cb	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+E+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · GRAD I · POSTEN	ab3be44de07c7f772692c58f621c2e15f29f28b56a0d3461b2c8669a7c0e8afc	c21e5ebd5816e762e766a805b26c6f6cb28528b82d02506add1b1638c584e329	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+O+AM_ADDR	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · AUSFÜHRUNG · HIER	8aaae8ae0ef61bc587a550d915d79b18423b034400c826f96374b6b4ee28155c	d2a1f33de15f618602dcaf6853d2285178200bee9d354fb9d0002fd7bdd22ac5	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+O+D_ADDR+OL	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · AUSFÜHRUNG · HIER · FORTSETZEN	4c3efa7fed1aa731af1d7ca786dbda0586be0acf90f89cbd9f502a2415b7d3ce	1adaee7f536f62139431cced80b037546acc9c7aed67879877987beadbd694f0	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+OL	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · FORTSETZEN	34909a7fd594638cc1c0f4e648eb2cfde76f9d42ca11ea51127c6435e5b858fc	eed052c87b3aa82244bcbc328cf69eddc07ebbee72ef85fc809f95e6326fc879	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+SH+D_ADDR+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · HALTEN · HIER · POSTEN	fc7dda777d36e4c515b4de45c248749c64d1193656195959c0cc87fb7d94b54c	0e18443eaf5b715400f05ea16420d26f560c2faab744dd9913141db62fc2cff0	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+SH+E+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · HALTEN · GRAD I · POSTEN	37a3111b1dd5591e2d5c066723fd7acc5451e0a089d9bfb8e4e96b896d8853d4	faec08eb2263c668fb9b3c47fea34991fa9f1895903d6deccaefd76c9c2199eb	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+SH+O+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · HALTEN · AUSFÜHRUNG · SCHLUSS	1328c76e146e01f38bf8675569159b0da2a8632cc19684c6dacfce4e61c3a208	a0e55e7af05af7f7b128cfbe5480fcb454252ee3b24d7db845459bb069c63de4	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · POSTEN	4fb7ea3e8aeb58c826340025d9a0e428a7735666de3aed17cf028d96246a4117	d20c351219c5e11b7779c6a7a065663ab778a285e05b3ab40998de6c13d489bc	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+Y+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · POSTEN · SCHLUSS	666ab0804963256b88f1070e65bc22da9c5471d6cbc398cc2403b81769db0d51	cde582887088aa9e5a97df87b6dca2f0989c9a92a0a951a623f9f802d959a552	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+Y+D_ADDR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · POSTEN · HIER · VARIANTE	e7e301d3987c82577100ec78699b10f0d7f5aafdbbe3cbc33034d08c173e8d1b	6fd211c2f5379ce49a9077362a2c65a29d5ae0b1d36e31750fd067dce7c92724	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+P+Y+K+E+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · EINSETZEN · POSTEN · GEBEN · GRAD I · POSTEN	d707355e36eb2688ff2cd50d8291147bca0208ce60ba1564e8e4bc33a8e3d1e6	9ac0a248a494398a283115e52389e2e13839325c553d0528449f85e03846a0f5	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+S+AIN	T0_EXACT_OBSERVED	AUSFÜHRUNG · WÄHLEN · ANTEIL	17b999979ac0d00a79a377c4a00e637130f07b102248a7b9b9344fa3a0a6e563	dff1658553c6fbe7fb9a5f0178c03fcc080c4fe66168c92bd75cd11b87b1657e	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+SH+E+O	T0_EXACT_OBSERVED	AUSFÜHRUNG · HALTEN · GRAD I · AUSFÜHRUNG	0d103b07150d5f0fe3e895d2b5240fb8ab23a1edf37c2673c245419e65ea2a15	bcf3b336ab8fd2aae7d92db8629999b2d910a509d5b37b36de0a3899283127a6	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+SH+E+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · HALTEN · GRAD I · POSTEN	a928351af14052a66476853a2674ef3232338a83db85b88a3ee75bc506f0f912	8597877021798d1d47d32b43e5a6bc91163d412e4a6f9e1c07a19081dde6baeb	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+SH+EE+DY	T0_EXACT_OBSERVED	AUSFÜHRUNG · HALTEN · GRAD II · SCHLUSS	d41c368650ceebb617d42090b68452ed1e5e19432107514acafd0451713c4e92	7d3b083b801ef90326875d3780ec3dbcf1b97424bd656a6f306dc7947af9730c	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+SH+OR	T0_EXACT_OBSERVED	AUSFÜHRUNG · HALTEN · EINHEIT	5a31017a7e9066f706804c202e32a3b5b7917484818a1d7b09bf5436b206ba52	53320b0d9ad63fc06e4648c86a50b9b1d166493d705cb2969bbbf276ea145222	COLLISION0085	NONE	DUAL_CHANNEL_UNIQUE
O+SH+Y	T4_NARROW_APPENDIX	AUSFÜHRUNG · HALTEN · POSTEN	54972083257e8347e4c3574156746ce3ff8efddc73c4a37025efe634d1d62f42	ad07e71fbd854e2bee7574fbfbbd4cc58d550db48d4d8cddddb3556dbac4208d	COLLISION0086	NONE	DUAL_CHANNEL_UNIQUE
O+Y	T0_EXACT_OBSERVED	AUSFÜHRUNG · POSTEN	fe62fb51be4319bd602327fbde4f25d4ddebaf27f6bedcaaf0434634b45a9395	e448f7c540c9c3a8ec292e831f5fde7c7cbe13a6dbff984a6c9f97a78102573f	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+Y+D_ADDR+AR	T0_EXACT_OBSERVED	AUSFÜHRUNG · POSTEN · HIER · AUSGANG	f8aa66557fdf7a95ea4fb928116d072d639e9000fd2a3a039f798f4b3c08d372	805b1c2eff07b20b8e94ac50a53cab88ad0ae49ec5843256108d26ef55d2c831	NONE	NONE	DUAL_CHANNEL_UNIQUE
O+Y+K+CH+OR	T0_EXACT_OBSERVED	AUSFÜHRUNG · POSTEN · GEBEN · NEHMEN · EINHEIT	94f4b6517725350ec6d1ef33cf8b0ba640ff26c78c9393b3926cd43af7f30828	56487a4f01e734967415da5cd170e8b6eacd72e11b2ac6454d385f3438356fac	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK	T0_EXACT_OBSERVED	SETZEN	81219e6917cdf00efda2dd7517b314b5f9d703cd5590295ffeac7d24c3d56617	4e545db87b83916e51bb34c4208a3df607cd9ad7153a92d815f3ad419b0e1d25	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AIIN	T0_EXACT_OBSERVED	SETZEN · WERT	abb4b6d6dbea22d9ad0c03092426b33346b01bcc9b5df8eafa7c008dbda4d665	0559135a4c2289c32d74209f8aaf3cdde1697219e6c264e2ce7555272a47701d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AIN	T0_EXACT_OBSERVED	SETZEN · ANTEIL	242582de9abb8bb863e7029acc612b980223d34f182b5f4dc96a13ded3c1ed7c	0a68b8491d63ffe268359dff20b9badaffc35a31c7571a371431fd0746b1144c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AIR	T0_EXACT_OBSERVED	SETZEN · BAHN	946f2aa315c2e25cc13d0b4925261303e456e55c2551c201b047ef1bc03194ad	96fa304207dbc84db942ac74edce4a21d0745693c29c271bd4b980db9d4fb1db	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AIR+AR	T4_NARROW_APPENDIX	SETZEN · BAHN · AUSGANG	e9cfcac593dce1f20a292de7523223cad8e8f8709f4678795def7c5d900024c4	2b208fe3ba97db6c0a4d748577a643b74d2c9ca92a3e9cb8a9a1fd1c220df6c3	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AIR+DY	T4_NARROW_APPENDIX	SETZEN · BAHN · SCHLUSS	1e907d368f6d1339282bd0ec10d1fccde5bb0345ab9efa17cd5de9ea9eac6302	20e8e5d1f95143cf5eabf1de57a460b3c87c93f1a5a8741dc17b975af42a286a	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL	T0_EXACT_OBSERVED	SETZEN · ZIELORT	bfe07fff854a2e7e7ad1e252d1804c22fefcff43853a0e6888e5a32d9488ef44	c1d8eec93cf42afa43f379f121cef7a8a8d7ef92b4802528caff71fddbe7f49f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+AIR	T4_NARROW_APPENDIX	SETZEN · ZIELORT · BAHN	c6f122d2e36fe1fbef968ec7167e2fff8cd3596ab39f4cfe7e49834722a175fe	6f005d6c00919f6125c439df90b7547305c920675b8ea37bbb733156fe685b0d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+AL	T0_EXACT_OBSERVED	SETZEN · ZIELORT · ZIELORT	293af75e74798c86fcee4007499f4c55cd7d394e7cffe1e6c8934bf998e72d36	32a30900f9db4e4bd47b402659c7e80d2931464400bac8cce4be0eb8689d4012	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+AR	T0_EXACT_OBSERVED	SETZEN · ZIELORT · AUSGANG	310e09d9eaec9f767131f04d0860c35402babeb7680407d2f9ea58f2549b1e9e	6920168749a4aff52863d13189fbbfae108b5290541b7aa5f775630c749e95c8	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+CH+E+Y	T0_EXACT_OBSERVED	SETZEN · ZIELORT · NEHMEN · GRAD I · POSTEN	a53ffca329bb4be1996f9ffe6800ebd68bd623c97277bf07311bc74fc0d79b7a	8b6598b252a81bc1af0581735b9bf4050cc98afb6f7a77f2321a7c4e27241e8f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+DY	T0_EXACT_OBSERVED	SETZEN · ZIELORT · SCHLUSS	5c2c611119f52c231d3927b94c66d629005948e180d4360e1f1b0337bd556b4b	d5bfe1e29f5e393968d7996a57e7c21ff1899da21ba2c818c623cba6010e3f25	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+L	T4_NARROW_APPENDIX	SETZEN · ZIELORT · VERBINDUNG	1621afaed3d3c727278c5d3683c9b79e411ef36dc8d694481705f64281696030	69919566500a490362c9d741c209529e2e7f31d92e80a2623e632f16f261afb9	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+O+DY	T0_EXACT_OBSERVED	SETZEN · ZIELORT · AUSFÜHRUNG · SCHLUSS	315864e410aa5c88cd06366ff3924b7e59785bcf42a070dc6c1f77d70a786885	1df8ddeb5e16eea0d1516cd8e0a30b973ef9f3bacc63435767158cccbdbb3fd4	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+OR+O	T0_EXACT_OBSERVED	SETZEN · ZIELORT · EINHEIT · AUSFÜHRUNG	b71e39509c0a054dc95747ab693d323924916aa3c794236c386848254b763420	2664dff3a17e5aa5b71de9ea4cf8ce6851276226c8867a7234442631dafaa141	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AL+Y	T0_EXACT_OBSERVED	SETZEN · ZIELORT · POSTEN	61685aaf4639038daf648e645b7d9512d78c1a6cb3a50f77462845d5c476ca47	f12f92e1e2f55b678fc9522c11e7a26893fed1507a93686fe5b7a21a5884702b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AM_ADDR	T0_EXACT_OBSERVED	SETZEN · HIER	fd10c24429e0233bc5cd430d88b55c8bdfa875ab78b60ced5b4cca6c9891835b	66f0f7830bcb988718f7403c3b7bdb87f8784c8efc0cb252eb4b98c227682d59	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AN	T0_EXACT_OBSERVED	SETZEN · KLASSE	2b501cca025c6f3020b7520c44828a741df7c88aa827f00ccc3ede09ee359e88	c22847ceed1284d3076d0ce59977b0204183277f001903a007592be911f4ceff	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AR	T0_EXACT_OBSERVED	SETZEN · AUSGANG	6ea5f1f61b150859dfaae2e664dd7a0668d15977f60f8c53d7e785e0823d94e2	d1b2b3599280ee3d6157429f436044fc3eac3633f60faa1a6f32b895c35b79d9	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AR+AL	T4_NARROW_APPENDIX	SETZEN · AUSGANG · ZIELORT	a57458d63496049ea0313e791fd418cea22b6aa92783740712d12b19a53158da	70dd4675cd88ad26a3074104fec1f8828e8b869135e17eb021493eb044282531	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AR+AR	T0_EXACT_OBSERVED	SETZEN · AUSGANG · AUSGANG	50330522544e3f74577420ae48afc03e90bf9387f6ef0426b4bd0378756fbf08	691369e0e8a68c08eeb2e1abc3166c2d57628f2c4291c025df36022f42e3e535	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AR+CHD+Y	T0_EXACT_OBSERVED	SETZEN · AUSGANG · BEARBEITEN · POSTEN	bfa12ec59dcd552e6b8127ada877bddbca6090f42d8ae7b45b1e7863f697719c	a96e221716d7ed314ea2b748924429ada2e880b09122406b52b1e50c498e5a0c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+AR+DY	T0_EXACT_OBSERVED	SETZEN · AUSGANG · SCHLUSS	536da56a07ba9d8987b84661fa5f79d16681d27c3b0b1236736cbe5b8dd9b47c	e2dcc3b43e817e8757c2313cb44f7c164b2fd7a3526c74a3896a14c07304fe4c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+A_ADDR+IIN+K+AL+Y	T0_EXACT_OBSERVED	SETZEN · HIER · STUFE · GEBEN · ZIELORT · POSTEN	767ed7c9ca78090fabfd9bf29d9689b365a20e28c8a2452e876c19c2af2e7280	56892b299de8ab63e4f2b9955802493d2519c55a0a2f3bf3bad1f611dd781a05	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+A_ADDR+LOCAL_CHAR_I+IIN	T0_EXACT_OBSERVED	SETZEN · HIER · VARIANTE · STUFE	17d2b8c1d1ceac60f9fa1ffd5362e45155cc34e208319b413de4a44892a2fd7d	1bf9a1d460d992987aaa1e396dee4f04d56bd3ac5e8a51bd067547a779948c65	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+A_ADDR+LOCAL_CHAR_I+P+CH+Y	T0_EXACT_OBSERVED	SETZEN · HIER · VARIANTE · EINSETZEN · NEHMEN · POSTEN	b6e09db31906df5a753ca9fa962bca064a1c882cab495f588df20a0436d86ccc	c0ec1cf5cf49292aac69922d6ba2eb3eb82a964fa7b16586902cbef97330f08b	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+A_ADDR+S	T0_EXACT_OBSERVED	SETZEN · HIER · WÄHLEN	238f3bf623061d72904d45a29ba15aaa9cd51e6920ae8b602888c6139ba1f5d7	ad212eea2ab7dcebe5c27d56ee532b4ab54c7016d4d8dac8191390d5b9b873b7	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+A_ADDR+Y	T0_EXACT_OBSERVED	SETZEN · HIER · POSTEN	29ff5015c05dfa5f7a64b8d2536b5a7bfd867aa3259c03c763e7854f735deab7	ab97a3c9b2349f161217deea5292b1ac2a4d4867e35b0e95e926733879b2c235	COLLISION0060	NONE	DUAL_CHANNEL_UNIQUE
OK+CH	T0_EXACT_OBSERVED	SETZEN · NEHMEN	33b2108cfc88cc91a2991061f36ff65cf650d48c6d920876bbde894a5c200ac9	f4023b3a0b703877d9723729a8cedc371a5b9fa2236c351f7846c373a10f6828	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+AIIN	T2_FUTURE_STRONG	SETZEN · NEHMEN · WERT	7afaf2e2b9da31c44f888034ddf07fa2e13003c20d1e304b39d1811bb35e49cf	30515523fd536a9c42be971e7bd7960bd0d492ca6c1e9e4905386d2aa3a6c0fc	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+AIN	T4_NARROW_APPENDIX	SETZEN · NEHMEN · ANTEIL	f7ef53bf86f9047a4c79bd51944de1cf165ecdf63983d6e19c2bb4e716bd7cfb	eca0fa7f33c41a64fbdd9739a18052f7cb4d7bdf480d545d91b9378d9b2f14d5	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+AL	T0_EXACT_OBSERVED	SETZEN · NEHMEN · ZIELORT	8b4d973c4b51ed856644f1bbf35149f256ce16763bd5ed624e58b84ee1077685	9a2e962ec2754497557c03f9ebd446ceab1bb3e818ec7bb0df9def6807b603f4	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+E+O	T0_EXACT_OBSERVED	SETZEN · NEHMEN · GRAD I · AUSFÜHRUNG	e1278294f91841f3529702538d0108808171b3f47784a5d6d69f4ca8e37ab25e	8985ab12ae8ef166a0a083a9bb63d072e66a54eb39ec5ccd39c31870ba80cf57	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+E+O+R	T0_EXACT_OBSERVED	SETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · MARKIEREN	0ed1912308b0476a1e3b60a665664789488f77b32ead128164abf547a8340bbc	9f0a25232e0c3bc5be143ac6e5e7592c3c91292ee75128a9bb70ec4f097c2dd1	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+E+Y	T0_EXACT_OBSERVED	SETZEN · NEHMEN · GRAD I · POSTEN	01c3d660066db5993770ed1ef5383a5f819a4689bde8104c0fa3d901b90fca32	ddc12d30f1baed352b674368b354242293c4b2f93f65e51d5f417f38255f1614	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+EE+Y	T0_EXACT_OBSERVED	SETZEN · NEHMEN · GRAD II · POSTEN	6f972b38010c8678a9e5ec03412e4a7c96e825fdf2bf693742c3097aeda7ecca	09329cfe6ebc7b87831749ee17e0b5ef097cba8be86f6843438a6484cab5ab0c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+O	T0_EXACT_OBSERVED	SETZEN · NEHMEN · AUSFÜHRUNG	d7e8816dc93220f5f45be20fa1426868a742aa64e44c5cef08c6e0b08bf647bc	7b139a41bf4b4c13c1044c29f8de627acb5049c5e2c824ef6e7c3d9e3f0bbe99	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+O+AL	T0_EXACT_OBSERVED	SETZEN · NEHMEN · AUSFÜHRUNG · ZIELORT	d423ed4cc026cd50e09dcd26447da30c0abb34aa17a897b2284decb0a4849f72	ef058da702d16b954922fa3a54a3710e6131797cb71abc7e699f8cc73d43bf4f	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+O+AM_ADDR	T0_EXACT_OBSERVED	SETZEN · NEHMEN · AUSFÜHRUNG · HIER	9efa4d6fe8b669dfe5b9f2dffee01caa3389c78a8c4cd7d774ef12d34dd19bae	69b13105152b15d85c85544dc410d4e603d3f569decc077656c9f24c74d9cf4c	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+O+AR	T4_NARROW_APPENDIX	SETZEN · NEHMEN · AUSFÜHRUNG · AUSGANG	dafeda44a3304071b392ae2a8c2ade1f3cbd738e19fdd2e1bf3e003f7fa5e41c	8d51c4d0373dbd4c20429840c21eae64f70afa1e6edceacb9bcf4d938616c7db	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+O+Y	T0_EXACT_OBSERVED	SETZEN · NEHMEN · AUSFÜHRUNG · POSTEN	334a549c89cf677f9f1594a88a10a49b667b5f37602e9ed9def9cba161901744	9acb18c5d135234d131dddbcd7704beb38aeb99685c1b52cefb5432ab3aa5282	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+OR	T0_EXACT_OBSERVED	SETZEN · NEHMEN · EINHEIT	bb35c43045f2bb034e8b2b06a33b8b12b5696b774bee14f6d4e74296dda1dc75	81c5dc0a499bd91d1bde386612a664ca3d0fa0866eab2144517f4cf4f02dc471	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CH+Y	T0_EXACT_OBSERVED	SETZEN · NEHMEN · POSTEN	edde452eaa360810235959fc5205ff85e283fe5d26865f51824125789422b1f5	0e2b25c61d015e39100b5cbe0d3a136ab963e48a8a112703262b71437df84e2d	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CHD	T0_EXACT_OBSERVED	SETZEN · BEARBEITEN	aa4fccb9c1bca95f411cfa3f81eed5fbbd8aaefba623d7aa58bffb261601fe65	7fd04cae2f5f66b5d871b3419ba319a92094c66a4a95550e2e37454522803770	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CHD+AL	T4_NARROW_APPENDIX	SETZEN · BEARBEITEN · ZIELORT	e0c6e0db1b34f228ad225ed4f3848eacda85563f7b4b1075a78d514c60f1e5d6	3eee7883549e1e8d35319b253e11cc2569f85b32796878f3b295cd1299c0f1a3	NONE	NONE	DUAL_CHANNEL_UNIQUE
OK+CHD+DY	T0_EXACT_OBSERVED	SETZEN · BEARBEITEN · SCHLUSS	9a30e6d339e51d6d3a7dd80189fb12b243ece9862dc8875d95859a9d4f134881	9dce435d2bcaf585f7e6618984aaed5f78eeb594e591ec28fdec13c507fbc77a	NONE	NONE	DUAL_CHANNEL_UNIQUE
