occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v37_gloss_de	v38_gloss_de	v37_scope_state	v38_scope_state	v38_working_translation_de	exact_surface_dispatch	context_surface_dispatch	substring_dispatch
G661-T0437	f40v	f40v.16	8	8	10	r	P	MEDIAL	H	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	kedy	yteey	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	1	1	1	0	shol kedy lor ar okar qoky kedy r yteey qokam	shol kedy lor ar okar qoky kedy r yteey qokaim	shol kedy lar ar okar qoky ke y r yteey qokam	[r:?]	Wurzel	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	feucht; nominal feuchtes Gut/Material; heiß in der Mitte des Grades, abgeschlossen; Holzportion; Drogenfraktion I; heiße Drogenfraktion I im Ansatz; heiß am Anfang des Grades; heiß in der Mitte des Grades, abgeschlossen; Wurzel; [yteey:?]; [qokam:?]	0	1	0
G661-T0438	f40v	f40v.18	8	8	8	okary	P	EOS	H	B	2	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	qokey	<EOS>	heiße Ansatzfraktion I, abgeschlossen	heiße Ansatzfraktion I, abgeschlossen	OKAR_HOT_PREP_FRACTION_I+Y_CLOSE	Grundform statt Abschluss	1	1	1	1	saiin otain chckhy okal okair arol qokey okary	saiin otain chckhy okal okair arol qokey okary	saiin otain chckhy okal okair arol qokey okary	[okary:?]	heiße Ansatzfraktion I, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen/Saatgut, Typ/Charge III; kalt im Zubereitungsrahmen, Grad II; Arzneikompositum: trocken, Gradanfang; Rohstoffklasse I im Ansatz, heiß am Gradanfang; [okair:?]; [arol:?]; heiß in der Mitte des Grades; heiße Ansatzfraktion I, abgeschlossen	1	0	0
G661-T0439	f41r	f41r.11	2	2	4	ykeedy	P	MEDIAL	H	B	5	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	ykeod	chekeedy	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	0	0	1	0	ykeod ykeedy chekeedy cheked	ykeod ykeedy chekeedy cheked	ykeod ykee y chekee y cheked	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykeod:?]; hierzu: heiß am Gradende, abgeschlossen; [chekeedy:?]; [cheked:?]	1	0	0
G661-T0440	f41r	f41r.4	10	10	10	dam	P	EOS	H	B	5	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	otal	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	chdchy ytcheeky ypchedy schdy ytedy cthey chees oteey otal dam	chdchy tcheeky ypchedy schdy ytedy y chees oteey otal dag	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[chdchy:?]; [ytcheeky:?]; [ypchedy:?]; Samen/Saatgut, getrocknete Kurz-/Kompaktform; [ytedy:?]; hierzu: [chees:?]; kalter Ansatz am Ende des Grades; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Dosis I.	1	0	0
G661-T0441	f41v	f41v.3	13	13	13	dam	P	EOS	H	B	5	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	keoy	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	0	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	dshedy tchey saiin shekey okedy okaly daiin okedy ykeeody choy teoy dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dshedy:?]; kalt und trocken in der Mitte des Grades; Samen-/Saatgutposten; Menge III; [shekey:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; [okaly:?]; Grad-/Maßwert III; heißer Ansatz in der Mitte des Grades, abgeschlossen; [ykeeody:?]; [choy:?]; [keoy:?]; Dosis I.	1	0	0
G661-T0442	f42r	f42r.11	2	2	9	cho	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_BODY	qotor	chody	Trockenansatz	Trockenansatz	CH_DRY+O_PREP	Trockengut statt Zubereitung	1	1	1	0	qotor cho chody daiin shol ctheey dar chy daiidy	qotor cho chody daiin chol ctheey dar chy daiidy	qotor cho chody daiin shol ctheey dar chy daiidy	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalte Drogenportion; Trockenansatz; [chody:?]; Grad-/Maßwert III; feucht; nominal feuchtes Gut/Material; CTH-Drogenmaterial, Form II; abgemessene Fraktion I; trocken am Anfang des Grades; [daiidy:?]	1	0	0
G661-T0443	f42r	f42r.12	6	6	8	d	P	MEDIAL	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_BODY	choeky	dain	Dosis	Dosis	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	0	0	1	0	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	[d:?]	Dosis	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dcheey:?]; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; [chokaiin:?]; [choeky:?]; Dosis; Grad-/Maßwert II; abgemessene Rohstoffmenge I	0	1	0
G661-T0444	f42r	f42r.14	7	7	7	dam	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	daiin	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	1	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; heiß und feucht in der Mitte des Grades; [choty:?]; [chdain:?]; [chodaiin:?]; Grad-/Maßwert III; Dosis I.	1	0	0
G661-T0445	f42r	f42r.21	7	7	7	odan	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	s	<EOS>	Zubereitungsdosis I	Zubereitungsdosis I	O_PREP+D_DOSE+AN_I	Ansatzmenge I	1	1	1	0	shol chol chol shol oiin s odan	shol chol chol shol ctoiin sos odan	shol chol chol shol aiin s odan	[odan:?]	Zubereitungsdosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feucht; nominal feuchtes Gut/Material; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; feucht; nominal feuchtes Gut/Material; Zubereitungsform III; Samen-/Saatgutposten; Zubereitungsdosis I	1	0	0
G661-T0446	f42r	f42r.22	5	5	6	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	choro	chaiin	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	kchaiin chos ckhaiin choro r chaiin	kchaiin chos ckhaiin choro chaiin	kchaiin chos ckhaiin choro chaiin	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[kchaiin:?]; [chos:?]; [ckhaiin:?]; [choro:?]; Wurzel; trocken, Grad III	0	1	0
G661-T0447	f42r	f42r.23	1	1	3	okchol	P	BOS	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	shol	heißer Ansatz aus Trockengut	heißer Ansatz aus Trockengut	O_PREP+K_HOT+CHOL_DRY_MATERIAL	heiß-trockener Zubereitungsstoff	1	1	1	1	okchol shol kolschees	okchol shol kolschees	okchol shol kolschees	[okchol:?]	heißer Ansatz aus Trockengut	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heißer Ansatz aus Trockengut; feucht; nominal feuchtes Gut/Material; [kolschees:?]	1	0	0
G661-T0448	f42v	f42v.1	1	1	8	cho	P	BOS	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	CHO_HEAD	<BOS>	sheey	Trockenansatz	Trockenansatz:	CH_DRY+O_PREP	Trockengut statt Zubereitung	0	0	1	0	cho sheey qocho taiin shols chol chor dain	tcho cto sheey qocho taiin shols chol chor dain	tcho sheey qocho taiin sh ls chol chor dain	[cho:?]	Trockenansatz	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Trockenansatz: feucht am Ende des Grades; [qocho:?]; kalt, Grad III; [shols:?]; trocken; nominal trockenes Gut/Material; Pflanzen-/Reproduktionsteil; Menge/Portion II	1	0	0
G661-T0449	f42v	f42v.10	9	9	9	d	P	EOS	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_TERMINAL	tcheeb	<EOS>	Dosis	Dosisvermerk.	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	1	1	1	0	schor okchey chy shol olor cheaiin chy tcheeb d	schor okchey chy shol olor cheaiin ctchy tcheen d	schor okchey chy shol olor cheaiin chy tcheeb d	[d:?]	Dosis	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[schor:?]; heiß-trockener Ansatz in der Mitte des Grades; trocken am Anfang des Grades; feucht; nominal feuchtes Gut/Material; Zutat; trocken im dritten Grad; trocken am Anfang des Grades; [tcheeb:?]; Dosisvermerk.	0	1	0
G661-T0450	f42v	f42v.11	11	11	11	d	P	EOS	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_TERMINAL	teaiin	<EOS>	Dosis	Dosisvermerk.	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	1	1	1	0	qo aiin qokeey kchol cheal o t eold shey teaiin d	qo aiin qokeey kchol cheal oteol d shey teaiin d	qo aiin qokeey kchol cheal oteold shey teaiin d	[d:?]	Dosis	UNKNOWN_SURFACE	KNOWN_CONTEXT_LICENSED	[qo:?]; Menge III; heiß am Ende des Grades; [kchol:?]; Rohstoffklasse I, trocken in der Gradmitte; [o:?]; [t:?]; [eold:?]; feucht in der Mitte des Grades; [teaiin:?]; Dosisvermerk.	0	1	0
G661-T0451	f42v	f42v.3	3	3	9	chotol	P	MEDIAL	H	A	1	HOT_DRY_PREP	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chotody	oky	Trockenansatz aus kaltem Material	Trockenansatz aus kaltem Material	CHO_DRY_PREP+TOL_COLD_MATERIAL	kalt-trockener Zubereitungsstoff	1	1	1	1	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	[chotol:?]	Trockenansatz aus kaltem Material	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; [chotody:?]; Trockenansatz aus kaltem Material; heißer Ansatz am Anfang des Grades; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Rohstoffmaß; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [otoy:?]	1	0	0
G661-T0452	f42v	f42v.3	7	7	9	dl	P	MEDIAL	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	chol	chcthy	Rohstoffmaß	Rohstoffmaß	D_MEASURE+L_MATERIAL_SHORT	verkürztes DAL oder Drogenholzmaß	1	1	1	1	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	[dl:?]	Rohstoffmaß	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	feuchter Ansatz; [chotody:?]; Trockenansatz aus kaltem Material; heißer Ansatz am Anfang des Grades; trocken; nominal trockenes Gut/Material; trocken; nominal trockenes Gut/Material; Rohstoffmaß; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; [otoy:?]	1	0	0
G661-T0453	f42v	f42v.4	6	6	9	ykchy	P	MEDIAL	H	A	1	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	odaiil	o	Eintrag/Bezug: heiß-trocken am Gradanfang	hierzu: heiß-trocken am Gradanfang	Y_ENTRY_REF+KCH_HOT_DRY+Y_GRADE_START	Y als reine Grenze vor KCHY	1	1	1	0	qotchy chkchy sar dy odaiil ykchy o kol dg	qotchy chkchy sar dy odaiil ykchy okol dd	qotchy chkchy s ar dy odaiil ykchy okoldg	[ykchy:?]	Eintrag/Bezug: heiß-trocken am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt und trocken am Anfang des Grades; [chkchy:?]; Samenfraktion I; [odaiil:?]; hierzu: heiß-trocken am Gradanfang; [o:?]; heiß; nominal heißes Gut/Material; [dg:?]	1	0	0
G661-T0454	f42v	f42v.5	2	2	8	r	P	MEDIAL	H	A	1	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	chokeeo	chey	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	chokeeo r chey chetan s ary okol chetaiin	chokeeor chey chetan s ary okol chetaiin	chokeeo r chey chetan s ary okol chetaiin	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[chokeeo:?]; Wurzel; trocken in der Mitte des Grades; [chetan:?]; Samen-/Saatgutposten; [ary:?]; [okol:?]; [chetaiin:?]	0	1	0
G661-T0455	f42v	f42v.6	6	6	7	d	P	MEDIAL	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_BODY	cthar	am	Dosis	Dosis	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	0	0	1	0	okeokear cheotchar sy saiin cthar d am	okeokear cheotchar sy saiin cthar dam	okeokear cheotchar sy saiin cthar dam	[d:?]	Dosis	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okeokear:?]; [cheotchar:?]; Saatgut in Grundform; Samen/Saatgut, Typ/Charge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; Dosis; Maßeinheit I.	0	1	0
G661-T0456	f42v	f42v.6	7	7	7	am	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	AM_TERMINAL	d	<EOS>	Maßeinheit I	Maßeinheit I.	A_VALUE+M_UNIT_I	Mengenabschluss I	0	0	1	0	okeokear cheotchar sy saiin cthar d am	okeokear cheotchar sy saiin cthar dam	okeokear cheotchar sy saiin cthar dam	[am:?]	Maßeinheit I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[okeokear:?]; [cheotchar:?]; Saatgut in Grundform; Samen/Saatgut, Typ/Charge III; CTH-Drogenfraktion I; im Herbal Blatt-/Krautfraktion I; Dosis; Maßeinheit I.	1	0	0
G661-T0457	f43r	f43r.2	1	1	12	yteody	P	BOS	H	B	2	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_ENTRY	<BOS>	oteol	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	Eintrag: kalte Zubereitung, abgeschlossen	Y_ENTRY_REF+T_COLD+E_BOUND+O_PREP+DY_FINISHED	Y-Grenze plus TEODY-Karte	1	1	1	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dal s	yteody teol ytedy ar chety dar aiir okal y aral otch y aiin alr	[yteody:?]	Eintrag/Bezug: kalte Zubereitung, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Eintrag: kalte Zubereitung, abgeschlossen; [oteol:?]; [ytedy:?]; Drogenfraktion I; trocken-kalte gebundene Form; abgemessene Fraktion I; [aiir:?]; [okaldy:?]; [daral:?]; kalt-trockener Ansatz am Anfang des Grades, abgeschlossen; Grad-/Maßwert III; [dals:?]	1	0	0
G661-T0458	f43r	f43r.5	9	9	12	dam	P	MEDIAL	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_BODY	choetchy	otain	Dosis I	Dosis I	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	ykar chedy sheko y qoto y qotar oke y ar choetchy am otain ytam	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ykar:?]; trocken in der Mitte des Grades, abgeschlossen; [shekody:?]; [qotody:?]; kalte Drogenfraktion I; heißer Ansatz in der Mitte des Grades, abgeschlossen; abgemessene Fraktion I; [choetchy:?]; Dosis I; kalt im Zubereitungsrahmen, Grad II; hierzu: [tam:?]	1	0	0
G661-T0459	f43r	f43r.7	13	13	13	dam	P	EOS	H	B	2	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	kedy	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam	pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	pshesy oteyksh y opch y ke ar okedy chdy shoy yty y pch y ke y am	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pshesy:?]; kalter Ansatz in der Mitte des Grades; heiß und feucht am Anfang des Grades, abgeschlossen; [opchdy:?]; [kedar:?]; heißer Ansatz in der Mitte des Grades, abgeschlossen; trocken am Anfang des Grades, abgeschlossen; [shoy:?]; [dyty:?]; Pulver, getrocknete Kurz-/Kompaktform; heiß in der Mitte des Grades, abgeschlossen; Dosis I.	1	0	0
G661-T0460	f43v	f43v.1	8	8	11	r	P	MEDIAL	H	B	2	ROOT_HEAD	OCCURRENCE_SCOPED_CONTEXT_CARD	R_BODY	lkeo	araiin	Wurzel	Wurzel	R_ROOT_HEAD	Harz oder Bezugszeichen	0	0	1	0	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde	pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	pdsairy dalteoshy daly sheek or arodl lkeo r araiin otedy opol e	[r:?]	Wurzel	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[pdsairy:?]; [dalteoshy:?]; [doly:?]; [sheet:?]; Drogenportion; [arodl:?]; [lkeo:?]; Wurzel; [araiin:?]; kalter Ansatz in der Mitte des Grades, abgeschlossen; [opolde:?]	0	1	0
G661-T0461	f43v	f43v.4	2	2	10	ykeedy	P	MEDIAL	H	B	2	WOOD_HEAT_GRADE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	dey	chees	Eintrag/Bezug: heiß am Gradende, abgeschlossen	hierzu: heiß am Gradende, abgeschlossen	Y_ENTRY_REF+K_HOT+EEDY_END_CLOSED	Y als reine Grenze	1	1	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	[ykeedy:?]	Eintrag/Bezug: heiß am Gradende, abgeschlossen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[dey:?]; hierzu: heiß am Gradende, abgeschlossen; [chees:?]; Menge-/Klassenwert II; feucht am Anfang des Grades; [qocthedy:?]; trocken in der Mitte des Grades; heiße Drogenfraktion I; trockenes Arzneikompositum am Gradanfang; [okam:?]	1	0	0
G661-T0462	f43v	f43v.8	7	7	9	sheody	P	MEDIAL	H	B	2	PREPARATION_YO	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	daiin	ykar	angefeuchteter Ansatz, abgeschlossen	angefeuchteter Ansatz, abgeschlossen	SHEO_MOIST_PREP+DY_CLOSED	fertig aufbereitete Feuchtzubereitung	0	0	1	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs oche y oteo y che y cho y aiin sheo y ykar chef	[sheody:?]	angefeuchteter Ansatz, abgeschlossen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[shetcheodchs:?]; [ochedy:?]; [oteody:?]; trocken in der Mitte des Grades, abgeschlossen; [chody:?]; Grad-/Maßwert III; angefeuchteter Ansatz, abgeschlossen; [ykar:?]; [chef:?]	1	0	0
G661-T0463	f44r	f44r.10	8	8	8	dam	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	chol	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	0	0	1	0	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky choldam	[dam:?]	Dosis I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[qokchor:?]; heiß-trockener Ansatz am Anfang des Grades; [qoto:?]; [ykol:?]; heiß-trockene Zubereitung, Grundform; heiß-trockene Zubereitung, Grundform; trocken; nominal trockenes Gut/Material; Dosis I.	1	0	0
G661-T0464	f44r	f44r.4	3	3	5	ykchy	P	MEDIAL	H	A	1	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	ykchey	chody	Eintrag/Bezug: heiß-trocken am Gradanfang	hierzu: heiß-trocken am Gradanfang	Y_ENTRY_REF+KCH_HOT_DRY+Y_GRADE_START	Y als reine Grenze vor KCHY	1	1	1	0	ychor ykchey ykchy chody dam	ychor ykchey ykchy chody dam	y chor ykchey ykchy chody dam	[ykchy:?]	Eintrag/Bezug: heiß-trocken am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychor:?]; [ykchey:?]; hierzu: heiß-trocken am Gradanfang; [chody:?]; Dosis I.	1	0	0
G661-T0465	f44r	f44r.4	5	5	5	dam	P	EOS	H	A	1	MEASURE_DOSAGE	EXACT_WHOLE_WITH_CONTEXT_RENDERING	DAM_TERMINAL	chody	<EOS>	Dosis I	Dosis I.	D_DOSE+A_VALUE+M_UNIT_I	Maßeinheit I oder Schlussmarke	1	1	1	0	ychor ykchey ykchy chody dam	ychor ykchey ykchy chody dam	y chor ykchey ykchy chody dam	[dam:?]	Dosis I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychor:?]; [ykchey:?]; hierzu: heiß-trocken am Gradanfang; [chody:?]; Dosis I.	1	0	0
G661-T0466	f44r	f44r.5	5	5	8	cheeky	P	MEDIAL	H	A	1	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	char	sheey	trocken am Gradende, dann heiß am Gradanfang	trocken am Gradende, dann heiß am Gradanfang	CH_DRY+EE_END+K_HOT+Y_START	trocken angesetzte Heißzubereitung	1	1	1	0	toy shysho qoteey char cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	[cheeky:?]	trocken am Gradende, dann heiß am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[toy:?]; [shysho:?]; kalt am Ende des Grades; [char:?]; trocken am Gradende, dann heiß am Gradanfang; feucht am Ende des Grades; [ytey:?]; Grad-/Maßwert III	1	0	0
G661-T0467	f44r	f44r.6	1	1	9	dshor	P	BOS	H	A	1	FRACTION_PART	EXACT_WHOLE_WITH_CONTEXT_RENDERING	EXACT_WHOLE	<BOS>	y	abgemessene Blüten-/Fruchtdroge	abgemessene Blüten-/Fruchtdroge	D_MEASURED+SHOR_FLOWER_FRUIT_PART	Dosis eines reproduktiven Pflanzenteils	1	1	1	0	dshor y tchol shy o cheekchy qotchy otchy dar	dshor ytchol shy o ocheeky qotchy otchy dar	dshor ytchol shy o cheekchy qotchy otchy dar	[dshor:?]	abgemessene Blüten-/Fruchtdroge	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Blüten-/Fruchtdroge; hierzu: [tchol:?]; feucht am Anfang des Grades; [o:?]; [cheekchy:?]; kalt und trocken am Anfang des Grades; kalt-trockener Ansatz am Anfang des Grades; abgemessene Fraktion I	1	0	0
G661-T0468	f44r	f44r.8	7	7	7	ykchy	P	EOS	H	A	1	QUALITY_START	EXACT_WHOLE_WITH_CONTEXT_RENDERING	Y_WHOLE_REFERENCE	sholos	<EOS>	Eintrag/Bezug: heiß-trocken am Gradanfang	hierzu: heiß-trocken am Gradanfang	Y_ENTRY_REF+KCH_HOT_DRY+Y_GRADE_START	Y als reine Grenze vor KCHY	1	1	1	0	pshy opchey qopchy ofchey roiry sholos ykchy	pshy opchey qopchy ofchey roiry shol os ykchy	pshy opchey qopchy ofchey oiry sholos ykchy	[ykchy:?]	Eintrag/Bezug: heiß-trocken am Gradanfang	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[pshy:?]; [opchey:?]; [qopchy:?]; [ofchey:?]; [roiry:?]; [sholos:?]; hierzu: heiß-trocken am Gradanfang	1	0	0
G661-T0469	f44v	f44v.1	4	4	10	d	P	MEDIAL	H	A	1	MEASURE_DOSAGE	OCCURRENCE_SCOPED_CONTEXT_CARD	D_BODY	cthol	chor	Dosis	Dosis	D_DOSE_HEAD	Gradangabe oder Abschlusszeichen	0	0	1	0	tsho qotshy cthol d chor otol shol tol qotshol otoldy	tsho qotshy cthol dchor otol shol tol qotshol otoldy	tsho qotshy cthol d chor otol shol tol qotshol otoldy	[d:?]	Dosis	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tsho:?]; kalt und feucht am Anfang des Grades; CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge; Dosis; Pflanzen-/Reproduktionsteil; kaltes Zubereitungsgut; feucht; nominal feuchtes Gut/Material; kalt; nominal kaltes Gut/Material; [qotshol:?]; [otoldy:?]	0	1	0
