occurrence_id	page	locus	ordinal	surface	position	reader_exact	split_normalized	all_present_exact	zl3b_line	it2a_line	rf1b_line	claim_boundary
G661-T0440	f41r	f41r.4	10	dam	EOS	0	0	0	chdchy ytcheeky ypchedy schdy ytedy y chees oteey otal dam	chdchy ytcheeky ypchedy schdy ytedy cthey chees oteey otal dam	chdchy tcheeky ypchedy schdy ytedy y chees oteey otal dag	reader agreement conditions confidence only; it does not identify plaintext
G661-T0441	f41v	f41v.3	13	dam	EOS	1	1	0	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	dshedy tchey s aiin shekey okedy okaly daiin okedy ykeeody choy keoy dam	dshedy tchey saiin shekey okedy okaly daiin okedy ykeeody choy teoy dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0442	f42r	f42r.11	2	cho	MEDIAL	1	1	0	qotor cho chody daiin shol ctheey dar chy daiidy	qotor cho chody daiin chol ctheey dar chy daiidy	qotor cho chody daiin shol ctheey dar chy daiidy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0443	f42r	f42r.12	6	d	MEDIAL	0	0	0	dcheey chol shol chokaiin choeky d dain dal	dcheey chol shol chokaiin choeky dcky dain dal	dcheey chol shol chokaiin choeky d dain dal	reader agreement conditions confidence only; it does not identify plaintext
G661-T0444	f42r	f42r.14	7	dam	EOS	1	1	1	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	sho kshey choty chdain chodaiin daiin dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0445	f42r	f42r.21	7	odan	EOS	1	1	0	shol chol chol shol oiin s odan	shol chol chol shol ctoiin sos odan	shol chol chol shol aiin s odan	reader agreement conditions confidence only; it does not identify plaintext
G661-T0446	f42r	f42r.22	5	r	MEDIAL	0	0	0	kchaiin chos ckhaiin choro r chaiin	kchaiin chos ckhaiin choro chaiin	kchaiin chos ckhaiin choro chaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0447	f42r	f42r.23	1	okchol	BOS	1	1	1	okchol shol kolschees	okchol shol kolschees	okchol shol kolschees	reader agreement conditions confidence only; it does not identify plaintext
G661-T0448	f42v	f42v.1	1	cho	BOS	0	0	0	cho sheey qocho taiin shols chol chor dain	tcho cto sheey qocho taiin shols chol chor dain	tcho sheey qocho taiin sh ls chol chor dain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0449	f42v	f42v.10	9	d	EOS	1	1	0	schor okchey chy shol olor cheaiin chy tcheeb d	schor okchey chy shol olor cheaiin ctchy tcheen d	schor okchey chy shol olor cheaiin chy tcheeb d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0450	f42v	f42v.11	11	d	EOS	1	1	0	qo aiin qokeey kchol cheal o t eold shey teaiin d	qo aiin qokeey kchol cheal oteol d shey teaiin d	qo aiin qokeey kchol cheal oteold shey teaiin d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0451	f42v	f42v.3	3	chotol	MEDIAL	1	1	1	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0452	f42v	f42v.3	7	dl	MEDIAL	1	1	1	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	sho chotody chotol oky chol chol dl chcthy otoy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0453	f42v	f42v.4	6	ykchy	MEDIAL	1	1	0	qotchy chkchy sar dy odaiil ykchy o kol dg	qotchy chkchy sar dy odaiil ykchy okol dd	qotchy chkchy s ar dy odaiil ykchy okoldg	reader agreement conditions confidence only; it does not identify plaintext
G661-T0454	f42v	f42v.5	2	r	MEDIAL	0	0	0	chokeeo r chey chetan s ary okol chetaiin	chokeeor chey chetan s ary okol chetaiin	chokeeo r chey chetan s ary okol chetaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0455	f42v	f42v.6	6	d	MEDIAL	0	0	0	okeokear cheotchar sy saiin cthar d am	okeokear cheotchar sy saiin cthar dam	okeokear cheotchar sy saiin cthar dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0456	f42v	f42v.6	7	am	EOS	0	0	0	okeokear cheotchar sy saiin cthar d am	okeokear cheotchar sy saiin cthar dam	okeokear cheotchar sy saiin cthar dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0457	f43r	f43r.2	1	yteody	BOS	1	1	0	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dals	yteody oteol ytedy ar chety dar aiir okaldy daral otchdy daiin dal s	yteody teol ytedy ar chety dar aiir okal y aral otch y aiin alr	reader agreement conditions confidence only; it does not identify plaintext
G661-T0458	f43r	f43r.5	9	dam	MEDIAL	0	0	0	ykar chedy shekody qotody qotar okedy dar choetchy dam otain y tam	ykor chdy shekody qotody qotar okedy dar choetchy dam otain ytam	ykar chedy sheko y qoto y qotar oke y ar choetchy am otain ytam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0459	f43r	f43r.7	13	dam	EOS	0	0	0	pshesy otey kshdy opchdy kedar okedy chdy shoy dyty dy pchdy kedy dam	pshesy otey kshdy opchdy kedar okedy chdy shocphhy dytydy pchdy kedy dam	pshesy oteyksh y opch y ke ar okedy chdy shoy yty y pch y ke y am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0460	f43v	f43v.1	8	r	MEDIAL	0	0	0	pdsairy dalteoshy doly sheet or arodl lkeo r araiin otedy opolde	pdsairy dalteoshy da ly sheet or arodl lkeo raraiin otedyo poldy	pdsairy dalteoshy daly sheek or arodl lkeo r araiin otedy opol e	reader agreement conditions confidence only; it does not identify plaintext
G661-T0461	f43v	f43v.4	2	ykeedy	MEDIAL	1	1	0	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	dshey ykeedy chees aiin chy qocthedy chey qokar checkhy okam	dey ykeedy chees ain shy qocthedy chey qokar checkhy okam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0462	f43v	f43v.8	7	sheody	MEDIAL	0	0	0	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs ochedy oteody chedy chody daiin sheody ykar chef	shetcheodchs oche y oteo y che y cho y aiin sheo y ykar chef	reader agreement conditions confidence only; it does not identify plaintext
G661-T0463	f44r	f44r.10	8	dam	EOS	0	0	0	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky chol dam	qokchor okchy qoto ykol choky choky choldam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0464	f44r	f44r.4	3	ykchy	MEDIAL	1	1	0	ychor ykchey ykchy chody dam	ychor ykchey ykchy chody dam	y chor ykchey ykchy chody dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0465	f44r	f44r.4	5	dam	EOS	1	1	0	ychor ykchey ykchy chody dam	ychor ykchey ykchy chody dam	y chor ykchey ykchy chody dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0466	f44r	f44r.5	5	cheeky	MEDIAL	1	1	0	toy shysho qoteey char cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	toy shysho qoteey chor cheeky sheey ytey daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0467	f44r	f44r.6	1	dshor	BOS	1	1	0	dshor y tchol shy o cheekchy qotchy otchy dar	dshor ytchol shy o ocheeky qotchy otchy dar	dshor ytchol shy o cheekchy qotchy otchy dar	reader agreement conditions confidence only; it does not identify plaintext
G661-T0468	f44r	f44r.8	7	ykchy	EOS	1	1	0	pshy opchey qopchy ofchey roiry sholos ykchy	pshy opchey qopchy ofchey roiry shol os ykchy	pshy opchey qopchy ofchey oiry sholos ykchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0469	f44v	f44v.1	4	d	MEDIAL	0	0	0	tsho qotshy cthol d chor otol shol tol qotshol otoldy	tsho qotshy cthol dchor otol shol tol qotshol otoldy	tsho qotshy cthol d chor otol shol tol qotshol otoldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0470	f44v	f44v.9	1	dshor	BOS	1	1	0	dshor cthees l o lkeees ckhy chcthy lo	dshor cthees lol keees ckhy chcthy lo	dshor cthees lolkeees ckhy chcthy lo	reader agreement conditions confidence only; it does not identify plaintext
G661-T0471	f45v	f45v.1	7	ykchy	MEDIAL	1	1	0	korary chko kol chey fsholom shor ykchy dod opchaiin olald	korary chko kol chey fsholom shor ykchy dod opchaiin olald	kosary chko kolchey fsholom shor ykchy dod opchaiin olald	reader agreement conditions confidence only; it does not identify plaintext
G661-T0472	f45v	f45v.10	1	dshor	BOS	1	1	0	dshor otshy oky tsholol ytchord	dshor otshy oky tsholol ytchor d	dshor otshy oky tsholol ytchord	reader agreement conditions confidence only; it does not identify plaintext
G661-T0473	f45v	f45v.2	5	okchol	MEDIAL	1	1	1	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0474	f45v	f45v.2	9	okchol	MEDIAL	1	1	1	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	okol chor daiin cthy okchol chom okolor dy okchol s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0475	f46r	f46r.12	5	r	MEDIAL	1	1	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0476	f46r	f46r.12	7	ches	MEDIAL	1	1	1	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	techy daiin sheockhy choky r aiin ches shey kar sheckhy chdy chckham	reader agreement conditions confidence only; it does not identify plaintext
G661-T0477	f46r	f46r.13	7	ols	MEDIAL	1	1	0	ar akaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	arakaiin shol okeey chol dar ols lain y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0478	f46r	f46r.14	6	dam	MEDIAL	0	0	0	otchealkar sholkshy qokar cheol okal dam chdam qokam	otshealkar sholkshy qokar cheol okal dam chdam qokam	otchealtar sholkshy qokar cheol okal am ch am qokam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0479	f46v	f46v.11	5	dam	EOS	0	0	0	tolshey otedy chocpheod oty dam	tolshey otedy chocpheod oty dam	tolshey otedy chocpheod oty am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0480	f46v	f46v.3	12	dam	EOS	1	1	0	ytchey keody chockhdy chotal okalshdy shy qokar oty qoty shedy chedy dam	ytchey keody chockhdy chotal okalshdy shdy qokar oty qoty shedy chedy dam	ytchey keody chockh y chotal okalsh y sh y qokar oty qoty she y che y dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0481	f46v	f46v.7	2	cheeky	MEDIAL	1	1	0	dchedy cheeky dam ched lchedy chedy	dchedy cheeky dam ched l chedy chedy	dchedy cheeky am che lche y chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0482	f46v	f46v.7	3	dam	MEDIAL	0	0	0	dchedy cheeky dam ched lchedy chedy	dchedy cheeky dam ched l chedy chedy	dchedy cheeky am che lche y chedy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0483	f47r	f47r.10	9	dam	EOS	1	1	1	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	shy otcho keey tor chey otchy tchol dain dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0484	f47v	f47v.11	2	cho	MEDIAL	1	1	1	oteey cho chdy chy key chyky dchy daiin chy	oteey cho chdy chy key chyky dchy daiin chy	oteey cho chdy chy key chyky dchy daiin chy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0485	f47v	f47v.12	2	cho	MEDIAL	1	1	0	chy cho keesy chy chy cheky chochy daiin	cho cho keesy chy chy cheky chochy daiin	chy cho keesy chy chy cheky chochy aiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0486	f48r	f48r.3	1	sheody	BOS	1	1	0	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin ody qoteo l kedy dol odal qotar opchety ldy	sheody she teoteey oteodaiin o y qoteo l kedy dol odal qotar opchety ldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0487	f48r	f48r.4	4	ykeedy	MEDIAL	1	1	0	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol ain otaiin ykeedy chet yte ytedy qok y tshdy chete y ctheety r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0488	f48r	f48r.4	12	r	EOS	1	1	0	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol dain otaiin ykeedy chet ytedy tedy qokdy tshdy chetedy ctheety r	tolkeol ain otaiin ykeedy chet yte ytedy qok y tshdy chete y ctheety r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0489	f48r	f48r.6	2	lkeedy	MEDIAL	0	0	0	alshey lkeedy ytchedy qokedy lotal qotol otal ched o key ykeey daldy	alshey lkeedy ytchedy qokedy lotal qotol otal ched okey ykeey dalmy	alshey lkee y ytchedy qokedy lotal qotol otal ched o key ykeey al y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0490	f48r	f48r.8	6	dam	MEDIAL	0	0	0	otchdain shol oteol oteoly ykeey dam dr	otchdain shol oteol oteoly ykeey dam dr	otchdain shol oteol oteoly ykeey amdr	reader agreement conditions confidence only; it does not identify plaintext
G661-T0491	f48v	f48v.2	4	ykeedy	MEDIAL	0	0	0	chey tedy otchody ykeedy otar yotedy cthdy okain chety choolkeey	chey tedy otchody ytchdy otar yotedy cthdy okain chety choolkeey	chey tedy otchod ykeedy otar yote y cthdy okain chety choolkeey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0492	f48v	f48v.3	1	alchey	BOS	1	1	0	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	alchey kor y keody olkchey chody chedy daly okeeor aiin otar air am	alchey kor y keo y olkeeey chody chedy daly okeeor aiin otar air am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0493	f48v	f48v.3	13	am	EOS	1	1	0	alchey kor y keody olkeeey chody chedy daly okeeor aiin otar air am	alchey kor y keody olkchey chody chedy daly okeeor aiin otar air am	alchey kor y keo y olkeeey chody chedy daly okeeor aiin otar air am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0494	f48v	f48v.5	1	lkeey	BOS	1	1	0	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy dain tolkain otam	lkeey qocthedy taiin shed qokar otedy dy ain tolkain otam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0495	f48v	f48v.6	15	am	EOS	1	1	0	shdy qokain okar otar or otees ol or ain otal ok y tar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar chedy am	shdy qokain okar otar or otees ol or ain otal ok ytar che y am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0496	f48v	f48v.9	7	loldy	MEDIAL	1	1	0	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	tor shody okal otchedy cheky oly loldy lol otchdy otoldy ytam otedy	tor shody okal otche y cheky oly loldy lol otch y otoldy ytam ote y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0497	f49r	f49r.10	2	r	MEDIAL	1	1	0	sho r choiin shor shor shy	sho r choiin shor shor shy	sho r choiin shor shorshy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0498	f49r	f49r.13	1	d	BOS	0	0	0	d chol y tcheol daiin cthodd	sod chol y tcheol daiin cthodd	d choly tcheol daiin cthodd	reader agreement conditions confidence only; it does not identify plaintext
G661-T0499	f49r	f49r.18	4	cho	MEDIAL	1	1	0	sheor cheol od cho dcheeey qot chotchy	sheor cheol od cho dcheeey qotchotchy	sheor cheol od cho dcheeey qotchotchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0500	f49r	f49r.19	2	r	MEDIAL	1	1	1	dcheo r cheey keolchey chokchol chokan	dcheo r cheey keolchey chokchol chokan	dcheo r cheey keolchey chokchol chokan	reader agreement conditions confidence only; it does not identify plaintext
G661-T0501	f49r	f49r.20	3	cho	MEDIAL	1	1	0	qotcho chods cho chochy chs oriin	qotcho chodr cho choshy chs oriin	qotcho chods cho chochy chs oriin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0502	f49r	f49r.20	5	chs	MEDIAL	1	1	0	qotcho chods cho chochy chs oriin	qotcho chodr cho choshy chs oriin	qotcho chods cho chochy chs oriin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0503	f49r	f49r.6	3	shes	MEDIAL	0	0	0	ol or shes sheoty choldaiin	olor shshes sheoty chol daiin	ol or shsees sheoty choldaiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0504	f49v	f49v.16	1	qoteees	BOS	1	1	0	qoteees cheo daiin dol	qoteees cheo daiin dol	qoteees cheo d aiin dol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0505	f49v	f49v.18	4	dl	EOS	0	0	0	ochor sheeod ksheo dl	ochor sheeod ksheodl	ochor sheeod ksheodl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0506	f49v	f49v.30	2	d	MEDIAL	1	1	1	dcho d chol chokchodaiin chokchy tchol okchokol	dcho d chol chokchodaiin chokchy tchol okchokol	dcho d chol chokchodaiin chokchy tchol okchokol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0507	f49v	f49v.36	5	cho	MEDIAL	1	1	0	qotcho cheol chol s cho chcthey dcheol chotchody	qotcho cheol chol s cho chcthey dcheol chotchody	qotcho cheol chols cho chcthey dcheol chotchody	reader agreement conditions confidence only; it does not identify plaintext
G661-T0508	f49v	f49v.42	7	cho	MEDIAL	1	1	0	qokeaiin cheo chor choteey kcheol dain cho daisin	qokeaiin cheo chor choteey kcheol dain cho dairin	qokeaiin cheo chor choteey kcheol dain cho dairin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0509	f49v	f49v.43	1	d	ONLY	1	1	1	d	d	d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0510	f49v	f49v.44	2	cho	MEDIAL	1	1	0	chokaiin cho dls chariin daiin chain dy chetcho dy	chokaiin cho dls chariin daiin chain dy chetcho dy	chokaiin cho dls chariin aiin chain dy chetcho dy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0511	f49v	f49v.46	3	cho	MEDIAL	1	1	0	oaiin cheky cho rchseesy kchor sol chctho s	oaiin cheky r cho rchseesy kchor sol chctho s	oaiin cheky cho rchseesy kchor sol chctho s	reader agreement conditions confidence only; it does not identify plaintext
G661-T0512	f49v	f49v.48	8	d	EOS	0	0	0	qotcheol chey chor chokaly chor dal chaiin d	qotcheol chey chor chokaly chor dal chaiind	qotcheol chey chor chokaly chordal chaiind	reader agreement conditions confidence only; it does not identify plaintext
G661-T0513	f49v	f49v.5	1	r	ONLY	1	1	1	r	r	r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0514	f49v	f49v.50	3	ches	MEDIAL	1	1	0	chol chor ches chkalchy chokeeoky chokoran	chol chor ches chkalchy chokeeoky chokoran	chol chor ches chkalchy chokeeoky chok oran	reader agreement conditions confidence only; it does not identify plaintext
G661-T0515	f49v	f49v.52	2	r	MEDIAL	1	1	1	ykchokeo r cheey daiin	ykchokeo r cheey daiin	ykchokeo r cheey daiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0516	f49v	f49v.8	3	dam	EOS	1	1	0	okeodsho chotshol dam	okeod sho chotshol dam	okeodsho chotshol dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0517	f50r	f50r.4	10	ols	EOS	0	0	0	tchdy qokas chedy qokchdy qokaiin or ar alol keodaiin ols	tchdy qokar chedy qokchdy qokaiin or ar alol keodaiin olr	tchdy qokar chedy qokch y qokaiin or ar alol keodaiin olr	reader agreement conditions confidence only; it does not identify plaintext
G661-T0518	f50v	f50v.11	3	ykchy	MEDIAL	1	1	0	lchey kar ykchy kchdy	lchey kar ykchy kchdy	lchey kar ykchy kch y	reader agreement conditions confidence only; it does not identify plaintext
G661-T0519	f50v	f50v.4	4	ols	MEDIAL	0	0	0	dar qoain olaiin ols aiin o l okeedy okchdy otar chckhey or	dar qoain olaiin olraiin ol okeedy okchdy otar chckhey or	dar qoain olaiin ols aiin ol okee y okch y otar chy or	reader agreement conditions confidence only; it does not identify plaintext
G661-T0520	f51r	f51r.14	7	dam	EOS	1	1	0	daiiy qodaiin kaiiidal cphodal s al dam	daiiithy qodaiin kaiiidal cphodal r al dam	daiiy qodaiin kaiiidal cphodal s al dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0521	f51v	f51v.12	3	cho	MEDIAL	0	0	0	ochockhy daiin cho ckhey	ochockhy daiin chockhey	chockhy daiin chockhey	reader agreement conditions confidence only; it does not identify plaintext
G661-T0522	f51v	f51v.7	4	cho	MEDIAL	1	1	1	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	reader agreement conditions confidence only; it does not identify plaintext
G661-T0523	f51v	f51v.7	5	r	MEDIAL	1	1	1	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	qotol chodaiin qokcheody cho r chod ycthol s olcheety	reader agreement conditions confidence only; it does not identify plaintext
G661-T0524	f52r	f52r.2	9	dl	EOS	1	1	0	oty shor ykoldy qoky koldal oteees dals otar dl	oty shor ytoldy qoky koldal oteees dal s otar dl	oty shor ytoldy qoky koldal oteees dals otar dl	reader agreement conditions confidence only; it does not identify plaintext
G661-T0525	f52r	f52r.3	3	okchol	MEDIAL	1	1	1	tchotshey qoty okchol tchody qotam oky ytoldy	tchotshey qoty okchol tchody qotam oky ytoldy	tchotshey qoty okchol tchody qotam oky ytoldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0526	f52r	f52r.4	8	dam	MEDIAL	1	1	0	l shopchy qoky qotchy oty dar oty dam ychcthod	l shopchy qoky qotchy oty dar oty dam ychcthod	lshopchy qok qotchy oty dar oty dam ychcthod	reader agreement conditions confidence only; it does not identify plaintext
G661-T0527	f52r	f52r.6	7	okchol	MEDIAL	1	1	1	daiin shedaiin qodal dy chokam otchordy okchol do	daiin shedaiin qodal dy chokam otchordy okchol do	daiin shedaiin qodal dy chokam otchordy okchol do	reader agreement conditions confidence only; it does not identify plaintext
G661-T0528	f52r	f52r.7	9	am	EOS	0	0	0	qoky qockhom dals shodaim tcham dody ykeey daig am	qokshy qockhom dals shodaim tchom dody ykeey daim am	qoky qockhom dals shodaim tcham dody ykeey daid a	reader agreement conditions confidence only; it does not identify plaintext
G661-T0529	f52v	f52v.2	10	dam	EOS	1	1	0	ytchey chol ctho daiir shy kor ese chor chy dam	ytchey chol cthodaiis shy kor esechor chy dam	ytchey chol cthodaiir shy kor ese chor chy dam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0530	f52v	f52v.8	1	kodaiin	BOS	1	1	1	kodaiin cthy qokeey s ol	kodaiin cthy qokeey s ol	kodaiin cthy qokeey s ol	reader agreement conditions confidence only; it does not identify plaintext
G661-T0531	f53r	f53r.2	4	cho	MEDIAL	0	0	0	dol dain s cho she oty	dol dain schoshe oty	dol dain schoshe oty	reader agreement conditions confidence only; it does not identify plaintext
G661-T0532	f53v	f53v.3	6	dam	MEDIAL	0	0	0	ydaiin cphom chol dockhy cthol dam oty	ydaiin cphom chol dockhy cthol dam oty	ydaiin cphom chol dockhy cthol m oty	reader agreement conditions confidence only; it does not identify plaintext
G661-T0533	f53v	f53v.4	7	d	EOS	1	1	0	qokol daiiin qockhor okchor daiio dain d	qokol daiin qockhor okchor daiin daiin d	qokol daiiin qockhor okchor daiiodain d	reader agreement conditions confidence only; it does not identify plaintext
G661-T0534	f53v	f53v.8	4	sheody	MEDIAL	1	1	0	sheey kshody tsheody sheody sheetchy opod	sheey kshody tsheody sheody sheetchy opod	sheey ksh dy tsheody sheody sheetchy opod	reader agreement conditions confidence only; it does not identify plaintext
G661-T0535	f54v	f54v.15	3	ytal	MEDIAL	1	1	0	or alchy ytal dol chodoldy	or alchy ytal dal chodoldy	or alchy ytal dol chodoldy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0536	f54v	f54v.3	8	am	EOS	0	0	0	yair ykar oky cham chody ykoldam cheol am	yair ykar oky cham chody ykoldam cheol aim	yair kar oky cham cho y ykoldam cheolam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0537	f54v	f54v.5	7	am	EOS	1	1	1	odaiin ytaiin qodaim qokar chy s am	odaiin ytaiin qodaim qokar chy s am	odaiin ytaiin qodaim qokar chy s am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0538	f54v	f54v.7	2	sheody	MEDIAL	1	1	0	daiin sheody qoctheol s aiin qotchy	daiin sheody qoctheol s aiin qotchy	daiin sheody qool s aiin qotchy	reader agreement conditions confidence only; it does not identify plaintext
G661-T0539	f54v	f54v.8	2	d	MEDIAL	0	0	0	daiino d aim qokaiin yteal okal om	daiino daim qokaiin yteal okal om	daiinodaim qokaiin yteal okal om	reader agreement conditions confidence only; it does not identify plaintext
G661-T0540	f55r	f55r.12	3	dl	MEDIAL	1	1	0	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin aiin okaiin chelal qokaiin okain r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0541	f55r	f55r.12	10	r	EOS	1	1	0	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin daiin okaiin chelal qokaiin okain r	oain ckhy dl oiiin aiin okaiin chelal qokaiin okain r	reader agreement conditions confidence only; it does not identify plaintext
G661-T0542	f55r	f55r.9	7	lkeedy	MEDIAL	1	1	0	dain cheky dar chckhy dal qoko lkeedy dar kaiin dy kag	dain cheky das chckhy dal qoko lkeedy dar kaiin dy kam	dain cheky ar chckhy al qoko lkeedy ar kaiin dy kam	reader agreement conditions confidence only; it does not identify plaintext
G661-T0543	f55v	f55v.11	3	cheeky	MEDIAL	1	1	0	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	ykaiin cheoar cheeky oldy aiin okal oltchy or y orain	ykaiin cheoar cheeky ol y aiin okal oltchy or y orain	reader agreement conditions confidence only; it does not identify plaintext
G661-T0544	f55v	f55v.3	11	am	EOS	1	1	0	qokeeey os ain qool al chedy sar aiin ol kar am	qokeeey os aiin qool al chedy ear aiin ol kar am	qokeeey os ain qool al che y sar aiin ol kar am	reader agreement conditions confidence only; it does not identify plaintext
G661-T0545	f55v	f55v.8	7	cho	MEDIAL	0	0	0	tar chedy qokaiin okar qol otar cho ar talody okar y	tor chdy qokaiin okar qol otarcho cthar talody okary	t r che y qokaiin okar qol otarcho ar talody okary	reader agreement conditions confidence only; it does not identify plaintext
G661-T0546	f56r	f56r.10	8	r	MEDIAL	1	1	0	yt chor otchy chok y t chey r okaiin	ytchor otchy chokyt chey r okaiin	ytchor otchy chok yt chey r ok aiin	reader agreement conditions confidence only; it does not identify plaintext
G661-T0547	f56r	f56r.12	2	cho	MEDIAL	1	1	1	sh cho kchey qokokchy	sh cho kchey qokokchy	sh cho kchey qokokchy	reader agreement conditions confidence only; it does not identify plaintext
