pair_id	page	first_locus	second_locus	line_delta	first_surface	second_surface	first_state	second_state	axis_relation	direction	frame_relation	intervening_token_count	intervening_tokens	repeated_following_terms	known_local_anchors	both_triple_token_stable	section	opened_image_page	working_relation_de	surface_context
G625-P0137	f115r	f115r.19	f115r.19	0	qokchey	qotchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	0	DIRECT	darailchedy|polchedy|chol|pchody	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	pcheodain qokchey qotchedy darailchedy polchedy chol pchody qotchedy qofchedy ram
G625-P0138	f115r	f115r.19	f115r.19	0	qotchedy	qotchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	EXACT_PREFIX_E_D	4	darailchedy|polchedy|chol|pchody	qofchedy	NONE	1	S	0	gleicher Qualitätszustand	pcheodain qokchey qotchedy darailchedy polchedy chol pchody qotchedy qofchedy ram
G625-P0139	f115r	f115r.19	f115r.20	1	qotchedy	lkchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	qofchedy|ram|lcheod	chockhy|chedy	chor	1	S	0	kühlen/erwärmen, falls derselbe Träger	pcheodain qokchey qotchedy darailchedy polchedy chol pchody qotchedy qofchedy ram / lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey
G625-P0140	f115r	f115r.20	f115r.20	0	lkchedy	qokchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	chockhy|chedy	qoky|chor	chor	1	S	0	gleicher Qualitätszustand	lcheod lkchedy chockhy chedy qokchedy qoky chor al alor cheey qol keo r shey
G625-P0141	f115r	f115r.22	f115r.23	1	tchdy	qokchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	20	dar|chedy|okchdar|chdor|cheedy|y|cheedy|qepchey|lkam|dchey|keey|qokeod|chody|qokcho|s|checthy|qokeeey|keeey|lol|chedy	NONE	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	psheody chsho tchdy dar chedy okchdar chdor cheedy y cheedy qepchey lkam / dchey keey qokeod chody qokcho s checthy qokeeey keeey lol chedy qokchedy ldy
G625-P0142	f115r	f115r.25	f115r.26	1	qotchedy	otchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	4	qokeeody|choar|cheey|ksheoary	qoteeo	NONE	1	S	0	gleicher Qualitätszustand	y cheodain cheey qotchedy qokeeody choar cheey / ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom
G625-P0143	f115r	f115r.26	f115r.26	0	otchey	chotchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	4	qoteeo|s|ar|aiiin	qodair	NONE	0	S	0	gleicher Qualitätszustand	ksheoary otchey qoteeo s ar aiiin chotchdy qodair sheol pchedy dal dalom
G625-P0144	f115r	f115r.37	f115r.37	0	lkshey	chkshy	KSH	KSH	SAME_QUADRANT	KSH->KSH	E_OR_D_FRAME_CHANGE	2	qokcho|raiin	qos|aiin	NONE	1	S	0	gleicher Qualitätszustand	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar
G625-P0145	f115r	f115r.37	f115r.37	0	chkshy	okchey	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	2	qos|aiin	pchar|dor|cheol	NONE	1	S	0	trocknen, falls derselbe Träger	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar
G625-P0146	f115r	f115r.37	f115r.38	1	okchey	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	4	pchar|dor|cheol|chot	NONE	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	sorols cheos lkshey qokcho raiin chkshy qos aiin okchey pchar / dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty
G625-P0147	f115r	f115r.38	f115r.38	0	qotchy	qokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	sol|raiin|shey|daiin	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty
G625-P0148	f115r	f115r.38	f115r.38	0	qokchy	kchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	3	sol|raiin|shey	daiin|shedy	NONE	1	S	0	gleicher Qualitätszustand	dor cheol chot qotchy qokchy sol raiin shey kchedy daiin shedy qoty
G625-P0149	f115r	f115r.42	f115r.43	1	chotchdy	qotchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	3	dcheo|dain|sheol	NONE	NONE	1	S	0	gleicher Qualitätszustand	tcheodl raiin chkar qokol lchdy qorshy qokain qokain chep chotchdy / dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy
G625-P0150	f115r	f115r.43	f115r.43	0	qotchedy	qokchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	0	DIRECT	chotar|orar|oiin|olchdy	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy
G625-P0151	f115r	f115r.43	f115r.43	0	qokchedy	qokchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	chotar|orar|oiin|olchdy|dcheos	NONE	1	S	0	gleicher Qualitätszustand	dcheo dain sheol qotchedy qokchedy qokchedy chotar orar oiin olchdy
G625-P0152	f115v	f115v.1	f115v.2	1	otchedy	qokchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	15	qotees|ytain|qoty|qotar|opolaiin|qotdain|ol|raiin|om|ykeeochody|qokeedy|yteedy|qokar|qor|chodaiin	NONE	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	tchedor otchedy qotees ytain qoty qotar opolaiin qotdain ol raiin om / ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam
G625-P0153	f115v	f115v.2	f115v.2	0	qokchdy	okchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	chdar	qokam|dsheol	NONE	1	S	0	gleicher Qualitätszustand	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam
G625-P0154	f115v	f115v.2	f115v.3	1	okchdy	qokchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	2	qokam|dsheol	otaiin	NONE	0	S	0	gleicher Qualitätszustand	ykeeochody qokeedy yteedy qokar qor chodaiin qokchdy chdar okchdy qokam / dsheol qokchedy qokshedy qotchey otaiin qotedy lkedain dalchdy okchedam
G625-P0155	f115v	f115v.3	f115v.3	0	qokchedy	qokshedy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	EXACT_PREFIX_E_D	0	DIRECT	otaiin|qotedy|lkedain|dalchdy	NONE	0	S	0	befeuchten/einweichen, falls derselbe Träger	dsheol qokchedy qokshedy qotchey otaiin qotedy lkedain dalchdy okchedam
G625-P0156	f115v	f115v.3	f115v.3	0	qokshedy	qotchey	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	E_OR_D_FRAME_CHANGE	0	DIRECT	otaiin|qotedy|lkedain|dalchdy|okchedam	NONE	0	S	0	kombinierter Zustands- oder Trägerwechsel	dsheol qokchedy qokshedy qotchey otaiin qotedy lkedain dalchdy okchedam
G625-P0157	f115v	f115v.3	f115v.4	1	qotchey	lkchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	6	otaiin|qotedy|lkedain|dalchdy|okchedam|ykcheodain	NONE	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	dsheol qokchedy qokshedy qotchey otaiin qotedy lkedain dalchdy okchedam / ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy
G625-P0158	f115v	f115v.4	f115v.4	0	lkchedy	ytchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	otechdy|qotar|or|al	lched	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	ykcheodain lkchedy otechdy qotar or al ytchedy lched otchd chokeedy
G625-P0159	f115v	f115v.7	f115v.8	1	olkchedy	otchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	5	chotam|tchoros|sheol|qotchs|olchees	NONE	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	dchedy tedy qokeey roiin shedy okor air cheoor olkchedy chotam / tchoros sheol qotchs olchees otchdy qotol lpchedy okar lkechedy pchdam
G625-P0160	f115v	f115v.8	f115v.9	1	otchdy	qotchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	9	qotol|lpchedy|okar|lkechedy|pchdam|ychees|chdaiin|chotain|cholkeedy	NONE	NONE	1	S	0	gleicher Qualitätszustand	tchoros sheol qotchs olchees otchdy qotol lpchedy okar lkechedy pchdam / ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror
G625-P0161	f115v	f115v.9	f115v.9	0	qotchy	lkchey	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	2	chody|qotain	lchey|ror|saiin	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	ychees chdaiin chotain cholkeedy qotchy chody qotain lkchey lchey ror
G625-P0162	f115v	f115v.11	f115v.12	1	qotchey	lkchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	4	dpchedy|qtam|ysheed|lchedy	soraiin	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	tchdor shorail chodaiin chkol chkchol qotched qotchey dpchedy qtam / ysheed lchedy lkchedy soraiin
G625-P0163	f115v	f115v.19	f115v.20	1	qokchedy	otchedy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	8	ralom|ysheey|qoteey|lkeey|raiin|cheo|lor|otal	NONE	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	yshedy qokeedy lxor xoiin choto keeody qoteody dain qokchedy ralom / ysheey qoteey lkeey raiin cheo lor otal otchedy
G625-P0164	f115v	f115v.20	f115v.21	1	otchedy	tshedy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	REGISTERED_PREFIX_CHANGE__SAME_E_D	0	DIRECT	sheolkeedy|lkeeshdy|cheeo|lor|eees	NONE	0	S	0	befeuchten/einweichen, falls derselbe Träger	ysheey qoteey lkeey raiin cheo lor otal otchedy / tshedy sheolkeedy lkeeshdy cheeo lor eees aiin okchedy qopcheddy lky
G625-P0165	f115v	f115v.21	f115v.21	0	tshedy	okchedy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	sheolkeedy|lkeeshdy|cheeo|lor|eees|aiin	NONE	NONE	0	S	0	kombinierter Zustands- oder Trägerwechsel	tshedy sheolkeedy lkeeshdy cheeo lor eees aiin okchedy qopcheddy lky
G625-P0166	f115v	f115v.24	f115v.25	1	qoteeotchy	tchedy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	14	soin|opchees|chpcheod|rchl|cho|pchdy|qopcham|ykees|aiin|olkeeody|qos|ain|cheodain|chcthy	NONE	NONE	1	S	0	gleicher Qualitätszustand	pcheo cheeody qoteeotchy soin opchees chpcheod rchl cho pchdy qopcham / ykees aiin olkeeody qos ain cheodain chcthy tchedy qokeedy lkeedas
G625-P0167	f115v	f115v.25	f115v.26	1	tchedy	kchedy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	3	qokeedy|lkeedas|dcheedy	lcheey|ror	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	ykees aiin olkeeody qos ain cheodain chcthy tchedy qokeedy lkeedas / dcheedy kchedy lcheey ror al chokedy dol qokeeeos qolkeedy qokar ar
G625-P0168	f115v	f115v.30	f115v.31	1	lkchedy	shokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	13	rchedar|oteedal|ar|lky|pchdair|opchedy|qopor|iirchal|sheey|qotain|chety|rodaiin|opchepy	NONE	NONE	1	S	0	gleicher Qualitätszustand	ycheedaiin ol chlor lkchedy rchedar oteedal ar lky / pchdair opchedy qopor iirchal sheey qotain chety rodaiin opchepy shokchy
G625-P0169	f115v	f115v.31	f115v.32	1	shokchy	ykchedy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	okar|chedar|rolsheedy|chddy	NONE	1	S	0	gleicher Qualitätszustand	pchdair opchedy qopor iirchal sheey qotain chety rodaiin opchepy shokchy / ykchedy okar chedar rolsheedy lkchdy chddy chcphedy cheey teeodaiin
G625-P0170	f115v	f115v.32	f115v.32	0	ykchedy	lkchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	3	okar|chedar|rolsheedy	chddy|chcphedy	NONE	1	S	0	gleicher Qualitätszustand	ykchedy okar chedar rolsheedy lkchdy chddy chcphedy cheey teeodaiin
G625-P0171	f115v	f115v.32	f115v.33	1	lkchdy	qotchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	5	chddy|chcphedy|cheey|teeodaiin|ychedal	NONE	NONE	1	S	0	kühlen/erwärmen, falls derselbe Träger	ykchedy okar chedar rolsheedy lkchdy chddy chcphedy cheey teeodaiin / ychedal qotchy chcthy chdal lchedy
G625-P0172	f115v	f115v.33	f115v.34	1	qotchy	qotchdy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	8	chcthy|chdal|lchedy|taiin|sheeey|lchckhy|ldar|shdar	NONE	NONE	1	S	0	gleicher Qualitätszustand	ychedal qotchy chcthy chdal lchedy / taiin sheeey lchckhy ldar shdar qotchdy qoky shedy qokar chckhy
G625-P0173	f115v	f115v.36	f115v.37	1	lkchedy	ltchdy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	E_OR_D_FRAME_CHANGE	5	tshar|shor|shy|olkeeo|lkeedol	NONE	shor	0	S	0	kühlen/erwärmen, falls derselbe Träger	ytar aiin qoteey lkchedy / tshar shor shy olkeeo lkeedol ltchdy chkaidararal lkeedy
G625-P0174	f115v	f115v.39	f115v.40	1	lkchey	qokchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	10	lkain|lror|ycheeol|kaiin|shedain|s|cho|r|okas|cheos	NONE	NONE	0	S	0	gleicher Qualitätszustand	dairal chain ykeedy qokedy qokain lkaiin lkchey lkain lror / ycheeol kaiin shedain s cho r okas cheos qokchy
G625-P0175	f115v	f115v.40	f115v.41	1	qokchy	tchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	6	dcheodl|sheo|kolchey|fchedol|shedy|qotoee	NONE	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	ycheeol kaiin shedain s cho r okas cheos qokchy / dcheodl sheo kolchey fchedol shedy qotoee tchy choy qopchyr
G625-P0176	f115v	f115v.41	f115v.42	1	tchy	lkchdy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	E_OR_D_FRAME_CHANGE	8	choy|qopchyr|yair|al|sheey|oteeol|keody|rcheey	NONE	NONE	0	S	0	kühlen/erwärmen, falls derselbe Träger	dcheodl sheo kolchey fchedol shedy qotoee tchy choy qopchyr / yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam
G625-P0177	f115v	f115v.42	f115v.42	0	lkchdy	qokchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	0	DIRECT	lkar|lkl|rodam|ysheokaiin|qotchdal	NONE	0	S	0	gleicher Qualitätszustand	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam
G625-P0178	f115v	f115v.42	f115v.43	1	qokchey	lkchdy	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	5	lkar|lkl|rodam|ysheokaiin|qotchdal	NONE	NONE	1	S	0	gleicher Qualitätszustand	yair al sheey oteeol keody rcheey lkchdy qokchey lkar lkl rodam / ysheokaiin qotchdal lkchdy lkshedy qokar cheos qokaiin aky
G625-P0179	f115v	f115v.43	f115v.43	0	lkchdy	lkshedy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	E_OR_D_FRAME_CHANGE	0	DIRECT	qokar|cheos|qokaiin|aky|ototar	NONE	0	S	0	befeuchten/einweichen, falls derselbe Träger	ysheokaiin qotchdal lkchdy lkshedy qokar cheos qokaiin aky
G625-P0180	f115v	f115v.43	f115v.44	1	lkshedy	qokchey	KSH	KCH	MOISTURE_FLIP	MOIST_TO_DRY	E_OR_D_FRAME_CHANGE	7	qokar|cheos|qokaiin|aky|ototar|sheey|qokey	NONE	NONE	0	S	0	trocknen, falls derselbe Träger	ysheokaiin qotchdal lkchdy lkshedy qokar cheos qokaiin aky / ototar sheey qokey qokchey qokchey ral rchos oty lchedy
G625-P0181	f115v	f115v.44	f115v.44	0	qokchey	qokchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	ral|rchos|oty|lchedy	NONE	1	S	0	gleicher Qualitätszustand	ototar sheey qokey qokchey qokchey ral rchos oty lchedy
G625-P0182	f11r	f11r.2	f11r.2	0	kshy	ytchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	1	daiin	daiin|ytchoky|kchol|qoty	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	socthody qodor y kshy daiin ytchy ytchoky kchol daiin
G625-P0183	f11v	f11v.2	f11v.3	1	ykchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	4	dain|dchy|otchor|dy	NONE	NONE	0	H	0	gleicher Qualitätszustand	shol dy chckhy shcthy daiin dam ykchy dain dchy / otchor dy kchy tchy ar qokchd oky choldy dy
G625-P0184	f11v	f11v.3	f11v.3	0	kchy	tchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	EXACT_PREFIX_E_D	0	DIRECT	qokchd|oky|choldy	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	otchor dy kchy tchy ar qokchd oky choldy dy
G625-P0185	f11v	f11v.3	f11v.4	1	tchy	tchey	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	11	ar|qokchd|oky|choldy|dy|qokchor|cholol|chyky|dchy|qoky|ctho	NONE	NONE	1	H	0	gleicher Qualitätszustand	otchor dy kchy tchy ar qokchd oky choldy dy / qokchor cholol chyky dchy qoky ctho tchey tu
G625-P0186	f13r	f13r.2	f13r.2	0	shkchy	ykchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	ydal|shy	qoty|daiin	NONE	1	H	0	gleicher Qualitätszustand	dchol chol dol shkchy ydal shy ykchy qoty daiin s y
G625-P0187	f13r	f13r.2	f13r.3	1	ykchy	ytshy	KCH	TSH	BOTH_AXES_FLIP	KCH->TSH	EXACT_PREFIX_E_D	11	qoty|daiin|s|y|s|y|dchor|shaiin|oeees|ykor|chor	NONE	chor	1	H	0	kombinierter Zustands- oder Trägerwechsel	dchol chol dol shkchy ydal shy ykchy qoty daiin s y / s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar
G625-P0188	f13r	f13r.3	f13r.3	0	ytshy	ykchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	EXACT_PREFIX_E_D	0	DIRECT	dar|qodchy|otchor	chor	1	H	0	kombinierter Zustands- oder Trägerwechsel	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar
G625-P0189	f13r	f13r.3	f13r.3	0	ykchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	dar|qodchy|otchor|shorodo	chor	1	H	0	gleicher Qualitätszustand	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar
G625-P0190	f13r	f13r.3	f13r.4	1	kchy	ytchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	SAME_E_D__EXTENDED_PREFIX_CHANGE	2	dar|qodchy	otchor|shorodo|shy	chor	1	H	0	kühlen/erwärmen, falls derselbe Träger	s y dchor shaiin oeees ykor chor ytshy ykchy kchy dar / qodchy ytchy otchor
G625-P0191	f13r	f13r.4	f13r.5	1	ytchy	tshy	TCH	TSH	MOISTURE_FLIP	DRY_TO_MOIST	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	otchor|shorodo|shy	kchol|dpchy	NONE	1	H	0	befeuchten/einweichen, falls derselbe Träger	qodchy ytchy otchor / shorodo shy tshy kchol dpchy qopchy otchol cfholdy
G625-P0192	f13r	f13r.5	f13r.6	1	tshy	okchy	TSH	KCH	BOTH_AXES_FLIP	TSH->KCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	9	kchol|dpchy|qopchy|otchol|cfholdy|tchor|dor|daiin|qotchol	NONE	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	shorodo shy tshy kchol dpchy qopchy otchol cfholdy / tchor dor daiin qotchol okchy okchor oiin chckhy d
G625-P0193	f13r	f13r.8	f13r.8	0	qokchy	okchey	KCH	KCH	SAME_QUADRANT	KCH->KCH	E_OR_D_FRAME_CHANGE	3	torchy|k|s	daiin|oldy	NONE	1	H	0	gleicher Qualitätszustand	shochy qokchy torchy k s okchey daiin
G625-P0194	f13r	f13r.10	f13r.10	0	sotchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	0	DIRECT	okorory	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	sotchy kchy okorory
G625-P0195	f13v	f13v.1	f13v.1	0	otchy	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	EXACT_PREFIX_E_D	2	kchod|otol	octhos|oko|qokol	NONE	1	H	0	gleicher Qualitätszustand	koair chtoiin otchy kchod otol otchy octhos
G625-P0196	f13v	f13v.3	f13v.3	0	qokchy	otchy	KCH	TCH	THERMAL_FLIP	HOT_TO_COLD	REGISTERED_PREFIX_CHANGE__SAME_E_D	2	qokod|chy	cthody	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	qokchy qokod chy otchy cthody
G625-P0197	f13v	f13v.3	f13v.4	1	otchy	okshy	TCH	KSH	BOTH_AXES_FLIP	TCH->KSH	EXACT_PREFIX_E_D	7	cthody|o|l|s|chey|okos|oaiin	NONE	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	qokchy qokod chy otchy cthody / o l s chey okos oaiin okshy qo
G625-P0198	f13v	f13v.8	f13v.8	0	otchy	okchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	EXACT_PREFIX_E_D	4	daiin|y|dain|ykol	NONE	NONE	1	H	0	kühlen/erwärmen, falls derselbe Träger	otchy daiin y dain ykol okchy o kald d y taiin
G625-P0199	f14r	f14r.13	f14r.13	0	kchy	kchy	KCH	KCH	SAME_QUADRANT	KCH->KCH	EXACT_PREFIX_E_D	0	DIRECT	ykeody	NONE	1	H	0	gleicher Qualitätszustand	sodaiin chy kchy kchy ykeody
G625-P0200	f14v	f14v.2	f14v.2	0	chytshy	otchy	TSH	TCH	MOISTURE_FLIP	MOIST_TO_DRY	SAME_E_D__EXTENDED_PREFIX_CHANGE	3	oty|chy|cthy	chol	cthy	0	H	0	trocknen, falls derselbe Träger	okchor d chytshy oty chy cthy otchy ty chol daiin
G625-P0201	f14v	f14v.2	f14v.3	1	otchy	dytchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	SAME_E_D__EXTENDED_PREFIX_CHANGE	9	ty|chol|daiin|ychy|dy|daiin|chcthy|yk|ykaiin	NONE	cthy	1	H	0	gleicher Qualitätszustand	okchor d chytshy oty chy cthy otchy ty chol daiin / ychy dy daiin chcthy yk ykaiin dytchy y ky dy
G625-P0202	f14v	f14v.3	f14v.4	1	dytchy	ykshy	TCH	KSH	BOTH_AXES_FLIP	TCH->KSH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	y|ky|dy|ytychy|ksho	NONE	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	ychy dy daiin chcthy yk ykaiin dytchy y ky dy / ytychy ksho ykshy shokshor yty darody dyoty ds
G625-P0203	f14v	f14v.4	f14v.5	1	ykshy	okshy	KSH	KSH	SAME_QUADRANT	KSH->KSH	SAME_E_D__EXTENDED_PREFIX_CHANGE	5	shokshor|yty|darody|dyoty|ds	NONE	NONE	1	H	0	gleicher Qualitätszustand	ytychy ksho ykshy shokshor yty darody dyoty ds / okshy daiin okchor chky qotchy daiin cthor oty
G625-P0204	f14v	f14v.5	f14v.5	0	okshy	qotchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	3	daiin|okchor|chky	daiin|cthor	NONE	1	H	0	kombinierter Zustands- oder Trägerwechsel	okshy daiin okchor chky qotchy daiin cthor oty
G625-P0205	f14v	f14v.5	f14v.6	1	qotchy	chokchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	SAME_E_D__EXTENDED_PREFIX_CHANGE	6	daiin|cthor|oty|qoty|choky|cthy	NONE	cthy	1	H	0	kühlen/erwärmen, falls derselbe Träger	okshy daiin okchor chky qotchy daiin cthor oty / qoty choky cthy chokchy dy dy dy chckhy dchyd n
G625-P0206	f14v	f14v.6	f14v.7	1	chokchy	kshy	KCH	KSH	MOISTURE_FLIP	DRY_TO_MOIST	SAME_E_D__EXTENDED_PREFIX_CHANGE	7	dy|dy|dy|chckhy|dchyd|n|oy	NONE	cthy	0	H	0	befeuchten/einweichen, falls derselbe Träger	qoty choky cthy chokchy dy dy dy chckhy dchyd n / oy kshy cho ty dydy odyd otchy o kchy dshy dardy
G625-P0207	f14v	f14v.7	f14v.7	0	kshy	otchy	KSH	TCH	BOTH_AXES_FLIP	KSH->TCH	REGISTERED_PREFIX_CHANGE__SAME_E_D	4	cho|ty|dydy|odyd	NONE	NONE	0	H	0	kombinierter Zustands- oder Trägerwechsel	oy kshy cho ty dydy odyd otchy o kchy dshy dardy
G625-P0208	f14v	f14v.7	f14v.7	0	otchy	kchy	TCH	KCH	THERMAL_FLIP	COLD_TO_HOT	REGISTERED_PREFIX_CHANGE__SAME_E_D	1	o	dshy|dardy|chokshor|daiin	NONE	0	H	0	kühlen/erwärmen, falls derselbe Träger	oy kshy cho ty dydy odyd otchy o kchy dshy dardy
G625-P0209	f15v	f15v.6	f15v.6	0	qotchey	otchy	TCH	TCH	SAME_QUADRANT	TCH->TCH	E_OR_D_FRAME_CHANGE	2	choty|kaiin	aiin	NONE	1	H	1	gleicher Qualitätszustand	qotchey choty kaiin otchy r aiin
