occurrence_id	page	locus	line_number	token_index	surface	section	language	hand	prefix	registered_grid	thermal	moisture	e_bit	d_bit	state_id	working_state_de	triple_reading_token_stable
G625-Q0455	f18v	f18v.4	4	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0456	f18v	f18v.5	5	2	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0457	f18v	f18v.5	5	4	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0458	f18v	f18v.6	6	3	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0459	f18v	f18v.9	9	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0460	f18v	f18v.9	9	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0461	f19r	f19r.1	1	3	qotshy	H	A	1	qo	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0462	f19r	f19r.1	1	5	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0463	f19r	f19r.1	1	6	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0464	f19r	f19r.2	2	4	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0465	f19r	f19r.2	2	6	dytchy	H	A	1	dy	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0466	f19r	f19r.5	5	1	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0467	f19r	f19r.5	5	2	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0468	f19r	f19r.6	6	4	otytchy	H	A	1	oty	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0469	f19r	f19r.9	9	5	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0470	f19r	f19r.9	9	6	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0471	f19r	f19r.11	11	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0472	f19v	f19v.1	1	6	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0473	f19v	f19v.2	2	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0474	f19v	f19v.2	2	5	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0475	f19v	f19v.3	3	1	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0476	f19v	f19v.5	5	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0477	f19v	f19v.8	8	2	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0478	f20r	f20r.2	2	6	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0479	f20r	f20r.9	9	3	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0480	f20r	f20r.9	9	4	qokchey	H	A	1	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0481	f20r	f20r.11	11	3	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0482	f20r	f20r.11	11	5	tshey	H	A	1	BARE	1	t	sh	1	0	TSH	kalt-feucht	0
G625-Q0483	f20r	f20r.12	12	3	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0484	f20r	f20r.12	12	4	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0485	f20r	f20r.12	12	5	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0486	f20r	f20r.13	13	5	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0487	f20v	f20v.3	3	1	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0488	f20v	f20v.3	3	9	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0489	f20v	f20v.5	5	7	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0490	f20v	f20v.9	9	1	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0491	f21r	f21r.3	3	7	qokchey	H	A	1	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0492	f21r	f21r.8	8	2	kshy	H	A	1	BARE	1	k	sh	0	0	KSH	heiß-feucht	0
G625-Q0493	f21r	f21r.10	10	1	totchy	H	A	1	to	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0494	f21v	f21v.2	2	2	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0495	f21v	f21v.2	2	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0496	f21v	f21v.2	2	5	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0497	f21v	f21v.3	3	3	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0498	f21v	f21v.7	7	6	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0499	f22r	f22r.3	3	4	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0500	f22r	f22r.5	5	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0501	f22r	f22r.7	7	7	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0502	f22r	f22r.11	11	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0503	f22r	f22r.12	12	3	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0504	f22r	f22r.12	12	4	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0505	f22v	f22v.1	1	4	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0506	f22v	f22v.2	2	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0507	f22v	f22v.2	2	5	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0508	f22v	f22v.3	3	3	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0509	f22v	f22v.8	8	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0510	f22v	f22v.10	10	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0511	f22v	f22v.14	14	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0512	f22v	f22v.15	15	4	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0513	f23r	f23r.2	2	7	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0514	f23r	f23r.8	8	1	qokshy	H	A	1	qo	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0515	f23r	f23r.8	8	7	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0516	f23r	f23r.8	8	10	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0517	f23r	f23r.10	10	3	chkchy	H	A	1	ch	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0518	f23v	f23v.2	2	4	qokchey	H	A	1	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0519	f23v	f23v.4	4	1	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0520	f23v	f23v.6	6	3	shkshy	H	A	1	sh	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0521	f23v	f23v.9	9	1	otshy	H	A	1	o	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0522	f24r	f24r.12	12	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0523	f24r	f24r.12	12	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0524	f25r	f25r.2	2	4	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0525	f25r	f25r.2	2	8	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0526	f25r	f25r.3	3	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0527	f25r	f25r.3	3	2	qotshy	H	A	1	qo	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0528	f25r	f25r.4	4	3	ytchey	H	A	1	y	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0529	f25v	f25v.1	1	7	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0530	f25v	f25v.6	6	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0531	f26v	f26v.3	3	11	okchdy	H	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0532	f26v	f26v.8	8	1	tchedy	H	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0533	f27r	f27r.7	7	1	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0534	f27r	f27r.8	8	1	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0535	f27r	f27r.9	9	3	shotchey	H	A	1	sho	0	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0536	f27r	f27r.10	10	1	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0537	f27r	f27r.10	10	6	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0538	f28r	f28r.3	3	6	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0539	f28r	f28r.4	4	4	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0540	f28r	f28r.8	8	3	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0541	f28v	f28v.2	2	7	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0542	f28v	f28v.5	5	6	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0543	f28v	f28v.5	5	7	qotshey	H	A	1	qo	1	t	sh	1	0	TSH	kalt-feucht	1
G625-Q0544	f28v	f28v.7	7	9	chtshy	H	A	1	ch	0	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0545	f29r	f29r.1	1	7	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0546	f29r	f29r.2	2	2	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0547	f29r	f29r.3	3	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0548	f29r	f29r.6	6	1	chokshy	H	A	1	cho	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0549	f29r	f29r.7	7	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0550	f29r	f29r.7	7	3	shokchy	H	A	1	sho	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0551	f29v	f29v.1	1	3	chetchy	H	A	1	che	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0552	f29v	f29v.1	1	6	shytchy	H	A	1	shy	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0553	f29v	f29v.3	3	6	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0554	f29v	f29v.4	4	2	otshy	H	A	1	o	1	t	sh	0	0	TSH	kalt-feucht	1
G625-Q0555	f29v	f29v.4	4	5	oltchy	H	A	1	ol	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0556	f29v	f29v.12	12	2	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0557	f2v	f2v.2	2	2	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0558	f2v	f2v.3	3	1	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0559	f2v	f2v.7	7	2	chotchey	H	A	1	cho	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0560	f30r	f30r.1	1	6	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0561	f30r	f30r.10	10	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0562	f30r	f30r.13	13	2	chtchey	H	A	1	ch	0	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0563	f30v	f30v.4	4	1	otchey	H	A	1	o	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0564	f30v	f30v.7	7	1	chakchy	H	A	1	cha	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0565	f31r	f31r.11	11	2	qokchy	H	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0566	f31r	f31r.11	11	6	kchy	H	B	2	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0567	f32r	f32r.1	1	6	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0568	f32r	f32r.5	5	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0569	f32r	f32r.5	5	2	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0570	f32r	f32r.15	15	1	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0571	f32v	f32v.2	2	6	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0572	f32v	f32v.5	5	1	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0573	f32v	f32v.8	8	7	otchy	H	A	1	o	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0574	f32v	f32v.9	9	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0575	f33r	f33r.1	1	7	otchedy	H	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0576	f33r	f33r.2	2	1	ytchedy	H	B	2	y	0	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0577	f33r	f33r.3	3	8	qokchy	H	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0578	f33r	f33r.6	6	3	kchedy	H	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0579	f33v	f33v.2	2	1	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0580	f33v	f33v.5	5	1	tchdy	H	B	2	BARE	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0581	f33v	f33v.7	7	1	tshdy	H	B	2	BARE	1	t	sh	0	1	TSH	kalt-feucht	1
G625-Q0582	f33v	f33v.8	8	5	okchy	H	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0583	f34r	f34r.2	2	9	kchy	H	B	2	BARE	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0584	f34r	f34r.4	4	7	oltchedy	H	B	2	ol	0	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0585	f34r	f34r.7	7	5	ykchy	H	B	2	y	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0586	f34r	f34r.7	7	7	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0587	f34r	f34r.8	8	1	otchy	H	B	2	o	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0588	f34r	f34r.9	9	1	ykchdy	H	B	2	y	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0589	f34r	f34r.10	10	4	otchdy	H	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	1
G625-Q0590	f34r	f34r.11	11	6	otchedy	H	B	2	o	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0591	f34r	f34r.13	13	7	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0592	f34v	f34v.2	2	2	qokchy	H	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0593	f34v	f34v.2	2	4	okchy	H	B	2	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0594	f34v	f34v.3	3	10	okchdy	H	B	2	o	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0595	f34v	f34v.6	6	3	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0596	f34v	f34v.9	9	5	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0597	f34v	f34v.10	10	4	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0598	f35r	f35r.2	2	4	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0599	f35r	f35r.3	3	3	qotchey	H	A	1	qo	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0600	f35r	f35r.4	4	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0601	f35r	f35r.12	12	6	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0602	f35r	f35r.14	14	4	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0603	f35v	f35v.2	2	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0604	f35v	f35v.2	2	3	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	0
G625-Q0605	f35v	f35v.4	4	1	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0606	f35v	f35v.4	4	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0607	f35v	f35v.5	5	1	dchokchy	H	A	1	dcho	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0608	f35v	f35v.8	8	4	chotchy	H	A	1	cho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0609	f35v	f35v.15	15	3	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0610	f36r	f36r.3	3	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0611	f36r	f36r.3	3	2	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0612	f36r	f36r.7	7	5	okchy	H	A	1	o	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0613	f36v	f36v.1	1	5	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0614	f36v	f36v.3	3	1	dchytchy	H	A	1	dchy	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0615	f36v	f36v.8	8	1	ykshy	H	A	1	y	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0616	f36v	f36v.8	8	2	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0617	f36v	f36v.10	10	1	ykchotchy	H	A	1	ykcho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0618	f36v	f36v.12	12	2	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0619	f37r	f37r.2	2	5	tchy	H	A	1	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0620	f37r	f37r.4	4	1	pchotchy	H	A	1	pcho	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0621	f37r	f37r.5	5	2	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0622	f37r	f37r.6	6	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0623	f37r	f37r.9	9	2	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0624	f37v	f37v.8	8	3	chetchy	H	A	1	che	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0625	f38r	f38r.2	2	1	okshey	H	A	1	o	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q0626	f39r	f39r.2	2	4	shekshey	H	B	2	she	0	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0627	f39r	f39r.4	4	1	tchedy	H	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0628	f39r	f39r.6	6	6	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0629	f39r	f39r.9	9	1	tchedy	H	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0630	f39v	f39v.2	2	6	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0631	f39v	f39v.6	6	2	okchey	H	B	2	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0632	f39v	f39v.8	8	9	qokchy	H	B	2	qo	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0633	f39v	f39v.9	9	12	kshy	H	B	2	BARE	1	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0634	f3r	f3r.13	13	5	qokshey	H	A	1	qo	1	k	sh	1	0	KSH	heiß-feucht	0
G625-Q0635	f3r	f3r.16	16	5	ekshy	H	A	1	e	0	k	sh	0	0	KSH	heiß-feucht	1
G625-Q0636	f3v	f3v.8	8	1	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0637	f3v	f3v.12	12	3	ytchy	H	A	1	y	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0638	f3v	f3v.13	13	3	qokchy	H	A	1	qo	1	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0639	f40r	f40r.2	2	5	ykchey	H	B	2	y	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0640	f40v	f40v.9	9	1	tchy	H	B	2	BARE	1	t	ch	0	0	TCH	kalt-trocken	0
G625-Q0641	f40v	f40v.10	10	2	tchedy	H	B	2	BARE	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0642	f40v	f40v.14	14	4	kchedy	H	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0643	f40v	f40v.14	14	6	qokchdy	H	B	2	qo	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0644	f40v	f40v.15	15	1	qokchey	H	B	2	qo	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0645	f41r	f41r.1	1	7	qotchedy	H	B	5	qo	1	t	ch	1	1	TCH	kalt-trocken	0
G625-Q0646	f41r	f41r.3	3	4	ychdykchdy	H	B	5	ychdy	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0647	f41r	f41r.3	3	7	shekchy	H	B	5	she	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0648	f41r	f41r.5	5	1	qotchy	H	B	5	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0649	f41r	f41r.5	5	4	kchdy	H	B	5	BARE	1	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0650	f41r	f41r.7	7	2	kchey	H	B	5	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0651	f41r	f41r.10	10	3	qekchdy	H	B	5	qe	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0652	f41v	f41v.2	2	4	cfhekchdy	H	B	5	cfhe	0	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0653	f41v	f41v.3	3	2	tchey	H	B	5	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0654	f42r	f42r.14	14	2	kshey	H	A	1	BARE	1	k	sh	1	0	KSH	heiß-feucht	1
G625-Q0655	f42r	f42r.15	15	2	otshey	H	A	1	o	1	t	sh	1	0	TSH	kalt-feucht	0
G625-Q0656	f42r	f42r.17	17	5	chokchy	H	A	1	cho	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0657	f42v	f42v.2	2	2	tchey	H	A	1	BARE	1	t	ch	1	0	TCH	kalt-trocken	1
G625-Q0658	f42v	f42v.2	2	4	kchey	H	A	1	BARE	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0659	f42v	f42v.2	2	5	chtchy	H	A	1	ch	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0660	f42v	f42v.4	4	1	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0661	f42v	f42v.4	4	2	chkchy	H	A	1	ch	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0662	f42v	f42v.4	4	6	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0663	f42v	f42v.9	9	4	chekchey	H	A	1	che	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0664	f42v	f42v.10	10	2	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0665	f42v	f42v.12	12	6	chkchy	H	A	1	ch	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0666	f42v	f42v.14	14	3	kchy	H	A	1	BARE	1	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0667	f43r	f43r.2	2	10	otchdy	H	B	2	o	1	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0668	f43r	f43r.5	5	8	choetchy	H	B	2	choe	0	t	ch	0	0	TCH	kalt-trocken	1
G625-Q0669	f43r	f43r.6	6	1	kchedy	H	B	2	BARE	1	k	ch	1	1	KCH	heiß-trocken	1
G625-Q0670	f43r	f43r.7	7	3	kshdy	H	B	2	BARE	1	k	sh	0	1	KSH	heiß-feucht	0
G625-Q0671	f43r	f43r.8	8	1	ytchedy	H	B	2	y	0	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0672	f43r	f43r.11	11	1	ytchedy	H	B	2	y	0	t	ch	1	1	TCH	kalt-trocken	1
G625-Q0673	f43v	f43v.2	2	10	kchdy	H	B	2	BARE	1	k	ch	0	1	KCH	heiß-trocken	1
G625-Q0674	f43v	f43v.5	5	1	qokchedy	H	B	2	qo	1	k	ch	1	1	KCH	heiß-trocken	0
G625-Q0675	f43v	f43v.6	6	1	tolkchdy	H	B	2	tol	0	k	ch	0	1	KCH	heiß-trocken	0
G625-Q0676	f43v	f43v.7	7	1	ytshedy	H	B	2	y	0	t	sh	1	1	TSH	kalt-feucht	0
G625-Q0677	f43v	f43v.9	9	1	ytchdy	H	B	2	y	0	t	ch	0	1	TCH	kalt-trocken	0
G625-Q0678	f44r	f44r.2	2	6	okchey	H	A	1	o	1	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0679	f44r	f44r.2	2	7	qykchey	H	A	1	qy	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0680	f44r	f44r.4	4	2	ykchey	H	A	1	y	0	k	ch	1	0	KCH	heiß-trocken	1
G625-Q0681	f44r	f44r.4	4	3	ykchy	H	A	1	y	0	k	ch	0	0	KCH	heiß-trocken	1
G625-Q0682	f44r	f44r.6	6	6	cheekchy	H	A	1	chee	0	k	ch	0	0	KCH	heiß-trocken	0
G625-Q0683	f44r	f44r.6	6	7	qotchy	H	A	1	qo	1	t	ch	0	0	TCH	kalt-trocken	1
